,Concept_ID,kk,mhr
720,schmutzig::A,айғыз,лавыра́н
721,schmutzig::A,айғыз,ла́выргыше
722,schmutzig::A,сатпақ,лавыра́н
723,schmutzig::A,сатпақ,ла́выргыше
724,schmutzig::A,сатал-сатал,лавыра́н
725,schmutzig::A,сатал-сатал,ла́выргыше
726,roh::A,шикі,кӱ́чымӧ
727,reif::A,піскен,лӧза́
728,lecker::A,дәмді,ту́тло
729,süß::A,тәтті,ше́ре
730,bitter::A,ащы,ко́чо
731,sauer::A,қышқыл,шо́по
732,hell::A,жарық,во́лгыдо
733,hell::A,жарқын,во́лгыдо
734,dunkel::A,қараңғы,пычке́мыш
735,schwarz::A,қара,шола́
736,weiß::A,ақ,ош
737,rot::A,қызыл,йошка́р
738,gelb::A,сары,сар
739,blau::A,көк,ка́нде
740,grün::A,жасыл,ужа́р
741,grau::A,бозамық,сур
742,bunt::A,алабажак,олача́
743,billig::A,арзан,шу́лдо
744,teuer::A,бағалы,ше́рге
745,wertvoll::A,құнды,шергака́н
746,wertvoll::A,қымбат,шергака́н
747,blind::A,көзсіз,со́кыр
748,blind::A,көр,со́кыр
749,blind::A,көр_соқыр,со́кыр
750,taub::A,керең,соҥгыра́
751,taub::A,саңырау,соҥгыра́
752,kräftig::A,қуатты,куа́тле
753,kräftig::A,қарымды,куа́тле
754,stark::A,білекті,вия́н
755,schwach::A,әлсіз,а́лдыме
756,schwach::A,күшсіз,а́лдыме
757,schwach::A,қайратсыз,а́лдыме
758,fett::A,семіз,коя́
759,schlank::A,ашаң,йоштката́
760,schlank::A,ашаң,яжу́
761,hübsch::A,ажарлы,чеве́р
762,hübsch::A,шырайлы,чеве́р
763,böse::A,өш,шы́де
764,böse::A,сұм,шы́де
765,böse::A,жауыз,шы́де
766,dumm::A,көкми,аҥыра́
767,dumm::A,ақымақ,аҥыра́
768,dumm::A,миы жоқ,аҥыра́
769,faul::A,жалқау,його
770,faul::A,еріншек,його
771,fleißig::A,ұқыпты,ты́ршыше
772,geizig::A,сараң,чаҥга́
773,klug::A,жетік,уша́н
774,klug::A,ақылды,уша́н
775,geschickt::A,шебер,уста́
776,lieb::A,абзал,ала́л
777,lieb::A,айналайын,ала́л
778,lustig::A,көңілді,весела́
779,sanft::A,жуас,ны́жылге
780,hungrig::A,аш,шу́жышо
781,krank::A,кеселді,че́рле
782,nackt::A,жалаңаш,чарама́т
783,traurig::A,қапа,ойга́н
784,lebendig::A,тірі,и́лыше
785,lebendig::A,жанды,и́лыше
786,gut::A,жақсы,сай
787,schlecht::A,жаман,уда́
788,schlecht::A,жаман,шӱ́кшӧ
789,richtig::A,дұрыс,чы́нле
790,schlimm::A,жаман,аля́к
791,schlimm::A,жаман,тыра́н
792,wahr::A,нағыз,чы́нле
793,wahr::A,нағыз,настоя́щий
794,alt::A,ескі,то́што
795,neu::A,жаңа,у
796,ehemalig::A,өткен,о́нчычсо
797,ehemalig::A,өткен,онда́кысе
798,ehemalig::A,бұрынғы,о́нчычсо
799,ehemalig::A,бұрынғы,онда́кысе
800,alt[Lebewesen]::A,кексе,шо́нто
801,jung::A,науша,са́мырык
802,arm::A,кедей,нужна́
803,arm::A,дәулетсіз,нужна́
804,reich::A,малды,поя́н
805,bekannt::A,таныс,па́лыме
806,bekannt::A,көзтаныс,па́лыме
807,berühmt::A,атақты,лӱ́млӧ
808,fremd::A,бөтен,йот
809,verschieden::A,түрлі,тӱ́рлӧ
810,nah::A,жуық,ли́шыл
811,nah::A,етене,ли́шыл
812,fern::A,алыс,тора́
813,fern::A,алыс,мӱ́ндыр
814,fern::A,алыстағы,тора́
815,fern::A,алыстағы,мӱ́ндыр
816,linker::A,сол,шола́
817,linker::A,солшыл,шола́
818,rechter::A,оң,пурла́
819,anderer::A,өзге,вес
820,anderer::A,өзге,мо́ло
821,anderer::A,былайғы,вес
822,anderer::A,былайғы,мо́ло
823,erster::A,алғашқы,и́кымше
824,zweiter::A,екінші,ко́кымшо
825,dritter::A,үшінші,ку́мшо
826,letzter::A,артқы,пыта́ртыш
827,letzter::A,кейінгі,пыта́ртыш
828,allein::ADV,серіксіз,шкет
829,auf einmal::ADV,бірден,икана́ште
830,zusammen::ADV,бірлесіп,пырля́
831,lange::ADV,ұзақ,кужу́н
832,plötzlich::ADV,кенет,кенета́
833,sofort::ADV,әне-міне дегенше,кызыта́к
834,später::ADV,артынан,варара́к
835,jetzt::ADV,енді,ы́нде
836,jetzt::ADV,енді,кы́зыт
837,jetzt::ADV,қазір,ы́нде
838,jetzt::ADV,қазір,кы́зыт
839,heute::ADV,бүгін,та́че
840,morgen::ADV,ертең,эрла́
841,bald::ADV,тез,вашке́
842,dann::ADV,онан соң,вара́
843,dann::ADV,сонан соң,вара́
844,gestern::ADV,кеше,теҥге́че
845,einst::ADV,бірде,икана́
846,einst::ADV,бір кезде,икана́
847,damals::ADV,анада,туна́м
848,danach::ADV,онан соң,вара́
849,danach::ADV,сонан соң,вара́
850,vorher::ADV,бұрын,о́нчыч
851,zuerst::ADV,әуелі,онда́к
852,zuerst::ADV,алдымен,онда́к
853,einmal::ADV,бір жолы,икана́
854,manchmal::ADV,кейде,ка́шын
855,manchmal::ADV,кейде,кокла́н
856,oft::ADV,ылғи,чӱ́чкыдын
857,immer::ADV,өнебойы,эре́
858,immer::ADV,өнебойы,ту́тыш
859,niemals::ADV,ешуақытта,ок нигуна́м
860,hier::ADV,бұнда,ты́ште
861,hier::ADV,осында,ты́ште
862,hierhin::ADV,бермен,ты́шке
863,hierhin::ADV,бермен,тыш
864,von hier::ADV,бер жақтан,тыше́ч
865,von hier::ADV,бер жақтан,тыве́ч
866,dort::ADV,анда,ту́што
867,dorthin::ADV,әрі,туш
868,dorthin::ADV,әрі,ту́шко
869,geradeaus::ADV,тура,вик
870,vorwärts::ADV,ілгері,о́нчыко
871,rückwärts::ADV,артқа,шеҥге́к
872,zurück::ADV,кейін қарай,мӧҥге́ш
873,unten::ADV,төменде,ӱ́лнӧ
874,unten::ADV,төменде,йыма́лне
875,hinab::ADV,астына,йыма́к
876,hinab::ADV,төмен,йыма́к
877,oben::ADV,жоғарыда,кӱ́шнӧ
878,oben::ADV,жоғарыда,ӱмба́лне
879,hinauf::ADV,өрге,кӱ́ш
880,hinauf::ADV,өрге,кӱ́шкӧ
881,überall::ADV,әрқайда,чыла́ вере́
882,nicht::ADV,емес,ок
883,nicht::ADV,емес,о́геш
884,ein wenig::ADV,азырақ,изи́ш
885,ein wenig::ADV,аздаған,изи́ш
886,ein wenig::ADV,азғантай,изи́ш
887,kaum::ADV,зорға,пыкше́
888,sehr::ADV,орасан,чот
889,so::ADV,бұлай,тыге́
890,so::ADV,былайша,тыге́
891,noch::ADV,әлі,а́ле
892,nur::ADV,ғана,гына́
893,schon::ADV,түге,ы́нде
894,wieder::ADV,жаңа,ада́к
895,wieder::ADV,қайта,ада́к
896,wieder::ADV,жаңадан,ада́к
897,vergebens::ADV,бекер,ара́м
898,vor::PRP,алды,о́нчыч
899,hinter::PRP,артынан,шеҥге́лне
900,unter::PRP,түп,йыма́лне
901,unter::PRP,маңында,йыма́лне
902,durch::PRP,арқылы,вошт
903,neben::PRP,іргеде,вокте́н
904,neben::PRP,жанында,вокте́н
905,zwischen::PRP,арада,кокла́ште
906,wegen::PRP,үшін,верч
907,dies::PRN,бұ,ти́де
908,dies::PRN,осы,ти́де
909,das::PRN,сол,са́де
910,alles::PRN,дүйім,чыла́
911,alles::PRN,күллі,чыла́
912,ich::PRN,мен,мый
913,du::PRN,сен,тый
914,er::PRN,ол,ту́до
915,wir::PRN,біз,ме
916,ihr::PRN,сіз,те
917,sie::PRN,олар,ну́но
918,was::FPRN,не,мо
919,wer::FPRN,кім,кӧ
920,wo::FADV,кәні,куша́н
921,wo::FADV,қайда,куша́н
922,wohin::FADV,қайда,куш
923,wohin::FADV,қайда,ку́шко
924,wie::FADV,калай,кузе́
925,warum::FADV,неғып,мо
926,warum::FADV,неғып,мола́н
927,wieviel::FNUM,неше,куна́р
928,wieviel::FNUM,қанша,куна́р
929,eins::NUM,бір,ик
930,zwei::NUM,екі,ко́кыт
931,drei::NUM,үш,кум
932,vier::NUM,төрт,ныл
933,fünf::NUM,бес,вич
934,sechs::NUM,алты,куд
935,sieben::NUM,жеті,шым
936,acht::NUM,сегіз,канда́ш
937,neun::NUM,тоғыз,инде́ш
938,zehn::NUM,он,лу
939,elf::NUM,он бір,лати́к
940,zwölf::NUM,он екі,латко́к
941,zwanzig::NUM,жиырма,ко́ло
942,dreißig::NUM,отыз,ку́мло
943,vierzig::NUM,қырық,ны́лле
944,fünfzig::NUM,елу,ви́тле
945,sechzig::NUM,алпыс,ку́дло
946,siebzig::NUM,жетпіс,шы́мле
947,achtzig::NUM,сексен,канда́шле
948,neunzig::NUM,тоқсан,инде́шле
949,hundert::NUM,жүз,шӱ́дӧ
950,tausend::NUM,мың,тӱже́м
951,und::CNJ,та,да
952,und::CNJ,та,ден
953,oder::CNJ,әлде,я
954,oder::CNJ,әлде,а́ле
955,oder::CNJ,немесе,я
956,oder::CNJ,немесе,а́ле
957,stehen::V,тұру,шога́ш
958,sitzen::V,отыру,шинча́ш
959,liegen::V,жату,кия́ш
960,hängen::V,ілу,кеча́ш
961,werden::V,болу,лия́ш
962,werden::V,түрегелу,лия́ш
963,passieren::V,болу,лия́ш
964,beginnen::V,басталу,тӱҥгала́ш
965,enden::V,ада болу,пыта́ш
966,wechseln::V,құбылу,вашталта́ш
967,wechseln::V,өзгеру,вашталта́ш
968,aufgehen[Sonne]::V,шығу,лекта́ш
969,untergehen[Sonne]::V,батыру,шинча́ш
970,scheinen[Sonne]::V,жылтырау,волгалта́ш
971,donnern::V,күркіреу,кӱдырта́ш
972,donnern::V,күркіреу,сургалта́ш
973,wehen::V,огып тур,пуа́ш
974,strömen::V,сорғалау,шийалтара́ш
975,fließen::V,ағу,йога́ш
976,sich drehen::V,айналу,пӧрда́ш
977,schwanken::V,толықсу,лӱҥга́ш
978,schwanken::V,толықсу,тайныла́ш
979,schwingen::V,тербелу,рӱпшалта́ш
980,fallen::V,құлау,воза́ш
981,fallen::V,құлау,йӧрла́ш
982,fallen::V,жығылу,воза́ш
983,fallen::V,жығылу,йӧрла́ш
984,fallen::V,төмендеу,воза́ш
985,fallen::V,төмендеу,йӧрла́ш
986,brennen::V,жану,йӱла́ш
987,rauchen::V,түтету,шикша́ш
988,regnen::V,жауу,йӱра́ш
989,gefrieren::V,мұздай қату,кылма́ш
990,gefrieren::V,мұздай қату,ияҥа́ш
991,gefrieren::V,мұз боп қату,кылма́ш
992,gefrieren::V,мұз боп қату,ияҥа́ш
993,tauen::V,жібу,шула́ш
994,schmelzen::V,еру,лева́ш
995,trocknen::V,курау,кошка́ш
996,sieden::V,қайнау,шола́ш
997,faulen::V,иістену,шӱя́ш
998,verfaulen::V,шіру,шӱйы́н шуа́ш
999,reißen::V,жыртылу,кӱрла́ш
1000,versinken::V,малтығу,пуре́н кая́ш
1001,vergehen::V,өту,эрте́н кая́ш
1002,erscheinen::V,көріну,толы́н лекта́ш
1003,erscheinen::V,көрініп қалу,толы́н лекта́ш
1004,verschwinden::V,ғайып_болу,йома́ш
1005,sinken::V,ылдилау,пуча́ш
1006,sinken::V,төмендеу,пуча́ш
1007,abnehmen::V,кемітілу,пуча́ш
1008,zunehmen::V,көбею,шукема́ш
1009,steigen::V,қобу,нӧлталта́ш
1010,steigen::V,көтерілу,нӧлталта́ш
1011,steigen::V,жоғарылау,нӧлталта́ш
1012,wachsen::V,өсу,кушка́ш
1013,glänzen::V,жалтырау,йылгыжа́ш
1014,funkeln::V,жарқырау,чолга́ш
1015,funkeln::V,нұрлану,чолга́ш
1016,funkeln::V,жылтылдау,чолга́ш
1017,lärmen::V,шулау,рӱшка́ш
1018,lärmen::V,шуылдау,рӱшка́ш
1019,läuten::V,қоңыраулату,мура́ш
1020,klingeln::V,дыңғырлау,йыҥгырта́ш
1021,klirren::V,дыңылдату,чылдыртата́ш
1022,brausen::V,тасу,лӱшка́ш
1023,rauschen::V,сусылдау,лыжга́ш
1024,rauschen::V,сыбдырлау,лыжга́ш
1025,klingen::V,дыбыс шығару,йоҥга́ш
1026,bellen::V,үру,опта́ш
1027,heulen::V,ұлу,урмыжа́ш
1028,blasen::V,үру,пуала́ш
1029,pfeifen::V,ысқыру,шӱ́шкаш
1030,schreien::V,шыңғыру,кычкыра́ш
1031,schreien::V,айғайлау,кычкыра́ш
1032,schreien::V,байбайлау,кычкыра́ш
1033,schreien::V,бажалақтау,кычкыра́ш
1034,stöhnen::V,ыңырсу,йыҥыса́ш
1035,stöhnen::V,ыңкылдау,йыҥыса́ш
1036,zittern::V,қалш,чытыра́ш
1037,zittern::V,қалшылдату,чытыра́ш
1038,leben::V,жасау,ила́ш
1039,leben::V,күнелту,ила́ш
1040,leben::V,күн көру,ила́ш
1041,leben::V,тіршілік ету,ила́ш
1042,geboren werden::V,туу,шоча́ш
1043,atmen::V,дем алу,шӱла́ш
1044,atmen::V,ауа жұту,шӱла́ш
1045,trinken::V,ішу,йӱа́ш
1046,trinken::V,ұрттау,йӱа́ш
1047,essen::V,жеу,кочка́ш
1048,essen::V,тамақтану,кочка́ш
1049,schlucken::V,жұту,нела́ш
1050,müde werden::V,болдыру,ноя́ш
1051,einschlafen::V,үйыктап калу,мале́н колта́ш
1052,schlafen::V,ұйықтау,мала́ш
1053,aufwachen::V,ояну,помыжалта́ш
1054,aufstehen::V,ояну,кынела́ш
1055,sich erholen::V,тынығу,кана́ш
1056,krank werden::V,кеселдену,черлане́н воза́ш
1057,krank werden::V,сырқаттану,черлане́н воза́ш
1058,krank werden::V,ауырып қалу,черлане́н воза́ш
1059,krank werden::V,ауыра бастау,черлане́н воза́ш
1060,krank werden::V,кеселге ұшырау,черлане́н воза́ш
1061,krank werden::V,сырқаттанып қалу,черлане́н воза́ш
1062,krank sein::V,ауыру,черлане́н кия́ш
1063,krank sein::V,сырқаттану,черлане́н кия́ш
1064,schmerzen::V,ауырады,коршта́ш
1065,husten::V,жөтелу,кокыра́ш
1066,genesen::V,айығу,тӱрла́ш
1067,genesen::V,айығу,тазаҥа́ш
1068,sterben::V,өлу,кола́ш
1069,sterben::V,қайтыс,кола́ш
1070,sterben::V,жантапсыру,кола́ш
1071,umkommen::V,өлу,вуй йома́ш
1072,umkommen::V,қаза табу,вуй йома́ш
1073,sich bewegen::V,жылжу,кошта́ш
1074,sich rühren::V,қыбырлау,тарвана́ш
1075,sich erheben::V,тұру,кынела́ш
1076,sich setzen::V,отыру,шинча́ш
1077,hinfallen::V,жығылу,йӧрла́ш
1078,laufen::V,жояу жүру,кошта́ш
1079,schreiten::V,кадамдау,ошкыла́ш
1080,spazierengehen::V,қыдыру,гуля́яш
1081,eilen::V,асығу,вашка́ш
1082,eilen::V,жеделдену,вашка́ш
1083,eilen::V,жедепдеу,вашка́ш
1084,sich beeilen::V,асығу,вашкешта́ш
1085,sich beeilen::V,жеделдену,вашкешта́ш
1086,sausen::V,заулау,юлтка́ш
1087,rennen::V,жүгіру,куржтала́ш
1088,springen::V,секіру,тӧршта́ш
1089,klettern::V,өрмелеп шығу,кӱза́ш
1090,schaukeln::V,тербелу,лӱҥгалта́ш
1091,kriechen::V,еңбектеу,нушка́ш
1092,schwimmen::V,жүзу,ия́ш
1093,schwimmen::V,малту,ия́ш
1094,schwimmen::V,қалықтау,ия́ш
1095,tauchen::V,сүңгу,шуҥгалта́ш
1096,rudern::V,есу,удыра́ш
1097,fahren::V,бару,кудала́ш
1098,fliegen::V,ұшу,чоҥешта́ш
1099,gehen::V,бару,кая́ш
1100,weggehen::V,кету,кораҥа́ш
1101,abfahren::V,жөнелу,лекта́ш
1102,anhalten::V,тоқтау,чарна́ш
1103,hineingehen::V,кіру,пура́ш
1104,eintreten::V,ену,пура́ш
1105,kommen::V,жету,тола́ш
1106,ankommen::V,келу,шуа́ш
1107,zurückkommen::V,қайту,пӧртыла́ш
1108,bleiben::V,қалу,кода́ш
1109,warten::V,тосу,вуча́ш
1110,erwarten::V,күту,вуча́ш
1111,suchen::V,іздеу,кычала́ш
1112,finden::V,табу,муа́ш
1113,versuchen::V,талпыну,толаша́ш
1114,vorbereiten::V,әзірлеу,ямдыла́ш
1115,lieben::V,сүю,йӧрата́ш
1116,mögen::V,жарату,йӧрата́ш
1117,mögen::V,жақсы_көру,йӧрата́ш
1118,lachen::V,күлу,воштыла́ш
1119,lachen::V,күлісу,воштыла́ш
1120,rühren::V,көңілін бұзу,ку́мыл тарвата́ш
1121,weinen::V,жылау,шорта́ш
1122,schimpfen::V,ақырып-бақыру,каргаша́ш
1123,sich ärgern::V,ашулану,сыра́ш
1124,sich fürchten::V,сескену,лӱда́ш
1125,fürchten::V,қауіптену,лӱда́ш
1126,fürchten::V,сақсыну,лӱда́ш
1127,fliehen::V,қашу,куржа́ш
1128,fliehen::V,қашып кету,куржа́ш
1129,flüchten::V,қашу,куржа́ш
1130,flüchten::V,қашып кету,куржа́ш
1131,sehen::V,көру,ужа́ш
1132,anschauen::V,назар салу,онча́ш
1133,ansehen::V,тамашалау,эскера́ш
1134,hören::V,есту,кола́ш
1135,zuhören::V,тыңдау,колышта́ш
1136,zuhören::V,құлақ қою,колышта́ш
1137,probieren::V,тату,тамла́ш
1138,probieren::V,дәм тату,тамла́ш
1139,riechen::V,иіскеу,ӱпшынча́ш
1140,fühlen::V,сезу,шижа́ш
1141,fühlen::V,сезіну,шижа́ш
1142,scheinen::V,болып көріну,чуча́ш
1143,zu sehen sein::V,көріну,коя́ш
1144,vernehmen::V,есту,кола́ш
1145,vernehmen::V,есітіп қалу,кола́ш
1146,frieren::V,тоңу,кылма́ш
1147,frieren::V,жаурау,кылма́ш
1148,tun::V,ету,ышта́ш
1149,tun::V,істеу,ышта́ш
1150,können::V,білу,мошта́ш
1151,wollen::V,қалау,тӱна́ш
1152,anfangen::V,бастау,тӱҥала́ш
1153,beenden::V,бітіру,пытара́ш
1154,beenden::V,адақтау,пытара́ш
1155,beenden::V,тамамдау,пытара́ш
1156,beenden::V,аяқтап шығу,пытара́ш
1157,aufhören::V,доғару,чарна́ш
1158,gelingen::V,жолы түсу,сай лекта́ш
1159,geraten::V,калу,лекта́ш
1160,öffnen::V,ашу,поча́ш
1161,öffnen::V,ашып қою,поча́ш
1162,schließen::V,жабу,петыра́ш
1163,stellen::V,қою,шында́ш
1164,stellen::V,қойдыру,шында́ш
1165,setzen::V,отырғызу,шында́ш
1166,legen::V,салу,опта́ш
1167,legen::V,салу,пышта́ш
1168,legen::V,калау,опта́ш
1169,legen::V,калау,пышта́ш
1170,berühren::V,тию,тӱка́ш
1171,verbinden::V,байлап алу,пида́ш
1172,verbinden::V,сабақтастыру,пида́ш
1173,bedecken::V,бүркеу,леведа́ш
1174,aufhängen::V,ілу,сака́ш
1175,aufhängen::V,асып қою,сака́ш
1176,anzünden::V,тұтату,чӱкта́ш
1177,aufheben::V,көтеру,нӧлтала́ш
1178,zurücklassen::V,қалдыру,кода́ш
1179,verlieren::V,жоғалту,йомдара́ш
1180,fallen lassen::V,құлатып алу,воза́ш
1181,fallen lassen::V,қолдан түсіріп алу,воза́ш
1182,machen::V,ету,ышта́ш
1183,machen::V,жасау,ышта́ш
1184,machen::V,жасап шығару,ышта́ш
1185,herstellen::V,жасап шығару,ямдыла́ш
1186,bauen::V,тұрғызу,чоҥа́ш
1187,reparieren::V,оңдау,ачала́ш
1188,verbessern::V,дұрыстау,саемда́ш
1189,ändern::V,өзгерту,весемда́ш
1190,graben::V,үңгу,кӱнча́ш
1191,beugen::V,буғу,пӱгырта́ш
1192,biegen::V,ию,лывырта́ш
1193,biegen::V,майыстыру,лывырта́ш
1194,drehen::V,айналдыру,пӱтыра́ш
1195,wenden::V,екінші жағын айналдыру,ирала́ш
1196,umdrehen::V,бұру,савырала́ш
1197,heben::V,көтеру,нӧлта́ш
1198,hochheben::V,жоғарылату,нӧлта́ш
1199,hochheben::V,көтеру,нӧлта́ш
1200,ergreifen::V,бас_салу,руалта́ш
1201,ergreifen::V,шап_беріп_ұстап_алу,руалта́ш
1202,ergreifen::V,шап_беру,руалта́ш
1203,ergreifen::V,шап_ете_түсу,руалта́ш
1204,halten::V,тұту,куча́ш
1205,halten::V,ұстау,куча́ш
1206,drücken::V,басу,иша́ш
1207,drücken::V,басу,темда́ш
1208,schieben::V,итеру,шӱкала́ш
1209,kratzen::V,қыру,удыра́ш
1210,lecken::V,жалау,нула́ш
1211,beißen::V,қабу,пура́ш
1212,beißen::V,тістеу,пура́ш
1213,beißen::V,қауып алу,пура́ш
1214,abreißen::V,үзу,кӱрла́ш
1215,abschneiden::V,қырқу,пӱчка́ш
1216,binden::V,байланыстыру,кылда́ш
1217,binden::V,байлап_алу,кылда́ш
1218,binden::V,байластыру,кылда́ш
1219,binden::V,байлау,кылда́ш
1220,binden::V,буу,кылда́ш
1221,binden::V,матау,кылда́ш
1222,binden::V,сабақтастыру,кылда́ш
1223,binden::V,ұштастыру,кылда́ш
1224,stecken::V,сұғу,шуралта́ш
1225,brechen::V,сындыру,тодышта́ш
1226,klopfen::V,қағу,кыра́ш
1227,hauen::V,соғу,тӱя́ш
1228,kleben::V,желімдеу,клеитла́ш
1229,reiben::V,үйкеу,йыга́ш
1230,reiben::V,үйкеу,туржала́ш
1231,streichen::V,сүйкеу,шӱра́ш
1232,schleifen::V,егеу,шума́ш
1233,schleifen::V,егеу,яна́ш
1234,schleifen::V,қайрау,шума́ш
1235,schleifen::V,қайрау,яна́ш
1236,schleifen::V,егеулеу,шума́ш
1237,schleifen::V,егеулеу,яна́ш
1238,schneiden::V,кесу,пӱчка́ш
1239,rütteln::V,қозғау,рӱза́ш
1240,rütteln::V,жұлмалау,рӱза́ш
1241,schütteln::V,дірілдету,почка́ш
1242,schütteln::V,селкілдету,почка́ш
1243,schwenken::V,бұлғау,рӱза́ш
1244,schwenken::V,сермеу,рӱза́ш
1245,schütten::V,құю,опта́ш
1246,füllen::V,толтыру,тема́ш
1247,einwickeln::V,орау,вӱдыла́ш
1248,tragen::V,алып жүру,нумала́ш
1249,schleppen::V,тарту,шӱдыра́ш
1250,ziehen::V,тарту,шупша́ш
1251,aufbewahren::V,сақтау,арала́ш
1252,werfen::V,лақтыру,шуа́ш
1253,werfen::V,лақтыру,кышка́ш
1254,fangen::V,қармау,куча́ш
1255,fangen::V,қағып алу,куча́ш
1256,packen::V,шап беру,руалта́ш
1257,packen::V,шап ете түсу,руалта́ш
1258,packen::V,шап беріп ұстап алу,руалта́ш
1259,verstecken::V,тығу,тоя́ш
1260,verstecken::V,жасыру,тоя́ш
1261,teilen::V,бөлу,пӧла́ш
1262,schicken::V,жіберу,колта́ш
1263,bringen::V,әкелу,конда́ш
1264,bringen::V,алып келу,конда́ш
1265,hinzufügen::V,қосу,ешара́ш
1266,hinzufügen::V,үстеу,ешара́ш
1267,bekommen::V,алу,нала́ш
1268,erhalten::V,алмақ,нала́ш
1269,nehmen::V,алу,нала́ш
1270,nehmen::V,алмақ,нала́ш
1271,wählen::V,таңдау,сайла́ш
1272,auswählen::V,екшеу,таҥгла́ш
1273,auswählen::V,саралау,таҥгла́ш
1274,auswählen::V,сұрыптау,таҥгла́ш
1275,auswählen::V,сайлап алу,таҥгла́ш
1276,bewahren::V,сақтау,сакла́ш
1277,behindern::V,оралғы болу,чаракла́ш
1278,verderben::V,бүлдіру,пужа́ш
1279,beschädigen::V,бұзу,пужа́ш
1280,zerbrechen::V,уату,пудырта́ш
1281,zerreißen::V,жырту,кӱрла́ш
1282,zerstören::V,қирату,шалата́ш
1283,zerstören::V,талқандау,шалата́ш
1284,verbrennen::V,өртеу,йӱлата́ш
1285,verbrennen::V,жандыру,йӱлата́ш
1286,verbrennen::V,өртеп жіберу,йӱлата́ш
1287,verbrennen::V,жандырып жіберу,йӱлата́ш
1288,geben::V,беру,пуа́ш
1289,reichen::V,беру,пуа́ш
1290,schenken::V,тарту,пӧлекла́ш
1291,versprechen::V,уәде беру,сӧра́ш
1292,wünschen::V,тілеу,тылана́ш
1293,loben::V,мақтау,мокта́ш
1294,loben::V,дәріптеу,мокта́ш
1295,küssen::V,сүю,шупшала́ш
1296,wiegen::V,тербеу,рӱпша́ш
1297,zudecken::V,бүркеу,леведа́ш
1298,wecken::V,ояту,помыжалтара́ш
1299,zeigen::V,көрсету,ончыкта́ш
1300,führen::V,ерту,вӱда́ш
1301,führen::V,жетектеу,вӱда́ш
1302,lehren::V,оқыту,туныкта́ш
1303,unterrichten::V,оқыту,туныкта́ш
1304,aufziehen::V,бағу,орышта́ш
1305,leiten::V,басқару,вӱда́ш
1306,leiten::V,басқару,вуйлата́ш
1307,leiten::V,жетекшілік ету,вӱда́ш
1308,leiten::V,жетекшілік ету,вуйлата́ш
1309,antreiben::V,асықтыру,поктыла́ш
1310,lassen::V,-ткізу,-та́ш
1311,lassen::V,мәжбүр ету,-та́ш
1312,einladen::V,шақыру,ӱжа́ш
1313,vereinigen::V,біріктіру,иктешла́ш
1314,vereinigen::V,біріктіріп қою,иктешла́ш
1315,besuchen::V,кіріп шығу,то́лын кая́ш
1316,besuchen::V,барып шығу,то́лын кая́ш
1317,treffen::V,кездесу,вашлия́ш
1318,sich versammeln::V,топталу,погына́ш
1319,sich versammeln::V,топталу,чумырга́ш
1320,spielen::V,ойнау,мода́ш
1321,singen::V,сайрау,мура́ш
1322,tanzen::V,билеу,кушта́ш
1323,sich trennen::V,айрылысу,ойырла́ш
1324,verlassen::V,тастау,кудалта́ш
1325,retten::V,құтқару,утара́ш
1326,bewachen::V,күзету,орола́ш
1327,schützen::V,жақтау,арала́ш
1328,schützen::V,жақтасу,арала́ш
1329,verteidigen::V,қорғау,арала́ш
1330,sich schlagen::V,алысу,кредала́ш
1331,schießen::V,ату,лӱя́ш
1332,siegen::V,жеңу,сеҥа́ш
1333,ärgern::V,ашуландыру,сырыкта́ш
1334,schlagen::V,ұру,пера́ш
1335,treten::V,тебу,тошка́ш
1336,stechen::V,шаншу,кера́ш
1337,stoßen::V,түрту,шӱкала́ш
1338,stehlen::V,ұрлау,шолышта́ш
1339,stören::V,кесірлен,мешая́ш
1340,belästigen::V,мазасын алу,толаштара́ш
1341,verbergen::V,сездірмеу,шылта́ш
1342,täuschen::V,жалған айту,ондала́ш
1343,betrügen::V,алдау,ондала́ш
1344,betrügen::V,алдап кету,ондала́ш
1345,betrügen::V,ақымақ қылу,ондала́ш
1346,töten::V,құрту,пушта́ш
1347,töten::V,өлтіру,пушта́ш
1348,wohnen::V,мекендеу,ила́ш
1349,wohnen::V,өмір сүру,ила́ш
1350,arbeiten::V,істеу,пашалана́ш
1351,arbeiten::V,істеу,паша́м ышта́ш
1352,arbeiten::V,еңбектену,пашалана́ш
1353,arbeiten::V,еңбектену,паша́м ышта́ш
1354,sammeln::V,жыю,пога́ш
1355,pflücken::V,жұлу,кӱра́ш
1356,jagen::V,аулау,сонарла́ш
1357,fischen::V,балык_аулау,кол куча́ш
1358,fassen::V,ұстау,куча́ш
1359,hüten::V,жаю,кӱта́ш
1360,hüten::V,бағу,кӱта́ш
1361,treiben::V,айдау,покта́ш
1362,anbinden::V,байлау,йолышта́ш
1363,füttern::V,ас ішкізу,пукша́ш
1364,füttern::V,азықтандыру,пукша́ш
1365,füttern::V,қоректендіру,пукша́ш
1366,melken::V,сауу,лӱшта́ш
1367,hacken::V,турау,руа́ш
1368,gießen::V,суару,шава́ш
1369,reifen::V,жетілу,кӱа́ш
1370,zubereiten::V,даяр ету,ямдыла́ш
1371,kochen::V,асу,шолта́ш
1372,backen::V,пісіру,кӱкташ
1373,braten::V,қуыру,пуштыла́ш
1374,braten::V,қуыру,жаритла́ш
