,Concept_ID,kk,tr
1505,schlagen::V,ұру,dövmek
1506,treten::V,тебу,tepmek
1507,stechen::V,шаншу,sokmak
1508,stechen::V,шаншу,batırmak
1509,stoßen::V,түрту,itmek
1510,stehlen::V,ұрлау,çalmak
1511,stören::V,кесірлен,bozmak
1512,stören::V,кесірлен,etkilemek
1513,belästigen::V,мазасын алу,rahatsız etmek
1514,verbergen::V,сездірмеу,saklamak
1515,täuschen::V,жалған айту,aldatmak
1516,betrügen::V,алдау,aldatmak
1517,betrügen::V,алдау,dolandırmak
1518,betrügen::V,алдап кету,aldatmak
1519,betrügen::V,алдап кету,dolandırmak
1520,betrügen::V,ақымақ қылу,aldatmak
1521,betrügen::V,ақымақ қылу,dolandırmak
1522,töten::V,құрту,öldürmek
1523,töten::V,өлтіру,öldürmek
1524,wohnen::V,мекендеу,oturmak
1525,wohnen::V,өмір сүру,oturmak
1526,arbeiten::V,істеу,çalışmak
1527,arbeiten::V,еңбектену,çalışmak
1528,sammeln::V,жыю,toplamak
1529,pflücken::V,жұлу,koparmak
1530,jagen::V,аулау,avlanmak
1531,fischen::V,балык_аулау,balık tutmak
1532,fassen::V,ұстау,tutmak
1533,fassen::V,ұстау,yakalamak
1534,hüten::V,жаю,otlatmak
1535,hüten::V,бағу,otlatmak
1536,treiben::V,айдау,gütmek
1537,anbinden::V,байлау,bağlamak
1538,füttern::V,ас ішкізу,beslemek
1539,füttern::V,азықтандыру,beslemek
1540,füttern::V,қоректендіру,beslemek
1541,melken::V,сауу,sağmak
1542,hacken::V,турау,yarmak
1543,gießen::V,суару,sulamak
1544,reifen::V,жетілу,olgunlaşmak
1545,zubereiten::V,даяр ету,hazırlamak
1546,kochen::V,асу,pişirmek
1547,kochen::V,асу,kaynatmak
1548,backen::V,пісіру,pişirmek
1549,backen::V,пісіру,fırında pişirmek
1550,braten::V,қуыру,kızartmak
1551,umrühren::V,былғалау,karıştırmak
1552,umrühren::V,сапырылыстыру,karıştırmak
1553,stricken::V,торлау,örmek
1554,stricken::V,тоқу,örmek
1555,nähen::V,тігу,dikmek
1556,färben::V,бояу,boyamak
1557,färben::V,сырлау,boyamak
1558,reinigen::V,аршу,temizlemek
1559,reinigen::V,тазалау,temizlemek
1560,waschen::V,жуу,yıkamak
1561,abwischen::V,сүрту,silmek
1562,spülen::V,шаю,çalkamak
1563,fegen::V,сыпыру,süpürmek
1564,kehren::V,сыпыру,süpürmek
1565,baden::V,шомылу,yıkanmak
1566,baden::V,шомылу,banyo yapmak
1567,sich waschen::V,жуыну,yıkanmak
1568,ausziehen::V,шешу,çıkarmak
1569,anziehen::V,кигізу,giymek
1570,sich anziehen::V,киіну,giyinmek
1571,kämmen::V,тарау,taramak
1572,schmücken::V,әсемдеу,süslemek
1573,schmücken::V,мәнерлеу,süslemek
1574,schmücken::V,көріктендіру,süslemek
1575,sagen::V,деу,demek
1576,sagen::V,деу,söylemek
1577,sagen::V,айту,demek
1578,sagen::V,айту,söylemek
1579,sprechen::V,деу,konuşmak
1580,sprechen::V,айту,konuşmak
1581,reden::V,сөйлеу,konuşmak
1582,reden::V,сөйлесу,konuşmak
1583,reden::V,тіл қатысу,konuşmak
1584,sich unterhalten::V,сұхбаттасу,sohbet etmek
1585,fragen::V,сұрау,sormak
1586,bitten::V,өтіну,dilemek
1587,bitten::V,өтіну,rica etmek
1588,bitten::V,жалыну,dilemek
1589,bitten::V,жалыну,rica etmek
1590,erzählen::V,айту,bahsetmek
1591,erzählen::V,айту,hikâye etmek
1592,mitteilen::V,білдіру,bildirmek
1593,nennen::V,атау,adlandırmak
1594,rufen::V,шақыру,çağırmak
1595,prahlen::V,бөсу,övünmek
1596,übersetzen::V,аудару,çevirmek
1597,übersetzen::V,аудару,tercüme etmek
1598,denken::V,ойлау,düşünmek
1599,glauben::V,нану,inanmak
1600,glauben::V,нану,zannetmek
1601,glauben::V,илану,inanmak
1602,glauben::V,илану,zannetmek
1603,bemerken::V,аңғару,farkına varmak
1604,erkennen::V,тану,tanımak
1605,begreifen::V,ұғу,anlamak
1606,begreifen::V,ұғу,kavramak
1607,begreifen::V,аңғарып алу,anlamak
1608,begreifen::V,аңғарып алу,kavramak
1609,verstehen::V,пайым,duymak
1610,verstehen::V,пайым,anlamak
1611,verstehen::V,түсіну,duymak
1612,verstehen::V,түсіну,anlamak
1613,lernen::V,оқу,öğrenmek
1614,wissen::V,хабардар болу,bilmek
1615,sich erinnern an::V,еске түсіру,hatırlamak
1616,vergessen::V,ұмыту,unutmak
1617,messen::V,өлшеу,ölçmek
1618,zählen::V,санау,saymak
1619,rechnen::V,санап шығару,hesap etmek
1620,rechnen::V,санап шығу,hesap etmek
1621,rechnen::V,санау,hesap etmek
1622,lesen::V,оқу,okumak
1623,malen::V,сурет салу,resmini yapmak
1624,zeichnen::V,сурет салу,çizmek
1625,schreiben::V,жазу,yazmak
1626,besitzen::V,болу,haiz olmak
1627,besitzen::V,болу,sahip olmak
1628,kaufen::V,алу,almak
1629,kaufen::V,әперу,almak
1630,verkaufen::V,сату,satmak
1631,bezahlen::V,төлеу,ödemek
1632,bezahlen::V,ақы беру,ödemek
1633,bezahlen::V,ақы төлеу,ödemek
1634,zahlen::V,төлеу,ödemek
1635,beherrschen::V,билеу,hâkim olmak
1636,ertragen::V,төзу,dayanmak
1637,ertragen::V,төзу,katlanmak
1638,ertragen::V,шыдау,dayanmak
1639,ertragen::V,шыдау,katlanmak
