,Concept_ID,,kk
963,sich beeilen::V,,жеделдену
964,sausen::V,,заулау
965,rennen::V,,жүгіру
966,springen::V,,секіру
967,klettern::V,,өрмелеп шығу
968,schaukeln::V,,тербелу
969,kriechen::V,,еңбектеу
970,schwimmen::V,,жүзу
971,schwimmen::V,,малту
972,schwimmen::V,,қалықтау
973,tauchen::V,,сүңгу
974,rudern::V,,есу
975,fahren::V,,бару
976,fliegen::V,,ұшу
977,gehen::V,,бару
978,weggehen::V,,кету
979,abfahren::V,,жөнелу
980,anhalten::V,,тоқтау
981,hineingehen::V,,кіру
982,eintreten::V,,ену
983,kommen::V,,жету
984,ankommen::V,,келу
985,zurückkommen::V,,қайту
986,bleiben::V,,қалу
987,warten::V,,тосу
988,erwarten::V,,күту
989,suchen::V,,іздеу
990,finden::V,,табу
991,versuchen::V,,талпыну
992,vorbereiten::V,,әзірлеу
993,lieben::V,,сүю
994,mögen::V,,жарату
995,mögen::V,,жақсы_көру
996,lachen::V,,күлу
997,lachen::V,,күлісу
998,rühren::V,,көңілін бұзу
999,weinen::V,,жылау
1000,schimpfen::V,,ақырып-бақыру
1001,sich ärgern::V,,ашулану
1002,sich fürchten::V,,сескену
1003,fürchten::V,,қауіптену
1004,fürchten::V,,сақсыну
1005,fliehen::V,,қашу
1006,fliehen::V,,қашып кету
1007,flüchten::V,,қашу
1008,flüchten::V,,қашып кету
1009,sehen::V,,көру
1010,anschauen::V,,назар салу
1011,ansehen::V,,тамашалау
1012,hören::V,,есту
1013,zuhören::V,,тыңдау
1014,zuhören::V,,құлақ қою
1015,probieren::V,,тату
1016,probieren::V,,дәм тату
1017,riechen::V,,иіскеу
1018,fühlen::V,,сезу
1019,fühlen::V,,сезіну
1020,scheinen::V,,болып көріну
1021,zu sehen sein::V,,көріну
1022,vernehmen::V,,есту
1023,vernehmen::V,,есітіп қалу
1024,frieren::V,,тоңу
1025,frieren::V,,жаурау
1026,tun::V,,ету
1027,tun::V,,істеу
1028,können::V,,білу
1029,wollen::V,,қалау
1030,anfangen::V,,бастау
1031,beenden::V,,бітіру
1032,beenden::V,,адақтау
1033,beenden::V,,тамамдау
1034,beenden::V,,аяқтап шығу
1035,aufhören::V,,доғару
1036,gelingen::V,,жолы түсу
1037,geraten::V,,калу
1038,öffnen::V,,ашу
1039,öffnen::V,,ашып қою
1040,schließen::V,,жабу
1041,stellen::V,,қою
1042,stellen::V,,қойдыру
1043,setzen::V,,отырғызу
1044,legen::V,,салу
1045,legen::V,,калау
1046,berühren::V,,тию
1047,verbinden::V,,байлап алу
1048,verbinden::V,,сабақтастыру
1049,bedecken::V,,бүркеу
1050,aufhängen::V,,ілу
1051,aufhängen::V,,асып қою
1052,anzünden::V,,тұтату
1053,aufheben::V,,көтеру
1054,zurücklassen::V,,қалдыру
1055,verlieren::V,,жоғалту
1056,fallen lassen::V,,құлатып алу
1057,fallen lassen::V,,қолдан түсіріп алу
1058,machen::V,,ету
1059,machen::V,,жасау
1060,machen::V,,жасап шығару
1061,herstellen::V,,жасап шығару
1062,bauen::V,,тұрғызу
1063,reparieren::V,,оңдау
1064,verbessern::V,,дұрыстау
1065,ändern::V,,өзгерту
1066,graben::V,,үңгу
1067,beugen::V,,буғу
1068,biegen::V,,ию
1069,biegen::V,,майыстыру
1070,drehen::V,,айналдыру
1071,wenden::V,,екінші жағын айналдыру
1072,umdrehen::V,,бұру
1073,heben::V,,көтеру
1074,hochheben::V,,жоғарылату
1075,hochheben::V,,көтеру
1076,ergreifen::V,,бас_салу
1077,ergreifen::V,,шап_беріп_ұстап_алу
1078,ergreifen::V,,шап_беру
1079,ergreifen::V,,шап_ете_түсу
1080,halten::V,,тұту
1081,halten::V,,ұстау
1082,drücken::V,,басу
1083,schieben::V,,итеру
1084,kratzen::V,,қыру
1085,lecken::V,,жалау
1086,beißen::V,,қабу
1087,beißen::V,,тістеу
1088,beißen::V,,қауып алу
1089,abreißen::V,,үзу
1090,abschneiden::V,,қырқу
1091,binden::V,,байланыстыру
1092,binden::V,,байлап_алу
1093,binden::V,,байластыру
1094,binden::V,,байлау
1095,binden::V,,буу
1096,binden::V,,матау
1097,binden::V,,сабақтастыру
1098,binden::V,,ұштастыру
1099,stecken::V,,сұғу
1100,brechen::V,,сындыру
1101,klopfen::V,,қағу
1102,hauen::V,,соғу
1103,kleben::V,,желімдеу
1104,reiben::V,,үйкеу
1105,streichen::V,,сүйкеу
1106,schleifen::V,,егеу
1107,schleifen::V,,қайрау
1108,schleifen::V,,егеулеу
1109,schneiden::V,,кесу
1110,rütteln::V,,қозғау
1111,rütteln::V,,жұлмалау
1112,schütteln::V,,дірілдету
1113,schütteln::V,,селкілдету
1114,schwenken::V,,бұлғау
1115,schwenken::V,,сермеу
1116,schütten::V,,құю
1117,füllen::V,,толтыру
1118,einwickeln::V,,орау
1119,tragen::V,,алып жүру
1120,schleppen::V,,тарту
1121,ziehen::V,,тарту
1122,aufbewahren::V,,сақтау
1123,werfen::V,,лақтыру
1124,fangen::V,,қармау
1125,fangen::V,,қағып алу
1126,packen::V,,шап беру
1127,packen::V,,шап ете түсу
1128,packen::V,,шап беріп ұстап алу
1129,verstecken::V,,тығу
1130,verstecken::V,,жасыру
1131,teilen::V,,бөлу
1132,schicken::V,,жіберу
1133,bringen::V,,әкелу
1134,bringen::V,,алып келу
1135,hinzufügen::V,,қосу
1136,hinzufügen::V,,үстеу
1137,bekommen::V,,алу
1138,erhalten::V,,алмақ
1139,nehmen::V,,алу
1140,nehmen::V,,алмақ
1141,wählen::V,,таңдау
1142,auswählen::V,,екшеу
1143,auswählen::V,,саралау
1144,auswählen::V,,сұрыптау
1145,auswählen::V,,сайлап алу
1146,bewahren::V,,сақтау
1147,behindern::V,,оралғы болу
1148,verderben::V,,бүлдіру
1149,beschädigen::V,,бұзу
1150,zerbrechen::V,,уату
1151,zerreißen::V,,жырту
1152,zerstören::V,,қирату
1153,zerstören::V,,талқандау
1154,verbrennen::V,,өртеу
1155,verbrennen::V,,жандыру
1156,verbrennen::V,,өртеп жіберу
1157,verbrennen::V,,жандырып жіберу
1158,geben::V,,беру
1159,reichen::V,,беру
1160,schenken::V,,тарту
1161,versprechen::V,,уәде беру
1162,wünschen::V,,тілеу
1163,loben::V,,мақтау
1164,loben::V,,дәріптеу
1165,küssen::V,,сүю
1166,wiegen::V,,тербеу
1167,zudecken::V,,бүркеу
1168,wecken::V,,ояту
1169,zeigen::V,,көрсету
1170,führen::V,,ерту
1171,führen::V,,жетектеу
1172,lehren::V,,оқыту
1173,unterrichten::V,,оқыту
1174,aufziehen::V,,бағу
1175,leiten::V,,басқару
1176,leiten::V,,жетекшілік ету
1177,antreiben::V,,асықтыру
1178,lassen::V,,-ткізу
1179,lassen::V,,мәжбүр ету
1180,einladen::V,,шақыру
1181,vereinigen::V,,біріктіру
1182,vereinigen::V,,біріктіріп қою
1183,besuchen::V,,кіріп шығу
1184,besuchen::V,,барып шығу
1185,treffen::V,,кездесу
1186,sich versammeln::V,,топталу
1187,spielen::V,,ойнау
1188,singen::V,,сайрау
1189,tanzen::V,,билеу
1190,sich trennen::V,,айрылысу
1191,verlassen::V,,тастау
1192,retten::V,,құтқару
1193,bewachen::V,,күзету
1194,schützen::V,,жақтау
1195,schützen::V,,жақтасу
1196,verteidigen::V,,қорғау
1197,sich schlagen::V,,алысу
1198,schießen::V,,ату
1199,siegen::V,,жеңу
1200,ärgern::V,,ашуландыру
1201,schlagen::V,,ұру
1202,treten::V,,тебу
1203,stechen::V,,шаншу
1204,stoßen::V,,түрту
1205,stehlen::V,,ұрлау
1206,stören::V,,кесірлен
1207,belästigen::V,,мазасын алу
1208,verbergen::V,,сездірмеу
1209,täuschen::V,,жалған айту
1210,betrügen::V,,алдау
1211,betrügen::V,,алдап кету
1212,betrügen::V,,ақымақ қылу
1213,töten::V,,құрту
1214,töten::V,,өлтіру
1215,wohnen::V,,мекендеу
1216,wohnen::V,,өмір сүру
1217,arbeiten::V,,істеу
1218,arbeiten::V,,еңбектену
1219,sammeln::V,,жыю
1220,pflücken::V,,жұлу
1221,jagen::V,,аулау
1222,fischen::V,,балык_аулау
1223,fassen::V,,ұстау
1224,hüten::V,,жаю
1225,hüten::V,,бағу
1226,treiben::V,,айдау
1227,anbinden::V,,байлау
1228,füttern::V,,ас ішкізу
1229,füttern::V,,азықтандыру
1230,füttern::V,,қоректендіру
1231,melken::V,,сауу
1232,hacken::V,,турау
1233,gießen::V,,суару
1234,reifen::V,,жетілу
1235,zubereiten::V,,даяр ету
1236,kochen::V,,асу
1237,backen::V,,пісіру
1238,braten::V,,қуыру
1239,umrühren::V,,былғалау
1240,umrühren::V,,сапырылыстыру
1241,stricken::V,,торлау
1242,stricken::V,,тоқу
1243,nähen::V,,тігу
1244,färben::V,,бояу
1245,färben::V,,сырлау
1246,reinigen::V,,аршу
1247,reinigen::V,,тазалау
1248,waschen::V,,жуу
1249,abwischen::V,,сүрту
1250,spülen::V,,шаю
1251,fegen::V,,сыпыру
1252,kehren::V,,сыпыру
1253,baden::V,,шомылу
1254,sich waschen::V,,жуыну
1255,ausziehen::V,,шешу
1256,anziehen::V,,кигізу
1257,sich anziehen::V,,киіну
1258,kämmen::V,,тарау
1259,schmücken::V,,әсемдеу
1260,schmücken::V,,мәнерлеу
1261,schmücken::V,,көріктендіру
1262,sagen::V,,деу
1263,sagen::V,,айту
1264,sprechen::V,,деу
1265,sprechen::V,,айту
1266,reden::V,,сөйлеу
1267,reden::V,,сөйлесу
1268,reden::V,,тіл қатысу
1269,sich unterhalten::V,,сұхбаттасу
1270,fragen::V,,сұрау
1271,bitten::V,,өтіну
1272,bitten::V,,жалыну
1273,erzählen::V,,айту
1274,mitteilen::V,,білдіру
1275,nennen::V,,атау
1276,rufen::V,,шақыру
1277,prahlen::V,,бөсу
1278,übersetzen::V,,аудару
1279,denken::V,,ойлау
1280,glauben::V,,нану
1281,glauben::V,,илану
1282,bemerken::V,,аңғару
1283,erkennen::V,,тану
1284,begreifen::V,,ұғу
1285,begreifen::V,,аңғарып алу
1286,verstehen::V,,пайым
1287,verstehen::V,,түсіну
1288,lernen::V,,оқу
1289,wissen::V,,хабардар болу
1290,sich erinnern an::V,,еске түсіру
1291,vergessen::V,,ұмыту
1292,messen::V,,өлшеу
1293,zählen::V,,санау
1294,rechnen::V,,санап шығару
1295,rechnen::V,,санап шығу
1296,rechnen::V,,санау
1297,lesen::V,,оқу
1298,malen::V,,сурет салу
1299,zeichnen::V,,сурет салу
1300,schreiben::V,,жазу
1301,besitzen::V,,болу
1302,kaufen::V,,алу
1303,kaufen::V,,әперу
1304,verkaufen::V,,сату
1305,bezahlen::V,,төлеу
1306,bezahlen::V,,ақы беру
1307,bezahlen::V,,ақы төлеу
1308,zahlen::V,,төлеу
1309,beherrschen::V,,билеу
1310,ertragen::V,,төзу
1311,ertragen::V,,шыдау
