,Concept_ID,lbe,mrj
1301,sich unterhalten::V,гъалгъа тӏун,хытыргаш
1302,fragen::V,цӏуххин,ядаш
1303,bitten::V,тавакъю буллан,ядаш
1304,erzählen::V,хавар бусан,келесӓш
1305,mitteilen::V,баян бан,попаш
1306,mitteilen::V,баян бан,увертӓш
1307,mitteilen::V,баян бан,увертӓрӓш
1308,mitteilen::V,хавар бан,попаш
1309,mitteilen::V,хавар бан,увертӓш
1310,mitteilen::V,хавар бан,увертӓрӓш
1311,nennen::V,цӏа дизан,лӹмдӓш
1312,rufen::V,оьвтӏун,ӱжӓш
1313,prahlen::V,цӏа дуллан,хайзаш
1314,prahlen::V,цӏа дуллан,шаргаланаш
1315,übersetzen::V,таржума бан,вашташ
1316,denken::V,пикри буллан,машанаш
1317,glauben::V,вих хьун,ӹнянӓш
1318,bemerken::V,хӏисав хъун,цаклаш
1319,erkennen::V,увчӏин,пӓлӓш
1320,begreifen::V,бувчӏин,ынгылаш
1321,lernen::V,лахьлан,тыменяш
1322,lernen::V,лахьхьин,тыменяш
1323,wissen::V,кӏулну бикӏан,пӓлӓш
1324,wissen::V,хавар бикӏан,пӓлӓш
1325,sich erinnern an::V,дакӏнин бутан,ышештӓрӓш
1326,vergessen::V,хъама битан,монден кодаш
1327,messen::V,дуцин дуллан,висӓш
1328,messen::V,дуцин дан,висӓш
1329,zählen::V,дуккин,шотаяш
1330,rechnen::V,хӏисав дан,шотаяш
1331,lesen::V,ккалан,лыдаш
1332,malen::V,сурат дуллан,рисуяш
1333,zeichnen::V,сурат дуллан,ыдырка́лаш
1334,schreiben::V,чичин,вазаш
1335,schreiben::V,чичлан,вазаш
1336,besitzen::V,дуну икӏан,кы́чаш
1337,besitzen::V,дуну дикӏан,кы́чаш
1338,besitzen::V,заллуну икӏан,кы́чаш
1339,kaufen::V,машан ласун,нӓлӓш
1340,verkaufen::V,баххан,выжалаш
1341,bezahlen::V,арцу дулун,тӱлӓш
1342,bezahlen::V,багьа булун,тӱлӓш
1343,zahlen::V,арцу дулун,тӱлӓш
1344,zahlen::V,багьа булун,тӱлӓш
1345,beherrschen::V,дуну икӏан,кы́чаш
1346,beherrschen::V,заллуну икӏан,кы́чаш
1347,ertragen::V,бухӏан,цӹтӓш
1348,Leber::N,,мокш
1349,Moor::N,,куп
1350,Anhöhe::N,,кӱкшикӓ
1351,Bucht::N,,вӹдъял
1352,Barsch::N,,алангы
1353,Hecht::N,,нуж
1354,Hecht::N,,нужгол
1355,Laus::N,,ти
1356,Ruf::N,,сӹгӹрӹмӓш
1357,Platz::N,,вӓр
1358,Kante::N,,шöр
1359,Größe::N,,кӱкшӹц
1360,Menge::N,,шот
1361,Figur::N,,кӓн
1362,Tasche::N,,сумкы
1363,Öl::N,,ӱ
1364,Schuh::N,,ту́фльы
1365,Leine::N,,керем
1366,König::N,,король
1367,fein::A,,пыльга
1368,auf einmal::ADV,,тöрöк
1369,bald::ADV,,чӹнь
1370,bald::ADV,,вӓшке
1371,bald::ADV,,выртышты
1372,einst::ADV,,икӓнӓ
1373,schon::ADV,,уже
1374,schon::ADV,,ӹнде
1375,sie::PRN,,нӹнӹ
1376,siebzig::NUM,,шӹмлу
1377,klirren::V,,цонгырталгаш
1378,heulen::V,,урмыжаш
1379,rühren::V,,тӓрвӓтӓш
1380,zu sehen sein::V,,каяш
1381,wollen::V,,жалаяш
1382,geraten::V,,лиӓш
1383,kratzen::V,,нӹжӓш
1384,stecken::V,,шыралаш
1385,schleifen::V,,шымаш
1386,rütteln::V,,мыльгыкташ
1387,ziehen::V,,шыпшаш
1388,packen::V,,хватяш
1389,wünschen::V,,жалаяш
1390,zudecken::V,,пиштӓш
1391,antreiben::V,,талаштараш
1392,lassen::V,,-ыкт
1393,treten::V,,чымаш
1394,verstehen::V,,ынгылаш
