,Concept_ID,en,mn
842,wohin::FADV,where ... to,хаана
843,wohin::FADV,where to,хааш
844,wohin::FADV,where to,хаана
845,wohin::FADV,where,хааш
846,wohin::FADV,where,хаана
847,wie::FADV,how,яаж
848,wie::FADV,how,хэрхэн
849,warum::FADV,why,юунд
850,warum::FADV,why,яагаад
851,wieviel::FNUM,how much,хэдий
852,wieviel::FNUM,how much,хэд
853,eins::NUM,one,нэг
854,zwei::NUM,two,хоёр
855,drei::NUM,three,гурав
856,vier::NUM,four,дөрөв
857,fünf::NUM,five,тав
858,sechs::NUM,six,зургаа
859,sieben::NUM,seven,долоо
860,acht::NUM,eight,найм
861,neun::NUM,nine,ес
862,zehn::NUM,ten,арав
863,elf::NUM,eleven,арван нэг
864,zwölf::NUM,twelve,арван хоёр
865,zwanzig::NUM,twenty,хорь
866,dreißig::NUM,thirty,гуч
867,vierzig::NUM,forty,дөч
868,fünfzig::NUM,fifty,тавь
869,sechzig::NUM,sixty,жар
870,siebzig::NUM,seventy,дал
871,achtzig::NUM,eighty,ная
872,neunzig::NUM,ninety,ер
873,hundert::NUM,a hundred,зуу
874,tausend::NUM,a thousand,мянга
875,und::CNJ,and,ч
876,und::CNJ,and,болон
877,oder::CNJ,or,буюу
878,stehen::V,stand,зогсох
879,sitzen::V,sit,суух
880,liegen::V,lie,хэвтэх
881,hängen::V,hang,өлгөөтэй байх
882,hängen::V,hang,дүүжлээтэй байх
883,werden::V,become,болох
884,passieren::V,happen,тохиох
885,beginnen::V,begin,эхлэх
886,enden::V,end,дүүрэх
887,wechseln::V,change,хувирах
888,aufgehen[Sonne]::V,rise,мандах
889,untergehen[Sonne]::V,set,жаргах
890,scheinen[Sonne]::V,shine,гэрэлтэх
891,donnern::V,thunder,дуугарах
892,wehen::V,blow,салхилах
893,wehen::V,blow,хөөрөгдөх
894,strömen::V,stream,гүйх
895,strömen::V,stream,урсах
896,fließen::V,flow,урсах
897,sich drehen::V,revolve,эргэлдэх
898,schwanken::V,sway,хэлбэлзэх
899,schwingen::V,swing,ганхах
900,schwingen::V,swing,хэлбэлзэх
901,fallen::V,fall,унах
902,brennen::V,burn,шатах
903,rauchen::V,smoke,баагих
904,regnen::V,rain,бороо орно
905,gefrieren::V,freeze,хөлдөх
906,tauen::V,thaw,хайлах
907,schmelzen::V,melt,уярах
908,trocknen::V,dry,хатах
909,sieden::V,boil,буцлах
910,sieden::V,boil,даргилах
911,faulen::V,rot,үжрэх
912,faulen::V,rot,өмхийрөх
913,verfaulen::V,decay,бээх
914,verfaulen::V,decay,өгрөх
915,reißen::V,snap,цуурах
916,versinken::V,sink,живэх
917,vergehen::V,pass,нөгчих
918,vergehen::V,pass,өнгөрөх
919,erscheinen::V,appear,гарах
920,erscheinen::V,appear,бултайх
921,verschwinden::V,disappear,далд орох
922,verschwinden::V,disappear,алга болох
923,sinken::V,drop,татрах
924,sinken::V,drop,доошлох
925,abnehmen::V,decrease,багасах
926,abnehmen::V,decrease,хорогдох
927,zunehmen::V,increase,ихсэх
928,steigen::V,rise,нэмэгдэх
929,wachsen::V,grow,өсөх
930,wachsen::V,grow,ургах
931,glänzen::V,shine,гилгэнэх
932,glänzen::V,shine,гилбэгнэх
933,funkeln::V,sparkle,гялжах
934,funkeln::V,sparkle,гялалзах
935,lärmen::V,be noisy,шуугих
936,läuten::V,chime,цохих
937,klingeln::V,ring,хонхдох
938,klingeln::V,ring,дуугарах
939,klirren::V,tinkle,хангир жингэр хийх
940,brausen::V,roar,бургилах
941,rauschen::V,rustle,сэржигнэх
942,klingen::V,sound,хангинах
943,bellen::V,bark,хуцах
944,heulen::V,howl,улих
945,blasen::V,blow,үлзэх
946,pfeifen::V,whistle,исгэрэх
947,schreien::V,shout,хашгирах
948,stöhnen::V,groan,ёолох
949,stöhnen::V,groan,гэнгэнэх
950,zittern::V,tremble,дагжих
951,leben::V,be alive,амьдрах
952,geboren werden::V,be born,төрөх
953,atmen::V,breathe,амьсгалах
954,trinken::V,drink,уух
955,essen::V,eat,идэх
956,schlucken::V,swallow,залгих
957,müde werden::V,get tired,ядрах
958,einschlafen::V,fall asleep,унтчих
959,schlafen::V,sleep,унтах
960,aufwachen::V,wake up,сэрэх
961,aufstehen::V,get up,босох
962,sich erholen::V,relax,амрах
963,krank werden::V,fall ill,өвдөж эхлэх
964,krank sein::V,be ill,өвдөх
965,schmerzen::V,ache,өвдөх
966,schmerzen::V,ache,шархирах
967,husten::V,cough,ханиах
968,genesen::V,recover,засрах
969,sterben::V,die,үхэх
970,sterben::V,die,нас барах
971,umkommen::V,perish,үхэх
972,sich bewegen::V,move,хөдлөх
973,sich rühren::V,budge,хөдлөх
974,sich erheben::V,stand up,босох
975,sich setzen::V,sit down,суух
976,hinfallen::V,tumble,ойчих
977,laufen::V,walk,явган явах
978,schreiten::V,pace,алхах
979,spazierengehen::V,go for a walk,зугаалах
980,eilen::V,rush,хурдлах
981,sich beeilen::V,hurry,яарах
982,sich beeilen::V,hurry,шамдах
983,sausen::V,dash,давхих
984,rennen::V,run,гүйх
985,springen::V,jump,харайх
986,springen::V,jump,дэвхрэх
987,klettern::V,climb,авирах
988,schaukeln::V,seesaw,ганхалзах
989,kriechen::V,creep,мөлхөх
990,schwimmen::V,swim,сэлэх
991,tauchen::V,dive,шунгах
992,rudern::V,row,сэлүүрдэх
993,fahren::V,drive,явах
994,fliegen::V,fly,нисэх
995,gehen::V,go,явах
996,weggehen::V,go away,явах
997,abfahren::V,depart,одох
998,abfahren::V,depart,хөдлөх
999,anhalten::V,stop,зогсох
1000,hineingehen::V,go in,орох
1001,eintreten::V,enter,орох
1002,kommen::V,come,ирэх
1003,ankommen::V,arrive,хүрэх
1004,zurückkommen::V,come back,харих
1005,zurückkommen::V,come back,буцаж ирэх
1006,bleiben::V,stay,үлдэх
1007,warten::V,wait,хүлээх
1008,erwarten::V,wait for,хүлээх
1009,suchen::V,seek,эрэх
1010,suchen::V,seek,бэдрэх
1011,suchen::V,look for,эрэх
1012,suchen::V,look for,бэдрэх
1013,finden::V,find,олох
1014,versuchen::V,try,оролдох
1015,vorbereiten::V,prepare,бэлтгэх
1016,lieben::V,love,янаглах
1017,mögen::V,like,таалах
1018,lachen::V,laugh,инээх
1019,rühren::V,move,сэтгэл уяруулах
1020,weinen::V,weep,уйлах
1021,schimpfen::V,grumble,хараах
1022,sich ärgern::V,be annoyed,уурлах
1023,sich fürchten::V,be afraid,айх
1024,fürchten::V,be afraid of,айх
1025,fliehen::V,flee,зугтах
1026,fliehen::V,flee,гүйж очих
1027,flüchten::V,escape,оргох
1028,sehen::V,see,үзэх
1029,anschauen::V,look at,харах
1030,ansehen::V,watch,харах
1031,hören::V,hear,дуулах
1032,zuhören::V,listen,чагнах
1033,probieren::V,taste,амсаж үзэх
1034,riechen::V,smell,үнэрлэх
1035,fühlen::V,feel,мэдрэх
1036,scheinen::V,seem,шиг үзэгдэх
1037,zu sehen sein::V,show,үзэгдэх
1038,zu sehen sein::V,show,харагдах
1039,vernehmen::V,hear,дуулах
1040,frieren::V,be cold,даарах
1041,tun::V,do,хийх
1042,tun::V,do,үйлдэх
1043,können::V,can,болох
1044,wollen::V,want,хүсэх
1045,anfangen::V,start,эхлэх
1046,beenden::V,finish,дуусгах
1047,aufhören::V,stop,болих
1048,aufhören::V,stop,зогсох
1049,gelingen::V,succeed,бүтэх
1050,geraten::V,turn out,илрэх
1051,öffnen::V,open,нээх
1052,öffnen::V,open,тайлах
1053,schließen::V,close,хаах
1054,stellen::V,put,тавих
1055,stellen::V,put,босгох
1056,setzen::V,place,суулгах
1057,legen::V,lay,хийх
1058,legen::V,lay,тавих
1059,berühren::V,touch,шүргэх
1060,verbinden::V,connect,залгах
1061,bedecken::V,cover,бүрэх
1062,aufhängen::V,hang up,өлгөх
1063,aufhängen::V,hang up,дүүжлэх
1064,anzünden::V,light,асаах
1065,anzünden::V,light,ноцоох
1066,aufheben::V,pick up,өргөх
1067,zurücklassen::V,leave,орхих
1068,zurücklassen::V,leave,үлдээх
1069,verlieren::V,lose,гээх
1070,fallen lassen::V,drop,унагах
1071,machen::V,make,хийх
1072,machen::V,make,гаргах
1073,herstellen::V,produce,бүтээх
1074,bauen::V,build,барих
1075,reparieren::V,mend,засах
1076,reparieren::V,mend,сэлбэх
1077,verbessern::V,improve,засах
1078,verbessern::V,improve,сайжруулах
1079,ändern::V,alter,өөрчлөх
1080,graben::V,dig,малтах
1081,beugen::V,bow,бөгтийлгөх
1082,biegen::V,bend,матах
1083,biegen::V,bend,муруйлгах
1084,drehen::V,spin,эргүүлэх
1085,wenden::V,turn,эргүүлэх
1086,umdrehen::V,turn around,хөрвүүлэх
1087,heben::V,raise,өргөх
1088,hochheben::V,lift,өргөх
1089,ergreifen::V,seize,атгах
1090,halten::V,hold,барих
1091,drücken::V,press,дарах
1092,schieben::V,push,түлхэх
1093,kratzen::V,scrape,хусах
1094,kratzen::V,scrape,маажих
1095,lecken::V,lick,долоох
1096,beißen::V,bite,зуух
1097,beißen::V,bite,хазах
1098,abreißen::V,tear off,таслах
1099,abschneiden::V,cut off,тайрах
1100,binden::V,tie,боох
1101,binden::V,tie,хүлэх
1102,stecken::V,stick,шаах
1103,stecken::V,stick,шигтгэх
1104,brechen::V,break,хугалах
1105,klopfen::V,knock,цохих
1106,klopfen::V,knock,тогших
1107,hauen::V,hit,дэлдэх
1108,kleben::V,glue,наах
1109,reiben::V,rub,нухах
1110,reiben::V,rub,нидчих
1111,streichen::V,spread,нялах
1112,streichen::V,spread,түрхэх
1113,schleifen::V,grind,билүүдэх
1114,schleifen::V,grind,гуранздах
1115,schneiden::V,cut,огтлох
1116,rütteln::V,jolt,холхнулах
1117,schütteln::V,shake,сэгсрэх
1118,schwenken::V,swing,дэвэх
1119,schwenken::V,swing,даллах
1120,schütten::V,pour,цутгах
1121,schütten::V,pour,аягалах
1122,füllen::V,fill,дүүргэх
1123,einwickeln::V,wrap,боох
1124,einwickeln::V,wrap,ороох
1125,tragen::V,carry,авчрах
1126,schleppen::V,drag,чирэх
1127,ziehen::V,pull,татах
1128,aufbewahren::V,keep,хадгалах
1129,werfen::V,throw,хаях
1130,werfen::V,throw,шидэх
1131,fangen::V,catch,барих
1132,packen::V,grab,шүүрэх
1133,verstecken::V,hide,нуух
1134,teilen::V,divide,хуваах
1135,schicken::V,send,илгээх
1136,schicken::V,send,явуулах
1137,bringen::V,bring,авчрах
1138,bringen::V,bring,аваачих
1139,hinzufügen::V,add,нэмэх
1140,bekommen::V,get,хүлээн авах
1141,erhalten::V,receive,хүлээн авах
1142,nehmen::V,take,авах
1143,wählen::V,choose,сонгох
1144,auswählen::V,select,шилэх
1145,bewahren::V,preserve,гамнах
1146,behindern::V,hinder,саад хийх
1147,behindern::V,hinder,тотгор болох
1148,verderben::V,spoil,эвдэх
1149,beschädigen::V,damage,гэмтээх
1150,zerbrechen::V,break,хагалах
1151,zerbrechen::V,break,хага цохих
1152,zerreißen::V,tear,урах
1153,zerstören::V,destroy,эвдэх
1154,zerstören::V,destroy,сүйтгэх
1155,verbrennen::V,burn,шатаах
1156,geben::V,give,өгөх
1157,reichen::V,hand,өгөх
1158,reichen::V,hand,дамжуулах
1159,schenken::V,give,бэлэглэх
1160,versprechen::V,promise,амлах
1161,wünschen::V,wish,ерөөх
1162,loben::V,praise,магтах
1163,loben::V,praise,сайшаах
1164,küssen::V,kiss,озох
1165,küssen::V,kiss,үнсэх
1166,wiegen::V,rock,бүүвэйлэх
1167,zudecken::V,cover,хучих
1168,zudecken::V,cover,бүтээх
1169,wecken::V,wake,сэрээх
1170,zeigen::V,show,үзүүлэх
1171,führen::V,guide,хөтлөх
1172,lehren::V,teach,заах
1173,unterrichten::V,instruct,сургах
1174,aufziehen::V,bring up,өсгөх
1175,aufziehen::V,bring up,хүмүүжүүлэх
1176,leiten::V,lead,удирдах
1177,antreiben::V,urge,шамдуулах
1178,lassen::V,let,-уулах
1179,einladen::V,invite,залах
1180,vereinigen::V,unite,нэгтгэх
1181,vereinigen::V,unite,хамтруулах
1182,besuchen::V,visit,зочлох
1183,treffen::V,meet,учрах
1184,treffen::V,meet,дайралдах
1185,sich versammeln::V,assemble,хуралдах
1186,spielen::V,play,наадах
1187,singen::V,sing,дуулах
1188,tanzen::V,dance,бүжиглэх
1189,sich trennen::V,separate,салах
1190,verlassen::V,leave,хаях
1191,retten::V,rescue,гэтэлгэх
1192,bewachen::V,guard,сахих
1193,schützen::V,protect,хамгаалах
1194,verteidigen::V,defend,хамгаалах
1195,sich schlagen::V,brawl,зодолдох
1196,schießen::V,shoot,харвах
1197,schießen::V,shoot,буу буудах
1198,siegen::V,win,ялах
1199,ärgern::V,annoy,уурлуулах
1200,ärgern::V,annoy,уур хүргэх
1201,schlagen::V,beat,цохих
1202,treten::V,kick,өшиглөх
1203,stechen::V,sting,хатгах
1204,stoßen::V,shove,ёврох
1205,stoßen::V,shove,нудрах
1206,stehlen::V,steal,хулгайлах
1207,stören::V,disturb,саад болох
1208,belästigen::V,bother,зовоох
1209,belästigen::V,bother,амраахгүй байх
1210,verbergen::V,conceal,нуух
1211,verbergen::V,conceal,далдлах
1212,täuschen::V,deceive,мэхлэх
1213,betrügen::V,cheat,хуурах
1214,töten::V,kill,алах
1215,wohnen::V,dwell,суух
1216,wohnen::V,dwell,амьдрах
1217,arbeiten::V,work,ажиллах
1218,arbeiten::V,work,хөдөлмөрлөх
1219,sammeln::V,gather,түүх
1220,sammeln::V,gather,хураах
1221,pflücken::V,pick,түүх
1222,jagen::V,hunt,агнах
1223,jagen::V,hunt,гөрөөлөх
1224,fischen::V,fish,загасчлах
1225,fischen::V,fish,загас барих
1226,fassen::V,catch,барих
1227,hüten::V,herd,маллах
1228,hüten::V,herd,хариулах
1229,treiben::V,drive,туух
1230,anbinden::V,tie up,уях
1231,füttern::V,feed,тэжээх
1232,melken::V,milk,саах
1233,hacken::V,chop,цавчих
1234,gießen::V,water,услах
1235,reifen::V,ripen,боловсрох
1236,zubereiten::V,cook,бэлдэх
1237,kochen::V,boil,чанах
1238,backen::V,bake,жигнэх
1239,braten::V,fry,шарах
1240,braten::V,fry,хайрах
1241,umrühren::V,stir,хутгах
1242,stricken::V,knit,нэхэх
1243,stricken::V,knit,сүлжих
1244,nähen::V,sew,оёх
1245,färben::V,dye,будах
1246,reinigen::V,clean,арилгах
1247,reinigen::V,clean,цэвэрлэх
1248,waschen::V,wash,угаах
1249,abwischen::V,wipe,арчих
1250,spülen::V,rinse,зайлах
1251,fegen::V,sweep,хамах
1252,fegen::V,sweep,шүүрдэх
1253,kehren::V,sweep,шүүрдэх
1254,kehren::V,sweep,туужуудах
1255,baden::V,bath,усанд орох
1256,sich waschen::V,wash,биеэ угаах
1257,ausziehen::V,take off,тайлах
1258,anziehen::V,put on,өмсөх
1259,sich anziehen::V,get dressed,хувцаслах
1260,kämmen::V,comb,самнах
1261,schmücken::V,decorate,гоёх
1262,schmücken::V,decorate,чимэх
1263,sagen::V,say,гэх
1264,sagen::V,say,хэлэх
1265,sprechen::V,speak,ярих
1266,sprechen::V,speak,өгүүлэх
1267,reden::V,talk,хэлэх
1268,reden::V,talk,хөөрөлдөх
1269,sich unterhalten::V,chat,ярилцах
1270,fragen::V,ask,асуух
1271,bitten::V,request,гуйх
1272,erzählen::V,tell,өгүүлэх
1273,mitteilen::V,convey,дуулгах
1274,mitteilen::V,convey,мэдээлэх
1275,nennen::V,name,нэрлэх
1276,rufen::V,call,дуудах
1277,prahlen::V,brag,бардах
1278,prahlen::V,brag,сайрхах
1279,übersetzen::V,translate,орчуулах
1280,denken::V,think,санах
1281,glauben::V,believe,итгэх
1282,bemerken::V,notice,ажих
1283,bemerken::V,notice,ажиглах
1284,erkennen::V,recognize,таних
1285,begreifen::V,grasp,ойлгох
1286,verstehen::V,understand,мэдэж авах
1287,lernen::V,learn,сурах
1288,wissen::V,know,мэдэх
1289,sich erinnern an::V,remember,дурсах
1290,vergessen::V,forget,мартах
1291,messen::V,measure,хэмжих
1292,zählen::V,count,тоолох
1293,rechnen::V,calculate,тооцоох
1294,lesen::V,read,унших
1295,malen::V,paint,зурах
1296,zeichnen::V,draw,дүрслэн бичих
1297,schreiben::V,write,бичих
1298,besitzen::V,own,эзэмших
1299,kaufen::V,buy,худалдан авах
1300,verkaufen::V,sell,худалдах
1301,bezahlen::V,pay for,төлөх
1302,zahlen::V,pay,төлөх
1303,beherrschen::V,rule,эзэмших
1304,ertragen::V,endure,тэсэх
