,Concept_ID,sah,bg
792,vorwärts::ADV,инники,напред
793,rückwärts::ADV,төттөру,назад
794,zurück::ADV,төттөрү,обратно
795,unten::ADV,аллара,долу
796,hinab::ADV,аллара,надолу
797,oben::ADV,үөһэ,горе
798,hinauf::ADV,өрө,нагоре
799,hinauf::ADV,үөһэ,нагоре
800,überall::ADV,бэйдиэ,навсякъде
801,nicht::ADV,буолбатах,не
802,ein wenig::ADV,кыратык,малко
803,kaum::ADV,нэһиилэ,едва
804,kaum::ADV,нэһиилэ,едвам
805,sehr::ADV,бэрт,много
806,sehr::ADV,бэрт,твърде
807,sehr::ADV,наһаа,много
808,sehr::ADV,наһаа,твърде
809,so::ADV,оччо,тъй
810,so::ADV,оччо,така
811,so::ADV,оннук,тъй
812,so::ADV,оннук,така
813,noch::ADV,өссө,още
814,nur::ADV,эрэ,само
815,nur::ADV,сыччах,само
816,schon::ADV,бэлиэр,вече
817,wieder::ADV,эмиэ,пак
818,wieder::ADV,эмиэ,отново
819,vergebens::ADV,таак,напразно
820,vor::PRP,иннигэр,пред
821,hinter::PRP,кэлин,зад
822,unter::PRP,-ҕа,под
823,unter::PRP,оһох түгэҕэ,под
824,durch::PRP,курдары,през
825,neben::PRP,аттыгар,до
826,neben::PRP,аттыгар,при
827,zwischen::PRP,ыккардынан,между
828,zwischen::PRP,ыккардынан,помежду
829,wegen::PRP,уҥуортан,заради
830,dies::PRN,ити,този
831,dies::PRN,бу,този
832,das::PRN,били,туй
833,das::PRN,били,това
834,alles::PRN,барыта,всичко
835,ich::PRN,мин,аз
836,du::PRN,эн,ти
837,er::PRN,кнни,той
838,wir::PRN,биһиги,ние
839,ihr::PRN,эһиги,вие
840,sie::PRN,кинилэр,те
841,was::FPRN,туох,що
842,was::FPRN,туох,какво
843,wer::FPRN,ким,кой
844,wo::FADV,ханна,къде
845,wohin::FADV,ханна,накъде
846,wohin::FADV,ханна,накъдето
847,wie::FADV,хайдах,как
848,warum::FADV,тоҕо,защо
849,wieviel::FNUM,төһө,колко
850,eins::NUM,биир,един
851,zwei::NUM,икки,два
852,drei::NUM,үс,три
853,vier::NUM,түөрт,четири
854,fünf::NUM,биэс,пет
855,sechs::NUM,алта,шест
856,sieben::NUM,сэттэ,седем
857,acht::NUM,аҕыс,осем
858,neun::NUM,тоҕус,девет
859,zehn::NUM,уон,десет
860,elf::NUM,уон биир,единайсет
861,elf::NUM,уон биир,единадесет
862,zwölf::NUM,уон икки,дванайсет
863,zwölf::NUM,уон икки,дванадесет
864,zwanzig::NUM,сүүрбэ,двайсет
865,zwanzig::NUM,сүүрбэ,двадесет
866,dreißig::NUM,отут,тридесет
867,vierzig::NUM,түөрт уон,четиридесет
868,fünfzig::NUM,биэс уон,петдесет
869,sechzig::NUM,алта уон,шестдесет
870,siebzig::NUM,сэттэ уон,седемдесет
871,achtzig::NUM,аҕыс уон,осемдесет
872,neunzig::NUM,тоҕус уонус,деветдесет
873,hundert::NUM,сүүс,сто
874,tausend::NUM,тыһыынча,хиляда
875,und::CNJ,да,а
876,und::CNJ,да,та
877,und::CNJ,уонна,а
878,und::CNJ,уонна,та
879,und::CNJ,итиэннэ,а
880,und::CNJ,итиэннэ,та
881,oder::CNJ,эбэтэр,или
882,stehen::V,тур,стоя
883,sitzen::V,олор,седя
884,liegen::V,сыт,лежа
885,hängen::V,санньылый,вися
886,werden::V,буол,бъда
887,werden::V,буол,стана
888,passieren::V,буол,случа се
889,beginnen::V,саҕалан,започна
890,enden::V,бүт,свърша
891,wechseln::V,уларый,променям
892,aufgehen[Sonne]::V,ой,изгрея
893,untergehen[Sonne]::V,киир,заляза
894,scheinen[Sonne]::V,сырдат,грея
895,scheinen[Sonne]::V,сырдат,светя
896,donnern::V,эт,гърмя
897,wehen::V,үр,вея
898,wehen::V,үр,духам
899,strömen::V,кутулун,тека
900,strömen::V,кутулун,лея се
901,fließen::V,сүүр,тека
902,sich drehen::V,эргий,въртя се
903,schwanken::V,биэтэҥнээ,клатя се
904,schwingen::V,эйэҥнээ,трептя
905,fallen::V,оҕут,падам
906,brennen::V,умай,горя
907,rauchen::V,буруолаа,димя
908,regnen::V,самыырдаа,вали дъжд
909,gefrieren::V,тоҥ,замръзна
910,tauen::V,ир,топя се
911,schmelzen::V,уулун,разтопя се
912,trocknen::V,куур,съхна
913,sieden::V,оргуй,вря
914,sieden::V,оргуй,кипя
915,faulen::V,сытый,гния
916,verfaulen::V,сытыйан_хаал,изгния
917,reißen::V,хайыт,напукам се
918,reißen::V,быһытталан,напукам се
919,versinken::V,тимир,потъна
920,versinken::V,батылын,потъна
921,vergehen::V,дьай,минавам
922,erscheinen::V,көһүн,явя се
923,verschwinden::V,сүт,изчезна
924,sinken::V,намтаа,падна
925,abnehmen::V,аччаа,отслабна
926,zunehmen::V,элбээ,нарасна
927,steigen::V,үрдээ,увелича се
928,steigen::V,үрдээ,покачвам се
929,wachsen::V,үүн,раста
930,glänzen::V,кылбай,лъщя
931,glänzen::V,кылбай,блестя
932,funkeln::V,күлүмнээ,искря
933,funkeln::V,күлүмүрдээ,искря
934,lärmen::V,тыаһаа,шумя
935,läuten::V,собуоннаа,звъня
936,klingeln::V,линкинээ,звъня
937,klirren::V,айгырат,звънтя
938,klirren::V,айгырат,дрънкам
939,brausen::V,сирилээ,буча
940,rauschen::V,суугунаа,шумя
941,klingen::V,доргуй,звуча
942,bellen::V,үр,лая
943,heulen::V,улуй,вия
944,heulen::V,улуй,рева
945,blasen::V,үр,духна
946,pfeifen::V,иһиир,свиря
947,schreien::V,кылан,крещя
948,schreien::V,хаһыытаа,крещя
949,stöhnen::V,ынчыктаа,стена
950,stöhnen::V,ынчыктаа,пъшкам
951,zittern::V,титирээ,треперя
952,zittern::V,дьигиһий,треперя
953,leben::V,олор,живея
954,geboren werden::V,төрөө,родя се
955,atmen::V,тыын,дишам
956,trinken::V,ис,пия
957,essen::V,аһаа,ям
958,schlucken::V,ыйыһын,гълтам
959,müde werden::V,сылай,уморя се
960,einschlafen::V,утуйан хаал,заспя
961,schlafen::V,утуй,спя
962,schlafen::V,утуйа сыт,спя
963,aufwachen::V,уһугун,събудя се
964,aufstehen::V,тур,стана
965,sich erholen::V,сынньан,отдъхвам си
966,krank werden::V,ыарый,заболея
967,krank sein::V,ыарый,боледувам
968,krank sein::V,ыарыт,боледувам
969,schmerzen::V,ыарыт,боля
970,husten::V,сөтөлүн,кашлям
971,genesen::V,көн,оздравея
972,sterben::V,өл,умра
973,umkommen::V,өл,загина
974,umkommen::V,оҕут,загина
975,sich bewegen::V,хамсаа,движа се
976,sich bewegen::V,хамсаа,мърдам се
977,sich rühren::V,хамсаа,движа се
978,sich erheben::V,тур,стана
979,sich setzen::V,олор,седна
980,hinfallen::V,оҕут,падна
981,laufen::V,хаам,ходя
982,schreiten::V,атыллаа,крача
983,spazierengehen::V,дьаарбай,разхождам се
984,eilen::V,тиэтэй,бързам
985,sich beeilen::V,ыксаа,побързам
986,sausen::V,элээр,тичам
987,rennen::V,сүүрэкэлээ,бягам
988,springen::V,ой,скачам
989,springen::V,ыстан,скачам
990,klettern::V,ытын,катеря се
991,schaukeln::V,эйэҥнээ,люлея се
992,schaukeln::V,биэрэҥнээ,люлея се
993,kriechen::V,сыыл,лазя
994,kriechen::V,сыыл,пълзя
995,schwimmen::V,уһун,плувам
996,schwimmen::V,харбаа,плувам
997,tauchen::V,умус,гмуркам се
998,rudern::V,эрт,греба
999,fahren::V,айаннаа,пътувам
1000,fliegen::V,көт,летя
1001,fliegen::V,көт,хвърча
1002,gehen::V,бар,ида
1003,gehen::V,бар,вървя
1004,weggehen::V,бар,отида си
1005,abfahren::V,бар,отпътувам
1006,anhalten::V,тохтоо,спра се
1007,hineingehen::V,киир,влизам
1008,eintreten::V,киир,вляза
1009,kommen::V,кэл,ида
1010,kommen::V,кэл,дойда
1011,ankommen::V,кэл,пристигна
1012,ankommen::V,тиий,пристигна
1013,zurückkommen::V,төнүн,върна се
1014,bleiben::V,хаал,остана
1015,warten::V,көһүт,чакам
1016,erwarten::V,күүт,очаквам
1017,erwarten::V,көһүт,очаквам
1018,suchen::V,ирдээ,търся
1019,suchen::V,көрдөө,търся
1020,finden::V,бул,намеря
1021,versuchen::V,сорун,опитам
1022,vorbereiten::V,бэлэмнээ,подготвя
1023,lieben::V,таптаа,любя
1024,mögen::V,сөбүл,обичам
1025,lachen::V,күл,смея се
1026,rühren::V,долгут,трогна
1027,weinen::V,ытаа,плача
1028,schimpfen::V,үөҕүс,ругая
1029,schimpfen::V,үөҕүс,псувам
1030,sich ärgern::V,кыыһыр,ядосам се
1031,sich ärgern::V,кыйахан,ядосам се
1032,sich fürchten::V,куттан,боя се
1033,sich fürchten::V,куттан,страхувам се
1034,sich fürchten::V,дьиксин,боя се
1035,sich fürchten::V,дьиксин,страхувам се
1036,fürchten::V,дьиксин,боя се от
1037,fürchten::V,дьиксин,страхувам се от
1038,fürchten::V,куттан,боя се от
1039,fürchten::V,куттан,страхувам се от
1040,fliehen::V,күрээ,бягам
1041,flüchten::V,күрээ,бягам
1042,flüchten::V,күрээ,избягам
1043,sehen::V,көр,видя
1044,anschauen::V,көр,гледам
1045,ansehen::V,көр,поглеждам
1046,hören::V,бил,чувам
1047,hören::V,иһит,чувам
1048,zuhören::V,иһит,слушам
1049,probieren::V,боруобалаан көр,опитам
1050,probieren::V,амсайан көр,опитам
1051,riechen::V,сытырҕаа,подуша
1052,fühlen::V,бил,усещам
1053,fühlen::V,бил,чувствувам
1054,scheinen::V,көһүн,изглеждам
1055,zu sehen sein::V,көһүн,виждам се
1056,vernehmen::V,иһит,доловя
1057,frieren::V,тоҥ,мръзна
1058,frieren::V,үлүй,мръзна
1059,tun::V,гын,правя
1060,können::V,кыай,мога
1061,wollen::V,баҕар,ща
1062,wollen::V,баҕар,искам
1063,anfangen::V,саҕалаа,започна
1064,beenden::V,бүтэр,свърша
1065,beenden::V,бүтэр,завърша
1066,aufhören::V,уурай,престана
1067,gelingen::V,сатан,успея
1068,gelingen::V,сатан,сполуча
1069,geraten::V,баар буолан биэр,удам се
1070,geraten::V,баар буола тус,удам се
1071,geraten::V,буолан таҕыс,удам се
1072,öffnen::V,ас,отворя
1073,schließen::V,сап,затворя
1074,schließen::V,хатаа,затворя
1075,stellen::V,уур,поставя
1076,stellen::V,туруор,поставя
1077,setzen::V,туруор,туря
1078,setzen::V,уур,туря
1079,legen::V,уур,сложа
1080,legen::V,уур,слагам
1081,berühren::V,тыыт,докосна
1082,berühren::V,таарый,докосна
1083,verbinden::V,кэлгий,свържа
1084,bedecken::V,бүрүй,покрия
1085,aufhängen::V,ыйаа,закача
1086,anzünden::V,умат,запаля
1087,aufheben::V,өрө тарт,вдигна
1088,aufheben::V,өрө тарт,повдигна
1089,zurücklassen::V,бырах,оставя
1090,verlieren::V,сүтэр,загубя
1091,fallen lassen::V,түһэр,изпусна
1092,fallen lassen::V,мүлчү тут,изпусна
1093,machen::V,оҥор,направя
1094,machen::V,оҥоһун,направя
1095,herstellen::V,оҥор,произведа
1096,bauen::V,тут,строя
1097,reparieren::V,абырахтаа,поправя
1098,verbessern::V,тупсар,подобря
1099,ändern::V,уларыт,променя
1100,graben::V,хас,копая
1101,beugen::V,бокут,прегъна
1102,beugen::V,токурут,прегъна
1103,beugen::V,бүк баттаа,прегъна
1104,biegen::V,иэх,прегъна
1105,biegen::V,өҕүлүннэр,прегъна
1106,drehen::V,эргит,въртя
1107,drehen::V,эргичит,въртя
1108,wenden::V,эргилин,обърна
1109,umdrehen::V,түҥнэр,обърна
1110,heben::V,көтөх,вдигам
1111,hochheben::V,таһаар,издигна
1112,ergreifen::V,тут,хвана
1113,ergreifen::V,тут,обхвана
1114,halten::V,тут,държа
1115,drücken::V,ык,натискам
1116,drücken::V,ык,притискам
1117,schieben::V,ас,тикам
1118,kratzen::V,кыһыы,одраскам
1119,lecken::V,салаа,лижа
1120,lecken::V,салаа,ближа
1121,beißen::V,ытыр,хапя
1122,beißen::V,ытыр,ухапя
1123,abreißen::V,быһа тарт,откъсна
1124,abreißen::V,туура тарт,откъсна
1125,abschneiden::V,быс,отрежа
1126,abschneiden::V,быһан ыл,отрежа
1127,abschneiden::V,быһа баттаа,отрежа
1128,binden::V,кэлгий,вържа
1129,stecken::V,батары ас,пъхна
1130,brechen::V,тоһут,троша
1131,klopfen::V,тоҥсуй,чукам
1132,hauen::V,оҕус,бия
1133,kleben::V,силимнээ,лепя
1134,kleben::V,силимнээ,залепя
1135,reiben::V,аал,трия
1136,reiben::V,аал,търкам
1137,streichen::V,сыбаа,намажа
1138,schleifen::V,чочуй,остря
1139,schneiden::V,быс,режа
1140,rütteln::V,иэҕэҥнэт,разтърсвам
1141,schütteln::V,сахсый,клатя
1142,schütteln::V,сахсый,друсам
1143,schwenken::V,дайбаа,размахам
1144,schütten::V,кут,сипя
1145,füllen::V,толор,напълня
1146,einwickeln::V,суулаа,увия
1147,einwickeln::V,суулаа,завия
1148,tragen::V,ит,нося
1149,schleppen::V,сос,влача
1150,ziehen::V,тарт,тегля
1151,ziehen::V,тарт,дръпна
1152,aufbewahren::V,уур,съхраня
1153,aufbewahren::V,харай,съхраня
1154,werfen::V,бырах,хвърля
1155,fangen::V,хап,ловя
1156,fangen::V,хап,уловя
1157,packen::V,тут,хвана
1158,verstecken::V,саһыар,крия
1159,verstecken::V,саһыар,скрия
1160,teilen::V,үллэр,разделя
1161,schicken::V,ыыт,изпращам
1162,bringen::V,аҕал,донеса
1163,hinzufügen::V,эп,прибавя
1164,bekommen::V,ыл,сдобия се
1165,bekommen::V,булун,сдобия се
1166,erhalten::V,ыл,получа
1167,nehmen::V,ыл,взема
1168,wählen::V,быыбардаа,избирам
1169,auswählen::V,тал,избера
1170,bewahren::V,харай,пазя
1171,behindern::V,мэһэйдээ,преча
1172,behindern::V,мэһэйдээ,спъвам
1173,verderben::V,буорту гын,разваля
1174,beschädigen::V,алдьат,повредя
1175,zerbrechen::V,үлтүрүт,счупя
1176,zerreißen::V,хайыта тарт,скъсам
1177,zerstören::V,алдьат,разруша
1178,verbrennen::V,уоттаа,изгоря
1179,geben::V,биэр,дам
1180,reichen::V,аҕал,подам
1181,schenken::V,бэлэхтээ,подаря
1182,versprechen::V,эрэннэр,обещая
1183,wünschen::V,баҕар,желая
1184,loben::V,хайҕаа,хваля
1185,küssen::V,уураа,целувам
1186,wiegen::V,бигээ,люлея
1187,zudecken::V,сап,покрия
1188,zudecken::V,бүрүй,покрия
1189,wecken::V,уһугуннар,събудя
1190,zeigen::V,көрдөр,покажа
1191,führen::V,салай,водя
1192,führen::V,салай,заведа
1193,lehren::V,үөрэт,уча
1194,unterrichten::V,үөрэт,преподавам
1195,aufziehen::V,иит,отгледам
1196,leiten::V,салай,ръководя
1197,leiten::V,салай,управлявам
1198,antreiben::V,кыһай,подкарвам
1199,lassen::V,күһэй,накарам
1200,einladen::V,ыҥыр,поканя
1201,vereinigen::V,холбоо,съединя
1202,vereinigen::V,түм,съединя
1203,besuchen::V,сырыт,посетя
1204,besuchen::V,билсэ сырыт,посетя
1205,treffen::V,көрүс,срещна
1206,sich versammeln::V,мүһүн,събера се
1207,sich versammeln::V,түмүс,събера се
1208,spielen::V,оонньоо,играя
1209,singen::V,ыллаа,пея
1210,tanzen::V,үҥкүүлээ,танцувам
1211,sich trennen::V,араҕыс,разделя се
1212,verlassen::V,хааллар,напусна
1213,retten::V,өрүһүй,спася
1214,bewachen::V,араҥаччылаа,охранявам
1215,schützen::V,көмүскээ,запазя
1216,verteidigen::V,көмүскээ,защитя
1217,sich schlagen::V,охсус,бия се
1218,schießen::V,ытыалаа,стрелям
1219,siegen::V,хот,победя
1220,siegen::V,кыай,победя
1221,ärgern::V,кыыһырт,ядосам
1222,schlagen::V,оҕус,бия
1223,schlagen::V,оҕус,ударя
1224,treten::V,тэп,ритам
1225,stechen::V,кэй,бодна
1226,stoßen::V,кэп,бутна
1227,stoßen::V,кэп,блъсна
1228,stoßen::V,үтүрүй,бутна
1229,stoßen::V,үтүрүй,блъсна
1230,stehlen::V,уор,
1231,stören::V,мэһэйдээ,смутя
1232,belästigen::V,батар,отегча
1233,belästigen::V,батар,безпокоя
1234,verbergen::V,кистээ,скрия
1235,täuschen::V,албыннаа,измамя
1236,betrügen::V,албыннаа,измамя
1237,töten::V,өлөр,убия
1238,töten::V,өлөр,умъртвя
1239,wohnen::V,олор,живея
1240,arbeiten::V,үлэлээ,работя
1241,sammeln::V,мус,събера
1242,sammeln::V,хомуй,събера
1243,pflücken::V,үргээ,бера
1244,pflücken::V,үргээ,откъсна
1245,jagen::V,бултаа,ловувам
1246,fischen::V,балыктаа,ловя риба
1247,fassen::V,тут,хвана
1248,hüten::V,манаа,пазя
1249,treiben::V,үүр,карам
1250,anbinden::V,баай,завържа
1251,füttern::V,аһат,храня
1252,melken::V,ыа,доя
1253,hacken::V,кэрт,сека
1254,gießen::V,сиигирт,полея
1255,reifen::V,бус,узрея
1256,zubereiten::V,бэлэмнээ,приготвя
1257,kochen::V,буһар,варя
1258,backen::V,буһар,пека
1259,braten::V,хооруй,пържа
1260,braten::V,ыһаарылаа,пържа
1261,braten::V,соркуойдаа,пържа
1262,umrühren::V,былаа,разбъркам
1263,stricken::V,өр,плета
1264,nähen::V,иистэн,шия
1265,färben::V,кырааскалаа,боядисам
1266,reinigen::V,ыраастаа,почистя
1267,waschen::V,сууй,мия
1268,waschen::V,сууй,пера
1269,abwischen::V,сот,избърша
1270,spülen::V,сайҕаа,плакна
1271,fegen::V,сиппий,измета
1272,kehren::V,харбаа,мета
1273,baden::V,сөтүөлээ,къпя се
1274,sich waschen::V,суун,мия се
1275,ausziehen::V,уһул,съблека
1276,anziehen::V,кэтэрт,облека
1277,sich anziehen::V,таҥын,облека се
1278,kämmen::V,тараа,реша
1279,kämmen::V,тараа,вчеша
1280,schmücken::V,симээ,накича
1281,sagen::V,диэ,кажа
1282,sprechen::V,эт,говоря
1283,sprechen::V,саҥар,говоря
1284,reden::V,кэпсэт,говоря
1285,sich unterhalten::V,кэпсэт,разговарям
1286,fragen::V,ыйыт,запитам
1287,bitten::V,көрдөс,моля
1288,erzählen::V,кэпсээ,разкажа
1289,erzählen::V,сэһэргээ,разкажа
1290,mitteilen::V,биллэр,съобщя
1291,nennen::V,ааттаа,нарека
1292,rufen::V,ыҥыр,викам
1293,rufen::V,ыҥыр,повикам
1294,prahlen::V,чабылан,хваля се
1295,prahlen::V,киһиргээ,хваля се
1296,übersetzen::V,тылбаастаа,преведа
1297,denken::V,санаа,мисля
1298,denken::V,толкуйдаа,мисля
1299,glauben::V,итэҕэй,вярвам
1300,bemerken::V,бэлиэтээ,забележа
1301,erkennen::V,бил,позная
1302,begreifen::V,өйдөө,схвана
1303,verstehen::V,өйдөө,разбера
1304,lernen::V,үөрэн,уча се
1305,wissen::V,бил,зная
1306,sich erinnern an::V,аҕын,спомня си за
1307,vergessen::V,умун,забравя
1308,messen::V,кэмнээ,меря
1309,messen::V,кээмэйдээ,меря
1310,zählen::V,аах,броя
1311,rechnen::V,аах,сметна
1312,lesen::V,аах,чета
1313,malen::V,уруһуйдаа,рисувам
1314,zeichnen::V,уруһуйдаа,рисувам
1315,schreiben::V,суруй,пиша
1316,besitzen::V,баһылаа,имам
1317,besitzen::V,баһылаа,притежавам
1318,kaufen::V,атыылас,купя
1319,kaufen::V,атыылас,купувам
1320,verkaufen::V,атыылаа,продам
1321,bezahlen::V,төлөө,заплатя
1322,zahlen::V,төлөө,платя
1323,beherrschen::V,баһылаа,владея
1324,ertragen::V,тулуй,понеса
