,Concept_ID,az,cv
719,fett::A,şişman,самӑр
720,fett::A,şişman,мӑнтӑр
721,schlank::A,zərif,йӑрӑс
722,schlank::A,zərif,яштака
723,hübsch::A,göyçək,хитре
724,böse::A,fəna,усал
725,dumm::A,axmaq,ухмах
726,faul::A,tənbəl,наян
727,faul::A,tənbəl,юлхав
728,faul::A,tənbəl,ӳркенчӗк
729,fleißig::A,çalışqan,хастар
730,geizig::A,xəsis,хытӑ
731,klug::A,ağıllı,ӑслӑ
732,geschickt::A,bacarıqlı,ӑста
733,lieb::A,əziz,савнӑ
734,lieb::A,sevimli,савнӑ
735,lustig::A,məzəli,хаваслӑ
736,lustig::A,gülməli,хаваслӑ
737,sanft::A,mülayim,ачаш
738,hungrig::A,ac,выҫӑ
739,krank::A,xəstə,чирлӗ
740,nackt::A,çılpaq,ҫара
741,traurig::A,qəmgin,салхуллӑ
742,traurig::A,kədərli,салхуллӑ
743,lebendig::A,canlı,чӗрӗ
744,gut::A,yaxşı,аван
745,gut::A,yaxşı,лайӑх
746,schlecht::A,pis,япӑх
747,schlecht::A,pis,начар
748,richtig::A,doğru,тӗрӗс
749,schlimm::A,fəna,йӗрӗнчӗк
750,wahr::A,gərçək,чӑн
751,alt::A,əski,кивӗ
752,alt::A,köhnə,кивӗ
753,neu::A,yeni,ҫӗнӗ
754,ehemalig::A,əvvəlki,пулнӑ
755,alt[Lebewesen]::A,qoca,ватӑ
756,jung::A,gənc,яш
757,jung::A,gənc,ҫамрӑк
758,arm::A,kasıb,чухӑн
759,arm::A,yoxsul,чухӑн
760,reich::A,zəngin,пуян
761,bekannt::A,tanış,пӗлӗш
762,berühmt::A,məşhur,чаплӑ
763,fremd::A,yad,ют
764,verschieden::A,dürlü,расна
765,nah::A,yaxın,ҫывӑх
766,nah::A,yaxın,ҫывӑхри
767,fern::A,uzaq,инҫе
768,fern::A,uzaq,аякри
769,linker::A,sol,сулахай
770,rechter::A,sağ,сылтӑм
771,anderer::A,başqa,урӑх
772,erster::A,birinci,пӗрремӗш
773,zweiter::A,ikinci,иккӗмӗш
774,dritter::A,üçüncü,виҫҫӗмӗш
775,letzter::A,sonuncu,юлашки
776,letzter::A,axırıncı,юлашки
777,allein::ADV,tək,пӗччен
778,allein::ADV,yalqız,пӗччен
779,auf einmal::ADV,birdən,кӗмӗрккен
780,zusammen::ADV,birlikdə,пӗрле
781,lange::ADV,uzun,вӑрах
782,plötzlich::ADV,qəfildən,сасартӑк
783,sofort::ADV,həmən,тӳрех
784,sofort::ADV,dərhal,тӳрех
785,später::ADV,sonra,кайран
786,jetzt::ADV,indi,халь
787,jetzt::ADV,indi,халӗ
788,heute::ADV,bugün,паян
789,morgen::ADV,sabah,ыран
790,bald::ADV,yaxında,халех
791,bald::ADV,yaxında,кӗҫех
792,bald::ADV,tezliklə,халех
793,bald::ADV,tezliklə,кӗҫех
794,dann::ADV,onda,унтан
795,gestern::ADV,dünən,ӗнер
796,einst::ADV,əvvəllər,пӗррехинче
797,damals::ADV,o vaxt,ун чухне
798,damals::ADV,o vaxt,апла пулсан
799,danach::ADV,sonra,унтан
800,vorher::ADV,qabaqcadan,малтан
801,zuerst::ADV,əvvəl,пирвай
802,einmal::ADV,bir dəfə,пӗррехинче
803,manchmal::ADV,hərdənbir,хӑш чухне
804,oft::ADV,tez-tez,тӑтӑш
805,oft::ADV,çox vaxt,тӑтӑш
806,immer::ADV,daimi,ялан
807,immer::ADV,həmişə,ялан
808,niemals::ADV,əsla,нихӑҫан та
809,niemals::ADV,heç bir zaman,нихӑҫан та
810,hier::ADV,bura,кунта
811,hier::ADV,burada,кунта
812,hierhin::ADV,buraya,кунта
813,von hier::ADV,buradan,кунтан
814,dort::ADV,ora,унта
815,dort::ADV,ora,ҫавӑнта
816,dort::ADV,orada,унта
817,dort::ADV,orada,ҫавӑнта
818,dorthin::ADV,oraya,унта
819,dorthin::ADV,oraya,ҫавӑнта
820,geradeaus::ADV,düz,тикӗс
821,vorwärts::ADV,irəli,малалла
822,rückwärts::ADV,geri,хыҫала
823,zurück::ADV,geriyə,каялла
824,unten::ADV,aşağıda,аялта
825,hinab::ADV,aşağı,аялта
826,oben::ADV,yuxarıda,ҫӳлте
827,hinauf::ADV,yuxarı,ҫӳле
828,überall::ADV,hər yerdə,таҫта та
829,überall::ADV,hər yerdə,пур ҫӗрте те
830,überall::ADV,hər yerdə,кирек ӑҫта та
831,nicht::ADV,-ma-,мар
832,ein wenig::ADV,bir az,пӑртак
833,kaum::ADV,güclə,аран
834,sehr::ADV,çox,питӗ
835,so::ADV,belə,апла
836,noch::ADV,hələ,татах
837,nur::ADV,yalnız,ҫех
838,schon::ADV,artıq,ӗнтӗ
839,wieder::ADV,yenə,каллех
840,vergebens::ADV,boş yerə,харам
841,vor::PRP,önündə,умӗнче
842,hinter::PRP,arxasında,кайра
843,unter::PRP,altında,айне
844,unter::PRP,altında,айӗпе
845,unter::PRP,altında,айӗнче
846,unter::PRP,altında,ҫитеспе
847,durch::PRP,içindən,витӗр
848,neben::PRP,yanında,патӗнче
849,zwischen::PRP,arasında,хушшинче
850,wegen::PRP,üçün,пула
851,wegen::PRP,üçün,пирки
852,wegen::PRP,ötəri,пула
853,wegen::PRP,ötəri,пирки
854,dies::PRN,bu,ку
855,dies::PRN,bu,ҫак
856,das::PRN,o,ҫав
857,alles::PRN,hər şey,пурте
858,alles::PRN,hər şey,йӑлт
859,ich::PRN,mən,эп
860,du::PRN,sən,эс
861,er::PRN,o,вӑл
862,wir::PRN,biz,эпир
863,ihr::PRN,siz,эсир
864,sie::PRN,onlar,вӗсем
865,was::FPRN,nə,мӗн
866,was::FPRN,nə,мӗскер
867,was::FPRN,nə,мӗн те пулин
868,wer::FPRN,kim,кам
869,wo::FADV,harada,ӑҫта
870,wohin::FADV,haraya,ӑҫта
871,wie::FADV,necə,епле
872,wie::FADV,necə,мӗнле
873,warum::FADV,niyə,ма
874,warum::FADV,niyə,мӗншӗн
875,warum::FADV,nə üçün,ма
876,warum::FADV,nə üçün,мӗншӗн
877,wieviel::FNUM,neçə,миҫе
878,wieviel::FNUM,nə qədər,миҫе
879,eins::NUM,bir,пӗр
880,eins::NUM,bir,пӗрре
881,zwei::NUM,iki,ик
882,zwei::NUM,iki,икӗ
883,zwei::NUM,iki,иккӗ
884,drei::NUM,üç,виҫ
885,drei::NUM,üç,виҫӗ
886,drei::NUM,üç,виҫҫӗ
887,vier::NUM,dörd,тӑват
888,fünf::NUM,beş,пилӗк
889,fünf::NUM,beş,пиллӗк
890,sechs::NUM,altı,улт
891,sechs::NUM,altı,ултӑ
892,sechs::NUM,altı,улттӑ
893,sieben::NUM,yeddi,ҫич
894,sieben::NUM,yeddi,ҫичӗ
895,sieben::NUM,yeddi,ҫиччӗ
896,acht::NUM,səkkiz,сакӑр
897,acht::NUM,səkkiz,саккӑр
898,neun::NUM,doqquz,тӑхӑр
899,neun::NUM,doqquz,тӑххӑр
900,zehn::NUM,on,вунӑ
901,zehn::NUM,on,вуннӑ
902,elf::NUM,on bir,вун пӗр
903,zwölf::NUM,on iki,вун ик
904,zwölf::NUM,on iki,вун икӗ
905,zwölf::NUM,on iki,вун иккӗ
906,zwanzig::NUM,iyirmi,ҫирӗм
907,dreißig::NUM,otuz,вӑтӑр
908,vierzig::NUM,qırx,хӗрӗх
909,fünfzig::NUM,əlli,аллӑ
910,sechzig::NUM,altmış,утмӑл
911,siebzig::NUM,yetmiş,ҫитмӗл
912,achtzig::NUM,səksən,сакӑр вунӑ
913,achtzig::NUM,səksən,сакӑр вуннӑ
914,neunzig::NUM,doxsan,тӑхӑр вун
915,neunzig::NUM,doxsan,тӑхӑр вунӑ
916,neunzig::NUM,doxsan,тӑхӑр вуннӑ
917,hundert::NUM,yüz,ҫӗр
918,tausend::NUM,min,пин
919,und::CNJ,və,та
920,oder::CNJ,ya,е
921,stehen::V,durmaq,тӑр
922,sitzen::V,oturmaq,лар
923,liegen::V,uzanmaq,вырт
924,hängen::V,asılmaq,усӑнса тӑр
925,hängen::V,asılmaq,ҫакӑнса тӑр
926,werden::V,olmaq,пул
927,passieren::V,olmaq,пул
928,passieren::V,baş vermək,пул
929,beginnen::V,başlamaq,пуҫлан
930,enden::V,bitmək,пӗт
931,enden::V,bitmək,вӗҫлен
932,wechseln::V,dəyişmək,улшӑн
933,aufgehen[Sonne]::V,doğmaq,тух
934,untergehen[Sonne]::V,batmaq,анса лар
935,scheinen[Sonne]::V,parlamaq,пӑх
936,donnern::V,guruldamaq,кӗмсӗртет
937,donnern::V,guruldamaq,авӑт
938,wehen::V,əsmək,варкӑш
939,strömen::V,axmaq,тӑкӑн
940,fließen::V,axmaq,юх
941,sich drehen::V,dönmək,ҫаврӑн
942,schwanken::V,yellənmək,чӳхен
943,schwingen::V,yellənmək,суллан
944,fallen::V,düşmek,кип
945,fallen::V,düşmek,тӳр кип
946,fallen::V,düşmek,татӑлса ан
947,brennen::V,yanmaq,ҫун
948,rauchen::V,tüstüləmək,мӑкӑрлан
949,rauchen::V,tüstüləmək,тӗтӗм кӑлар
950,regnen::V,yağmaq,ҫумӑр ҫӑвать
951,gefrieren::V,donmaq,шӑн
952,tauen::V,ərimək,ирӗл
953,schmelzen::V,ərimək,ирӗл
954,trocknen::V,qurumaq,тип
955,sieden::V,qaynamaq,вӗре
956,faulen::V,çürümək,ҫӗр
957,verfaulen::V,çürümək,ҫӗр
958,reißen::V,yırtılmaq,ҫурӑл
959,versinken::V,batmaq,пут
960,vergehen::V,ötmək,ирт
961,erscheinen::V,görünmək,курӑн
962,erscheinen::V,görünmək,курӑнса кай
963,verschwinden::V,yox olmaq,ҫухал
964,sinken::V,enmək,чак
965,abnehmen::V,azalmaq,чак
966,zunehmen::V,artmaq,пысӑклан
967,steigen::V,yüksəlmək,ҫӗклен
968,wachsen::V,böyümək,ӳс
969,glänzen::V,parlamaq,ҫиҫ
970,funkeln::V,parıldamaq,ялкӑш
971,funkeln::V,parıldamaq,йӑлтӑртат
972,lärmen::V,səs-küy etmək,шавла
973,läuten::V,çalmaq,шӑнкӑравла
974,klingeln::V,zəng etmək,шӑнкӑравла
975,klirren::V,cingildəmək,калтлат
976,klirren::V,cingildəmək,шӑнкӑлтат
977,brausen::V,gurlamaq,ахӑр
978,rauschen::V,xışıldamaq,вашӑлтат
979,rauschen::V,xışıldamaq,чашӑлтат
980,klingen::V,səslənmək,янӑра
981,bellen::V,hürmək,вӗр
982,heulen::V,ulamaq,ула
983,blasen::V,üfləmək,вӗр
984,pfeifen::V,fit vermek,шӑхӑр
985,schreien::V,bağırmaq,кӑшкӑр
986,schreien::V,qışqırmaq,кӑшкӑр
987,stöhnen::V,inləmək,йынӑш
988,zittern::V,titrəmək,чӗтре
989,leben::V,yaşamaq,пурӑн
990,geboren werden::V,doğmaq,ҫурал
991,atmen::V,nəfəs almaq,сывла
992,trinken::V,içmek,ӗҫ
993,essen::V,yemək,ҫи
994,schlucken::V,udmaq,ҫӑт
995,müde werden::V,yorulmaq,ӗшен
996,einschlafen::V,yuxuya getmək,ыйха пут
997,einschlafen::V,yuxuya getmək,ҫывӑрса кай
998,schlafen::V,uyumaq,ҫывӑр
999,aufwachen::V,oyanmaq,вӑран
1000,aufstehen::V,yuxudan durmaq,тӑр
1001,sich erholen::V,dincəlmək,кан
1002,krank werden::V,xəstə olmaq,чирле
1003,krank sein::V,azarlanmaq,чирле
1004,krank sein::V,xəstələnmək,чирле
1005,schmerzen::V,ağrimaq,сур
1006,schmerzen::V,ağrimaq,ырат
1007,husten::V,öksürmək,ӳсӗр
1008,genesen::V,sağalmaq,сывал
1009,genesen::V,sağalmaq,тӳрлен
1010,sterben::V,ölmək,вил
1011,sterben::V,vəfat etmək,вил
1012,umkommen::V,həlak olmaq,вил
1013,sich bewegen::V,hərəkət etmək,куҫ
1014,sich rühren::V,tərpənmək,хускал
1015,sich erheben::V,qalxmaq,тӑр
1016,sich setzen::V,oturmaq,лар
1017,hinfallen::V,yıxılmaq,ӳк
1018,laufen::V,yerimək,ут
1019,schreiten::V,addım atmaq,ут
1020,spazierengehen::V,gəzmək,уҫӑлса ҫӳре
1021,spazierengehen::V,gəzmək,уткаласа ҫӳре
1022,eilen::V,atılmaq,васка
1023,eilen::V,atılmaq,хыпалан
1024,sich beeilen::V,tələsmək,васка
1025,sich beeilen::V,tələsmək,хыпалан
1026,sausen::V,çırpmaq,ыткӑн
1027,sausen::V,çırpmaq,вӗҫтер
1028,rennen::V,qaçmaq,чуп
1029,springen::V,sıçramaq,сик
1030,klettern::V,dırmanmaq,улӑх
1031,schaukeln::V,sallanmaq,йӳрӗн
1032,kriechen::V,sürünmək,шу
1033,kriechen::V,sürünmək,упален
1034,schwimmen::V,üzmek,иш
1035,tauchen::V,dalmaq,чӑм
1036,rudern::V,avarlamaq,авӑс
1037,fahren::V,sürmək,пыр
1038,fliegen::V,uçmaq,вӗҫ
1039,gehen::V,getmək,кай
1040,weggehen::V,getmək,кай
1041,abfahren::V,yola düşmək,тапран
1042,anhalten::V,saxlamaq,чарӑн
1043,hineingehen::V,girmək,кӗр
1044,eintreten::V,girmək,кӗр
1045,eintreten::V,daxil olmaq,кӗр
1046,kommen::V,gəlmək,кил
1047,ankommen::V,gəlib çatmaq,ҫит
1048,zurückkommen::V,qayıtmaq,таврӑн
1049,zurückkommen::V,qayıtmaq,каялла кил
1050,bleiben::V,qalmaq,юл
1051,warten::V,gözləmək,кӗт
1052,erwarten::V,bəkləmək,кӗт
1053,suchen::V,aramaq,шыра
1054,suchen::V,axtarmaq,шыра
1055,finden::V,tapmaq,туп
1056,versuchen::V,çalışmaq,пикен
1057,vorbereiten::V,hazırlamaq,хатӗрле
1058,lieben::V,sevmək,юрат
1059,mögen::V,xoşlamaq,кӑмӑлла
1060,mögen::V,xoşlamaq,килӗштер
1061,lachen::V,gülmək,кул
1062,lachen::V,gülmək,ахӑлтат
1063,rühren::V,həyəcanlandırmaq,ҫулӑх
1064,weinen::V,ağlamaq,йӗр
1065,weinen::V,ağlamaq,макӑр
1066,schimpfen::V,küfr etmək,вӑрҫ
1067,schimpfen::V,küfr etmək,ятлаҫ
1068,sich ärgern::V,acıqlanmaq,ҫиллен
1069,sich fürchten::V,qorxmaq,шиклен
1070,fürchten::V,qorxmaq,хӑра
1071,fliehen::V,qaçmaq,тар
1072,flüchten::V,qaçmaq,чупса тар
1073,sehen::V,görmək,кур
1074,anschauen::V,baxmaq,пӑхса ил
1075,ansehen::V,baxmaq,пӑх
1076,hören::V,duymaq,илт
1077,hören::V,eşitmək,илт
1078,zuhören::V,dinləmək,итле
1079,zuhören::V,dinləmək,тӑнла
1080,probieren::V,dadına baxmaq,астив
1081,riechen::V,qoxlamaq,шӑршла
1082,fühlen::V,duymaq,туй
1083,fühlen::V,duymaq,сис
1084,scheinen::V,görünmək,туйӑн
1085,zu sehen sein::V,görünmək,курӑн
1086,vernehmen::V,eşitmək,пӑл
1087,frieren::V,üşümək,йӳтен
1088,tun::V,etmək,ту
1089,können::V,bilmək,пултар
1090,können::V,bacarmaq,пултар
1091,wollen::V,istəmək,те
1092,anfangen::V,başlamaq,пуҫла
1093,beenden::V,bitirmək,пӗтер
1094,aufhören::V,bitmək,пӑрах
1095,aufhören::V,qurtarmaq,пӑрах
1096,gelingen::V,müvəffəq olmaq,ӑн
1097,geraten::V,düşmək,пул
1098,öffnen::V,açmaq,уҫ
1099,schließen::V,qapamaq,хуп
1100,stellen::V,qoymaq,ларт
1101,stellen::V,qoymaq,тӑрат
1102,setzen::V,oturtmaq,ларт
1103,legen::V,qoymaq,хур
1104,berühren::V,toxunmaq,перӗн
1105,verbinden::V,bağlamaq,сып
1106,bedecken::V,örtmək,вит
1107,aufhängen::V,asmaq,ҫак
1108,anzünden::V,yandırmaq,ҫут
1109,aufheben::V,qaldırmaq,ҫӗкле
1110,zurücklassen::V,buraxmaq,манса хӑвар
1111,verlieren::V,itirmək,ҫӗтер
1112,fallen lassen::V,düşürmək,ӳкер
1113,machen::V,etmək,ту
1114,herstellen::V,istehsal etmək,ӑстала
1115,bauen::V,tikmək,ту
1116,reparieren::V,təmir etmək,юса
1117,verbessern::V,düzəltmək,лайӑхлат
1118,ändern::V,dəyişdirmək,улӑштар
1119,graben::V,qazımaq,чав
1120,graben::V,qazımaq,чакала
1121,beugen::V,əymək,кукӑрт
1122,biegen::V,bükmək,ав
1123,biegen::V,bükmək,кукӑрт
1124,drehen::V,döndərmək,ҫавӑр
1125,wenden::V,çevirmək,ӳпӗнтер
1126,umdrehen::V,çevirmək,ҫавӑр
1127,heben::V,qaldırmaq,хӑпарт
1128,hochheben::V,qaldırmaq,йӑт
1129,ergreifen::V,tutmaq,тыт
1130,halten::V,saxlamaq,тыт
1131,drücken::V,sıxmaq,пус
1132,schieben::V,sürmək,тӗк
1133,schieben::V,sürmək,тӗрт
1134,kratzen::V,qaşımaq,хыр
1135,lecken::V,yalamaq,ҫула
1136,beißen::V,dişləmək,ҫырт
1137,beißen::V,dişləmək,хып
1138,abreißen::V,qoparmaq,тат
1139,abschneiden::V,ayırmaq,кас
1140,binden::V,bağlamaq,ҫых
1141,stecken::V,soxmaq,чик
1142,brechen::V,qırmaq,хуҫ
1143,klopfen::V,sındırmaq,такка
1144,hauen::V,vurmaq,шакка
1145,kleben::V,apışdırmaq,ҫыпӑҫтар
1146,reiben::V,ovmaq,сӑтӑр
1147,streichen::V,sürtmək,сӗр
1148,schleifen::V,bülövləmək,хӑйра
1149,schneiden::V,kəsmək,кас
1150,rütteln::V,sirkələmək,лӑка
1151,rütteln::V,sirkələmək,силлентер
1152,schütteln::V,çalxalamaq,лӑка
1153,schütteln::V,çalxalamaq,силлентер
1154,schwenken::V,yelləmək,сулла
1155,schütten::V,tökmək,тултар
1156,füllen::V,doldurmaq,тултар
1157,einwickeln::V,sarımaq,чӗрке
1158,tragen::V,daşımaq,ҫӗкле
1159,schleppen::V,sürükləmək,сӗтӗр
1160,ziehen::V,çəkmək,тӑс
1161,aufbewahren::V,gizlətmək,усра
1162,werfen::V,atmaq,пӑрах
1163,fangen::V,tutmaq,тыт
1164,packen::V,yaxalamaq,тыт
1165,verstecken::V,gizlətmək,пытарса хур
1166,teilen::V,bölmək,уйӑр
1167,teilen::V,bölmək,пайла
1168,schicken::V,yollamaq,яр
1169,schicken::V,göndərmək,яр
1170,bringen::V,gətirmək,кӳр
1171,hinzufügen::V,əlavə etmək,хуш
1172,bekommen::V,almaq,ил
1173,bekommen::V,almaq,туян
1174,bekommen::V,əldə etmək,ил
1175,bekommen::V,əldə etmək,туян
1176,erhalten::V,almaq,ил
1177,erhalten::V,almaq,туян
1178,nehmen::V,almaq,ил
1179,wählen::V,seçmək,суйла
1180,auswählen::V,arımaq,суйла
1181,bewahren::V,qorumaq,упра
1182,behindern::V,mane olmaq,кансӗрле
1183,behindern::V,mane olmaq,чӑрмантар
1184,verderben::V,pozmaq,пӑс
1185,beschädigen::V,zədələmək,пӑс
1186,zerbrechen::V,qırmaq,ват
1187,zerbrechen::V,qırmaq,ҫӗмӗр
1188,zerbrechen::V,sındırmaq,ват
1189,zerbrechen::V,sındırmaq,ҫӗмӗр
1190,zerreißen::V,yırtmaq,ҫур
1191,zerstören::V,dağıtmaq,иш
1192,verbrennen::V,yandırmaq,ҫунтар
1193,geben::V,vermək,пар
1194,reichen::V,uzatmaq,пар
1195,schenken::V,vermək,парнеле
1196,versprechen::V,vəd vermək,тума пул
1197,versprechen::V,vəd vermək,сӑмах пар
1198,wünschen::V,arzulamaq,сун
1199,loben::V,tərifləmək,ырла
1200,küssen::V,öpmək,чуп ту
1201,wiegen::V,tərpətmək,сиктер
1202,wiegen::V,tərpətmək,силле
1203,zudecken::V,örtmək,вит
1204,wecken::V,oyatmaq,вӑрат
1205,zeigen::V,göstərmək,кӑтарт
1206,führen::V,rəhbərlik etmək,илсе пыр
1207,führen::V,rəhbərlik etmək,ҫавӑтса пыр
1208,lehren::V,öyrətmək,вёрент
1209,unterrichten::V,öyrətmək,вёрент
1210,unterrichten::V,dərs vermək,вёрент
1211,aufziehen::V,tərbiyə etmək,вӗрент
1212,leiten::V,idarə etmək,тытса пыр
1213,antreiben::V,bizləmək,васкат
1214,lassen::V,-tırmaq,пусахла
1215,lassen::V,-tırmaq,хуш
1216,einladen::V,dəvət etmək,чӗн
1217,vereinigen::V,birləşdirmək,пӗрлештер
1218,besuchen::V,baş çəkmək,ҫит
1219,besuchen::V,baş çəkmək,кӗрсе кур
1220,besuchen::V,ziyarət etmək,ҫит
1221,besuchen::V,ziyarət etmək,кӗрсе кур
1222,treffen::V,rastlaşmaq,тӗл пул
1223,treffen::V,rast gəlmək,тӗл пул
1224,sich versammeln::V,toplanmaq,пуҫтарӑн
1225,spielen::V,oynamaq,выля
1226,singen::V,oxumaq,юрла
1227,tanzen::V,oynamaq,ташла
1228,tanzen::V,rəqs etmək,ташла
1229,sich trennen::V,ayrılmaq,уйрӑл
1230,verlassen::V,tərk etmək,хӑвар
1231,retten::V,xilas etmək,ҫӑл
1232,bewachen::V,gözətmək,хуралла
1233,schützen::V,qorumaq,сыхла
1234,verteidigen::V,qorumaq,хӳтӗле
1235,sich schlagen::V,döyüşmək,ҫапӑҫ
1236,schießen::V,atmaq,пер
1237,schießen::V,atəş açmaq,пер
1238,siegen::V,yenmək,ҫӗн
1239,siegen::V,yenmək,ҫӗнтер
1240,ärgern::V,acışdırmaq,тарӑхтар
1241,ärgern::V,acışdırmaq,ҫиллентер
1242,schlagen::V,döymək,ҫап
1243,treten::V,təpmək,тап
1244,stechen::V,soxmaq,чик
1245,stoßen::V,itələmək,чыш
1246,stehlen::V,çalmaq,вӑрла
1247,stehlen::V,oğurlamaq,вӑрла
1248,stören::V,pozmaq,кансӗрле
1249,belästigen::V,narahat etmək,аптӑрат
1250,belästigen::V,narahat etmək,хупла
1251,verbergen::V,gizləmək,пытар
1252,täuschen::V,aldatmaq,суй
1253,betrügen::V,aldatmaq,ултала
1254,töten::V,öldürmək,вӗлер
1255,wohnen::V,yaşamaq,чуна пар
1256,wohnen::V,yaşamaq,парӑнса тӑр
1257,arbeiten::V,işləmək,ӗҫле
1258,arbeiten::V,çalışmaq,ӗҫле
1259,sammeln::V,yığmaq,пух
1260,sammeln::V,toplamaq,пух
1261,pflücken::V,qoparmaq,тат
1262,jagen::V,ovlamaq,сунара ҫӳре
1263,fischen::V,balıq tutmaq,пулӑ тыт
1264,fassen::V,tutmaq,тыт
1265,hüten::V,güdmək,кӗт
1266,treiben::V,haylamaq,хӑвала
1267,anbinden::V,bağlamaq,кӑкар
1268,füttern::V,bəsləmək,ҫитер
1269,melken::V,sağmaq,су
1270,hacken::V,yarmaq,вакла
1271,gießen::V,sulamaq,шӑвар
1272,reifen::V,dəymək,пиҫ
1273,zubereiten::V,bişirmək,пӗҫер
1274,kochen::V,qaynatmaq,пӗҫер
1275,backen::V,bişirmək,пӗҫер
1276,braten::V,qızartmaq,ӑшала
1277,umrühren::V,qarışdırmaq,хутӑштар
1278,stricken::V,hörmək,ҫых
1279,nähen::V,tikmək,ҫӗле
1280,färben::V,boyamaq,пӗвет
1281,reinigen::V,təmizləmək,тасат
1282,waschen::V,yumaq,ҫу
1283,abwischen::V,silmək,шӑл
1284,spülen::V,çalxamaq,чӳхе
1285,fegen::V,süpürmək,шӑл
1286,kehren::V,süpürmək,шӑл
1287,baden::V,çimmək,шыва кӗр
1288,sich waschen::V,yuyunmaq,ҫӑвӑн
1289,ausziehen::V,soyunmaq,салан
1290,anziehen::V,geymək,тӑхӑн
1291,sich anziehen::V,geyinmək,тӑхӑн
1292,kämmen::V,daramaq,тура
1293,schmücken::V,bəzəmək,илемлет
1294,sagen::V,demək,те
1295,sagen::V,söymek,те
1296,sprechen::V,danışmaq,кала
1297,reden::V,danışmaq,сӑмахла
1298,reden::V,danışmaq,калаҫ
1299,sich unterhalten::V,söhbət etmək,пупле
1300,fragen::V,soruşmaq,ыйт
1301,bitten::V,diləmək,ыйт
1302,bitten::V,xahiş etmək,ыйт
1303,erzählen::V,bəhs etmək,каласа пар
1304,mitteilen::V,bildirmək,пӗлтер
1305,mitteilen::V,bildirmək,хыпарла
1306,nennen::V,adlandırmaq,те
1307,nennen::V,adlandırmaq,чӗн
1308,rufen::V,çağırmaq,чӗн
1309,prahlen::V,öyünmək,мухтан
1310,prahlen::V,öyünmək,вӗҫкӗнлен
1311,übersetzen::V,tərcümə etmək,куҫар
1312,denken::V,düşünmək,шухӑшла
1313,denken::V,fikirləşmək,шухӑшла
1314,glauben::V,inanmaq,ӗнен
1315,bemerken::V,qeyd etmək,асӑрха
1316,erkennen::V,tanımaq,палла
1317,begreifen::V,anlamaq,ӑнлан
1318,verstehen::V,duymaq,пӗл
1319,lernen::V,öyrənmək,вӗрен
1320,wissen::V,bilmək,пӗл
1321,wissen::V,bilmək,ӑнкар
1322,sich erinnern an::V,xatırlamaq,аса ил
1323,vergessen::V,unutmaq,ман
1324,vergessen::V,unutmaq,манса кай
1325,messen::V,ölçmək,виҫ
1326,zählen::V,saymaq,шутла
1327,rechnen::V,hesablamaq,шутла
1328,lesen::V,oxumaq,вула
1329,malen::V,şəkil çəkmək,ӳкер
1330,zeichnen::V,cızmaq,ӳкер
1331,schreiben::V,yazmaq,ҫыр
1332,besitzen::V,yiyələnmək,тыт
1333,besitzen::V,malik olmaq,тыт
1334,kaufen::V,satın almaq,ил
1335,kaufen::V,satın almaq,туян
1336,verkaufen::V,satmaq,сут
1337,bezahlen::V,ödəmək,тӳле
1338,zahlen::V,ödəmək,тӳле
1339,beherrschen::V,idarə etmək,тыт
1340,ertragen::V,dözmək,тӳс
