,Concept_ID,ro,en
885,hängen::V,atârna,hang
886,werden::V,deveni,become
887,werden::V,se face,become
888,passieren::V,se întâmpla,happen
889,beginnen::V,începe,begin
890,enden::V,se sfârși,end
891,enden::V,se termina,end
892,wechseln::V,se schimba,change
893,aufgehen[Sonne]::V,răsări,rise
894,untergehen[Sonne]::V,apune,set
895,scheinen[Sonne]::V,străluci,shine
896,donnern::V,tuna,thunder
897,wehen::V,bate,blow
898,strömen::V,curge în șiroaie,stream
899,fließen::V,curge,flow
900,sich drehen::V,se învârti,revolve
901,schwanken::V,se clătina,sway
902,schwingen::V,vibra,swing
903,schwingen::V,flutura,swing
904,fallen::V,cădea,fall
905,brennen::V,arde,burn
906,rauchen::V,fuma,smoke
907,regnen::V,ploua,rain
908,gefrieren::V,îngheța,freeze
909,tauen::V,se dezgheța,thaw
910,schmelzen::V,se topi,melt
911,trocknen::V,se usca,dry
912,sieden::V,fierbe,boil
913,sieden::V,clocoti,boil
914,faulen::V,se împuți,rot
915,verfaulen::V,putrezi,decay
916,reißen::V,se rupe,snap
917,reißen::V,se sfâșia,snap
918,versinken::V,se scufunda,sink
919,vergehen::V,trece,pass
920,vergehen::V,se scurge,pass
921,erscheinen::V,apărea,appear
922,verschwinden::V,dispărea,disappear
923,sinken::V,cădea,drop
924,sinken::V,coborî,drop
925,abnehmen::V,scădea,decrease
926,abnehmen::V,descrește,decrease
927,zunehmen::V,spori,increase
928,zunehmen::V,crește,increase
929,zunehmen::V,augmenta,increase
930,steigen::V,urca,rise
931,wachsen::V,crește,grow
932,glänzen::V,luci,shine
933,glänzen::V,străluci,shine
934,funkeln::V,scânteia,sparkle
935,lärmen::V,face larmă,be noisy
936,läuten::V,suna,chime
937,klingeln::V,suna,ring
938,klirren::V,zăngăni,tinkle
939,brausen::V,vui,roar
940,rauschen::V,vâjâi,rustle
941,klingen::V,suna,sound
942,bellen::V,lătra,bark
943,heulen::V,urla,howl
944,blasen::V,sufla,blow
945,pfeifen::V,fluiera,whistle
946,schreien::V,țipa,shout
947,stöhnen::V,geme,groan
948,zittern::V,tremura,tremble
949,leben::V,trăi,be alive
950,geboren werden::V,se naște,be born
951,atmen::V,respira,breathe
952,trinken::V,bea,drink
953,essen::V,mânca,eat
954,schlucken::V,înghiți,swallow
955,müde werden::V,se obosi,get tired
956,einschlafen::V,adormi,fall asleep
957,schlafen::V,dormi,sleep
958,aufwachen::V,se deștepta,wake up
959,aufstehen::V,fi se scula,get up
960,sich erholen::V,se relaxa,relax
961,sich erholen::V,se destinde,relax
962,krank werden::V,se îmbolnăvi,fall ill
963,krank sein::V,zăcea,be ill
964,krank sein::V,fi bolnav,be ill
965,schmerzen::V,durea,ache
966,husten::V,tuși,cough
967,genesen::V,se însănătoși,recover
968,sterben::V,muri,die
969,umkommen::V,pieri,perish
970,sich bewegen::V,se mișca,move
971,sich rühren::V,se mișca,budge
972,sich erheben::V,se ridica,stand up
973,sich setzen::V,lua loc,sit down
974,sich setzen::V,se așeza,sit down
975,hinfallen::V,cădea jos,tumble
976,laufen::V,merge,walk
977,laufen::V,merge pe jos,walk
978,schreiten::V,păși,pace
979,spazierengehen::V,se plimba,go for a walk
980,eilen::V,fi se grăbi,rush
981,sich beeilen::V,se grăbi,hurry
982,sausen::V,țâșni,dash
983,rennen::V,fugi,run
984,rennen::V,alerga,run
985,springen::V,sări,jump
986,klettern::V,urca,climb
987,klettern::V,se cățăra,climb
988,schaukeln::V,legăna,seesaw
989,kriechen::V,se târî,creep
990,schwimmen::V,înota,swim
991,tauchen::V,se scufunda,dive
992,rudern::V,vâsli,row
993,rudern::V,lopăta,row
994,fahren::V,merge,drive
995,fliegen::V,zbura,fly
996,gehen::V,merge,go
997,weggehen::V,se duce,go away
998,abfahren::V,pleca,depart
999,anhalten::V,se opri,stop
1000,hineingehen::V,intra,go in
1001,eintreten::V,intra,enter
1002,kommen::V,veni,come
1003,ankommen::V,sosi,arrive
1004,ankommen::V,ajunge,arrive
1005,zurückkommen::V,se întoarce,come back
1006,bleiben::V,rămâne,stay
1007,warten::V,aștepta,wait
1008,erwarten::V,aștepta,wait for
1009,suchen::V,căuta,seek
1010,suchen::V,căuta,look for
1011,finden::V,găsi,find
1012,versuchen::V,încerca,try
1013,vorbereiten::V,pregăti,prepare
1014,lieben::V,iubi,love
1015,mögen::V,plăcea a,like
1016,lachen::V,râde,laugh
1017,rühren::V,mișca,move
1018,rühren::V,înduioșa,move
1019,weinen::V,plânge,weep
1020,schimpfen::V,înjura,grumble
1021,sich ärgern::V,se supăra,be annoyed
1022,sich fürchten::V,se teme,be afraid
1023,sich fürchten::V,fi teamă a,be afraid
1024,fürchten::V,se teme de,be afraid of
1025,fliehen::V,fugi,flee
1026,flüchten::V,evada,escape
1027,sehen::V,vedea,see
1028,anschauen::V,privi,look at
1029,ansehen::V,privi,watch
1030,hören::V,auzi,hear
1031,zuhören::V,asculta,listen
1032,probieren::V,gusta,taste
1033,riechen::V,mirosi,smell
1034,fühlen::V,simți,feel
1035,fühlen::V,resimți,feel
1036,scheinen::V,părea,seem
1037,zu sehen sein::V,se vedea,show
1038,vernehmen::V,auzi,hear
1039,frieren::V,fi frig,be cold
1040,tun::V,face,do
1041,können::V,ști,can
1042,können::V,putea,can
1043,wollen::V,dori,want
1044,anfangen::V,începe,start
1045,beenden::V,sfârși,finish
1046,beenden::V,termina,finish
1047,aufhören::V,înceta,stop
1048,gelingen::V,reuși,succeed
1049,gelingen::V,izbuti,succeed
1050,geraten::V,reuși,turn out
1051,öffnen::V,deschide,open
1052,schließen::V,închide,close
1053,stellen::V,pune,put
1054,stellen::V,așeza,put
1055,setzen::V,pune,place
1056,setzen::V,așeza,place
1057,legen::V,pune,lay
1058,berühren::V,atinge,touch
1059,verbinden::V,lega,connect
1060,bedecken::V,acoperi,cover
1061,aufhängen::V,atârna,hang up
1062,aufhängen::V,spânzura,hang up
1063,anzünden::V,aprinde,light
1064,aufheben::V,ridica,pick up
1065,aufheben::V,lua de jos,pick up
1066,zurücklassen::V,lăsa,leave
1067,zurücklassen::V,lăsa în urmă,leave
1068,verlieren::V,pierde,lose
1069,fallen lassen::V,scăpa,drop
1070,fallen lassen::V,arunca,drop
1071,machen::V,face,make
1072,herstellen::V,fabrica,produce
1073,herstellen::V,confecționa,produce
1074,bauen::V,clădi,build
1075,bauen::V,construi,build
1076,reparieren::V,repara,mend
1077,verbessern::V,ameliora,improve
1078,verbessern::V,îmbunătăți,improve
1079,ändern::V,schimba,alter
1080,ändern::V,modifica,alter
1081,graben::V,săpa,dig
1082,beugen::V,curba,bow
1083,biegen::V,îndoi,bend
1084,biegen::V,încovoia,bend
1085,drehen::V,învârti,spin
1086,wenden::V,întoarce,turn
1087,umdrehen::V,învârti,turn around
1088,umdrehen::V,întoarce,turn around
1089,heben::V,ridica,raise
1090,hochheben::V,ridica,lift
1091,ergreifen::V,lua,seize
1092,ergreifen::V,apuca,seize
1093,halten::V,ține,hold
1094,drücken::V,apăsa,press
1095,drücken::V,strânge,press
1096,schieben::V,împinge,push
1097,kratzen::V,zgâria,scrape
1098,lecken::V,linge,lick
1099,beißen::V,mușca,bite
1100,abreißen::V,rupe,tear off
1101,abreißen::V,smulge,tear off
1102,abschneiden::V,scurta,cut off
1103,binden::V,lega,tie
1104,stecken::V,pune,stick
1105,brechen::V,rupe,break
1106,brechen::V,frânge,break
1107,klopfen::V,ciocăni,knock
1108,hauen::V,lovi,hit
1109,kleben::V,lipi,glue
1110,reiben::V,freca,rub
1111,reiben::V,fricționa,rub
1112,streichen::V,unge,spread
1113,schleifen::V,ascuți,grind
1114,schneiden::V,tăia,cut
1115,rütteln::V,zgâlțâi,jolt
1116,schütteln::V,scutura,shake
1117,schwenken::V,agita,swing
1118,schütten::V,vărsa,pour
1119,füllen::V,umple,fill
1120,einwickeln::V,înveli,wrap
1121,einwickeln::V,înfășura,wrap
1122,tragen::V,căra,carry
1123,schleppen::V,târî,drag
1124,ziehen::V,trage,pull
1125,aufbewahren::V,păstra,keep
1126,aufbewahren::V,conserva,keep
1127,werfen::V,arunca,throw
1128,fangen::V,prinde,catch
1129,packen::V,apuca,grab
1130,verstecken::V,ascunde,hide
1131,teilen::V,împărți,divide
1132,schicken::V,trimite,send
1133,bringen::V,aduce,bring
1134,hinzufügen::V,adăuga,add
1135,bekommen::V,obține,get
1136,bekommen::V,dobândi,get
1137,erhalten::V,primi,receive
1138,erhalten::V,căpăta,receive
1139,nehmen::V,lua,take
1140,wählen::V,opta,choose
1141,wählen::V,alege,choose
1142,auswählen::V,selecta,select
1143,bewahren::V,păstra,preserve
1144,behindern::V,stingheri,hinder
1145,verderben::V,strica,spoil
1146,beschädigen::V,strica,damage
1147,zerbrechen::V,rupe,break
1148,zerbrechen::V,frânge,break
1149,zerreißen::V,rupe,tear
1150,zerreißen::V,sfâșia,tear
1151,zerstören::V,distruge,destroy
1152,verbrennen::V,arde,burn
1153,verbrennen::V,incendia,burn
1154,geben::V,da,give
1155,reichen::V,întinde,hand
1156,schenken::V,dărui,give
1157,versprechen::V,făgădui,promise
1158,wünschen::V,ura,wish
1159,loben::V,lăuda,praise
1160,küssen::V,săruta,kiss
1161,wiegen::V,legăna,rock
1162,zudecken::V,acoperi,cover
1163,wecken::V,trezi,wake
1164,wecken::V,deștepta,wake
1165,zeigen::V,arăta,show
1166,führen::V,călăuzi,guide
1167,lehren::V,preda,teach
1168,lehren::V,învăța,teach
1169,unterrichten::V,învăța,instruct
1170,unterrichten::V,instrui,instruct
1171,aufziehen::V,crește,bring up
1172,leiten::V,duce,lead
1173,leiten::V,conduce,lead
1174,antreiben::V,împinge,urge
1175,antreiben::V,încuraja,urge
1176,lassen::V,pune pe să,let
1177,einladen::V,invita,invite
1178,vereinigen::V,uni,unite
1179,vereinigen::V,întruni,unite
1180,besuchen::V,vizita,visit
1181,besuchen::V,face o vizită,visit
1182,treffen::V,întâlni,meet
1183,sich versammeln::V,se aduna,assemble
1184,spielen::V,se juca,play
1185,singen::V,cânta,sing
1186,tanzen::V,dansa,dance
1187,sich trennen::V,se separa,separate
1188,sich trennen::V,se despărți,separate
1189,verlassen::V,părăsi,leave
1190,verlassen::V,abandona,leave
1191,retten::V,salva,rescue
1192,bewachen::V,păzi,guard
1193,schützen::V,ocroti,protect
1194,schützen::V,proteja,protect
1195,verteidigen::V,apăra,defend
1196,sich schlagen::V,se bate,brawl
1197,schießen::V,trage,shoot
1198,siegen::V,birui,win
1199,siegen::V,învinge,win
1200,ärgern::V,supăra,annoy
1201,schlagen::V,lovi,beat
1202,treten::V,călca,kick
1203,stechen::V,înțepa,sting
1204,stechen::V,împunge,sting
1205,stoßen::V,împinge,shove
1206,stehlen::V,fura,steal
1207,stören::V,deranja,disturb
1208,belästigen::V,importuna,bother
1209,verbergen::V,ascunde,conceal
1210,täuschen::V,amăgi,deceive
1211,betrügen::V,înșela,cheat
1212,töten::V,omorî,kill
1213,wohnen::V,sta,dwell
1214,wohnen::V,locui,dwell
1215,arbeiten::V,lucra,work
1216,sammeln::V,aduna,gather
1217,sammeln::V,colecționa,gather
1218,pflücken::V,culege,pick
1219,jagen::V,vâna,hunt
1220,fischen::V,pescui,fish
1221,fassen::V,prinde,catch
1222,hüten::V,paște,herd
1223,treiben::V,mână,drive
1224,anbinden::V,lega,tie up
1225,füttern::V,da de mâncare,feed
1226,melken::V,mulge,milk
1227,hacken::V,toca,chop
1228,hacken::V,sparge,chop
1229,gießen::V,uda,water
1230,reifen::V,pârgui,ripen
1231,zubereiten::V,găti,cook
1232,kochen::V,găti,boil
1233,backen::V,coace,bake
1234,braten::V,coace,fry
1235,umrühren::V,mesteca,stir
1236,stricken::V,împleti,knit
1237,nähen::V,coase,sew
1238,färben::V,vopsi,dye
1239,färben::V,colora,dye
1240,reinigen::V,curăți,clean
1241,waschen::V,spăla,wash
1242,abwischen::V,șterge,wipe
1243,spülen::V,clăti,rinse
1244,fegen::V,mătura,sweep
1245,kehren::V,mătura,sweep
1246,baden::V,se scălda,bath
1247,sich waschen::V,se spăla,wash
1248,ausziehen::V,și scoate,take off
1249,anziehen::V,îmbrăca,put on
1250,sich anziehen::V,se îmbrăca,get dressed
1251,kämmen::V,pieptăna,comb
1252,schmücken::V,împodobi,decorate
1253,sagen::V,zice,say
1254,sagen::V,spune,say
1255,sprechen::V,vorbi,speak
1256,reden::V,vorbi,talk
1257,reden::V,discuta,talk
1258,sich unterhalten::V,conversa,chat
1259,sich unterhalten::V,sta de vorbă,chat
1260,fragen::V,întreba,ask
1261,bitten::V,ruga,request
1262,erzählen::V,spune,tell
1263,erzählen::V,povesti,tell
1264,mitteilen::V,comunica,convey
1265,mitteilen::V,înștiința,convey
1266,nennen::V,numi,name
1267,nennen::V,chema,name
1268,rufen::V,chema,call
1269,prahlen::V,se făli,brag
1270,übersetzen::V,traduce,translate
1271,denken::V,gândi,think
1272,glauben::V,crede,believe
1273,bemerken::V,observa,notice
1274,erkennen::V,cunoaște,recognize
1275,erkennen::V,recunoaște,recognize
1276,begreifen::V,pricepe,grasp
1277,begreifen::V,înțelege,grasp
1278,verstehen::V,înțelege,understand
1279,lernen::V,învăța,learn
1280,wissen::V,ști,know
1281,sich erinnern an::V,a-și aminti de,remember
1282,vergessen::V,uita,forget
1283,messen::V,măsura,measure
1284,zählen::V,număra,count
1285,rechnen::V,calcula,calculate
1286,lesen::V,citi,read
1287,malen::V,picta,paint
1288,zeichnen::V,desena,draw
1289,schreiben::V,scrie,write
1290,besitzen::V,avea,own
1291,besitzen::V,poseda,own
1292,kaufen::V,cumpăra,buy
1293,verkaufen::V,vinde,sell
1294,bezahlen::V,plăti,pay for
1295,bezahlen::V,achita,pay for
1296,zahlen::V,plăti,pay
1297,beherrschen::V,stăpâni,rule
1298,ertragen::V,răbda,endure
1299,ertragen::V,suporta,endure
