,Concept_ID,it,sl
820,hier::ADV,qua,túkaj
821,hierhin::ADV,qua,sèmkaj
822,von hier::ADV,ne,od tú
823,von hier::ADV,da qui,od tú
824,dort::ADV,lì,tàm
825,dorthin::ADV,là,tjà
826,geradeaus::ADV,diritto,rávno napréj
827,vorwärts::ADV,avanti,napréj
828,rückwärts::ADV,all'indietro,zádaj
829,zurück::ADV,di indietro,nazáj
830,unten::ADV,giù,dôli
831,unten::ADV,giù,spôdaj
832,unten::ADV,sotto,dôli
833,unten::ADV,sotto,spôdaj
834,hinab::ADV,giù,dôl
835,hinab::ADV,in giù,dôl
836,oben::ADV,su,gôri
837,oben::ADV,su,zgôraj
838,oben::ADV,sopra,gôri
839,oben::ADV,sopra,zgôraj
840,hinauf::ADV,in sù,gôr
841,hinauf::ADV,in alto,gôr
842,überall::ADV,dappertutto,povsód
843,nicht::ADV,non,ne
844,ein wenig::ADV,un po',málo
845,ein wenig::ADV,un poco,málo
846,kaum::ADV,a appena,kómaj
847,sehr::ADV,molto,zeló
848,so::ADV,così,takó
849,so::ADV,tanto,takó
850,noch::ADV,ancora,še
851,nur::ADV,solo,samó
852,nur::ADV,soltanto,samó
853,schon::ADV,già,žè
854,wieder::ADV,di nuovo,spét
855,vergebens::ADV,invano,zamàn
856,vergebens::ADV,invano,zastónj
857,vor::PRP,davanti a,pred
858,hinter::PRP,dietro,za
859,unter::PRP,sotto,pod
860,durch::PRP,per,skózi
861,durch::PRP,attraverso,skózi
862,neben::PRP,a accanto a,kràj
863,neben::PRP,a accanto a,póleg
864,zwischen::PRP,fra,med
865,zwischen::PRP,fra,izmed
866,wegen::PRP,a causa di,zarádi
867,dies::PRN,ciò,tó
868,dies::PRN,questo,tó
869,das::PRN,ciò,tó
870,das::PRN,quello,tó
871,alles::PRN,tutto,vsè
872,ich::PRN,ìo,jàz
873,du::PRN,tu,tí
874,er::PRN,lui,òn
875,er::PRN,egli,òn
876,wir::PRN,noi,mí
877,ihr::PRN,voi,ví
878,sie::PRN,loro,ôni
879,was::FPRN,che,káj
880,was::FPRN,che cosa,káj
881,wer::FPRN,chi,kdó
882,wo::FADV,dove,kjé
883,wohin::FADV,dove,kám
884,wie::FADV,come,kakó
885,warum::FADV,perche,zakáj
886,wieviel::FNUM,quanto,kóliko
887,eins::NUM,uno,êden
888,zwei::NUM,due,dvá
889,drei::NUM,tre,trí
890,vier::NUM,quattro,štíri
891,fünf::NUM,cinque,pét
892,sechs::NUM,sei,šést
893,sieben::NUM,sette,sédem
894,acht::NUM,otto,ósem
895,neun::NUM,nove,devét
896,zehn::NUM,dieci,desét
897,elf::NUM,ùndici,enájst
898,zwölf::NUM,dodici,dvánajst
899,zwanzig::NUM,venti,dvájset
900,dreißig::NUM,trenta,trídeset
901,vierzig::NUM,quaranta,štírideset
902,fünfzig::NUM,cinquanta,pétdeset
903,sechzig::NUM,sessanta,šéstdeset
904,siebzig::NUM,settanta,sédemdeset
905,achtzig::NUM,ottanta,ósemdeset
906,neunzig::NUM,novanta,devétdeset
907,hundert::NUM,cento,stó
908,tausend::NUM,mille,tísoč
909,und::CNJ,e,in
910,oder::CNJ,o,áli
911,stehen::V,stare in piedi,státi
912,sitzen::V,sedere,sedéti
913,sitzen::V,stare seduto,sedéti
914,liegen::V,giacere,ležáti
915,hängen::V,pèndere,viséti
916,hängen::V,èssere appeso,viséti
917,werden::V,farsi,postáti
918,werden::V,diventare,postáti
919,passieren::V,succèdere,zgodíti se
920,beginnen::V,cominciare,začéti se
921,enden::V,finire,končáti se
922,enden::V,terminare,končáti se
923,wechseln::V,variare,ménjati se
924,wechseln::V,cambiare,ménjati se
925,aufgehen[Sonne]::V,sòrgere,vzíti
926,aufgehen[Sonne]::V,spuntare,vzíti
927,untergehen[Sonne]::V,tramontare,zaíti
928,scheinen[Sonne]::V,splèndere,sijáti
929,donnern::V,tonare,grméti
930,wehen::V,soffiare,píhati
931,strömen::V,fluire,líti
932,fließen::V,fluire,têči
933,fließen::V,scorrere,têči
934,sich drehen::V,girarsi,vrtéti se
935,schwanken::V,oscillare,kolébati
936,schwanken::V,barcollare,kolébati
937,schwingen::V,vibrare,níhati
938,schwingen::V,oscillare,níhati
939,fallen::V,cadere,pádati
940,brennen::V,àrdere,goréti
941,brennen::V,bruciare,goréti
942,rauchen::V,fumare,kadíti se
943,regnen::V,piòvere,deževáti
944,gefrieren::V,gelarsi,zmŕzniti
945,gefrieren::V,congelarsi,zmŕzniti
946,tauen::V,sciògliersi,tájati
947,schmelzen::V,fòndere,kopnéti
948,schmelzen::V,sciògliersi,kopnéti
949,trocknen::V,asciugarsi,sušíti se
950,sieden::V,bollire,kipéti
951,faulen::V,marcire,gníti
952,verfaulen::V,imputridire,zgníti
953,reißen::V,strapparsi,tŕgati se
954,versinken::V,affondare,pogrézniti se
955,vergehen::V,passare,miníti
956,erscheinen::V,apparire,pojáviti se
957,erscheinen::V,comparire,pojáviti se
958,verschwinden::V,sparire,izgíniti
959,verschwinden::V,scomparire,izgíniti
960,sinken::V,calare,péšati
961,sinken::V,scendere,péšati
962,abnehmen::V,diminuire,pojémati
963,zunehmen::V,aumentare,véčati se
964,zunehmen::V,aumentare,množíti se
965,steigen::V,salire,dvígati se
966,steigen::V,montare,dvígati se
967,wachsen::V,crescere,rásti
968,glänzen::V,splèndere,sijáti
969,funkeln::V,brillare,ískriti se
970,funkeln::V,scintillare,ískriti se
971,lärmen::V,strepitare,ropotáti
972,lärmen::V,strepitare,razgrájati
973,lärmen::V,fare chiasso,ropotáti
974,lärmen::V,fare chiasso,razgrájati
975,läuten::V,suonare,zvoníti
976,klingeln::V,suonare,zvončkljáti
977,klirren::V,tintinnare,žvenketáti
978,brausen::V,rombare,šuméti
979,brausen::V,rumoreggiare,šuméti
980,rauschen::V,frusciare,šuštéti
981,rauschen::V,frusciare,šelestéti
982,klingen::V,suonare,zvenéti
983,bellen::V,latrare,lájati
984,bellen::V,abbaiare,lájati
985,heulen::V,urlare,zavíjati
986,heulen::V,ululare,zavíjati
987,blasen::V,soffiare,píhniti
988,pfeifen::V,fischiare,pískati
989,pfeifen::V,fischiare,žvížgati
990,schreien::V,gridare,kričáti
991,stöhnen::V,gèmere,stókati
992,zittern::V,tremare,drgetáti
993,leben::V,vìvere,živéti
994,geboren werden::V,nàscere,rodíti se
995,atmen::V,respirare,díhati
996,trinken::V,bere,píti
997,essen::V,mangiare,jésti
998,schlucken::V,inghiottire,požírati
999,müde werden::V,stancarsi,péšati
1000,müde werden::V,stancarsi,utrúditi se
1001,einschlafen::V,addormentarsi,zaspáti
1002,schlafen::V,dormire,spáti
1003,aufwachen::V,svegliarsi,zbudíti se
1004,aufstehen::V,levarsi,vstáti
1005,sich erholen::V,riposarsi,oddahníti se
1006,krank werden::V,ammalarsi,oboléti
1007,krank sein::V,èssere malato,bíti bolán
1008,schmerzen::V,dolere,boléti
1009,husten::V,tossire,kášljati
1010,genesen::V,guarire,okrévati
1011,sterben::V,morire,umréti
1012,umkommen::V,perire,pogíniti
1013,sich bewegen::V,agitarsi,zganíti se
1014,sich rühren::V,muòversi,premakníti se
1015,sich erheben::V,alzarsi,vstájati
1016,sich erheben::V,alzarsi,vzdígniti se
1017,sich setzen::V,sedersi,sésti
1018,hinfallen::V,cadere,pásti dôl
1019,laufen::V,camminare,hodíti
1020,laufen::V,andare a piedi,hodíti
1021,schreiten::V,andare,stópati
1022,schreiten::V,procedere,stópati
1023,spazierengehen::V,passeggiare,na sprehòd íti
1024,spazierengehen::V,andare a passeggio,na sprehòd íti
1025,eilen::V,andare in fretta,drvéti
1026,sich beeilen::V,affrettarsi,hitéti
1027,sausen::V,volare,dírkati
1028,sausen::V,correre,dírkati
1029,rennen::V,correre,dírjati
1030,springen::V,saltare,skákati
1031,klettern::V,arrampicarsi,plézati
1032,schaukeln::V,fare l'altalena,kolébati
1033,kriechen::V,strisciare,pláziti se
1034,schwimmen::V,nuotare,plávati
1035,tauchen::V,tuffarsi,potápljati se
1036,tauchen::V,immèrgersi,potápljati se
1037,rudern::V,remare,vesláti
1038,fahren::V,andare,vozíti se
1039,fahren::V,andare,peljáti se
1040,fahren::V,viaggiare,vozíti se
1041,fahren::V,viaggiare,peljáti se
1042,fliegen::V,volare,létati
1043,gehen::V,andare,íti
1044,weggehen::V,andàrsene,odíti
1045,weggehen::V,andare via,odíti
1046,abfahren::V,partire,odpeljáti se
1047,anhalten::V,fermarsi,ustáviti se
1048,hineingehen::V,entrare,íti nóter
1049,eintreten::V,entrare,vstopíti
1050,kommen::V,venire,príti
1051,ankommen::V,arrivare,prispéti
1052,ankommen::V,arrivare,prihájati
1053,zurückkommen::V,ritornare,vrníti se
1054,bleiben::V,restare,ostáti
1055,bleiben::V,rimanere,ostáti
1056,warten::V,aspettare,čákati
1057,erwarten::V,attèndere,pričakováti
1058,suchen::V,cercare,iskáti
1059,finden::V,trovare,nájti
1060,versuchen::V,tentare,poskúšati
1061,vorbereiten::V,preparare,pripráviti
1062,lieben::V,amare,ljubíti
1063,mögen::V,piacere a,márati
1064,mögen::V,volere bene a,márati
1065,lachen::V,rìdere,smejáti se
1066,rühren::V,commuòvere,ganíti
1067,weinen::V,piàngere,jókati
1068,weinen::V,piàngere,plákati
1069,schimpfen::V,imprecare,psováti
1070,schimpfen::V,imprecare,zmérjati
1071,sich ärgern::V,stizzirsi,jezíti se
1072,sich ärgern::V,arrabbiarsi,jezíti se
1073,sich fürchten::V,avere paura,báti se
1074,fürchten::V,temere,báti se
1075,fliehen::V,fuggire,bežáti
1076,flüchten::V,sfuggire,pobégniti
1077,sehen::V,vedere,vídeti
1078,anschauen::V,guardare,oglédati
1079,ansehen::V,guardare,glédati
1080,hören::V,udire,slíšati
1081,hören::V,sentire,slíšati
1082,zuhören::V,ascoltare,poslúšati
1083,probieren::V,degustare,poskúšati
1084,probieren::V,assaggiare,poskúšati
1085,riechen::V,sentire,dúhati
1086,fühlen::V,sentire,čutíti
1087,scheinen::V,parere,zdéti se
1088,scheinen::V,sembrare,zdéti se
1089,zu sehen sein::V,vedersi,vídeti se
1090,vernehmen::V,sentire,čúti
1091,vernehmen::V,percepire,čúti
1092,frieren::V,aver freddo,zébsti
1093,tun::V,fare,délati
1094,können::V,sapere,môči
1095,wollen::V,volere,hotéti
1096,anfangen::V,iniziare,začéti
1097,anfangen::V,cominciare,začéti
1098,beenden::V,finire,dokončáti
1099,beenden::V,terminare,dokončáti
1100,aufhören::V,finire,prenéhati
1101,aufhören::V,cessare,prenéhati
1102,gelingen::V,riuscire,uspéti
1103,gelingen::V,riuscire,posréčiti se
1104,geraten::V,stare,obnêsti se
1105,öffnen::V,aprire,odpréti
1106,schließen::V,chiùdere,zapréti
1107,stellen::V,porre,postáviti
1108,stellen::V,mettere,postáviti
1109,setzen::V,porre,posadíti
1110,setzen::V,mettere,posadíti
1111,legen::V,posare,položíti
1112,legen::V,mettere,položíti
1113,berühren::V,toccare,dotíkati se
1114,verbinden::V,unire,obvézati
1115,verbinden::V,congiùngere,obvézati
1116,bedecken::V,coprire,pokríti
1117,bedecken::V,ricoprire,pokríti
1118,aufhängen::V,attaccare,obésiti
1119,anzünden::V,accèndere,zažgáti
1120,anzünden::V,incendiare,zažgáti
1121,aufheben::V,raccògliere,vzdígniti
1122,zurücklassen::V,lasciare,zapustíti
1123,zurücklassen::V,lasciare indietro,zapustíti
1124,verlieren::V,pèrdere,izgubíti
1125,fallen lassen::V,lasciare cadere,navréči
1126,machen::V,fare,naredíti
1127,machen::V,fare,napráviti
1128,herstellen::V,produrre,izdélati
1129,herstellen::V,fabbricare,izdélati
1130,bauen::V,costruire,gradíti
1131,reparieren::V,riparare,popráviti
1132,verbessern::V,migliorare,izbóljšati
1133,ändern::V,mutare,spremeníti
1134,ändern::V,cambiare,spremeníti
1135,graben::V,scavare,kopáti
1136,graben::V,scavare,grêbsti
1137,beugen::V,chinare,upogníti
1138,beugen::V,flettere,upogníti
1139,biegen::V,tòrcere,zavíjati
1140,drehen::V,girare,vrtéti
1141,wenden::V,girare,obrníti
1142,wenden::V,voltare,obrníti
1143,umdrehen::V,rivoltare,zasúkati
1144,heben::V,levare,dvígati
1145,hochheben::V,levare,privzdígniti
1146,hochheben::V,sollevare,privzdígniti
1147,ergreifen::V,afferrare,zgrábiti
1148,halten::V,tenere,držáti
1149,drücken::V,premere,tiščáti
1150,schieben::V,spìngere,ríniti
1151,kratzen::V,grattare,práskati
1152,kratzen::V,graffiare,práskati
1153,lecken::V,leccare,lízati
1154,beißen::V,mòrdere,grísti
1155,abreißen::V,staccarsi,odtŕgati
1156,abreißen::V,strapparsi,odtŕgati
1157,abschneiden::V,tagliare,odrézati
1158,binden::V,legare,vézati
1159,binden::V,bendare,vézati
1160,stecken::V,ficcare,vtakníti
1161,brechen::V,rompere,lomíti
1162,klopfen::V,bàttere,tólči
1163,hauen::V,picchiare,séči
1164,kleben::V,incollare,lépiti
1165,reiben::V,fregare,tréti
1166,reiben::V,fregare,dŕgniti
1167,streichen::V,spalmare,namázati
1168,schleifen::V,arrotare,brúsiti
1169,schneiden::V,tagliare,rézati
1170,rütteln::V,scuòtere,strésti
1171,schütteln::V,agitare,majáti
1172,schütteln::V,scuòtere,majáti
1173,schwenken::V,agitare,obrníti
1174,schwenken::V,sventolare,obrníti
1175,schütten::V,versare,sípati
1176,füllen::V,riempire,napolníti
1177,einwickeln::V,involtare,zavíti
1178,tragen::V,portare,nêsti
1179,schleppen::V,trainare,vláčiti
1180,schleppen::V,trascinare,vláčiti
1181,ziehen::V,tirare,vléči
1182,aufbewahren::V,custodire,shranjeváti
1183,aufbewahren::V,conservare,shranjeváti
1184,werfen::V,gettare,lúčati
1185,werfen::V,lanciare,lúčati
1186,fangen::V,prèndere,ujéti
1187,fangen::V,acchiappare,ujéti
1188,packen::V,pigliare,prijéti
1189,packen::V,afferrare,prijéti
1190,verstecken::V,nascondere,skríti
1191,teilen::V,divìdere,razdelíti
1192,schicken::V,inviare,pošíljati
1193,bringen::V,portare,prinêsti
1194,bringen::V,apportare,prinêsti
1195,hinzufügen::V,aggiùngere,pristáviti
1196,bekommen::V,ricevere,dobíti
1197,erhalten::V,ricevere,prejéti
1198,nehmen::V,prèndere,vzéti
1199,wählen::V,elèggere,izbírati
1200,wählen::V,scegliere,izbírati
1201,auswählen::V,scegliere,izbráti
1202,bewahren::V,conservare,ohraníti
1203,behindern::V,impedire,ovírati
1204,verderben::V,guastare,pokváriti
1205,beschädigen::V,danneggiare,poškodováti
1206,zerbrechen::V,rompere,razlomíti
1207,zerbrechen::V,spezzare,razlomíti
1208,zerreißen::V,stracciare,raztŕgati
1209,zerstören::V,distrùggere,razrúšiti
1210,verbrennen::V,bruciare,sežgáti
1211,geben::V,dare,dáti
1212,reichen::V,pòrgere,séči
1213,reichen::V,pòrgere,molíti
1214,schenken::V,regalare,podáriti
1215,versprechen::V,promettere,obljubíti
1216,wünschen::V,augurare,vóščiti
1217,loben::V,lodare,hváliti
1218,küssen::V,baciare,poljubováti
1219,wiegen::V,cullare,zíbati
1220,wiegen::V,dondolare,zíbati
1221,zudecken::V,coprire,pokríti
1222,wecken::V,svegliare,zbudíti
1223,zeigen::V,indicare,pokázati
1224,führen::V,guidare,vêsti
1225,führen::V,condurre,vêsti
1226,lehren::V,insegnare,učíti
1227,unterrichten::V,istruire,poučeváti
1228,unterrichten::V,insegnare,poučeváti
1229,aufziehen::V,allevare,vzgojíti
1230,leiten::V,avviare,uprávljati
1231,leiten::V,dirìgere,uprávljati
1232,antreiben::V,incitare,goníti
1233,lassen::V,fare,povzročíti
1234,einladen::V,invitare,povábiti
1235,vereinigen::V,unire,zdrúžiti
1236,besuchen::V,visitare,obiskáti
1237,besuchen::V,far vìsita a,obiskáti
1238,treffen::V,incontrare,pogodíti
1239,sich versammeln::V,rinunirsi,zbráti se
1240,spielen::V,giocare,igráti se
1241,singen::V,cantare,péti
1242,tanzen::V,danzare,plésati
1243,sich trennen::V,separarsi,ločíti se
1244,verlassen::V,lasciare,zapustíti
1245,verlassen::V,abbandonare,zapustíti
1246,retten::V,salvare,réšiti
1247,bewachen::V,custodire,strážiti
1248,schützen::V,protèggere,sčítiti
1249,verteidigen::V,difèndere,braníti
1250,sich schlagen::V,bàttersi,têpsti se
1251,schießen::V,sparare,stréljati
1252,siegen::V,vìncere,zmágati
1253,ärgern::V,stizzire,jezíti
1254,ärgern::V,stizzire,razbúriti
1255,schlagen::V,bàttere,têpsti
1256,schlagen::V,bàttere,udáriti
1257,treten::V,calciare,teptáti
1258,stechen::V,pùngere,ubôsti
1259,stoßen::V,urtare,peháti
1260,stoßen::V,urtare,drégniti
1261,stoßen::V,spìngere,peháti
1262,stoßen::V,spìngere,drégniti
1263,stehlen::V,rubare,ukrásti
1264,stehlen::V,rubare,pokrásti
1265,stören::V,disturbare,motíti
1266,belästigen::V,molestare,nadlegováti
1267,belästigen::V,importunare,nadlegováti
1268,verbergen::V,celare,skríti
1269,verbergen::V,nascondere,skríti
1270,täuschen::V,ingannare,slepíti
1271,betrügen::V,frodare,várati
1272,betrügen::V,frodare,ogoljufáti
1273,betrügen::V,truffare,várati
1274,betrügen::V,truffare,ogoljufáti
1275,töten::V,uccìdere,ubíti
1276,wohnen::V,abitare,prebívati
1277,arbeiten::V,lavorare,délati
1278,sammeln::V,raccògliere,zbráti
1279,sammeln::V,collezionare,zbráti
1280,pflücken::V,cògliere,obráti
1281,jagen::V,cacciare,lovíti
1282,fischen::V,pescare,ribáriti
1283,fassen::V,catturare,zajéti
1284,fassen::V,acchiappare,zajéti
1285,hüten::V,pascolare,pásti
1286,treiben::V,spìngere,pogánjati
1287,anbinden::V,legare,privézati
1288,anbinden::V,attaccare,privézati
1289,füttern::V,dar da mangiare a,kŕmiti
1290,melken::V,mùngere,mólsti
1291,hacken::V,tritare,sékati
1292,hacken::V,spaccare,sékati
1293,gießen::V,annaffiare,ulíti
1294,reifen::V,maturare,zoréti
1295,zubereiten::V,preparare,pripráviti
1296,kochen::V,cuòcere,kúhati
1297,backen::V,cuòcere,cvréti
1298,backen::V,cuòcere al forno,cvréti
1299,braten::V,frìggere,pêči
1300,braten::V,arrostire,pêči
1301,umrühren::V,mescolare,preméšati
1302,stricken::V,llavorare a maglia,plêsti
1303,nähen::V,cucire,šívati
1304,färben::V,tìngere,bárvati
1305,reinigen::V,pulire,očístiti
1306,reinigen::V,nettare,očístiti
1307,waschen::V,lavare,opráti
1308,abwischen::V,asciugare,obrísati
1309,spülen::V,lavare,splakováti
1310,spülen::V,sciacquare,splakováti
1311,fegen::V,spazzare,pométati
1312,kehren::V,spazzare,mésti
1313,baden::V,bagnarsi,kópati se
1314,baden::V,fare il bagno,kópati se
1315,sich waschen::V,lavarsi,umíti se
1316,ausziehen::V,tògliersi,izvléči
1317,anziehen::V,mettersi,obléči
1318,anziehen::V,indossare,obléči
1319,sich anziehen::V,vestirsi,obléči se
1320,kämmen::V,pettinare,česáti
1321,schmücken::V,ornare,okrasíti
1322,schmücken::V,decorare,okrasíti
1323,sagen::V,dire,dejáti
1324,sprechen::V,parlare,govoríti
1325,reden::V,parlare,rêči
1326,sich unterhalten::V,conversare,razgovárjati se
1327,fragen::V,chièdere,vprášati
1328,fragen::V,domandare,vprášati
1329,bitten::V,pregare,prosíti
1330,erzählen::V,narrare,práviti
1331,erzählen::V,raccontare,práviti
1332,mitteilen::V,comunicare,naznániti
1333,nennen::V,nominare,imenováti
1334,rufen::V,chiamare,klícati
1335,prahlen::V,vantarsi,baháti se
1336,übersetzen::V,tradurre,prevêsti
1337,denken::V,pensare,mísliti
1338,glauben::V,credere,verjéti
1339,bemerken::V,notare,opáziti
1340,bemerken::V,osservare,opáziti
1341,erkennen::V,riconoscere,spoznáti
1342,begreifen::V,capire,pôjmiti
1343,begreifen::V,comprèndere,pôjmiti
1344,verstehen::V,intèndere,razuméti
1345,verstehen::V,comprèndere,razuméti
1346,lernen::V,imparare,učíti se
1347,lernen::V,apprèndere,učíti se
1348,wissen::V,sapere,znáti
1349,wissen::V,sapere,védeti
1350,sich erinnern an::V,ricordare,spómniti se
1351,sich erinnern an::V,ricordarsi di,spómniti se
1352,vergessen::V,dimenticare,pozábiti
1353,messen::V,misurare,mériti
1354,zählen::V,contare,štéti
1355,rechnen::V,contare,račúnati
1356,rechnen::V,calcolare,račúnati
1357,lesen::V,lèggere,bráti
1358,lesen::V,lèggere,čítati
1359,malen::V,dipìngere,slíkati
1360,zeichnen::V,disegnare,rísati
1361,schreiben::V,scrìvere,písati
1362,besitzen::V,possedere,iméti
1363,kaufen::V,comprare,kupíti
1364,kaufen::V,acquistare,kupíti
1365,verkaufen::V,vendere,prodáti
1366,bezahlen::V,pagare,pláčati
1367,zahlen::V,pagare,plačeváti
1368,beherrschen::V,dominare,obvládati
1369,ertragen::V,sopportare,prenêsti
