,Concept_ID,is,ar
798,sehr::ADV,mjög,كثيرا
799,so::ADV,svo,كذا
800,so::ADV,svo,كذلك
801,so::ADV,þannig,كذا
802,so::ADV,þannig,كذلك
803,noch::ADV,enn,ما زال
804,noch::ADV,ennþá,ما زال
805,nur::ADV,bara,فقط
806,nur::ADV,aðeins,فقط
807,schon::ADV,nú þegar,قد
808,wieder::ADV,aftur,من جديد
809,wieder::ADV,aftur,مرة أخرى
810,wieder::ADV,að nýju,من جديد
811,wieder::ADV,að nýju,مرة أخرى
812,vergebens::ADV,árangurslaust,عبثا
813,vor::PRP,fyrir,أمام
814,hinter::PRP,bak við,خلف
815,hinter::PRP,bak við,وراء
816,hinter::PRP,aftur fyrir,خلف
817,hinter::PRP,aftur fyrir,وراء
818,unter::PRP,undir,تحت
819,durch::PRP,gegnum,عبر
820,durch::PRP,gegnum,خلال
821,neben::PRP,hjá,جنب
822,neben::PRP,hjá,بجانب
823,neben::PRP,við hliðina á,جنب
824,neben::PRP,við hliðina á,بجانب
825,zwischen::PRP,milli,بين
826,zwischen::PRP,á milli,بين
827,wegen::PRP,vegna,بسبب
828,dies::PRN,þetta,هذا
829,das::PRN,það,ذلك
830,alles::PRN,allt,الكل
831,ich::PRN,ég,أنا
832,du::PRN,þú,أنت
833,er::PRN,hann,هو
834,wir::PRN,við,نحن
835,ihr::PRN,þið,أنتم
836,ihr::PRN,þið,أنتن
837,sie::PRN,þær,هم
838,sie::PRN,þær,هن
839,sie::PRN,þeir,هم
840,sie::PRN,þeir,هن
841,was::FPRN,hvað,ما
842,wer::FPRN,hver,من
843,wo::FADV,hvar,أين
844,wohin::FADV,hvert,إلى أين
845,wie::FADV,hvernig,كيف
846,warum::FADV,hvers vegna,لماذا
847,wieviel::FNUM,hve mikill,كم
848,eins::NUM,einn,واحد
849,zwei::NUM,tveir,اثنين
850,drei::NUM,þrír,ثلاثة
851,vier::NUM,fjórir,أربعة
852,fünf::NUM,fimm,خمسة
853,sechs::NUM,sex,ستة
854,sieben::NUM,sjö,سبعة
855,acht::NUM,átta,ثمانية
856,neun::NUM,níu,تسعة
857,zehn::NUM,tíu,عشرة
858,elf::NUM,ellefu,أحد عشر
859,zwölf::NUM,tólf,اثنا عشر
860,zwanzig::NUM,tuttugu,عشرون
861,dreißig::NUM,þrjátíu,ثلاثون
862,vierzig::NUM,fjörutíu,أربعون
863,fünfzig::NUM,fimmtíu,خمسون
864,sechzig::NUM,sextíu,ستون
865,siebzig::NUM,sjötíu,سبعون
866,achtzig::NUM,áttatíu,ثمانون
867,neunzig::NUM,níutíu,تسعون
868,hundert::NUM,hundrað,مئة
869,tausend::NUM,þúsund,ألف
870,und::CNJ,og,و
871,oder::CNJ,eða,أو
872,stehen::V,standa,وقف
873,sitzen::V,sitja,جلس
874,liegen::V,liggja,رقد
875,hängen::V,hanga,تعلق
876,werden::V,verða,صار
877,werden::V,verða,أصبح
878,passieren::V,gerast,حدث
879,beginnen::V,byrja,ابتدأ
880,enden::V,enda,انتهى
881,enden::V,lykta,انتهى
882,wechseln::V,skipta,تغير
883,aufgehen[Sonne]::V,koma upp,شرق
884,untergehen[Sonne]::V,ganga til viðar,غرب
885,scheinen[Sonne]::V,skína,أضاء
886,donnern::V,þruma,رعد
887,wehen::V,blása,هب
888,strömen::V,streyma,جرى
889,fließen::V,fljóta,سال
890,sich drehen::V,snúast,دار
891,schwanken::V,riða,ترنح
892,schwanken::V,rugga,ترنح
893,schwingen::V,sveiflast,ترجح
894,fallen::V,falla,سقط
895,brennen::V,brenna,احترق
896,rauchen::V,reykja,دخن
897,regnen::V,rigna,أمطر
898,gefrieren::V,frjósa,تجمد
899,tauen::V,þiðna,ذاب
900,schmelzen::V,bráðna,ذاب
901,trocknen::V,þorna,نشف
902,sieden::V,sjóða,غلى
903,faulen::V,rotna,فسد
904,verfaulen::V,rotna,تعفن
905,reißen::V,rifna,انقطع
906,versinken::V,sökkva,غرق
907,vergehen::V,líða,مضى
908,erscheinen::V,birtast,لاح
909,erscheinen::V,birtast,ظهر
910,verschwinden::V,hverfa,غاب
911,sinken::V,síga,هبط
912,abnehmen::V,lækka,نقص
913,abnehmen::V,minnka,نقص
914,zunehmen::V,aukast,ازداد
915,steigen::V,stíga,صعد
916,steigen::V,stíga,ارتفع
917,wachsen::V,vaxa,نما
918,wachsen::V,vaxa,نبت
919,glänzen::V,glóa,لمع
920,glänzen::V,glampa,لمع
921,funkeln::V,leiftra,تلألأ
922,lärmen::V,hafa hátt,ضج
923,lärmen::V,hafa hátt,صخب
924,läuten::V,hringja,قرع
925,klingeln::V,hringja,دق
926,klirren::V,glamra,قعقع
927,klirren::V,skrölta,قعقع
928,brausen::V,ólga,عج
929,rauschen::V,suða,حف
930,klingen::V,hljóma,رن
931,bellen::V,gelta,نبح
932,heulen::V,væla,عوى
933,heulen::V,ýlfra,عوى
934,blasen::V,blása,نفخ
935,pfeifen::V,blístra,صفر
936,schreien::V,æpa,صرخ
937,stöhnen::V,stynja,أن
938,zittern::V,titra,ارتعش
939,zittern::V,skjálfa,ارتعش
940,leben::V,lifa,عاش
941,geboren werden::V,fæðast,ولد
942,atmen::V,anda,تنفس
943,atmen::V,draga andann,تنفس
944,trinken::V,drekka,شرب
945,essen::V,borða,أكل
946,schlucken::V,kingja,جرع
947,müde werden::V,þreytast,تعب
948,einschlafen::V,sofna,نام
949,schlafen::V,sofa,نام
950,aufwachen::V,vakna,استيقظ
951,aufstehen::V,fara á fætur,قام
952,sich erholen::V,hvíla sig,استجم
953,krank werden::V,veikjast,مرض
954,krank werden::V,verða veikur,مرض
955,krank sein::V,vera veikur,مرض
956,schmerzen::V,kenna til,آلم
957,husten::V,hósta,كح
958,husten::V,hósta,سعل
959,genesen::V,batna,نقه
960,genesen::V,frískast,نقه
961,sterben::V,deyja,مات
962,umkommen::V,farast,هلك
963,sich bewegen::V,bifast,تحرك
964,sich rühren::V,hreyfast,تحرك
965,sich erheben::V,standa upp,قام
966,sich setzen::V,setjast,جلس
967,hinfallen::V,detta,وقع
968,laufen::V,labba,مشى
969,schreiten::V,ganga,خطا
970,spazierengehen::V,ganga sér til skemmtunar,تنزه
971,eilen::V,fara hratt,عجل
972,sich beeilen::V,flýta sér,استعجل
973,sausen::V,þjóta,أسرع
974,rennen::V,hlaupa,عدا
975,rennen::V,hlaupa,ركض
976,springen::V,stökkva,قفز
977,klettern::V,klifra,تسلق
978,schaukeln::V,róla,تأرجح
979,schaukeln::V,rugga,تأرجح
980,kriechen::V,skríða,دب
981,kriechen::V,skríða,زحف
982,schwimmen::V,synda,سبح
983,tauchen::V,kafa,غطس
984,rudern::V,róa,جذف
985,fahren::V,aka,ركب
986,fahren::V,aka,سافر
987,fahren::V,fara,ركب
988,fahren::V,fara,سافر
989,fliegen::V,fljúga,طار
990,gehen::V,fara,سار
991,gehen::V,fara,ذهب
992,gehen::V,ganga,سار
993,gehen::V,ganga,ذهب
994,weggehen::V,fara burt,ذهب
995,weggehen::V,fara burt,انصرف
996,weggehen::V,ganga burt,ذهب
997,weggehen::V,ganga burt,انصرف
998,abfahren::V,aka burt,رحل
999,anhalten::V,stöðva,توقف
1000,hineingehen::V,ganga inn,دخل
1001,eintreten::V,koma inn,دخل
1002,eintreten::V,ganga inn,دخل
1003,kommen::V,koma,أتى
1004,kommen::V,koma,جاء
1005,ankommen::V,koma til,وصل
1006,zurückkommen::V,koma til baka,عاد
1007,zurückkommen::V,koma til baka,رجع
1008,bleiben::V,haldast,مكث
1009,bleiben::V,vera kyrr,مكث
1010,warten::V,bíða,انتظر
1011,erwarten::V,búast við,ترقب
1012,erwarten::V,búast við,انتظر
1013,erwarten::V,eiga von á,ترقب
1014,erwarten::V,eiga von á,انتظر
1015,suchen::V,leita,بحث
1016,finden::V,finna,وجد
1017,versuchen::V,reyna,حاول
1018,vorbereiten::V,undirbúa,أعد
1019,vorbereiten::V,undirbúa,حضر
1020,lieben::V,elska,أحب
1021,mögen::V,þykja gott,أحب
1022,mögen::V,falla í geð,أحب
1023,lachen::V,hlæja,ضحك
1024,rühren::V,snerta,أثر
1025,weinen::V,gráta,بكى
1026,schimpfen::V,skammast,سب
1027,schimpfen::V,skammast,شتم
1028,sich ärgern::V,sárna,زعل
1029,sich ärgern::V,gremjast,زعل
1030,sich fürchten::V,óttast,هاب
1031,fürchten::V,óttast,خاف
1032,fürchten::V,óttast,خشي
1033,fliehen::V,flýja,هرب
1034,flüchten::V,strjúka,فر
1035,sehen::V,sjá,رأى
1036,anschauen::V,horfa á,نظر
1037,ansehen::V,líta á,نظر
1038,hören::V,heyra,سمع
1039,zuhören::V,hlusta,أصغى
1040,probieren::V,smakka,ذاق
1041,riechen::V,þefa,شم
1042,riechen::V,þefa,استنشق
1043,fühlen::V,finna til,شعر
1044,scheinen::V,virðast,ظهر
1045,zu sehen sein::V,vera að sjá,ظهر
1046,vernehmen::V,heyra,سمع
1047,vernehmen::V,greina,سمع
1048,frieren::V,frjósa,بردان
1049,tun::V,gera,فعل
1050,können::V,geta,قدر
1051,können::V,geta,استطاع
1052,wollen::V,ætla,شاء
1053,wollen::V,ætla,أراد
1054,wollen::V,vilja,شاء
1055,wollen::V,vilja,أراد
1056,anfangen::V,hefja,بدأ
1057,beenden::V,enda,أنهى
1058,beenden::V,ljúka,أنهى
1059,aufhören::V,lykta,توقف
1060,aufhören::V,lykta,انقطع
1061,gelingen::V,heppnast,نجح
1062,geraten::V,lukkast,طلع
1063,öffnen::V,opna,فتح
1064,schließen::V,loka,أغلق
1065,stellen::V,láta,وضع
1066,stellen::V,láta,أقام
1067,stellen::V,setja,وضع
1068,stellen::V,setja,أقام
1069,setzen::V,láta,أجلس
1070,setzen::V,setja,أجلس
1071,legen::V,láta,وضع
1072,legen::V,leggja,وضع
1073,berühren::V,koma við,مس
1074,berühren::V,koma við,لمس
1075,verbinden::V,sameina,ربط
1076,verbinden::V,sameina,وصل
1077,bedecken::V,hylja,غطى
1078,aufhängen::V,hengja,علق
1079,aufhängen::V,hengja upp,علق
1080,anzünden::V,kveikja í,أوقد
1081,aufheben::V,taka upp,لقط
1082,aufheben::V,lyfta upp,لقط
1083,zurücklassen::V,skilja eftir,ترك
1084,verlieren::V,týna,فقد
1085,verlieren::V,glata,فقد
1086,fallen lassen::V,missa,أسقط
1087,machen::V,búa til,فعل
1088,herstellen::V,framleiða,صنع
1089,herstellen::V,framleiða,أنتج
1090,bauen::V,smíða,بنى
1091,bauen::V,smíða,شيد
1092,bauen::V,byggja,بنى
1093,bauen::V,byggja,شيد
1094,reparieren::V,gera við,صلح
1095,verbessern::V,bæta,صحح
1096,ändern::V,breyta,غير
1097,graben::V,grafa,حفر
1098,beugen::V,beygja,ثنى
1099,beugen::V,beygja,أحنى
1100,biegen::V,sveigja,لوى
1101,drehen::V,snúa,أدار
1102,drehen::V,snúa,دور
1103,wenden::V,snúa,قلب
1104,wenden::V,venda,قلب
1105,umdrehen::V,venda,قلب
1106,umdrehen::V,snúa við,قلب
1107,heben::V,hefja,رفع
1108,hochheben::V,lyfta upp,رفع
1109,ergreifen::V,grípa,مسك
1110,halten::V,rúma,مسك
1111,halten::V,halda,مسك
1112,drücken::V,þjá,ضغط
1113,drücken::V,þrýsta,ضغط
1114,schieben::V,ýta,حرك
1115,kratzen::V,klóra,خدش
1116,lecken::V,sleikja,لعق
1117,beißen::V,bíta,عض
1118,abreißen::V,rífa af,قلع
1119,abreißen::V,rífa frá,قلع
1120,abschneiden::V,skera af,قطع
1121,abschneiden::V,klippa af,قطع
1122,binden::V,binda,ربط
1123,stecken::V,stinga,دس
1124,brechen::V,brjóta,كسر
1125,klopfen::V,berja,طرق
1126,klopfen::V,klappa,طرق
1127,hauen::V,berja,ضرب
1128,hauen::V,höggva,ضرب
1129,kleben::V,líma,ألصق
1130,reiben::V,núa,حك
1131,streichen::V,smyrja,نشر
1132,schleifen::V,slípa,سن
1133,schneiden::V,skera,قطع
1134,schneiden::V,klippa,قطع
1135,rütteln::V,skaka,رج
1136,schütteln::V,hrista,هز
1137,schwenken::V,sveifla,لوح
1138,schütten::V,hella,صب
1139,füllen::V,fylla,ملأ
1140,einwickeln::V,vefja inn í,لف
1141,tragen::V,bera,حمل
1142,schleppen::V,draga,سحب
1143,ziehen::V,toga,سحب
1144,ziehen::V,draga,سحب
1145,aufbewahren::V,geyma,حفظ
1146,werfen::V,kasta,رمى
1147,werfen::V,kasta,ألقى
1148,fangen::V,grípa,التقط
1149,packen::V,þrífa í,مسك
1150,verstecken::V,fela,خبأ
1151,teilen::V,deila,قسم
1152,schicken::V,senda,بعث
1153,schicken::V,senda,أرسل
1154,bringen::V,færa,جلب
1155,bringen::V,flytja,جلب
1156,hinzufügen::V,bæta við,أضاف
1157,bekommen::V,hljóta,حصل
1158,bekommen::V,ná,حصل
1159,erhalten::V,fá,استلم
1160,nehmen::V,taka,أخذ
1161,wählen::V,velja,اختار
1162,auswählen::V,velja úr,انتقى
1163,bewahren::V,gæta,حافظ
1164,bewahren::V,vernda,حافظ
1165,behindern::V,varna,عاق
1166,verderben::V,spilla,أفسد
1167,beschädigen::V,skemma,أضر
1168,zerbrechen::V,brjóta,كسر
1169,zerreißen::V,rífa,مزق
1170,zerreißen::V,rífa sundur,مزق
1171,zerstören::V,rífa niður,دمر
1172,verbrennen::V,brenna,حرق
1173,geben::V,gefa,أعطى
1174,reichen::V,rétta,ناول
1175,schenken::V,gefa,وهب
1176,versprechen::V,lofa,وعد
1177,versprechen::V,heita,وعد
1178,wünschen::V,óska,تمنى
1179,loben::V,lofa,مدح
1180,loben::V,hrósa,مدح
1181,küssen::V,kyssa,قبل
1182,wiegen::V,rugga,هدهد
1183,zudecken::V,þekja,غطى
1184,zudecken::V,breiða yfir,غطى
1185,wecken::V,vekja,أيقظ
1186,zeigen::V,sýna,أرى
1187,führen::V,leiða,دل
1188,lehren::V,kenna,علم
1189,unterrichten::V,fræða,علم
1190,aufziehen::V,ala upp,ربى
1191,leiten::V,stjórna,دل
1192,leiten::V,stjórna,أدار
1193,antreiben::V,hvetja,حث
1194,lassen::V,láta,حدا
1195,einladen::V,bjóða heim,دعا
1196,vereinigen::V,sameina,وحد
1197,besuchen::V,heimsækja,زار
1198,treffen::V,hitta,قابل
1199,sich versammeln::V,safnast saman,اجتمع
1200,spielen::V,leika sér,لعب
1201,singen::V,syngja,غنى
1202,tanzen::V,dansa,رقص
1203,sich trennen::V,skiljast,افترق
1204,verlassen::V,yfirgefa,ترك
1205,retten::V,bjarga,نجى
1206,retten::V,bjarga,أنقذ
1207,bewachen::V,gæta,حرس
1208,bewachen::V,hafa vörð á,حرس
1209,schützen::V,vernda,حمى
1210,verteidigen::V,verja,دافع
1211,sich schlagen::V,slást,تضارب
1212,sich schlagen::V,berjast,تضارب
1213,schießen::V,skjóta,أطلق
1214,siegen::V,sigra,انتصر
1215,ärgern::V,ergja,أزعل
1216,ärgern::V,skaprauna,أزعل
1217,schlagen::V,slá,ضرب
1218,schlagen::V,lemja,ضرب
1219,treten::V,sparka,رفس
1220,stechen::V,stinga,شك
1221,stoßen::V,hrinda,دفع
1222,stehlen::V,stela,سرق
1223,stören::V,trufla,ضايق
1224,belästigen::V,ónáða,أزعج
1225,verbergen::V,leyna,كتم
1226,täuschen::V,gabba,خدع
1227,täuschen::V,blekkja,خدع
1228,betrügen::V,svíkja,غش
1229,betrügen::V,blekkja,غش
1230,töten::V,drepa,قتل
1231,wohnen::V,búa,سكن
1232,arbeiten::V,vinna,عمل
1233,arbeiten::V,vinna,اشتغل
1234,sammeln::V,safna,جمع
1235,pflücken::V,tína,جنى
1236,pflücken::V,tína,قطف
1237,pflücken::V,reyta,جنى
1238,pflücken::V,reyta,قطف
1239,jagen::V,veiða,صاد
1240,fischen::V,fiska,اصطاد
1241,fassen::V,veiða,قبض
1242,hüten::V,gæta,رعى
1243,hüten::V,vakta,رعى
1244,treiben::V,reka,ساق
1245,anbinden::V,binda við,ربط
1246,anbinden::V,binda fast,ربط
1247,füttern::V,fóðra,علف
1248,melken::V,mjólka,حلب
1249,hacken::V,höggva,فرم
1250,gießen::V,hella,سقى
1251,reifen::V,þroskast,نضج
1252,zubereiten::V,elda,حضر
1253,zubereiten::V,tilbúa,حضر
1254,kochen::V,sjóða,طبخ
1255,backen::V,baka,خبز
1256,braten::V,steikja,قلى
1257,braten::V,steikja,حمر
1258,umrühren::V,hræra í,قلب
1259,stricken::V,prjóna,حاك
1260,nähen::V,sauma,خاط
1261,färben::V,lita,صبغ
1262,färben::V,lita,لون
1263,reinigen::V,hreinsa,نظف
1264,waschen::V,þvo,غسل
1265,abwischen::V,þerra,مسح
1266,spülen::V,skola,شطف
1267,spülen::V,þvo upp,شطف
1268,fegen::V,sópa,كنس
1269,fegen::V,hreinsa,كنس
1270,kehren::V,sópa,كنس
1271,baden::V,baða sig,استحم
1272,sich waschen::V,þvo sér,اغتسل
1273,ausziehen::V,fara úr,خلع
1274,anziehen::V,fara í,لبس
1275,sich anziehen::V,klæðast,اكتسى
1276,kämmen::V,greiða,مشط
1277,schmücken::V,prýða,زين
1278,schmücken::V,skreyta,زين
1279,sagen::V,segja,قال
1280,sprechen::V,tala,تكلم
1281,reden::V,ræða,تكلم
1282,sich unterhalten::V,spjalla,تحادث
1283,sich unterhalten::V,ræðast við,تحادث
1284,fragen::V,spyrja,سأل
1285,bitten::V,biðja,رجا
1286,erzählen::V,segja frá,حكي
1287,mitteilen::V,tilkynna,بلغ
1288,nennen::V,nefna,سمى
1289,rufen::V,kalla,نادى
1290,prahlen::V,gorta,فشر
1291,prahlen::V,gorta,تفاخر
1292,übersetzen::V,þýða,ترجم
1293,denken::V,hugsa,فكر
1294,glauben::V,trúa,اعتقد
1295,bemerken::V,taka eftir,لاحظ
1296,erkennen::V,þekkja,عرف
1297,begreifen::V,skilja,فهم
1298,begreifen::V,skilja,أدرك
1299,verstehen::V,skilja,فهم
1300,lernen::V,læra,درس
1301,wissen::V,vita,علم
1302,sich erinnern an::V,minnast,تذكر
1303,vergessen::V,gleyma,نسي
1304,messen::V,mæla,قاس
1305,zählen::V,telja,عد
1306,zählen::V,telja,أحصى
1307,rechnen::V,reikna,حسب
1308,lesen::V,lesa,قرأ
1309,malen::V,mála,صور
1310,zeichnen::V,teikna,رسم
1311,schreiben::V,skrifa,كتب
1312,besitzen::V,hafa,حاز
1313,besitzen::V,hafa,ملك
1314,kaufen::V,kaupa,اشترى
1315,verkaufen::V,selja,باع
1316,bezahlen::V,borga,دفع
1317,zahlen::V,borga,سدد
1318,beherrschen::V,hafa á valdi sínu,حكم
1319,ertragen::V,þola,أطاق
1320,ertragen::V,þola,تحمل
