,Concept_ID,cs,fr
851,unten::ADV,dole,en bas
852,unten::ADV,dole,au-dessous
853,hinab::ADV,dolů,en bas
854,hinab::ADV,dolů,vers le bas
855,oben::ADV,nahoře,dessus
856,oben::ADV,nahoře,en haut
857,oben::ADV,navrchu,dessus
858,oben::ADV,navrchu,en haut
859,hinauf::ADV,nahoru,en haut
860,hinauf::ADV,nahoru,vers le haut
861,überall::ADV,všude,partout
862,nicht::ADV,ne,ne ... pas
863,ein wenig::ADV,trochu,un peu
864,kaum::ADV,sotva,à peine
865,sehr::ADV,velmi,très
866,sehr::ADV,velice,très
867,so::ADV,tak,si
868,so::ADV,tak,ainsi
869,so::ADV,takto,si
870,so::ADV,takto,ainsi
871,noch::ADV,ještě,encore
872,nur::ADV,jen,seulement
873,nur::ADV,jen,ne ... que
874,nur::ADV,jenom,seulement
875,nur::ADV,jenom,ne ... que
876,schon::ADV,už,déjà
877,schon::ADV,již,déjà
878,wieder::ADV,zase,de nouveau
879,vergebens::ADV,marně,en vain
880,vor::PRP,před,devant
881,hinter::PRP,za,derrière
882,unter::PRP,pod,sous
883,unter::PRP,pod,au-dessous de
884,durch::PRP,skrz,par
885,durch::PRP,skrz,à travers
886,neben::PRP,vedle,à côté de
887,zwischen::PRP,mezi,entre
888,wegen::PRP,pro,à cause de
889,dies::PRN,toto,ceci
890,dies::PRN,tohle,ceci
891,das::PRN,to,ce
892,das::PRN,to,cela
893,alles::PRN,všechno,tout
894,ich::PRN,já,je
895,ich::PRN,já,moi
896,du::PRN,ty,tu
897,du::PRN,ty,toi
898,er::PRN,on,il
899,er::PRN,on,lui
900,wir::PRN,my,nous
901,ihr::PRN,vy,vous
902,sie::PRN,oni,ils
903,sie::PRN,oni,elles
904,was::FPRN,co,que
905,was::FPRN,co,quoi
906,wer::FPRN,kdo,qui
907,wo::FADV,kde,où
908,wohin::FADV,kam,où
909,wie::FADV,jak,comment
910,warum::FADV,proč,pourquoi
911,wieviel::FNUM,kolik,combien
912,eins::NUM,jeden,un
913,zwei::NUM,dva,deux
914,drei::NUM,tři,trois
915,vier::NUM,čtyři,quatre
916,fünf::NUM,pět,cinq
917,sechs::NUM,šest,six
918,sieben::NUM,sedm,sept
919,acht::NUM,osm,huit
920,neun::NUM,devět,neuf
921,zehn::NUM,deset,dix
922,elf::NUM,jedenáct,onze
923,zwölf::NUM,dvanáct,douze
924,zwanzig::NUM,dvacet,vingt
925,dreißig::NUM,třicet,trente
926,vierzig::NUM,čtyřicet,quarante
927,fünfzig::NUM,padesát,cinquante
928,sechzig::NUM,šedesát,soixante
929,siebzig::NUM,sedmdesát,soixante-dix
930,achtzig::NUM,osmdesát,quatre-vingt
931,neunzig::NUM,devadesát,quatre-vingt-dix
932,hundert::NUM,sto,cent
933,tausend::NUM,tisíc,mille
934,und::CNJ,a,et
935,oder::CNJ,nebo,ou
936,stehen::V,stát,être debout
937,sitzen::V,sedět,être assis
938,liegen::V,ležet,être couché
939,hängen::V,viset,pendre
940,werden::V,stát se,devenir
941,passieren::V,stát se,se passer
942,beginnen::V,počít,commencer
943,enden::V,končit,finir
944,enden::V,končit,se terminer
945,enden::V,skončit,finir
946,enden::V,skončit,se terminer
947,wechseln::V,měnit se,changer
948,wechseln::V,měnit se,alterner
949,aufgehen[Sonne]::V,vyjít,se lever
950,untergehen[Sonne]::V,zapadnout,se coucher
951,scheinen[Sonne]::V,svítit,briller
952,donnern::V,hřmět,tonner
953,wehen::V,vát,souffler
954,wehen::V,vanout,souffler
955,strömen::V,proudit,affluer
956,fließen::V,téct,couler
957,sich drehen::V,točit se,tourner
958,schwanken::V,kolísat,osciller
959,schwanken::V,kolísat,chanceler
960,schwanken::V,houpat se,osciller
961,schwanken::V,houpat se,chanceler
962,schwingen::V,kývat se,vibrer
963,schwingen::V,kývat se,osciller
964,fallen::V,padat,tomber
965,brennen::V,hořet,brûler
966,brennen::V,hořet,flamber
967,rauchen::V,kouřit,fumer
968,regnen::V,pršet,pleuvoir
969,gefrieren::V,zamrznout,geler
970,tauen::V,tát,dégeler
971,schmelzen::V,tavit,fondre
972,trocknen::V,schnout,sécher
973,sieden::V,vřít,bouillir
974,faulen::V,hnít,pourrir
975,faulen::V,hnít,se putréfier
976,verfaulen::V,shnít,pourrir
977,reißen::V,roztrhat se,rompre
978,reißen::V,roztrhat se,se déchirer
979,versinken::V,topit se,s'enfoncer
980,versinken::V,ponořit se,s'enfoncer
981,vergehen::V,plynout,passer
982,erscheinen::V,objevit se,apparaître
983,verschwinden::V,zmizet,disparaître
984,sinken::V,klesat,descendre
985,sinken::V,klesat,s'abaisser
986,abnehmen::V,ubýt,diminuer
987,zunehmen::V,přibýt,augmenter
988,steigen::V,stoupat,monter
989,wachsen::V,růst,croître
990,glänzen::V,lesknout se,briller
991,funkeln::V,jiskřit se,étinceler
992,lärmen::V,dělat hluk,faire du bruit
993,läuten::V,zvonit,sonner
994,klingeln::V,zvonit,sonner
995,klirren::V,řinčet,cliqueter
996,brausen::V,hučet,mugir
997,rauschen::V,šumět,bruire
998,klingen::V,znít,sonner
999,bellen::V,štěkat,aboyer
1000,heulen::V,výt,hurler
1001,blasen::V,foukat,souffler
1002,pfeifen::V,pískat,siffler
1003,schreien::V,křičet,crier
1004,stöhnen::V,sténat,gémir
1005,zittern::V,třást se,trembler
1006,leben::V,žít,vivre
1007,geboren werden::V,rodit se,naître
1008,atmen::V,dýchat,respirer
1009,trinken::V,pít,boire
1010,essen::V,jíst,manger
1011,schlucken::V,polykat,avaler
1012,müde werden::V,unavit se,se lasser
1013,müde werden::V,unavit se,se fatiguer
1014,einschlafen::V,usnout,s'endormir
1015,schlafen::V,spát,dormir
1016,aufwachen::V,probudit se,se réveiller
1017,aufstehen::V,vstát,se lever
1018,sich erholen::V,zotavovat se,se reposer
1019,sich erholen::V,zotavovat se,se détendre
1020,krank werden::V,onemocnět,tomber malade
1021,krank sein::V,být nemocný,être malade
1022,schmerzen::V,bolet,faire mal
1023,husten::V,kašlat,tousser
1024,genesen::V,uzdravit se,guérir
1025,genesen::V,uzdravit se,se remettre
1026,sterben::V,umřít,mourir
1027,umkommen::V,zahynout,périr
1028,sich bewegen::V,pohnout se,bouger
1029,sich rühren::V,hnout se,broncher
1030,sich erheben::V,zdvihnout se,se lever
1031,sich setzen::V,posadit se,s'asseoir
1032,hinfallen::V,upadnout,tomber
1033,laufen::V,běžet,marcher
1034,laufen::V,běžet,aller à pied
1035,schreiten::V,kráčet,marcher
1036,spazierengehen::V,procházet se,se promener
1037,eilen::V,spěchat,courir
1038,sich beeilen::V,pospíšit si,se hâter
1039,sich beeilen::V,pospíšit si,se dépêcher
1040,sausen::V,fičet,filer
1041,rennen::V,pádit,courir
1042,springen::V,skákat,sauter
1043,klettern::V,lézt,grimper
1044,klettern::V,šplhat,grimper
1045,schaukeln::V,houpat,se balancer
1046,kriechen::V,lézt,ramper
1047,kriechen::V,plazit se,ramper
1048,schwimmen::V,plavat,nager
1049,tauchen::V,nořit se,plonger
1050,rudern::V,veslovat,ramer
1051,fahren::V,jet,aller
1052,fahren::V,jet,rouler
1053,fahren::V,jezdit,aller
1054,fahren::V,jezdit,rouler
1055,fliegen::V,létat,voler
1056,gehen::V,jít,aller
1057,weggehen::V,odejít,s'en aller
1058,abfahren::V,odjet,partir
1059,anhalten::V,zastavit se,s'arrêter
1060,hineingehen::V,vcházet se,entrer
1061,eintreten::V,vstoupit,entrer
1062,kommen::V,přijít,venir
1063,ankommen::V,dojít,arriver
1064,zurückkommen::V,vrátit se,revenir
1065,bleiben::V,zůstat,rester
1066,bleiben::V,zůstat,demeurer
1067,warten::V,čekat,attendre
1068,erwarten::V,čekat na,attendre
1069,suchen::V,hledat,chercher
1070,finden::V,najít,trouver
1071,versuchen::V,zkoušet,essayer
1072,vorbereiten::V,připravit,préparer
1073,lieben::V,milovat,aimer
1074,mögen::V,mít rád,aimer
1075,mögen::V,mít rád,vouloir
1076,lachen::V,smát se,rire
1077,rühren::V,dojmout,toucher
1078,rühren::V,dojmout,attendrir
1079,weinen::V,plakat,pleurer
1080,schimpfen::V,nadávat,gronder
1081,sich ärgern::V,pohoršit se,se fâcher
1082,sich fürchten::V,bát se,avoir peur
1083,fürchten::V,bát se,craindre
1084,fürchten::V,bát se,avoir peur de
1085,fliehen::V,utéct,fuir
1086,flüchten::V,prchnout,s'enfuir
1087,sehen::V,vidět,voir
1088,anschauen::V,podívat se na,regarder
1089,ansehen::V,sledovat,regarder
1090,hören::V,slyšet,entendre
1091,zuhören::V,poslouchat,écouter
1092,probieren::V,ochutnávat,goûter
1093,riechen::V,cítit,sentir
1094,fühlen::V,cítit,sentir
1095,scheinen::V,zdát se,sembler
1096,scheinen::V,zdát se,paraître
1097,zu sehen sein::V,moci být viděn,se voir
1098,zu sehen sein::V,moci být viděn,être visible
1099,vernehmen::V,uslyšet,entendre
1100,vernehmen::V,uslyšet,percevoir
1101,frieren::V,mrznout,avoir froid
1102,tun::V,dělat,faire
1103,können::V,moct,savoir
1104,können::V,moct,pouvoir
1105,wollen::V,chtít,vouloir
1106,anfangen::V,začít,commencer
1107,beenden::V,ukončit,finir
1108,beenden::V,ukončit,terminer
1109,aufhören::V,přestat,cesser
1110,aufhören::V,přestat,arrêter
1111,gelingen::V,podařit se,réussir
1112,geraten::V,dařit se,réussir
1113,öffnen::V,otevřít,ouvrir
1114,schließen::V,zavřít,fermer
1115,stellen::V,postavit,poser
1116,stellen::V,postavit,mettre
1117,setzen::V,posadit,placer
1118,legen::V,klást,placer
1119,legen::V,položit,placer
1120,berühren::V,dotýkat se,toucher
1121,verbinden::V,spojit,lier
1122,bedecken::V,pokrýt,couvrir
1123,aufhängen::V,oběsit,accrocher
1124,aufhängen::V,pověsit,accrocher
1125,anzünden::V,zapálit,allumer
1126,anzünden::V,podpálit,allumer
1127,aufheben::V,zvednout,ramasser
1128,aufheben::V,zdvihnout,ramasser
1129,zurücklassen::V,zanechat,laisser
1130,verlieren::V,ztratit,perdre
1131,fallen lassen::V,upustit,lâcher
1132,fallen lassen::V,upustit,laisser tomber
1133,machen::V,udělat,faire
1134,herstellen::V,vyrobit,produire
1135,herstellen::V,vyrobit,fabriquer
1136,bauen::V,stavět,bâtir
1137,bauen::V,stavět,construire
1138,bauen::V,budovat,bâtir
1139,bauen::V,budovat,construire
1140,reparieren::V,opravit,réparer
1141,verbessern::V,zlepšit,améliorer
1142,ändern::V,změnit,changer
1143,ändern::V,změnit,modifier
1144,graben::V,rýt,creuser
1145,graben::V,kopat,creuser
1146,beugen::V,ohnout,plier
1147,beugen::V,ohnout,ployer
1148,biegen::V,ohnout,courber
1149,drehen::V,točit,tordre
1150,drehen::V,točit,tourner
1151,wenden::V,obrátit,retourner
1152,umdrehen::V,obrátit,tourner
1153,heben::V,zdvihnout,soulever
1154,hochheben::V,zvednout,lever
1155,ergreifen::V,chopit se,saisir
1156,ergreifen::V,chopit se,prendre
1157,halten::V,držet,tenir
1158,drücken::V,stisknout,presser
1159,schieben::V,posouvat,pousser
1160,kratzen::V,škrábat,gratter
1161,kratzen::V,škrábat,égratigner
1162,lecken::V,lízat,lécher
1163,beißen::V,kousat,mordre
1164,abreißen::V,utrhat,arracher
1165,abreißen::V,odtrhat,arracher
1166,abschneiden::V,uřezat,couper
1167,abschneiden::V,ukrojit,couper
1168,binden::V,přivázat,lier
1169,binden::V,přivázat,attacher
1170,stecken::V,strčit,enfoncer
1171,brechen::V,lomit,rompre
1172,klopfen::V,ťukat,frapper
1173,klopfen::V,klepat,frapper
1174,hauen::V,bít,frapper
1175,kleben::V,lepit,coller
1176,reiben::V,třít,frotter
1177,streichen::V,mazat,empâter
1178,schleifen::V,brousit,affiler
1179,schleifen::V,brousit,aiguiser
1180,schneiden::V,řezat,couper
1181,schneiden::V,řezat,trancher
1182,schneiden::V,střihat,couper
1183,schneiden::V,střihat,trancher
1184,rütteln::V,třást,cahoter
1185,rütteln::V,otřást,cahoter
1186,schütteln::V,třást,secouer
1187,schütteln::V,zatřást,secouer
1188,schwenken::V,mávat,agiter
1189,schütten::V,nasypat,verser
1190,füllen::V,naplnit,remplir
1191,einwickeln::V,zavinout,envelopper
1192,tragen::V,nést,porter
1193,schleppen::V,vléct,traîner
1194,ziehen::V,tahat,tirer
1195,ziehen::V,táhnout,tirer
1196,aufbewahren::V,schovat,garder
1197,aufbewahren::V,schovat,conserver
1198,werfen::V,házet,jeter
1199,werfen::V,házet,lancer
1200,fangen::V,chytat,attraper
1201,packen::V,uchvátit,agripper
1202,verstecken::V,schovat,cacher
1203,teilen::V,rozdělit,diviser
1204,schicken::V,posílat,envoyer
1205,bringen::V,přinést,apporter
1206,hinzufügen::V,připojit,ajouter
1207,bekommen::V,dostat,obtenir
1208,erhalten::V,uchovat,recevoir
1209,nehmen::V,vzít,prendre
1210,wählen::V,zvolit,choisir
1211,auswählen::V,vybrat,choisir
1212,auswählen::V,vybrat,sélectionner
1213,bewahren::V,uchránit,préserver
1214,behindern::V,překážet,gêner
1215,verderben::V,zkazit,gâter
1216,verderben::V,zkazit,corrompre
1217,beschädigen::V,porušit,endommager
1218,beschädigen::V,poškodit,endommager
1219,zerbrechen::V,rozlámat,casser
1220,zerreißen::V,roztrhnout,déchirer
1221,zerstören::V,zničit,détruire
1222,verbrennen::V,spálit,brûler
1223,geben::V,dát,donner
1224,reichen::V,podat,tendre
1225,schenken::V,darovat,offrir
1226,versprechen::V,slíbit,promettre
1227,wünschen::V,přát,souhaiter
1228,loben::V,chválit,louer
1229,küssen::V,líbat,embrasser
1230,wiegen::V,chovat,bercer
1231,wiegen::V,kolébat,bercer
1232,zudecken::V,přikrýt,couvrir
1233,zudecken::V,přiklopit,couvrir
1234,wecken::V,vzbudit,éveiller
1235,wecken::V,vzbudit,réveiller
1236,zeigen::V,ukázat,montrer
1237,zeigen::V,ukázat,faire voir
1238,führen::V,vést,guider
1239,lehren::V,učit,apprendre
1240,unterrichten::V,vyučovat,instruire
1241,aufziehen::V,vychovat,élever
1242,leiten::V,vodit,diriger
1243,leiten::V,vodit,conduire
1244,antreiben::V,nutit,pousser
1245,lassen::V,dát,faire
1246,einladen::V,pozvat,inviter
1247,vereinigen::V,spojit,unir
1248,vereinigen::V,spojit,réunir
1249,besuchen::V,návštívit,visiter
1250,besuchen::V,návštívit,aller voir
1251,treffen::V,potkat,rencontrer
1252,sich versammeln::V,shromáždit se,s'assembler
1253,spielen::V,hrát,jouer
1254,singen::V,zpívat,chanter
1255,tanzen::V,tančit,danser
1256,sich trennen::V,rozejít se,se séparer
1257,verlassen::V,opustit,quitter
1258,retten::V,zachránit,sauver
1259,bewachen::V,hlídat,garder
1260,schützen::V,chránit,protéger
1261,verteidigen::V,obhájit,défendre
1262,sich schlagen::V,bít se,se taper
1263,schießen::V,střílet,tirer
1264,siegen::V,zvítězit,vaincre
1265,ärgern::V,zlobit,agacer
1266,ärgern::V,pohoršit,agacer
1267,schlagen::V,udeřit,battre
1268,schlagen::V,udeřit,frapper
1269,schlagen::V,praštit,battre
1270,schlagen::V,praštit,frapper
1271,treten::V,kopnout,botter
1272,treten::V,kopnout,donner un coup de pied à
1273,stechen::V,bodnout,piquer
1274,stechen::V,píchnout,piquer
1275,stoßen::V,strčit,heurter
1276,stehlen::V,ukrást,voler
1277,stören::V,vyrušit,gêner
1278,stören::V,vyrušit,déranger
1279,belästigen::V,obtěžovat,molester
1280,belästigen::V,obtěžovat,importuner
1281,verbergen::V,skrýt,cacher
1282,verbergen::V,skrýt,dissimuler
1283,täuschen::V,klamat,abuser
1284,täuschen::V,klamat,tromper
1285,betrügen::V,podvést,duper
1286,betrügen::V,podvést,frauder
1287,töten::V,zabít,tuer
1288,wohnen::V,bydlit,habiter
1289,wohnen::V,bydlit,demeurer
1290,arbeiten::V,pracovat,travailler
1291,sammeln::V,sebrat,collectionner
1292,pflücken::V,česat,cueillir
1293,jagen::V,uhonit,chasser
1294,fischen::V,chytat ryby,pêcher
1295,fassen::V,ulovit,capturer
1296,hüten::V,pást,garder
1297,treiben::V,hnát,mener
1298,anbinden::V,přivázat,attacher
1299,füttern::V,krmit,faire manger
1300,melken::V,dojit,traire
1301,hacken::V,seknout,fendre
1302,gießen::V,zalít,arroser
1303,reifen::V,uzrát,mûrir
1304,zubereiten::V,připravit,préparer
1305,kochen::V,vařit,cuire
1306,backen::V,péct,cuire
1307,braten::V,smažit,rôtir
1308,umrühren::V,zamíchat,remuer
1309,stricken::V,plést,tricoter
1310,nähen::V,šít,coudre
1311,färben::V,nabarvit,teindre
1312,reinigen::V,očistit,nettoyer
1313,waschen::V,mýt,laver
1314,abwischen::V,utřít,essuyer
1315,spülen::V,spláchnout,rincer
1316,fegen::V,zamést,balayer
1317,kehren::V,mést,balayer
1318,baden::V,koupat se,se baigner
1319,sich waschen::V,mýt se,se laver
1320,ausziehen::V,svléct,ôter
1321,ausziehen::V,svléct,enlever
1322,anziehen::V,obléct,mettre
1323,sich anziehen::V,oblékat se,s'habiller
1324,kämmen::V,učesat,peigner
1325,schmücken::V,ozdobit,orner
1326,schmücken::V,ozdobit,décorer
1327,sagen::V,říct,dire
1328,sprechen::V,mluvit,parler
1329,reden::V,hovořit,parler
1330,sich unterhalten::V,povídat se,bavarder
1331,sich unterhalten::V,povídat se,s'entretenir
1332,fragen::V,zeptat se,demander
1333,bitten::V,prosit,prier
1334,erzählen::V,povídat,raconter
1335,mitteilen::V,sdělit,communiquer
1336,mitteilen::V,oznámit,communiquer
1337,nennen::V,nazvat,nommer
1338,nennen::V,nazvat,appeler
1339,rufen::V,volat,appeler
1340,rufen::V,zavolat,appeler
1341,prahlen::V,chlubit se,se vanter
1342,übersetzen::V,přeložit,traduire
1343,denken::V,myslit,penser
1344,glauben::V,věřit,croire
1345,bemerken::V,zpozorovat,remarquer
1346,bemerken::V,zpozorovat,apercevoir
1347,erkennen::V,poznat,reconnaître
1348,begreifen::V,pochopit,concevoir
1349,verstehen::V,porozumět,entendre
1350,verstehen::V,porozumět,comprendre
1351,lernen::V,učit se,apprendre
1352,wissen::V,vědět,savoir
1353,sich erinnern an::V,vzpomínat si na,se souvenir de
1354,vergessen::V,zapomínat,oublier
1355,messen::V,měřit,mesurer
1356,zählen::V,spočítat,compter
1357,rechnen::V,počítat,calculer
1358,lesen::V,číst,lire
1359,malen::V,malovat,peindre
1360,zeichnen::V,rýsovat,dessiner
1361,schreiben::V,psát,écrire
1362,besitzen::V,mít,posséder
1363,besitzen::V,vlastnit,posséder
1364,kaufen::V,koupit,acheter
1365,verkaufen::V,prodat,vendre
1366,bezahlen::V,zaplatit,payer
1367,zahlen::V,platit,payer
1368,beherrschen::V,ovládat,dominer
1369,beherrschen::V,ovládat,maîtriser
1370,ertragen::V,snést,tolérer
1371,ertragen::V,snést,supporter
