,Concept_ID,zh,ab
759,beginnen::V,开始,алагара
760,enden::V,终止,алгара
761,wechseln::V,变迁,аҽыҧсахра
762,aufgehen[Sonne]::V,升起,агылара
763,aufgehen[Sonne]::V,升起,ахашлара
764,aufgehen[Sonne]::V,升起,аҩаҵхахара
765,untergehen[Sonne]::V,下落,аҭашəара
766,scheinen[Sonne]::V,照射,акаҧхара
767,donnern::V,打雷,адыдра
768,wehen::V,飘扬,асра
769,strömen::V,流,акаҭəара
770,fließen::V,流动,ацара
771,sich drehen::V,转动,ахагьежьра
772,schwanken::V,摇摆,аҵысра
773,schwingen::V,摇,ахызазара
774,schwingen::V,摇,акьаандара
775,fallen::V,坠落,акаҳара
776,brennen::V,燃烧,абылра
777,rauchen::V,冒烟,ахылҵра
778,regnen::V,下雨,аура
779,gefrieren::V,结冰,аҵаара
780,tauen::V,融化,аӡҭра
781,schmelzen::V,溶化,ақəӡыҭра
782,schmelzen::V,溶化,аҭəара
783,trocknen::V,变干,абара
784,sieden::V,煮,ашра
785,faulen::V,腐烂,абаара
786,verfaulen::V,腐烂,абаара
787,verfaulen::V,腐烂,аилашра
788,reißen::V,撕,аҧжəара
789,versinken::V,下沉,аӡааҟəрылара
790,vergehen::V,流逝,ацара
791,erscheinen::V,出现,ацəырҵра
792,verschwinden::V,消失,аҵашəкəара
793,sinken::V,下降,атəара
794,sinken::V,下降,алаҟəра
795,abnehmen::V,减少,ацӡаара
796,abnehmen::V,减少,аиҵалара
797,zunehmen::V,增加,аҽырҭбаара
798,zunehmen::V,增加,аиҵыҵра
799,zunehmen::V,增加,арацəахара
800,steigen::V,上升,азҳара
801,steigen::V,上升,ашьҭыҵра
802,steigen::V,上升,адухара
803,steigen::V,上升,ацлара
804,wachsen::V,生长,азҳара
805,glänzen::V,发光,ацыр-цырра
806,glänzen::V,发光,ацыҩ-цыҩра
807,glänzen::V,发光,аказказра
808,funkeln::V,闪烁,ашап-шапра
809,funkeln::V,闪烁,ацым-цымра
810,lärmen::V,吵闹,ашьҭыбжьгара
811,lärmen::V,吵闹,аҕьҕьаҳәа аилалара
812,läuten::V,响,аҵəҵəасра
813,klingeln::V,按铃,аҵəҵəасра
814,brausen::V,疾驶,аилаҽҽара
815,brausen::V,疾驶,еилашуера
816,klingen::V,听起来,агара
817,klingen::V,听起来,ашьҭыбжь гара
818,bellen::V,吠,ашра
819,heulen::V,嗥,ауура
820,blasen::V,吹,аҭəҳəара
821,pfeifen::V,吹口哨,ашəшəра
822,schreien::V,叫喊,аҳəҳəара
823,schreien::V,叫喊,ахəаара
824,schreien::V,叫喊,аҟаара
825,stöhnen::V,呻吟,ақьра
826,zittern::V,颤抖,аҵыс-ҵысра
827,leben::V,生存,аҟазаара
828,geboren werden::V,出生,Аира
829,atmen::V,呼吸,аҕсыҕ лагаҩагара
830,trinken::V,喝,ажəра
831,essen::V,吃,акрыфара
832,schlucken::V,咽,албаадара
833,müde werden::V,疲倦,ааҕсара
834,einschlafen::V,入睡,ацəара
835,schlafen::V,睡觉,ацəазаара
836,aufwachen::V,睡醒,аҿыхара
837,aufstehen::V,起床,Агəылҵра
838,sich erholen::V,休养,аҧсшьара
839,krank werden::V,生病,ачмазаҩхара
840,krank sein::V,生病,аҳəарҧсарра
841,schmerzen::V,疼痛,ахьра
842,husten::V,咳,аимҳәара
843,genesen::V,痊愈,абзиахара
844,genesen::V,痊愈,аӷəӷəахара
845,sterben::V,死,аҧсра
846,umkommen::V,丧命,аҭахара
847,sich bewegen::V,移动,аиҭаҵра
848,sich rühren::V,动弹,ақəацара
849,sich erheben::V,站起,аҩагылара
850,sich setzen::V,坐,атəара
851,hinfallen::V,跌倒,акаҳара
852,laufen::V,步行,аныҟəара
853,schreiten::V,迈步,ашьаҿа еихгара
854,spazierengehen::V,散步,анеи-ааира
855,eilen::V,急忙,аццакра
856,sich beeilen::V,赶快,аццакра
857,sausen::V,疾驰,аҧырра
858,sausen::V,疾驰,иҭрысны
859,sausen::V,疾驰,ишьҭҟьаны ацара
860,rennen::V,奔跑,аҩра
861,springen::V,跳,аҧара
862,klettern::V,攀缘,ақəлара
863,schaukeln::V,荡秋千,аҟəараҟəанҽара
864,kriechen::V,爬行,аҳəазара
865,schwimmen::V,游泳,аӡсара
866,tauchen::V,潜水,ахəӡааҵəира
867,rudern::V,划船,аҵшьра
868,fahren::V,行驶,акала
869,fliegen::V,飞,аҧырра
870,gehen::V,走,аиҭаҵра
871,weggehen::V,离去,ацара
872,abfahren::V,出发,адəықəлара
873,abfahren::V,出发,ацара
874,anhalten::V,停住,ааныргылара
875,hineingehen::V,进去,аҭалара
876,eintreten::V,进入,аҩналара
877,kommen::V,来,аара
878,kommen::V,来,ааира
879,ankommen::V,到达,ааира
880,ankommen::V,到达,аара
881,ankommen::V,到达,анеира
882,zurückkommen::V,回来,азыхынҳəра
883,bleiben::V,停留,аанхара
884,bleiben::V,停留,анхара
885,bleiben::V,停留,аангылара
886,warten::V,等,азҧшзаара
887,erwarten::V,等候,азҧшра
888,suchen::V,找,ашьҭазаара
889,finden::V,找到,аҧшаара
890,versuchen::V,尝试,аҽазкра
891,vorbereiten::V,预备,армазеира
892,lieben::V,爱,абзиабара
893,mögen::V,喜欢,агəаҧхара
894,lachen::V,笑,аччара
895,weinen::V,哭,аҵəуара
896,schimpfen::V,骂,ацəҳара
897,sich ärgern::V,生气,агəаара
898,sich fürchten::V,害怕,аӡыӡара
899,fürchten::V,害怕,ацəшəара
900,fliehen::V,逃走,абналара
901,fliehen::V,逃走,ацəцара
902,flüchten::V,逃跑,абналара
903,flüchten::V,逃跑,ацəцара
904,sehen::V,看,абара
905,anschauen::V,注视,ахəаҧшра
906,ansehen::V,注视,ахəаҧшра
907,hören::V,听,аҳара
908,zuhören::V,倾听,азыӡырҩра
909,probieren::V,尝,аҧышəара
910,riechen::V,闻,афыҩра
911,fühlen::V,感到,анырра
912,fühlen::V,感到,ацәакырра
913,scheinen::V,照耀,шәа
914,scheinen::V,照耀,аацәырҵа
915,zu sehen sein::V,可以看到,
916,vernehmen::V,审讯,аҳара
917,frieren::V,觉得冷,ашəра
918,frieren::V,觉得冷,аҵаара
919,tun::V,作,аҟаҵара
920,können::V,能,алшара
921,wollen::V,要,аҭахра
922,anfangen::V,开始,алагара
923,beenden::V,结束,алгара
924,aufhören::V,停止,аҟəыҵра
925,gelingen::V,成功,аура
926,gelingen::V,成功,аманшəалахара
927,gelingen::V,成功,алҵра
928,geraten::V,陷于,нзаарын
929,öffnen::V,打开,аартра
930,schließen::V,关,аркра
931,stellen::V,放,аргылара
932,setzen::V,放,артəара
933,legen::V,摆,ақəҵара
934,berühren::V,触,акьысра
935,berühren::V,触,алакьысра
936,verbinden::V,联结,аҿаҳəара
937,bedecken::V,覆盖,ақəршəра
938,aufhängen::V,挂,акнаҳара
939,anzünden::V,点,аркра
940,aufheben::V,拾起,ашьҭыхра
941,zurücklassen::V,遗留,аныжьра
942,verlieren::V,丧失,ацəыӡра
943,fallen lassen::V,让掉下,ацəкаҳара
944,machen::V,做,ачаҧара
945,herstellen::V,生产,аиҵдара
946,bauen::V,建造,аргылара
947,reparieren::V,修理,арҽеира
948,verbessern::V,改进,аиҕьтəра
949,ändern::V,改变,аҧсахра
950,graben::V,挖,ажра
951,beugen::V,弯下,арҟəра
952,beugen::V,弯下,архəара
953,biegen::V,弯,арҟəра
954,biegen::V,弯,архəара
955,drehen::V,转动,аргьежьра
956,wenden::V,转动,
957,umdrehen::V,转动,аарҳәра
958,heben::V,举起,аҩахара
959,heben::V,举起,араҳара
960,hochheben::V,抬高,ахагалара
961,hochheben::V,抬高,ашьҭҳəара
962,ergreifen::V,抓住,
963,halten::V,拿着,акра
964,drücken::V,压,ақəрӷəӷəара
965,schieben::V,推,аҵгəара
966,schieben::V,推,агəара
967,kratzen::V,搔,ацəҟьара
968,lecken::V,舔,арбзара
969,beißen::V,咬,ацҳара
970,abreißen::V,撕下,амжəара
971,abschneiden::V,切断,ахҵəара
972,abschneiden::V,切断,аҿахҵəара
973,binden::V,捆,аҿаҳəара
974,stecken::V,插,алаҵара
975,brechen::V,断裂,аҧҵəара
976,klopfen::V,敲,асра
977,hauen::V,揍,ақəкшара
978,kleben::V,粘,аҷабра
979,reiben::V,摩擦,арҟəыҷра
980,streichen::V,涂,ахьшьра
981,schleifen::V,拖曳,ахра
982,schneiden::V,切,аҧҟара
983,rütteln::V,颠簸,арҵысра
984,schütteln::V,摇动,аршəшəара
985,schwenken::V,摇动,аҟьара
986,schütten::V,倒,аҭаҭəара
987,füllen::V,填满,арҭəра
988,einwickeln::V,包,алаҳəара
989,tragen::V,提,аҩагара
990,schleppen::V,扛,арҳəазара
991,ziehen::V,拉,ахара
992,aufbewahren::V,保存,аҵəахра
993,werfen::V,扔,аршəра
994,fangen::V,捕捉,акра
995,packen::V,抓住,анкра
996,packen::V,抓住,аҵкаара
997,verstecken::V,藏,аҵəахра
998,teilen::V,分,ашара
999,schicken::V,派遣,ашьҭра
1000,bringen::V,带来,аагара
1001,hinzufügen::V,添加,ацҵара
1002,bekommen::V,得到,аҧшаара
1003,bekommen::V,得到,архиара
1004,bekommen::V,得到,аура
1005,erhalten::V,接到,аиура
1006,nehmen::V,拿,агара
1007,wählen::V,挑选,алҧшаара
1008,auswählen::V,选择,алхра
1009,bewahren::V,保持,
1010,behindern::V,防碍,аҧырхагахара
1011,verderben::V,败坏,алгара
1012,verderben::V,败坏,абжьыхра
1013,verderben::V,败坏,аҧхасҭатəра
1014,beschädigen::V,损坏,аҧхасҭатəра
1015,zerbrechen::V,破碎,аҧҽра
1016,zerreißen::V,撕碎,аҧжəара
1017,zerstören::V,毁坏,аилаҧыххаара
1018,verbrennen::V,燃烧,абылра
1019,geben::V,给,аҭара
1020,reichen::V,递给,аҭара
1021,schenken::V,赠送,аҩгара
1022,versprechen::V,许诺,ақəргəыӷра
1023,wünschen::V,祝,
1024,loben::V,表扬,арҽхəара
1025,küssen::V,亲,агəӡра
1026,wiegen::V,轻摇,
1027,zudecken::V,盖上,аҵахҩара
1028,zudecken::V,盖上,ақəршəра
1029,wecken::V,唤起,арҿыхара
1030,zeigen::V,指,арбара
1031,führen::V,带领,аныҟəгара
1032,lehren::V,教,арҵара
1033,unterrichten::V,讲课,арҧхьара
1034,aufziehen::V,抚养,ааӡара
1035,leiten::V,领导,ахагылазаара
1036,antreiben::V,催促,арццакра
1037,lassen::V,让,арҟаҵара
1038,einladen::V,邀请,ааҕхьара
1039,einladen::V,邀请,анаҧхьара
1040,vereinigen::V,统一,аилаҵара
1041,besuchen::V,参观,абара
1042,treffen::V,会面,аҧылара
1043,sich versammeln::V,聚集,аизара
1044,spielen::V,玩,ахəмарра
1045,singen::V,唱歌,ашəаҳəара
1046,tanzen::V,跳舞,акəашара
1047,sich trennen::V,分别,аилыҵра
1048,verlassen::V,离开,акажьра
1049,retten::V,救,Аиқəрхара
1050,bewachen::V,守卫,ахьчара
1051,schützen::V,保护,ацəыхьчара
1052,verteidigen::V,保卫,ахьчара
1053,sich schlagen::V,打架,аисра
1054,schießen::V,射击,ахысра
1055,siegen::V,获胜,аиааира
1056,ärgern::V,激怒,аргəаара
1057,schlagen::V,打,асра
1058,schlagen::V,打,аҭасра
1059,treten::V,踢,
1060,stechen::V,刺,алакшара
1061,stoßen::V,撞,агəҭасра
1062,stehlen::V,盗窃,аӡара
1063,stören::V,干扰,аҧырхагахара
1064,belästigen::V,打搅,аргəамҵра
1065,verbergen::V,隐藏,аӡара
1066,täuschen::V,欺骗,ажьара
1067,betrügen::V,欺骗,ажьара
1068,töten::V,杀,ашьра
1069,wohnen::V,居住,анхара
1070,arbeiten::V,工作,аусура
1071,sammeln::V,收集,аҟəшəара
1072,pflücken::V,采,аҿыршəара
1073,pflücken::V,采,аҿыхра
1074,jagen::V,打猎,ашəарыцара
1075,fischen::V,捕鱼,аҧсыӡ икуеит
1076,fassen::V,捉住,акра
1077,hüten::V,守护,арҳəра
1078,hüten::V,守护,ахьчара
1079,treiben::V,漂,акацара
1080,anbinden::V,拴,адҳəалара
1081,füttern::V,喂,акырҿаҵара
1082,melken::V,挤奶,ахьара
1083,hacken::V,剁细,аҟəаҟəара
1084,gießen::V,浇,аҵаҭəара
1085,reifen::V,成熟,ашəра
1086,reifen::V,成熟,аҟалара
1087,kochen::V,煮,ажəра
1088,backen::V,烤,аӡра
1089,braten::V,煎,аӡра
1090,umrühren::V,搅拌,аилрыхра
1091,stricken::V,织,аҧара
1092,nähen::V,缝,аӡахра
1093,färben::V,染色,ашəра
1094,reinigen::V,清洁,арыцқьара
1095,waschen::V,洗,аӡәӡәара
1096,abwischen::V,擦掉,арбара
1097,spülen::V,清洗,аҭыршара
1098,fegen::V,扫,аҧссара
1099,kehren::V,打扫,
1100,baden::V,给...洗澡,аҽыкəабара
1101,sich waschen::V,洗澡,аҽыӡəӡəара
1102,ausziehen::V,脱,ашəыхра
1103,anziehen::V,穿,ашəҵара
1104,sich anziehen::V,穿衣,аҽеилаҳəара
1105,kämmen::V,梳,аҳəара
1106,schmücken::V,装饰,арҧшӡара
1107,sagen::V,说,аҳəара
1108,sprechen::V,说,ацəажəара
1109,reden::V,讲,ацəажəара
1110,reden::V,讲,аицәажәара
1111,sich unterhalten::V,聊天,аицәажәара
1112,fragen::V,问,азҵаара
1113,bitten::V,请,аҳəара
1114,erzählen::V,叙述,аҳəара
1115,mitteilen::V,通知,азыцҳара
1116,nennen::V,叫做,ахьӡҵара
1117,rufen::V,叫,азҿыҭра
1118,prahlen::V,吹牛,аҽхəара
1119,übersetzen::V,翻译,аиҭагара
1120,denken::V,想,азхəыцра
1121,glauben::V,以为,ахаҵара
1122,bemerken::V,发觉,агəаҭара
1123,erkennen::V,识别,адырра
1124,begreifen::V,理解,аилкаара
1125,verstehen::V,明白,аҳара
1126,lernen::V,学,аҵара
1127,wissen::V,知道,адырра
1128,sich erinnern an::V,回忆,агəаларшəара
1129,vergessen::V,忘记,ахашҭра
1130,messen::V,测量,ашəара
1131,zählen::V,数,аҧхьаӡара
1132,rechnen::V,计算,аҳасабра
1133,lesen::V,读,аҧхьара
1134,malen::V,画,
1135,zeichnen::V,绘制,
1136,schreiben::V,写,
1137,besitzen::V,占有,амазаара
1138,kaufen::V,买,Аахəара
1139,verkaufen::V,卖,аҭира
1140,bezahlen::V,付钱,ахҭынҵара
1141,bezahlen::V,付钱,ашəара
1142,zahlen::V,支付,ашəара
1143,beherrschen::V,统治,
1144,ertragen::V,忍耐,ачҳара
1145,vergebens::ADV,,баша
1146,klirren::V,,ахьархьарра
1147,klirren::V,,архьархьарра
1148,rühren::V,,арҵəуара
1149,zubereiten::V,,ацура
