,Concept_ID,lez,ro
806,plötzlich::ADV,садлагьана,pe neașteptate
807,sofort::ADV,гьасятда,imediat
808,sofort::ADV,гьасятда,numaidecît
809,später::ADV,гуьгъуьнлай,mai apoi
810,später::ADV,гуьгъуьнлай,mai târziu
811,jetzt::ADV,гила,acum
812,heute::ADV,къе,azi
813,heute::ADV,къе,astăzi
814,morgen::ADV,пака,mâine
815,bald::ADV,мукьва,curând
816,bald::ADV,мукьвара,curând
817,dann::ADV,ахпа,apoi
818,gestern::ADV,накь,ieri
819,einst::ADV,садра,odată
820,einst::ADV,садра,odinioară
821,damals::ADV,а чӏавуз,atunci
822,damals::ADV,а чӏавуз,pe atunci
823,danach::ADV,ахпа,după aceasta
824,vorher::ADV,вилик,mai întâi
825,vorher::ADV,вилик,în prealabil
826,zuerst::ADV,сифте,întâi
827,zuerst::ADV,сифте,în primul rând
828,einmal::ADV,садра,odată
829,manchmal::ADV,гагь-гагь,uneori
830,manchmal::ADV,гагь-гагь,câteodată
831,oft::ADV,гзаф вахтара,des
832,oft::ADV,гзаф вахтара,deseori
833,immer::ADV,гьамиша,mereu
834,immer::ADV,гьамиша,întotdeauna
835,niemals::ADV,са чӏавузни,niciodată
836,niemals::ADV,са вахтундани,niciodată
837,hier::ADV,ина,aci
838,hier::ADV,ина,aici
839,hierhin::ADV,иниз,încoace
840,von hier::ADV,инай,de aici
841,dort::ADV,ана,acolo
842,dorthin::ADV,аниз,dincolo
843,geradeaus::ADV,дуьз,drept înainte
844,vorwärts::ADV,вилик,înainte
845,vorwärts::ADV,виликди,înainte
846,rückwärts::ADV,кьулухъ,îndărăt
847,unten::ADV,агъада,jos
848,unten::ADV,агъада,dedesubt
849,hinab::ADV,агъуз,în jos
850,hinab::ADV,агъуз,de vale
851,oben::ADV,винел,sus
852,oben::ADV,винел,deasupra
853,hinauf::ADV,виниз,în sus
854,überall::ADV,вирина,peste tot
855,überall::ADV,вирина,pretutindeni
856,nicht::ADV,ваъ,nu
857,ein wenig::ADV,са тӏимил,puțin
858,kaum::ADV,жизви,cu greu
859,kaum::ADV,жизви,cu anevoie
860,sehr::ADV,лап,mult
861,sehr::ADV,лап,foarte
862,so::ADV,икӏ,așa
863,so::ADV,икӏ,atât
864,noch::ADV,гьеле,încă
865,nur::ADV,анжах,doar
866,schon::ADV,хъувуна,și
867,schon::ADV,хъувуна,deja
868,schon::ADV,мадни дардиз,și
869,schon::ADV,мадни дардиз,deja
870,schon::ADV,мадни гуьтӏуьз,și
871,schon::ADV,мадни гуьтӏуьз,deja
872,schon::ADV,мадни гуьтӏуь я,și
873,schon::ADV,мадни гуьтӏуь я,deja
874,vergebens::ADV,нагьакь,în zadar
875,vergebens::ADV,нагьакьа,în zadar
876,vor::PRP,вилик,înainte de
877,hinter::PRP,кьулухъ,după
878,hinter::PRP,кьулухъ,în spatele
879,unter::PRP,кӏаник,sub
880,durch::PRP,арадай,prin
881,durch::PRP,-кай хкатна,prin
882,neben::PRP,патав,lângă
883,neben::PRP,патав,alături de
884,neben::PRP,мукьув,lângă
885,neben::PRP,мукьув,alături de
886,zwischen::PRP,ара,între
887,zwischen::PRP,ара,dintre
888,zwischen::PRP,арада,între
889,zwischen::PRP,арада,dintre
890,wegen::PRP,гъиляй,pentru
891,dies::PRN,и,acesta
892,dies::PRN,им,acesta
893,das::PRN,а,asta
894,das::PRN,ам,asta
895,alles::PRN,вири,tot
896,alles::PRN,михьиз,tot
897,ich::PRN,за,eu
898,ich::PRN,зун,eu
899,du::PRN,вун,tu
900,er::PRN,ам,el
901,er::PRN,ам,dânsul
902,er::PRN,гьа,el
903,er::PRN,гьа,dânsul
904,wir::PRN,чун,noi
905,ihr::PRN,куьн,voi
906,sie::PRN,абур,ei
907,sie::PRN,абур,dânșii
908,was::FPRN,вуч,ce
909,wer::FPRN,вуж,cine
910,wo::FADV,гьина,unde
911,wohin::FADV,гьиниз,încotro
912,wie::FADV,гьикӏ,cum
913,warum::FADV,вучиз,de ce
914,warum::FADV,вучиз,pentru ce
915,wieviel::FNUM,шумуд,cât
916,eins::NUM,са,unu
917,zwei::NUM,кьвед,doi
918,drei::NUM,пуд,trei
919,vier::NUM,кьуд,patru
920,fünf::NUM,вад,cinci
921,sechs::NUM,ругуд,șase
922,sieben::NUM,ирид,șapte
923,acht::NUM,муьжуьд,opt
924,neun::NUM,кӏуьд,nouă
925,zehn::NUM,цӏуд,zece
926,elf::NUM,цӏусад,unsprezece
927,zwölf::NUM,цӏикьвед,douăsprezece
928,zwanzig::NUM,къад,douăzeci
929,dreißig::NUM,къанницӏуд,treizeci
930,vierzig::NUM,яхцӏур,patruzeci
931,fünfzig::NUM,яхцӏурни цӏуд,cincizeci
932,sechzig::NUM,пудкъад,șaizeci
933,siebzig::NUM,пудкъанни цӏуд,șaptezeci
934,achtzig::NUM,кьудкъад,optzeci
935,neunzig::NUM,кьудкъанни цӏуд,nouăzeci
936,hundert::NUM,виш,sută
937,tausend::NUM,агъзур,mie
938,und::CNJ,ва,și
939,oder::CNJ,я,ori
940,stehen::V,акъвазун,sta
941,sitzen::V,ацукьун,ședea
942,liegen::V,къаткун,zăcea
943,liegen::V,къаткун,fi culcat
944,hängen::V,куьрс хьун,atârna
945,werden::V,хьун,deveni
946,werden::V,хьун,se face
947,passieren::V,хьун,se întâmpla
948,beginnen::V,башламиш хьун,începe
949,enden::V,куьтягь хьун,se sfârși
950,enden::V,куьтягь хьун,se termina
951,wechseln::V,дегиш хьун,se schimba
952,aufgehen[Sonne]::V,экъечӏун,răsări
953,untergehen[Sonne]::V,акӏун,apune
954,scheinen[Sonne]::V,ишигь гун,străluci
955,donnern::V,къукърумар авун,tuna
956,strömen::V,авахьун,curge în șiroaie
957,fließen::V,авахьун,curge
958,sich drehen::V,элкъуьн,se învârti
959,schwanken::V,юзун,se clătina
960,schwingen::V,галтад хьун,vibra
961,schwingen::V,галтад хьун,flutura
962,fallen::V,аватун,cădea
963,brennen::V,кун,arde
964,brennen::V,ккун,arde
965,regnen::V,къун,ploua
966,gefrieren::V,муркӏади кьун,îngheța
967,tauen::V,цӏурун,se dezgheța
968,schmelzen::V,цӏурун,se topi
969,trocknen::V,кьурун,se usca
970,sieden::V,ругун,fierbe
971,sieden::V,ругун,clocoti
972,faulen::V,кутӏун,se împuți
973,verfaulen::V,чуьруьтмиш хьун,putrezi
974,verfaulen::V,кутӏун,putrezi
975,reißen::V,атӏун,se rupe
976,reißen::V,атӏун,se sfâșia
977,reißen::V,къазунун,se rupe
978,reißen::V,къазунун,se sfâșia
979,versinken::V,батмиш хьун,se scufunda
980,vergehen::V,алатун,trece
981,vergehen::V,алатун,se scurge
982,erscheinen::V,майдандиз акъатун,apărea
983,verschwinden::V,квахьун,dispărea
984,sinken::V,элекьун,cădea
985,sinken::V,элекьун,coborî
986,abnehmen::V,тӏимил хьун,scădea
987,abnehmen::V,тӏимил хьун,descrește
988,abnehmen::V,гъвечӏи хьун,scădea
989,abnehmen::V,гъвечӏи хьун,descrește
990,zunehmen::V,артух хьун,spori
991,zunehmen::V,артух хьун,crește
992,zunehmen::V,артух хьун,augmenta
993,steigen::V,хкаж хьун,urca
994,wachsen::V,экъечӏун,crește
995,glänzen::V,цӏарцӏар гун,luci
996,glänzen::V,цӏарцӏар гун,străluci
997,funkeln::V,нур гун,scânteia
998,lärmen::V,ван авун,face larmă
999,läuten::V,зенг ягъун,suna
1000,klingeln::V,зенг ягъун,suna
1001,klirren::V,зигринг авун,zăngăni
1002,brausen::V,къати хьун,vui
1003,rauschen::V,вишриш авун,vâjâi
1004,klingen::V,ван авун,suna
1005,bellen::V,элуькьун,lătra
1006,heulen::V,къув ягъун,urla
1007,blasen::V,уф гун,sufla
1008,pfeifen::V,уьфт ягъун,fluiera
1009,schreien::V,гьараюн,țipa
1010,stöhnen::V,суза авун,geme
1011,zittern::V,зурзун,tremura
1012,leben::V,яшамиш хьун,trăi
1013,geboren werden::V,хьун,se naște
1014,atmen::V,нефес чӏугун,respira
1015,trinken::V,хъун,bea
1016,essen::V,тӏуьн,mânca
1017,schlucken::V,туькьуьнун,înghiți
1018,müde werden::V,галатун,se obosi
1019,müde werden::V,юргъун хьун,se obosi
1020,einschlafen::V,ксун,adormi
1021,schlafen::V,ксун,dormi
1022,aufwachen::V,ахварай аватун,se deștepta
1023,aufstehen::V,къарагъун,fi se scula
1024,sich erholen::V,ял ягъун,se relaxa
1025,sich erholen::V,ял ягъун,se destinde
1026,krank werden::V,кефсуз хьун,se îmbolnăvi
1027,krank sein::V,тӏа хьун,zăcea
1028,krank sein::V,тӏа хьун,fi bolnav
1029,schmerzen::V,тӏа хьун,durea
1030,husten::V,уьгьуь ягъун,tuși
1031,genesen::V,сагъ хъхьун,se însănătoși
1032,sterben::V,кьин,muri
1033,umkommen::V,терг хьун,pieri
1034,sich bewegen::V,юзун,se mișca
1035,sich rühren::V,юзун,se mișca
1036,sich erheben::V,къарагъун,se ridica
1037,sich setzen::V,ацукьун,lua loc
1038,sich setzen::V,ацукьун,se așeza
1039,hinfallen::V,алукьун,cădea jos
1040,laufen::V,къекъуьн,merge
1041,laufen::V,къекъуьн,merge pe jos
1042,schreiten::V,ккамар къачун,păși
1043,spazierengehen::V,сейр авун,se plimba
1044,eilen::V,тади авун,fi se grăbi
1045,sich beeilen::V,гьерекатун,se grăbi
1046,sausen::V,чкурун,țâșni
1047,rennen::V,катун,fugi
1048,rennen::V,катун,alerga
1049,rennen::V,зверун,fugi
1050,rennen::V,зверун,alerga
1051,springen::V,хкадарун,sări
1052,klettern::V,акьахун,urca
1053,klettern::V,акьахун,se cățăra
1054,kriechen::V,капаралди фин,se târî
1055,schwimmen::V,сирнав авун,înota
1056,tauchen::V,кьилихъди циз вегьин,se scufunda
1057,rudern::V,кьусуйралди лодка гьалун,vâsli
1058,rudern::V,кьусуйралди лодка гьалун,lopăta
1059,rudern::V,цуьруьгъуьлдалди кӏватӏун,vâsli
1060,rudern::V,цуьруьгъуьлдалди кӏватӏун,lopăta
1061,fahren::V,фин,merge
1062,fliegen::V,лув гун,zbura
1063,fliegen::V,цавай фин,zbura
1064,gehen::V,фин,merge
1065,weggehen::V,хъфин,se duce
1066,abfahren::V,фин,pleca
1067,abfahren::V,рекье гьатун,pleca
1068,anhalten::V,акъвазун,se opri
1069,hineingehen::V,гьахьун,intra
1070,eintreten::V,гьахьун,intra
1071,kommen::V,атун,veni
1072,ankommen::V,атун,sosi
1073,ankommen::V,атун,ajunge
1074,zurückkommen::V,хтун,se întoarce
1075,bleiben::V,амукьун,rămâne
1076,warten::V,гуьзлемишун,aștepta
1077,erwarten::V,вил алаз акъвазун,aștepta
1078,suchen::V,къекъуьн,căuta
1079,finden::V,жугъун,găsi
1080,versuchen::V,алахъун,încerca
1081,vorbereiten::V,гьазурун,pregăti
1082,lieben::V,кӏан хьун,iubi
1083,mögen::V,рикӏ ацукьун,plăcea a
1084,lachen::V,хъуьруьн,râde
1085,weinen::V,шехьун,plânge
1086,schimpfen::V,сеперар гун,înjura
1087,schimpfen::V,экъуьгъунар авун,înjura
1088,sich ärgern::V,хъел акатун,se supăra
1089,sich fürchten::V,кичӏе хьун,se teme
1090,sich fürchten::V,кичӏе хьун,fi teamă a
1091,fürchten::V,къурхутмиш хьун,se teme de
1092,fliehen::V,катун,fugi
1093,flüchten::V,катун,evada
1094,sehen::V,акун,vedea
1095,anschauen::V,вил вегьин,privi
1096,ansehen::V,килигун,privi
1097,hören::V,ван хьун,auzi
1098,zuhören::V,яб гун,asculta
1099,probieren::V,дад акун,gusta
1100,riechen::V,ни чӏугун,mirosi
1101,fühlen::V,гьисс авун,simți
1102,fühlen::V,гьисс авун,resimți
1103,frieren::V,кьун,fi frig
1104,frieren::V,мекьи хьун,fi frig
1105,tun::V,авун,face
1106,können::V,хьун,ști
1107,können::V,хьун,putea
1108,können::V,акъакьун,ști
1109,können::V,акъакьун,putea
1110,wollen::V,кӏан хьун,dori
1111,anfangen::V,башламишун,începe
1112,beenden::V,куьтягьун,sfârși
1113,beenden::V,куьтягьун,termina
1114,aufhören::V,акъвазун,înceta
1115,gelingen::V,арадал атун,reuși
1116,gelingen::V,арадал атун,izbuti
1117,geraten::V,акъатун,reuși
1118,öffnen::V,ахъаюн,deschide
1119,schließen::V,акьалун,închide
1120,stellen::V,эцигун,pune
1121,stellen::V,эцигун,așeza
1122,setzen::V,ацукьарун,pune
1123,setzen::V,ацукьарун,așeza
1124,legen::V,эцигун,pune
1125,berühren::V,хкӏурун,atinge
1126,verbinden::V,гилигун,lega
1127,bedecken::V,кӏевун,acoperi
1128,aufhängen::V,куьрсарун,atârna
1129,aufhängen::V,куьрсарун,spânzura
1130,anzünden::V,куькӏуьрун,aprinde
1131,aufheben::V,хкажун,ridica
1132,aufheben::V,хкажун,lua de jos
1133,zurücklassen::V,тун,lăsa
1134,zurücklassen::V,тун,lăsa în urmă
1135,verlieren::V,квадарун,pierde
1136,fallen lassen::V,авадрун,scăpa
1137,fallen lassen::V,авадрун,arunca
1138,machen::V,авун,face
1139,machen::V,кар авун,face
1140,herstellen::V,расун,fabrica
1141,herstellen::V,расун,confecționa
1142,bauen::V,туькӏуьрун,clădi
1143,bauen::V,туькӏуьрун,construi
1144,reparieren::V,расун,repara
1145,verbessern::V,хъсанрун,ameliora
1146,verbessern::V,хъсанрун,îmbunătăți
1147,ändern::V,табдил авун,schimba
1148,ändern::V,табдил авун,modifica
1149,graben::V,эгъуьнун,săpa
1150,beugen::V,акӏажарун,curba
1151,beugen::V,кангур авун,curba
1152,biegen::V,патахъарун,îndoi
1153,biegen::V,патахъарун,încovoia
1154,drehen::V,алчударун,învârti
1155,umdrehen::V,элкъуьрун,învârti
1156,umdrehen::V,элкъуьрун,întoarce
1157,heben::V,хкажун,ridica
1158,hochheben::V,хкажун,ridica
1159,ergreifen::V,агалчна кьун,lua
1160,ergreifen::V,агалчна кьун,apuca
1161,halten::V,кьун,ține
1162,drücken::V,чуькьуьн,apăsa
1163,drücken::V,чуькьуьн,strânge
1164,schieben::V,хуртӏ гун,împinge
1165,kratzen::V,къадгъунун,zgâria
1166,lecken::V,мез гун,linge
1167,beißen::V,кӏасун,mușca
1168,abreißen::V,галудун,rupe
1169,abreißen::V,галудун,smulge
1170,abschneiden::V,атӏун,scurta
1171,stecken::V,сухун,pune
1172,brechen::V,хун,rupe
1173,brechen::V,хун,frânge
1174,brechen::V,кукӏварун,rupe
1175,brechen::V,кукӏварун,frânge
1176,klopfen::V,тахъ-тахъ авун,ciocăni
1177,hauen::V,ягъун,lovi
1178,kleben::V,алкӏурун,lipi
1179,kleben::V,кукӏурун,lipi
1180,reiben::V,тӏушунун,freca
1181,reiben::V,тӏушунун,fricționa
1182,streichen::V,алтадун,unge
1183,schleifen::V,кӏвенкӏв авун,ascuți
1184,schneiden::V,атӏун,tăia
1185,rütteln::V,къарсурун,zgâlțâi
1186,schütteln::V,къарсурун,scutura
1187,schwenken::V,элягъун,agita
1188,schwenken::V,галтадун,agita
1189,schütten::V,цун,vărsa
1190,füllen::V,ацӏурун,umple
1191,einwickeln::V,кутун,înveli
1192,einwickeln::V,кутун,înfășura
1193,einwickeln::V,элкъуьрун,înveli
1194,einwickeln::V,элкъуьрун,înfășura
1195,tragen::V,тухун,căra
1196,schleppen::V,галчӏурун,târî
1197,ziehen::V,ялун,trage
1198,ziehen::V,чӏугун,trage
1199,aufbewahren::V,хуьн,păstra
1200,aufbewahren::V,хуьн,conserva
1201,werfen::V,гадрун,arunca
1202,fangen::V,кьун,prinde
1203,packen::V,кьун,apuca
1204,verstecken::V,кӏевун,ascunde
1205,teilen::V,паюн,împărți
1206,schicken::V,ракъурун,trimite
1207,bringen::V,гъун,aduce
1208,hinzufügen::V,алава авун,adăuga
1209,bekommen::V,къачун,obține
1210,bekommen::V,къачун,dobândi
1211,bekommen::V,жугъурун,obține
1212,bekommen::V,жугъурун,dobândi
1213,erhalten::V,къачун,primi
1214,erhalten::V,къачун,căpăta
1215,nehmen::V,къачун,lua
1216,wählen::V,хкягъун,opta
1217,wählen::V,хкягъун,alege
1218,auswählen::V,хкягъун,selecta
1219,bewahren::V,хуьн,păstra
1220,behindern::V,манийвал авун,stingheri
1221,verderben::V,чӏурун,strica
1222,beschädigen::V,нукьсанвал гун,strica
1223,zerbrechen::V,хун,rupe
1224,zerbrechen::V,хун,frânge
1225,zerreißen::V,къазунун,rupe
1226,zerreißen::V,къазунун,sfâșia
1227,zerstören::V,чӏурун,distruge
1228,zerstören::V,барбатӏун,distruge
1229,verbrennen::V,ккун,arde
1230,verbrennen::V,ккун,incendia
1231,geben::V,гун,da
1232,reichen::V,вугун,întinde
1233,reichen::V,гун,întinde
1234,schenken::V,пишкеш авун,dărui
1235,versprechen::V,гаф гун,făgădui
1236,wünschen::V,дуьа авун,ura
1237,loben::V,тариф авун,lăuda
1238,küssen::V,темен гун,săruta
1239,wiegen::V,эчӏягъун,legăna
1240,zudecken::V,гьалдун,acoperi
1241,wecken::V,ахварай авудун,trezi
1242,wecken::V,ахварай авудун,deștepta
1243,zeigen::V,къалурун,arăta
1244,führen::V,тухун,călăuzi
1245,lehren::V,кӏелиз тун,preda
1246,lehren::V,кӏелиз тун,învăța
1247,unterrichten::V,тарс гун,învăța
1248,unterrichten::V,тарс гун,instrui
1249,aufziehen::V,тербия гун,crește
1250,aufziehen::V,тербияламишун,crește
1251,leiten::V,идара авун,duce
1252,leiten::V,идара авун,conduce
1253,antreiben::V,тади кутун,împinge
1254,antreiben::V,тади кутун,încuraja
1255,einladen::V,теклиф авун,invita
1256,vereinigen::V,сад авун,uni
1257,vereinigen::V,сад авун,întruni
1258,besuchen::V,кьилив атун,vizita
1259,besuchen::V,кьилив атун,face o vizită
1260,treffen::V,гьалтун,întâlni
1261,sich versammeln::V,алтӏушун,se aduna
1262,spielen::V,къугъун,se juca
1263,singen::V,лугьун,cânta
1264,singen::V,мани лугьун,cânta
1265,tanzen::V,кьуьл авун,dansa
1266,sich trennen::V,къакъатун,se separa
1267,sich trennen::V,къакъатун,se despărți
1268,verlassen::V,гъил къачун,părăsi
1269,verlassen::V,гъил къачун,abandona
1270,retten::V,къутармишун,salva
1271,bewachen::V,хуьн,păzi
1272,schützen::V,хуьн,ocroti
1273,schützen::V,хуьн,proteja
1274,verteidigen::V,хуьн,apăra
1275,sich schlagen::V,кукӏун,se bate
1276,schießen::V,акъатун,trage
1277,siegen::V,гъалиб хьун,birui
1278,siegen::V,гъалиб хьун,învinge
1279,ärgern::V,хъел гъун,supăra
1280,ärgern::V,хъел кутун,supăra
1281,schlagen::V,ягъун,lovi
1282,schlagen::V,галукьарун,lovi
1283,treten::V,кьуьл къекъягъун,călca
1284,treten::V,кьуьл эцягъун,călca
1285,stechen::V,акьадарун,înțepa
1286,stechen::V,акьадарун,împunge
1287,stoßen::V,эцягъун,împinge
1288,stehlen::V,чуьнуьхун,fura
1289,stören::V,хкуьрун,deranja
1290,belästigen::V,хкуьрун,importuna
1291,belästigen::V,азият гун,importuna
1292,verbergen::V,далдаламишун,ascunde
1293,täuschen::V,алцурарун,amăgi
1294,täuschen::V,алцуррун,amăgi
1295,betrügen::V,алцурарун,înșela
1296,betrügen::V,гьарамзадавал авун,înșela
1297,töten::V,яна кьин,omorî
1298,wohnen::V,дуланмиш хьун,sta
1299,wohnen::V,дуланмиш хьун,locui
1300,arbeiten::V,кӏвалахун,lucra
1301,arbeiten::V,кӏвалах авун,lucra
1302,sammeln::V,кӏватӏун,aduna
1303,sammeln::V,кӏватӏун,colecționa
1304,pflücken::V,атӏун,culege
1305,jagen::V,гъуьрч авун,vâna
1306,fischen::V,гъетер кьун,pescui
1307,fassen::V,кьун,prinde
1308,hüten::V,чӏура хуьн,paște
1309,treiben::V,гьалун,mână
1310,anbinden::V,акалун,lega
1311,füttern::V,ем гун,da de mâncare
1312,melken::V,ацун,mulge
1313,hacken::V,куьткуьнун,toca
1314,hacken::V,куьткуьнун,sparge
1315,gießen::V,яд гун,uda
1316,reifen::V,чурун,pârgui
1317,reifen::V,агакьун,pârgui
1318,zubereiten::V,гьазурун,găti
1319,kochen::V,ругун,găti
1320,backen::V,чурун,coace
1321,braten::V,чурун,coace
1322,umrühren::V,какадарун,mesteca
1323,stricken::V,хурун,împleti
1324,nähen::V,цун,coase
1325,färben::V,шир ягъун,vopsi
1326,färben::V,шир ягъун,colora
1327,reinigen::V,михьун,curăți
1328,waschen::V,чуьхуьн,spăla
1329,abwischen::V,гуьцӏун,șterge
1330,spülen::V,экъуьрун,clăti
1331,fegen::V,шуткун,mătura
1332,kehren::V,кул алтадун,mătura
1333,baden::V,эхъуьн,se scălda
1334,sich waschen::V,жендек чуьхуьн,se spăla
1335,ausziehen::V,хутӏунун,și scoate
1336,ausziehen::V,галудун,și scoate
1337,anziehen::V,алукӏун,îmbrăca
1338,sich anziehen::V,алукӏун,se îmbrăca
1339,sich anziehen::V,парталар алукӏун,se îmbrăca
1340,kämmen::V,эвягъун,pieptăna
1341,schmücken::V,безетмишун,împodobi
1342,schmücken::V,гуьрчегарун,împodobi
1343,sagen::V,лугьун,zice
1344,sagen::V,лугьун,spune
1345,sprechen::V,рахун,vorbi
1346,reden::V,рахун,vorbi
1347,reden::V,рахун,discuta
1348,sich unterhalten::V,ихтилат авун,conversa
1349,sich unterhalten::V,ихтилат авун,sta de vorbă
1350,fragen::V,жузун,întreba
1351,bitten::V,тӏалабун,ruga
1352,erzählen::V,ахъаюн,spune
1353,erzählen::V,ахъаюн,povesti
1354,mitteilen::V,хабар гун,comunica
1355,mitteilen::V,хабар гун,înștiința
1356,nennen::V,тӏвар гун,numi
1357,nennen::V,тӏвар гун,chema
1358,rufen::V,эверун,chema
1359,prahlen::V,яцӏу гафар авун,se făli
1360,übersetzen::V,таржума авун,traduce
1361,übersetzen::V,гафладун,traduce
1362,denken::V,фикир авун,gândi
1363,glauben::V,агъун,crede
1364,bemerken::V,фикир гун,observa
1365,begreifen::V,гъавурда акьун,pricepe
1366,begreifen::V,гъавурда акьун,înțelege
1367,lernen::V,кӏелун,învăța
1368,wissen::V,чир хьун,ști
1369,wissen::V,чирхьун,ști
1370,sich erinnern an::V,рикӏел хуьн,a-și aminti de
1371,vergessen::V,рикӏелай фин,uita
1372,vergessen::V,рикӏелай алатун,uita
1373,messen::V,алцумун,măsura
1374,zählen::V,гьисабун,număra
1375,rechnen::V,гьисабун,calcula
1376,lesen::V,кӏелун,citi
1377,malen::V,кхьин,picta
1378,malen::V,шикилар чӏугун,picta
1379,zeichnen::V,чӏугун,desena
1380,schreiben::V,кхьин,scrie
1381,besitzen::V,иеси хьун,avea
1382,besitzen::V,иеси хьун,poseda
1383,kaufen::V,къачун,cumpăra
1384,kaufen::V,маса къачун,cumpăra
1385,verkaufen::V,гун,vinde
1386,verkaufen::V,маса гун,vinde
1387,bezahlen::V,къимет гун,plăti
1388,bezahlen::V,къимет гун,achita
1389,bezahlen::V,эвезда авун,plăti
1390,bezahlen::V,эвезда авун,achita
1391,bezahlen::V,гьакъи агакьрун,plăti
1392,bezahlen::V,гьакъи агакьрун,achita
1393,zahlen::V,къимет гун,plăti
1394,zahlen::V,эвезда авун,plăti
1395,zahlen::V,гьакъи агакьрун,plăti
1396,beherrschen::V,иеси хьун,stăpâni
1397,ertragen::V,таб гун,răbda
1398,ertragen::V,таб гун,suporta
1399,Oberschenkel::N,,coapsă
1400,Strömung::N,,curent
1401,Moor::N,,bărăgan
1402,Gedächtnis::N,,memorie
1403,Ski::N,,schi
1404,Platte::N,,placă
1405,Leine::N,,lesă
1406,Leine::N,,curea
1407,Geschäft::N,,treabă
1408,Geschäft::N,,afacere
1409,dick[Gegenstand]::A,,gros
1410,auf einmal::ADV,,dintrodată
1411,zurück::ADV,,înapoi
1412,wieder::ADV,,iar
1413,wieder::ADV,,iarăși
1414,wehen::V,,bate
1415,rauchen::V,,fuma
1416,schaukeln::V,,legăna
1417,rühren::V,,mișca
1418,rühren::V,,înduioșa
1419,scheinen::V,,părea
1420,zu sehen sein::V,,se vedea
1421,vernehmen::V,,auzi
1422,wenden::V,,întoarce
1423,binden::V,,lega
1424,lassen::V,,pune pe să
1425,erkennen::V,,cunoaște
1426,erkennen::V,,recunoaște
1427,verstehen::V,,înțelege
