,Concept_ID,kn,kn
852,beugen::V,ಬಗ್ಗಿಸು,ಬಗ್ಗಿಸು
853,biegen::V,ಬಗ್ಗಿಸು,ಬಗ್ಗಿಸು
854,drehen::V,ತಿರುಗು,ತಿರುಗು
855,wenden::V,ತಿರುಗು,ತಿರುಗು
856,umdrehen::V,ತಿರುಗಿಸು,ತಿರುಗಿಸು
857,heben::V,ಎತ್ತು,ಎತ್ತು
858,hochheben::V,ಎತ್ತು,ಎತ್ತು
859,ergreifen::V,ಆಕ್ರಮಿಸು,ಆಕ್ರಮಿಸು
860,halten::V,ಹಿಡಿ,ಹಿಡಿ
861,drücken::V,ಒತ್ತು,ಒತ್ತು
862,schieben::V,ನೂಕು,ನೂಕು
863,kratzen::V,ತರಚಿಕೊಳ್ಳು,ತರಚಿಕೊಳ್ಳು
864,lecken::V,ನೆಕ್ಕು,ನೆಕ್ಕು
865,beißen::V,ಕಚ್ಚು,ಕಚ್ಚು
866,abreißen::V,ಹರಿ,ಹರಿ
867,abschneiden::V,ಕತ್ತರಿಸು,ಕತ್ತರಿಸು
868,binden::V,ಕಟ್ಟು,ಕಟ್ಟು
869,stecken::V,ಸಿಕ್ಕಿಸು,ಸಿಕ್ಕಿಸು
870,brechen::V,ಮುರಿ,ಮುರಿ
871,klopfen::V,ತಟ್ಟು,ತಟ್ಟು
872,hauen::V,ಹೊಡೆ,ಹೊಡೆ
873,kleben::V,ಅಂಟಿಸು,ಅಂಟಿಸು
874,reiben::V,ಉಜ್ಜು,ಉಜ್ಜು
875,streichen::V,ಹರಡು,ಹರಡು
876,schleifen::V,ಮಸೆ,ಮಸೆ
877,schneiden::V,ಕತ್ತರಿಸು,ಕತ್ತರಿಸು
878,rütteln::V,ಕುಲುಕಿಸು,ಕುಲುಕಿಸು
879,schütteln::V,ಅಲುಗಿಸು,ಅಲುಗಿಸು
880,schwenken::V,ತೂಗಾಡು,ತೂಗಾಡು
881,schütten::V,ಎರೆ,ಎರೆ
882,füllen::V,ತುಂಬಿಸು,ತುಂಬಿಸು
883,einwickeln::V,ಹೊದಿಸು,ಹೊದಿಸು
884,tragen::V,ಹೊರು,ಹೊರು
885,schleppen::V,ಜಗ್ಗು,ಜಗ್ಗು
886,ziehen::V,ಎಳೆ,ಎಳೆ
887,aufbewahren::V,ಇಟ್ಟುಕೊ,ಇಟ್ಟುಕೊ
888,werfen::V,ಎಸೆ,ಎಸೆ
889,fangen::V,ಹಿಡಿ,ಹಿಡಿ
890,packen::V,ಸೆಳೆ,ಸೆಳೆ
891,verstecken::V,ಮುಚ್ಚಿಡು,ಮುಚ್ಚಿಡು
892,teilen::V,ವಿಭಜಿಸು,ವಿಭಜಿಸು
893,schicken::V,ಕಳುಹಿಸು,ಕಳುಹಿಸು
894,bringen::V,ತರು,ತರು
895,hinzufügen::V,ಕೂಡಿಸು,ಕೂಡಿಸು
896,bekommen::V,ಸಂಪಾದಿಸು,ಸಂಪಾದಿಸು
897,erhalten::V,ಪಡೆ,ಪಡೆ
898,nehmen::V,ಹಿಡಿ,ಹಿಡಿ
899,wählen::V,ಆರಿಸು,ಆರಿಸು
900,auswählen::V,ಆಯಿ,ಆಯಿ
901,bewahren::V,ರಕ್ಷಿಸಿಡು,ರಕ್ಷಿಸಿಡು
902,behindern::V,ಅಡ್ಡಿಮಾಡು,ಅಡ್ಡಿಮಾಡು
903,verderben::V,ಕೆಡಿಸು,ಕೆಡಿಸು
904,beschädigen::V,ಹಾಳುಮಾಡು,ಹಾಳುಮಾಡು
905,zerbrechen::V,ಮುರಿ,ಮುರಿ
906,zerreißen::V,ಸೀಳು,ಸೀಳು
907,zerstören::V,ಅಳಿಸು,ಅಳಿಸು
908,verbrennen::V,ಸುಡು,ಸುಡು
909,geben::V,ಕೊಡು,ಕೊಡು
910,reichen::V,ಕೊಡು,ಕೊಡು
911,schenken::V,ಅರ್ಪಿಸು,ಅರ್ಪಿಸು
912,versprechen::V,ವಾಗ್ದಾನಮಾಡು,ವಾಗ್ದಾನಮಾಡು
913,wünschen::V,ಬಯಸು,ಬಯಸು
914,loben::V,ಹೊಗಳು,ಹೊಗಳು
915,küssen::V,ಚುಂಬಿಸು,ಚುಂಬಿಸು
916,wiegen::V,ತೂಗು,ತೂಗು
917,zudecken::V,ಹಾಸು,ಹಾಸು
918,wecken::V,ಎಬ್ಬಿಸು,ಎಬ್ಬಿಸು
919,zeigen::V,ತೋರಿಸು,ತೋರಿಸು
920,führen::V,ದಾರಿತೋರಿಸು,ದಾರಿತೋರಿಸು
921,lehren::V,ಕಲಿಸು,ಕಲಿಸು
922,unterrichten::V,ಬೋಧಿಸು,ಬೋಧಿಸು
923,aufziehen::V,ಸಲಹು,ಸಲಹು
924,leiten::V,ಮುಂದಾಳಾಗಿರು ,ಮುಂದಾಳಾಗಿರು 
925,antreiben::V,ಓಡಿಸು,ಓಡಿಸು
926,lassen::V,ಮಾಡಲುಬಿಡು,ಮಾಡಲುಬಿಡು
927,einladen::V,ಆಹ್ವಾನಿಸು,ಆಹ್ವಾನಿಸು
928,vereinigen::V,ಒಂದಾಗು,ಒಂದಾಗು
929,besuchen::V,ಭೇಟಿಯಾಗು,ಭೇಟಿಯಾಗು
930,treffen::V,ಸಂಧಿಸು,ಸಂಧಿಸು
931,sich versammeln::V,ನೆರೆ,ನೆರೆ
932,spielen::V,ಆಡು,ಆಡು
933,singen::V,ಹಾಡು,ಹಾಡು
934,tanzen::V,ಕುಣಿ,ಕುಣಿ
935,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,ಪ್ರತ್ಯೇಮಾಡು
936,verlassen::V,ಕಳೆ,ಕಳೆ
937,retten::V,ರಕ್ಷಿಸು,ರಕ್ಷಿಸು
938,bewachen::V,ಕಾಪಾಡು,ಕಾಪಾಡು
939,schützen::V,ಸಂರಕ್ಷಿಸು,ಸಂರಕ್ಷಿಸು
940,verteidigen::V,ಕಾಪಿಡು,ಕಾಪಿಡು
941,sich schlagen::V,ಕಿತ್ತಾಟ,ಕಿತ್ತಾಟ
942,schießen::V,ಎಸೆ,ಎಸೆ
943,siegen::V,ಗೆಲ್ಲು,ಗೆಲ್ಲು
944,ärgern::V,ರೇಗಿಸು,ರೇಗಿಸು
945,schlagen::V,ಹೊಡೆ,ಹೊಡೆ
946,treten::V,ಒದೆ,ಒದೆ
947,stechen::V,ಚುಚ್ಚು,ಚುಚ್ಚು
948,stoßen::V,ತಳ್ಳು,ತಳ್ಳು
949,stehlen::V,ಕದಿ,ಕದಿ
950,stören::V,ಕತಕು,ಕತಕು
951,belästigen::V,ತೊಂದರೆ,ತೊಂದರೆ
952,verbergen::V,ಮರೆಮಾಜು,ಮರೆಮಾಜು
953,täuschen::V,ಠಕ್ಕಿಸು,ಠಕ್ಕಿಸು
954,betrügen::V,ವಂಚಿಸು,ವಂಚಿಸು
955,töten::V,ಕೊಲ್ಲು,ಕೊಲ್ಲು
956,wohnen::V,ವಾಸಿಸು,ವಾಸಿಸು
957,arbeiten::V,ಕೆಲಸ ಮಾಡು,ಕೆಲಸ ಮಾಡು
958,sammeln::V,ಸಂಚಯಿಸು,ಸಂಚಯಿಸು
959,pflücken::V,ಬಿಡಿಸು,ಬಿಡಿಸು
960,jagen::V,ಬೇಟೆಯಾಡು,ಬೇಟೆಯಾಡು
961,fischen::V,ಮೀನು ಹಿಡಿ,ಮೀನು ಹಿಡಿ
962,fassen::V,ಹಿಡಿ,ಹಿಡಿ
963,hüten::V,ಗುಂಪುಸೇರಿಸು,ಗುಂಪುಸೇರಿಸು
964,treiben::V,ದಬ್ಬು,ದಬ್ಬು
965,anbinden::V,ಬಿಗಿ,ಬಿಗಿ
966,füttern::V,ಮೇಯಿಸು,ಮೇಯಿಸು
967,melken::V,ಹಾಲು ಕರೆ,ಹಾಲು ಕರೆ
968,hacken::V,ತುಂಡರಿಸು,ತುಂಡರಿಸು
969,gießen::V,ನೀರುಹಾಕು,ನೀರುಹಾಕು
970,reifen::V,ಕಳಿ,ಕಳಿ
971,zubereiten::V,ಅಡಿಗೆಮಾಡು,ಅಡಿಗೆಮಾಡು
972,kochen::V,ಅಡು,ಅಡು
973,backen::V,ಬೇಯಿಸು,ಬೇಯಿಸು
974,braten::V,ಕರಿ,ಕರಿ
975,umrühren::V,ಕಲಕು,ಕಲಕು
976,stricken::V,ಹೆಣೆ,ಹೆಣೆ
977,nähen::V,ಹೊಲಿ,ಹೊಲಿ
978,färben::V,ಬಣ್ಣ ಹತ್ತು,ಬಣ್ಣ ಹತ್ತು
979,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,ಸ್ವಚ್ಛಮಾಡು
980,waschen::V,ತೊಳೆ,ತೊಳೆ
981,abwischen::V,ಒರಸು,ಒರಸು
982,spülen::V,ಗಲಬರಿಸು,ಗಲಬರಿಸು
983,fegen::V,ಗುಡಿಸು,ಗುಡಿಸು
984,kehren::V,ಗುಡಿಸು,ಗುಡಿಸು
985,baden::V,ಸ್ನಾನಮಾಡು,ಸ್ನಾನಮಾಡು
986,sich waschen::V,ತೊಳೆ,ತೊಳೆ
987,ausziehen::V,ಬಿಚ್ಚು,ಬಿಚ್ಚು
988,anziehen::V,ಹಾಕು,ಹಾಕು
989,sich anziehen::V,ಹಾಕು,ಹಾಕು
990,kämmen::V,ಬಾಚು,ಬಾಚು
991,schmücken::V,ಅಲಂಕರಿಸು,ಅಲಂಕರಿಸು
992,sagen::V,ಹೇಳು,ಹೇಳು
993,sprechen::V,ನುಡಿ,ನುಡಿ
994,reden::V,ನುಡಿ,ನುಡಿ
995,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,ಹರಟೆ ಹೊಡಿ
996,fragen::V,ವಿಚಾರಿಸು,ವಿಚಾರಿಸು
997,bitten::V,ಬೇಡು,ಬೇಡು
998,erzählen::V,ಹೇಳು,ಹೇಳು
999,mitteilen::V,ತಿಳಿಸು,ತಿಳಿಸು
1000,nennen::V,ಹೆಸರಿಡು,ಹೆಸರಿಡು
1001,rufen::V,ಕರೆ,ಕರೆ
1002,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,ಜಂಬ ಕೊಚ್ಚು
1003,übersetzen::V,ಭಾಷಾಂತರಿಸು,ಭಾಷಾಂತರಿಸು
1004,denken::V,ಯೋಚಿಸು,ಯೋಚಿಸು
1005,glauben::V,ನಂಬು,ನಂಬು
1006,bemerken::V,ಗಮನಿಸು,ಗಮನಿಸು
1007,erkennen::V,ಗುರುತುಹಿಡಿ,ಗುರುತುಹಿಡಿ
1008,begreifen::V,ಗ್ರಹಿಸು,ಗ್ರಹಿಸು
1009,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,ಅರ್ಥಮಾಡಿಕೊ
1010,lernen::V,ಕಲಿ,ಕಲಿ
1011,wissen::V,ಅರಿ,ಅರಿ
1012,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1013,vergessen::V,ಮರೆತುವಿಡು,ಮರೆತುವಿಡು
1014,messen::V,ಅಳೆ,ಅಳೆ
1015,zählen::V,ಗಣಿಸು,ಗಣಿಸು
1016,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,ಲೆಕ್ಕ ಹಾಕು
1017,lesen::V,ಓದು,ಓದು
1018,malen::V,ಬಿಡಿಸು,ಬಿಡಿಸು
1019,zeichnen::V,ಬಿಡಿಸು,ಬಿಡಿಸು
1020,schreiben::V,ಬರೆ,ಬರೆ
1021,besitzen::V,ಒಡೆಯನಾಗಿರು,ಒಡೆಯನಾಗಿರು
1022,kaufen::V,ಕೊಳ್ಳು,ಕೊಳ್ಳು
1023,verkaufen::V,ಕೊಡು,ಕೊಡು
1024,bezahlen::V,ಬೆಲೆತೆರು,ಬೆಲೆತೆರು
1025,zahlen::V,ಹಣವನ್ನುಕೊಡು,ಹಣವನ್ನುಕೊಡು
1026,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,ಅಧಿಕಾರ ನಡೆಸು
1027,ertragen::V,ಸಹಿಸು,ಸಹಿಸು
