,Concept_ID,kn,hi
549,Schloss::N,ವೀಗ,ताला
550,Bild::N,ಚಿತ್ರ,चित्र
551,Figur::N,ಆಕಾರ,मूर्ति
552,Puppe::N,ಗೊಂಬೆ,पुतली
553,Puppe::N,ಗೊಂಬೆ,गुड़िया
554,Beutel::N,ಸಂಚಿ,झोला
555,Bündel::N,ಕಟ್ಟು,पुलिंदा
556,Tasche::N,ಚೀಲ,बेग
557,Tasche::N,ಚೀಲ,बस्ता
558,Eimer::N,ಬಾನೆ,बाल्टी
559,Deckel::N,ಮುಚ್ಚಳ,ढक्कन
560,Geschirr::N,ಭಕ್ಷ್ಯಗಳು,बरतन-भाँड़े
561,Sack::N,ಮೂಟೆ,बोरा
562,Tasse::N,ಬಟ್ಟಲು,प्याला
563,Topf::N,ಮಡಕೆ,देग़चा
564,Kessel::N,ಕೆಟಲ್,देग़
565,Kessel::N,ಕೆಟಲ್,बटलोई
566,Essen::N,ಊಟ,खाना
567,Nahrung::N,ಆಹಾರ,भोजन
568,Speise::N,ಊಟ,खाना
569,Speise::N,ಊಟ,व्यंजन
570,Fleisch::N,ಮಾಂಸ,मांस
571,Fleisch::N,ಮಾಂಸ,गोश्त
572,Getreide::N,ಧಾನ್ಯ,अनाज
573,Brei::N,ಗಂಜಿ,भरता
574,Brei::N,ಗಂಜಿ,दलिया
575,Brot::N,ರೊಟ್ಟಿ,रोटी
576,Scheibe::N,ಹೋಳು,कतला
577,Fett::N,ಕೊಬ್ಬು,वसा
578,Fett::N,ಕೊಬ್ಬು,चरबी
579,Butter::N,ಬೆಣ್ಣೆ,मक्खन
580,Öl::N,ಎಣ್ಣೆ,तेल
581,Salz::N,ಉಪ್ಪು,नमक
582,Suppe::N,ಎಸರು,सूप
583,Suppe::N,ಎಸರು,शोरबा
584,Honig::N,ಮಧು,शहद
585,Milch::N,ಹಾಲು,दूध
586,Tee::N,ಚಹ,चाय
587,Leder::N,ಚಕ್ಕಳ,चमड़ा
588,Wolle::N,ಉಣ್ಣೆ,ऊन
589,Stoff::N,ಬಟ್ಟೆ,कपड़ा
590,Nadel::N,ಸೂಜಿ,सूई
591,Faden::N,ದಾರ,डोरा
592,Knopf::N,ಗುಂಡು,बटन
593,Knopf::N,ಗುಂಡು,घुंडी
594,Knoten::N,ಗಂಟು,गाँठ
595,Knoten::N,ಗಂಟು,गुत्थी
596,Farbe::N,ಬಣ್ಣ,रंग
597,Farbe::N,ಬಣ್ಣ,वर्ण
598,Kleidung::N,ಅರಿವೆ,पहनावा
599,Hemd::N,ಅಂಗಿ,कुरता
600,Hemd::N,ಅಂಗಿ,क़मीज़
601,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,गरदनी
602,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,गरेबान
603,Ärmel::N,ತೋಳು,आस्तीन
604,Hose::N,ಇಜಾರ,पैंट
605,Hose::N,ಇಜಾರ,पतलून
606,Gürtel::N,ಬೆಲ್ಟು,पेटी
607,Gürtel::N,ಬೆಲ್ಟು,मेखला
608,Mütze::N,ಟೋಪಿ,टोपी
609,Schuh::N,ಪಾದರಕ್ಷೆ,जूता
610,Stiefel::N,ಬೂಟು,बूट
611,Ring::N,ಉಂಗುರ,अँगूठी
612,Band::N,ರಿಬ್ಬನ್,पट्टी
613,Kamm::N,ಹಣಿಗೆ,कंघी
614,Spiegel::N,ಕನ್ನಡಿ,आईना
615,Spiegel::N,ಕನ್ನಡಿ,दर्पण
616,Riemen::N,ಬಾರು,तसमा
617,Riemen::N,ಬಾರು,पट्टा
618,Schnur::N,ಹುರಿ,डोरी
619,Schnur::N,ಹುರಿ,सुतली
620,Leine::N,ಹಗ್ಗ,रस्सी
621,Decke::N,ಕಂಬಳಿ,रज़ाई
622,Kissen::N,ದಿಂಬು,तकिया
623,Kissen::N,ದಿಂಬು,गाद्दा
624,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,रूमाल
625,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,वस्त्र
626,Handtuch::N,ಚೌಕ,अँगोछा
627,Kraft::N,ಬಲ,ज़ोर
628,Kraft::N,ಬಲ,शक्ति
629,Stärke::N,ಶಕ್ತಿ,बल
630,Stärke::N,ಶಕ್ತಿ,ताक़त
631,Gesundheit::N,ಆರೋಗ್ಯ,स्वास्थ्य
632,Gesundheit::N,ಆರೋಗ್ಯ,तंदुरुस्ती
633,Krankheit::N,ರೋಗ,रोग
634,Krankheit::N,ರೋಗ,बीमारी
635,Schmerz::N,ನೋವು,दर्द
636,Schmerz::N,ನೋವು,पीड़ा
637,Wunde::N,ಗಾಯ,घाव
638,Wunde::N,ಗಾಯ,ज़ख़्म
639,Fieber::N,ಜ್ವರ,ज्वर
640,Fieber::N,ಜ್ವರ,बुख़ार
641,Arznei::N,ಔಷಧ,दवा
642,Arznei::N,ಔಷಧ,औषाधि
643,Brücke::N,ಸೇತುವೆ,पुल
644,Brücke::N,ಸೇತುವೆ,सेतु
645,Brunnen::N,ಬಾವಿ,कुआँ
646,Weide::N,ಗೋಮಾಳ,चरागाह
647,Pfad::N,ದಾರಿ,पथ
648,Pfad::N,ದಾರಿ,पगडंडी
649,Weg::N,ಹಾದಿ,मार्ग
650,Straße::N,ರಸ್ತೆ,राह
651,Straße::N,ರಸ್ತೆ,रास्ता
652,Dorf::N,ಹಳ್ಳಿ,गाँव
653,Dorf::N,ಹಳ್ಳಿ,ग्राम
654,Stadt::N,ಪಟ್ಟಣ,शहर
655,Brief::N,ಕಾಗದ,ख़त
656,Brief::N,ಕಾಗದ,पत्र
657,Brief::N,ಕಾಗದ,चिट्ठी
658,Buch::N,ಪುಸ್ತಕ,किताब
659,Buch::N,ಪುಸ್ತಕ,पुस्तक
660,Buchstabe::N,ಅಕ್ಷರ,अक्षर
661,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,अख़बार
662,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,समाचार-पत्र
663,Leben::N,ಜೀವನ,जीवन
664,Leben::N,ಜೀವನ,ज़िंदगी
665,Tod::N,ಮರಣ,मौत
666,Tod::N,ಮರಣ,मृत्यु
667,Grab::N,ಗೋರಿ,क़ब्र
668,Kirche::N,ಚರ್ಚು,चर्च
669,Kirche::N,ಚರ್ಚು,गिरजा
670,Sünde::N,ಪಾಪ,पाप
671,Sünde::N,ಪಾಪ,गुनाह
672,Gott::N,ದೇವರು,देव
673,Gott::N,ದೇವರು,ईश्वर
674,Arbeiter::N,ಕೆಲಸಗಾರ,मज़दूर
675,Chef::N,ದಣಿ,अध्यक्ष
676,Meister::N,ಶಿಕ್ಷಕ,शिल्पज्ञ
677,Arzt::N,ವೈದ್ಯ,वैद्य
678,Arzt::N,ವೈದ್ಯ,डॉक्टर
679,Arzt::N,ವೈದ್ಯ,चिकित्सक
680,Lehrer::N,ಉಪಾಧ್ಯಾಯ,शिक्षक
681,Lehrer::N,ಉಪಾಧ್ಯಾಯ,अध्यापक
682,Geld::N,ಹಣ,धन
683,Geld::N,ಹಣ,पैसा
684,Geschäft::N,ವಾಣಿಜ್ಯ,सौदा
685,Geschäft::N,ವಾಣಿಜ್ಯ,व्यापार
686,Laden::N,ಅಂಗಡಿ,दुकान
687,Preis::N,ಬೆಲೆ,दाम
688,Preis::N,ಬೆಲೆ,मूल्य
689,Ware::N,ಸರಕು,माल
690,Ware::N,ಸರಕು,पण्य
691,Nutzen::N,ಲಾಭ,लाभ
692,Nutzen::N,ಲಾಭ,फ़ायदा
693,Reichtum::N,ಸಂಪತ್ತು,धन
694,Reichtum::N,ಸಂಪತ್ತು,दौलत
695,Welt::N,ಭೂಲೋಕ,विश्व
696,Welt::N,ಭೂಲೋಕ,दुनिया
697,Land::N,ದೇಶ,देश
698,Land::N,ದೇಶ,मुल्क
699,Staat::N,ರಾಜ್ಯ,राज्य
700,Staat::N,ರಾಜ್ಯ,राष्ट्र
701,König::N,ರಾಜ,राजा
702,König::N,ರಾಜ,बादशाह
703,Macht::N,ಅಧಿಕಾರ,शासन
704,Macht::N,ಅಧಿಕಾರ,सत्ता
705,Grenze::N,ಗಡಿ,सरहद
706,Krieg::N,ಯುದ್ಧ,जंग
707,Krieg::N,ಯುದ್ಧ,युद्ध
708,Feind::N,ಶತ್ರು,शत्रु
709,Feind::N,ಶತ್ರು,दुश्मन
710,Gewalt::N,ಹಿಂಸೆ,हिंसा
711,Kampf::N,ಹೋರಾಟ,लड़ाई
712,Kampf::N,ಹೋರಾಟ,संघर्ष
713,Bogen[Waffe]::N,ಬಿಲ್ಲು,कमान
714,Pfeil::N,ಅಂಬು,बान
715,Gewehr::N,ಬಂದೂಕು,बंदूक़
716,Fehler::N,ತಪ್ಪು,भूल
717,Fehler::N,ತಪ್ಪು,ग़लती
718,Lüge::N,ಸುಳ್ಳು,झूठ
719,Lüge::N,ಸುಳ್ಳು,असत्य
720,Schaden::N,ಹಾನಿ,हानि
721,Schaden::N,ಹಾನಿ,नुक़सान
722,Unglück::N,ಅಪಾಯ,मुसीबत
723,Unglück::N,ಅಪಾಯ,विपात्ति
724,Schuld::N,ದೋಷ,दोष
725,Schuld::N,ದೋಷ,क़सूर
726,Alter::N,ಮುಪ್ಪು,आयु
727,Alter::N,ಮುಪ್ಪು,उम्र
728,Schluss::N,ಮುಕ್ತಾಯ,अंत
729,Schluss::N,ಮುಕ್ತಾಯ,समाप्ति
730,Zeit::N,ಕಾಲ,काल
731,Zeit::N,ಕಾಲ,वक़्त
732,Tag::N,ದಿನ,दिन
733,Tag::N,ದಿನ,रोज़
734,Morgen::N,ಮುಂಜಾನೆ,सुबह
735,Mittag::N,ನಡುಹಗಲು,दोपहर
736,Mittag::N,ನಡುಹಗಲು,मध्याह्न
737,Abend::N,ಸಂಜೆ,शाम
738,Abend::N,ಸಂಜೆ,संध्या
739,Nacht::N,ರಾತ್ರಿ,रात
740,Nacht::N,ರಾತ್ರಿ,रात्रि
741,Woche::N,ವಾರ,हफ़्ता
742,Monat::N,ತಿಂಗಳು,मास
743,Monat::N,ತಿಂಗಳು,महीना
744,Jahr::N,ಸಂವತ್ಸರ,बरस
745,Jahr::N,ಸಂವತ್ಸರ,वर्ष
746,Frühling::N,ವಸಂತ,वसंत
747,Sommer::N,ಬಿಸಿಲುಕಾಲ,गरमी
748,Sommer::N,ಬಿಸಿಲುಕಾಲ,ग्रीष्म
749,Herbst::N,ಶರತ್ಕಾಲ,शरत्
750,Herbst::N,ಶರತ್ಕಾಲ,पतझड़
751,Winter::N,ಚಳಿಗಾಲ,जाड़ा
752,Winter::N,ಚಳಿಗಾಲ,सर्दियाँ
753,Januar::N,ನಾಲ್ಚಳಿ,जनवरी
754,Februar::N,ಅಯ್ಚಳಿ,फ़रवरी
755,März::N,ಮೊಬ್ಬೇಸಿಗೆ,मार्च
756,April::N,ಇಬ್ಬೇಸಿಗೆ,अप्रैल
757,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,मई
758,Juni::N,ಮೊಮ್ಮಳೆ,जून
759,Juli::N,ಇಮ್ಮಳೆ,जुलाई
760,August::N,ಮುಮ್ಮಳೆ,अगस्त
761,September::N,ನಾಲ್ಮಳೆ,सितंबर
762,Oktober::N,ಮೊಚ್ಚಳಿ,अक्तूबर
763,November::N,ಇಚ್ಚಳಿ,नवंबर
764,Dezember::N,ಮುಚ್ಚಳಿ,दिसंबर
765,Montag::N,ಸೋಮುವಾರ,पीर
766,Montag::N,ಸೋಮುವಾರ,सोमवार
767,Dienstag::N,ಮಂಗಳವಾರ,मंगलवार
768,Mittwoch::N,ಬುಧವಾರ,बुधवार
769,Donnerstag::N,ಗುರುವಾರ,गुरुवार
770,Donnerstag::N,ಗುರುವಾರ,बृहस्पतिवार
771,Freitag::N,ಶುಕ್ರವಾರ,शुक्रवार
772,Samstag::N,ಶನಿವಾರ,सनीचर
773,Samstag::N,ಶನಿವಾರ,शनिवार
774,Sonntag::N,ಭಾನುವಾರ,इतवार
775,Sonntag::N,ಭಾನುವಾರ,रविवार
776,groß::A,ದೊಡ್ಡ,बड़ा
777,klein::A,ಪುಟ್ಟ,कम
778,klein::A,ಪುಟ್ಟ,छोटा
779,lang::A,ದೀರ್ಘ,लंबा
780,lang::A,ದೀರ್ಘ,दीर्घ
781,kurz::A,ಚಕ್ಕ,लधु
782,kurz::A,ಚಕ್ಕ,छोटा
783,breit::A,ಅಗಲವಾದ,चौड़ा
784,schmal::A,ಇಕ್ಕಟ್ಟಾದ,तंग
785,schmal::A,ಇಕ್ಕಟ್ಟಾದ,सँकरा
786,dicht::A,ದಟ್ಟ,सघन
787,dick[Gegenstand]::A,ದಟ್ಟ,मोटा
788,dünn::A,ತೆಳು,महीन
789,dünn::A,ತೆಳು,बारीक
790,fein::A,ಕೋಮಲ,कोमल
791,fein::A,ಕೋಮಲ,सूक्ष्म
792,fest::A,ಘನ,दृढ़
793,fest::A,ಘನ,मज़बूत
794,flach::A,ಚಪ್ಪಟೆ,चपटा
795,glatt::A,ನಯ,चौरस
796,glatt::A,ನಯ,चिकना
797,hart::A,ಗಟ್ಟಿ,कठोर
798,hart::A,ಗಟ್ಟಿ,सख़्त
799,weich::A,ಮೃದುವಾದ,नरम
800,weich::A,ಮೃದುವಾದ,मुलायम
801,rund::A,ವರ್ತುಳ,गोल
802,rund::A,ವರ್ತುಳ,वर्तुल
803,spitz::A,ಮೊನಚಾದ,नुकीला
804,scharf::A,ತೀಕ್ಷ್ಣ,पैना
805,stumpf::A,ಮೊಂಡು,भोथरा
806,schwer::A,ಭಾರಿ,भारी
807,schwer::A,ಭಾರಿ,वज़नी
808,schön::A,ಸುಂದರ,सुंदर
809,heiß::A,ಬಿಸಿ,उष्ण
810,warm::A,ಬಿಸಿ,गरम
811,kalt::A,ತಣ್ಣನೆಯ,सर्द
812,kühl::A,ತಂಪಾದ,ठंडा
813,frisch::A,ನಿರ್ಮಲ,तर
814,frisch::A,ನಿರ್ಮಲ,ताज़ा
815,feucht::A,ಒದ್ದೆಯಾದ,नम
816,feucht::A,ಒದ್ದೆಯಾದ,भीगा
817,nass::A,ಒದ್ದೆಯಾದ,गीला
818,trocken::A,ಶುಷ್ಕ,सूखा
819,trocken::A,ಶುಷ್ಕ,ख़ुश्क
820,voll::A,ತುಂಬಿದ,भरा
821,voll::A,ತುಂಬಿದ,पूरा
822,leer::A,ಖಾಲಿ,ख़ाली
823,offen::A,ಮುಚ್ಚಲ್ಲದ,खुला
824,geschlossen::A,ಮುಚ್ಚಿದ,बंद
825,sauber::A,ಶುದ್ಧ,साफ़
826,sauber::A,ಶುದ್ಧ,सुथरा
827,schmutzig::A,ಅಶುದ್ಧ,गंदा
828,roh::A,ಹಸಿ,कच्चा
829,reif::A,ಹಣ್ಣಾದ,पक्व
830,reif::A,ಹಣ್ಣಾದ,पक्का
831,lecker::A,ಗುಚಿಕರ,मज़ेदार
832,lecker::A,ಗುಚಿಕರ,स्वादिष्ट
833,süß::A,ಸಿಹಿ,मीठा
834,bitter::A,ಕಹಿ,कटु
835,bitter::A,ಕಹಿ,कड़वा
836,sauer::A,ಹುಳಿಯಾದ,खट्टा
837,hell::A,ಹೊಳೆಯುವ,रोशन
838,dunkel::A,ಮಬ್ಬಾದ,अँधेरा
839,schwarz::A,ಕಪ್ಪು,काला
840,schwarz::A,ಕಪ್ಪು,स्याह
841,weiß::A,ಬಿಳಿಯ,सफ़ेद
842,rot::A,ಕೆಂಪು,लाल
843,rot::A,ಕೆಂಪು,सुर्ख़
844,gelb::A,ಹಳದಯ,पीला
845,gelb::A,ಹಳದಯ,ज़र्द
846,blau::A,ನೀಲ,नीला
847,blau::A,ನೀಲ,आसमानी
848,grün::A,ಕಾಯಾದ,हरा
849,grau::A,ಬೂದುಬಣ್ಣದ,धूसर
850,bunt::A,ವರ್ಣರಂಜಿತ,रंगीन
851,bunt::A,ವರ್ಣರಂಜಿತ,बहुरंगा
852,billig::A,ಅಗ್ಗ,सस्ता
853,teuer::A,ದುಬಾರಿಯಾದ,महँगा
854,wertvoll::A,ಅಮೂಲ್ಯ,क़ीमती
855,wertvoll::A,ಅಮೂಲ್ಯ,मूल्यवान्
856,blind::A,ಅಂಧ,अंधा
857,taub::A,ಕಿವುಡಾದ,बहरा
858,kräftig::A,ಪ್ರಬಲ,ताक़तवर
859,kräftig::A,ಪ್ರಬಲ,शक्तिशाली
860,stark::A,ಶಕ್ತಿವಂತ,प्रबल
861,stark::A,ಶಕ್ತಿವಂತ,बलवान्
862,schwach::A,ದುರ್ಬಲ,कमज़ोर
863,fett::A,ಕೊಬ್ಬಿದ,मोटा
864,fett::A,ಕೊಬ್ಬಿದ,मांसल
865,schlank::A,ತೆಳ್ಳಗಿನ,पतला
866,schlank::A,ತೆಳ್ಳಗಿನ,छरहरा
867,hübsch::A,ಅಂದವಾದ,सुंदर
868,hübsch::A,ಅಂದವಾದ,ख़ूबसूरत
869,böse::A,ಕೆಟ್ಟ,पापी
870,böse::A,ಕೆಟ್ಟ,दुष्ट
871,dumm::A,ಮಂದ,मूर्ख
872,dumm::A,ಮಂದ,बुद्धू
873,faul::A,ಆಲಸ,आलसी
874,faul::A,ಆಲಸ,सुस्त
875,fleißig::A,ಕಡಗುವ,मेहनती
876,fleißig::A,ಕಡಗುವ,परिश्रमी
877,geizig::A,ಜುಗ್ಗ,कृपण
878,geizig::A,ಜುಗ್ಗ,कंजूस
879,klug::A,ಚತುರ,समझदार
880,klug::A,ಚತುರ,होशियार
881,klug::A,ಚತುರ,अक़्लमंद
882,geschickt::A,ದಕ್ಷ,किशल
883,lieb::A,ಪ್ರಿಯ,प्रिय
884,lieb::A,ಪ್ರಿಯ,प्यारा
885,lustig::A,ಖುಷಿಯಾದ,हँसमुख
886,lustig::A,ಖುಷಿಯಾದ,ख़ुशदिल
887,sanft::A,ಸೌಮ್ಯ,नम्र
888,hungrig::A,ಹಸಿದ,भूखा
889,krank::A,ಅಸ್ವಸ್ಥ,बीमार
890,krank::A,ಅಸ್ವಸ್ಥ,अस्वस्थ
891,nackt::A,ನಗ್ನ,नग्न
892,traurig::A,ದುಃಖಿತ,उदास
893,traurig::A,ದುಃಖಿತ,रंजीदा
894,lebendig::A,ಜೀವಂತ,जीता
895,lebendig::A,ಜೀವಂತ,ज़िंदा
896,gut::A,ಒಳ್ಳೆಯ,अच्छा
897,schlecht::A,ದುಷ್ಟ,बुरा
898,schlecht::A,ದುಷ್ಟ,ख़राब
899,richtig::A,ಸರಿ,ठीक
900,schlimm::A,ಅಸಹ್ಯ,बुरा
901,schlimm::A,ಅಸಹ್ಯ,अप्रिय
902,wahr::A,ನಿಜ,सच
903,alt::A,ಮುದಿ,पुराना
904,neu::A,ಹೊಸ,नया
905,ehemalig::A,ಮಾಜೀ,भूतपूर्व
906,alt[Lebewesen]::A,ವೃದ್ಧ,बूढ़ा
907,alt[Lebewesen]::A,ವೃದ್ಧ,वृद्ध
908,jung::A,ಎಳ,जवान
909,arm::A,ಬಡ,ग़रीब
910,reich::A,ಶ್ರೀಮಂತ,धनी
911,reich::A,ಶ್ರೀಮಂತ,अमीर
912,bekannt::A,ಅಪ್ತ,मालूम
913,berühmt::A,ಪ್ರಸಿದ್ಧ,मशहूर
914,berühmt::A,ಪ್ರಸಿದ್ಧ,प्रसिद्ध
915,fremd::A,ಪರಕೀಯ,विदेशी
916,fremd::A,ಪರಕೀಯ,अपरिचित
917,verschieden::A,ಬೇರೆ,अलग
918,verschieden::A,ಬೇರೆ,भिन्न
919,nah::A,ಹತ್ತಿರವಾದ,नज़दीकी
920,fern::A,ದೂರದ,दूर
921,fern::A,ದೂರದ,दूरस्थ
922,linker::A,ಎಡ,बायाँ
923,rechter::A,ಬಲ,दायाँ
924,rechter::A,ಬಲ,दाहिना
925,anderer::A,ಇತರ,अन्य
926,anderer::A,ಇತರ,दूसरा
927,erster::A,ಪ್ರಥಮ,पहला
928,erster::A,ಪ್ರಥಮ,प्रथम
929,zweiter::A,ದ್ವಿತೀಯ,दूसरा
930,zweiter::A,ದ್ವಿತೀಯ,द्वितीय
931,dritter::A,ಮೂರನೆಯಜಗತ್ತು,तीसरा
932,letzter::A,ಅಂತ್ಯ,अंतिम
933,letzter::A,ಅಂತ್ಯ,आख़िरी
934,allein::ADV,ಒಬ್ಬನೇ,तनहा
935,allein::ADV,ಒಬ್ಬನೇ,अकेले
936,auf einmal::ADV,ಒಡನೆ,वक़्त में
937,zusammen::ADV,ಒಟ್ಟಿಗೆ,एक साथ
938,zusammen::ADV,ಒಟ್ಟಿಗೆ,साथ साथ
939,lange::ADV,ದೀರ್ಘ,देर तक
940,plötzlich::ADV,ಅನಾಮತ್ತು,सहसा
941,plötzlich::ADV,ಅನಾಮತ್ತು,अचानक
942,sofort::ADV,ಜಾಗ್ರತೆ,तुरंत
943,später::ADV,ತರುವಾಯ,बाद को
944,später::ADV,ತರುವಾಯ,बाद में
945,jetzt::ADV,ಈಗ,अब
946,jetzt::ADV,ಈಗ,अभी
947,heute::ADV,ಇಂದು,आज
948,morgen::ADV,ನಾಳೆ,कल
949,bald::ADV,ಬೇಗ,जल्दी
950,dann::ADV,ಆಗ,तब
951,gestern::ADV,ನಿನ್ನೆ,कल
952,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,एक दिन
953,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,पहले कभी
954,damals::ADV,ಆಗ,उस समय
955,damals::ADV,ಆಗ,उन दिनों
956,danach::ADV,ಆಮೇಲೆ,इसके बाद
957,danach::ADV,ಆಮೇಲೆ,इसके पश्चात्
958,vorher::ADV,ಮುಂಚೆ,पहले
959,vorher::ADV,ಮುಂಚೆ,पेशतर
960,zuerst::ADV,ಮೊದಲಿಗೆ,पहले
961,einmal::ADV,ಒಮ್ಮೆ,एक बार
962,einmal::ADV,ಒಮ್ಮೆ,एक दफ़ा
963,manchmal::ADV,ಆಗಾಗ,कभी कभी
964,oft::ADV,ಅನೇಕಸಲ,अक्सर
965,immer::ADV,ಯಾವಾಗಲೂ,सदा
966,immer::ADV,ಯಾವಾಗಲೂ,हमेशा
967,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,कभी नहीं
968,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,कदापि नहीं
969,hier::ADV,ಇಲ್ಲಿ,इधर
970,hier::ADV,ಇಲ್ಲಿ,यहाँ
971,hierhin::ADV,ಇತ್ತ,इधर को
972,hierhin::ADV,ಇತ್ತ,यहाँ को
973,von hier::ADV,ಇಲ್ಲಿಂದ,यहाँ से
974,dort::ADV,ಅಲ್ಲಿ,उधर
975,dort::ADV,ಅಲ್ಲಿ,वहाँ
976,dorthin::ADV,ಅಲ್ಲಿಗೆ,उधर को
977,dorthin::ADV,ಅಲ್ಲಿಗೆ,वहाँ को
978,geradeaus::ADV,ಸೀದಾ,सीधे
979,vorwärts::ADV,ಮುನ್ನೆಡೆವ,आगे
980,vorwärts::ADV,ಮುನ್ನೆಡೆವ,आगे को
981,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,पीछे को
982,zurück::ADV,ಹಿಂದಕ್ಕೆ,वापस
983,unten::ADV,ಕೆಳಗೆ,नीचे
984,hinab::ADV,ಕೆಳಕ್ಕೆ,नीचे को
985,oben::ADV,ಮೇಲೆ,ऊपर
986,hinauf::ADV,ಮೇಲಕ್ಕೆ,ऊपर को
987,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,हर जगह
988,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,हर स्थान
989,nicht::ADV,ಇಲ್ಲ,न
990,nicht::ADV,ಇಲ್ಲ,नहीं
991,nicht::ADV,ಅಲ್ಲ,न
992,nicht::ADV,ಅಲ್ಲ,नहीं
993,ein wenig::ADV,ತುಸು,कुछ
994,ein wenig::ADV,ತುಸು,ज़रा
995,ein wenig::ADV,ತುಸು,थोड़ा
996,kaum::ADV,ಕಠಿನವಾಗಿ,लगभग नहीं
997,kaum::ADV,ಕಠಿನವಾಗಿ,बराबर नहीं
998,sehr::ADV,ಬಹು,बहुत
999,so::ADV,ಅಷ್ಟು,ऐसा
1000,noch::ADV,ಇನ್ನು,अभी तक
1001,nur::ADV,ಕೇವಲ,केवल
1002,nur::ADV,ಕೇವಲ,सिर्फ़
1003,schon::ADV,ಆಗಲೇ,चुकना
1004,wieder::ADV,ಪುನಃ,फिर
1005,wieder::ADV,ಪುನಃ,दुबारा
1006,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,व्यर्थ
1007,vor::PRP,ಮುಂದೆ,के आगे
1008,vor::PRP,ಮುಂದೆ,के सामने
1009,hinter::PRP,ಹಿಂದ,के पीछे
1010,unter::PRP,ಕೆಳ,के तले
1011,unter::PRP,ಕೆಳ,के नीचे
1012,durch::PRP,ನೇರವಾಗಿ,के पार
1013,neben::PRP,ಅಧರ ಬಲಿಕ,के पास
1014,neben::PRP,ಅಧರ ಬಲಿಕ,की बग़ल में
1015,zwischen::PRP,ನಡುವೆ,के बीच
1016,wegen::PRP,ಅಧಕ್ಕಗಿ,के कारण
1017,wegen::PRP,ಅಧಕ್ಕಗಿ,की वजह से
1018,dies::PRN,ಈ,यह
1019,das::PRN,ಅದು,वह
1020,alles::PRN,ಎಲ್ಲ,सब
1021,alles::PRN,ಎಲ್ಲ,सब कुछ
1022,ich::PRN,ನಾನು,मैं
1023,du::PRN,ನೀನು,तू
1024,er::PRN,ಅವನು,यह
1025,er::PRN,ಇವನು,यह
1026,wir::PRN,ನಾವು,हम
1027,ihr::PRN,ನೀವು,तुम
1028,sie::PRN,ಅವರು,ये
1029,was::FPRN,ಏನು,क्या
1030,wer::FPRN,ಯಾರಿಗೆ,कौन
1031,wo::FADV,ಎಲ್ಲಿ,किधर
1032,wohin::FADV,ಎಲ್ಲಿಗೆ,किधर
1033,wie::FADV,ಹೇಗೆ,कैसे
1034,warum::FADV,ಏಕೆ,क्यों
1035,wieviel::FNUM,ಎಷ್ಟು,कितना
1036,eins::NUM,ಒಂದು,एक
1037,zwei::NUM,ಎರಡು,दो
1038,drei::NUM,ಮೂರು,तीन
1039,vier::NUM,ನಾಲ್ಕು,चार
1040,fünf::NUM,ಅಯ್ದು,पाँच
1041,sechs::NUM,ಆರು,छह
1042,sieben::NUM,ಏಳು,सात
1043,acht::NUM,ಎಂಟು,आठ
1044,neun::NUM,ಒಂಭಬತ್ತು,नौ
1045,zehn::NUM,ಹತ್ತು,दस
1046,elf::NUM,ಹನ್ನೊಂದು,ग्यारह
1047,zwölf::NUM,ಹನ್ನೆರಡು,बारह
1048,zwanzig::NUM,ಇಪ್ಪತ್ತು,बीस
1049,dreißig::NUM,ಮೂವತ್ತು,तीस
1050,vierzig::NUM,ನಲವತ್ತು,चालीस
1051,fünfzig::NUM,ಐವತ್ತು,पचास
1052,sechzig::NUM,ಅರುವತ್ತು,साठ
1053,siebzig::NUM,ಎಪ್ಪತ್ತು,सत्तर
1054,achtzig::NUM,ಎಂಬತ್ತು,अस्सी
1055,neunzig::NUM,ತೊಂಬತ್ತು,नव्वे
1056,hundert::NUM,ನೂರು,सौ
1057,tausend::NUM,ಸಾವಿರ,हज़ार
1058,und::CNJ,ಮತ್ತು,और
1059,oder::CNJ,ಅಥವಾ,या
1060,stehen::V,ನಿಲ್ಲು,खड़ा होना
1061,sitzen::V,ಕುಳ್ಳಿರು,बैठना
1062,liegen::V,ಮಲಗಿಕೊ,लेटना
1063,hängen::V,ಇಳಿಯಬಿಡು,लटकना
1064,werden::V,ಆಗು,बनना
1065,passieren::V,ಆಗು,होना
1066,beginnen::V,ಆರಂಭಿಸು,आरंभ होना
1067,beginnen::V,ಆರಂಭಿಸು,प्रारंभ होना
1068,enden::V,ಕೊನೆಗಾಣು,अंत होना
