,Concept_ID,xal,pl
794,du::PRN,чи,ty
795,er::PRN,тер,on
796,wir::PRN,мадн,my
797,ihr::PRN,та,wy
798,sie::PRN,тедн,oni
799,was::FPRN,юн,co
800,wer::FPRN,кен,kto
801,wo::FADV,хама,gdzie
802,wohin::FADV,хамаран,dokąd
803,wie::FADV,яһҗ,jak
804,wie::FADV,яһад,jak
805,warum::FADV,юңгад,dlaczego
806,wieviel::FNUM,кедү,ile
807,eins::NUM,негн,jeden
808,zwei::NUM,хойр,dwa
809,drei::NUM,һурвн,trzy
810,vier::NUM,дөрвн,cztery
811,fünf::NUM,тавн,pięć
812,sechs::NUM,зурһан,sześć
813,sieben::NUM,долан,siedem
814,acht::NUM,нәәмн,osiem
815,neun::NUM,йисн,dziewięć
816,zehn::NUM,арвн,dziesięć
817,elf::NUM,арвн негн,jedenaście
818,zwölf::NUM,арвн хойр,dwanaście
819,zwanzig::NUM,хөрн,dwadzieścia
820,dreißig::NUM,һучн,trzydzieści
821,vierzig::NUM,дөчн,czterdzieści
822,fünfzig::NUM,тәвн,pięćdziesiąt
823,sechzig::NUM,җирн,sześćdziesiąt
824,siebzig::NUM,далн,siedemdziesiąt
825,achtzig::NUM,найн,osiemdziesiąt
826,neunzig::NUM,йирн,dziewięćdziesiąt
827,hundert::NUM,зун,sto
828,tausend::NUM,миңһн,tysiąc
829,und::CNJ,болн,i
830,oder::CNJ,эс гиҗ,lub
831,oder::CNJ,эс гиҗ,albo
832,oder::CNJ,эс гихлә,lub
833,oder::CNJ,эс гихлә,albo
834,stehen::V,зогсх,stać
835,sitzen::V,суух,siedzieć
836,liegen::V,кевтх,leżeć
837,hängen::V,өлгәтә бәәх,wisieć
838,werden::V,болх,zostać
839,werden::V,болх,stać się
840,passieren::V,болх,dziać się
841,passieren::V,болх,zdarzyć się
842,beginnen::V,эклх,zacząć się
843,enden::V,төгсх,kończyć się
844,wechseln::V,хүврх,zmienić się
845,aufgehen[Sonne]::V,һарх,wzejść
846,untergehen[Sonne]::V,орх,zajść
847,untergehen[Sonne]::V,сүүрлх,zajść
848,scheinen[Sonne]::V,герлтх,świecić
849,donnern::V,күрҗңнх,grzmieć
850,wehen::V,сальклх,wiać
851,strömen::V,һооҗх,płynąć
852,strömen::V,һооҗх,lać się
853,fließen::V,урсх,ciec
854,fließen::V,урсх,płynąć
855,sich drehen::V,эргх,obracać się
856,schwanken::V,дәәвлх,chwiać się
857,schwingen::V,нәәхлх,wahać się
858,fallen::V,унх,padać
859,fallen::V,киисх,padać
860,brennen::V,шатх,palić się
861,rauchen::V,ута һарһх,dymić
862,rauchen::V,ута һарһх,dymić się
863,regnen::V,орх,padać
864,gefrieren::V,мөстх,zamarznąć
865,tauen::V,хәәлх,tajać
866,schmelzen::V,хәәлх,topnieć
867,schmelzen::V,хәәлгдх,topnieć
868,trocknen::V,эврх,schnąć
869,sieden::V,буслх,wrzeć
870,sieden::V,буслх,kipieć
871,faulen::V,үмкәрх,gnić
872,verfaulen::V,илҗрх,zgnić
873,reißen::V,тасрх,urywać się
874,versinken::V,чивх,tonąć
875,vergehen::V,болх,przechodzić
876,erscheinen::V,һарх,zjawiać się
877,verschwinden::V,уга болх,zniknąć
878,sinken::V,татгдх,spadać
879,abnehmen::V,хасгдх,spadać
880,zunehmen::V,өсх,wzrosnąć
881,steigen::V,немх,wzrastać
882,wachsen::V,өсх,rosnąć
883,wachsen::V,урһх,rosnąć
884,glänzen::V,гилвкх,błyszczeć
885,funkeln::V,цәклх,zabłyszczeć
886,lärmen::V,шууглдх,hałasować
887,läuten::V,хоңх,dzwonić
888,klingeln::V,җиңнулх,dzwonić
889,klirren::V,җиңнх,brzęczeć
890,brausen::V,догшрхх,huczeć
891,rauschen::V,сарҗңнх,szumieć
892,rauschen::V,сарҗңнх,szeleścić
893,klingen::V,ә һарх,brzmieć
894,klingen::V,ә һарх,dźwięczeć
895,bellen::V,хуцх,szczekać
896,heulen::V,уульх,wyć
897,blasen::V,үләх,dmuchnąć
898,pfeifen::V,ишкрх,gwizdać
899,schreien::V,хәәкрх,krzyczeć
900,stöhnen::V,түңшх,stękać
901,zittern::V,дагҗннх,drżeć
902,leben::V,бәәх,żyć
903,geboren werden::V,төрх,urodzić się
904,atmen::V,әмсхлх,oddychać
905,trinken::V,уух,pić
906,essen::V,идх,jeść
907,schlucken::V,зальгх,połknąć
908,müde werden::V,көшх,zmęczyć się
909,einschlafen::V,унтх,zasnąć
910,schlafen::V,нөөрсх,spać
911,aufwachen::V,серх,obudzić się
912,aufstehen::V,босх,wstać
913,sich erholen::V,амрх,wypoczywać
914,krank werden::V,гемтх,zachorować
915,krank sein::V,шалтглх,chorować
916,schmerzen::V,өвдх,boleć
917,husten::V,ханях,kaszlać
918,genesen::V,эдгх,wyzdrowieć
919,sterben::V,үкх,umrzeć
920,sterben::V,өңгрх,umrzeć
921,umkommen::V,үкх,zginąć
922,sich bewegen::V,көдлх,poruszać się
923,sich bewegen::V,көндрх,poruszać się
924,sich rühren::V,көндрх,ruszyć się
925,sich erheben::V,босх,podnieść się
926,sich setzen::V,суух,usiąść
927,hinfallen::V,унх,upaść
928,hinfallen::V,киисх,upaść
929,laufen::V,йовх,chodzić
930,schreiten::V,алхх,kroczyć
931,spazierengehen::V,сергҗ йовх,iść na spacer
932,eilen::V,шулудх,pospieszać
933,sich beeilen::V,адһх,pospieszyć się
934,sich beeilen::V,шамдх,pospieszyć się
935,sausen::V,хурдлх,pędzić
936,sausen::V,йир_хурдар_гүүх,pędzić
937,sausen::V,йир_хурдар_йовх,pędzić
938,rennen::V,гүүх,biec
939,rennen::V,гүүх,biegać
940,springen::V,һәрәдх,skakać
941,klettern::V,давшх,wspinać się
942,schaukeln::V,дүүдңндх,huśtać
943,schaukeln::V,дүүдңндх,kołysać
944,kriechen::V,мөлкх,pełzać
945,kriechen::V,мөлкх,czołgać się
946,schwimmen::V,усчх,pływać
947,tauchen::V,булхх,zanurzać się
948,rudern::V,хәәвдх,wiosłować
949,fahren::V,йовх,jechać
950,fliegen::V,нисх,latać
951,fliegen::V,нисх,lecieć
952,gehen::V,йовх,iść
953,weggehen::V,йовх,odejść
954,weggehen::V,одх,odejść
955,weggehen::V,һарх,odejść
956,weggehen::V,мөрлх,odejść
957,abfahren::V,мордх,odjechać
958,anhalten::V,зогсх,zatrzymać się
959,hineingehen::V,орх,wchodzić
960,eintreten::V,орх,wejść
961,eintreten::V,орх,nastąpić
962,kommen::V,ирх,przyjść
963,ankommen::V,ирх,przybyć
964,zurückkommen::V,орх,wrócić
965,bleiben::V,бәәх,zostać
966,warten::V,күләх,czekać
967,erwarten::V,күләх,oczekiwać
968,suchen::V,хәәх,szukać
969,finden::V,олх,znaleźć
970,versuchen::V,седх,próbować
971,vorbereiten::V,белдх,przygotować
972,lieben::V,дурлх,kochać
973,mögen::V,таассгдх,lubić
974,lachen::V,инәх,śmiać się
975,rühren::V,уйрах,wzruszyć
976,weinen::V,уульх,płakać
977,schimpfen::V,харах,kląć
978,sich ärgern::V,уурлх,gniewać się
979,sich fürchten::V,әәх,bać się
980,fürchten::V,әәх,bać się
981,fürchten::V,сүрдх,bać się
982,fliehen::V,зулх,uciekać
983,flüchten::V,орһх,uciec
984,flüchten::V,зулх,uciec
985,sehen::V,үзх,widzieć
986,sehen::V,үзх,zobaczyć
987,anschauen::V,харх,oglądać
988,ansehen::V,хәләх,popatrzeć na
989,ansehen::V,үзх,popatrzeć na
990,hören::V,соңсх,słyszeć
991,zuhören::V,соңсх,słuchać
992,probieren::V,амсх,kosztować
993,riechen::V,үнрчлх,wąchać
994,fühlen::V,медх,czuć
995,fühlen::V,медх,odczuwać
996,scheinen::V,болҗ медгдх,wydawać się
997,scheinen::V,миниһәр болхла,wydawać się
998,scheinen::V,болад бәәх,wydawać się
999,zu sehen sein::V,үзгдх,widnieć
1000,vernehmen::V,соңсх,usłyszeć
1001,frieren::V,даарх,marznąć
1002,tun::V,кех,czynić
1003,können::V,чадх,móc
1004,können::V,чадх,umieć
1005,wollen::V,дурлх,chcieć
1006,anfangen::V,эклх,zacząć
1007,beenden::V,дуусх,zakończyć
1008,aufhören::V,уурх,przestać
1009,gelingen::V,бүтх,udać się
1010,gelingen::V,күцәх,udać się
1011,geraten::V,болх,udać się
1012,öffnen::V,секх,otworzyć
1013,schließen::V,хаах,zamknąć
1014,stellen::V,тәвх,postawić
1015,setzen::V,суулһх,posadzić
1016,legen::V,тәвх,kłaść
1017,berühren::V,көндәх,dotykać
1018,verbinden::V,боох,łączyć
1019,bedecken::V,хучх,przykryć
1020,bedecken::V,бүркх,przykryć
1021,aufhängen::V,өлгх,powiesić
1022,anzünden::V,асах,zapalić
1023,anzünden::V,шатах,zapalić
1024,aufheben::V,өөдән өргх,podnieść
1025,zurücklassen::V,үлдәх,zostawić
1026,verlieren::V,геех,zgubić
1027,fallen lassen::V,алдх,upuścić
1028,machen::V,кех,zrobić
1029,herstellen::V,кех,wytworzyć
1030,bauen::V,тосхх,budować
1031,reparieren::V,ясх,naprawiać
1032,verbessern::V,сәәрүлх,ulepszyć
1033,ändern::V,хүврәх,zmienić
1034,graben::V,малтх,kopać
1035,beugen::V,нуһлх,zagiąć
1036,biegen::V,матилһх,zgiąć
1037,drehen::V,эргүлх,obracać
1038,wenden::V,көмрх,obrocić
1039,wenden::V,эргүлх,obrocić
1040,umdrehen::V,эргүлх,obrocić
1041,heben::V,өргх,podnosić
1042,heben::V,деер өргх,podnosić
1043,hochheben::V,өргх,podnieść
1044,ergreifen::V,бәрх,chwycić
1045,halten::V,бәрх,trzymać
1046,drücken::V,шахх,naciskać
1047,schieben::V,түлкх,pchać
1048,schieben::V,түлкх,posuwać
1049,kratzen::V,мааҗх,drapać
1050,lecken::V,долах,lizać
1051,beißen::V,хазх,kąsać
1052,abreißen::V,таслх,oderwać
1053,abschneiden::V,тәәрх,odciąć
1054,binden::V,боох,wiązać
1055,stecken::V,шаах,wetknąć
1056,stecken::V,хатхх,wetknąć
1057,brechen::V,хамхлх,złamać
1058,klopfen::V,цокх,pukać
1059,klopfen::V,цокх,stukać
1060,hauen::V,цокх,bić
1061,kleben::V,наах,kleić
1062,reiben::V,зүлгх,trzeć
1063,streichen::V,наах,smarować
1064,streichen::V,лашх,smarować
1065,streichen::V,түркх,smarować
1066,schleifen::V,хурцлх,ostrzyć
1067,schneiden::V,хәәчлх,ciąć
1068,schneiden::V,хәәчлх,krajać
1069,rütteln::V,дәәвлүлх,trząść
1070,schütteln::V,сегсрх,trząść
1071,schwenken::V,дайлх,machać
1072,schütten::V,кех,nasypać
1073,füllen::V,дүүргх,napełnić
1074,einwickeln::V,орах,zawinąć
1075,tragen::V,зөөх,nieść
1076,schleppen::V,чирх,wlec
1077,ziehen::V,татх,ciągnąć
1078,aufbewahren::V,хадһлх,przechowywać
1079,werfen::V,хайх,rzucać
1080,fangen::V,бәрх,łowić
1081,fangen::V,хавлх,łowić
1082,packen::V,бәрх,chwycić
1083,verstecken::V,дүрх,ukryć
1084,verstecken::V,дүрх,schować
1085,verstecken::V,бултулх,ukryć
1086,verstecken::V,бултулх,schować
1087,teilen::V,хувах,podzielić
1088,schicken::V,илгәх,posyłać
1089,bringen::V,авч ирх,przynieść
1090,hinzufügen::V,немх,dodać
1091,bekommen::V,авх,dostać
1092,erhalten::V,авх ,otrzymać
1093,nehmen::V,авх,wziąć
1094,wählen::V,шүүх,wybrać
1095,auswählen::V,шүүх,wybrać
1096,bewahren::V,хадһлх,zachować
1097,bewahren::V,кевтнь үлдәх,zachować
1098,bewahren::V,кевтнь бәәлһх,zachować
1099,behindern::V,харшлх,utrudnić
1100,behindern::V,харшлх,przeszkadzać
1101,verderben::V,үрәх,zepsuć
1102,beschädigen::V,эвдх,uszkodzić
1103,zerbrechen::V,күүлх,złamać
1104,zerbrechen::V,хамхлх,złamać
1105,zerreißen::V,шуучх,drzeć
1106,zerreißen::V,шуучх,rozdzierać
1107,zerstören::V,эвдх,zniszczyć
1108,verbrennen::V,шатах,spalić
1109,geben::V,өгх,dać
1110,reichen::V,өгх,podać
1111,schenken::V,белглх,darować
1112,versprechen::V,амлх,obiecać
1113,wünschen::V,сә хәәх,życzyć
1114,loben::V,магтх,chwalić
1115,küssen::V,үмсх,całować
1116,wiegen::V,саатулх,kołysać
1117,zudecken::V,бүркх,przykryć
1118,wecken::V,серүлх,zbudzić
1119,zeigen::V,үзүлх,pokazać
1120,führen::V,көтлх,wieść
1121,führen::V,көтлх,prowadzić
1122,lehren::V,заах,uczyć
1123,lehren::V,сурһх,uczyć
1124,unterrichten::V,сурһх,nauczać
1125,unterrichten::V,багшлх,nauczać
1126,aufziehen::V,өскәх,wychować
1127,leiten::V,һардх,kierować
1128,leiten::V,толһалх,kierować
1129,antreiben::V,шамдах,popędzić
1130,lassen::V,күч үзүлх,zostawić
1131,einladen::V,үрх,zaprosić
1132,vereinigen::V,хамцулх,zjednoczyć
1133,besuchen::V,одх,odwiedzić
1134,treffen::V,харһх,trafić
1135,treffen::V,харһх,spotkać
1136,sich versammeln::V,цуглрх,zebrać się
1137,sich versammeln::V,цуглрх,zgromadzić się
1138,sich versammeln::V,хурх,zebrać się
1139,sich versammeln::V,хурх,zgromadzić się
1140,spielen::V,наадх,grać
1141,spielen::V,наадх,bawić się
1142,singen::V,дуулх,śpiewać
1143,tanzen::V,биилх,pląsać
1144,tanzen::V,биилх,tańczyć
1145,sich trennen::V,хаһцх,rozstać się
1146,verlassen::V,хайх,opuścić
1147,retten::V,әм аврх,ocalić
1148,retten::V,әм аврх,uratować
1149,retten::V,әәмшгәс харсх,ocalić
1150,retten::V,әәмшгәс харсх,uratować
1151,bewachen::V,харх,pilnować
1152,bewachen::V,манх,pilnować
1153,schützen::V,харсх,ochronić
1154,verteidigen::V,харсх,bronić
1155,sich schlagen::V,гүвдлдх,pobić się
1156,schießen::V,хах,strzelać
1157,siegen::V,диилх,zwycziężyć
1158,ärgern::V,уурлулх,gniewać
1159,schlagen::V,цокх,bić
1160,schlagen::V,цокх,uderzyć
1161,schlagen::V,гүвдх,bić
1162,schlagen::V,гүвдх,uderzyć
1163,stechen::V,хатхх,ukłuć
1164,stoßen::V,түлкчкх,popchnąć
1165,stehlen::V,хулхалх,ukraść
1166,stören::V,һә болх,zakłócić
1167,stören::V,һә болх,przeszkodzić
1168,belästigen::V,амр эс өгх,dokuczać
1169,verbergen::V,нуух,ukryć
1170,verbergen::V,бултулх,ukryć
1171,täuschen::V,меклх,łudzić
1172,betrügen::V,меклх,oszukać
1173,betrügen::V,мек һарһх,oszukać
1174,töten::V,алх,zabić
1175,wohnen::V,бәәх,mieszkać
1176,arbeiten::V,көдлх,pracować
1177,sammeln::V,түүх,zebrać
1178,pflücken::V,түүх,zerwać
1179,pflücken::V,хурах,zerwać
1180,jagen::V,аңнх,polować
1181,jagen::V,аңһучлх,polować
1182,fischen::V,заһс аңнх,łowić ryby
1183,fassen::V,бәрх,złapać
1184,hüten::V,хәрүлх,paść
1185,treiben::V,туух,pędzić
1186,anbinden::V,уйх,przywiązać
1187,füttern::V,теҗәх,karmić
1188,melken::V,саах,doić
1189,hacken::V,чавчх,rąbać
1190,gießen::V,услх,lać
1191,gießen::V,услх,podlać
1192,reifen::V,болх,dojrzeć
1193,reifen::V,болвсрх,dojrzeć
1194,zubereiten::V,белдх,przyrządzić
1195,kochen::V,чанх,gotować
1196,kochen::V,болһх,gotować
1197,backen::V,болһх,piec
1198,braten::V,хуурх,piec
1199,braten::V,хуурх,smażyć
1200,umrühren::V,самрх,przemieszać
1201,stricken::V,өлгх,dziać
1202,nähen::V,уйх,szyć
1203,färben::V,будх,pofarbować
1204,reinigen::V,цеврлх,oczyścić
1205,waschen::V,уһах,prać
1206,abwischen::V,арчх,obetrzeć
1207,spülen::V,зәәлх,płukać
1208,fegen::V,сәвүрдх,zamiatać
1209,kehren::V,сәвүрдх,zamieść
1210,baden::V,өөмх,kąpać się
1211,sich waschen::V,уһах,myć się
1212,sich waschen::V,бийән уһаҗ,myć się
1213,ausziehen::V,тәәлх,zdjąć
1214,anziehen::V,өмсх,włożyć
1215,sich anziehen::V,хувцлх,ubrać się
1216,kämmen::V,самлх,uczesać
1217,schmücken::V,чимх,ozdabiać
1218,schmücken::V,кеерүлх,ozdabiać
1219,sagen::V,келх,powiedzieć
1220,sprechen::V,келх,mówić
1221,reden::V,күүндх,mówić
1222,reden::V,күр_кех,mówić
1223,sich unterhalten::V,күүндх,rozmawiać
1224,fragen::V,сурх,zapytać
1225,bitten::V,эрх,prosić
1226,erzählen::V,келх,opowiedzieć
1227,erzählen::V,келҗ өгх,opowiedzieć
1228,mitteilen::V,медүлх,zawiadomić o
1229,nennen::V,нерәдх,nazwać
1230,nennen::V,нер өгх,nazwać
1231,rufen::V,дуудх,wołać
1232,prahlen::V,көөрх,chełpić się
1233,übersetzen::V,орчулх,tłumaczyć
1234,denken::V,санх,myśleć
1235,glauben::V,шүтх,sądzić
1236,glauben::V,шүтх,wierzyć
1237,glauben::V,нәәлх,sądzić
1238,glauben::V,нәәлх,wierzyć
1239,bemerken::V,темдглх,zauważyć
1240,erkennen::V,таньх,poznać
1241,erkennen::V,медх,poznać
1242,begreifen::V,медх,zrozumieć
1243,verstehen::V,соңсх,rozumieć
1244,verstehen::V,соңсх,dosłyszeć
1245,lernen::V,сурх,uczyć się
1246,wissen::V,медх,wiedzieć
1247,sich erinnern an::V,санх,przypomnieć sobie
1248,vergessen::V,мартх,zapomnieć
1249,messen::V,кемҗәлх,mierzyć
1250,zählen::V,тоолх,liczyć
1251,rechnen::V,тоолх,rachować
1252,lesen::V,умшх,czytać
1253,malen::V,зурх,malować
1254,zeichnen::V,зурх,rysować
1255,schreiben::V,бичх,pisać
1256,besitzen::V,эзлх,posiadać
1257,kaufen::V,хулдҗ авх,kupić
1258,verkaufen::V,хулдх,sprzedać
1259,verkaufen::V,гүүлгх,sprzedać
1260,bezahlen::V,өгх,zapłacić
1261,zahlen::V,өгх,płacić
1262,beherrschen::V,эзлх,opanować
1263,ertragen::V,даах,znieść
1264,treten::V,,kopnąć
