,Concept_ID,ko,bn
728,rauchen::V,김이나다,ধোঁয়া ছড়ান
729,regnen::V,비가오다,বর্ষণ_করা
730,gefrieren::V,얼다,হিমায়িত হওয়া
731,tauen::V,녹다,গলা
732,schmelzen::V,녹다,গলা
733,trocknen::V,홈치다,শুষ্ক করা
734,sieden::V,끓다,ফোঁড়া
735,faulen::V,부패하다,ক্ষয় হওয়া
736,verfaulen::V,썩다,ক্ষয় হওয়া 
737,reißen::V,지바찢다,ছিঁড়া
738,versinken::V,가라앉다,ডুবা
739,vergehen::V,지나가다,যাওয়া
740,erscheinen::V,나타나다,আসা
741,verschwinden::V,사라지다,অদৃশ্য হওয়া
742,sinken::V,가라앉다,হ্রাস হওয়া
743,abnehmen::V,떼어내다,হ্রাস হওয়া
744,zunehmen::V,증가하다,বৃদ্ধি পাওয়া
745,steigen::V,상승하다,ওঠা
746,wachsen::V,생기하다,বড় হওয়া
747,glänzen::V,뛰오나다,জ্বলা
748,funkeln::V,불티가잍어나다,জ্বল্জ্বল করা
749,lärmen::V,떠들다,
750,läuten::V,울시다,রুসুঝুসু করা
751,klingeln::V,초닌총을울리다,বাজা
752,klirren::V,탁탁울리다,টুংটাং-শব্দ করা
753,brausen::V,쏴쏴소리내다,গর্জন করা
754,rauschen::V,솨솨,মর্মরধ্বনি করা
755,klingen::V,반향하다,শব্দ করা
756,bellen::V,짖다,ঘেউ ঘেউ করা
757,heulen::V,포효하다,গর্জন করা
758,blasen::V,불다,ফুঁ দেওয়া
759,pfeifen::V,피리를불다,শিস্ দেওয়া
760,schreien::V,절규하다,চিৎকার করা
761,stöhnen::V,신음하다,গোঁ-গো করা
762,zittern::V,저뉼하다,কাঁপা
763,leben::V,살다,বাঁচা
764,geboren werden::V,태어난,জন্মানো
765,atmen::V,숨쉬다,শ্বাস ফেলা
766,trinken::V,마시다,পান করা
767,essen::V,먹다,ভক্ষণ করা
768,schlucken::V,들이켜다,গেলা
769,einschlafen::V,잠들다,নিদ্রামগ্ন হওয়া
770,schlafen::V,자다,নিদ্রা যাওয়া
771,aufwachen::V,눈트다,জাগা
772,aufstehen::V,서다,জাগা
773,sich erholen::V,회복하다,আরাম করা
774,schmerzen::V,아프다,কন্কন করা
775,husten::V,잔기침하다,কাশা
776,genesen::V,낫다,আরোগ্য হওয়া
777,sterben::V,죽다,মারা যাওয়া
778,umkommen::V,못쓰게되다,মারা যাওয়া
779,sich bewegen::V,움직이다,চলা
780,sich rühren::V,움직이다,নড়া
781,sich erheben::V,이러서다,উদিত হওয়া
782,sich setzen::V,앉히다,বসা
783,hinfallen::V,넘어지다,পড়া
784,laufen::V,걷다,হাঁটা
785,schreiten::V,보행하다,হাঁটা
786,spazierengehen::V,산보하다,পায়চারি করা
787,eilen::V,서둘다,ত্বরাম্বিত করা
788,sich beeilen::V,서둘게하다,ত্বরাম্বিত করা
789,sausen::V,서들러 떠나다,ধেয়ে যাওয়া
790,rennen::V,달리다,চলা
791,springen::V,도약하다,লাফানো
792,klettern::V,갑겨오르다,আরোহণ করা
793,schaukeln::V,흔들리게하다,দোলা
794,kriechen::V,기다,হামাগুড়ি দেওয়া
795,schwimmen::V,헤엄치다,সাঁতার কাটা
796,tauchen::V,잠기다,ডোবা
797,rudern::V,물을헤치다,দাঁড় টানা
798,fahren::V,가다,চালান
799,fahren::V,나르다,চালান
800,fliegen::V,날다,ওড়া
801,gehen::V,가다,যাওয়া
802,weggehen::V,팔리다,প্রস্থান করা
803,abfahren::V,출발하다,প্রস্থান করা
804,anhalten::V,멈추다,থামা
805,hineingehen::V,(그리로)가다,ঢোকা
806,eintreten::V,들러가다,ঢোকা
807,kommen::V,오다,আসা
808,ankommen::V,고챀하다,আসা
809,zurückkommen::V,보기,ফিরা
810,bleiben::V,체류,থাকা
811,warten::V,기다리다,অপেক্ষা করা
812,erwarten::V,기대하다,অপেক্ষা করা
813,suchen::V,찾다,খোঁজ করা
814,suchen::V,구하다,খোঁজ করা
815,finden::V,찾아내다,পাওয়া
816,versuchen::V,시험하다,পরখ করা
817,vorbereiten::V,재비하다,প্রস্তুত করা
818,lieben::V,사랑하다,ভালবাসা
819,mögen::V,줗아하다,পছন্দ করা
820,lachen::V,웃다,হাসা
821,rühren::V,건드리다,হৃদয়ম্পর্শ করা
822,weinen::V,울다,কাঁদা
823,schimpfen::V,꾸짖다,নালিশ করা
824,sich ärgern::V,화를내게 하다,রাগ হত্তয়া
825,sich fürchten::V,두려원하다,ভয় করা
826,fürchten::V,두려원하다,ডরা
827,fliehen::V,도망치다,পালানো
828,flüchten::V,도주하다,পালানো
829,sehen::V,보다,দেখা
830,anschauen::V,바라보다,দেখা
831,ansehen::V,바라보다,দেখা
832,hören::V,듣다,শোনা
833,zuhören::V,듣다,শোনা
834,probieren::V,시식하다,পরখ করা
835,riechen::V,내새를맡다,শুঁকা
836,fühlen::V,느끼다,অনুভব করা
837,scheinen::V,...것같다,মনে হত্তয়া
838,zu sehen sein::V,보이는,দেখা দেত্তয়া
839,vernehmen::V,듣다,শোনা
840,vernehmen::V,들어서일다,শোনা
841,frieren::V,춥다,শীত লাগা
842,tun::V,하다,করা
843,können::V,할주릴다,পারা
844,wollen::V,바라다,ইচ্ছা করা
845,anfangen::V,시작하다,আরম্ভ করা
846,beenden::V,다하다,শেষ করা
847,aufhören::V,그만두다,থামা
848,gelingen::V,성국하다,সিদ্ধিলাভ করা
849,geraten::V,잘되어가다,পরিণত হত্তয়া
850,öffnen::V,열다,খোলা
851,schließen::V,추측하다,বন্ধ করা
852,stellen::V,세우다,স্থাপন করা
853,setzen::V,놓다,স্থাপন করা
854,legen::V,눕히다,স্থাপন করা
855,berühren::V,대다,স্পর্শ করা
856,verbinden::V,옝열하다,সংযুক্ত করা
857,bedecken::V,덮다,ঢাকা
858,aufhängen::V,매달다,ঝুলানো
859,anzünden::V,점화하다,জ্বালান
860,aufheben::V,위로올리다,কুড়াইয়া তোলা
861,zurücklassen::V,튀에남기다,পরিত্যাগ করা
862,verlieren::V,잃다,হারান
863,fallen lassen::V,떨어뜨리다,ফেলা
864,machen::V,하다,গঠন করা
865,herstellen::V,제조하다,সৃষ্টি করা
866,bauen::V,짓다,নির্মাণ করা
867,reparieren::V,수셩자다,মেরামত করা
868,verbessern::V,정정하다,উন্নতিলাভ করা
869,ändern::V,바꾸다,পরিবর্তিত করা
870,graben::V,파다,খনন করা
871,beugen::V,구부리다,নোয়া
872,biegen::V,굽히다,নোয়া
873,drehen::V,회전,ঘোরান
874,wenden::V,회전시키다,উলটাইয়া দেত্তয়া
875,umdrehen::V,회전시키다,উলটানো
876,heben::V,일으아키다,উত্তোলন করা
877,hochheben::V,틀어올리다,উঁচু করা
878,ergreifen::V,잡다,দখল করা
879,halten::V,잡다,ধরা
880,drücken::V,누르다,টেপা
881,schieben::V,밀다,ঠেলা
882,kratzen::V,긁다,চাঁচা
883,lecken::V,핥다,চাটা
884,beißen::V,물다,দংশন করা
885,abschneiden::V,귾어내다,বিচ্ছিন্ন করা
886,binden::V,매다,বন্ধন করা
887,stecken::V,찌르다,বিদ্ধ করা
888,brechen::V,금,ভাঙা
889,klopfen::V,치다,আঘাত করা
890,hauen::V,때리다,আঘাত করা
891,kleben::V,들러붙다,সাঁটা
892,reiben::V,문지르다,ঘষা
893,streichen::V,쓰다듬다,ছড়াইয়া
894,schleifen::V,갈다,ধার দেওয়া
895,schneiden::V,베다,কাটা
896,rütteln::V,흔들다,নাড়ান
897,schütteln::V,흔들다,নড়া
898,schwenken::V,흔들다,দোলা
899,schütten::V,따르다,বর্ষণ করা
900,füllen::V,담다,পরিপূর্ণ করা
901,einwickeln::V,싸다,মুড়া
902,tragen::V,지우다,বহন করা
903,schleppen::V,끌다,টানা
904,ziehen::V,당기다,টানা
905,aufbewahren::V,간직하다,রাখা
906,werfen::V,던지다,ছুড়া
907,fangen::V,밥다,লোফা
908,packen::V,쥐다,ধরা
909,verstecken::V,숨기다,গোপন করা
910,teilen::V,나누다,বিভক্ত করা
911,schicken::V,보내다,প্রেরণ করা
912,bringen::V,가겨,আনা
913,hinzufügen::V,부가하다,একত্র করা
914,bekommen::V,얻다,পাওয়া
915,erhalten::V,지니다,পাওয়া
916,nehmen::V,잡다,নেওয়া
917,wählen::V,선거하다,বাছা
918,auswählen::V,선출하다,বাছা
919,bewahren::V,저장보종,বাঁচাইয়া রাখা
920,behindern::V,훼방하다,বাধা দেওয়া
921,verderben::V,못쓰게 되다,নষ্ট করা
922,beschädigen::V,상하게하다,ক্ষতি করা
923,zerbrechen::V,깨뜨리다,ভাঙ্গিয়া যাওয়া
924,zerreißen::V,잡아쫓다,ছিঁড়া
925,zerstören::V,파괴하다,বিনাশ করা
926,verbrennen::V,소실하다,দহন করা
927,geben::V,주다,দেওয়া
928,reichen::V,내일다,দেওয়া
929,schenken::V,주다,উপহার দেত্তয়া
930,versprechen::V,약속하다,প্রতিশ্রুতি দেওয়া
931,wünschen::V,바라다,আকাঙ্ক্ষা করা
932,loben::V,칭찬하다,প্রশংসা করা
933,küssen::V,키스하다,চুম্বন করা
934,wiegen::V,어르다,দুলানো
935,zudecken::V,뚜꺼을하다,ঢাকা
936,wecken::V,깨우다,জাগানো
937,zeigen::V,보이다,দেখানো
938,führen::V,가게하다,পথ দেখানো
939,lehren::V,가르치다,শেখানো
940,unterrichten::V,가르지다,শিক্ষা দেওয়া
941,aufziehen::V,사육하다,পালন করা
942,leiten::V,이끌다,পরিচালনা করা
943,antreiben::V,몰다,চালনা করা
944,lassen::V,내버려두다,অনুমতি দেওয়া
945,einladen::V,초청하다,নিমন্ত্রণ করা
946,vereinigen::V,하나로하다,এক করা
947,besuchen::V,방문하다,দেখিতে যাওয়া
948,treffen::V,만나다,সন্মুখীন হওয়া
949,sich versammeln::V,조립하다,জড়ো হওয়া
950,spielen::V,눌다,খেলা
951,singen::V,노래하다,গাওয়া
952,tanzen::V,춤추하다,নাচা
953,sich trennen::V,가르다,পৃথক করা
954,verlassen::V,버림받은,পরিত্যাগ করা
955,retten::V,구조하다,উদ্ধার করা
956,bewachen::V,치키다,পাহারা দেওয়া
957,schützen::V,보호하다,রক্ষা করা
958,verteidigen::V,막다,রক্ষা করা
959,sich schlagen::V,치다,লড়াই করা
960,schießen::V,쏘다,তীরবেগে ছোটা
961,siegen::V,이기다,জেতা
962,ärgern::V,성을내게하다,বিরক্ত করা
963,schlagen::V,치다,আঘাত করা
964,treten::V,디디다,লাথি মারা
965,stechen::V,찌르다,দংশন করা
966,stoßen::V,찌르다,ঠেলা
967,stehlen::V,훔치다,অপহরণ করা
968,stören::V,움직이다,ঘাঁটান
969,belästigen::V,괴롭히다,বিরক্ত করা
970,verbergen::V,숨기다,গোপন করা
971,täuschen::V,속이다,প্রবঞ্চনা করা
972,betrügen::V,속이다,প্রতারণা করা
973,töten::V,죽이다,হত্যা করা
974,wohnen::V,실다,বাস করা
975,arbeiten::V,일하다,কাজ করা
976,sammeln::V,모으다,সংগ্রহ করা
977,pflücken::V,꿔다,চয়ন করা
978,jagen::V,사냥하다,শিকার করা
979,fischen::V,고기를잡다,মাছ ধরা
980,fassen::V,움켜쥐다,ধরা
981,hüten::V,망보다,যুথভুক্ত করা
982,treiben::V,몰아세우다,চালনা করা
983,anbinden::V,묶다,বন্ধন করা
984,füttern::V,사료를주다,ভোজন করানো
985,melken::V,젖을짜다,দুগ্ধ দোহন করা
986,hacken::V,자르다,কাটা
987,gießen::V,물을대다,বর্ষণ করা
988,reifen::V,성숙하다,পাকা
989,zubereiten::V,조제하다,রন্ধন করা
990,kochen::V,요리하다,রন্ধন করা
991,backen::V,쿱다,সেকা
992,braten::V,굽다,ভাজা
993,umrühren::V,교반하다,নড়ানো
994,stricken::V,뜨개질하다,বোনা
995,nähen::V,꿰매다,সেলাই করা
996,färben::V,채색하다,রঞ্জিত করা
997,reinigen::V,청소하다,পরিষ্কার করা
998,waschen::V,씻다,পরিষ্কার করা
999,abwischen::V,닦다,মুছা
1000,spülen::V,씻다,পরিষ্কার করা
1001,fegen::V,소체하다,ঝাঁট দেওয়া
1002,kehren::V,청소하다,ঝাঁট দেওয়া
1003,baden::V,감다,অবগাহন করা
1004,sich waschen::V,모믈 씻다,ধোয়া
1005,ausziehen::V,벗다,খুলা
1006,anziehen::V,끌어움직이다,গায়ে দেত্তয়া
1007,kämmen::V,빗다,আঁচড়ানো
1008,schmücken::V,치레하다,সাজান করা
1009,sagen::V,말하다,উচ্চারণ করা
1010,sprechen::V,말하다,বলা
1011,reden::V,이야기하다,আলাপ করা
1012,fragen::V,질문하다,জিজ্ঞাসা করা
1013,bitten::V,원하다,প্রার্থনা করা
1014,erzählen::V,이야기하다,বর্ণনা করা
1015,mitteilen::V,이야기하다,বলা
1016,nennen::V,부르다,নাম দেওয়া
1017,rufen::V,불러내다,আমন্ত্রণ করা
1018,prahlen::V,자랑하다,বড়াই করা
1019,übersetzen::V,번역하다,ভাষাস্তরিত করা
1020,denken::V,생각하다,ভাবা
1021,glauben::V,믿다,বিশ্বাস করা
1022,bemerken::V,인자하다,লক্ষ্য করা
1023,erkennen::V,인식하다,চিনিতে পারা
1024,begreifen::V,파악하다,উপলব্ধি করা
1025,verstehen::V,이해하다,উপলব্ধি করা
1026,lernen::V,배우다,শেখা
1027,wissen::V,알다,জানা
1028,sich erinnern an::V,상기하다,মনে করা
1029,vergessen::V,잊다,বিস্মৃত হওয়া
1030,messen::V,측정하다,মাপা
1031,zählen::V,세다,গণনা করা
1032,rechnen::V,게산하다,হিসাব করা
1033,lesen::V,읽다,পাঠ করা
1034,malen::V,그리다,আঁকা
1035,zeichnen::V,소묘하다,ছকা
1036,schreiben::V,쓰다,লেখা
1037,besitzen::V,소유하다,অধিকার করা
1038,kaufen::V,사다,ক্রয় করা
1039,verkaufen::V,팔다,বেচা
1040,bezahlen::V,지불하다,প্রদান করা
1041,zahlen::V,치르다,প্রদান করা
1042,beherrschen::V,지배하다,শাসন করা
1043,ertragen::V,참다,বহন করা
1044,Raureif::N,,তুহিন
1045,Grube::N,,গর্ত
1046,Lust::N,,বাসনা
1047,Nachricht::N,,তথ্য
1048,klug::A,,দক্ষ
1049,von hier::ADV,,ত্রই স্তান হইতে
1050,müde werden::V,,পরিশ্রান্ত হওয়া
1051,krank werden::V,,অসুস্থ হত্তয়া
1052,krank sein::V,,রূগ্ণ হত্তয়া
1053,abreißen::V,,বিচ্ছিন্ন করা
1054,sich anziehen::V,,পোশাক পরা
1055,sich unterhalten::V,,আড্ডা দেওয়া
