,Concept_ID,mn,mhr
716,schön::A,сайхан,сы́лне
717,heiß::A,халуун,шо́кшо
718,warm::A,дулаан,ле́ве
719,kalt::A,хүйтэн,йӱ́штӧ
720,kühl::A,сэрүүн,юа́лге
721,kühl::A,сэрүүн,южгата́
722,frisch::A,эрүүл,свежа́
723,frisch::A,жихүүн,свежа́
724,feucht::A,чийгтэй,вӱ́дыжгӧ
725,nass::A,нойтон,нӧ́рӧ
726,trocken::A,хатсан,ку́кшо
727,voll::A,дүүрэн,тич
728,leer::A,хоосон,яра́
729,offen::A,онгорхой,виш
730,geschlossen::A,битүү,пе́тырыме
731,geschlossen::A,битүү,тӱ́чмӧ
732,geschlossen::A,хаалтай,пе́тырыме
733,geschlossen::A,хаалтай,тӱ́чмӧ
734,sauber::A,цэвэр,ару́
735,sauber::A,цэвэр,янда́р
736,sauber::A,хиргүй,ару́
737,sauber::A,хиргүй,янда́р
738,schmutzig::A,бохир,лавыра́н
739,schmutzig::A,бохир,ла́выргыше
740,schmutzig::A,хиртэй,лавыра́н
741,schmutzig::A,хиртэй,ла́выргыше
742,roh::A,түүхий,кӱ́чымӧ
743,reif::A,болсон,лӧза́
744,lecker::A,амттай,ту́тло
745,süß::A,амттай,ше́ре
746,süß::A,чихэрлэг,ше́ре
747,bitter::A,гашуун,ко́чо
748,sauer::A,эсгэлэн,шо́по
749,hell::A,гэгээн,во́лгыдо
750,hell::A,гэрэлтэй,во́лгыдо
751,dunkel::A,бараан,пычке́мыш
752,dunkel::A,харанхуй,пычке́мыш
753,schwarz::A,хар,шола́
754,weiß::A,цагаан,ош
755,rot::A,улаан,йошка́р
756,gelb::A,шар,сар
757,blau::A,хөх,ка́нде
758,blau::A,цэнхэр,ка́нде
759,grün::A,ногоон,ужа́р
760,grau::A,орог,сур
761,grau::A,саарал,сур
762,bunt::A,эрээн,олача́
763,billig::A,хямд,шу́лдо
764,teuer::A,үнэтэй,ше́рге
765,wertvoll::A,үнэт,шергака́н
766,blind::A,сохор,со́кыр
767,taub::A,чих хатуу,соҥгыра́
768,kräftig::A,чийрэг,куа́тле
769,stark::A,хүчтэй,вия́н
770,stark::A,чадалтай,вия́н
771,schwach::A,сул,а́лдыме
772,fett::A,тарган,коя́
773,fett::A,голигор,коя́
774,schlank::A,голшиг,йоштката́
775,schlank::A,голшиг,яжу́
776,hübsch::A,сайхан,чеве́р
777,hübsch::A,хөөрхөн,чеве́р
778,böse::A,муу,шы́де
779,böse::A,хортой,шы́де
780,dumm::A,тэнэг,аҥыра́
781,faul::A,залхуу,його
782,fleißig::A,чармайлтгай,ты́ршыше
783,geizig::A,харамч,чаҥга́
784,klug::A,цэцэн,уша́н
785,geschickt::A,дүйтэй,уста́
786,lieb::A,хайрт,ала́л
787,lustig::A,цэнгэлтэй,весела́
788,sanft::A,наалинхай,ны́жылге
789,hungrig::A,өлөн,шу́жышо
790,hungrig::A,өлссөн,шу́жышо
791,krank::A,өвчтэй,че́рле
792,nackt::A,нүцгэн,чарама́т
793,traurig::A,гунигт,ойга́н
794,lebendig::A,амьд,и́лыше
795,lebendig::A,амьтай,и́лыше
796,gut::A,сайн,сай
797,schlecht::A,муу,уда́
798,schlecht::A,муу,шӱ́кшӧ
799,schlecht::A,өөдгүй,уда́
800,schlecht::A,өөдгүй,шӱ́кшӧ
801,richtig::A,зөв,чы́нле
802,richtig::A,зүйтэй,чы́нле
803,schlimm::A,муухай,аля́к
804,schlimm::A,муухай,тыра́н
805,wahr::A,үнэн,чы́нле
806,wahr::A,үнэн,настоя́щий
807,wahr::A,жинхэнэ,чы́нле
808,wahr::A,жинхэнэ,настоя́щий
809,alt::A,хуучин,то́што
810,neu::A,шинэ,у
811,ehemalig::A,агсан,о́нчычсо
812,ehemalig::A,агсан,онда́кысе
813,ehemalig::A,байсан,о́нчычсо
814,ehemalig::A,байсан,онда́кысе
815,alt[Lebewesen]::A,өвгөн,шо́нто
816,alt[Lebewesen]::A,хижээл,шо́нто
817,jung::A,залуу,са́мырык
818,arm::A,ядуу,нужна́
819,reich::A,баян,поя́н
820,reich::A,баялаг,поя́н
821,bekannt::A,танил,па́лыме
822,berühmt::A,цуутай,лӱ́млӧ
823,berühmt::A,алдартай,лӱ́млӧ
824,fremd::A,харь,йот
825,fremd::A,гадаад,йот
826,verschieden::A,ондоо,тӱ́рлӧ
827,verschieden::A,янз янзын,тӱ́рлӧ
828,nah::A,ойрын,ли́шыл
829,nah::A,дөтийн,ли́шыл
830,fern::A,холын,тора́
831,fern::A,холын,мӱ́ндыр
832,linker::A,буруу,шола́
833,rechter::A,баруун,пурла́
834,anderer::A,өөр,вес
835,anderer::A,өөр,мо́ло
836,anderer::A,нөгөө,вес
837,anderer::A,нөгөө,мо́ло
838,erster::A,нэгдэх,и́кымше
839,erster::A,нэгдүгээр,и́кымше
840,zweiter::A,хоёрдугаар,ко́кымшо
841,dritter::A,гуравдугаар,ку́мшо
842,letzter::A,сүүлийн,пыта́ртыш
843,allein::ADV,ганцаараа,шкет
844,auf einmal::ADV,нэгмөсөн,икана́ште
845,zusammen::ADV,цуг,пырля́
846,zusammen::ADV,хамт,пырля́
847,lange::ADV,удаан,кужу́н
848,plötzlich::ADV,гэнэт,кенета́
849,sofort::ADV,дороо,кызыта́к
850,später::ADV,дараа,варара́к
851,jetzt::ADV,өнөө,ы́нде
852,jetzt::ADV,өнөө,кы́зыт
853,heute::ADV,өнөө,та́че
854,heute::ADV,өнөөдөр,та́че
855,morgen::ADV,маргааш,эрла́
856,morgen::ADV,маргаадар,эрла́
857,bald::ADV,түргэн,вашке́
858,bald::ADV,удахгүй,вашке́
859,dann::ADV,хожим,вара́
860,dann::ADV,тэгээд,вара́
861,gestern::ADV,өчигдөр,теҥге́че
862,einst::ADV,нэг,икана́
863,damals::ADV,тэгэхэд,туна́м
864,danach::ADV,тэгээд,вара́
865,danach::ADV,дараа нь,вара́
866,vorher::ADV,урьд,о́нчыч
867,zuerst::ADV,анх,онда́к
868,zuerst::ADV,эхлээд,онда́к
869,einmal::ADV,нэг удаа,икана́
870,manchmal::ADV,хааяа,ка́шын
871,manchmal::ADV,хааяа,кокла́н
872,manchmal::ADV,заримдаа,ка́шын
873,manchmal::ADV,заримдаа,кокла́н
874,oft::ADV,олонтоо,чӱ́чкыдын
875,immer::ADV,байнга,эре́
876,immer::ADV,байнга,ту́тыш
877,niemals::ADV,хэзээ ч,ок нигуна́м
878,niemals::ADV,хэдийд ч,ок нигуна́м
879,hier::ADV,энд,ты́ште
880,hierhin::ADV,нааш,ты́шке
881,hierhin::ADV,нааш,тыш
882,von hier::ADV,эндээс,тыше́ч
883,von hier::ADV,эндээс,тыве́ч
884,dort::ADV,тэнд,ту́што
885,dorthin::ADV,тийш,туш
886,dorthin::ADV,тийш,ту́шко
887,geradeaus::ADV,шулуун,вик
888,vorwärts::ADV,урагшаа,о́нчыко
889,rückwärts::ADV,буцаан,шеҥге́к
890,rückwärts::ADV,сөөргөө,шеҥге́к
891,zurück::ADV,буцаж,мӧҥге́ш
892,zurück::ADV,гэдрэг,мӧҥге́ш
893,unten::ADV,дор,ӱ́лнӧ
894,unten::ADV,дор,йыма́лне
895,hinab::ADV,уруу,йыма́к
896,oben::ADV,дээр,кӱ́шнӧ
897,oben::ADV,дээр,ӱмба́лне
898,hinauf::ADV,өөд,кӱ́ш
899,hinauf::ADV,өөд,кӱ́шкӧ
900,hinauf::ADV,дээш,кӱ́ш
901,hinauf::ADV,дээш,кӱ́шкӧ
902,überall::ADV,хааяагүй,чыла́ вере́
903,überall::ADV,энд тэндгүй,чыла́ вере́
904,nicht::ADV,эс,ок
905,nicht::ADV,эс,о́геш
906,nicht::ADV,-гүй,ок
907,nicht::ADV,-гүй,о́геш
908,ein wenig::ADV,жаахан,изи́ш
909,kaum::ADV,арай,пыкше́
910,kaum::ADV,арай гэж,пыкше́
911,sehr::ADV,тун,чот
912,so::ADV,тэгж,тыге́
913,so::ADV,ингээд,тыге́
914,noch::ADV,дахин,а́ле
915,noch::ADV,дахиад,а́ле
916,nur::ADV,зөвхөн,гына́
917,nur::ADV,гагцхүү,гына́
918,schon::ADV,нэгэнт,ы́нде
919,wieder::ADV,дахин,ада́к
920,wieder::ADV,дахиад,ада́к
921,vergebens::ADV,хий,ара́м
922,vor::PRP,өмнө,о́нчыч
923,hinter::PRP,ард,шеҥге́лне
924,unter::PRP,доор,йыма́лне
925,durch::PRP,дундуур,вошт
926,neben::PRP,хажууд,вокте́н
927,zwischen::PRP,завсар,кокла́ште
928,zwischen::PRP,хооронд,кокла́ште
929,wegen::PRP,төлөө,верч
930,wegen::PRP,дээрээс,верч
931,dies::PRN,энэ,ти́де
932,das::PRN,тэр,са́де
933,alles::PRN,цөм,чыла́
934,alles::PRN,бүгд,чыла́
935,ich::PRN,би,мый
936,du::PRN,чи,тый
937,er::PRN,тэр,ту́до
938,er::PRN,тэр хүн,ту́до
939,wir::PRN,бид,ме
940,ihr::PRN,та нар,те
941,sie::PRN,тэд,ну́но
942,was::FPRN,юу,мо
943,wer::FPRN,хэн,кӧ
944,wo::FADV,хаа,куша́н
945,wo::FADV,хаана,куша́н
946,wohin::FADV,хааш,куш
947,wohin::FADV,хааш,ку́шко
948,wohin::FADV,хаана,куш
949,wohin::FADV,хаана,ку́шко
950,wie::FADV,яаж,кузе́
951,wie::FADV,хэрхэн,кузе́
952,warum::FADV,юунд,мо
953,warum::FADV,юунд,мола́н
954,warum::FADV,яагаад,мо
955,warum::FADV,яагаад,мола́н
956,wieviel::FNUM,хэдий,куна́р
957,wieviel::FNUM,хэд,куна́р
958,eins::NUM,нэг,ик
959,zwei::NUM,хоёр,ко́кыт
960,drei::NUM,гурав,кум
961,vier::NUM,дөрөв,ныл
962,fünf::NUM,тав,вич
963,sechs::NUM,зургаа,куд
964,sieben::NUM,долоо,шым
965,acht::NUM,найм,канда́ш
966,neun::NUM,ес,инде́ш
967,zehn::NUM,арав,лу
968,elf::NUM,арван нэг,лати́к
969,zwölf::NUM,арван хоёр,латко́к
970,zwanzig::NUM,хорь,ко́ло
971,dreißig::NUM,гуч,ку́мло
972,vierzig::NUM,дөч,ны́лле
973,fünfzig::NUM,тавь,ви́тле
974,sechzig::NUM,жар,ку́дло
975,siebzig::NUM,дал,шы́мле
976,achtzig::NUM,ная,канда́шле
977,neunzig::NUM,ер,инде́шле
978,hundert::NUM,зуу,шӱ́дӧ
979,tausend::NUM,мянга,тӱже́м
980,und::CNJ,ч,да
981,und::CNJ,ч,ден
982,und::CNJ,болон,да
983,und::CNJ,болон,ден
984,oder::CNJ,буюу,я
985,oder::CNJ,буюу,а́ле
986,stehen::V,зогсох,шога́ш
987,sitzen::V,суух,шинча́ш
988,liegen::V,хэвтэх,кия́ш
989,hängen::V,өлгөөтэй байх,кеча́ш
990,hängen::V,дүүжлээтэй байх,кеча́ш
991,werden::V,болох,лия́ш
992,passieren::V,тохиох,лия́ш
993,beginnen::V,эхлэх,тӱҥгала́ш
994,enden::V,дүүрэх,пыта́ш
995,wechseln::V,хувирах,вашталта́ш
996,aufgehen[Sonne]::V,мандах,лекта́ш
997,untergehen[Sonne]::V,жаргах,шинча́ш
998,scheinen[Sonne]::V,гэрэлтэх,волгалта́ш
999,donnern::V,дуугарах,кӱдырта́ш
1000,donnern::V,дуугарах,сургалта́ш
1001,wehen::V,салхилах,пуа́ш
1002,wehen::V,хөөрөгдөх,пуа́ш
1003,strömen::V,гүйх,шийалтара́ш
1004,strömen::V,урсах,шийалтара́ш
1005,fließen::V,урсах,йога́ш
1006,sich drehen::V,эргэлдэх,пӧрда́ш
1007,schwanken::V,хэлбэлзэх,лӱҥга́ш
1008,schwanken::V,хэлбэлзэх,тайныла́ш
1009,schwingen::V,ганхах,рӱпшалта́ш
1010,schwingen::V,хэлбэлзэх,рӱпшалта́ш
1011,fallen::V,унах,воза́ш
1012,fallen::V,унах,йӧрла́ш
1013,brennen::V,шатах,йӱла́ш
1014,rauchen::V,баагих,шикша́ш
1015,regnen::V,бороо орно,йӱра́ш
1016,gefrieren::V,хөлдөх,кылма́ш
1017,gefrieren::V,хөлдөх,ияҥа́ш
1018,tauen::V,хайлах,шула́ш
1019,schmelzen::V,уярах,лева́ш
1020,trocknen::V,хатах,кошка́ш
1021,sieden::V,буцлах,шола́ш
1022,sieden::V,даргилах,шола́ш
1023,faulen::V,үжрэх,шӱя́ш
1024,faulen::V,өмхийрөх,шӱя́ш
1025,verfaulen::V,бээх,шӱйы́н шуа́ш
1026,verfaulen::V,өгрөх,шӱйы́н шуа́ш
1027,reißen::V,цуурах,кӱрла́ш
1028,versinken::V,живэх,пуре́н кая́ш
1029,vergehen::V,нөгчих,эрте́н кая́ш
1030,vergehen::V,өнгөрөх,эрте́н кая́ш
1031,erscheinen::V,гарах,толы́н лекта́ш
1032,erscheinen::V,бултайх,толы́н лекта́ш
1033,verschwinden::V,далд орох,йома́ш
1034,verschwinden::V,алга болох,йома́ш
1035,sinken::V,татрах,пуча́ш
1036,sinken::V,доошлох,пуча́ш
1037,abnehmen::V,багасах,пуча́ш
1038,abnehmen::V,хорогдох,пуча́ш
1039,zunehmen::V,ихсэх,шукема́ш
1040,steigen::V,нэмэгдэх,нӧлталта́ш
1041,wachsen::V,өсөх,кушка́ш
1042,wachsen::V,ургах,кушка́ш
1043,glänzen::V,гилгэнэх,йылгыжа́ш
1044,glänzen::V,гилбэгнэх,йылгыжа́ш
1045,funkeln::V,гялжах,чолга́ш
1046,funkeln::V,гялалзах,чолга́ш
1047,lärmen::V,шуугих,рӱшка́ш
1048,läuten::V,цохих,мура́ш
1049,klingeln::V,хонхдох,йыҥгырта́ш
1050,klingeln::V,дуугарах,йыҥгырта́ш
1051,klirren::V,хангир жингэр хийх,чылдыртата́ш
1052,brausen::V,бургилах,лӱшка́ш
1053,rauschen::V,сэржигнэх,лыжга́ш
1054,klingen::V,хангинах,йоҥга́ш
1055,bellen::V,хуцах,опта́ш
1056,heulen::V,улих,урмыжа́ш
1057,blasen::V,үлзэх,пуала́ш
1058,pfeifen::V,исгэрэх,шӱ́шкаш
1059,schreien::V,хашгирах,кычкыра́ш
1060,stöhnen::V,ёолох,йыҥыса́ш
1061,stöhnen::V,гэнгэнэх,йыҥыса́ш
1062,zittern::V,дагжих,чытыра́ш
1063,leben::V,амьдрах,ила́ш
1064,geboren werden::V,төрөх,шоча́ш
1065,atmen::V,амьсгалах,шӱла́ш
1066,trinken::V,уух,йӱа́ш
1067,essen::V,идэх,кочка́ш
1068,schlucken::V,залгих,нела́ш
1069,müde werden::V,ядрах,ноя́ш
1070,einschlafen::V,унтчих,мале́н колта́ш
1071,schlafen::V,унтах,мала́ш
1072,aufwachen::V,сэрэх,помыжалта́ш
1073,aufstehen::V,босох,кынела́ш
1074,sich erholen::V,амрах,кана́ш
1075,krank werden::V,өвдөж эхлэх,черлане́н воза́ш
1076,krank sein::V,өвдөх,черлане́н кия́ш
1077,schmerzen::V,өвдөх,коршта́ш
1078,schmerzen::V,шархирах,коршта́ш
1079,husten::V,ханиах,кокыра́ш
1080,genesen::V,засрах,тӱрла́ш
1081,genesen::V,засрах,тазаҥа́ш
1082,sterben::V,үхэх,кола́ш
1083,sterben::V,нас барах,кола́ш
1084,umkommen::V,үхэх,вуй йома́ш
1085,sich bewegen::V,хөдлөх,кошта́ш
1086,sich rühren::V,хөдлөх,тарвана́ш
1087,sich erheben::V,босох,кынела́ш
1088,sich setzen::V,суух,шинча́ш
1089,hinfallen::V,ойчих,йӧрла́ш
1090,laufen::V,явган явах,кошта́ш
1091,schreiten::V,алхах,ошкыла́ш
1092,spazierengehen::V,зугаалах,гуля́яш
1093,eilen::V,хурдлах,вашка́ш
1094,sich beeilen::V,яарах,вашкешта́ш
1095,sich beeilen::V,шамдах,вашкешта́ш
1096,sausen::V,давхих,юлтка́ш
1097,rennen::V,гүйх,куржтала́ш
1098,springen::V,харайх,тӧршта́ш
1099,springen::V,дэвхрэх,тӧршта́ш
1100,klettern::V,авирах,кӱза́ш
1101,schaukeln::V,ганхалзах,лӱҥгалта́ш
1102,kriechen::V,мөлхөх,нушка́ш
1103,schwimmen::V,сэлэх,ия́ш
1104,tauchen::V,шунгах,шуҥгалта́ш
1105,rudern::V,сэлүүрдэх,удыра́ш
1106,fahren::V,явах,кудала́ш
1107,fliegen::V,нисэх,чоҥешта́ш
1108,gehen::V,явах,кая́ш
1109,weggehen::V,явах,кораҥа́ш
1110,abfahren::V,одох,лекта́ш
1111,abfahren::V,хөдлөх,лекта́ш
1112,anhalten::V,зогсох,чарна́ш
1113,hineingehen::V,орох,пура́ш
1114,eintreten::V,орох,пура́ш
1115,kommen::V,ирэх,тола́ш
1116,ankommen::V,хүрэх,шуа́ш
1117,zurückkommen::V,харих,пӧртыла́ш
1118,zurückkommen::V,буцаж ирэх,пӧртыла́ш
1119,bleiben::V,үлдэх,кода́ш
1120,warten::V,хүлээх,вуча́ш
1121,erwarten::V,хүлээх,вуча́ш
1122,suchen::V,эрэх,кычала́ш
1123,suchen::V,бэдрэх,кычала́ш
1124,finden::V,олох,муа́ш
1125,versuchen::V,оролдох,толаша́ш
1126,vorbereiten::V,бэлтгэх,ямдыла́ш
1127,lieben::V,янаглах,йӧрата́ш
1128,mögen::V,таалах,йӧрата́ш
1129,lachen::V,инээх,воштыла́ш
1130,rühren::V,сэтгэл уяруулах,ку́мыл тарвата́ш
1131,weinen::V,уйлах,шорта́ш
1132,schimpfen::V,хараах,каргаша́ш
1133,sich ärgern::V,уурлах,сыра́ш
1134,sich fürchten::V,айх,лӱда́ш
1135,fürchten::V,айх,лӱда́ш
1136,fliehen::V,зугтах,куржа́ш
1137,fliehen::V,гүйж очих,куржа́ш
1138,flüchten::V,оргох,куржа́ш
1139,sehen::V,үзэх,ужа́ш
1140,anschauen::V,харах,онча́ш
1141,ansehen::V,харах,эскера́ш
1142,hören::V,дуулах,кола́ш
1143,zuhören::V,чагнах,колышта́ш
1144,probieren::V,амсаж үзэх,тамла́ш
1145,riechen::V,үнэрлэх,ӱпшынча́ш
1146,fühlen::V,мэдрэх,шижа́ш
1147,scheinen::V,шиг үзэгдэх,чуча́ш
1148,zu sehen sein::V,үзэгдэх,коя́ш
1149,zu sehen sein::V,харагдах,коя́ш
1150,vernehmen::V,дуулах,кола́ш
1151,frieren::V,даарах,кылма́ш
1152,tun::V,хийх,ышта́ш
1153,tun::V,үйлдэх,ышта́ш
1154,können::V,болох,мошта́ш
1155,wollen::V,хүсэх,тӱна́ш
1156,anfangen::V,эхлэх,тӱҥала́ш
1157,beenden::V,дуусгах,пытара́ш
1158,aufhören::V,болих,чарна́ш
1159,aufhören::V,зогсох,чарна́ш
1160,gelingen::V,бүтэх,сай лекта́ш
1161,geraten::V,илрэх,лекта́ш
1162,öffnen::V,нээх,поча́ш
1163,öffnen::V,тайлах,поча́ш
1164,schließen::V,хаах,петыра́ш
1165,stellen::V,тавих,шында́ш
1166,stellen::V,босгох,шында́ш
1167,setzen::V,суулгах,шында́ш
1168,legen::V,хийх,опта́ш
1169,legen::V,хийх,пышта́ш
1170,legen::V,тавих,опта́ш
1171,legen::V,тавих,пышта́ш
1172,berühren::V,шүргэх,тӱка́ш
1173,verbinden::V,залгах,пида́ш
1174,bedecken::V,бүрэх,леведа́ш
1175,aufhängen::V,өлгөх,сака́ш
1176,aufhängen::V,дүүжлэх,сака́ш
1177,anzünden::V,асаах,чӱкта́ш
1178,anzünden::V,ноцоох,чӱкта́ш
1179,aufheben::V,өргөх,нӧлтала́ш
1180,zurücklassen::V,орхих,кода́ш
1181,zurücklassen::V,үлдээх,кода́ш
1182,verlieren::V,гээх,йомдара́ш
1183,fallen lassen::V,унагах,воза́ш
1184,machen::V,хийх,ышта́ш
1185,machen::V,гаргах,ышта́ш
1186,herstellen::V,бүтээх,ямдыла́ш
1187,bauen::V,барих,чоҥа́ш
1188,reparieren::V,засах,ачала́ш
1189,reparieren::V,сэлбэх,ачала́ш
1190,verbessern::V,засах,саемда́ш
1191,verbessern::V,сайжруулах,саемда́ш
1192,ändern::V,өөрчлөх,весемда́ш
1193,graben::V,малтах,кӱнча́ш
1194,beugen::V,бөгтийлгөх,пӱгырта́ш
1195,biegen::V,матах,лывырта́ш
1196,biegen::V,муруйлгах,лывырта́ш
1197,drehen::V,эргүүлэх,пӱтыра́ш
1198,wenden::V,эргүүлэх,ирала́ш
1199,umdrehen::V,хөрвүүлэх,савырала́ш
1200,heben::V,өргөх,нӧлта́ш
1201,hochheben::V,өргөх,нӧлта́ш
1202,ergreifen::V,атгах,руалта́ш
1203,halten::V,барих,куча́ш
1204,drücken::V,дарах,иша́ш
1205,drücken::V,дарах,темда́ш
1206,schieben::V,түлхэх,шӱкала́ш
1207,kratzen::V,хусах,удыра́ш
1208,kratzen::V,маажих,удыра́ш
1209,lecken::V,долоох,нула́ш
1210,beißen::V,зуух,пура́ш
1211,beißen::V,хазах,пура́ш
1212,abreißen::V,таслах,кӱрла́ш
1213,abschneiden::V,тайрах,пӱчка́ш
1214,binden::V,боох,кылда́ш
1215,binden::V,хүлэх,кылда́ш
1216,stecken::V,шаах,шуралта́ш
1217,stecken::V,шигтгэх,шуралта́ш
1218,brechen::V,хугалах,тодышта́ш
1219,klopfen::V,цохих,кыра́ш
1220,klopfen::V,тогших,кыра́ш
1221,hauen::V,дэлдэх,тӱя́ш
1222,kleben::V,наах,клеитла́ш
1223,reiben::V,нухах,йыга́ш
1224,reiben::V,нухах,туржала́ш
1225,reiben::V,нидчих,йыга́ш
1226,reiben::V,нидчих,туржала́ш
1227,streichen::V,нялах,шӱра́ш
1228,streichen::V,түрхэх,шӱра́ш
1229,schleifen::V,билүүдэх,шума́ш
1230,schleifen::V,билүүдэх,яна́ш
1231,schleifen::V,гуранздах,шума́ш
1232,schleifen::V,гуранздах,яна́ш
1233,schneiden::V,огтлох,пӱчка́ш
1234,rütteln::V,холхнулах,рӱза́ш
1235,schütteln::V,сэгсрэх,почка́ш
1236,schwenken::V,дэвэх,рӱза́ш
1237,schwenken::V,даллах,рӱза́ш
1238,schütten::V,цутгах,опта́ш
1239,schütten::V,аягалах,опта́ш
1240,füllen::V,дүүргэх,тема́ш
1241,einwickeln::V,боох,вӱдыла́ш
1242,einwickeln::V,ороох,вӱдыла́ш
1243,tragen::V,авчрах,нумала́ш
1244,schleppen::V,чирэх,шӱдыра́ш
1245,ziehen::V,татах,шупша́ш
1246,aufbewahren::V,хадгалах,арала́ш
1247,werfen::V,хаях,шуа́ш
1248,werfen::V,хаях,кышка́ш
1249,werfen::V,шидэх,шуа́ш
1250,werfen::V,шидэх,кышка́ш
1251,fangen::V,барих,куча́ш
1252,packen::V,шүүрэх,руалта́ш
1253,verstecken::V,нуух,тоя́ш
1254,teilen::V,хуваах,пӧла́ш
1255,schicken::V,илгээх,колта́ш
1256,schicken::V,явуулах,колта́ш
1257,bringen::V,авчрах,конда́ш
1258,bringen::V,аваачих,конда́ш
1259,hinzufügen::V,нэмэх,ешара́ш
1260,bekommen::V,хүлээн авах,нала́ш
1261,erhalten::V,хүлээн авах,нала́ш
1262,nehmen::V,авах,нала́ш
1263,wählen::V,сонгох,сайла́ш
1264,auswählen::V,шилэх,таҥгла́ш
1265,bewahren::V,гамнах,сакла́ш
1266,behindern::V,саад хийх,чаракла́ш
1267,behindern::V,тотгор болох,чаракла́ш
1268,verderben::V,эвдэх,пужа́ш
1269,beschädigen::V,гэмтээх,пужа́ш
1270,zerbrechen::V,хагалах,пудырта́ш
1271,zerbrechen::V,хага цохих,пудырта́ш
1272,zerreißen::V,урах,кӱрла́ш
1273,zerstören::V,эвдэх,шалата́ш
1274,zerstören::V,сүйтгэх,шалата́ш
1275,verbrennen::V,шатаах,йӱлата́ш
1276,geben::V,өгөх,пуа́ш
1277,reichen::V,өгөх,пуа́ш
1278,reichen::V,дамжуулах,пуа́ш
1279,schenken::V,бэлэглэх,пӧлекла́ш
1280,versprechen::V,амлах,сӧра́ш
1281,wünschen::V,ерөөх,тылана́ш
1282,loben::V,магтах,мокта́ш
1283,loben::V,сайшаах,мокта́ш
1284,küssen::V,озох,шупшала́ш
1285,küssen::V,үнсэх,шупшала́ш
1286,wiegen::V,бүүвэйлэх,рӱпша́ш
1287,zudecken::V,хучих,леведа́ш
1288,zudecken::V,бүтээх,леведа́ш
1289,wecken::V,сэрээх,помыжалтара́ш
1290,zeigen::V,үзүүлэх,ончыкта́ш
1291,führen::V,хөтлөх,вӱда́ш
1292,lehren::V,заах,туныкта́ш
1293,unterrichten::V,сургах,туныкта́ш
1294,aufziehen::V,өсгөх,орышта́ш
1295,aufziehen::V,хүмүүжүүлэх,орышта́ш
1296,leiten::V,удирдах,вӱда́ш
1297,leiten::V,удирдах,вуйлата́ш
1298,antreiben::V,шамдуулах,поктыла́ш
1299,lassen::V,-уулах,-та́ш
1300,einladen::V,залах,ӱжа́ш
1301,vereinigen::V,нэгтгэх,иктешла́ш
1302,vereinigen::V,хамтруулах,иктешла́ш
1303,besuchen::V,зочлох,то́лын кая́ш
1304,treffen::V,учрах,вашлия́ш
1305,treffen::V,дайралдах,вашлия́ш
1306,sich versammeln::V,хуралдах,погына́ш
1307,sich versammeln::V,хуралдах,чумырга́ш
1308,spielen::V,наадах,мода́ш
1309,singen::V,дуулах,мура́ш
1310,tanzen::V,бүжиглэх,кушта́ш
1311,sich trennen::V,салах,ойырла́ш
1312,verlassen::V,хаях,кудалта́ш
1313,retten::V,гэтэлгэх,утара́ш
1314,bewachen::V,сахих,орола́ш
1315,schützen::V,хамгаалах,арала́ш
1316,verteidigen::V,хамгаалах,арала́ш
1317,sich schlagen::V,зодолдох,кредала́ш
1318,schießen::V,харвах,лӱя́ш
1319,schießen::V,буу буудах,лӱя́ш
1320,siegen::V,ялах,сеҥа́ш
1321,ärgern::V,уурлуулах,сырыкта́ш
1322,ärgern::V,уур хүргэх,сырыкта́ш
1323,schlagen::V,цохих,пера́ш
1324,treten::V,өшиглөх,тошка́ш
1325,stechen::V,хатгах,кера́ш
1326,stoßen::V,ёврох,шӱкала́ш
1327,stoßen::V,нудрах,шӱкала́ш
1328,stehlen::V,хулгайлах,шолышта́ш
1329,stören::V,саад болох,мешая́ш
1330,belästigen::V,зовоох,толаштара́ш
1331,belästigen::V,амраахгүй байх,толаштара́ш
1332,verbergen::V,нуух,шылта́ш
1333,verbergen::V,далдлах,шылта́ш
1334,täuschen::V,мэхлэх,ондала́ш
1335,betrügen::V,хуурах,ондала́ш
1336,töten::V,алах,пушта́ш
1337,wohnen::V,суух,ила́ш
1338,wohnen::V,амьдрах,ила́ш
1339,arbeiten::V,ажиллах,пашалана́ш
1340,arbeiten::V,ажиллах,паша́м ышта́ш
1341,arbeiten::V,хөдөлмөрлөх,пашалана́ш
1342,arbeiten::V,хөдөлмөрлөх,паша́м ышта́ш
1343,sammeln::V,түүх,пога́ш
1344,sammeln::V,хураах,пога́ш
1345,pflücken::V,түүх,кӱра́ш
1346,jagen::V,агнах,сонарла́ш
1347,jagen::V,гөрөөлөх,сонарла́ш
1348,fischen::V,загасчлах,кол куча́ш
1349,fischen::V,загас барих,кол куча́ш
1350,fassen::V,барих,куча́ш
1351,hüten::V,маллах,кӱта́ш
1352,hüten::V,хариулах,кӱта́ш
1353,treiben::V,туух,покта́ш
1354,anbinden::V,уях,йолышта́ш
1355,füttern::V,тэжээх,пукша́ш
1356,melken::V,саах,лӱшта́ш
1357,hacken::V,цавчих,руа́ш
1358,gießen::V,услах,шава́ш
1359,reifen::V,боловсрох,кӱа́ш
1360,zubereiten::V,бэлдэх,ямдыла́ш
1361,kochen::V,чанах,шолта́ш
1362,backen::V,жигнэх,кӱкташ
1363,braten::V,шарах,пуштыла́ш
1364,braten::V,шарах,жаритла́ш
