,Concept_ID,kn,ko
579,krank::A,ಅಸ್ವಸ್ಥ,병든
580,nackt::A,ನಗ್ನ,벌거벗은
581,traurig::A,ದುಃಖಿತ,슬픈
582,lebendig::A,ಜೀವಂತ,살아있는
583,gut::A,ಒಳ್ಳೆಯ,좋은
584,schlecht::A,ದುಷ್ಟ,나쁜
585,richtig::A,ಸರಿ,바른
586,schlimm::A,ಅಸಹ್ಯ,못된
587,wahr::A,ನಿಜ,참된
588,alt::A,ಮುದಿ,늙은
589,neu::A,ಹೊಸ,새
590,ehemalig::A,ಮಾಜೀ,전의
591,alt[Lebewesen]::A,ವೃದ್ಧ,낡은
592,jung::A,ಎಳ,젊은
593,arm::A,ಬಡ,가난한
594,reich::A,ಶ್ರೀಮಂತ,풍부한
595,bekannt::A,ಅಪ್ತ,저명한
596,berühmt::A,ಪ್ರಸಿದ್ಧ,유명한
597,fremd::A,ಪರಕೀಯ,타처이
598,verschieden::A,ಬೇರೆ,따른
599,nah::A,ಹತ್ತಿರವಾದ,가까운
600,fern::A,ದೂರದ,먼
601,linker::A,ಎಡ,왼쭉의
602,rechter::A,ಬಲ,오른쪽의
603,anderer::A,ಇತರ,다른
604,erster::A,ಪ್ರಥಮ,첫째
605,zweiter::A,ದ್ವಿತೀಯ,둘째
606,dritter::A,ಮೂರನೆಯಜಗತ್ತು,셋째
607,letzter::A,ಅಂತ್ಯ,의후자의
608,allein::ADV,ಒಬ್ಬನೇ,훌로
609,auf einmal::ADV,ಒಡನೆ,갑자기
610,zusammen::ADV,ಒಟ್ಟಿಗೆ,모아서
611,lange::ADV,ದೀರ್ಘ,오래
612,plötzlich::ADV,ಅನಾಮತ್ತು,둘연한
613,sofort::ADV,ಜಾಗ್ರತೆ,즉시
614,später::ADV,ತರುವಾಯ,보다늦은
615,jetzt::ADV,ಈಗ,목하
616,heute::ADV,ಇಂದು,오늘
617,morgen::ADV,ನಾಳೆ,내일
618,bald::ADV,ಬೇಗ,곱
619,dann::ADV,ಆಗ,그경우에
620,gestern::ADV,ನಿನ್ನೆ,어제
621,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,옛날에
622,damals::ADV,ಆಗ,그때에
623,danach::ADV,ಆಮೇಲೆ,그 뒤에
624,vorher::ADV,ಮುಂಚೆ,미리
625,zuerst::ADV,ಮೊದಲಿಗೆ,최초로
626,einmal::ADV,ಒಮ್ಮೆ,한번
627,manchmal::ADV,ಆಗಾಗ,땓대로
628,oft::ADV,ಅನೇಕಸಲ,땓대로
629,immer::ADV,ಯಾವಾಗಲೂ,늘
630,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,결코...(하지)않다
631,hier::ADV,ಇಲ್ಲಿ,여기
632,hierhin::ADV,ಇತ್ತ,여기로
633,von hier::ADV,ಇಲ್ಲಿಂದ,
634,dort::ADV,ಅಲ್ಲಿ,거기
635,dorthin::ADV,ಅಲ್ಲಿಗೆ,저기예
636,geradeaus::ADV,ಸೀದಾ,곧장
637,vorwärts::ADV,ಮುನ್ನೆಡೆವ,앞으로
638,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,뒤로
639,zurück::ADV,ಹಿಂದಕ್ಕೆ,제자리로
640,unten::ADV,ಕೆಳಗೆ,아래에
641,hinab::ADV,ಕೆಳಕ್ಕೆ,아래쪽으로
642,oben::ADV,ಮೇಲೆ,위에
643,hinauf::ADV,ಮೇಲಕ್ಕೆ,위쪽으로
644,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,도처에
645,nicht::ADV,ಇಲ್ಲ,안
646,nicht::ADV,ಅಲ್ಲ,안
647,ein wenig::ADV,ತುಸು,적음
648,kaum::ADV,ಕಠಿನವಾಗಿ,가의
649,sehr::ADV,ಬಹು,자주
650,so::ADV,ಅಷ್ಟು,그와같이
651,noch::ADV,ಇನ್ನು,아직
652,nur::ADV,ಕೇವಲ,다만
653,schon::ADV,ಆಗಲೇ,이미
654,wieder::ADV,ಪುನಃ,다시
655,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,헛되이
656,vor::PRP,ಮುಂದೆ,앞에
657,hinter::PRP,ಹಿಂದ,뒤에
658,unter::PRP,ಕೆಳ,잍에
659,durch::PRP,ನೇರವಾಗಿ,통고하여
660,neben::PRP,ಅಧರ ಬಲಿಕ,와나란히
661,zwischen::PRP,ನಡುವೆ,의사이로
662,wegen::PRP,ಅಧಕ್ಕಗಿ,때문에
663,dies::PRN,ಈ,이
664,das::PRN,ಅದು,저
665,alles::PRN,ಎಲ್ಲ,모든것
666,ich::PRN,ನಾನು,나
667,du::PRN,ನೀನು,너
668,er::PRN,ಅವನು,그
669,er::PRN,ಇವನು,그
670,wir::PRN,ನಾವು,우리
671,ihr::PRN,ನೀವು,너희들
672,sie::PRN,ಅವರು,그들
673,was::FPRN,ಏನು,뭣
674,wer::FPRN,ಯಾರಿಗೆ,누구
675,wo::FADV,ಎಲ್ಲಿ,어디
676,wohin::FADV,ಎಲ್ಲಿಗೆ,어디로
677,wie::FADV,ಹೇಗೆ,어떻게
678,warum::FADV,ಏಕೆ,왜
679,wieviel::FNUM,ಎಷ್ಟು,얼마만큰
680,eins::NUM,ಒಂದು,하나
681,zwei::NUM,ಎರಡು,둘
682,drei::NUM,ಮೂರು,셋
683,vier::NUM,ನಾಲ್ಕು,넷
684,fünf::NUM,ಅಯ್ದು,다섯
685,sechs::NUM,ಆರು,여섯
686,sieben::NUM,ಏಳು,일곱
687,acht::NUM,ಎಂಟು,여덟
688,neun::NUM,ಒಂಭಬತ್ತು,아홉
689,zehn::NUM,ಹತ್ತು,열
690,elf::NUM,ಹನ್ನೊಂದು,열하나
691,zwölf::NUM,ಹನ್ನೆರಡು,열둘
692,zwanzig::NUM,ಇಪ್ಪತ್ತು,스물
693,dreißig::NUM,ಮೂವತ್ತು,서름
694,vierzig::NUM,ನಲವತ್ತು,마흔
695,fünfzig::NUM,ಐವತ್ತು,숸
696,sechzig::NUM,ಅರುವತ್ತು,에순
697,siebzig::NUM,ಎಪ್ಪತ್ತು,일흔
698,achtzig::NUM,ಎಂಬತ್ತು,여든
699,neunzig::NUM,ತೊಂಬತ್ತು,아흔
700,hundert::NUM,ನೂರು,백
701,tausend::NUM,ಸಾವಿರ,천
702,und::CNJ,ಮತ್ತು,와
703,oder::CNJ,ಅಥವಾ,아니면
704,stehen::V,ನಿಲ್ಲು,서다
705,sitzen::V,ಕುಳ್ಳಿರು,앉다
706,liegen::V,ಮಲಗಿಕೊ,눕다
707,hängen::V,ಇಳಿಯಬಿಡು,달다
708,werden::V,ಆಗು,되다
709,passieren::V,ಆಗು,지장옶다
710,beginnen::V,ಆರಂಭಿಸು,시작되다
711,enden::V,ಕೊನೆಗಾಣು,큳내다
712,wechseln::V,ಮಾರ್ಪಡಿಸು,병경하다
713,aufgehen[Sonne]::V,ಮೂಡು,뜨다
714,untergehen[Sonne]::V,ಮುಳುಗು,지다
715,scheinen[Sonne]::V,ಹೊಳೆ,빛나다
716,donnern::V,ಗುಡುಗಾಗು,천둥치다
717,wehen::V,ತೀಡು,풀다
718,strömen::V,ಹರಿ,흐르다
719,fließen::V,ಹರಿ,흐르다
720,sich drehen::V,ಸುತ್ತು,돌다
721,schwanken::V,ಓಲಾಡು,동요하다
722,schwingen::V,ತೂಗು,흔들다
723,fallen::V,ಉದುರು,떨어지다
724,brennen::V,ಉರಿ,타다
725,rauchen::V,ಹೊಗೆಬಿಡು,김이나다
726,regnen::V,ಸುರಿ,비가오다
727,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,얼다
728,tauen::V,ಬೆಚ್ಚಗಾಗು,녹다
729,schmelzen::V,ಕರಗು,녹다
730,trocknen::V,ಒಣಗು,홈치다
731,sieden::V,ಕುದಿ,끓다
732,faulen::V,ಕೊಳೆ,부패하다
733,verfaulen::V,ನಶಿಸು,썩다
734,reißen::V,ಒಡೆ,지바찢다
735,versinken::V,ಮುಳುಗು,가라앉다
736,vergehen::V,ಸಾಗು,지나가다
737,erscheinen::V,ತೋರು,나타나다
738,verschwinden::V,ಮಾಯವಾಗು,사라지다
739,sinken::V,ಕುಸಿ,가라앉다
740,abnehmen::V,ತಗ್ಗು,떼어내다
741,zunehmen::V,ಬೆಳೆ,증가하다
742,steigen::V,ಉಬ್ಬು,상승하다
743,wachsen::V,ಬೆಳೆ,생기하다
744,glänzen::V,ಮಿರುಗು,뛰오나다
745,funkeln::V,ಮಿನುಗು,불티가잍어나다
746,lärmen::V,ಶಬ್ದ ಮಾಡಲು,떠들다
747,läuten::V,ಬಾರಿಸು,울시다
748,klingeln::V,ಅನುರಣಿಸು,초닌총을울리다
749,klirren::V,ಕಿಣಿಕಿಣಿಸು,탁탁울리다
750,brausen::V,ಅಬ್ಬರಿಸು,쏴쏴소리내다
751,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,솨솨
752,klingen::V,ಉಸಿರು,반향하다
753,bellen::V,ಬಗುಳು,짖다
754,heulen::V,ಅರಚು,포효하다
755,blasen::V,ಗಾಳಿ ಊದು,불다
756,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,피리를불다
757,schreien::V,ಕರೆ,절규하다
758,stöhnen::V,ನರಳು,신음하다
759,zittern::V,ನಡುಗು,저뉼하다
760,leben::V,ಇರು,살다
761,geboren werden::V,ಉಂಟಾಗು,태어난
762,atmen::V,ಉಸಿರು,숨쉬다
763,trinken::V,ಕುಡಿ,마시다
764,essen::V,ತಿನ್ನು,먹다
765,schlucken::V,ನುಂಗು,들이켜다
766,müde werden::V,ಬಳಲು,
767,einschlafen::V,ನಿದ್ಧೆಹೋಗು,잠들다
768,schlafen::V,ನಿದ್ರಿಸು,자다
769,aufwachen::V,ಏಳು,눈트다
770,aufstehen::V,ಏಳು,서다
771,sich erholen::V,ಸುಧಾರಿಸು,회복하다
772,krank werden::V,ಬೇನೆಬೀಳು,
773,krank sein::V,ಕೆಟ್ಟ ಎಂದು,
774,schmerzen::V,ಕಚ್ಚು,아프다
775,husten::V,ಕೆಮ್ಮು,잔기침하다
776,genesen::V,ಮತ್ತೆಹೊದಿಸು,낫다
777,sterben::V,ಮೃತಪಡು,죽다
778,umkommen::V,ಹಾಳಾಗು,못쓰게되다
779,sich bewegen::V,ಚಲಿಸು,움직이다
780,sich rühren::V,ಕದಲು,움직이다
781,sich erheben::V,ಏಳು,이러서다
782,sich setzen::V,ಕೂರು,앉히다
783,hinfallen::V,ಬೀಳು,넘어지다
784,laufen::V,ನಡೆ,걷다
785,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,보행하다
786,spazierengehen::V,ವಿಹರಿಸು,산보하다
787,eilen::V,ಮುನ್ನುಗ್ಗು,서둘다
788,sich beeilen::V,ಆತುರಪಡು,서둘게하다
789,sausen::V,ಒಗೆ,서들러 떠나다
790,rennen::V,ಓಡು,달리다
791,springen::V,ಜಿಗಿ,도약하다
792,klettern::V,ಏರು,갑겨오르다
793,schaukeln::V,ತೂಗು,흔들리게하다
794,kriechen::V,ತೆವಳು,기다
795,schwimmen::V,ಈಜು,헤엄치다
796,tauchen::V,ಕೆಳಗಿಳಿ,잠기다
797,rudern::V,ಸಾಗಿಸು,물을헤치다
798,fahren::V,ನಡೆಸು,가다
799,fahren::V,ನಡೆಸು,나르다
800,fliegen::V,ಹಾರು,날다
801,gehen::V,ಹೋಗು,가다
802,weggehen::V,ಹೊರಡು,팔리다
803,abfahren::V,ತೆರಳು,출발하다
804,anhalten::V,ನಿಲ್ಲು,멈추다
805,hineingehen::V,ಒಳಹೊಗು,(그리로)가다
806,eintreten::V,ಒಳಹೊಗು,들러가다
807,kommen::V,ಬರು,오다
808,ankommen::V,ಬರು,고챀하다
809,zurückkommen::V,ಹಿಂದಿರುಗು,보기
810,bleiben::V,ಇರು,체류
811,warten::V,ಇರು,기다리다
812,erwarten::V,ನಿರೀಕ್ಷಿಸು,기대하다
813,suchen::V,ಹುಡುಕು,찾다
814,suchen::V,ಹುಡುಕು,구하다
815,finden::V,ಕಂಡುಕೊ,찾아내다
816,versuchen::V,ಪ್ರಯತ್ನಿಸು,시험하다
817,vorbereiten::V,ಸಿದ್ಧವಾಗು,재비하다
818,lieben::V,ಪ್ರೀತಿಸು,사랑하다
819,mögen::V,ಇಷ್ಟಪಡು,줗아하다
820,lachen::V,ನಗು,웃다
821,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,건드리다
822,weinen::V,ಅಳು,울다
823,schimpfen::V,ಗೊಣಗು,꾸짖다
824,sich ärgern::V,ಗಣಗಾಡು,화를내게 하다
825,sich fürchten::V,ನಡುಗು,두려원하다
826,fürchten::V,ಹೆದರು,두려원하다
827,fliehen::V,ಓಡಿಹೋಗು,도망치다
828,flüchten::V,ಪಾರಾಗು,도주하다
829,sehen::V,ಕಾಣು,보다
830,anschauen::V,ನೋಡು,바라보다
831,ansehen::V,ನಿರೀಕ್ಷಿಸು,바라보다
832,hören::V,ಕೇಳು,듣다
833,zuhören::V,ಆಲಿಸು,듣다
834,probieren::V,ರುಚಿ ನೋಡು,시식하다
835,riechen::V,ಮೂಸು,내새를맡다
836,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,느끼다
837,scheinen::V,ತೋರು,...것같다
838,zu sehen sein::V,ಕಾಣಿಸು,보이는
839,vernehmen::V,ಕೇಳು,듣다
840,vernehmen::V,ಕೇಳು,들어서일다
841,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,춥다
842,tun::V,ಮಾಡು,하다
843,können::V,ಮಾಡಬಲ್ಲ,할주릴다
844,wollen::V,ಬಯಸು,바라다
845,anfangen::V,ಪ್ರಾರಂಭಿಸು,시작하다
846,beenden::V,ನಿಲ್ಲಿಸು,다하다
847,aufhören::V,ಮುಗಿಸು,그만두다
848,gelingen::V,ಯಶಸ್ವಿಯಾಗು,성국하다
849,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,잘되어가다
850,öffnen::V,ತೆರೆ,열다
851,schließen::V,ಮುಚ್ಚು,추측하다
852,stellen::V,ಇಕ್ಕು,세우다
853,setzen::V,ಇಡು,놓다
854,legen::V,ಇಡು,눕히다
855,berühren::V,ತಾಕು,대다
856,verbinden::V,ಕೂಡಿಸು,옝열하다
857,bedecken::V,ಮುಚ್ಚು,덮다
858,aufhängen::V,ತೂಗುಹಾಕು,매달다
859,anzünden::V,ಹತ್ತಿಸು,점화하다
860,aufheben::V,ಆಯಿ,위로올리다
861,zurücklassen::V,ಬಿಡು,튀에남기다
862,verlieren::V,ಕಳೆ,잃다
863,fallen lassen::V,ಬೀಳಿಸು,떨어뜨리다
864,machen::V,ಮಾಡು,하다
865,herstellen::V,ತಯಾರಿಸು,제조하다
866,bauen::V,ಕಟ್ಟು,짓다
867,reparieren::V,ಸರಿಪಡಿಸು,수셩자다
868,verbessern::V,ತಿದ್ದು,정정하다
869,ändern::V,ಬದಲಾಯಿಸು,바꾸다
870,graben::V,ಅಗೆ,파다
871,beugen::V,ಬಗ್ಗಿಸು,구부리다
872,biegen::V,ಬಗ್ಗಿಸು,굽히다
873,drehen::V,ತಿರುಗು,회전
874,wenden::V,ತಿರುಗು,회전시키다
875,umdrehen::V,ತಿರುಗಿಸು,회전시키다
876,heben::V,ಎತ್ತು,일으아키다
877,hochheben::V,ಎತ್ತು,틀어올리다
878,ergreifen::V,ಆಕ್ರಮಿಸು,잡다
879,halten::V,ಹಿಡಿ,잡다
880,drücken::V,ಒತ್ತು,누르다
881,schieben::V,ನೂಕು,밀다
882,kratzen::V,ತರಚಿಕೊಳ್ಳು,긁다
883,lecken::V,ನೆಕ್ಕು,핥다
884,beißen::V,ಕಚ್ಚು,물다
885,abreißen::V,ಹರಿ,
886,abschneiden::V,ಕತ್ತರಿಸು,귾어내다
887,binden::V,ಕಟ್ಟು,매다
888,stecken::V,ಸಿಕ್ಕಿಸು,찌르다
889,brechen::V,ಮುರಿ,금
890,klopfen::V,ತಟ್ಟು,치다
891,hauen::V,ಹೊಡೆ,때리다
892,kleben::V,ಅಂಟಿಸು,들러붙다
893,reiben::V,ಉಜ್ಜು,문지르다
894,streichen::V,ಹರಡು,쓰다듬다
895,schleifen::V,ಮಸೆ,갈다
896,schneiden::V,ಕತ್ತರಿಸು,베다
897,rütteln::V,ಕುಲುಕಿಸು,흔들다
898,schütteln::V,ಅಲುಗಿಸು,흔들다
899,schwenken::V,ತೂಗಾಡು,흔들다
900,schütten::V,ಎರೆ,따르다
901,füllen::V,ತುಂಬಿಸು,담다
902,einwickeln::V,ಹೊದಿಸು,싸다
903,tragen::V,ಹೊರು,지우다
904,schleppen::V,ಜಗ್ಗು,끌다
905,ziehen::V,ಎಳೆ,당기다
906,aufbewahren::V,ಇಟ್ಟುಕೊ,간직하다
907,werfen::V,ಎಸೆ,던지다
908,fangen::V,ಹಿಡಿ,밥다
909,packen::V,ಸೆಳೆ,쥐다
910,verstecken::V,ಮುಚ್ಚಿಡು,숨기다
911,teilen::V,ವಿಭಜಿಸು,나누다
912,schicken::V,ಕಳುಹಿಸು,보내다
913,bringen::V,ತರು,가겨
914,hinzufügen::V,ಕೂಡಿಸು,부가하다
915,bekommen::V,ಸಂಪಾದಿಸು,얻다
916,erhalten::V,ಪಡೆ,지니다
917,nehmen::V,ಹಿಡಿ,잡다
918,wählen::V,ಆರಿಸು,선거하다
919,auswählen::V,ಆಯಿ,선출하다
920,bewahren::V,ರಕ್ಷಿಸಿಡು,저장보종
921,behindern::V,ಅಡ್ಡಿಮಾಡು,훼방하다
922,verderben::V,ಕೆಡಿಸು,못쓰게 되다
923,beschädigen::V,ಹಾಳುಮಾಡು,상하게하다
924,zerbrechen::V,ಮುರಿ,깨뜨리다
925,zerreißen::V,ಸೀಳು,잡아쫓다
926,zerstören::V,ಅಳಿಸು,파괴하다
927,verbrennen::V,ಸುಡು,소실하다
928,geben::V,ಕೊಡು,주다
929,reichen::V,ಕೊಡು,내일다
930,schenken::V,ಅರ್ಪಿಸು,주다
931,versprechen::V,ವಾಗ್ದಾನಮಾಡು,약속하다
932,wünschen::V,ಬಯಸು,바라다
933,loben::V,ಹೊಗಳು,칭찬하다
934,küssen::V,ಚುಂಬಿಸು,키스하다
935,wiegen::V,ತೂಗು,어르다
936,zudecken::V,ಹಾಸು,뚜꺼을하다
937,wecken::V,ಎಬ್ಬಿಸು,깨우다
938,zeigen::V,ತೋರಿಸು,보이다
939,führen::V,ದಾರಿತೋರಿಸು,가게하다
940,lehren::V,ಕಲಿಸು,가르치다
941,unterrichten::V,ಬೋಧಿಸು,가르지다
942,aufziehen::V,ಸಲಹು,사육하다
943,leiten::V,ಮುಂದಾಳಾಗಿರು ,이끌다
944,antreiben::V,ಓಡಿಸು,몰다
945,lassen::V,ಮಾಡಲುಬಿಡು,내버려두다
946,einladen::V,ಆಹ್ವಾನಿಸು,초청하다
947,vereinigen::V,ಒಂದಾಗು,하나로하다
948,besuchen::V,ಭೇಟಿಯಾಗು,방문하다
949,treffen::V,ಸಂಧಿಸು,만나다
950,sich versammeln::V,ನೆರೆ,조립하다
951,spielen::V,ಆಡು,눌다
952,singen::V,ಹಾಡು,노래하다
953,tanzen::V,ಕುಣಿ,춤추하다
954,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,가르다
955,verlassen::V,ಕಳೆ,버림받은
956,retten::V,ರಕ್ಷಿಸು,구조하다
957,bewachen::V,ಕಾಪಾಡು,치키다
958,schützen::V,ಸಂರಕ್ಷಿಸು,보호하다
959,verteidigen::V,ಕಾಪಿಡು,막다
960,sich schlagen::V,ಕಿತ್ತಾಟ,치다
961,schießen::V,ಎಸೆ,쏘다
962,siegen::V,ಗೆಲ್ಲು,이기다
963,ärgern::V,ರೇಗಿಸು,성을내게하다
964,schlagen::V,ಹೊಡೆ,치다
965,treten::V,ಒದೆ,디디다
966,stechen::V,ಚುಚ್ಚು,찌르다
967,stoßen::V,ತಳ್ಳು,찌르다
968,stehlen::V,ಕದಿ,훔치다
969,stören::V,ಕತಕು,움직이다
970,belästigen::V,ತೊಂದರೆ,괴롭히다
971,verbergen::V,ಮರೆಮಾಜು,숨기다
972,täuschen::V,ಠಕ್ಕಿಸು,속이다
973,betrügen::V,ವಂಚಿಸು,속이다
974,töten::V,ಕೊಲ್ಲು,죽이다
975,wohnen::V,ವಾಸಿಸು,실다
976,arbeiten::V,ಕೆಲಸ ಮಾಡು,일하다
977,sammeln::V,ಸಂಚಯಿಸು,모으다
978,pflücken::V,ಬಿಡಿಸು,꿔다
979,jagen::V,ಬೇಟೆಯಾಡು,사냥하다
980,fischen::V,ಮೀನು ಹಿಡಿ,고기를잡다
981,fassen::V,ಹಿಡಿ,움켜쥐다
982,hüten::V,ಗುಂಪುಸೇರಿಸು,망보다
983,treiben::V,ದಬ್ಬು,몰아세우다
984,anbinden::V,ಬಿಗಿ,묶다
985,füttern::V,ಮೇಯಿಸು,사료를주다
986,melken::V,ಹಾಲು ಕರೆ,젖을짜다
987,hacken::V,ತುಂಡರಿಸು,자르다
988,gießen::V,ನೀರುಹಾಕು,물을대다
989,reifen::V,ಕಳಿ,성숙하다
990,zubereiten::V,ಅಡಿಗೆಮಾಡು,조제하다
991,kochen::V,ಅಡು,요리하다
992,backen::V,ಬೇಯಿಸು,쿱다
993,braten::V,ಕರಿ,굽다
994,umrühren::V,ಕಲಕು,교반하다
995,stricken::V,ಹೆಣೆ,뜨개질하다
996,nähen::V,ಹೊಲಿ,꿰매다
997,färben::V,ಬಣ್ಣ ಹತ್ತು,채색하다
998,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,청소하다
999,waschen::V,ತೊಳೆ,씻다
1000,abwischen::V,ಒರಸು,닦다
1001,spülen::V,ಗಲಬರಿಸು,씻다
1002,fegen::V,ಗುಡಿಸು,소체하다
1003,kehren::V,ಗುಡಿಸು,청소하다
1004,baden::V,ಸ್ನಾನಮಾಡು,감다
1005,sich waschen::V,ತೊಳೆ,모믈 씻다
1006,ausziehen::V,ಬಿಚ್ಚು,벗다
1007,anziehen::V,ಹಾಕು,끌어움직이다
1008,sich anziehen::V,ಹಾಕು,
1009,kämmen::V,ಬಾಚು,빗다
1010,schmücken::V,ಅಲಂಕರಿಸು,치레하다
1011,sagen::V,ಹೇಳು,말하다
1012,sprechen::V,ನುಡಿ,말하다
1013,reden::V,ನುಡಿ,이야기하다
1014,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,
1015,fragen::V,ವಿಚಾರಿಸು,질문하다
1016,bitten::V,ಬೇಡು,원하다
1017,erzählen::V,ಹೇಳು,이야기하다
1018,mitteilen::V,ತಿಳಿಸು,이야기하다
1019,nennen::V,ಹೆಸರಿಡು,부르다
1020,rufen::V,ಕರೆ,불러내다
1021,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,자랑하다
1022,übersetzen::V,ಭಾಷಾಂತರಿಸು,번역하다
1023,denken::V,ಯೋಚಿಸು,생각하다
1024,glauben::V,ನಂಬು,믿다
1025,bemerken::V,ಗಮನಿಸು,인자하다
1026,erkennen::V,ಗುರುತುಹಿಡಿ,인식하다
1027,begreifen::V,ಗ್ರಹಿಸು,파악하다
1028,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,이해하다
1029,lernen::V,ಕಲಿ,배우다
1030,wissen::V,ಅರಿ,알다
1031,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,상기하다
1032,vergessen::V,ಮರೆತುವಿಡು,잊다
1033,messen::V,ಅಳೆ,측정하다
1034,zählen::V,ಗಣಿಸು,세다
1035,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,게산하다
1036,lesen::V,ಓದು,읽다
1037,malen::V,ಬಿಡಿಸು,그리다
1038,zeichnen::V,ಬಿಡಿಸು,소묘하다
1039,schreiben::V,ಬರೆ,쓰다
1040,besitzen::V,ಒಡೆಯನಾಗಿರು,소유하다
1041,kaufen::V,ಕೊಳ್ಳು,사다
1042,verkaufen::V,ಕೊಡು,팔다
1043,bezahlen::V,ಬೆಲೆತೆರು,지불하다
1044,zahlen::V,ಹಣವನ್ನುಕೊಡು,치르다
1045,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,지배하다
1046,ertragen::V,ಸಹಿಸು,참다
