,Concept_ID,mdf,la
809,zehn::NUM,кемонь,decem
810,elf::NUM,кефкие,undecim
811,zwölf::NUM,кемгафтува,duodecim
812,zwanzig::NUM,комсь,viginti
813,dreißig::NUM,колмогемонь,triginta
814,vierzig::NUM,нильге́монь,quadraginta
815,fünfzig::NUM,ве́дьгемонь,quinquaginta
816,sechzig::NUM,ко́дгемонь,sexaginta
817,siebzig::NUM,сизьге́монь,septuaginta
818,achtzig::NUM,ка́фксогемонь,octoginta
819,neunzig::NUM,ве́йхксогемонь,nonaginta
820,hundert::NUM,сяда,centum
821,tausend::NUM,тёжянь,mille
822,und::CNJ,и,et
823,und::CNJ,и,-que
824,und::CNJ,дъ,et
825,und::CNJ,дъ,-que
826,oder::CNJ,или,vel
827,oder::CNJ,али,vel
828,stehen::V,а́щемс стя́да,stare
829,sitzen::V,ащемс озада,sedere
830,liegen::V,ма́дозь а́щемс,iacere
831,hängen::V,нюрьгомс,pendere
832,werden::V,арамс,fieri
833,werden::V,тиевомс,fieri
834,passieren::V,лисэмс,accidere
835,passieren::V,эвондамс,accidere
836,beginnen::V,ушедомс,incipere
837,enden::V,лоткамс,finem habere
838,wechseln::V,по́лафнемс,mutari
839,aufgehen[Sonne]::V,стямс,oriri
840,aufgehen[Sonne]::V,лисемс,oriri
841,untergehen[Sonne]::V,валгомс,occidere
842,scheinen[Sonne]::V,ва́лдоптомс,lucere
843,donnern::V,торамс,tonare
844,wehen::V,уфа́мс,flare
845,strömen::V,шудемс,fluere
846,fließen::V,шудемс,manare
847,sich drehen::V,шаромс,torqueri
848,schwanken::V,якамс,vacillare
849,schwingen::V,люксемс,vibrare
850,schwingen::V,нюрьсемс,vibrare
851,fallen::V,прамс,cadere
852,fallen::V,прашендомс,cadere
853,brennen::V,паломс,ardere
854,rauchen::V,качадомс,fumare
855,regnen::V,пиземс,pluere
856,gefrieren::V,эйндамс,congelari
857,gefrieren::V,кельмомс,congelari
858,tauen::V,соламс,rorare
859,schmelzen::V,соламс,liquescere
860,trocknen::V,коськомс,arescere
861,sieden::V,лакамс,fervere
862,faulen::V,наксадомс,putescere
863,verfaulen::V,наксадомс,putescere
864,reißen::V,сязевомс,scindi
865,versinken::V,ваямс,mergi
866,vergehen::V,ётамс,praeterire
867,erscheinen::V,эвондамс,apparere
868,verschwinden::V,юма́мс,discedere
869,sinken::V,валгомс,labi
870,abnehmen::V,киремс,deminui
871,zunehmen::V,ламокстомс,augeri
872,zunehmen::V,рашнемс,augeri
873,steigen::V,кеподемс,augescere
874,wachsen::V,касомс,crescere
875,glänzen::V,цинзелдомс,splendere
876,glänzen::V,цифордомс,splendere
877,funkeln::V,ци́фтордомс,micare
878,lärmen::V,жалнамс,strepere
879,läuten::V,гайфтемс,sonare
880,klingeln::V,гайфтемс,tinnire
881,klirren::V,ка́нзеркшнемс,crepare
882,brausen::V,жоледемс,saevire
883,rauschen::V,вжнамс,crepare
884,rauschen::V,гамнамс,crepare
885,klingen::V,кайгомс,sonare
886,bellen::V,ува́мс,latrare
887,heulen::V,сувомс,ululare
888,heulen::V,урнамс,ululare
889,blasen::V,уфа́мс,flare
890,pfeifen::V,вяшкомс,sibilare
891,schreien::V,пешкодомс,clamare
892,stöhnen::V,куфцемс,gemere
893,zittern::V,таромс,tremere
894,zittern::V,таромс,trepidare
895,leben::V,эрямс,vivere
896,geboren werden::V,шачемс,nasci
897,atmen::V,ажнамс,spirare
898,trinken::V,симомс,bibere
899,essen::V,ярхцамс,edere
900,schlucken::V,нилемс,devorare
901,müde werden::V,сиземс,fatigari
902,einschlafen::V,матодовомс,obdormiscere
903,schlafen::V,удомс,dormire
904,aufwachen::V,съргоземс,expergisci
905,aufstehen::V,стямс,exsurgere
906,sich erholen::V,ваймосемс,se reficere
907,krank werden::V,сярядькстомс,aegrescere
908,krank sein::V,сярядемс,aegrotare
909,schmerzen::V,сярядемс,dolere
910,husten::V,козомс,tussire
911,genesen::V,пъ́чкамс,convalescere
912,sterben::V,куломс,mori
913,umkommen::V,юма́мс,perire
914,sich bewegen::V,шаштомс,se movere
915,sich rühren::V,сърхка́мс,micare
916,sich erheben::V,стямс,surgere
917,sich setzen::V,озамс,considere
918,hinfallen::V,прамс,cadere
919,hinfallen::V,сяворемс,cadere
920,laufen::V,якамс,vadere
921,schreiten::V,молемс,gradi
922,schreiten::V,аськолямс,gradi
923,spazierengehen::V,якамс,ambulare
924,eilen::V,эряскодомс,properare
925,sich beeilen::V,эряскодомс,festinare
926,sausen::V,лиемс,currere
927,rennen::V,арнемс,currere
928,springen::V,комотнемс,salire
929,klettern::V,ку́цемс,niti
930,schaukeln::V,нюрямс,oscillare
931,kriechen::V,шаштомс комада,repere
932,kriechen::V,шаштомс комада,serpere
933,schwimmen::V,уемс,nare
934,schwimmen::V,уемс,natare
935,tauchen::V,юпиемс,mergere
936,tauchen::V,чёпафнемс,mergere
937,rudern::V,па́немс ве́неж,remigare
938,fahren::V,ардомс,vehi
939,fliegen::V,лиемс,volare
940,gehen::V,молемс,ire
941,gehen::V,молемс,vadere
942,weggehen::V,тумс,abire
943,weggehen::V,тумс,discedere
944,abfahren::V,тумс,proficisci
945,anhalten::V,лоткамс,consistere
946,hineingehen::V,сува́мс,inire
947,hineingehen::V,сува́мс,ingredi
948,eintreten::V,сува́мс,intrare
949,kommen::V,самс,venire
950,ankommen::V,самс,advenire
951,ankommen::V,пачкодемс,advenire
952,zurückkommen::V,мърдамс,revenire
953,bleiben::V,иля́домс,manere
954,warten::V,учемс,opperiri
955,erwarten::V,учемс,opperiri
956,erwarten::V,учемс,expectare
957,suchen::V,вешемс,quaerere
958,finden::V,мумс,reperire
959,versuchen::V,варчсемс,conari
960,versuchen::V,варчсемс,temptare
961,vorbereiten::V,анокламс,parare
962,lieben::V,кельгомс,amare
963,mögen::V,кельгомс,amare
964,lachen::V,рахамс,ridere
965,lachen::V,рахсемс,ridere
966,rühren::V,токамс седи,commovere
967,weinen::V,авардемс,flere
968,schimpfen::V,сюцемс,increpare
969,sich ärgern::V,кяжиямс,indignari
970,sich fürchten::V,пелемс,vereri
971,fürchten::V,пелемс,timere
972,fliehen::V,ворьгодемс,fugere
973,flüchten::V,ша́домс,effugere
974,flüchten::V,во́рьгодемс,effugere
975,sehen::V,няемс,videre
976,anschauen::V,ваномс,aspectare
977,ansehen::V,ваномс,spectare
978,hören::V,марямс,audire
979,zuhören::V,ку́лхдоньомс,auscultare
980,probieren::V,варжамс,gustare
981,riechen::V,никса́мс,olfacere
982,fühlen::V,марямс,sentire
983,scheinen::V,ня́евомс,videri
984,zu sehen sein::V,ня́евомс,conspici
985,vernehmen::V,марямс,comperire
986,frieren::V,паломс,algere
987,frieren::V,кельмомс,algere
988,tun::V,тиемс,facere
989,können::V,маштомс,posse
990,wollen::V,-не-,velle
991,anfangen::V,ушедомс,incipere
992,beenden::V,аде́ламс,finire
993,aufhören::V,лоткамс,desistere
994,gelingen::V,удалакшнемс,contingere
995,geraten::V,лисемс,evenire
996,öffnen::V,панжемс,aperire
997,schließen::V,сёлгомс,claudere
998,stellen::V,путомс,sistere
999,setzen::V,озафнемс,ponere
1000,setzen::V,озавтнемс,ponere
1001,legen::V,путомс,ponere
1002,berühren::V,токамс,tangere
1003,verbinden::V,сотомс,iungere
1004,bedecken::V,комачамс,tegere
1005,bedecken::V,комачамс,operire
1006,bedecken::V,вельхтямс,tegere
1007,bedecken::V,вельхтямс,operire
1008,aufhängen::V,повфтамс,suspendere
1009,anzünden::V,крьвя́стемс,accendere
1010,anzünden::V,крьвя́стемс,inflammare
1011,aufheben::V,кеподемс,tollere
1012,aufheben::V,касфтомс,tollere
1013,zurücklassen::V,ка́домс,relinquere
1014,verlieren::V,юма́фтомс,perdere
1015,verlieren::V,юма́фтомс,amittere
1016,fallen lassen::V,прафтомс,dimittere
1017,machen::V,тиемс,facere
1018,herstellen::V,анокламс,fabricare
1019,bauen::V,путомс,construere
1020,reparieren::V,петемс,reparare
1021,verbessern::V,цебярьгофтомс,emendare
1022,ändern::V,полафтомс,mutare
1023,graben::V,шу́вомс,fodere
1024,graben::V,та́ргамс,fodere
1025,beugen::V,мяндемс,flectere
1026,biegen::V,комафтомс,curvare
1027,drehen::V,шо́вамс,torquere
1028,drehen::V,ша́рфнемс,torquere
1029,wenden::V,ша́рфтомс,vertere
1030,umdrehen::V,шарфтомс,convertere
1031,heben::V,ке́подемс,tollere
1032,hochheben::V,ке́подемс,levare
1033,hochheben::V,ка́сфтомс,levare
1034,ergreifen::V,фатямс,capessere
1035,halten::V,кирдемс,tenere
1036,drücken::V,люпшта́мс,premere
1037,schieben::V,шашфтомс,promovere
1038,kratzen::V,а́нгорямс,radere
1039,kratzen::V,киськоря́мс,radere
1040,lecken::V,нолсемс,lambere
1041,beißen::V,сускомс,mordere
1042,abreißen::V,сяземс,avellere
1043,abschneiden::V,керомс,desecare
1044,binden::V,сотомс,ligare
1045,stecken::V,сялгомс,inserere
1046,brechen::V,си́ннемс,rumpere
1047,brechen::V,ка́лафтомс,rumpere
1048,klopfen::V,чакамс,pultare
1049,klopfen::V,чакиемс,pultare
1050,hauen::V,шавомс,ferire
1051,hauen::V,пиксомс,ferire
1052,kleben::V,пе́тфнемс,agglutinare
1053,reiben::V,шо́вамс,terere
1054,streichen::V,вадемс,oblinere
1055,schleifen::V,шо́вамс,acuere
1056,schneiden::V,керомс,secare
1057,rütteln::V,та́рфтомс,quassare
1058,schütteln::V,шука́демс,quatere
1059,schwenken::V,яфодемс,ventilare
1060,schütten::V,каямс,fundere
1061,schütten::V,нюрьхтя́мс,fundere
1062,füllen::V,пяшкодемс,complere
1063,einwickeln::V,тапардамс,involvere
1064,tragen::V,кандомс,ferre
1065,tragen::V,кандомс,portare
1066,schleppen::V,ускомс,pertrahere
1067,ziehen::V,ускомс,trahere
1068,aufbewahren::V,ванфтомс,asservare
1069,werfen::V,ёрямс,iacere
1070,fangen::V,кунда́мс,capere
1071,packen::V,фатямс,capessere
1072,verstecken::V,кяшемс,abdere
1073,teilen::V,явомс,partiri
1074,teilen::V,явомс,dividere
1075,schicken::V,кучемс,mittere
1076,bringen::V,кандомс,apportare
1077,bringen::V,пачфтемс,apportare
1078,hinzufügen::V,пу́томс та́га,addere
1079,hinzufügen::V,ма́ксомс та́га,addere
1080,bekommen::V,сявомс,adipisci
1081,erhalten::V,сявомс,accipere
1082,nehmen::V,сявомс,sumere
1083,wählen::V,ко́чкамс,eligere
1084,auswählen::V,кочкамс,deligere
1085,bewahren::V,ванфтомс,conservare
1086,behindern::V,шорямс,impedire
1087,verderben::V,коламс,corrumpere
1088,verderben::V,гастямс,corrumpere
1089,beschädigen::V,тиендемс зиян,laedere
1090,zerbrechen::V,тапамс,rumpere
1091,zerbrechen::V,тапамс,frangere
1092,zerreißen::V,сяземс,discindere
1093,zerstören::V,ка́лафтомс,delere
1094,verbrennen::V,пълхта́мс,urere
1095,verbrennen::V,пълхта́мс,cremare
1096,geben::V,ма́ксомс,dare
1097,reichen::V,максомс,praebere
1098,schenken::V,каземс,donare
1099,schenken::V,каземс,largiri
1100,versprechen::V,ма́ксомс вал,polliceri
1101,versprechen::V,ма́ксомс вал,promittere
1102,wünschen::V,арьсемс,
1103,loben::V,шна́мс,laudare
1104,küssen::V,палсемс,osculari
1105,wiegen::V,нюря́фтомс,
1106,zudecken::V,вельхтямс,tegere
1107,wecken::V,стя́фтомс,excitare
1108,wecken::V,съ́ргозьфтемс,excitare
1109,zeigen::V,няфтемс,monstrare
1110,führen::V,вятемс,ducere
1111,lehren::V,тонафтомс,docere
1112,unterrichten::V,тонафтомс,instituere
1113,aufziehen::V,касфтомс,nutrire
1114,leiten::V,вятемс,ducere
1115,antreiben::V,вятемс,incitare
1116,lassen::V,кошардомс,iubere
1117,einladen::V,тердемс,invitare
1118,einladen::V,серьгядемс,invitare
1119,vereinigen::V,пуроптомс,coniungere
1120,vereinigen::V,кочкамс марса,coniungere
1121,besuchen::V,варжамс,visere
1122,treffen::V,васьфтомс,convenire
1123,sich versammeln::V,кочкавомс,convenire
1124,spielen::V,налхксемс,ludere
1125,singen::V,морамс,cantare
1126,tanzen::V,кштимс,saltare
1127,sich trennen::V,явомс,digredi
1128,sich trennen::V,явомс,discedere
1129,verlassen::V,кадондомс,deserere
1130,verlassen::V,кадондомс,relinquere
1131,retten::V,идемс,servare
1132,retten::V,араламс,servare
1133,bewachen::V,ваномс,custodire
1134,schützen::V,а́раламс,tueri
1135,schützen::V,а́раламс,tutari
1136,verteidigen::V,а́раламс,defendere
1137,sich schlagen::V,тюремс,luctari
1138,schießen::V,ляцемс,iaculari
1139,siegen::V,сяськомс,vincere
1140,ärgern::V,кяжияфтомс,irritare
1141,schlagen::V,токамс,ferire
1142,treten::V,тапамс,calcare
1143,stechen::V,пупамс,pungere
1144,stechen::V,сялгомс,pungere
1145,stoßen::V,тостядемс,tundere
1146,stehlen::V,саламс,furari
1147,stören::V,шорсемс,turbare
1148,belästigen::V,токсамс,obtundere
1149,belästigen::V,аф кадомс ваймама,obtundere
1150,verbergen::V,кяшемс,celare
1151,verbergen::V,кяшемс,occultare
1152,täuschen::V,васькафтомс,fallere
1153,täuschen::V,кяльготнемс,fallere
1154,betrügen::V,васькафнемс,fraudare
1155,töten::V,шавомс,necare
1156,töten::V,шавомс,caedere
1157,töten::V,аде́ламс,necare
1158,töten::V,аде́ламс,caedere
1159,wohnen::V,эрямс,habitare
1160,arbeiten::V,покодемс,laborare
1161,sammeln::V,кочкамс,colligere
1162,sammeln::V,пу́роптомс,colligere
1163,pflücken::V,фатнемс,carpere
1164,pflücken::V,нотфнемс,carpere
1165,jagen::V,кунда́мс,venari
1166,fischen::V,калонь кунда́мс,piscari
1167,fassen::V,кунда́мс,capere
1168,hüten::V,ваномс,custodire
1169,treiben::V,панемс,agere
1170,anbinden::V,сотомс,alligare
1171,füttern::V,трямс,nutrire
1172,füttern::V,а́ндомс,nutrire
1173,melken::V,потямс,mulgere
1174,hacken::V,лазондомс,findere
1175,gießen::V,валомс,rigare
1176,reifen::V,кенеремс,maturescere
1177,zubereiten::V,анокламс,apparare
1178,kochen::V,пидемс,coquere
1179,backen::V,пидемс,coquere
1180,braten::V,пуштомс,torrere
1181,umrühren::V,шорямс,commovere
1182,stricken::V,кодамс,texere
1183,nähen::V,стамс,suere
1184,färben::V,а́рхтомс,tingere
1185,reinigen::V,ва́ткамс,purgare
1186,reinigen::V,а́роптомс,purgare
1187,waschen::V,муськомс,lavare
1188,abwischen::V,нардамс,abstergere
1189,spülen::V,оргалдомс,perluere
1190,fegen::V,тяемс,verrere
1191,kehren::V,тяемс,purgare
1192,baden::V,э́шелямс,lavari
1193,sich waschen::V,штамс,lavari
1194,ausziehen::V,кайсефтемс,exuere
1195,anziehen::V,ща́фтомс,induere
1196,sich anziehen::V,щамс,vestiri
1197,kämmen::V,се́ендемс,pectere
1198,schmücken::V,на́ряжамс,ornare
1199,schmücken::V,на́ряжамс,decorare
1200,schmücken::V,ма́зоптомс,ornare
1201,schmücken::V,ма́зоптомс,decorare
1202,sagen::V,азомс,dicere
1203,sagen::V,мярьгомс,dicere
1204,sprechen::V,корхтамс,fari
1205,reden::V,корхнемс,loqui
1206,sich unterhalten::V,корхнемс,colloqui
1207,sich unterhalten::V,корхнемс,disputare
1208,fragen::V,ки́зефтемс,rogare
1209,fragen::V,ки́зефтемс,quaerere
1210,bitten::V,а́намс,orare
1211,bitten::V,а́намс,rogare
1212,bitten::V,ве́шемс,orare
1213,bitten::V,ве́шемс,rogare
1214,erzählen::V,а́зондомс,narrare
1215,mitteilen::V,азомс,communicare
1216,nennen::V,лемдемс,appellare
1217,nennen::V,путомс лем,appellare
1218,rufen::V,серьгядемс,vocare
1219,prahlen::V,шна́фтомс пря́,gloriari
1220,übersetzen::V,ётафтомс,vertere
1221,denken::V,арьсемс,cogitare
1222,glauben::V,кемамс,credere
1223,bemerken::V,ня́емс,animadvertere
1224,erkennen::V,содамс,cognoscere
1225,begreifen::V,сатомс,comprehendere
1226,verstehen::V,шарьхкодемс,intellegere
1227,lernen::V,тонафнемс,discere
1228,wissen::V,со́дамс,scire
1229,sich erinnern an::V,лятфтамс,meminisse
1230,vergessen::V,юкстамс,oblivisci
1231,messen::V,ункснемс,metiri
1232,zählen::V,лу́вомс,numerare
1233,zählen::V,а́рьсемс,numerare
1234,rechnen::V,лувомс,reri
1235,rechnen::V,лувомс,calculare
1236,lesen::V,лувомс,legere
1237,lesen::V,морафтомс,legere
1238,malen::V,рисова́ндамс,pingere
1239,zeichnen::V,рисова́ндамс,scribere
1240,schreiben::V,сёрмадомс,scribere
1241,besitzen::V,улемс азоркс,possidere
1242,kaufen::V,рамамс,emere
1243,verkaufen::V,мимс,vendere
1244,bezahlen::V,пандомс,pendere
1245,zahlen::V,па́ндомс,solvere
1246,beherrschen::V,азорондамс,regere
1247,beherrschen::V,азорондамс,imperare
1248,ertragen::V,кирдемс,tolerare
1249,ertragen::V,кирдемс,sustinere
1250,Netz::N,,rete
