,Concept_ID,de,es
812,rauchen::V,rauchen,echar humo
813,regnen::V,regnen,llover
814,gefrieren::V,gefrieren,helarse
815,tauen::V,tauen,deshelarse
816,schmelzen::V,schmelzen,fundirse
817,schmelzen::V,schmelzen,derretirse
818,trocknen::V,trocknen,secarse
819,sieden::V,sieden,hervir
820,faulen::V,faulen,pudrirse
821,verfaulen::V,verfaulen,pudrirse
822,reißen::V,reißen,romperse
823,versinken::V,versinken,hundirse
824,vergehen::V,vergehen,pasar
825,erscheinen::V,erscheinen,aparecer
826,verschwinden::V,verschwinden,desaparecer
827,sinken::V,sinken,bajar
828,abnehmen::V,abnehmen,decrecer
829,abnehmen::V,abnehmen,disminuir
830,zunehmen::V,zunehmen,crecer
831,zunehmen::V,zunehmen,aumentar
832,steigen::V,steigen,subir
833,steigen::V,steigen,ascender
834,wachsen::V,wachsen,crecer
835,glänzen::V,glänzen,brillar
836,glänzen::V,glänzen,resplandecer
837,funkeln::V,funkeln,chispear
838,lärmen::V,lärmen,hacer ruido
839,läuten::V,läuten,sonar
840,läuten::V,läuten,repicar
841,klingeln::V,klingeln,tocar el timbre
842,klirren::V,klirren,tintinear
843,brausen::V,brausen,zumbar
844,rauschen::V,rauschen,murmurar
845,klingen::V,klingen,sonar
846,bellen::V,bellen,ladrar
847,heulen::V,heulen,ulular
848,blasen::V,blasen,soplar
849,pfeifen::V,pfeifen,silbar
850,schreien::V,schreien,gritar
851,stöhnen::V,stöhnen,gemir
852,zittern::V,zittern,temblar
853,leben::V,leben,vivir
854,geboren werden::V,geboren werden,nacer
855,atmen::V,atmen,respirar
856,trinken::V,trinken,beber
857,essen::V,essen,comer
858,schlucken::V,schlucken,tragar
859,müde werden::V,müde werden,cansarse
860,müde werden::V,müde werden,fatigarse
861,einschlafen::V,einschlafen,dormirse
862,schlafen::V,schlafen,dormir
863,aufwachen::V,aufwachen,despertarse
864,aufstehen::V,aufstehen,levantarse
865,sich erholen::V,sich erholen,reposar
866,sich erholen::V,sich erholen,descansar
867,krank werden::V,krank werden,caer enfermo
868,krank sein::V,krank sein,estar enfermo
869,schmerzen::V,schmerzen,doler
870,husten::V,husten,toser
871,genesen::V,genesen,convalecer
872,genesen::V,genesen,restablecerse
873,sterben::V,sterben,morir
874,umkommen::V,umkommen,perecer
875,sich bewegen::V,sich bewegen,moverse
876,sich rühren::V,sich rühren,rebullir
877,sich erheben::V,sich erheben,levantarse
878,sich setzen::V,sich setzen,sentarse
879,hinfallen::V,hinfallen,caerse
880,laufen::V,laufen,andar
881,schreiten::V,schreiten,proceder
882,spazierengehen::V,spazierengehen,pasear
883,spazierengehen::V,spazierengehen,pasearse
884,eilen::V,eilen,correr prisa
885,sich beeilen::V,sich beeilen,darse prisa
886,sausen::V,sausen,correr
887,rennen::V,rennen,correr
888,springen::V,springen,saltar
889,klettern::V,klettern,trepar
890,klettern::V,klettern,escalar
891,schaukeln::V,schaukeln,bambolearse
892,kriechen::V,kriechen,reptar
893,kriechen::V,kriechen,arrastrarse
894,schwimmen::V,schwimmen,nadar
895,tauchen::V,tauchen,bucear
896,tauchen::V,tauchen,sumergirse
897,rudern::V,rudern,remar
898,fahren::V,fahren,ir
899,fliegen::V,fliegen,volar
900,gehen::V,gehen,ir
901,gehen::V,gehen,andar
902,weggehen::V,weggehen,irse
903,weggehen::V,weggehen,marcharse
904,abfahren::V,abfahren,salir
905,abfahren::V,abfahren,partir
906,anhalten::V,anhalten,parar
907,anhalten::V,anhalten,pararse
908,hineingehen::V,hineingehen,entrar
909,eintreten::V,eintreten,entrar
910,kommen::V,kommen,venir
911,ankommen::V,ankommen,llegar
912,zurückkommen::V,zurückkommen,volver
913,zurückkommen::V,zurückkommen,regresar
914,bleiben::V,bleiben,quedarse
915,warten::V,warten,esperar
916,erwarten::V,erwarten,esperar
917,suchen::V,suchen,buscar
918,finden::V,finden,hallar
919,finden::V,finden,encontrar
920,versuchen::V,versuchen,intentar
921,vorbereiten::V,vorbereiten,preparar
922,lieben::V,lieben,amar
923,lieben::V,lieben,querer
924,mögen::V,mögen,querer
925,lachen::V,lachen,reír
926,rühren::V,rühren,conmover
927,weinen::V,weinen,llorar
928,schimpfen::V,schimpfen,regañar
929,sich ärgern::V,sich ärgern,enfadarse
930,sich fürchten::V,sich fürchten,tener miedo
931,fürchten::V,fürchten,temer
932,fürchten::V,fürchten,tener miedo a
933,fliehen::V,fliehen,huir
934,flüchten::V,flüchten,escaparse
935,sehen::V,sehen,ver
936,anschauen::V,anschauen,mirar
937,ansehen::V,ansehen,mirar
938,hören::V,hören,oír
939,zuhören::V,zuhören,escuchar
940,probieren::V,probieren,probar
941,probieren::V,probieren,degustar
942,riechen::V,riechen,oler
943,fühlen::V,fühlen,sentir
944,scheinen::V,scheinen,parecer
945,zu sehen sein::V,zu sehen sein,poder verse
946,vernehmen::V,vernehmen,oír
947,vernehmen::V,vernehmen,percibir
948,frieren::V,frieren,tener frío
949,tun::V,tun,hacer
950,können::V,können,poder
951,wollen::V,wollen,querer
952,anfangen::V,anfangen,iniciar
953,beenden::V,beenden,acabar
954,beenden::V,beenden,terminar
955,aufhören::V,aufhören,cesar
956,gelingen::V,gelingen,salir bien
957,geraten::V,geraten,salir
958,geraten::V,geraten,dar resultado
959,öffnen::V,öffnen,abrir
960,schließen::V,schließen,cerrar
961,stellen::V,stellen,poner
962,stellen::V,stellen,colocar
963,setzen::V,setzen,poner
964,setzen::V,setzen,colocar
965,legen::V,legen,poner
966,berühren::V,berühren,tocar
967,verbinden::V,verbinden,unir
968,verbinden::V,verbinden,juntar
969,bedecken::V,bedecken,tapar
970,bedecken::V,bedecken,cubrir
971,aufhängen::V,aufhängen,colgar
972,anzünden::V,anzünden,encender
973,aufheben::V,aufheben,recoger
974,zurücklassen::V,zurücklassen,dejar
975,verlieren::V,verlieren,perder
976,fallen lassen::V,fallen lassen,dejar caer
977,machen::V,machen,hacer
978,herstellen::V,herstellen,fabricar
979,bauen::V,bauen,construir
980,reparieren::V,reparieren,reparar
981,verbessern::V,verbessern,mejorar
982,ändern::V,ändern,mudar
983,ändern::V,ändern,modificar
984,graben::V,graben,cavar
985,beugen::V,beugen,doblar
986,beugen::V,beugen,inclinar
987,biegen::V,biegen,doblar
988,drehen::V,drehen,volver
989,drehen::V,drehen,hacer girar
990,wenden::V,wenden,volver
991,umdrehen::V,umdrehen,revolver
992,heben::V,heben,levantar
993,hochheben::V,hochheben,alzar
994,ergreifen::V,ergreifen,coger
995,halten::V,halten,tener
996,drücken::V,drücken,apretar
997,schieben::V,schieben,empujar
998,kratzen::V,kratzen,rascar
999,lecken::V,lecken,lamer
1000,beißen::V,beißen,morder
1001,abreißen::V,abreißen,arrancar
1002,abschneiden::V,abschneiden,cortar
1003,binden::V,binden,atar
1004,stecken::V,stecken,meter
1005,brechen::V,brechen,romper
1006,brechen::V,brechen,quebrar
1007,klopfen::V,klopfen,golpear
1008,hauen::V,hauen,pegar
1009,kleben::V,kleben,pegar
1010,kleben::V,kleben,encolar
1011,reiben::V,reiben,frotar
1012,streichen::V,streichen,untar
1013,streichen::V,streichen,recubrir
1014,schleifen::V,schleifen,afilar
1015,schneiden::V,schneiden,cortar
1016,rütteln::V,rütteln,agitar
1017,schütteln::V,schütteln,agitar
1018,schütteln::V,schütteln,sacudir
1019,schwenken::V,schwenken,menear
1020,schütten::V,schütten,verter
1021,füllen::V,füllen,llenar
1022,einwickeln::V,einwickeln,envolver
1023,tragen::V,tragen,llevar
1024,schleppen::V,schleppen,arrastrar
1025,ziehen::V,ziehen,tirar
1026,aufbewahren::V,aufbewahren,conservar
1027,werfen::V,werfen,echar
1028,werfen::V,werfen,lanzar
1029,fangen::V,fangen,coger
1030,packen::V,packen,agarrar
1031,verstecken::V,verstecken,esconder
1032,teilen::V,teilen,partir
1033,teilen::V,teilen,dividir
1034,schicken::V,schicken,enviar
1035,bringen::V,bringen,traer
1036,hinzufügen::V,hinzufügen,añadir
1037,bekommen::V,bekommen,obtener
1038,bekommen::V,bekommen,conseguir
1039,erhalten::V,erhalten,recibir
1040,nehmen::V,nehmen,tomar
1041,wählen::V,wählen,elegir
1042,auswählen::V,auswählen,escoger
1043,auswählen::V,auswählen,seleccionar
1044,bewahren::V,bewahren,guardar
1045,bewahren::V,bewahren,preservar
1046,behindern::V,behindern,estorbar
1047,behindern::V,behindern,obstaculizar
1048,verderben::V,verderben,estropear
1049,beschädigen::V,beschädigen,deteriorar
1050,zerbrechen::V,zerbrechen,romper
1051,zerbrechen::V,zerbrechen,quebrar
1052,zerreißen::V,zerreißen,desgarrar
1053,zerreißen::V,zerreißen,despedazar
1054,zerstören::V,zerstören,destruir
1055,zerstören::V,zerstören,destrozar
1056,verbrennen::V,verbrennen,quemar
1057,geben::V,geben,dar
1058,reichen::V,reichen,pasar
1059,schenken::V,schenken,regalar
1060,versprechen::V,versprechen,prometer
1061,wünschen::V,wünschen,desear
1062,loben::V,loben,alabar
1063,küssen::V,küssen,besar
1064,wiegen::V,wiegen,mecer
1065,zudecken::V,zudecken,tapar
1066,zudecken::V,zudecken,cubrir
1067,wecken::V,wecken,despertar
1068,zeigen::V,zeigen,mostrar
1069,führen::V,führen,guiar
1070,führen::V,führen,conducir
1071,lehren::V,lehren,enseñar
1072,lehren::V,lehren,instruir
1073,unterrichten::V,unterrichten,enseñar
1074,aufziehen::V,aufziehen,criar
1075,leiten::V,leiten,guiar
1076,leiten::V,leiten,dirigir
1077,antreiben::V,antreiben,impeler
1078,antreiben::V,antreiben,impulsar
1079,lassen::V,lassen,hacer
1080,einladen::V,einladen,invitar
1081,vereinigen::V,vereinigen,unir
1082,besuchen::V,besuchen,visitar
1083,besuchen::V,besuchen,ir a ver
1084,treffen::V,treffen,encontrar
1085,sich versammeln::V,sich versammeln,reunirse
1086,sich versammeln::V,sich versammeln,congregarse
1087,spielen::V,spielen,jugar
1088,singen::V,singen,cantar
1089,tanzen::V,tanzen,bailar
1090,sich trennen::V,sich trennen,separarse
1091,verlassen::V,verlassen,dejar
1092,verlassen::V,verlassen,abandonar
1093,retten::V,retten,salvar
1094,bewachen::V,bewachen,vigilar
1095,schützen::V,schützen,proteger
1096,verteidigen::V,verteidigen,defender
1097,sich schlagen::V,sich schlagen,batirse
1098,schießen::V,schießen,tirar
1099,schießen::V,schießen,disparar
1100,siegen::V,siegen,vencer
1101,ärgern::V,ärgern,enojar
1102,ärgern::V,ärgern,enfadar
1103,schlagen::V,schlagen,pegar
1104,schlagen::V,schlagen,golpear
1105,treten::V,treten,dar una patada a
1106,stechen::V,stechen,pinchar
1107,stoßen::V,stoßen,empujar
1108,stehlen::V,stehlen,robar
1109,stehlen::V,stehlen,hurtar
1110,stören::V,stören,molestar
1111,belästigen::V,belästigen,molestar
1112,belästigen::V,belästigen,importunar
1113,verbergen::V,verbergen,ocultar
1114,verbergen::V,verbergen,esconder
1115,täuschen::V,täuschen,engañar
1116,betrügen::V,betrügen,engañar
1117,töten::V,töten,matar
1118,wohnen::V,wohnen,vivir
1119,wohnen::V,wohnen,habitar
1120,arbeiten::V,arbeiten,trabajar
1121,sammeln::V,sammeln,recoger
1122,sammeln::V,sammeln,coleccionar
1123,pflücken::V,pflücken,coger
1124,jagen::V,jagen,cazar
1125,fischen::V,fischen,pescar
1126,fassen::V,fassen,atrapar
1127,fassen::V,fassen,capturar
1128,hüten::V,hüten,guardar
1129,treiben::V,treiben,aballar
1130,anbinden::V,anbinden,atar
1131,füttern::V,füttern,echar de comer
1132,melken::V,melken,ordeñar
1133,hacken::V,hacken,picar
1134,hacken::V,hacken,cortar
1135,gießen::V,gießen,regar
1136,reifen::V,reifen,madurar
1137,zubereiten::V,zubereiten,preparar
1138,kochen::V,kochen,cocer
1139,kochen::V,kochen,guisar
1140,backen::V,backen,hornear
1141,backen::V,backen,cocer al horno
1142,braten::V,braten,asar
1143,braten::V,braten,freír
1144,umrühren::V,umrühren,remover
1145,stricken::V,stricken,hacer punto
1146,stricken::V,stricken,hacer calceta
1147,nähen::V,nähen,coser
1148,färben::V,färben,teñir
1149,färben::V,färben,colorear
1150,reinigen::V,reinigen,limpiar
1151,waschen::V,waschen,lavar
1152,abwischen::V,abwischen,fregar
1153,abwischen::V,abwischen,limpiar
1154,spülen::V,spülen,aclarar
1155,spülen::V,spülen,enjuagar
1156,fegen::V,fegen,barrer
1157,fegen::V,fegen,pasar la escoba
1158,kehren::V,kehren,barrer
1159,baden::V,baden,bañarse
1160,sich waschen::V,sich waschen,lavarse
1161,ausziehen::V,ausziehen,quitar
1162,ausziehen::V,ausziehen,quitarse
1163,anziehen::V,anziehen,ponerse
1164,sich anziehen::V,sich anziehen,vestirse
1165,kämmen::V,kämmen,peinar
1166,schmücken::V,schmücken,adornar
1167,sagen::V,sagen,decir
1168,sprechen::V,sprechen,hablar
1169,reden::V,reden,hablar
1170,reden::V,reden,conversar
1171,sich unterhalten::V,sich unterhalten,charlar
1172,sich unterhalten::V,sich unterhalten,conversar
1173,fragen::V,fragen,preguntar
1174,bitten::V,bitten,rogar
1175,erzählen::V,erzählen,contar
1176,mitteilen::V,mitteilen,comunicar
1177,mitteilen::V,mitteilen,participar
1178,nennen::V,nennen,llamar
1179,nennen::V,nennen,nombrar
1180,rufen::V,rufen,llamar
1181,prahlen::V,prahlen,jactarse
1182,übersetzen::V,übersetzen,traducir
1183,denken::V,denken,pensar
1184,glauben::V,glauben,creer
1185,bemerken::V,bemerken,notar
1186,erkennen::V,erkennen,reconocer
1187,begreifen::V,begreifen,concebir
1188,verstehen::V,verstehen,entender
1189,verstehen::V,verstehen,comprender
1190,lernen::V,lernen,aprender
1191,wissen::V,wissen,saber
1192,sich erinnern an::V,sich erinnern an,recordar
1193,sich erinnern an::V,sich erinnern an,acordarse de
1194,vergessen::V,vergessen,olvidar
1195,messen::V,messen,medir
1196,zählen::V,zählen,contar
1197,rechnen::V,rechnen,contar
1198,rechnen::V,rechnen,calcular
1199,lesen::V,lesen,leer
1200,malen::V,malen,pintar
1201,zeichnen::V,zeichnen,dibujar
1202,schreiben::V,schreiben,escribir
1203,besitzen::V,besitzen,poseer
1204,kaufen::V,kaufen,comprar
1205,verkaufen::V,verkaufen,vender
1206,bezahlen::V,bezahlen,pagar
1207,zahlen::V,zahlen,pagar
1208,beherrschen::V,beherrschen,dominar
1209,ertragen::V,ertragen,soportar
