,Concept_ID,pl,eu
822,jetzt::ADV,obecnie,orain
823,heute::ADV,dziś,gaur
824,heute::ADV,dzisiaj,gaur
825,morgen::ADV,jutro,bihar
826,bald::ADV,wkrótce,aurki
827,bald::ADV,wkrótce,laster
828,dann::ADV,potem,ondoren
829,gestern::ADV,wczoraj,atzo
830,einst::ADV,kiedyś,antzina
831,einst::ADV,niegdyś,antzina
832,damals::ADV,wtedy,orduan
833,damals::ADV,wówczas,orduan
834,danach::ADV,następnie,gerora
835,danach::ADV,następnie,ondoren
836,vorher::ADV,przedtem,lehenago
837,zuerst::ADV,naprzód,aurrena
838,zuerst::ADV,naprzód,lehenbizi
839,zuerst::ADV,najpierw,aurrena
840,zuerst::ADV,najpierw,lehenbizi
841,einmal::ADV,raz,behin
842,einmal::ADV,raz,aldi bat
843,manchmal::ADV,czasem,batzuetan
844,manchmal::ADV,czasem,zenbaitetan
845,oft::ADV,często,maiz
846,oft::ADV,często,askotan
847,immer::ADV,zawsze,beti
848,niemals::ADV,nigdy,inoiz ez
849,niemals::ADV,nigdy,sekula ez
850,hier::ADV,tu,hemen
851,hier::ADV,tutaj,hemen
852,hierhin::ADV,tu,hona
853,von hier::ADV,stąd,hemendik
854,von hier::ADV,stąd,honetatik
855,dort::ADV,tam,han
856,dorthin::ADV,tam,hara
857,geradeaus::ADV,prosto,artez
858,vorwärts::ADV,naprzód,aurrera
859,rückwärts::ADV,wstecz,atzera
860,rückwärts::ADV,wstecz,atzerantz
861,zurück::ADV,z powrotem,atzera
862,unten::ADV,u dołu,behean
863,unten::ADV,na dole,behean
864,hinab::ADV,na_dół,behera
865,hinab::ADV,na_dół,beherantz
866,hinab::ADV,w_dół,behera
867,hinab::ADV,w_dół,beherantz
868,oben::ADV,w górze,goian
869,oben::ADV,na górze,goian
870,hinauf::ADV,w górę,gora
871,hinauf::ADV,w górę,gorantz
872,hinauf::ADV,na górę,gora
873,hinauf::ADV,na górę,gorantz
874,überall::ADV,wszędzie,edonon
875,nicht::ADV,nie,ez
876,ein wenig::ADV,trochę,apur bat
877,ein wenig::ADV,trochę,pixka bat
878,kaum::ADV,ledwie,ozta
879,kaum::ADV,ledwie,nekez
880,kaum::ADV,prawie nie,ozta
881,kaum::ADV,prawie nie,nekez
882,sehr::ADV,bardzo,oso
883,so::ADV,tak,hala
884,so::ADV,tak,honela
885,noch::ADV,jeszcze,oraindik
886,nur::ADV,tylko,bakarrik
887,schon::ADV,już,ja
888,schon::ADV,już,jada
889,wieder::ADV,znów,berriro
890,wieder::ADV,znowu,berriro
891,vergebens::ADV,na próżno,alferrik
892,vor::PRP,przed,aurrean
893,hinter::PRP,za,ostean
894,hinter::PRP,za,gibelean
895,unter::PRP,pod,pean
896,unter::PRP,pod,azpian
897,durch::PRP,przez,zehar
898,neben::PRP,obok,ondoan
899,neben::PRP,obok,aldamenean
900,zwischen::PRP,między,artean
901,wegen::PRP,z powodu,-gatik
902,dies::PRN,to,hau
903,das::PRN,to,hura
904,alles::PRN,wszystko,dena
905,ich::PRN,ja,ni
906,du::PRN,ty,zu
907,er::PRN,on,bera
908,wir::PRN,my,gu
909,ihr::PRN,wy,zuek
910,sie::PRN,oni,berak
911,was::FPRN,co,zer
912,wer::FPRN,kto,nor
913,wo::FADV,gdzie,non
914,wohin::FADV,dokąd,nora
915,wie::FADV,jak,nola
916,wie::FADV,jak,zelan
917,warum::FADV,dlaczego,zeren
918,warum::FADV,dlaczego,zergatik
919,wieviel::FNUM,ile,zenbat
920,eins::NUM,jeden,bat
921,zwei::NUM,dwa,bi
922,zwei::NUM,dwa,biga
923,drei::NUM,trzy,hiru
924,vier::NUM,cztery,lau
925,fünf::NUM,pięć,bost
926,sechs::NUM,sześć,sei
927,sieben::NUM,siedem,zazpi
928,acht::NUM,osiem,zortzi
929,neun::NUM,dziewięć,bederatzi
930,zehn::NUM,dziesięć,hamar
931,elf::NUM,jedenaście,hamaika
932,zwölf::NUM,dwanaście,hamabi
933,zwanzig::NUM,dwadzieścia,hogei
934,dreißig::NUM,trzydzieści,hogeita hamar
935,vierzig::NUM,czterdzieści,berrogei
936,fünfzig::NUM,pięćdziesiąt,berrogeita hamar
937,sechzig::NUM,sześćdziesiąt,hirurogei
938,siebzig::NUM,siedemdziesiąt,hirurogeita hamar
939,achtzig::NUM,osiemdziesiąt,laurogei
940,neunzig::NUM,dziewięćdziesiąt,laurogeita hamar
941,hundert::NUM,sto,ehun
942,tausend::NUM,tysiąc,mila
943,und::CNJ,i,eta
944,oder::CNJ,lub,edo
945,oder::CNJ,albo,edo
946,stehen::V,stać,zutik egon
947,sitzen::V,siedzieć,eserita egon
948,liegen::V,leżeć,etzan
949,hängen::V,wisieć,eskegita egon
950,hängen::V,wisieć,zintzilik egon
951,werden::V,zostać,bihurtu
952,werden::V,zostać,bilakatu
953,werden::V,stać się,bihurtu
954,werden::V,stać się,bilakatu
955,passieren::V,dziać się,pasatu
956,passieren::V,dziać się,gertatu
957,passieren::V,zdarzyć się,pasatu
958,passieren::V,zdarzyć się,gertatu
959,beginnen::V,zacząć się,hasi
960,enden::V,kończyć się,bukatu
961,wechseln::V,zmienić się,aldatu
962,aufgehen[Sonne]::V,wzejść,ilki
963,aufgehen[Sonne]::V,wzejść,sortu
964,untergehen[Sonne]::V,zajść,sartu
965,scheinen[Sonne]::V,świecić,eguzkia egon
966,donnern::V,grzmieć,trumoia jo
967,wehen::V,wiać,haizea ibili
968,strömen::V,płynąć,zorrotadaka isuri
969,strömen::V,lać się,zorrotadaka isuri
970,fließen::V,ciec,isuri
971,fließen::V,płynąć,isuri
972,sich drehen::V,obracać się,biratu
973,schwanken::V,chwiać się,zabuka ibili
974,schwingen::V,wahać się,kulunkatu
975,fallen::V,padać,erori
976,brennen::V,palić się,sutan egon
977,rauchen::V,dymić,kea bota
978,rauchen::V,dymić się,kea bota
979,regnen::V,padać,euria ari izan
980,gefrieren::V,zamarznąć,izoztu
981,gefrieren::V,zamarznąć,hormatu
982,tauen::V,tajać,gesaldu
983,schmelzen::V,topnieć,urtu
984,trocknen::V,schnąć,idortu
985,trocknen::V,schnąć,lehortu
986,sieden::V,wrzeć,irakin
987,sieden::V,kipieć,irakin
988,faulen::V,gnić,hirotu
989,faulen::V,gnić,usteldu
990,verfaulen::V,zgnić,hirotu
991,verfaulen::V,zgnić,usteldu
992,reißen::V,urywać się,eten
993,reißen::V,urywać się,tarrat egin
994,versinken::V,tonąć,urperatu
995,vergehen::V,przechodzić,iragan
996,erscheinen::V,zjawiać się,agertu
997,verschwinden::V,zniknąć,desagertu
998,sinken::V,spadać,beheititu
999,abnehmen::V,spadać,gutxitu
1000,abnehmen::V,spadać,beheratu
1001,zunehmen::V,wzrosnąć,gora egin
1002,steigen::V,wzrastać,igo
1003,wachsen::V,rosnąć,hazi
1004,glänzen::V,błyszczeć,distiratu
1005,funkeln::V,zabłyszczeć,izarniatu
1006,lärmen::V,hałasować,zarata atera
1007,läuten::V,dzwonić,jo
1008,läuten::V,dzwonić,hots egin
1009,klingeln::V,dzwonić,txirrina jo
1010,klirren::V,brzęczeć,tintin egin
1011,brausen::V,huczeć,marru egin
1012,rauschen::V,szumieć,fir-fir egin
1013,rauschen::V,szeleścić,fir-fir egin
1014,klingen::V,brzmieć,soinu egin
1015,klingen::V,dźwięczeć,soinu egin
1016,bellen::V,szczekać,zaunkatu
1017,heulen::V,wyć,ulu egin
1018,heulen::V,wyć,uhuri egin
1019,blasen::V,dmuchnąć,ufa egin
1020,blasen::V,dmuchnąć,putz egin
1021,pfeifen::V,gwizdać,txistu egin
1022,schreien::V,krzyczeć,oihu egin
1023,schreien::V,krzyczeć,garrasi egin
1024,stöhnen::V,stękać,intziri egin
1025,zittern::V,drżeć,ikara egin
1026,zittern::V,drżeć,dar-dar egin
1027,leben::V,żyć,bizi izan
1028,geboren werden::V,urodzić się,jaio
1029,atmen::V,oddychać,hats egin
1030,atmen::V,oddychać,arnasa egin
1031,trinken::V,pić,edan
1032,essen::V,jeść,jan
1033,schlucken::V,połknąć,irentsi
1034,müde werden::V,zmęczyć się,unatu
1035,müde werden::V,zmęczyć się,nekatu
1036,einschlafen::V,zasnąć,lokartu
1037,schlafen::V,spać,lo egin
1038,aufwachen::V,obudzić się,esnatu
1039,aufwachen::V,obudzić się,atzarri
1040,aufstehen::V,wstać,jaiki
1041,sich erholen::V,wypoczywać,atseden egin
1042,krank werden::V,zachorować,gaixotu
1043,krank sein::V,chorować,eri izan
1044,krank sein::V,chorować,gaixo izan
1045,schmerzen::V,boleć,min egin
1046,husten::V,kaszlać,eztul egin
1047,genesen::V,wyzdrowieć,osatu
1048,sterben::V,umrzeć,hil
1049,sterben::V,umrzeć,zendu
1050,umkommen::V,zginąć,istripuz hil
1051,sich bewegen::V,poruszać się,higitu
1052,sich rühren::V,ruszyć się,zirkin egin
1053,sich erheben::V,podnieść się,zutitu
1054,sich erheben::V,podnieść się,altxatu
1055,sich setzen::V,usiąść,eseri
1056,sich setzen::V,usiąść,jesarri
1057,hinfallen::V,upaść,erori
1058,laufen::V,chodzić,ibili
1059,schreiten::V,kroczyć,oinkatu
1060,spazierengehen::V,iść na spacer,paseatu
1061,spazierengehen::V,iść na spacer,ostera bat egin
1062,eilen::V,pospieszać,lasterkatu
1063,sich beeilen::V,pospieszyć się,lehiatu
1064,sausen::V,pędzić,ziztu bizian joan
1065,rennen::V,biec,lasterka egin
1066,rennen::V,biegać,lasterka egin
1067,springen::V,skakać,jauzi egin
1068,klettern::V,wspinać się,igo
1069,schaukeln::V,huśtać,zabu egin
1070,schaukeln::V,huśtać,zanbulu egin
1071,schaukeln::V,kołysać,zabu egin
1072,schaukeln::V,kołysać,zanbulu egin
1073,kriechen::V,pełzać,narras egin
1074,kriechen::V,czołgać się,narras egin
1075,schwimmen::V,pływać,igerikatu
1076,schwimmen::V,pływać,igeri egin
1077,tauchen::V,zanurzać się,murgildu
1078,tauchen::V,zanurzać się,pulunpatu
1079,rudern::V,wiosłować,bogatu
1080,rudern::V,wiosłować,arraun egin
1081,fahren::V,jechać,joan
1082,fliegen::V,latać,hegaldatu
1083,fliegen::V,latać,hegan egin
1084,fliegen::V,lecieć,hegaldatu
1085,fliegen::V,lecieć,hegan egin
1086,gehen::V,iść,joan
1087,weggehen::V,odejść,alde egin
1088,abfahren::V,odjechać,abiatu
1089,anhalten::V,zatrzymać się,geratu
1090,anhalten::V,zatrzymać się,gelditu
1091,hineingehen::V,wchodzić,sartu
1092,eintreten::V,wejść,sartu
1093,eintreten::V,nastąpić,sartu
1094,kommen::V,przyjść,etorri
1095,ankommen::V,przybyć,heldu
1096,ankommen::V,przybyć,iritsi
1097,zurückkommen::V,wrócić,itzuli
1098,bleiben::V,zostać,gelditu
1099,warten::V,czekać,itxaron
1100,warten::V,czekać,zain egon
1101,erwarten::V,oczekiwać,iguriki
1102,suchen::V,szukać,bilatu
1103,finden::V,znaleźć,idoro
1104,finden::V,znaleźć,aurkitu
1105,versuchen::V,próbować,saiatu
1106,versuchen::V,próbować,ahalegindu
1107,vorbereiten::V,przygotować,gertatu
1108,lieben::V,kochać,maitatu
1109,lieben::V,kochać,maite izan
1110,mögen::V,lubić,laket izan
1111,mögen::V,lubić,atsegin izan
1112,lachen::V,śmiać się,irri egin
1113,lachen::V,śmiać się,barre egin
1114,rühren::V,wzruszyć,hunkitu
1115,weinen::V,płakać,negar egin
1116,schimpfen::V,kląć,erneguka ari izan
1117,sich ärgern::V,gniewać się,ernegatu
1118,sich ärgern::V,gniewać się,haserretu
1119,sich fürchten::V,bać się,beldur izan
1120,fürchten::V,bać się,beldur izan
1121,fliehen::V,uciekać,ihes egin
1122,flüchten::V,uciec,ihes egin
1123,sehen::V,widzieć,ikusi
1124,sehen::V,zobaczyć,ikusi
1125,anschauen::V,oglądać,begietsi
1126,ansehen::V,popatrzeć na,begiratu
1127,hören::V,słyszeć,aditu
1128,zuhören::V,słuchać,entzun
1129,probieren::V,kosztować,dastatu
1130,riechen::V,wąchać,usnatu
1131,riechen::V,wąchać,usaindu
1132,fühlen::V,czuć,sentitu
1133,fühlen::V,odczuwać,sentitu
1134,scheinen::V,wydawać się,iruditu
1135,scheinen::V,wydawać się,begitandu
1136,zu sehen sein::V,widnieć,azaldu
1137,vernehmen::V,usłyszeć,aditu
1138,frieren::V,marznąć,hotz izan
1139,tun::V,czynić,egin
1140,können::V,móc,ahal izan
1141,können::V,umieć,ahal izan
1142,wollen::V,chcieć,nahi izan
1143,anfangen::V,zacząć,hasi
1144,beenden::V,zakończyć,bukatu
1145,aufhören::V,przestać,utzi
1146,gelingen::V,udać się,lortu
1147,geraten::V,udać się,heldu
1148,öffnen::V,otworzyć,ireki
1149,öffnen::V,otworzyć,zabaldu
1150,schließen::V,zamknąć,itxi
1151,stellen::V,postawić,ipini
1152,setzen::V,posadzić,jesarri
1153,legen::V,kłaść,jarri
1154,berühren::V,dotykać,ukitu
1155,verbinden::V,łączyć,uztartu
1156,bedecken::V,przykryć,estali
1157,aufhängen::V,powiesić,eseki
1158,aufhängen::V,powiesić,eskegi
1159,anzünden::V,zapalić,piztu
1160,aufheben::V,podnieść,jaso
1161,zurücklassen::V,zostawić,atzean utzi
1162,verlieren::V,zgubić,galdu
1163,fallen lassen::V,upuścić,erortzen utzi
1164,machen::V,zrobić,egin
1165,herstellen::V,wytworzyć,ekoiztu
1166,bauen::V,budować,eraiki
1167,reparieren::V,naprawiać,konpondu
1168,verbessern::V,ulepszyć,hobetu
1169,ändern::V,zmienić,mudatu
1170,graben::V,kopać,aitzurtu
1171,beugen::V,zagiąć,makurtu
1172,biegen::V,zgiąć,malgutu
1173,biegen::V,zgiąć,makolatu
1174,drehen::V,obracać,jiratu
1175,wenden::V,obrocić,bihurtu
1176,umdrehen::V,obrocić,biratu
1177,umdrehen::V,obrocić,alderantzikatu
1178,heben::V,podnosić,jaso
1179,heben::V,podnosić,goratu
1180,hochheben::V,podnieść,goratu
1181,hochheben::V,podnieść,altxatu
1182,ergreifen::V,chwycić,oratu
1183,halten::V,trzymać,eutsi
1184,drücken::V,naciskać,sakatu
1185,schieben::V,pchać,bultzatu
1186,schieben::V,posuwać,bultzatu
1187,kratzen::V,drapać,hatz egin
1188,kratzen::V,drapać,hazka egin
1189,lecken::V,lizać,miaztu
1190,lecken::V,lizać,lamikatu
1191,beißen::V,kąsać,hozka egin
1192,beißen::V,kąsać,ausiki egin
1193,abreißen::V,oderwać,kendu
1194,abschneiden::V,odciąć,moztu
1195,abschneiden::V,odciąć,pikatu
1196,binden::V,wiązać,lotu
1197,binden::V,wiązać,estekatu
1198,stecken::V,wetknąć,sartu
1199,brechen::V,złamać,apurtu
1200,klopfen::V,pukać,jo
1201,klopfen::V,stukać,jo
1202,hauen::V,bić,jo
1203,kleben::V,kleić,itsatsi
1204,reiben::V,trzeć,igurtzi
1205,streichen::V,smarować,igurtzi
1206,schleifen::V,ostrzyć,zorroztu
1207,schneiden::V,ciąć,moztu
1208,schneiden::V,krajać,moztu
1209,rütteln::V,trząść,astindu
1210,rütteln::V,trząść,inarrosi
1211,schütteln::V,trząść,astindu
1212,schütteln::V,trząść,inarrosi
1213,schwenken::V,machać,zabukatu
1214,schütten::V,nasypać,isuri
1215,füllen::V,napełnić,bete
1216,einwickeln::V,zawinąć,bildu
1217,tragen::V,nieść,eroan
1218,tragen::V,nieść,eraman
1219,schleppen::V,wlec,narrastu
1220,schleppen::V,wlec,herrestatu
1221,ziehen::V,ciągnąć,tira egin
1222,aufbewahren::V,przechowywać,gorde
1223,werfen::V,rzucać,jaurti
1224,werfen::V,rzucać,aurtiki
1225,fangen::V,łowić,atzeman
1226,packen::V,chwycić,heldu
1227,verstecken::V,ukryć,ostendu
1228,verstecken::V,ukryć,ezkutatu
1229,verstecken::V,schować,ostendu
1230,verstecken::V,schować,ezkutatu
1231,teilen::V,podzielić,zatitu
1232,schicken::V,posyłać,bidali
1233,bringen::V,przynieść,ekarri
1234,hinzufügen::V,dodać,eratxiki
1235,hinzufügen::V,dodać,gaineratu
1236,bekommen::V,dostać,jaso
1237,erhalten::V,otrzymać,jaso
1238,nehmen::V,wziąć,hartu
1239,wählen::V,wybrać,hautatu
1240,wählen::V,wybrać,aukeratu
1241,auswählen::V,wybrać,hautatu
1242,auswählen::V,wybrać,aukeratu
1243,bewahren::V,zachować,begiratu
1244,behindern::V,utrudnić,oztopatu
1245,behindern::V,przeszkadzać,oztopatu
1246,verderben::V,zepsuć,hondatu
1247,beschädigen::V,uszkodzić,akastu
1248,zerbrechen::V,złamać,apurtu
1249,zerreißen::V,drzeć,zarratatu
1250,zerreißen::V,rozdzierać,zarratatu
1251,zerstören::V,zniszczyć,suntsitu
1252,verbrennen::V,spalić,erre
1253,verbrennen::V,spalić,kiskali
1254,geben::V,dać,eman
1255,reichen::V,podać,luzatu
1256,reichen::V,podać,helarazi
1257,schenken::V,darować,oparitu
1258,versprechen::V,obiecać,agindu
1259,wünschen::V,życzyć,opatu
1260,wünschen::V,życzyć,opetsi
1261,loben::V,chwalić,laudatu
1262,loben::V,chwalić,goraipatu
1263,küssen::V,całować,musu eman
1264,wiegen::V,kołysać,kulunkatu
1265,zudecken::V,przykryć,estali
1266,wecken::V,zbudzić,esnatu
1267,wecken::V,zbudzić,iratzartu
1268,zeigen::V,pokazać,erakutsi
1269,führen::V,wieść,gidatu
1270,führen::V,prowadzić,gidatu
1271,lehren::V,uczyć,irakatsi
1272,unterrichten::V,nauczać,eskolak eman
1273,aufziehen::V,wychować,hazi
1274,leiten::V,kierować,arteztu
1275,antreiben::V,popędzić,bulkatu
1276,lassen::V,zostawić,-arazi
1277,einladen::V,zaprosić,gonbidatu
1278,vereinigen::V,zjednoczyć,batu
1279,vereinigen::V,zjednoczyć,bateratu
1280,besuchen::V,odwiedzić,ikustatu
1281,treffen::V,trafić,topatu
1282,treffen::V,spotkać,topatu
1283,sich versammeln::V,zebrać się,bildu
1284,sich versammeln::V,zgromadzić się,bildu
1285,spielen::V,grać,jolastu
1286,spielen::V,bawić się,jolastu
1287,singen::V,śpiewać,abestu
1288,singen::V,śpiewać,kantatu
1289,tanzen::V,pląsać,dantzatu
1290,tanzen::V,pląsać,dantzan egin
1291,tanzen::V,tańczyć,dantzatu
1292,tanzen::V,tańczyć,dantzan egin
1293,sich trennen::V,rozstać się,banandu
1294,verlassen::V,opuścić,utzietsi
1295,retten::V,ocalić,salbatu
1296,retten::V,ocalić,gaizkatu
1297,retten::V,uratować,salbatu
1298,retten::V,uratować,gaizkatu
1299,bewachen::V,pilnować,jagon
1300,bewachen::V,pilnować,zaindu
1301,schützen::V,ochronić,babestu
1302,schützen::V,ochronić,gerizatu
1303,verteidigen::V,bronić,aldeztu
1304,sich schlagen::V,pobić się,elkar jo
1305,sich schlagen::V,pobić się,elkar borrokatu
1306,schießen::V,strzelać,tiro egin
1307,siegen::V,zwycziężyć,irabazi
1308,ärgern::V,gniewać,ernegatu
1309,ärgern::V,gniewać,haserretu
1310,schlagen::V,bić,jo
1311,schlagen::V,bić,erauntsi
1312,schlagen::V,uderzyć,jo
1313,schlagen::V,uderzyć,erauntsi
1314,treten::V,kopnąć,zapaldu
1315,treten::V,kopnąć,ostiaktu
1316,stechen::V,ukłuć,sastatu
1317,stoßen::V,popchnąć,bultzatu
1318,stehlen::V,ukraść,ostu
1319,stehlen::V,ukraść,lapurtu
1320,stören::V,zakłócić,galarazi
1321,stören::V,przeszkodzić,galarazi
1322,belästigen::V,dokuczać,gohaindu
1323,belästigen::V,dokuczać,alamena eman
1324,verbergen::V,ukryć,ezkutatu
1325,täuschen::V,łudzić,tronpatu
1326,täuschen::V,łudzić,engainatu
1327,betrügen::V,oszukać,iruzurtu
1328,töten::V,zabić,hil
1329,töten::V,zabić,heriotza eman
1330,wohnen::V,mieszkać,bizi izan
1331,arbeiten::V,pracować,lan egin
1332,arbeiten::V,pracować,behar egin
1333,sammeln::V,zebrać,bildu
1334,sammeln::V,zebrać,bildumatu
1335,pflücken::V,zerwać,batu
1336,pflücken::V,zerwać,bildu
1337,jagen::V,polować,ehizatu
1338,fischen::V,łowić ryby,arrantzatu
1339,fischen::V,łowić ryby,arrantza egin
1340,fassen::V,złapać,harrapatu
1341,hüten::V,paść,begiratu
1342,treiben::V,pędzić,bultza egin
1343,anbinden::V,przywiązać,estekatu
1344,füttern::V,karmić,bazkatu
1345,melken::V,doić,jetzi
1346,hacken::V,rąbać,xehatu
1347,gießen::V,lać,isuri
1348,gießen::V,podlać,isuri
1349,reifen::V,dojrzeć,heldu
1350,reifen::V,dojrzeć,zoritu
1351,zubereiten::V,przyrządzić,prestatu
1352,kochen::V,gotować,egosi
1353,backen::V,piec,labean egin
1354,braten::V,piec,erregosi
1355,braten::V,smażyć,erregosi
1356,umrühren::V,przemieszać,eragin
1357,stricken::V,dziać,trikotatu
1358,stricken::V,dziać,puntu egin
1359,nähen::V,szyć,josi
1360,färben::V,pofarbować,tindatu
1361,reinigen::V,oczyścić,ikuzi
1362,reinigen::V,oczyścić,garbitu
1363,waschen::V,prać,xahutu
1364,waschen::V,prać,garbitu
1365,abwischen::V,obetrzeć,xukatu
1366,spülen::V,płukać,irakutzi
1367,fegen::V,zamiatać,erraztatu
1368,kehren::V,zamieść,isastu
1369,baden::V,kąpać się,bainatu
1370,baden::V,kąpać się,bainua hartu
1371,sich waschen::V,myć się,burua garbitu
1372,ausziehen::V,zdjąć,erantzi
1373,anziehen::V,włożyć,jantzi
1374,sich anziehen::V,ubrać się,jantzi
1375,kämmen::V,uczesać,orraztu
1376,schmücken::V,ozdabiać,apaindu
1377,sagen::V,powiedzieć,esan
1378,sprechen::V,mówić,mintzatu
1379,sprechen::V,mówić,hitz egin
1380,reden::V,mówić,hitz egin
1381,sich unterhalten::V,rozmawiać,solastu
1382,sich unterhalten::V,rozmawiać,solas egin
1383,fragen::V,zapytać,galdetu
1384,bitten::V,prosić,eskatu
1385,bitten::V,prosić,galdegin
1386,erzählen::V,opowiedzieć,edestu
1387,erzählen::V,opowiedzieć,kontatu
1388,mitteilen::V,zawiadomić o,jakinarazi
1389,nennen::V,nazwać,izena eman
1390,rufen::V,wołać,dei egin
1391,prahlen::V,chełpić się,harrokerian ibili
1392,prahlen::V,chełpić się,ahoberokeriak esan
1393,übersetzen::V,tłumaczyć,itzuli
1394,denken::V,myśleć,pentsatu
1395,denken::V,myśleć,gogoeta egin
1396,glauben::V,sądzić,sinetsi
1397,glauben::V,wierzyć,sinetsi
1398,bemerken::V,zauważyć,ohartu
1399,bemerken::V,zauważyć,konturatu
1400,erkennen::V,poznać,ezagutu
1401,erkennen::V,poznać,antzeman
1402,begreifen::V,zrozumieć,ulertu
1403,verstehen::V,rozumieć,aditu
1404,verstehen::V,dosłyszeć,aditu
1405,lernen::V,uczyć się,ikasi
1406,wissen::V,wiedzieć,jakin
1407,sich erinnern an::V,przypomnieć sobie,gogoratu
1408,sich erinnern an::V,przypomnieć sobie,gogoan izan
1409,vergessen::V,zapomnieć,ahaztu
1410,vergessen::V,zapomnieć,ahantzi
1411,messen::V,mierzyć,neurtu
1412,zählen::V,liczyć,zenbatu
1413,zählen::V,liczyć,kopuratu
1414,rechnen::V,rachować,kalkulatu
1415,lesen::V,czytać,irakurri
1416,malen::V,malować,margotu
1417,zeichnen::V,rysować,marraztu
1418,schreiben::V,pisać,idatzi
1419,besitzen::V,posiadać,ukan
1420,besitzen::V,posiadać,eduki
1421,kaufen::V,kupić,erosi
1422,verkaufen::V,sprzedać,saldu
1423,bezahlen::V,zapłacić,ordaindu
1424,zahlen::V,płacić,ordaindu
1425,beherrschen::V,opanować,menpean izan
1426,ertragen::V,znieść,jasan
1427,ertragen::V,znieść,pairatu
