,Concept_ID,sk,hu
838,manchmal::ADV,niekedy,néha
839,manchmal::ADV,niekedy,olykor
840,oft::ADV,často,sokszor
841,immer::ADV,vždy,mindig
842,immer::ADV,ustavične,mindig
843,niemals::ADV,nikdy,sohasem
844,hier::ADV,tu,itt
845,hierhin::ADV,sem,erre
846,hierhin::ADV,tade,erre
847,von hier::ADV,odtiaľto,innen
848,dort::ADV,tam,ott
849,dorthin::ADV,ta,oda
850,dorthin::ADV,tam,oda
851,geradeaus::ADV,rovno,egyenesen
852,geradeaus::ADV,priamo,egyenesen
853,vorwärts::ADV,napred,előre
854,rückwärts::ADV,nazad,hátrafelé
855,zurück::ADV,späť,hátra
856,zurück::ADV,späť,vissza
857,zurück::ADV,naspäť,hátra
858,zurück::ADV,naspäť,vissza
859,unten::ADV,dolu,alul
860,unten::ADV,naspodku,alul
861,hinab::ADV,dolu,le
862,hinab::ADV,dolu,lefelé
863,oben::ADV,hore,fenn
864,oben::ADV,hore,felül
865,oben::ADV,navrchu,fenn
866,oben::ADV,navrchu,felül
867,hinauf::ADV,hore,fel
868,hinauf::ADV,hore,felfelé
869,hinauf::ADV,navrch,fel
870,hinauf::ADV,navrch,felfelé
871,überall::ADV,všade,mindenütt
872,nicht::ADV,nie,nem
873,ein wenig::ADV,trocha,egy kicsit
874,kaum::ADV,ledva,alig
875,sehr::ADV,veľmi,nagyon
876,so::ADV,tak,úgy
877,so::ADV,takto,úgy
878,noch::ADV,ešte,még
879,nur::ADV,len,csak
880,nur::ADV,len,csupán
881,schon::ADV,už,már
882,wieder::ADV,zasa,ismét
883,wieder::ADV,zasa,megint
884,vergebens::ADV,márne,hiába
885,vergebens::ADV,nadarmo,hiába
886,vor::PRP,pred,előtt
887,hinter::PRP,za,mögött
888,unter::PRP,pod,alatt
889,durch::PRP,cez,át
890,durch::PRP,cez,keresztül
891,neben::PRP,pri,mellett
892,neben::PRP,vedľa,mellett
893,zwischen::PRP,medzi,között
894,wegen::PRP,pre,miatt
895,wegen::PRP,pre,végett
896,wegen::PRP,kvôli,miatt
897,wegen::PRP,kvôli,végett
898,dies::PRN,to,ez
899,dies::PRN,táto,ez
900,das::PRN,to,az
901,alles::PRN,všetko,minden
902,ich::PRN,ja,én
903,du::PRN,ty,te
904,er::PRN,on,ő
905,wir::PRN,my,mi
906,ihr::PRN,vy,ti
907,sie::PRN,oni,ők
908,was::FPRN,čo,mi
909,wer::FPRN,kto,ki
910,wo::FADV,kde,hol
911,wohin::FADV,kam,hova
912,wie::FADV,ako,hogy
913,wie::FADV,ako,hogyan
914,warum::FADV,prečo,miért
915,wieviel::FNUM,koľko,hány
916,wieviel::FNUM,koľko,mennyi
917,eins::NUM,jeden,egy
918,zwei::NUM,dva,kettő
919,drei::NUM,tri,három
920,vier::NUM,štyri,négy
921,fünf::NUM,päť,öt
922,sechs::NUM,šesť,hat
923,sieben::NUM,sedem,hét
924,acht::NUM,osem,nyolc
925,neun::NUM,deväť,kilenc
926,zehn::NUM,desať,tíz
927,elf::NUM,jedenásť,tizenegy
928,zwölf::NUM,dvanásť,tizenkettő
929,zwanzig::NUM,dvadsať,húsz
930,dreißig::NUM,tridsať,harminc
931,vierzig::NUM,štyridsať,negyven
932,fünfzig::NUM,päťdesiat,ötven
933,sechzig::NUM,šesťdesiat,hatvan
934,siebzig::NUM,sedemdesiat,hetven
935,achtzig::NUM,osemdesiat,nyolcvan
936,neunzig::NUM,deväťdesiat,kilencven
937,hundert::NUM,sto,száz
938,tausend::NUM,tisíc,ezer
939,und::CNJ,i,és
940,und::CNJ,i,meg
941,oder::CNJ,alebo,vagy
942,stehen::V,stáť,áll
943,sitzen::V,sedieť,ül
944,liegen::V,ležať,fekszik
945,hängen::V,visieť,függ
946,werden::V,stať sa,lesz
947,passieren::V,stať sa,történik
948,beginnen::V,začať sa,kezdődik
949,enden::V,končiť sa,végződik
950,enden::V,končiť sa,befejeződik
951,wechseln::V,meniť sa,változik
952,aufgehen[Sonne]::V,vychádzať,kel
953,untergehen[Sonne]::V,zapadnúť,lemegy
954,scheinen[Sonne]::V,svietiť,süt
955,donnern::V,hrmieť,dörög
956,wehen::V,viať,fúj
957,strömen::V,prúdiť,áramlik
958,fließen::V,tiecť,folyik
959,sich drehen::V,točiť sa,forog
960,sich drehen::V,krútiť sa,forog
961,schwanken::V,kolísať,inog
962,schwanken::V,kolísať,ingadozik
963,schwanken::V,klátiť sa,inog
964,schwanken::V,klátiť sa,ingadozik
965,schwingen::V,kývať sa,leng
966,schwingen::V,chvieť sa,leng
967,fallen::V,padať,esik
968,brennen::V,páliť,ég
969,brennen::V,horieť,ég
970,rauchen::V,dymiť sa,füstöl
971,regnen::V,pršať,esik
972,gefrieren::V,zamrznút,megfagy
973,tauen::V,taviť sa,olvad
974,schmelzen::V,taviť sa,olvad
975,schmelzen::V,taviť sa,elolvad
976,trocknen::V,schnúť,szárad
977,sieden::V,vrieť,forr
978,faulen::V,hniť,rothad
979,verfaulen::V,zhniť,elrothad
980,verfaulen::V,zhniť,megrothad
981,reißen::V,pretrhnúť sa,szakad
982,versinken::V,zapadnúť,süllyed
983,versinken::V,zapadnúť,elsüllyed
984,versinken::V,potopiť sa,süllyed
985,versinken::V,potopiť sa,elsüllyed
986,vergehen::V,plynúť,múlik
987,vergehen::V,plynúť,elmúlik
988,erscheinen::V,objaviť sa,feltűnik
989,erscheinen::V,objaviť sa,megjelenik
990,verschwinden::V,zmiznúť,letűnik
991,sinken::V,klesať,süllyed
992,abnehmen::V,ubúdať,apad
993,abnehmen::V,ubúdať,csökken
994,zunehmen::V,pribúdať,növekszik
995,zunehmen::V,pribúdať,gyarapszik
996,steigen::V,stúpať,emelkedik
997,wachsen::V,rásť,nő
998,wachsen::V,rásť,terem
999,wachsen::V,rásť,növekszik
1000,glänzen::V,jagať sa,ragyog
1001,glänzen::V,jagať sa,fénylik
1002,glänzen::V,lesknúť sa,ragyog
1003,glänzen::V,lesknúť sa,fénylik
1004,funkeln::V,iskriť sa,csillog
1005,funkeln::V,iskriť sa,tündöklik
1006,lärmen::V,lomoziť,lármázik
1007,läuten::V,cengať,cseng
1008,klingeln::V,zvoniť,csenget
1009,klirren::V,rinčať,csörömpöl
1010,brausen::V,hučať,zúg
1011,brausen::V,hučať,morajlik
1012,rauschen::V,šumieť,zúg
1013,klingen::V,znieť,hangzik
1014,klingen::V,zvoniť,hangzik
1015,bellen::V,štekať,ugat
1016,bellen::V,brechať,ugat
1017,heulen::V,vyť,bőg
1018,heulen::V,vyť,üvölt
1019,blasen::V,duť,fúj
1020,blasen::V,fúkať,fúj
1021,pfeifen::V,pískať,fütyül
1022,pfeifen::V,hvízdať,fütyül
1023,schreien::V,kričať,kiált
1024,schreien::V,kričať,kiabál
1025,stöhnen::V,stenať,nyög
1026,zittern::V,triasť sa,remeg
1027,zittern::V,triasť sa,reszket
1028,leben::V,žiť,él
1029,geboren werden::V,narodiť sa,születik
1030,atmen::V,dýchať,lélegzik
1031,trinken::V,piť,iszik
1032,essen::V,jesť,eszik
1033,schlucken::V,zhltnuť,nyel
1034,müde werden::V,unaviť sa,elfárad
1035,müde werden::V,unaviť sa,kifárad
1036,einschlafen::V,usnúť,elalszik
1037,einschlafen::V,zaspať,elalszik
1038,schlafen::V,spať,alszik
1039,aufwachen::V,zobudiť sa,felébred
1040,aufstehen::V,vstať,felkel
1041,sich erholen::V,zotavovať sa,pihen
1042,sich erholen::V,oddýchovať si,pihen
1043,krank werden::V,ochorieť,megbetegedik
1044,krank werden::V,ochorieť,belebetegszik
1045,krank sein::V,chorieť,betegeskedik
1046,krank sein::V,byť chorý,betegeskedik
1047,schmerzen::V,bolieť,fáj
1048,husten::V,kašľať,köhög
1049,genesen::V,uzdraviť sa,meggyógyul
1050,sterben::V,umrieť,hal
1051,sterben::V,zomrieť,hal
1052,umkommen::V,zahynúť,elpusztul
1053,sich bewegen::V,pohybovať sa,mozog
1054,sich rühren::V,hnúť sa,mozdul
1055,sich erheben::V,zdvihnúť sa,feláll
1056,sich erheben::V,zdvihnúť sa,felemelkedik
1057,sich setzen::V,sadnúť si,ül
1058,sich setzen::V,sadnúť si,leül
1059,hinfallen::V,spadnúť,bukik
1060,hinfallen::V,spadnúť,elesik
1061,laufen::V,bežať,jár
1062,schreiten::V,kráčať,lép
1063,spazierengehen::V,prechádzať sa,sétál
1064,eilen::V,súriť,siet
1065,sich beeilen::V,ponáhľať sa,siet
1066,sausen::V,hučať,robog
1067,rennen::V,bežať,fut
1068,rennen::V,bežať,szalad
1069,springen::V,skákať,ugrik
1070,klettern::V,liezť,kúszik
1071,schaukeln::V,húpať,hintázik
1072,schaukeln::V,hojdať,hintázik
1073,kriechen::V,liezť,kúszik
1074,kriechen::V,plaziť sa,kúszik
1075,schwimmen::V,plávať,úszik
1076,tauchen::V,ponoriť sa,merül
1077,rudern::V,veslovať,evez
1078,fahren::V,ísť,jár
1079,fahren::V,ísť,megy
1080,fahren::V,ísť,utazik
1081,fahren::V,jazdiť,jár
1082,fahren::V,jazdiť,megy
1083,fahren::V,jazdiť,utazik
1084,fliegen::V,letieť,száll
1085,gehen::V,ísť,megy
1086,weggehen::V,odísť,elmegy
1087,weggehen::V,odchádzať,elmegy
1088,abfahren::V,odcestovať,indul
1089,anhalten::V,zadržať sa,megáll
1090,anhalten::V,zastaviť sa,megáll
1091,hineingehen::V,vchádzať,bemegy
1092,eintreten::V,vojsť,belép
1093,eintreten::V,vstúpiť,belép
1094,kommen::V,prísť,jön
1095,ankommen::V,prísť,érkezik
1096,ankommen::V,prísť,megérkezik
1097,ankommen::V,doraziť,érkezik
1098,ankommen::V,doraziť,megérkezik
1099,zurückkommen::V,vrátiť sa,visszajön
1100,bleiben::V,ostať,marad
1101,bleiben::V,ostať,megmarad
1102,bleiben::V,zostať,marad
1103,bleiben::V,zostať,megmarad
1104,warten::V,čakať,vár
1105,warten::V,čakať,várakozik
1106,erwarten::V,očakávať,vár
1107,erwarten::V,očakávať,megvár
1108,suchen::V,hľadať,kutat
1109,finden::V,nájsť,talál
1110,versuchen::V,skúsiť,megpróbál
1111,versuchen::V,skúsiť,megkísérel
1112,versuchen::V,pokúsiť sa,megpróbál
1113,versuchen::V,pokúsiť sa,megkísérel
1114,vorbereiten::V,pripraviť,előkészít
1115,lieben::V,ľúbiť,szeret
1116,lieben::V,milovať,szeret
1117,mögen::V,mať rád,szeret
1118,lachen::V,smiať sa,nevet
1119,rühren::V,dojať,mozdít
1120,weinen::V,plakať,sír
1121,schimpfen::V,nadávať,szid
1122,schimpfen::V,nadávať,szitkozódik
1123,sich ärgern::V,hnevať sa,mérgelődik
1124,sich ärgern::V,hnevať sa,bosszankodik
1125,sich ärgern::V,zlostiť sa,mérgelődik
1126,sich ärgern::V,zlostiť sa,bosszankodik
1127,sich fürchten::V,báť sa,fél
1128,sich fürchten::V,báť sa,retteg
1129,fürchten::V,báť sa,fél
1130,fliehen::V,utekať,menekül
1131,flüchten::V,utiecť,elmenekül
1132,sehen::V,vidieť,néz
1133,anschauen::V,pozrieť sa na,megnéz
1134,ansehen::V,pozrieť,néz
1135,ansehen::V,pozrieť,ránéz
1136,ansehen::V,pozrieť,megnéz
1137,hören::V,počúvať,hall
1138,zuhören::V,počúvať,hallgat
1139,zuhören::V,počúvať,meghallgat
1140,probieren::V,ochutnať,kóstol
1141,probieren::V,ochutnať,megkóstol
1142,riechen::V,ňuchať,szagol
1143,fühlen::V,cítiť,érez
1144,fühlen::V,pociťovať,érez
1145,scheinen::V,zdať sa,tűnik
1146,scheinen::V,zdať sa,látszik
1147,zu sehen sein::V,byť vidieť,mutatkozik
1148,vernehmen::V,počuť,hall
1149,frieren::V,mrznúť,fázik
1150,frieren::V,oziabať,fázik
1151,tun::V,robiť,csinál
1152,tun::V,robiť,cselekszik
1153,können::V,môcť,tud
1154,wollen::V,chcieť,akar
1155,anfangen::V,začať,kezd
1156,beenden::V,skončiť,befejez
1157,aufhören::V,prestať,megszűnik
1158,gelingen::V,podariť sa,sikerül
1159,geraten::V,dariť sa,kerül
1160,geraten::V,dariť sa,jut
1161,öffnen::V,otvoriť,nyit
1162,öffnen::V,otvoriť,kinyit
1163,schließen::V,zavrieť,csuk
1164,schließen::V,zavrieť,becsuk
1165,stellen::V,postaviť,állít
1166,stellen::V,postaviť,helyez
1167,setzen::V,posadiť,ültet
1168,setzen::V,posadiť,helyez
1169,legen::V,klásť,tesz
1170,legen::V,klásť,fektet
1171,legen::V,položiť,tesz
1172,legen::V,položiť,fektet
1173,berühren::V,dotykať sa,érint
1174,verbinden::V,spojiť,beköt
1175,verbinden::V,spojiť,összeköt
1176,bedecken::V,pokryť,betakar
1177,bedecken::V,pokryť,beborít
1178,aufhängen::V,zavesiť,felakaszt
1179,anzünden::V,zapáliť,gyújt
1180,anzünden::V,zapáliť,meggyújt
1181,aufheben::V,zdvihnúť,felemel
1182,zurücklassen::V,zanechať,hátrahagy
1183,verlieren::V,stratiť,veszít
1184,verlieren::V,stratiť,elveszít
1185,fallen lassen::V,pustiť,elejt
1186,machen::V,robiť,tesz
1187,machen::V,robiť,csinál
1188,herstellen::V,vyrobiť,gyárt
1189,herstellen::V,vyrobiť,előállít
1190,bauen::V,stavať,épít
1191,bauen::V,budovať,épít
1192,reparieren::V,opraviť,javít
1193,reparieren::V,opraviť,kijavít
1194,reparieren::V,opraviť,megjavít
1195,verbessern::V,zlepšiť,megjavít
1196,ändern::V,zmeniť,változtat
1197,ändern::V,zmeniť,megváltoztat
1198,ändern::V,preinačiť,változtat
1199,ändern::V,preinačiť,megváltoztat
1200,graben::V,ryť,ás
1201,graben::V,kopať,ás
1202,beugen::V,ohnúť,meghajt
1203,biegen::V,ohnúť,hajlít
1204,drehen::V,točiť,forgat
1205,drehen::V,krútiť,forgat
1206,wenden::V,obrátiť,fordít
1207,wenden::V,obrátiť,megfordít
1208,wenden::V,prevrátiť,fordít
1209,wenden::V,prevrátiť,megfordít
1210,umdrehen::V,otočiť,megfordít
1211,umdrehen::V,otočiť,megforgat
1212,umdrehen::V,obrátiť,megfordít
1213,umdrehen::V,obrátiť,megforgat
1214,heben::V,dvíhať,emel
1215,heben::V,povzniesť,emel
1216,hochheben::V,zdvihnúť,felemel
1217,ergreifen::V,uchopiť sa,megfog
1218,halten::V,držať,tart
1219,drücken::V,tisnúť,nyom
1220,drücken::V,tisnúť,megnyom
1221,schieben::V,posunovať,tol
1222,kratzen::V,škrabať,vakar
1223,lecken::V,lízať,nyal
1224,beißen::V,kúsať,harap
1225,abreißen::V,odtrhnúť,letép
1226,abschneiden::V,odrezať,levág
1227,abschneiden::V,odkrojiť,levág
1228,binden::V,zaviazať,köt
1229,binden::V,zaviazať,kötöz
1230,binden::V,priviazať,köt
1231,binden::V,priviazať,kötöz
1232,stecken::V,strčiť,dug
1233,brechen::V,zlomiť,tör
1234,brechen::V,zlomiť,eltör
1235,klopfen::V,tĺcť,kopogtat
1236,klopfen::V,klopať,kopogtat
1237,hauen::V,nabiť,vág
1238,hauen::V,nabiť,levág
1239,kleben::V,lepiť,tapaszt
1240,kleben::V,nalepiť,tapaszt
1241,reiben::V,trieť,dörzsöl
1242,reiben::V,trieť,súrol
1243,streichen::V,namazať,simít
1244,schleifen::V,ostríť,fen
1245,schleifen::V,ostríť,csiszol
1246,schleifen::V,ostríť,köszörül
1247,schneiden::V,rezať,vág
1248,schneiden::V,rezať,szel
1249,schneiden::V,rezať,metsz
1250,schneiden::V,strihať,vág
1251,schneiden::V,strihať,szel
1252,schneiden::V,strihať,metsz
1253,rütteln::V,triasť,ráz
1254,rütteln::V,lomcovať,ráz
1255,schütteln::V,triasť,ráz
1256,schütteln::V,triasť,megráz
1257,schütteln::V,potriasť,ráz
1258,schütteln::V,potriasť,megráz
1259,schwenken::V,mávať,lóbál
1260,schwenken::V,mávať,lobogtat
1261,schütten::V,sypať,önt
1262,füllen::V,plniť,tölt
1263,füllen::V,plniť,megtölt
1264,einwickeln::V,zabaliť,becsavar
1265,tragen::V,niesť,hord
1266,schleppen::V,vliecť,vonszol
1267,ziehen::V,ťahať,húz
1268,aufbewahren::V,uložiť,megőriz
1269,aufbewahren::V,uschovať,megőriz
1270,werfen::V,hodiť,dob
1271,werfen::V,hodiť,hajít
1272,werfen::V,vrhnúť,dob
1273,werfen::V,vrhnúť,hajít
1274,fangen::V,chytať,fog
1275,packen::V,baliť,megragad
1276,packen::V,chytiť,megragad
1277,verstecken::V,skryť,eldug
1278,verstecken::V,skryť,elrejt
1279,verstecken::V,schovať,eldug
1280,verstecken::V,schovať,elrejt
1281,teilen::V,podeliť,oszt
1282,teilen::V,podeliť,megoszt
1283,teilen::V,rozdeliť,oszt
1284,teilen::V,rozdeliť,megoszt
1285,schicken::V,posielať,küld
1286,bringen::V,priniesť,hoz
1287,bringen::V,priniesť,visz
1288,hinzufügen::V,pripojiť,hozzáad
1289,bekommen::V,dostať,kap
1290,bekommen::V,dostať,megkap
1291,erhalten::V,prijať,kap
1292,erhalten::V,prijať,megkap
1293,nehmen::V,vziať,vesz
1294,wählen::V,voliť,választ
1295,auswählen::V,vybrať,kiválaszt
1296,auswählen::V,vyvoliť,kiválaszt
1297,bewahren::V,zachovať,megtart
1298,behindern::V,zavadzať,akadályoz
1299,behindern::V,zavadzať,gátol
1300,behindern::V,byť v ceste,akadályoz
1301,behindern::V,byť v ceste,gátol
1302,verderben::V,skaziť,elront
1303,beschädigen::V,ublížiť,rongál
1304,beschädigen::V,poškodiť,rongál
1305,zerbrechen::V,rozbiť,eltör
1306,zerbrechen::V,rozbiť,széttör
1307,zerbrechen::V,rozbiť,kettétör
1308,zerbrechen::V,prelomiť,eltör
1309,zerbrechen::V,prelomiť,széttör
1310,zerbrechen::V,prelomiť,kettétör
1311,zerreißen::V,pretrhnúť,eltép
1312,zerreißen::V,pretrhnúť,széttép
1313,zerstören::V,zničiť,elpusztít
1314,verbrennen::V,spáliť,éget
1315,verbrennen::V,spáliť,eléget
1316,geben::V,dať,ad
1317,reichen::V,podať,nyújt
1318,schenken::V,darovať,ajándékoz
1319,versprechen::V,sľúbiť,ígér
1320,wünschen::V,želať,kíván
1321,loben::V,chváliť,dicsér
1322,küssen::V,bozkať,csókol
1323,wiegen::V,kolísať,ringat
1324,zudecken::V,prikryť,betakar
1325,wecken::V,zobudiť,kelt
1326,wecken::V,zobudiť,ébreszt
1327,zeigen::V,ukázať,mutat
1328,führen::V,viesť,visz
1329,führen::V,viesť,vezet
1330,lehren::V,učiť,tanít
1331,unterrichten::V,vyučovať,tanít
1332,aufziehen::V,vychovať,felnevel
1333,leiten::V,viesť,vezet
1334,leiten::V,viesť,vezérel
1335,antreiben::V,popudiť,hajt
1336,lassen::V,dať,-tat
1337,lassen::V,dať,-at
1338,einladen::V,pozvať,meghív
1339,einladen::V,povolať,meghív
1340,vereinigen::V,spojiť,egyesít
1341,vereinigen::V,zjednotiť,egyesít
1342,besuchen::V,navštíviť,látogat
1343,treffen::V,stretnúť,talál
1344,sich versammeln::V,zhromaždiť sa,gyülekezik
1345,sich versammeln::V,zhromaždiť sa,összegyűlik
1346,spielen::V,hrať,játszik
1347,singen::V,spievať,énekel
1348,tanzen::V,tancovať,táncol
1349,sich trennen::V,rozísť sa,elválik
1350,verlassen::V,opustiť,elhagy
1351,retten::V,zachrániť,ment
1352,bewachen::V,strážiť,őriz
1353,schützen::V,chrániť,óv
1354,schützen::V,chrániť,véd
1355,verteidigen::V,brániť,véd
1356,sich schlagen::V,biť sa,verekszik
1357,schießen::V,streliť,lő
1358,schießen::V,strieľať,lő
1359,siegen::V,zvíťaziť,győz
1360,ärgern::V,hnevať,bosszant
1361,ärgern::V,zlostiť,bosszant
1362,schlagen::V,biť,üt
1363,schlagen::V,biť,ver
1364,schlagen::V,udrieť,üt
1365,schlagen::V,udrieť,ver
1366,treten::V,kopnúť,rúg
1367,stechen::V,bodnúť,döf
1368,stechen::V,bodnúť,szúr
1369,stechen::V,pichnúť,döf
1370,stechen::V,pichnúť,szúr
1371,stoßen::V,udrieť,lök
1372,stehlen::V,kradnúť,lop
1373,stören::V,vyrušiť,zavar
1374,belästigen::V,obťažovať,zaklat
1375,verbergen::V,skryť,rejt
1376,verbergen::V,skryť,elrejt
1377,täuschen::V,sklamať,megtéveszt
1378,betrügen::V,klamať,csal
1379,betrügen::V,podvádzať,csal
1380,töten::V,zabiť,öl
1381,töten::V,usmrtiť,öl
1382,wohnen::V,bývať,lakik
1383,arbeiten::V,pracovať,dolgozik
1384,sammeln::V,zbierať,szed
1385,sammeln::V,zbierať,gyűjt
1386,pflücken::V,trhať,szed
1387,pflücken::V,oberať,szed
1388,jagen::V,poľovať,vadászik
1389,fischen::V,loviť ryby,halászik
1390,fischen::V,chytať ryby,halászik
1391,fassen::V,uloviť,fog
1392,hüten::V,pásť,őriz
1393,hüten::V,pásť,legeltet
1394,treiben::V,hnať,hajt
1395,anbinden::V,priviazať,köt
1396,füttern::V,kŕmiť,etet
1397,melken::V,dojiť,fej
1398,hacken::V,seknúť,vág
1399,gießen::V,polievať,öntöz
1400,reifen::V,dozrieť,érik
1401,zubereiten::V,pripraviť,elkészít
1402,kochen::V,variť,főz
1403,backen::V,piecť,süt
1404,backen::V,smažiť,süt
1405,braten::V,piecť,süt
1406,braten::V,pražiť,süt
1407,umrühren::V,pomiešať,megkever
1408,stricken::V,pliesť,köt
1409,nähen::V,šiť,varr
1410,färben::V,zafarbiť,fest
1411,reinigen::V,čistiť,tisztít
1412,waschen::V,myť,mos
1413,abwischen::V,utrieť,letöröl
1414,spülen::V,vyplachovať,mosogat
1415,fegen::V,zametať,söpör
1416,kehren::V,zametať,söpör
1417,baden::V,kúpať sa,fürdik
1418,sich waschen::V,umývať sa,mosdik
1419,sich waschen::V,umývať sa,mosakszik
1420,ausziehen::V,zobliecť,levesz
1421,anziehen::V,obliecť,felölt
1422,anziehen::V,obliecť,felvesz
1423,sich anziehen::V,obliecť sa,öltözik
1424,sich anziehen::V,obliecť sa,felöltözik
1425,kämmen::V,česať,fésül
1426,schmücken::V,ozdobiť,díszít
1427,sagen::V,povedať,mond
1428,sprechen::V,hovoriť,beszél
1429,reden::V,rozprávať,beszél
1430,sich unterhalten::V,rozprávať sa,beszélget
1431,fragen::V,spýtať sa,kérdez
1432,bitten::V,prosiť,kér
1433,erzählen::V,rozprávať,mesél
1434,erzählen::V,rozprávať,elbeszél
1435,mitteilen::V,oznámiť,közöl
1436,nennen::V,nazvať,hív
1437,nennen::V,nazvať,nevez
1438,nennen::V,menovať,hív
1439,nennen::V,menovať,nevez
1440,rufen::V,volať,hív
1441,rufen::V,zavolať,hív
1442,prahlen::V,vystatovať sa,dicsekszik
1443,übersetzen::V,preložiť,fordít
1444,denken::V,myslieť,gondol
1445,glauben::V,veriť,hisz
1446,bemerken::V,podotknuť,észrevesz
1447,bemerken::V,spozorovať,észrevesz
1448,erkennen::V,poznať,ráismer
1449,erkennen::V,poznať,felismer
1450,begreifen::V,pochopiť,felfog
1451,begreifen::V,porozumieť,felfog
1452,verstehen::V,rozumieť,ért
1453,verstehen::V,rozumieť,megért
1454,lernen::V,učiť sa,tanul
1455,lernen::V,učiť sa,megtanul
1456,wissen::V,vedieť,tud
1457,sich erinnern an::V,pamätať si na,emlékszik
1458,vergessen::V,zabudnuť,felejt
1459,vergessen::V,zabudnuť,elfelejt
1460,messen::V,merať,mér
1461,messen::V,merať,megmér
1462,zählen::V,počítať,számol
1463,zählen::V,počítať,megszámol
1464,rechnen::V,rátať,számít
1465,rechnen::V,počítať,számít
1466,lesen::V,čítať,olvas
1467,malen::V,maľovať,fest
1468,zeichnen::V,kresliť,rajzol
1469,schreiben::V,písať,ír
1470,besitzen::V,mať,birtokol
1471,besitzen::V,vlastniť,birtokol
1472,kaufen::V,kúpiť,vesz
1473,kaufen::V,kúpiť,megvesz
1474,verkaufen::V,predať,elad
1475,bezahlen::V,zaplatiť,fizet
1476,bezahlen::V,zaplatiť,kifizet
1477,zahlen::V,platiť,fizet
1478,zahlen::V,platiť,megfizet
1479,beherrschen::V,ovládať,ural
1480,ertragen::V,znášať,elbír
1481,ertragen::V,znášať,elvisel
1482,ertragen::V,vydržať,elbír
1483,ertragen::V,vydržať,elvisel
