,Concept_ID,bn,se
4364,geradeaus::ADV,অগ্রগামী,njuolga
4365,geradeaus::ADV,অগ্রগামী,njuol'gist
4366,geradeaus::ADV,অগ্রগামী,vuoi'gist
4367,geradeaus::ADV,অগ্রগামী,vui´jǧǧest
4368,geradeaus::ADV,অগ্রগামী,вӯййкесьт
4369,vorwärts::ADV,সন্মুখিকে,fraamme
4370,vorwärts::ADV,সন্মুখিকে,åvddån
4371,vorwärts::ADV,সন্মুখিকে,ovddas
4372,vorwärts::ADV,সন্মুখিকে,oovdâs
4373,vorwärts::ADV,সন্মুখিকে,ooudâs
4374,vorwärts::ADV,সন্মুখিকে,ooudårra
4375,vorwärts::ADV,সন্মুখিকে,эвтэс
4376,rückwärts::ADV,খিরিয়া,mænngese
4377,rückwärts::ADV,খিরিয়া,ruoptobadáj
4378,rückwärts::ADV,খিরিয়া,maŋás
4379,rückwärts::ADV,খিরিয়া,majaskulij
4380,rückwärts::ADV,খিরিয়া,mââjas
4381,rückwärts::ADV,খিরিয়া,mâ´ŋŋla
4382,rückwärts::ADV,খিরিয়া,мо̄а̄з
4383,rückwärts::ADV,খিরিয়া,мо̄а̄ст
4384,zurück::ADV,পিঠ,bååstede
4385,zurück::ADV,পিঠ,ruoptus
4386,zurück::ADV,পিঠ,maŋus
4387,zurück::ADV,পিঠ,ruoktot
4388,zurück::ADV,পিঠ,maassâd
4389,zurück::ADV,পিঠ,vä´st
4390,zurück::ADV,পিঠ,mååusat
4391,zurück::ADV,পিঠ,мо̄а̄з
4392,zurück::ADV,পিঠ,мо̄а̄ст
4393,unten::ADV,নীচে,vuelnie
4394,unten::ADV,নীচে,vuollen
4395,unten::ADV,নীচে,vuollin
4396,unten::ADV,নীচে,vyellin
4397,unten::ADV,নীচে,vue´llen
4398,unten::ADV,নীচে,вӯлльн
4399,hinab::ADV,নিম্নগামী,våålese
4400,hinab::ADV,নিম্নগামী,vuolus
4401,hinab::ADV,নিম্নগামী,vulos
4402,hinab::ADV,নিম্নগামী,vuá'lás
4403,hinab::ADV,নিম্নগামী,vuâlas
4404,hinab::ADV,নিম্নগামী,валас
4405,oben::ADV,উপরে,bijjene
4406,oben::ADV,উপরে,baddjen
4407,oben::ADV,উপরে,badjin
4408,oben::ADV,উপরে,paijeen
4409,oben::ADV,উপরে,pâ´jjen
4410,oben::ADV,উপরে,tunââ´lmest
4411,oben::ADV,উপরে,пайенҍ
4412,hinauf::ADV,উচ্চতর অংশে,bæjjese
4413,hinauf::ADV,উচ্চতর অংশে,bajás
4414,hinauf::ADV,উচ্চতর অংশে,bajás
4415,hinauf::ADV,উচ্চতর অংশে,pajas
4416,hinauf::ADV,উচ্চতর অংশে,pââjas
4417,hinauf::ADV,উচ্চতর অংশে,пайяс
4418,überall::ADV,সর্বত্র,gaajhkene lehkesne
4419,überall::ADV,সর্বত্র,juohkka sajen
4420,überall::ADV,সর্বত্র,juohke sajis
4421,überall::ADV,সর্বত্র,jya'hisaajeest
4422,überall::ADV,সর্বত্র,vee´zz
4423,überall::ADV,সর্বত্র,pukvee´zz
4424,überall::ADV,সর্বত্র,пугквесь
4425,nicht::ADV,না,ij
4426,nicht::ADV,না,ij
4427,nicht::ADV,না,ii
4428,nicht::ADV,না,ij
4429,nicht::ADV,না,ij
4430,nicht::ADV,না,эйй
4431,ein wenig::ADV,অল্প,ånnetje
4432,ein wenig::ADV,অল্প,ahtjetje
4433,ein wenig::ADV,অল্প,binná
4434,ein wenig::ADV,অল্প,veahá
4435,ein wenig::ADV,অল্প,ucánjii
4436,ein wenig::ADV,অল্প,occanj
4437,ein wenig::ADV,অল্প,simmna
4438,ein wenig::ADV,অল্প,сада
4439,ein wenig::ADV,অল্প,садаматта
4440,kaum::ADV,কষ্টসহকাবে,jallan
4441,kaum::ADV,কষ্টসহকাবে,vánet
4442,kaum::ADV,কষ্টসহকাবে,báljo
4443,kaum::ADV,কষ্টসহকাবে,illá
4444,kaum::ADV,কষ্টসহকাবে,illvaa
4445,kaum::ADV,কষ্টসহকাবে,мале
4446,kaum::ADV,কষ্টসহকাবে,элэлэ
4447,sehr::ADV,খুব,sagk
4448,sehr::ADV,খুব,riek
4449,sehr::ADV,খুব,sieldes
4450,sehr::ADV,খুব,hui
4451,sehr::ADV,খুব,ollu
4452,sehr::ADV,খুব,čuuvtij
4453,sehr::ADV,খুব,sami
4454,sehr::ADV,খুব,čuu´t
4455,sehr::ADV,খুব,пэре
4456,sehr::ADV,খুব,чофта
4457,so::ADV,তত,numhtie
4458,so::ADV,তত,nav
4459,so::ADV,তত,nuov
4460,so::ADV,তত,nåv
4461,so::ADV,তত,nu
4462,so::ADV,তত,näävt
4463,so::ADV,তত,de
4464,so::ADV,তত,nu´t
4465,so::ADV,তত,nääi´t
4466,so::ADV,তত,те̄льнэ
4467,noch::ADV,এখন পর্যস্ত,annje
4468,noch::ADV,এখন পর্যস্ত,ájn
4469,noch::ADV,এখন পর্যস্ত,vilá
4470,noch::ADV,এখন পর্যস্ত,ain
4471,noch::ADV,এখন পর্যস্ত,vela
4472,noch::ADV,এখন পর্যস্ত,võl
4473,noch::ADV,এখন পর্যস্ত,veâl
4474,noch::ADV,এখন পর্যস্ত,вя̄л
4475,nur::ADV,শুধু,ajve
4476,nur::ADV,শুধু,barre
4477,nur::ADV,শুধু,dåssjå
4478,nur::ADV,শুধু,dušše
4479,nur::ADV,শুধু,váá
4480,nur::ADV,শুধু,pâi
4481,nur::ADV,শুধু,leša
4482,nur::ADV,শুধু,tåå´lǩ
4483,nur::ADV,শুধু,лэша
4484,nur::ADV,শুধু,лышшэ
4485,schon::ADV,ইতঃপুর্বে,joe
4486,schon::ADV,ইতঃপুর্বে,juo
4487,schon::ADV,ইতঃপুর্বে,juo
4488,schon::ADV,ইতঃপুর্বে,juo
4489,schon::ADV,ইতঃপুর্বে,ju´n
4490,schon::ADV,ইতঃপুর্বে,ё
4491,wieder::ADV,আবার,vihth
4492,wieder::ADV,আবার,aajmoen
4493,wieder::ADV,আবার,vas
4494,wieder::ADV,আবার,ådåsis
4495,wieder::ADV,আবার,fas
4496,wieder::ADV,আবার,vuot
4497,wieder::ADV,আবার,vest
4498,wieder::ADV,আবার,däs
4499,wieder::ADV,আবার,e´pet
4500,wieder::ADV,আবার,аввта
4501,wieder::ADV,আবার,о̄дтсэ
4502,vergebens::ADV,বিফলে,dåssjåj
4503,vergebens::ADV,বিফলে,duššás
4504,vergebens::ADV,বিফলে,tušás
4505,vergebens::ADV,বিফলে,jääutai
4506,vergebens::ADV,বিফলে,пусьтэльт
4507,vor::PRP,সম্মুখে,åvteste
4508,vor::PRP,সম্মুখে,ålggolin
4509,vor::PRP,সম্মুখে,ovddas
4510,vor::PRP,সম্মুখে,oovdâst
4511,vor::PRP,সম্মুখে,ooudâst
4512,vor::PRP,সম্মুখে,авьтэмьбе̄лльт
4513,hinter::PRP,পশ্চাতে,duekesne
4514,hinter::PRP,পশ্চাতে,duogen
4515,hinter::PRP,পশ্চাতে,maŋŋelin
4516,hinter::PRP,পশ্চাতে,maŋil
4517,hinter::PRP,পশ্চাতে,duogás
4518,hinter::PRP,পশ্চাতে,tyeḥin
4519,hinter::PRP,পশ্চাতে,tue´ǩǩen
4520,hinter::PRP,পশ্চাতে,маӈельт
4521,unter::PRP,নীচে,nuelesne
4522,unter::PRP,নীচে,vuolen
4523,unter::PRP,নীচে,vuolde
4524,unter::PRP,নীচে,vyel'ni
4525,unter::PRP,নীচে,vue´llen
4526,unter::PRP,নীচে,вӯлльнҍ
4527,durch::PRP,দ্বারা,vieken
4528,durch::PRP,দ্বারা,tjadá
4529,durch::PRP,দ্বারা,-rájge
4530,durch::PRP,দ্বারা,čađa
4531,durch::PRP,দ্বারা,čoođâ
4532,durch::PRP,দ্বারা,čõõđ
4533,durch::PRP,দ্বারা,pääi´ǩ
4534,durch::PRP,দ্বারা,че̄д
4535,neben::PRP,কাছে,baaltese
4536,neben::PRP,কাছে,báldan
4537,neben::PRP,কাছে,bálddas
4538,neben::PRP,কাছে,paaldâst
4539,neben::PRP,কাছে,paaldâst
4540,neben::PRP,কাছে,поалльтэ
4541,zwischen::PRP,মধ্যে,gaskesne
4542,zwischen::PRP,মধ্যে,gasska
4543,zwischen::PRP,মধ্যে,gaskkas
4544,zwischen::PRP,মধ্যে,kooskâst
4545,zwischen::PRP,মধ্যে,kâskka
4546,zwischen::PRP,মধ্যে,кэскэсьт
4547,zwischen::PRP,মধ্যে,кэ̄скэль
4548,wegen::PRP,জন্য,dïete
4549,wegen::PRP,জন্য,gaevhtieh
4550,wegen::PRP,জন্য,diehti
4551,wegen::PRP,জন্য,dihte
4552,wegen::PRP,জন্য,geažil
4553,wegen::PRP,জন্য,tet
4554,wegen::PRP,জন্য,diõtt
4555,wegen::PRP,জন্য,ǩeäč'ča
4556,wegen::PRP,জন্য,гуэйке
4557,dies::PRN,এটা,dihte
4558,dies::PRN,এটা,dát
4559,dies::PRN,এটা,dát
4560,dies::PRN,এটা,táát
4561,dies::PRN,এটা,tät
4562,dies::PRN,এটা,tiett-aa
4563,dies::PRN,এটা,тэдт
4564,das::PRN,ওটা,dohte
4565,das::PRN,ওটা,dat
4566,das::PRN,ওটা,dat
4567,das::PRN,ওটা,tot
4568,das::PRN,ওটা,tõt
4569,das::PRN,ওটা,тудт
4570,alles::PRN,সব,gaajhke
4571,alles::PRN,সব,gájkka
4572,alles::PRN,সব,buot
4573,alles::PRN,সব,puoh
4574,alles::PRN,সব,puk
4575,alles::PRN,সব,пугк
4576,ich::PRN,আমি,manne
4577,ich::PRN,আমি,mån
4578,ich::PRN,আমি,månnå
4579,ich::PRN,আমি,mun
4580,ich::PRN,আমি,mun
4581,ich::PRN,আমি,munnâ
4582,ich::PRN,আমি,mon
4583,ich::PRN,আমি,мунн
4584,du::PRN,তুমি,datne
4585,du::PRN,তুমি,dån
4586,du::PRN,তুমি,don
4587,du::PRN,তুমি,tun
4588,du::PRN,তুমি,ton
4589,du::PRN,তুমি,то̄нн
4590,er::PRN,উনি,dïhte
4591,er::PRN,উনি,sån
4592,er::PRN,উনি,son
4593,er::PRN,উনি,sun
4594,er::PRN,উনি,son
4595,er::PRN,উনি,со̄нн
4596,wir::PRN,আমরা,mijjieh
4597,wir::PRN,আমরা,mij
4598,wir::PRN,আমরা,mii
4599,wir::PRN,আমরা,mij
4600,wir::PRN,আমরা,mij
4601,wir::PRN,আমরা,мыйй
4602,ihr::PRN,তোমরা,dijjie
4603,ihr::PRN,তোমরা,dij
4604,ihr::PRN,তোমরা,dii
4605,ihr::PRN,তোমরা,tij
4606,ihr::PRN,তোমরা,tij
4607,ihr::PRN,তোমরা,тыйй
4608,sie::PRN,তারা,dah
4609,sie::PRN,তারা,sij
4610,sie::PRN,তারা,sii
4611,sie::PRN,তারা,sij
4612,sie::PRN,তারা,sij
4613,sie::PRN,তারা,сыйй
4614,was::FPRN,কি,mij
4615,was::FPRN,কি,mij
4616,was::FPRN,কি,mii
4617,was::FPRN,কি,mii
4618,was::FPRN,কি,mii
4619,was::FPRN,কি,мӣ
4620,wer::FPRN,কে,gie
4621,wer::FPRN,কে,guhti
4622,wer::FPRN,কে,gii
4623,wer::FPRN,কে,guhte
4624,wer::FPRN,কে,kii
4625,wer::FPRN,কে,ǩii
4626,wer::FPRN,কে,kåå´tt
4627,wer::FPRN,কে,ке̄
4628,wo::FADV,কোথায়,gusnie
4629,wo::FADV,কোথায়,gånnå
4630,wo::FADV,কোথায়,gos
4631,wo::FADV,কোথায়,kost
4632,wo::FADV,কোথায়,ko´st
4633,wo::FADV,কোথায়,касьт
4634,wohin::FADV,কোথায়,gogka
4635,wohin::FADV,কোথায়,gåsi
4636,wohin::FADV,কোথায়,gosa
4637,wohin::FADV,কোথায়,kuus
4638,wohin::FADV,কোথায়,koozz
4639,wohin::FADV,কোথায়,ко̄з
4640,wie::FADV,কেমন,guktie
4641,wie::FADV,কেমন,gumhtie
4642,wie::FADV,কেমন,gåktu
4643,wie::FADV,কেমন,mot
4644,wie::FADV,কেমন,mahte
4645,wie::FADV,কেমন,mä´htt
4646,wie::FADV,কেমন,ко̄ххт
4647,warum::FADV,কেন,man
4648,warum::FADV,কেন,manen
4649,warum::FADV,কেন,manne
4650,warum::FADV,কেন,mane
4651,warum::FADV,কেন,mondiet
4652,warum::FADV,কেন,mõõzz
4653,warum::FADV,কেন,mää´nn
4654,warum::FADV,কেন,мэ̄йт
4655,warum::FADV,কেন,мэ̄ннгуэйке
4656,wieviel::FNUM,কত,man jeenje
4657,wieviel::FNUM,কত,makta
4658,wieviel::FNUM,কত,olugo
4659,wieviel::FNUM,কত,kalle
4660,wieviel::FNUM,কত,kâ´ll
4661,wieviel::FNUM,কত,мэ̄ннве̄рьт
4662,wieviel::FNUM,কত,мэ̄нлянчверьт
4663,eins::NUM,অক,akte
4664,eins::NUM,অক,akta
4665,eins::NUM,অক,okta
4666,eins::NUM,অক,ohtâ
4667,eins::NUM,অক,õhtt
4668,eins::NUM,অক,э̄ххт
4669,eins::NUM,অক,о̄ххтэ
4670,zwei::NUM,দুই,göökte
4671,zwei::NUM,দুই,guokta
4672,zwei::NUM,দুই,guokte
4673,zwei::NUM,দুই,kyeh'ti
4674,zwei::NUM,দুই,kuõ´htt
4675,zwei::NUM,দুই,кӯххт
4676,drei::NUM,তিন,golme
4677,drei::NUM,তিন,gålmmå
4678,drei::NUM,তিন,golbma
4679,drei::NUM,তিন,kulmâ
4680,drei::NUM,তিন,koumm
4681,drei::NUM,তিন,ко̄ллм
4682,vier::NUM,চার,njieljie
4683,vier::NUM,চার,niellja
4684,vier::NUM,চার,njeallje
4685,vier::NUM,চার,nelji
4686,vier::NUM,চার,nellj
4687,vier::NUM,চার,не̄лльй
4688,fünf::NUM,পাঁচ,vïjhte
4689,fünf::NUM,পাঁচ,vihtta
4690,fünf::NUM,পাঁচ,vihtta
4691,fünf::NUM,পাঁচ,vittâ
4692,fünf::NUM,পাঁচ,vitt
4693,fünf::NUM,পাঁচ,выдт
4694,sechs::NUM,ছয়,govhte
4695,sechs::NUM,ছয়,guhtta
4696,sechs::NUM,ছয়,guhtta
4697,sechs::NUM,ছয়,kuttâ
4698,sechs::NUM,ছয়,kutt
4699,sechs::NUM,ছয়,кудт
4700,sieben::NUM,সাত,tjïjhtje
4701,sieben::NUM,সাত,giehtja
4702,sieben::NUM,সাত,čieža
4703,sieben::NUM,সাত,čiččâm
4704,sieben::NUM,সাত,čiččâm
4705,sieben::NUM,সাত,кыджемь
4706,acht::NUM,আট,gaektsie
4707,acht::NUM,আট,gáktsa
4708,acht::NUM,আট,gávcci
4709,acht::NUM,আট,käävci
4710,acht::NUM,আট,kääu´c
4711,acht::NUM,আট,ка̄ххц
4712,neun::NUM,নয়,uktsie
4713,neun::NUM,নয়,aktse
4714,neun::NUM,নয়,ovcci
4715,neun::NUM,নয়,oovce
4716,neun::NUM,নয়,å´hcc
4717,neun::NUM,নয়,аххц
4718,zehn::NUM,দশ,luhkie
4719,zehn::NUM,দশ,låhke
4720,zehn::NUM,দশ,lågev
4721,zehn::NUM,দশ,logi
4722,zehn::NUM,দশ,loṿe
4723,zehn::NUM,দশ,lååi
4724,zehn::NUM,দশ,лоагкь
4725,elf::NUM,এগারো,luhkieakte
4726,elf::NUM,এগারো,lågenanakta
4727,elf::NUM,এগারো,oktanuppelohkái
4728,elf::NUM,এগারো,ohtnubáloh
4729,elf::NUM,এগারো,õtmlo
4730,elf::NUM,এগারো,õhttmlo
4731,elf::NUM,এগারো,э̄ххтэмплоагкь
4732,zwölf::NUM,দ্বাদশ,luhkiegöökte
4733,zwölf::NUM,দ্বাদশ,lågenanguokta
4734,zwölf::NUM,দ্বাদশ,guoktenuppelohkái
4735,zwölf::NUM,দ্বাদশ,kyeh'tnubáloh
4736,zwölf::NUM,দ্বাদশ,kuâtmlo
4737,zwölf::NUM,দ্বাদশ,kuâhttmlo
4738,zwölf::NUM,দ্বাদশ,кӯххтэмплоагкь
4739,zwanzig::NUM,বিশ,göökteluhkie
4740,zwanzig::NUM,বিশ,guoktalåhke
4741,zwanzig::NUM,বিশ,guoktelogi
4742,zwanzig::NUM,বিশ,kyeh'tilov
4743,zwanzig::NUM,বিশ,kuâhttlo
4744,zwanzig::NUM,বিশ,кӯххтлоагкь
4745,dreißig::NUM,ত্রিশ,golmeluhkie
4746,dreißig::NUM,ত্রিশ,gålmmålåhke
4747,dreißig::NUM,ত্রিশ,golbmalogi
4748,dreißig::NUM,ত্রিশ,kulmâlov
4749,dreißig::NUM,ত্রিশ,koummlo
4750,dreißig::NUM,ত্রিশ,ко̄ллмлоагкь
4751,vierzig::NUM,চল্লিশ,njieljieluhkie
4752,vierzig::NUM,চল্লিশ,nielljalåhke
4753,vierzig::NUM,চল্লিশ,njealljelogi
4754,vierzig::NUM,চল্লিশ,neljilov
4755,vierzig::NUM,চল্লিশ,nelljlo
4756,vierzig::NUM,চল্লিশ,не̄лльйлоагкь
4757,fünfzig::NUM,পঞ্চাশ,vïjhteluhkie
4758,fünfzig::NUM,পঞ্চাশ,vihttalåhke
4759,fünfzig::NUM,পঞ্চাশ,vihttalogi
4760,fünfzig::NUM,পঞ্চাশ,vittâlov
4761,fünfzig::NUM,পঞ্চাশ,vittlo
4762,fünfzig::NUM,পঞ্চাশ,выдтлоагкъ
4763,sechzig::NUM,ষাট,govhteluhkie
4764,sechzig::NUM,ষাট,guhttalåhke
4765,sechzig::NUM,ষাট,guhttalogi
4766,sechzig::NUM,ষাট,kuttâlov
4767,sechzig::NUM,ষাট,kuttlo
4768,sechzig::NUM,ষাট,кудтлоагкь
4769,siebzig::NUM,সত্তর,tjïjhtjeluhkie
4770,siebzig::NUM,সত্তর,gietjavlåhke
4771,siebzig::NUM,সত্তর,čiežalogi
4772,siebzig::NUM,সত্তর,čiččâmlov
4773,siebzig::NUM,সত্তর,čičmlo
4774,siebzig::NUM,সত্তর,кыджемьлоагкь
4775,achtzig::NUM,আশি,gaektsieluhkie
4776,achtzig::NUM,আশি,gáktsalåhke
4777,achtzig::NUM,আশি,gávccilogi
4778,achtzig::NUM,আশি,kähcilov
4779,achtzig::NUM,আশি,kä´hcclo
4780,achtzig::NUM,আশি,ка̄ххцлоагкь
4781,neunzig::NUM,নব্বুই,uktsieluhkie
4782,neunzig::NUM,নব্বুই,aktselåhke
4783,neunzig::NUM,নব্বুই,ovccilogi
4784,neunzig::NUM,নব্বুই,ohcelov
4785,neunzig::NUM,নব্বুই,å´hcclo
4786,neunzig::NUM,নব্বুই,аххцлоагкь
4787,hundert::NUM,শত,tjuetie
4788,hundert::NUM,শত,tjuohte
4789,hundert::NUM,শত,čuođi
4790,hundert::NUM,শত,čyeti
4791,hundert::NUM,শত,čue´tt
4792,hundert::NUM,শত,чӯдть
4793,tausend::NUM,হাজার,tåvsene
4794,tausend::NUM,হাজার,stoeretjuetie
4795,tausend::NUM,হাজার,tuvsán
4796,tausend::NUM,হাজার,duhát
4797,tausend::NUM,হাজার,duhát
4798,tausend::NUM,হাজার,tuhháát
4799,tausend::NUM,হাজার,dohat
4800,tausend::NUM,হাজার,то̄а̄фант
4801,und::CNJ,আর,jïh
4802,und::CNJ,আর,ja
4803,und::CNJ,আর,ja
4804,und::CNJ,আর,já
4805,und::CNJ,আর,di
4806,und::CNJ,আর,я
4807,und::CNJ,আর,да
4808,und::CNJ,আর,де
4809,und::CNJ,এবং,jïh
4810,und::CNJ,এবং,ja
4811,und::CNJ,এবং,ja
4812,und::CNJ,এবং,já
4813,und::CNJ,এবং,di
4814,und::CNJ,এবং,я
4815,und::CNJ,এবং,да
4816,und::CNJ,এবং,де
4817,oder::CNJ,বা,jallh
4818,oder::CNJ,বা,jali
4819,oder::CNJ,বা,dahje
4820,oder::CNJ,বা,adai
4821,oder::CNJ,বা,avi
4822,oder::CNJ,বা,le´be
4823,oder::CNJ,বা,элэ
4824,oder::CNJ,বা,вай
4825,stehen::V,দাঁড়ানো,tjåadtjodh
4826,stehen::V,দাঁড়ানো,seajsasjidh
4827,stehen::V,দাঁড়ানো,tjuodtjot
4828,stehen::V,দাঁড়ানো,čuožžut
4829,stehen::V,দাঁড়ানো,cuáp'cuđ
4830,stehen::V,দাঁড়ানো,čuâǯ'ǯad
4831,stehen::V,দাঁড়ানো,чуэннче
4832,sitzen::V,বসা,tjahkasjidh
4833,sitzen::V,বসা,tjåhkkåhit
4834,sitzen::V,বসা,čohkkát
4835,sitzen::V,বসা,čokkáđ
4836,sitzen::V,বসা,išttâd åårrad
4837,sitzen::V,বসা,ышштэ
4838,liegen::V,শোয়া,gaajranidh
4839,liegen::V,শোয়া,vellahit
4840,liegen::V,শোয়া,veallát
4841,liegen::V,শোয়া,viäl'láđ
4842,liegen::V,শোয়া,liâššâd
4843,liegen::V,শোয়া,ле̄шшэ
4844,hängen::V,ঝোলা,gævnjasjidh
4845,hängen::V,ঝোলা,gahtsahit
4846,hängen::V,ঝোলা,heaŋgát
4847,hängen::V,ঝোলা,hiäŋ'gáđ
4848,hängen::V,ঝোলা,sorččad
4849,hängen::V,ঝোলা,ла̄бпэ
4850,werden::V,হইয়া উঠা,sjïdtedh
4851,werden::V,হইয়া উঠা,sjaddat
4852,werden::V,হইয়া উঠা,beassat
4853,werden::V,হইয়া উঠা,šoddâđ
4854,werden::V,হইয়া উঠা,šõddâd
4855,werden::V,হইয়া উঠা,шэ̄ннтэ
4856,passieren::V,ঘটা,vaasedh
4857,passieren::V,ঘটা,sjaddat
4858,passieren::V,ঘটা,dáhpáduvvat
4859,passieren::V,ঘটা,vássit
4860,passieren::V,ঘটা,dáhpáhuvvat
4861,passieren::V,ঘটা,šoddâđ
4862,passieren::V,ঘটা,šõddâd
4863,passieren::V,ঘটা,шэ̄ннтэ
4864,passieren::V,ঘটা,тагсэ
4865,beginnen::V,আরম্ভ হওয়া,aelkedh
4866,beginnen::V,আরম্ভ হওয়া,álgget
4867,beginnen::V,আরম্ভ হওয়া,álggahit
4868,beginnen::V,আরম্ভ হওয়া,älgiđ
4869,beginnen::V,আরম্ভ হওয়া,ä´lǧǧed
4870,beginnen::V,আরম্ভ হওয়া,о̄а̄лкхуввэ
4871,beginnen::V,আরম্ভ হওয়া,о̄а̄лкхэднэ
4872,enden::V,শেষ হওয়া,orrijidh
4873,enden::V,শেষ হওয়া,hiejttet
4874,enden::V,শেষ হওয়া,nohkat
4875,enden::V,শেষ হওয়া,nuuhâđ
4876,enden::V,শেষ হওয়া,puu´tted
4877,enden::V,শেষ হওয়া,пудтэ
4878,enden::V,শেষ হওয়া,кӣркнэ
4879,wechseln::V,রূপাস্তর করা,målsodh
4880,wechseln::V,রূপাস্তর করা,lånudit
4881,wechseln::V,রূপাস্তর করা,molssastit
4882,wechseln::V,রূপাস্তর করা,molsašuddat
4883,wechseln::V,রূপাস্তর করা,molsođ
4884,wechseln::V,রূপাস্তর করা,vaaitõõttâd
4885,wechseln::V,রূপাস্তর করা,вуайхувнэ
4886,aufgehen[Sonne]::V,উদিত হওয়া,låvnedh
4887,aufgehen[Sonne]::V,উদিত হওয়া,årijdit
4888,aufgehen[Sonne]::V,উদিত হওয়া,lavnnet
4889,aufgehen[Sonne]::V,উদিত হওয়া,badjánit
4890,aufgehen[Sonne]::V,উদিত হওয়া,pajaniđ
4891,aufgehen[Sonne]::V,উদিত হওয়া,pâjjned
4892,aufgehen[Sonne]::V,উদিত হওয়া,пэ̄ййнэ
4893,untergehen[Sonne]::V,অস্ত যাওয়া,luajhtadidh
4894,untergehen[Sonne]::V,অস্ত যাওয়া,gáhtot
4895,untergehen[Sonne]::V,অস্ত যাওয়া,vidodit
4896,untergehen[Sonne]::V,অস্ত যাওয়া,luoitádit
4897,untergehen[Sonne]::V,অস্ত যাওয়া,lyeš'tiđ
4898,untergehen[Sonne]::V,অস্ত যাওয়া,lue´štted
4899,untergehen[Sonne]::V,অস্ত যাওয়া,луэшштэдтэ
4900,scheinen[Sonne]::V,আলো দেওয়া,goekedh
4901,scheinen[Sonne]::V,আলো দেওয়া,bájttet
4902,scheinen[Sonne]::V,আলো দেওয়া,báitit
4903,scheinen[Sonne]::V,আলো দেওয়া,päštiđ
4904,scheinen[Sonne]::V,আলো দেওয়া,pä´štted
4905,scheinen[Sonne]::V,আলো দেওয়া,па̄шшьтэ
4906,donnern::V,বজ্রধ্বনি করা,laakedh
4907,donnern::V,বজ্রধ্বনি করা,sjærggot
4908,donnern::V,বজ্রধ্বনি করা,čerget
4909,donnern::V,বজ্রধ্বনি করা,čiär'guđ
4910,donnern::V,বজ্রধ্বনি করা,čeärgged
4911,donnern::V,বজ্রধ্বনি করা,ча̄рркэ
4912,wehen::V,প্রবাহিত হওয়া,bïegkedh
4913,wehen::V,প্রবাহিত হওয়া,bieggat
4914,wehen::V,প্রবাহিত হওয়া,bieggat
4915,wehen::V,প্রবাহিত হওয়া,pieg'gâđ
4916,wehen::V,প্রবাহিত হওয়া,piõg'gâd
4917,wehen::V,প্রবাহিত হওয়া,пӣӈӈкье
4918,strömen::V,প্রবাহিত হওয়া,galkedh
4919,strömen::V,প্রবাহিত হওয়া,gålggåt
4920,strömen::V,প্রবাহিত হওয়া,golgat
4921,strömen::V,প্রবাহিত হওয়া,kulgâđ
4922,strömen::V,প্রবাহিত হওয়া,kolggâd
4923,strömen::V,প্রবাহিত হওয়া,ко̄ллкэ
4924,fließen::V,ছুটা,galkedh
4925,fließen::V,ছুটা,gålggåt
4926,fließen::V,ছুটা,golgat
4927,fließen::V,ছুটা,kulgâđ
4928,fließen::V,ছুটা,kolggâd
4929,fließen::V,ছুটা,ко̄ллкэ
4930,sich drehen::V,পাক খাওয়া,jårredh
4931,sich drehen::V,পাক খাওয়া,bådnjåsit
4932,sich drehen::V,পাক খাওয়া,jorrat
4933,sich drehen::V,পাক খাওয়া,juurrâđ
4934,sich drehen::V,পাক খাওয়া,joorrâd
4935,sich drehen::V,পাক খাওয়া,чо̄ннэ
4936,schwanken::V,দোলা,syjjedidh
4937,schwanken::V,দোলা,vábbulit
4938,schwanken::V,দোলা,suoibut
4939,schwanken::V,দোলা,juár'buđ
4940,schwanken::V,দোলা,lâsmmad
4941,schwanken::V,দোলা,leâujjad
4942,schwanken::V,দোলা,лыйввэ
4943,schwanken::V,দোলা,качьедтэ
4944,schwingen::V,দোলা,gaavedh
4945,schwingen::V,দোলা,svinhtedh
4946,schwingen::V,দোলা,gávvat
4947,schwingen::V,দোলা,hiäi'luđ
4948,schwingen::V,দোলা,heillad
4949,schwingen::V,দোলা,мо̄а̄хнэ
4950,fallen::V,পড়া,gahtjedh
4951,fallen::V,পড়া,gahttjat
4952,fallen::V,পড়া,gahččat
4953,fallen::V,পড়া,jurrâđ
4954,fallen::V,পড়া,kõččâd
4955,fallen::V,পড়া,viõr'rled
4956,fallen::V,পড়া,ёрнэ
4957,fallen::V,পড়া,кэ̄ххче
4958,brennen::V,সেঁকা,bueledh
4959,brennen::V,সেঁকা,buollet
4960,brennen::V,সেঁকা,buollit
4961,brennen::V,সেঁকা,pyelliđ
4962,brennen::V,সেঁকা,pue´lled
4963,brennen::V,সেঁকা,пӯлле
4964,rauchen::V,ধোঁয়া ছড়ান,soevedidh
4965,rauchen::V,ধোঁয়া ছড়ান,berkiestidh
4966,rauchen::V,ধোঁয়া ছড়ান,tsåjttset
4967,rauchen::V,ধোঁয়া ছড়ান,borgguhit
4968,rauchen::V,ধোঁয়া ছড়ান,po'rgestiđ
4969,rauchen::V,ধোঁয়া ছড়ান,soicceđ
4970,rauchen::V,ধোঁয়া ছড়ান,suõv'veed
4971,rauchen::V,ধোঁয়া ছড়ান,суввдэ
4972,regnen::V,বর্ষণ_করা,abrodh
4973,regnen::V,বর্ষণ_করা,harvvet
