,Concept_ID,hy,xal
734,bald::ADV,շուտով,дарунь
735,dann::ADV,ապա,дәкәд
736,dann::ADV,հետո,дәкәд
737,gestern::ADV,երեկ,өцклдүр
738,einst::ADV,հին ատեն,нег саамд
739,damals::ADV,ատէնին,тиигхд
740,danach::ADV,ապա,тегәд
741,danach::ADV,այն ժամանակ,тегәд
742,vorher::ADV,առաջ,урд
743,zuerst::ADV,նախ,түрүләд
744,einmal::ADV,մի անգամ,нег дәкҗ
745,manchmal::ADV,երբեմն,зәрмдән
746,oft::ADV,հաճախ,хара биш
747,oft::ADV,հաճախ,хатяр биш
748,oft::ADV,հաճախ,дару-дарунь
749,immer::ADV,միշտ,оньдинд
750,niemals::ADV,երբեք,кезә чмгн биш
751,hier::ADV,այստեղ,энд
752,hier::ADV,այստեղ,энүнд
753,hierhin::ADV,այստեղ,нааран
754,von hier::ADV,այդտեղից,эндәс
755,dort::ADV,այնտեղ,тенд
756,dorthin::ADV,այնտեղ,тиигән
757,geradeaus::ADV,ուղիղ,шуд
758,vorwärts::ADV,առաջ,уралан
759,rückwärts::ADV,դեպի ետ,гедргән
760,zurück::ADV,ետ,хәрү
761,unten::ADV,ներքեւում,дор
762,hinab::ADV,ներքեւ,дор
763,hinab::ADV,ներքեւ,доракшан
764,oben::ADV,վերեւում,деер
765,hinauf::ADV,վերեւ,өөдән
766,hinauf::ADV,վերեւ,деер
767,überall::ADV,ամենուր,альд болв чигн
768,nicht::ADV,չէ,эс
769,nicht::ADV,չէ,биш
770,nicht::ADV,չէ,бичә
771,ein wenig::ADV,մի քիչ,баахн
772,ein wenig::ADV,մի քիչ,баахнар
773,kaum::ADV,հազիվ,әрә
774,sehr::ADV,շատ,йир
775,so::ADV,այդպես,иигҗ
776,noch::ADV,դեռ,ода чигн
777,nur::ADV,միայն,һанцхн
778,schon::ADV,արդեն,одх
779,wieder::ADV,նորից,бас
780,wieder::ADV,դարձյալ,бас
781,vergebens::ADV,իզուր,киидән
782,vor::PRP,դիմացը,урд
783,hinter::PRP,ետեւը,ца
784,unter::PRP,տակ,дор
785,durch::PRP,միջով,ивт
786,durch::PRP,միջով,дундаһур
787,neben::PRP,քովը,хаҗуд
788,zwischen::PRP,միջեւ,хоорнд
789,wegen::PRP,պատճառով,көлтә
790,wegen::PRP,պատճառով,деерәс
791,wegen::PRP,շնորհից,көлтә
792,wegen::PRP,շնորհից,деерәс
793,dies::PRN,սա,эн
794,dies::PRN,այս,эн
795,das::PRN,դա,тер
796,das::PRN,այդ,тер
797,alles::PRN,ամեն ինչ,цуһар
798,ich::PRN,ես,би
799,du::PRN,դու,чи
800,er::PRN,նա,тер
801,wir::PRN,մենք,мадн
802,ihr::PRN,դուք,та
803,sie::PRN,նրանք,тедн
804,was::FPRN,ինչ,юн
805,wer::FPRN,ով,кен
806,wo::FADV,ուր,хама
807,wo::FADV,որտեղ,хама
808,wohin::FADV,դեպի ուր,хамаран
809,wie::FADV,ինչպես,яһҗ
810,wie::FADV,ինչպես,яһад
811,warum::FADV,ինչու,юңгад
812,wieviel::FNUM,որչափ,кедү
813,eins::NUM,մեկ,негн
814,zwei::NUM,երկու,хойр
815,drei::NUM,երեք,һурвн
816,vier::NUM,չորս,дөрвн
817,fünf::NUM,հինգ,тавн
818,sechs::NUM,վեց,зурһан
819,sieben::NUM,յոթ,долан
820,acht::NUM,ութ,нәәмн
821,neun::NUM,ինը,йисн
822,zehn::NUM,տասը,арвн
823,elf::NUM,տասնմեկ,арвн негн
824,zwölf::NUM,տասներկու,арвн хойр
825,zwanzig::NUM,քսան,хөрн
826,dreißig::NUM,երեսուն,һучн
827,vierzig::NUM,քառասուն,дөчн
828,fünfzig::NUM,հիսուն,тәвн
829,sechzig::NUM,վաթսուն,җирн
830,siebzig::NUM,յոթանասուն,далн
831,achtzig::NUM,ութսուն,найн
832,neunzig::NUM,իննսուն,йирн
833,hundert::NUM,հարյուր,зун
834,tausend::NUM,հազար,миңһн
835,und::CNJ,ու,болн
836,oder::CNJ,կամ,эс гиҗ
837,oder::CNJ,կամ,эс гихлә
838,stehen::V,կանգնել,зогсх
839,sitzen::V,նստել,суух
840,liegen::V,ստել,кевтх
841,hängen::V,կախվել,өлгәтә бәәх
842,werden::V,դառնալ,болх
843,passieren::V,պատահել,болх
844,beginnen::V,սկսվել,эклх
845,enden::V,վերջանալ,төгсх
846,wechseln::V,փոխվել,хүврх
847,aufgehen[Sonne]::V,բարձրանալ,һарх
848,aufgehen[Sonne]::V,ելնել ,һарх
849,untergehen[Sonne]::V,մտնել,орх
850,untergehen[Sonne]::V,մտնել,сүүрлх
851,scheinen[Sonne]::V,շողալ,герлтх
852,scheinen[Sonne]::V,փայլել,герлтх
853,donnern::V,որոտալ,күрҗңнх
854,wehen::V,փչել,сальклх
855,strömen::V,հոսել,һооҗх
856,fließen::V,հոսել,урсх
857,sich drehen::V,պտտվել,эргх
858,schwanken::V,տատանվել,дәәвлх
859,schwingen::V,ճոճվել,нәәхлх
860,fallen::V,ընկնել,унх
861,fallen::V,ընկնել,киисх
862,brennen::V,այրվել,шатх
863,rauchen::V,ծխել,ута һарһх
864,regnen::V,անձրեւ գալ,орх
865,gefrieren::V,սառչել,мөстх
866,tauen::V,լկիլ,хәәлх
867,schmelzen::V,հալիլ,хәәлх
868,schmelzen::V,հալիլ,хәәлгдх
869,trocknen::V,չորանալ,эврх
870,sieden::V,եռալ,буслх
871,faulen::V,փտել,үмкәрх
872,verfaulen::V,նեխել,илҗрх
873,reißen::V,պատռվել,тасрх
874,reißen::V,ճղվել,тасрх
875,versinken::V,սուզվել,чивх
876,vergehen::V,անցնել ,болх
877,erscheinen::V,հայտնվել,һарх
878,erscheinen::V,երեւալ,һарх
879,verschwinden::V,անհետանալ,уга болх
880,sinken::V,ընկնել,татгдх
881,abnehmen::V,փոքրանալ,хасгдх
882,zunehmen::V,մեծանալ,өсх
883,steigen::V,բարձրանալ,немх
884,wachsen::V,աճել,өсх
885,wachsen::V,աճել,урһх
886,glänzen::V,նշուլել,гилвкх
887,glänzen::V,փայլիլ,гилвкх
888,funkeln::V,փայլատակել,цәклх
889,lärmen::V,աղմուկ հանել,шууглдх
890,läuten::V,զնգալ,хоңх
891,klingeln::V,զնգալ,җиңнулх
892,klirren::V,զնգզնգալ,җиңнх
893,brausen::V,մոլեգնել,догшрхх
894,rauschen::V,սոսափել,сарҗңнх
895,klingen::V,հնչել,ә һарх
896,bellen::V,հաչել,хуцх
897,heulen::V,ոռնալ ,уульх
898,blasen::V,փչել ,үләх
899,pfeifen::V,սուլել,ишкрх
900,schreien::V,գոռալ ,хәәкрх
901,stöhnen::V,տնքալ,түңшх
902,zittern::V,դողալ,дагҗннх
903,leben::V,ապրել,бәәх
904,geboren werden::V,ծնվել,төрх
905,atmen::V,շնչել,әмсхлх
906,trinken::V,խմել,уух
907,essen::V,ուտել,идх
908,schlucken::V,կլանել,зальгх
909,schlucken::V,կուլ տալ,зальгх
910,müde werden::V,հոգնել,көшх
911,einschlafen::V,քուն մտնել,унтх
912,schlafen::V,քնել,нөөрсх
913,aufwachen::V,արթննալ,серх
914,aufstehen::V,ելլել,босх
915,sich erholen::V,հանգստանալ,амрх
916,krank werden::V,հիւանդանալ,гемтх
917,krank sein::V,հիվանդ լինել,шалтглх
918,schmerzen::V,ցավել,өвдх
919,husten::V,հազալ,ханях
920,genesen::V,ապաքինվել,эдгх
921,sterben::V,մեռնել,үкх
922,sterben::V,մեռնել,өңгрх
923,sterben::V,վախճանվել,үкх
924,sterben::V,վախճանվել,өңгрх
925,umkommen::V,կործանվել,үкх
926,sich bewegen::V,ընթանալ,көдлх
927,sich bewegen::V,ընթանալ,көндрх
928,sich rühren::V,շարժվել,көндрх
929,sich erheben::V,կանգնել,босх
930,sich erheben::V,վեր կենալ,босх
931,sich setzen::V,նստել,суух
932,hinfallen::V,ընկնել,унх
933,hinfallen::V,ընկնել,киисх
934,laufen::V,քայլել,йовх
935,schreiten::V,ճեմել,алхх
936,spazierengehen::V,շրջագայել,сергҗ йовх
937,eilen::V,շտապել,шулудх
938,sich beeilen::V,շտապել ,адһх
939,sich beeilen::V,շտապել ,шамдх
940,sausen::V,սլանալ,хурдлх
941,sausen::V,սլանալ,йир_хурдар_гүүх
942,sausen::V,սլանալ,йир_хурдар_йовх
943,rennen::V,վազել,гүүх
944,springen::V,ցատկել,һәрәдх
945,klettern::V,մագլցել,давшх
946,schaukeln::V,ճոճվել,дүүдңндх
947,schaukeln::V,օրորվել,дүүдңндх
948,kriechen::V,սողալ,мөлкх
949,schwimmen::V,լողալ,усчх
950,tauchen::V,սուզվել,булхх
951,rudern::V,թիավարել,хәәвдх
952,fahren::V,ընթանալ,йовх
953,fliegen::V,թռչել,нисх
954,gehen::V,գնալ,йовх
955,weggehen::V,հեռանալ,йовх
956,weggehen::V,հեռանալ,одх
957,weggehen::V,հեռանալ,һарх
958,weggehen::V,հեռանալ,мөрлх
959,abfahren::V,ճանապարհվել,мордх
960,anhalten::V,կանգնել,зогсх
961,hineingehen::V,մտնել,орх
962,eintreten::V,մտնել,орх
963,kommen::V,գալ,ирх
964,ankommen::V,ժամանել,ирх
965,zurückkommen::V,վերադառնալ,орх
966,bleiben::V,մնալ,бәәх
967,warten::V,սպասել,күләх
968,erwarten::V,սպասել,күләх
969,suchen::V,որոնել,хәәх
970,finden::V,գտնել,олх
971,versuchen::V,փորձել,седх
972,vorbereiten::V,պատրաստել,белдх
973,lieben::V,սիրել,дурлх
974,mögen::V,հավանել,таассгдх
975,mögen::V,սիրել,таассгдх
976,lachen::V,ծիծաղել,инәх
977,rühren::V,հուզել,уйрах
978,weinen::V,լալ,уульх
979,schimpfen::V,տրտնջալ,харах
980,schimpfen::V,քրթմնջել,харах
981,sich ärgern::V,զայրանալ,уурлх
982,sich fürchten::V,վախնալ,әәх
983,fürchten::V,վախենալ,әәх
984,fürchten::V,վախենալ,сүрдх
985,fliehen::V,փախչել,зулх
986,flüchten::V,փախչել,орһх
987,flüchten::V,փախչել,зулх
988,sehen::V,տեսնել,үзх
989,anschauen::V,դիտել,харх
990,ansehen::V,նայել,хәләх
991,ansehen::V,նայել,үзх
992,hören::V,լսել,соңсх
993,zuhören::V,ունկնդրել,соңсх
994,probieren::V,համը տեսել,амсх
995,riechen::V,հոտ առնել,үнрчлх
996,fühlen::V,զգալ,медх
997,scheinen::V,երեւալ,болҗ медгдх
998,scheinen::V,երեւալ,миниһәр болхла
999,scheinen::V,երեւալ,болад бәәх
1000,zu sehen sein::V,երեւալ,үзгдх
1001,vernehmen::V,իմանալ ,соңсх
1002,frieren::V,մրսել,даарх
1003,tun::V,անել,кех
1004,können::V,կարողանալ,чадх
1005,wollen::V,ուզել,дурлх
1006,wollen::V,ցանկանալ,дурлх
1007,anfangen::V,սկսել,эклх
1008,beenden::V,վերջացնել,дуусх
1009,aufhören::V,դադարել,уурх
1010,gelingen::V,հաջողվել,бүтх
1011,gelingen::V,հաջողվել,күцәх
1012,gelingen::V,գլուխ գալ,бүтх
1013,gelingen::V,գլուխ գալ,күцәх
1014,geraten::V,ստացվել,болх
1015,öffnen::V,բաց անել,секх
1016,schließen::V,փակել ,хаах
1017,stellen::V,դնել,тәвх
1018,setzen::V,նստեցնել,суулһх
1019,legen::V,դնել,тәвх
1020,berühren::V,դիպչել,көндәх
1021,berühren::V,շոշափել,көндәх
1022,verbinden::V,շաղկապել,боох
1023,bedecken::V,ծածկել,хучх
1024,bedecken::V,ծածկել,бүркх
1025,aufhängen::V,կախել,өлгх
1026,anzünden::V,վառել,асах
1027,anzünden::V,վառել,шатах
1028,aufheben::V,վերցնել,өөдән өргх
1029,zurücklassen::V,թողնել,үлдәх
1030,verlieren::V,կորցնել,геех
1031,fallen lassen::V,գցել,алдх
1032,machen::V,անել,кех
1033,herstellen::V,արտադրել,кех
1034,bauen::V,կառուցել,тосхх
1035,reparieren::V,նորոգել,ясх
1036,verbessern::V,բարելավել,сәәрүлх
1037,ändern::V,փոխել,хүврәх
1038,graben::V,փորել,малтх
1039,beugen::V,ծռել,нуһлх
1040,biegen::V,թեքել,матилһх
1041,drehen::V,ոլորել,эргүлх
1042,wenden::V,պտտել,көмрх
1043,wenden::V,պտտել,эргүлх
1044,umdrehen::V,շրջել,эргүлх
1045,heben::V,բարձրացնել,өргх
1046,heben::V,բարձրացնել,деер өргх
1047,hochheben::V,բարձրացնել,өргх
1048,ergreifen::V,վարակվել,бәрх
1049,halten::V,բռնել,бәрх
1050,drücken::V,ճնշել,шахх
1051,schieben::V,հրել,түлкх
1052,kratzen::V,քերել,мааҗх
1053,lecken::V,լիզել,долах
1054,beißen::V,կծել,хазх
1055,abreißen::V,պոկել,таслх
1056,abschneiden::V,կտրել ,тәәрх
1057,binden::V,կապել,боох
1058,stecken::V,խրել,шаах
1059,stecken::V,խրել,хатхх
1060,brechen::V,կոտրել ,хамхлх
1061,klopfen::V,թակել,цокх
1062,hauen::V,ծեծել,цокх
1063,kleben::V,կպցնել,наах
1064,reiben::V,շփել,зүлгх
1065,streichen::V,վրան քսել,наах
1066,streichen::V,վրան քսել,лашх
1067,streichen::V,վրան քսել,түркх
1068,schleifen::V,սրել ,хурцлх
1069,schneiden::V,կտրել,хәәчлх
1070,rütteln::V,ցնցել,дәәвлүлх
1071,schütteln::V,թափահարել,сегсрх
1072,schwenken::V,ճոճել,дайлх
1073,schütten::V,լցնել,кех
1074,füllen::V,լիքը լցնել,дүүргх
1075,einwickeln::V,փաթաթել,орах
1076,tragen::V,կրել,зөөх
1077,tragen::V,տանել,зөөх
1078,schleppen::V,քաշել,чирх
1079,ziehen::V,ձգել,татх
1080,ziehen::V,քաշել,татх
1081,aufbewahren::V,պահել ,хадһлх
1082,werfen::V,նետել,хайх
1083,packen::V,հափշտակել,бәрх
1084,verstecken::V,ծածկել,дүрх
1085,verstecken::V,ծածկել,бултулх
1086,teilen::V,բաժանել,хувах
1087,schicken::V,ուղարկել,илгәх
1088,bringen::V,բերել,авч ирх
1089,hinzufügen::V,ավելացնել,немх
1090,bekommen::V,հայթայթել,авх
1091,erhalten::V,ստանալ,авх 
1092,nehmen::V,վերցնել,авх
1093,wählen::V,ընտրել,шүүх
1094,auswählen::V,գերադասել,шүүх
1095,bewahren::V,պահպանել,хадһлх
1096,bewahren::V,պահպանել,кевтнь үлдәх
1097,bewahren::V,պահպանել,кевтнь бәәлһх
1098,behindern::V,խոչընդոտել,харшлх
1099,verderben::V,փչացնել,үрәх
1100,beschädigen::V,վնասել,эвдх
1101,zerbrechen::V,ջարդել,күүлх
1102,zerbrechen::V,ջարդել,хамхлх
1103,zerbrechen::V,կոտրել,күүлх
1104,zerbrechen::V,կոտրել,хамхлх
1105,zerreißen::V,պատռել,шуучх
1106,zerstören::V,քանդել,эвдх
1107,verbrennen::V,այրել,шатах
1108,geben::V,տալ,өгх
1109,reichen::V,հանձնել,өгх
1110,schenken::V,նվիրել,белглх
1111,versprechen::V,խոստանալ,амлх
1112,wünschen::V,մաղթել,сә хәәх
1113,loben::V,գովել,магтх
1114,küssen::V,համբուրել,үмсх
1115,wiegen::V,օրորել,саатулх
1116,zudecken::V,վրան գցել,бүркх
1117,wecken::V,զարթնեցնել,серүлх
1118,zeigen::V,ցույց տալ,үзүлх
1119,führen::V,ուղեկցել,көтлх
1120,lehren::V,սովորեցնել,заах
1121,lehren::V,սովորեցնել,сурһх
1122,unterrichten::V,ավանդել,сурһх
1123,unterrichten::V,ավանդել,багшлх
1124,aufziehen::V,դաստիարակել,өскәх
1125,leiten::V,ղեկավարել,һардх
1126,leiten::V,ղեկավարել,толһалх
1127,leiten::V,կառավարել,һардх
1128,leiten::V,կառավարել,толһалх
1129,antreiben::V,շտապեցնել,шамдах
1130,lassen::V,ստիպել,күч үзүлх
1131,einladen::V,հրավիրել,үрх
1132,vereinigen::V,միացնել,хамцулх
1133,besuchen::V,այցելել,одх
1134,treffen::V,հանդիպել,харһх
1135,sich versammeln::V,հավաքվել,цуглрх
1136,sich versammeln::V,հավաքվել,хурх
1137,spielen::V,խաղալ,наадх
1138,singen::V,երգել,дуулх
1139,tanzen::V,պարել,биилх
1140,sich trennen::V,ցրվել,хаһцх
1141,verlassen::V,լքել,хайх
1142,retten::V,փրկել,әм аврх
1143,retten::V,փրկել,әәмшгәс харсх
1144,bewachen::V,պահել,харх
1145,bewachen::V,պահել,манх
1146,schützen::V,պաշտպանել,харсх
1147,verteidigen::V,պաշտպանել,харсх
1148,sich schlagen::V,կռվել,гүвдлдх
1149,schießen::V,կրակել,хах
1150,siegen::V,հաղթել,диилх
1151,ärgern::V,ձանձրացնել,уурлулх
1152,schlagen::V,խփել,цокх
1153,schlagen::V,խփել,гүвдх
1154,treten::V,քացի տալ,
1155,stechen::V,խայթել,хатхх
1156,stoßen::V,մղել,түлкчкх
1157,stehlen::V,գողանալ,хулхалх
1158,stören::V,խանգարել,һә болх
1159,belästigen::V,անհանգստացնել,амр эс өгх
1160,verbergen::V,թաքցնել,нуух
1161,verbergen::V,թաքցնել,бултулх
1162,täuschen::V,խաբել,меклх
1163,betrügen::V,խաբել,меклх
1164,betrügen::V,խաբել,мек һарһх
1165,töten::V,սպանել ,алх
1166,wohnen::V,բնակվել,бәәх
1167,arbeiten::V,աշխատել,көдлх
1168,sammeln::V,հավաքել,түүх
1169,pflücken::V,քաղել,түүх
1170,pflücken::V,քաղել,хурах
1171,jagen::V,որս անել,аңнх
1172,jagen::V,որս անել,аңһучлх
1173,fischen::V,ձուկ բռնել,заһс аңнх
1174,fassen::V,բռնել,бәрх
1175,hüten::V,արածեցնել,хәрүлх
1176,treiben::V,հովուել,туух
1177,anbinden::V,չուանել,уйх
1178,füttern::V,կերակրել,теҗәх
1179,melken::V,կթել,саах
1180,hacken::V,կոտորել,чавчх
1181,gießen::V,ջրել,услх
1182,reifen::V,հասունանալ ,болх
1183,reifen::V,հասունանալ ,болвсрх
1184,zubereiten::V,պատրաստել,белдх
1185,kochen::V,եփել,чанх
1186,kochen::V,եփել,болһх
1187,backen::V,թխել,болһх
1188,braten::V,տապակել,хуурх
1189,umrühren::V,խառնել,самрх
1190,stricken::V,գործել,өлгх
1191,nähen::V,կարել,уйх
1192,färben::V,ներկել,будх
1193,reinigen::V,մաքրել,цеврлх
1194,waschen::V,լվանալ,уһах
1195,abwischen::V,սրբել,арчх
1196,spülen::V,ողողել,зәәлх
1197,spülen::V,պարզաջրել,зәәлх
1198,fegen::V,ավլել,сәвүрдх
1199,kehren::V,ավլել,сәвүрдх
1200,baden::V,լողանալ,өөмх
1201,sich waschen::V,լվացվել,уһах
1202,sich waschen::V,լվացվել,бийән уһаҗ
1203,ausziehen::V,հանել,тәәлх
1204,anziehen::V,հագնել,өмсх
1205,sich anziehen::V,հագնվել,хувцлх
1206,kämmen::V,սանրել,самлх
1207,schmücken::V,զարդարել,чимх
1208,schmücken::V,զարդարել,кеерүлх
1209,sagen::V,ասել,келх
1210,sprechen::V,խոսել,келх
1211,reden::V,զրուցել,күүндх
1212,reden::V,զրուցել,күр_кех
1213,sich unterhalten::V,խոսակցել,күүндх
1214,fragen::V,հարցնել,сурх
1215,bitten::V,խնդրել,эрх
1216,erzählen::V,պատմել,келх
1217,erzählen::V,պատմել,келҗ өгх
1218,mitteilen::V,հաղորդել,медүлх
1219,nennen::V,անվանել,нерәдх
1220,nennen::V,անվանել,нер өгх
1221,rufen::V,կանչել,дуудх
1222,prahlen::V,պարծենալ,көөрх
1223,übersetzen::V,թարգմանել,орчулх
1224,denken::V,մտածել,санх
1225,glauben::V,հավատալ,шүтх
1226,glauben::V,հավատալ,нәәлх
1227,bemerken::V,նկատել,темдглх
1228,erkennen::V,ճանաչել,таньх
1229,erkennen::V,ճանաչել,медх
1230,begreifen::V,հասկանալ,медх
1231,verstehen::V,ըմբռնել,соңсх
1232,lernen::V,սովորել,сурх
1233,wissen::V,իմանալ,медх
1234,sich erinnern an::V,հիշել,санх
1235,sich erinnern an::V,մտաբերել,санх
1236,vergessen::V,մոռանալ,мартх
1237,messen::V,չափել,кемҗәлх
1238,zählen::V,թվել,тоолх
1239,zählen::V,հաշվել,тоолх
1240,rechnen::V,հաշվել,тоолх
1241,rechnen::V,հաշվարկել,тоолх
1242,lesen::V,կարդալ,умшх
1243,malen::V,նկարել,зурх
1244,zeichnen::V,գծել,зурх
1245,schreiben::V,գրել,бичх
1246,besitzen::V,ունենալ,эзлх
1247,besitzen::V,տեր լինել,эзлх
1248,kaufen::V,գնել,хулдҗ авх
1249,verkaufen::V,վաճառել,хулдх
1250,verkaufen::V,վաճառել,гүүлгх
1251,bezahlen::V,վճարել,өгх
1252,zahlen::V,վճարել,өгх
1253,beherrschen::V,ղեկավարել,эзлх
1254,ertragen::V,դիմանալ,даах
1255,Horn::N,,өвр
1256,fangen::V,,бәрх
1257,fangen::V,,хавлх
