,Concept_ID,is,ga
820,fern::A,fjarri,i bhfad uainn
821,fern::A,fjarri,i bhfad i gcéin
822,fern::A,fjarlægur,i bhfad uainn
823,fern::A,fjarlægur,i bhfad i gcéin
824,linker::A,vinstri,clé
825,rechter::A,hægri,deas
826,anderer::A,annar,eile
827,erster::A,fyrsti,céad
828,zweiter::A,annar,dóú
829,zweiter::A,annar,dara
830,dritter::A,þriðji,tríú
831,dritter::A,þriðji,treas
832,letzter::A,síðasti,déanach
833,letzter::A,síðasti,deireanach
834,allein::ADV,einn,i d'aonar
835,allein::ADV,aleinn,i d'aonar
836,auf einmal::ADV,allt í einu,ag an am céanna
837,zusammen::ADV,saman,le chéile
838,zusammen::ADV,saman,in eineacht
839,lange::ADV,lengi,fada
840,plötzlich::ADV,skyndilega,go tobann
841,plötzlich::ADV,skyndilega,i dtobainne
842,sofort::ADV,strax,ar an toirt
843,sofort::ADV,strax,ar an bpointe
844,sofort::ADV,þegar í stað,ar an toirt
845,sofort::ADV,þegar í stað,ar an bpointe
846,später::ADV,seinna,níos déanaí
847,jetzt::ADV,nú,anois
848,jetzt::ADV,núna,anois
849,heute::ADV,í dag,inniu
850,morgen::ADV,á morgun,amárach
851,bald::ADV,brátt,go luath
852,bald::ADV,brátt,gan mhoill
853,bald::ADV,bráðum,go luath
854,bald::ADV,bráðum,gan mhoill
855,dann::ADV,svo,ansin
856,dann::ADV,síðan,ansin
857,gestern::ADV,í gær,inné
858,einst::ADV,forðum,tráth
859,einst::ADV,forðum,uair amháin
860,damals::ADV,þá,ag an am
861,damals::ADV,þá,an t-am sin
862,damals::ADV,á þeim tímum,ag an am
863,damals::ADV,á þeim tímum,an t-am sin
864,danach::ADV,á eftir því,ina dhiaidh sin
865,vorher::ADV,áður,cheana
866,vorher::ADV,áður,roimhe sin
867,zuerst::ADV,fyrst,ar dtús
868,einmal::ADV,einu sinni,uair amháin
869,manchmal::ADV,stundum,uaireanta
870,oft::ADV,oft,minic
871,immer::ADV,alltaf,i gcónaí
872,immer::ADV,sífellt,i gcónaí
873,niemals::ADV,aldrei,riamh
874,hier::ADV,hér,anseo
875,hierhin::ADV,hingað,anseo
876,von hier::ADV,héðan,an áit seo
877,dort::ADV,þar,ann
878,dort::ADV,þar,ansin
879,dort::ADV,þarna,ann
880,dort::ADV,þarna,ansin
881,dorthin::ADV,þangað,ann
882,dorthin::ADV,þangað,ansin
883,geradeaus::ADV,beint áfram,ar aghaidh
884,vorwärts::ADV,áfram,
885,rückwärts::ADV,aftur á bak,siar
886,zurück::ADV,aftur,ar ais
887,zurück::ADV,til baka,ar ais
888,unten::ADV,niðri,thíos
889,unten::ADV,fyrir neðan,thíos
890,hinab::ADV,niður,síos
891,hinab::ADV,niður eftir,síos
892,oben::ADV,uppi,thuas
893,hinauf::ADV,upp,suas
894,hinauf::ADV,upp eftir,suas
895,überall::ADV,alls staðar,i ngach áit
896,überall::ADV,alls staðar,ar fud na háite
897,nicht::ADV,ekki,ní
898,nicht::ADV,ekki,cha
899,ein wenig::ADV,dálítið,beagán
900,kaum::ADV,varla,ar éigean
901,kaum::ADV,tæplega,ar éigean
902,sehr::ADV,mjög,an-
903,so::ADV,svo,chomh
904,so::ADV,svo,mar sin
905,so::ADV,þannig,chomh
906,so::ADV,þannig,mar sin
907,noch::ADV,enn,fós
908,noch::ADV,enn,go fóill
909,noch::ADV,ennþá,fós
910,noch::ADV,ennþá,go fóill
911,nur::ADV,bara,amháin
912,nur::ADV,bara,níl ach
913,nur::ADV,aðeins,amháin
914,nur::ADV,aðeins,níl ach
915,schon::ADV,nú þegar,cheana
916,schon::ADV,nú þegar,cheana féin
917,wieder::ADV,aftur,arís
918,wieder::ADV,aftur,athuair
919,wieder::ADV,að nýju,arís
920,wieder::ADV,að nýju,athuair
921,vergebens::ADV,árangurslaust,amú
922,vergebens::ADV,árangurslaust,in aisce
923,vor::PRP,fyrir,ar thosach
924,hinter::PRP,bak við,laistiar de
925,hinter::PRP,bak við,taobh thiar de
926,hinter::PRP,aftur fyrir,laistiar de
927,hinter::PRP,aftur fyrir,taobh thiar de
928,unter::PRP,undir,faoi
929,durch::PRP,gegnum,trí
930,neben::PRP,hjá,taobh le
931,neben::PRP,hjá,in aice le
932,neben::PRP,við hliðina á,taobh le
933,neben::PRP,við hliðina á,in aice le
934,zwischen::PRP,milli,idir
935,zwischen::PRP,á milli,idir
936,wegen::PRP,vegna,de bharr
937,wegen::PRP,vegna,mar gheall ar
938,dies::PRN,þetta,seo
939,das::PRN,það,sin
940,alles::PRN,allt,gach rud
941,ich::PRN,ég,mé
942,ich::PRN,ég,mise
943,du::PRN,þú,tú
944,du::PRN,þú,tusa
945,er::PRN,hann,sé
946,er::PRN,hann,seisean
947,wir::PRN,við,sinn
948,ihr::PRN,þið,sibh
949,ihr::PRN,þið,sibhse
950,sie::PRN,þær,siad
951,sie::PRN,þær,siadsan
952,sie::PRN,þeir,siad
953,sie::PRN,þeir,siadsan
954,was::FPRN,hvað,cad
955,was::FPRN,hvað,céard
956,wer::FPRN,hver,cé
957,wo::FADV,hvar,cá
958,wo::FADV,hvar,cén áit
959,wohin::FADV,hvert,cá
960,wohin::FADV,hvert,cén áit
961,wie::FADV,hvernig,conas
962,wie::FADV,hvernig,cén chaoi
963,warum::FADV,hvers vegna,cén fáth
964,warum::FADV,hvers vegna,cad chuige
965,wieviel::FNUM,hve mikill,cá mhéad
966,eins::NUM,einn,aon
967,zwei::NUM,tveir,dhá
968,drei::NUM,þrír,trí
969,vier::NUM,fjórir,ceathair
970,fünf::NUM,fimm,cúig
971,sechs::NUM,sex,sé
972,sieben::NUM,sjö,seacht
973,acht::NUM,átta,ocht
974,neun::NUM,níu,naoi
975,zehn::NUM,tíu,deich
976,elf::NUM,ellefu,aon déag
977,zwölf::NUM,tólf,dó dhéag
978,zwanzig::NUM,tuttugu,fiche
979,dreißig::NUM,þrjátíu,tríocha
980,vierzig::NUM,fjörutíu,daichead
981,vierzig::NUM,fjörutíu,ceathracha
982,fünfzig::NUM,fimmtíu,caoga
983,sechzig::NUM,sextíu,seasca
984,siebzig::NUM,sjötíu,seachtó
985,achtzig::NUM,áttatíu,ochtó
986,neunzig::NUM,níutíu,nócha
987,hundert::NUM,hundrað,céad
988,tausend::NUM,þúsund,míle
989,und::CNJ,og,agus
990,oder::CNJ,eða,nó
991,stehen::V,standa,seas
992,sitzen::V,sitja,suigh
993,liegen::V,liggja,luigh
994,hängen::V,hanga,tá crochta
995,werden::V,verða,éirigh
996,passieren::V,gerast,tarlaigh
997,beginnen::V,byrja,tosaigh
998,enden::V,enda,críochnaigh
999,enden::V,lykta,críochnaigh
1000,wechseln::V,skipta,athraigh
1001,aufgehen[Sonne]::V,koma upp,éirigh
1002,untergehen[Sonne]::V,ganga til viðar,fuin
1003,untergehen[Sonne]::V,ganga til viðar,téigh faoi
1004,scheinen[Sonne]::V,skína,taitin
1005,scheinen[Sonne]::V,skína,soilsigh
1006,donnern::V,þruma,tá toirneach ann
1007,wehen::V,blása,séid
1008,strömen::V,streyma,sil
1009,fließen::V,fljóta,rith
1010,fließen::V,fljóta,snigh
1011,sich drehen::V,snúast,cas
1012,sich drehen::V,snúast,imrothlaigh
1013,schwanken::V,riða,luasc
1014,schwanken::V,rugga,luasc
1015,schwingen::V,sveiflast,luasc
1016,fallen::V,falla,tit
1017,brennen::V,brenna,dóigh
1018,rauchen::V,reykja,plúch toite
1019,regnen::V,rigna,báistigh
1020,regnen::V,rigna,tá ag cur báistí
1021,gefrieren::V,frjósa,sioc
1022,gefrieren::V,frjósa,reoigh
1023,tauen::V,þiðna,leáigh
1024,tauen::V,þiðna,coscair
1025,schmelzen::V,bráðna,leáigh
1026,trocknen::V,þorna,triomaigh
1027,sieden::V,sjóða,fiuch
1028,sieden::V,sjóða,beirigh
1029,faulen::V,rotna,lobh
1030,faulen::V,rotna,dreoigh
1031,verfaulen::V,rotna,lobh
1032,verfaulen::V,rotna,feoigh
1033,reißen::V,rifna,bris
1034,versinken::V,sökkva,téigh síos
1035,vergehen::V,líða,téigh thart
1036,erscheinen::V,birtast,tar
1037,verschwinden::V,hverfa,imigh
1038,sinken::V,síga,tit
1039,sinken::V,síga,ísligh
1040,abnehmen::V,lækka,maolaigh
1041,abnehmen::V,lækka,laghdaigh
1042,abnehmen::V,minnka,maolaigh
1043,abnehmen::V,minnka,laghdaigh
1044,zunehmen::V,aukast,méadaigh
1045,steigen::V,stíga,éirigh
1046,wachsen::V,vaxa,fás
1047,glänzen::V,glóa,lonraigh
1048,glänzen::V,glampa,lonraigh
1049,funkeln::V,leiftra,drithligh
1050,lärmen::V,hafa hátt,tóg callán
1051,läuten::V,hringja,buail
1052,klingeln::V,hringja,buail
1053,klirren::V,glamra,cling
1054,klirren::V,skrölta,cling
1055,brausen::V,ólga,búir
1056,rauschen::V,suða,tá ag siosarnach
1057,klingen::V,hljóma,tá glór ag
1058,bellen::V,gelta,amhastraigh
1059,heulen::V,væla,glam
1060,heulen::V,ýlfra,glam
1061,blasen::V,blása,séid
1062,pfeifen::V,blístra,lig fead
1063,schreien::V,æpa,béic
1064,schreien::V,æpa,glaoigh
1065,stöhnen::V,stynja,lig cnead
1066,zittern::V,titra,crith
1067,zittern::V,titra,creathnaigh
1068,zittern::V,skjálfa,crith
1069,zittern::V,skjálfa,creathnaigh
1070,leben::V,lifa,mair
1071,geboren werden::V,fæðast,rugadh
1072,atmen::V,anda,análaigh
1073,atmen::V,draga andann,análaigh
1074,trinken::V,drekka,ól
1075,essen::V,borða,ith
1076,schlucken::V,kingja,slog
1077,müde werden::V,þreytast,tuirsigh
1078,einschlafen::V,sofna,tit ina chodladh
1079,schlafen::V,sofa,codail
1080,aufwachen::V,vakna,múscail
1081,aufstehen::V,fara á fætur,éirigh
1082,sich erholen::V,hvíla sig,lig scíth
1083,krank werden::V,veikjast,éirigh tinn
1084,krank werden::V,verða veikur,éirigh tinn
1085,krank sein::V,vera veikur,tá tinn
1086,schmerzen::V,kenna til,tá pian i
1087,husten::V,hósta,déan casacht
1088,genesen::V,batna,téarnaigh
1089,genesen::V,frískast,téarnaigh
1090,sterben::V,deyja,éag
1091,sterben::V,deyja,faigh bás
1092,umkommen::V,farast,caill
1093,sich bewegen::V,bifast,bog
1094,sich bewegen::V,bifast,gluais
1095,sich rühren::V,hreyfast,corraigh
1096,sich erheben::V,standa upp,seas suas
1097,sich setzen::V,setjast,suigh
1098,hinfallen::V,detta,tit
1099,laufen::V,labba,siúil
1100,schreiten::V,ganga,siúil
1101,spazierengehen::V,ganga sér til skemmtunar,téigh ag spaisteoireacht
1102,eilen::V,fara hratt,deifrigh
1103,eilen::V,fara hratt,brostaigh
1104,sich beeilen::V,flýta sér,deifrigh
1105,sich beeilen::V,flýta sér,déan deifir
1106,sausen::V,þjóta,luathaigh
1107,rennen::V,hlaupa,rith
1108,springen::V,stökkva,léim
1109,klettern::V,klifra,dreap
1110,schaukeln::V,róla,téigh ar an maide corrach
1111,schaukeln::V,rugga,téigh ar an maide corrach
1112,kriechen::V,skríða,snámh
1113,schwimmen::V,synda,snámh
1114,tauchen::V,kafa,tum
1115,rudern::V,róa,iomair
1116,rudern::V,róa,rámhaigh
1117,fahren::V,aka,tiomáin
1118,fahren::V,fara,tiomáin
1119,fliegen::V,fljúga,eitil
1120,gehen::V,fara,téigh
1121,gehen::V,ganga,téigh
1122,weggehen::V,fara burt,imigh
1123,weggehen::V,ganga burt,imigh
1124,abfahren::V,aka burt,imigh
1125,anhalten::V,stöðva,stad
1126,hineingehen::V,ganga inn,téigh isteach
1127,eintreten::V,koma inn,téigh isteach
1128,eintreten::V,ganga inn,téigh isteach
1129,kommen::V,koma,tar
1130,ankommen::V,koma til,tar
1131,zurückkommen::V,koma til baka,fill
1132,bleiben::V,haldast,fan
1133,bleiben::V,vera kyrr,fan
1134,warten::V,bíða,fan
1135,erwarten::V,búast við,tá ag súil le
1136,erwarten::V,búast við,tá ag dréim le
1137,erwarten::V,eiga von á,tá ag súil le
1138,erwarten::V,eiga von á,tá ag dréim le
1139,suchen::V,leita,lorg
1140,finden::V,finna,faigh
1141,finden::V,finna,aimsigh
1142,versuchen::V,reyna,triail
1143,vorbereiten::V,undirbúa,réitigh
1144,lieben::V,elska,gráigh
1145,mögen::V,þykja gott,taitin le
1146,mögen::V,þykja gott,is maith le
1147,mögen::V,falla í geð,taitin le
1148,mögen::V,falla í geð,is maith le
1149,lachen::V,hlæja,gáir
1150,rühren::V,snerta,téigh i bhfeidhm ar
1151,weinen::V,gráta,goil
1152,weinen::V,gráta,caoin
1153,schimpfen::V,skammast,tá ag clamhsán
1154,sich ärgern::V,sárna,tá corraithe
1155,sich ärgern::V,gremjast,tá corraithe
1156,sich fürchten::V,óttast,tá eagla ar
1157,fürchten::V,óttast,tá eagla ar
1158,fliehen::V,flýja,teith
1159,flüchten::V,strjúka,éalaigh
1160,sehen::V,sjá,feic
1161,anschauen::V,horfa á,dearc
1162,anschauen::V,horfa á,féach ar
1163,ansehen::V,líta á,breathnaigh
1164,hören::V,heyra,cluin
1165,zuhören::V,hlusta,éist
1166,probieren::V,smakka,bliais
1167,riechen::V,þefa,bolaigh
1168,fühlen::V,finna til,braith
1169,fühlen::V,finna til,mothaigh
1170,scheinen::V,virðast,tá an chuma ar
1171,zu sehen sein::V,vera að sjá,tá le feiceáil
1172,vernehmen::V,heyra,clois
1173,vernehmen::V,greina,clois
1174,frieren::V,frjósa,tá fuar
1175,tun::V,gera,déan
1176,können::V,geta,féad
1177,können::V,geta,is féidir le
1178,wollen::V,ætla,tá ag iarraidh
1179,wollen::V,vilja,tá ag iarraidh
1180,anfangen::V,hefja,tosaigh
1181,anfangen::V,hefja,cuir tús le
1182,beenden::V,enda,críochnaigh
1183,beenden::V,enda,cuir deireadh le
1184,beenden::V,ljúka,críochnaigh
1185,beenden::V,ljúka,cuir deireadh le
1186,aufhören::V,lykta,stad
1187,gelingen::V,heppnast,éirigh le
1188,geraten::V,lukkast,tá deireadh ar
1189,öffnen::V,opna,oscail
1190,schließen::V,loka,dún
1191,schließen::V,loka,iaigh
1192,stellen::V,láta,cuir
1193,stellen::V,setja,cuir
1194,setzen::V,láta,cuir
1195,setzen::V,láta,socraigh
1196,setzen::V,setja,cuir
1197,setzen::V,setja,socraigh
1198,legen::V,láta,cuir
1199,legen::V,leggja,cuir
1200,berühren::V,koma við,teagmhaigh le
1201,verbinden::V,sameina,ceangail
1202,bedecken::V,hylja,clúdaigh
1203,bedecken::V,hylja,cumhdaigh
1204,aufhängen::V,hengja,croch
1205,aufhängen::V,hengja upp,croch
1206,anzünden::V,kveikja í,las
1207,anzünden::V,kveikja í,adhain
1208,aufheben::V,taka upp,tóg
1209,aufheben::V,taka upp,ardaigh
1210,aufheben::V,lyfta upp,tóg
1211,aufheben::V,lyfta upp,ardaigh
1212,zurücklassen::V,skilja eftir,fág
1213,verlieren::V,týna,caill
1214,verlieren::V,glata,caill
1215,fallen lassen::V,missa,lig uait
1216,fallen lassen::V,missa,caith uait
1217,machen::V,búa til,déan
1218,machen::V,búa til,réitigh
1219,herstellen::V,framleiða,táirg
1220,bauen::V,smíða,tóg
1221,bauen::V,byggja,tóg
1222,reparieren::V,gera við,deisigh
1223,verbessern::V,bæta,feabhsaigh
1224,ändern::V,breyta,athraigh
1225,graben::V,grafa,tochail
1226,beugen::V,beygja,crom
1227,biegen::V,sveigja,lúb
1228,drehen::V,snúa,cas
1229,wenden::V,snúa,tiontaigh
1230,wenden::V,venda,tiontaigh
1231,umdrehen::V,venda,iompaigh
1232,umdrehen::V,venda,tiontaigh
1233,umdrehen::V,snúa við,iompaigh
1234,umdrehen::V,snúa við,tiontaigh
1235,heben::V,hefja,ardaigh
1236,hochheben::V,lyfta upp,tóg
1237,ergreifen::V,grípa,beir ar
1238,halten::V,rúma,coimeád
1239,halten::V,rúma,coinnigh
1240,halten::V,halda,coimeád
1241,halten::V,halda,coinnigh
1242,drücken::V,þjá,brúigh
1243,drücken::V,þrýsta,brúigh
1244,schieben::V,ýta,brúigh
1245,kratzen::V,klóra,scríob
1246,lecken::V,sleikja,ligh
1247,lecken::V,sleikja,leadhb
1248,beißen::V,bíta,bain greim as
1249,abreißen::V,rífa af,stróic
1250,abreißen::V,rífa af,tarraing
1251,abreißen::V,rífa frá,stróic
1252,abreißen::V,rífa frá,tarraing
1253,abschneiden::V,skera af,scoith
1254,abschneiden::V,klippa af,scoith
1255,binden::V,binda,ceangail
1256,stecken::V,stinga,sáigh
1257,brechen::V,brjóta,bris
1258,klopfen::V,berja,cnag
1259,klopfen::V,klappa,cnag
1260,hauen::V,berja,buail
1261,hauen::V,höggva,buail
1262,kleben::V,líma,gliúáil
1263,reiben::V,núa,cuimil
1264,streichen::V,smyrja,leath
1265,schleifen::V,slípa,líomh
1266,schneiden::V,skera,gearr
1267,schneiden::V,klippa,gearr
1268,rütteln::V,skaka,croith
1269,schütteln::V,hrista,croith
1270,schwenken::V,sveifla,luasc
1271,schütten::V,hella,doirt
1272,füllen::V,fylla,líon
1273,einwickeln::V,vefja inn í,cuach
1274,einwickeln::V,vefja inn í,clúdaigh
1275,tragen::V,bera,iompair
1276,schleppen::V,draga,tarraing
1277,ziehen::V,toga,tarraing
1278,ziehen::V,draga,tarraing
1279,aufbewahren::V,geyma,coinnigh
1280,werfen::V,kasta,caith
1281,fangen::V,grípa,ceap
1282,packen::V,þrífa í,beir ar
1283,verstecken::V,fela,folaigh
1284,verstecken::V,fela,cuir i bhfolach
1285,teilen::V,deila,roinn
1286,schicken::V,senda,seol
1287,bringen::V,færa,beir
1288,bringen::V,færa,tabhair
1289,bringen::V,flytja,beir
1290,bringen::V,flytja,tabhair
1291,hinzufügen::V,bæta við,cuir le
1292,bekommen::V,hljóta,faigh
1293,bekommen::V,ná,faigh
1294,erhalten::V,fá,faigh
1295,nehmen::V,taka,tóg
1296,nehmen::V,taka,glac
1297,wählen::V,velja,pioc
1298,wählen::V,velja,roghnaigh
1299,auswählen::V,velja úr,roghnaigh
1300,bewahren::V,gæta,caomhnaigh
1301,bewahren::V,vernda,caomhnaigh
1302,behindern::V,varna,cuir bac ar
1303,verderben::V,spilla,mill
1304,beschädigen::V,skemma,loit
1305,beschädigen::V,skemma,déan damáiste do
1306,zerbrechen::V,brjóta,bris
1307,zerreißen::V,rífa,stiall
1308,zerreißen::V,rífa sundur,stiall
1309,zerstören::V,rífa niður,mill
1310,zerstören::V,rífa niður,scrios
1311,verbrennen::V,brenna,las
1312,verbrennen::V,brenna,dóigh
1313,geben::V,gefa,tabhair
1314,reichen::V,rétta,sín
1315,reichen::V,rétta,cuir
1316,schenken::V,gefa,bronn
1317,schenken::V,gefa,tabhair
1318,versprechen::V,lofa,geall
1319,versprechen::V,heita,geall
1320,wünschen::V,óska,guigh
1321,loben::V,lofa,mol
1322,loben::V,hrósa,mol
1323,küssen::V,kyssa,póg
1324,wiegen::V,rugga,bog
1325,wiegen::V,rugga,luasc
1326,zudecken::V,þekja,clúdaigh
1327,zudecken::V,breiða yfir,clúdaigh
1328,wecken::V,vekja,dúisigh
1329,zeigen::V,sýna,taispeáin
1330,führen::V,leiða,treoraigh
1331,lehren::V,kenna,múin
1332,lehren::V,kenna,teagasc
1333,unterrichten::V,fræða,múin
1334,unterrichten::V,fræða,teagasc
1335,aufziehen::V,ala upp,tóg
1336,leiten::V,stjórna,tá i gceannas ar
1337,antreiben::V,hvetja,gríosaigh
1338,lassen::V,láta,cuir ag
1339,einladen::V,bjóða heim,cuir cuireadh ar
1340,vereinigen::V,sameina,aontaigh
1341,besuchen::V,heimsækja,tabhair cuairt ar
1342,treffen::V,hitta,cas ar
1343,treffen::V,hitta,buail le
1344,sich versammeln::V,safnast saman,bailigh
1345,sich versammeln::V,safnast saman,cruinnigh
1346,spielen::V,leika sér,imir
1347,spielen::V,leika sér,tá ag spraoi
1348,singen::V,syngja,can
1349,tanzen::V,dansa,rinc
1350,tanzen::V,dansa,damhsaigh
1351,sich trennen::V,skiljast,scar
1352,verlassen::V,yfirgefa,fág
1353,retten::V,bjarga,tarrtháil
1354,bewachen::V,gæta,cosain
1355,bewachen::V,gæta,gardáil
1356,bewachen::V,hafa vörð á,cosain
1357,bewachen::V,hafa vörð á,gardáil
1358,schützen::V,vernda,cosain
1359,verteidigen::V,verja,cosain
1360,sich schlagen::V,slást,tá ag bruíon
1361,sich schlagen::V,berjast,tá ag bruíon
1362,schießen::V,skjóta,caith
1363,schießen::V,skjóta,scaoil
1364,siegen::V,sigra,bain
1365,siegen::V,sigra,buaigh
1366,ärgern::V,ergja,cuir isteach ar
1367,ärgern::V,skaprauna,cuir isteach ar
1368,schlagen::V,slá,buail
1369,schlagen::V,lemja,buail
1370,treten::V,sparka,ciceáil
1371,stechen::V,stinga,sáigh
1372,stoßen::V,hrinda,brúigh
1373,stoßen::V,hrinda,soncáil
1374,stehlen::V,stela,goid
1375,stören::V,trufla,cuir isteach ar
1376,belästigen::V,ónáða,cuir as do
1377,verbergen::V,leyna,ceil
1378,täuschen::V,gabba,cuir dallamullóg ar
1379,täuschen::V,blekkja,cuir dallamullóg ar
1380,betrügen::V,svíkja,déan calaois ar
1381,betrügen::V,blekkja,déan calaois ar
1382,töten::V,drepa,maraigh
1383,wohnen::V,búa,cuir faoi
1384,wohnen::V,búa,tá ina chónaí
1385,arbeiten::V,vinna,oibrigh
1386,sammeln::V,safna,bailigh
1387,sammeln::V,safna,cruinnigh
1388,pflücken::V,tína,pioc
1389,pflücken::V,reyta,pioc
1390,jagen::V,veiða,seilg
1391,fischen::V,fiska,iasc
1392,fassen::V,veiða,beir ar
1393,hüten::V,gæta,aoirigh
1394,hüten::V,vakta,aoirigh
1395,treiben::V,reka,seol
1396,treiben::V,reka,tiomáin
1397,anbinden::V,binda við,ceangail
1398,anbinden::V,binda fast,ceangail
1399,füttern::V,fóðra,cothaigh
1400,füttern::V,fóðra,beathaigh
1401,melken::V,mjólka,bligh
1402,melken::V,mjólka,crúigh
1403,hacken::V,höggva,gearr
1404,gießen::V,hella,uiscigh
1405,reifen::V,þroskast,aibigh
1406,zubereiten::V,elda,cócaráil
1407,zubereiten::V,tilbúa,cócaráil
1408,kochen::V,sjóða,bruith
1409,kochen::V,sjóða,beirigh
1410,backen::V,baka,bácáil
1411,braten::V,steikja,róst
1412,braten::V,steikja,frioch
1413,umrühren::V,hræra í,measc
1414,stricken::V,prjóna,cniotáil
1415,nähen::V,sauma,fuaigh
1416,färben::V,lita,dathaigh
1417,reinigen::V,hreinsa,glan
1418,waschen::V,þvo,nigh
1419,abwischen::V,þerra,glan
1420,spülen::V,skola,sruthlaigh
1421,spülen::V,þvo upp,sruthlaigh
1422,fegen::V,sópa,scuab
1423,fegen::V,hreinsa,scuab
1424,kehren::V,sópa,scuab
1425,baden::V,baða sig,folc
1426,sich waschen::V,þvo sér,nigh é féin
1427,ausziehen::V,fara úr,bain de
1428,anziehen::V,fara í,cuir ar
1429,sich anziehen::V,klæðast,gléas é féin
1430,kämmen::V,greiða,cíor
1431,schmücken::V,prýða,maisigh
1432,schmücken::V,skreyta,maisigh
1433,sagen::V,segja,abair
1434,sprechen::V,tala,labhair
1435,reden::V,ræða,caintigh
1436,sich unterhalten::V,spjalla,caintigh
1437,sich unterhalten::V,spjalla,tá ag comhrá
1438,sich unterhalten::V,ræðast við,caintigh
1439,sich unterhalten::V,ræðast við,tá ag comhrá
1440,fragen::V,spyrja,fiafraigh
1441,fragen::V,spyrja,cuir ceist
1442,bitten::V,biðja,iarr
1443,erzählen::V,segja frá,inis
1444,erzählen::V,segja frá,eachtraigh
1445,mitteilen::V,tilkynna,aithris
1446,mitteilen::V,tilkynna,cuir in iúl
1447,nennen::V,nefna,ainmnigh
1448,rufen::V,kalla,glaoigh
1449,prahlen::V,gorta,maígh
1450,übersetzen::V,þýða,aistrigh
1451,denken::V,hugsa,síl
1452,denken::V,hugsa,ceap
1453,glauben::V,trúa,creid
1454,bemerken::V,taka eftir,tabhair faoi deara
1455,erkennen::V,þekkja,aithin
1456,begreifen::V,skilja,tuig
1457,verstehen::V,skilja,tuig
1458,lernen::V,læra,foghlaim
1459,wissen::V,vita,tá a fhios ag
1460,sich erinnern an::V,minnast,cuimhnigh ar
1461,sich erinnern an::V,minnast,is cuimhne ar
1462,vergessen::V,gleyma,dearmad
1463,messen::V,mæla,tomhais
1464,zählen::V,telja,cuntais
1465,rechnen::V,reikna,ríomh
1466,rechnen::V,reikna,áirigh
1467,lesen::V,lesa,léigh
1468,malen::V,mála,péinteáil
1469,zeichnen::V,teikna,línigh
1470,zeichnen::V,teikna,tarraing
1471,schreiben::V,skrifa,scríobh
1472,besitzen::V,hafa,is le
1473,kaufen::V,kaupa,ceannaigh
1474,verkaufen::V,selja,díol
1475,bezahlen::V,borga,íoc as
1476,zahlen::V,borga,íoc
1477,beherrschen::V,hafa á valdi sínu,rialaigh
1478,ertragen::V,þola,seas
1479,ertragen::V,þola,fulaing
1480,ertragen::V,þola,foighnigh
