,Concept_ID,da,hi
783,April::N,april,अप्रैल
784,Mai::N,maj,मई
785,Juni::N,juni,जून
786,Juli::N,juli,जुलाई
787,August::N,august,अगस्त
788,September::N,september,सितंबर
789,Oktober::N,oktober,अक्तूबर
790,November::N,november,नवंबर
791,Dezember::N,december,दिसंबर
792,Montag::N,mandag,पीर
793,Montag::N,mandag,सोमवार
794,Dienstag::N,tirsdag,मंगलवार
795,Mittwoch::N,onsdag,बुधवार
796,Donnerstag::N,torsdag,गुरुवार
797,Donnerstag::N,torsdag,बृहस्पतिवार
798,Freitag::N,fredag,शुक्रवार
799,Samstag::N,lørdag,सनीचर
800,Samstag::N,lørdag,शनिवार
801,Sonntag::N,søndag,इतवार
802,Sonntag::N,søndag,रविवार
803,groß::A,stor,बड़ा
804,klein::A,lille,कम
805,klein::A,lille,छोटा
806,lang::A,lang,लंबा
807,lang::A,lang,दीर्घ
808,kurz::A,kort,लधु
809,kurz::A,kort,छोटा
810,breit::A,bred,चौड़ा
811,schmal::A,smal,तंग
812,schmal::A,smal,सँकरा
813,dicht::A,tæt,सघन
814,dick[Gegenstand]::A,tyk,मोटा
815,dünn::A,tynd,महीन
816,dünn::A,tynd,बारीक
817,fein::A,fin,कोमल
818,fein::A,fin,सूक्ष्म
819,fest::A,fast,दृढ़
820,fest::A,fast,मज़बूत
821,flach::A,flad,चपटा
822,glatt::A,glat,चौरस
823,glatt::A,glat,चिकना
824,hart::A,hård,कठोर
825,hart::A,hård,सख़्त
826,weich::A,blød,नरम
827,weich::A,blød,मुलायम
828,rund::A,rund,गोल
829,rund::A,rund,वर्तुल
830,spitz::A,spids,नुकीला
831,scharf::A,skarp,पैना
832,stumpf::A,sløv,भोथरा
833,stumpf::A,stump,भोथरा
834,schwer::A,tung,भारी
835,schwer::A,tung,वज़नी
836,schön::A,skøn,सुंदर
837,heiß::A,hed,उष्ण
838,warm::A,varm,गरम
839,kalt::A,kold,सर्द
840,kühl::A,kølig,ठंडा
841,frisch::A,frisk,तर
842,frisch::A,frisk,ताज़ा
843,feucht::A,fugtig,नम
844,feucht::A,fugtig,भीगा
845,nass::A,våd,गीला
846,trocken::A,tør,सूखा
847,trocken::A,tør,ख़ुश्क
848,voll::A,fuld,भरा
849,voll::A,fuld,पूरा
850,leer::A,tom,ख़ाली
851,offen::A,åben,खुला
852,geschlossen::A,lukket,बंद
853,sauber::A,ren,साफ़
854,sauber::A,ren,सुथरा
855,schmutzig::A,snavset,गंदा
856,roh::A,rå,कच्चा
857,reif::A,moden,पक्व
858,reif::A,moden,पक्का
859,lecker::A,lækker,मज़ेदार
860,lecker::A,lækker,स्वादिष्ट
861,süß::A,sød,मीठा
862,bitter::A,bitter,कटु
863,bitter::A,bitter,कड़वा
864,sauer::A,sur,खट्टा
865,hell::A,lys,रोशन
866,dunkel::A,mørk,अँधेरा
867,schwarz::A,sort,काला
868,schwarz::A,sort,स्याह
869,weiß::A,hvid,सफ़ेद
870,rot::A,rød,लाल
871,rot::A,rød,सुर्ख़
872,gelb::A,gul,पीला
873,gelb::A,gul,ज़र्द
874,blau::A,blå,नीला
875,blau::A,blå,आसमानी
876,grün::A,grøn,हरा
877,grau::A,grå,धूसर
878,bunt::A,broget,रंगीन
879,bunt::A,broget,बहुरंगा
880,billig::A,billig,सस्ता
881,teuer::A,dyr,महँगा
882,wertvoll::A,værdifuld,क़ीमती
883,wertvoll::A,værdifuld,मूल्यवान्
884,blind::A,blind,अंधा
885,taub::A,døv,बहरा
886,kräftig::A,kraftig,ताक़तवर
887,kräftig::A,kraftig,शक्तिशाली
888,stark::A,stærk,प्रबल
889,stark::A,stærk,बलवान्
890,schwach::A,svag,कमज़ोर
891,fett::A,fed,मोटा
892,fett::A,fed,मांसल
893,schlank::A,slank,पतला
894,schlank::A,slank,छरहरा
895,hübsch::A,køn,सुंदर
896,hübsch::A,køn,ख़ूबसूरत
897,böse::A,ond,पापी
898,böse::A,ond,दुष्ट
899,böse::A,slem,पापी
900,böse::A,slem,दुष्ट
901,dumm::A,dum,मूर्ख
902,dumm::A,dum,बुद्धू
903,faul::A,doven,आलसी
904,faul::A,doven,सुस्त
905,fleißig::A,flittig,मेहनती
906,fleißig::A,flittig,परिश्रमी
907,geizig::A,gerrig,कृपण
908,geizig::A,gerrig,कंजूस
909,klug::A,klog,समझदार
910,klug::A,klog,होशियार
911,klug::A,klog,अक़्लमंद
912,geschickt::A,dygtig,किशल
913,geschickt::A,behændig,किशल
914,lieb::A,rar,प्रिय
915,lieb::A,rar,प्यारा
916,lustig::A,lystig,हँसमुख
917,lustig::A,lystig,ख़ुशदिल
918,sanft::A,blid,नम्र
919,hungrig::A,sulten,भूखा
920,krank::A,syg,बीमार
921,krank::A,syg,अस्वस्थ
922,nackt::A,nøgen,नग्न
923,traurig::A,bedrøvet,उदास
924,traurig::A,bedrøvet,रंजीदा
925,lebendig::A,levende,जीता
926,lebendig::A,levende,ज़िंदा
927,gut::A,god,अच्छा
928,schlecht::A,dårlig,बुरा
929,schlecht::A,dårlig,ख़राब
930,richtig::A,rigtig,ठीक
931,schlimm::A,slem,बुरा
932,schlimm::A,slem,अप्रिय
933,wahr::A,sand,सच
934,alt::A,gammel,पुराना
935,neu::A,ny,नया
936,ehemalig::A,forhenværende,भूतपूर्व
937,alt[Lebewesen]::A,gammel,बूढ़ा
938,alt[Lebewesen]::A,gammel,वृद्ध
939,jung::A,ung,जवान
940,arm::A,fattig,ग़रीब
941,reich::A,rig,धनी
942,reich::A,rig,अमीर
943,bekannt::A,kendt,मालूम
944,berühmt::A,berømt,मशहूर
945,berühmt::A,berømt,प्रसिद्ध
946,fremd::A,fremmed,विदेशी
947,fremd::A,fremmed,अपरिचित
948,verschieden::A,forskellig,अलग
949,verschieden::A,forskellig,भिन्न
950,nah::A,nær,नज़दीकी
951,fern::A,fjern,दूर
952,fern::A,fjern,दूरस्थ
953,linker::A,venstre,बायाँ
954,rechter::A,højre,दायाँ
955,rechter::A,højre,दाहिना
956,anderer::A,anden,अन्य
957,anderer::A,anden,दूसरा
958,erster::A,første,पहला
959,erster::A,første,प्रथम
960,zweiter::A,anden,दूसरा
961,zweiter::A,anden,द्वितीय
962,dritter::A,tredje,तीसरा
963,letzter::A,sidste,अंतिम
964,letzter::A,sidste,आख़िरी
965,allein::ADV,alene,तनहा
966,allein::ADV,alene,अकेले
967,auf einmal::ADV,på én gang,वक़्त में
968,zusammen::ADV,sammen,एक साथ
969,zusammen::ADV,sammen,साथ साथ
970,lange::ADV,længe,देर तक
971,plötzlich::ADV,pludselig,सहसा
972,plötzlich::ADV,pludselig,अचानक
973,sofort::ADV,straks,तुरंत
974,später::ADV,senere,बाद को
975,später::ADV,senere,बाद में
976,jetzt::ADV,nu,अब
977,jetzt::ADV,nu,अभी
978,heute::ADV,i dag,आज
979,morgen::ADV,i morgen,कल
980,bald::ADV,snart,जल्दी
981,dann::ADV,så,तब
982,gestern::ADV,i går,कल
983,einst::ADV,engang,एक दिन
984,einst::ADV,engang,पहले कभी
985,damals::ADV,dengang,उस समय
986,damals::ADV,dengang,उन दिनों
987,danach::ADV,derefter,इसके बाद
988,danach::ADV,derefter,इसके पश्चात्
989,vorher::ADV,før,पहले
990,vorher::ADV,før,पेशतर
991,vorher::ADV,forud,पहले
992,vorher::ADV,forud,पेशतर
993,zuerst::ADV,først,पहले
994,einmal::ADV,en gang,एक बार
995,einmal::ADV,en gang,एक दफ़ा
996,manchmal::ADV,sommetider,कभी कभी
997,oft::ADV,ofte,अक्सर
998,immer::ADV,altid,सदा
999,immer::ADV,altid,हमेशा
1000,niemals::ADV,aldrig,कभी नहीं
1001,niemals::ADV,aldrig,कदापि नहीं
1002,hier::ADV,her,इधर
1003,hier::ADV,her,यहाँ
1004,hierhin::ADV,hid,इधर को
1005,hierhin::ADV,hid,यहाँ को
1006,hierhin::ADV,herhen,इधर को
1007,hierhin::ADV,herhen,यहाँ को
1008,von hier::ADV,herfra,यहाँ से
1009,dort::ADV,der,उधर
1010,dort::ADV,der,वहाँ
1011,dorthin::ADV,derhen,उधर को
1012,dorthin::ADV,derhen,वहाँ को
1013,geradeaus::ADV,lige ud,सीधे
1014,vorwärts::ADV,fremad,आगे
1015,vorwärts::ADV,fremad,आगे को
1016,rückwärts::ADV,baglæns,पीछे को
1017,zurück::ADV,tilbage,वापस
1018,unten::ADV,nede,नीचे
1019,unten::ADV,forneden,नीचे
1020,hinab::ADV,ned,नीचे को
1021,hinab::ADV,nedad,नीचे को
1022,oben::ADV,oppe,ऊपर
1023,oben::ADV,ovenpå,ऊपर
1024,hinauf::ADV,op,ऊपर को
1025,hinauf::ADV,opad,ऊपर को
1026,überall::ADV,overalt,हर जगह
1027,überall::ADV,overalt,हर स्थान
1028,nicht::ADV,ikke,न
1029,nicht::ADV,ikke,नहीं
1030,ein wenig::ADV,lidt,कुछ
1031,ein wenig::ADV,lidt,ज़रा
1032,ein wenig::ADV,lidt,थोड़ा
1033,kaum::ADV,knap,लगभग नहीं
1034,kaum::ADV,knap,बराबर नहीं
1035,kaum::ADV,næppe,लगभग नहीं
1036,kaum::ADV,næppe,बराबर नहीं
1037,sehr::ADV,meget,बहुत
1038,so::ADV,så,ऐसा
1039,noch::ADV,endnu,अभी तक
1040,nur::ADV,kun,केवल
1041,nur::ADV,kun,सिर्फ़
1042,nur::ADV,bare,केवल
1043,nur::ADV,bare,सिर्फ़
1044,schon::ADV,alt,चुकना
1045,schon::ADV,allerede,चुकना
1046,wieder::ADV,igen,फिर
1047,wieder::ADV,igen,दुबारा
1048,vergebens::ADV,forgæves,व्यर्थ
1049,vor::PRP,foran,के आगे
1050,vor::PRP,foran,के सामने
1051,vor::PRP,uden for,के आगे
1052,vor::PRP,uden for,के सामने
1053,hinter::PRP,bag,के पीछे
1054,hinter::PRP,bagved,के पीछे
1055,unter::PRP,under,के तले
1056,unter::PRP,under,के नीचे
1057,durch::PRP,gennem,के पार
1058,durch::PRP,igennem,के पार
1059,neben::PRP,ved siden af,के पास
1060,neben::PRP,ved siden af,की बग़ल में
1061,zwischen::PRP,mellem,के बीच
1062,wegen::PRP,på grund af,के कारण
1063,wegen::PRP,på grund af,की वजह से
1064,dies::PRN,dette,यह
1065,das::PRN,det,वह
1066,alles::PRN,alt,सब
1067,alles::PRN,alt,सब कुछ
1068,ich::PRN,jeg,मैं
1069,du::PRN,du,तू
1070,er::PRN,han,यह
1071,wir::PRN,vi,हम
1072,ihr::PRN,I,तुम
1073,sie::PRN,de,ये
1074,was::FPRN,hvad,क्या
1075,wer::FPRN,hvem,कौन
1076,wo::FADV,hvor,किधर
1077,wohin::FADV,hvorhen,किधर
1078,wie::FADV,hvordan,कैसे
1079,warum::FADV,hvorfor,क्यों
1080,wieviel::FNUM,hvor meget,कितना
1081,eins::NUM,én,एक
1082,zwei::NUM,to,दो
1083,drei::NUM,tre,तीन
1084,vier::NUM,fire,चार
1085,fünf::NUM,fem,पाँच
1086,sechs::NUM,seks,छह
1087,sieben::NUM,syv,सात
1088,acht::NUM,otte,आठ
1089,neun::NUM,ni,नौ
1090,zehn::NUM,ti,दस
1091,elf::NUM,elleve,ग्यारह
1092,zwölf::NUM,tolv,बारह
1093,zwanzig::NUM,tyve,बीस
1094,dreißig::NUM,tredive,तीस
1095,vierzig::NUM,fyrre,चालीस
1096,vierzig::NUM,fyrretyve,चालीस
1097,fünfzig::NUM,halvtreds,पचास
1098,sechzig::NUM,tres,साठ
1099,siebzig::NUM,halvfjerds,सत्तर
1100,achtzig::NUM,firs,अस्सी
1101,neunzig::NUM,halvfems,नव्वे
1102,hundert::NUM,hundrede,सौ
1103,tausend::NUM,tusind,हज़ार
1104,und::CNJ,og,और
1105,oder::CNJ,eller,या
1106,stehen::V,stå,खड़ा होना
1107,sitzen::V,sidde,बैठना
1108,liegen::V,ligge,लेटना
1109,hängen::V,hænge,लटकना
1110,werden::V,blive,बनना
1111,passieren::V,ske,होना
1112,passieren::V,hænde,होना
1113,beginnen::V,begynde,आरंभ होना
1114,beginnen::V,begynde,प्रारंभ होना
1115,enden::V,ende,अंत होना
1116,enden::V,ende,ख़तम होना
1117,wechseln::V,veksle,बदलना
1118,aufgehen[Sonne]::V,gå op,चढ़ना
1119,aufgehen[Sonne]::V,gå op,उदित होना
1120,aufgehen[Sonne]::V,stå op,चढ़ना
1121,aufgehen[Sonne]::V,stå op,उदित होना
1122,untergehen[Sonne]::V,gå ned,अस्त हो जाना
1123,scheinen[Sonne]::V,skinne,रोशनी देना
1124,donnern::V,tordne,गरजना
1125,wehen::V,blæse,चलना
1126,strömen::V,strømme,बहना
1127,strömen::V,strømme,प्रवाहित होना
1128,fließen::V,flyde,बहना
1129,fließen::V,flyde,प्रवाहित होना
1130,sich drehen::V,dreje sig,घूमना
1131,schwanken::V,vakle,हिलना
1132,schwingen::V,svinge,हिलना
1133,fallen::V,falde,गिरना
1134,brennen::V,brænde,जलना
1135,rauchen::V,ryge,धुआँ उड़ाना
1136,regnen::V,regne,बरसना
1137,gefrieren::V,fryse,जमना
1138,tauen::V,tø,गलना
1139,tauen::V,tø,पिघलना
1140,schmelzen::V,smelte,गलना
1141,schmelzen::V,smelte,पिघलना
1142,trocknen::V,tørre,सूखना
1143,sieden::V,koge,उबलना
1144,faulen::V,rådne,गलना
1145,faulen::V,rådne,सड़ना
1146,verfaulen::V,rådne,गलना
1147,verfaulen::V,rådne,सड़ना
1148,reißen::V,briste,फटना
1149,versinken::V,synke,डूबना
1150,versinken::V,synke ned,डूबना
1151,vergehen::V,forløbe,बीतना
1152,vergehen::V,forløbe,गुज़रना
1153,erscheinen::V,vise sig,दिखाई देना
1154,verschwinden::V,forsvinde,ग़ायब होना
1155,sinken::V,synke,घटना
1156,sinken::V,synke,उतरना
1157,abnehmen::V,aftage,घटना
1158,zunehmen::V,tiltage,बढ़ना
1159,steigen::V,stige,बढ़ना
1160,wachsen::V,gro,उगना
1161,wachsen::V,vokse,उगना
1162,glänzen::V,glinse,चमकना
1163,funkeln::V,tindre,जगमगाना
1164,funkeln::V,tindre,टिमटिमाना
1165,lärmen::V,larme,शोर मचाना
1166,läuten::V,ringe,बजना
1167,klingeln::V,ringe,बजना
1168,klirren::V,klirre,झनझनाना
1169,brausen::V,bruse,साँय-साँय करना
1170,rauschen::V,suse,सरसराना
1171,klingen::V,lyde,बजना
1172,klingen::V,klinge,बजना
1173,bellen::V,gø,भौंकना
1174,heulen::V,hyle,गुर्राना
1175,blasen::V,blæse,फूँकना
1176,pfeifen::V,fløjte,सीटी देना
1177,schreien::V,skrige,चिल्लाना
1178,stöhnen::V,stønne,कराहना
1179,stöhnen::V,stønne,आहें भरना
1180,zittern::V,dirre,काँपना
1181,zittern::V,skælve,काँपना
1182,leben::V,leve,जीना
1183,geboren werden::V,fødes,पैदा होना
1184,atmen::V,ånde,साँस लेना
1185,trinken::V,drikke,पीना
1186,essen::V,spise,खाना
1187,schlucken::V,synke,निगलना
1188,müde werden::V,blive træt,थकना
1189,müde werden::V,blive træt,उकताना
1190,einschlafen::V,falde i søvn,सो जाना
1191,schlafen::V,sove,सोना
1192,aufwachen::V,vågne,जागना
1193,aufstehen::V,stå op,उठना
1194,sich erholen::V,komme sig,सुस्ताना
1195,sich erholen::V,komme sig,आराम करना
1196,krank werden::V,blive syg,बीमार पड़ना
1197,krank sein::V,være syg,बीमार होना
1198,schmerzen::V,smerte,दुखना
1199,schmerzen::V,smerte,दर्द करना
1200,husten::V,hoste,खाँसना
1201,genesen::V,komme sig,ठीक हो जाना
1202,genesen::V,komme sig,स्वस्थ हो जाना
1203,sterben::V,dø,मरना
1204,umkommen::V,omkomme,मरना
1205,sich bewegen::V,bevæge sig,चलना
1206,sich bewegen::V,bevæge sig,हिलना
1207,sich rühren::V,røre på sig,हिलना
1208,sich erheben::V,rejse sig,उठना
1209,sich setzen::V,sætte sig,बैठना
1210,laufen::V,løbe,चलना
1211,schreiten::V,skride,क़दम जाना
1212,spazierengehen::V,gå en tur,सैर करना
1213,eilen::V,ile,तेज़ी से जाना
1214,eilen::V,ile,शीघ्रता से चलना
1215,sich beeilen::V,skynde sig,जल्दी करना
1216,sich beeilen::V,skynde sig,शीघ्रता करना
1217,sausen::V,suse,बड़ी तेज़ी से चलना
1218,rennen::V,løbe,भागना
1219,rennen::V,løbe,दौड़ना
1220,rennen::V,rende,भागना
1221,rennen::V,rende,दौड़ना
1222,springen::V,hoppe,उछलना
1223,springen::V,springe,उछलना
1224,klettern::V,klatre,चढ़ना
1225,schaukeln::V,gynge,झूलना
1226,kriechen::V,krybe,रेंगना
1227,schwimmen::V,svømme,तैरना
1228,tauchen::V,dykke,डूबना
1229,rudern::V,ro,खेना
1230,rudern::V,ro,चप्पू चलाना
1231,fahren::V,køre,चलना
1232,fahren::V,køre,यात्रा करना
1233,fliegen::V,flyve,उड़ना
1234,gehen::V,gå,जाना
1235,weggehen::V,gå bort,चला जाना
1236,weggehen::V,gå bort,बाहर जाना
1237,abfahren::V,køre bort,छूटना
1238,abfahren::V,køre bort,रवाना होना
1239,anhalten::V,standse,रुकना
1240,anhalten::V,standse,खड़ा होना
1241,hineingehen::V,gå ind,घुसना
1242,hineingehen::V,gå ind,अंदर जाना
1243,eintreten::V,træde ind,प्रवेश करना
1244,kommen::V,komme,आना
1245,ankommen::V,ankomme,पहुँचना
1246,zurückkommen::V,komme tilbage,लौटना
1247,zurückkommen::V,komme tilbage,वापस आना
1248,bleiben::V,blive,रहना
1249,bleiben::V,blive,रुकना
1250,bleiben::V,forblive,रहना
1251,bleiben::V,forblive,रुकना
1252,warten::V,vente,इंतज़ार करना
1253,erwarten::V,vente,प्रतीक्षा करना
1254,erwarten::V,afvente,प्रतीक्षा करना
1255,suchen::V,søge,ढूँढ़ना
1256,finden::V,finde,पाना
1257,finden::V,finde,ढूँढ़ निकालना
1258,versuchen::V,forsøge,कोशिश करना
1259,vorbereiten::V,forberede,तैयार करना
1260,lieben::V,elske,प्यार करना
1261,mögen::V,holde af,पसंद होना
1262,mögen::V,kunne lide,पसंद होना
1263,lachen::V,le,हँसना
1264,rühren::V,røre,छूना
1265,weinen::V,græde,रोना
1266,schimpfen::V,skænde,गाली देना
1267,sich ärgern::V,ærgre sig,चिढ़ना
1268,sich ärgern::V,ærgre sig,नाराज़ होना
1269,sich fürchten::V,være bange,डरना
1270,sich fürchten::V,være bange,भय खाना
1271,fürchten::V,være bange for,डरना से
1272,fürchten::V,være bange for,भय खाना से
1273,fliehen::V,flygte,भागना
1274,flüchten::V,flygte,निकल भागना
1275,sehen::V,se,देखना
1276,anschauen::V,se på,देखना
1277,anschauen::V,betragte,देखना
1278,ansehen::V,anse,दृष्टि डालना पर
1279,hören::V,høre,सुनना
1280,zuhören::V,høre til,सुनना
1281,probieren::V,smage,चखना
1282,probieren::V,smage på,चखना
1283,riechen::V,lugte,सूँघना
1284,fühlen::V,føle,महसूस करना
1285,scheinen::V,synes,लगना
1286,zu sehen sein::V,synes,दिखाई देना
1287,vernehmen::V,erfare,सुनना
1288,frieren::V,fryse,ठंड लगना
1289,frieren::V,fryse,सर्दी लगना
1290,tun::V,gøre,करना
1291,können::V,kunne,सकना
1292,können::V,kunne,जानना
1293,wollen::V,ville,चाहना
1294,anfangen::V,begynde,शुरू करना
1295,beenden::V,afslutte,ख़त्म करना
1296,beenden::V,afslutte,समाप्त करना
1297,aufhören::V,ophøre,बंद जाना
1298,aufhören::V,ophøre,समाप्त जाना
1299,aufhören::V,holde op,बंद जाना
1300,aufhören::V,holde op,समाप्त जाना
1301,gelingen::V,lykkes,बनना
1302,gelingen::V,lykkes,अच्छा होना
1303,geraten::V,blive,बन पड़ना
1304,öffnen::V,åbne,खोलना
1305,schließen::V,lukke,बंद करना
1306,stellen::V,stille,रखना
1307,setzen::V,sætte,रखना
1308,setzen::V,sætte,बिठाना
1309,legen::V,lægge,रखना
1310,legen::V,lægge,लिटाना
1311,berühren::V,berøre,छूना
1312,berühren::V,berøre,स्पर्श करना
1313,verbinden::V,forbinde,बाँधना
1314,bedecken::V,dække,ढकना
1315,bedecken::V,bedække,ढकना
1316,aufhängen::V,hænge,लटकाना
1317,aufhängen::V,hænge op,लटकाना
1318,anzünden::V,tænde,जलाना
1319,anzünden::V,antænde,जलाना
1320,aufheben::V,løfte,उठाना
1321,aufheben::V,tage op,उठाना
1322,zurücklassen::V,lade tilbage,पीछे छोड़ना
1323,verlieren::V,miste,खोना
1324,verlieren::V,miste,गँवाना
1325,fallen lassen::V,tabe,गिराना
1326,fallen lassen::V,droppe,गिराना
1327,machen::V,gøre,करना
1328,machen::V,gøre,बनाना
1329,herstellen::V,fremstille,बनाना
1330,herstellen::V,fremstille,तैयार करना
1331,bauen::V,bygge,बनाना
1332,bauen::V,bygge,निर्माण करना
1333,reparieren::V,reparere,मरम्मत करना
1334,verbessern::V,rette,सुधारना
1335,verbessern::V,forbedre,सुधारना
1336,ändern::V,ændre,बदलना
1337,ändern::V,ændre,परीवर्तन करना
1338,graben::V,grave,खोदना
1339,beugen::V,bøje,झुकाना
1340,biegen::V,bøje,झुकाना
1341,drehen::V,dreje,फेरना
1342,drehen::V,dreje,घुमाना
1343,wenden::V,vende,पलटना
1344,wenden::V,vende,मोड़ना
1345,umdrehen::V,dreje om,घुमाना
1346,heben::V,hæve,उठाना
1347,heben::V,hæve,ऊँचा करना
1348,hochheben::V,løfte,उठाना
1349,hochheben::V,løfte,ऊपर को उठाना
1350,ergreifen::V,gribe fat i,पकड़ना
1351,ergreifen::V,gribe fat i,हाथ में लेना
1352,halten::V,holde,धरना
1353,halten::V,holde,पकड़ना
1354,drücken::V,trykke,दबाना
1355,schieben::V,skyde,सरकाना
1356,schieben::V,skyde,खिसकाना
1357,schieben::V,skubbe,सरकाना
1358,schieben::V,skubbe,खिसकाना
1359,kratzen::V,klø,खुरचना
1360,kratzen::V,klø,खुजलाना
1361,kratzen::V,kradse,खुरचना
1362,kratzen::V,kradse,खुजलाना
1363,lecken::V,slikke,चाटना
1364,beißen::V,bide,काटना
1365,abreißen::V,rive af,तोड़ना
1366,abschneiden::V,skære af,काट करना
1367,binden::V,binde,बाँधना
1368,stecken::V,stikke,खोंसना
1369,brechen::V,brække,तोड़ना
1370,klopfen::V,banke,खटखटाना
1371,hauen::V,hugge,ठोकना
1372,kleben::V,klistre,चिपकाना
1373,reiben::V,gnide,घिसना
1374,reiben::V,gnide,रगड़ना
1375,streichen::V,smøre,लगाना
1376,schleifen::V,slibe,तेज़ करना
1377,schneiden::V,skære,कतरना
1378,schneiden::V,klippe,कतरना
1379,rütteln::V,ruske,झकझोरना
1380,schütteln::V,ryste,हिलाना
1381,schwenken::V,svinge,घुमाना
1382,schütten::V,hælde,उँडेलना
1383,füllen::V,fylde,भरना
1384,füllen::V,fylde,ठूसना
1385,einwickeln::V,pakke ind,लपेटना
1386,tragen::V,bære,ढोना
1387,schleppen::V,slæbe,घसीटना
1388,ziehen::V,trække,खींचना
1389,aufbewahren::V,opbevare,रखना
1390,werfen::V,kaste,फेंकना
1391,fangen::V,fange,पकड़ना
1392,packen::V,gribe,पकड़ना
1393,verstecken::V,gemme,छिपाना
1394,teilen::V,dele,बाँटना
1395,schicken::V,sende,भेजना
1396,bringen::V,bringe,लाना
1397,hinzufügen::V,tilføje,जोड़ना
1398,bekommen::V,få,पाना
1399,erhalten::V,få,पाना
1400,erhalten::V,få,मिलना
1401,nehmen::V,tage,लेना
1402,wählen::V,vælge,चुनना
1403,auswählen::V,udvælge,चुनना
1404,bewahren::V,bevare,बनाए रखना
1405,behindern::V,hindre,रोकना
1406,behindern::V,forhindre,रोकना
1407,verderben::V,ødelægge,ख़राब करना
1408,beschädigen::V,beskadige,नुक़सान पहुँचाना
1409,zerbrechen::V,brække itu,तोड़ना
1410,zerreißen::V,rive itu,तोड़ना
1411,zerstören::V,ødelægge,नष्ट करना
1412,zerstören::V,ødelægge,बरबाद करना
1413,verbrennen::V,brænde,जलाना
1414,geben::V,give,देना
1415,reichen::V,række,थमाना
1416,schenken::V,forære,भेंट देना
1417,versprechen::V,love,वादा करना
1418,wünschen::V,ønske,कामना करना
1419,loben::V,rose,तारीफ़ करना
1420,küssen::V,kysse,चूमना
1421,wiegen::V,vugge,झुलाना
1422,zudecken::V,dække til,ढकना
1423,wecken::V,vække,जगाना
1424,zeigen::V,vise,दिखाना
1425,führen::V,føre,रास्ता दिखाना
1426,lehren::V,lære,पढ़ाना
1427,unterrichten::V,undervise,सिखाना
1428,aufziehen::V,opdrage,पालना
1429,leiten::V,lede,संचालन करना
1430,antreiben::V,skynde på,हड़बड़ाना
1431,lassen::V,få til at,-आना
1432,lassen::V,få til at,कराना
1433,einladen::V,indbyde,बुलाना
1434,einladen::V,invitere,बुलाना
1435,vereinigen::V,forene,मिलाना
1436,vereinigen::V,forene,संयुक्त करना
1437,besuchen::V,besøge,मिलना से
1438,besuchen::V,besøge,मिलने जाना से
1439,treffen::V,møde,मिलना
1440,sich versammeln::V,forsamles,इकट्ठा होना
1441,spielen::V,lege,खेलना
1442,spielen::V,spille,खेलना
1443,singen::V,synge,गाना
1444,tanzen::V,danse,नाचना
1445,sich trennen::V,skilles,अलग होना
1446,verlassen::V,forlade,छोड़ना
1447,retten::V,redde,बचाना
1448,bewachen::V,bevogte,आँख रखना पर
1449,schützen::V,skærme,रक्षा करना
1450,schützen::V,beskytte,रक्षा करना
1451,verteidigen::V,forsvare,रक्षा करना
1452,sich schlagen::V,slås,हाथापाई करना
1453,schießen::V,skyde,गोली मारना
1454,siegen::V,sejre,जीतना
1455,siegen::V,sejre,विजय पाना
1456,ärgern::V,ærgre,चिढ़ाना
1457,schlagen::V,slå,मारना
1458,treten::V,sparke,ठोकर मारना
1459,stechen::V,stikke,भेदना
1460,stechen::V,stikke,भोंकना
1461,stoßen::V,støde,धक्का देना
1462,stoßen::V,støde,झटका देना
1463,stehlen::V,stjæle,चोरी करना
1464,stören::V,forstyrre,बुरा लगना
1465,belästigen::V,genere,तंग करना
1466,belästigen::V,ulejlige,तंग करना
1467,verbergen::V,skjule,लुकाना
1468,täuschen::V,villede,धोखा देना
1469,betrügen::V,bedrage,धोखा देना
1470,töten::V,dræbe,मारना
1471,töten::V,dræbe,मार डालना
1472,wohnen::V,bo,रहना
1473,arbeiten::V,arbejde,काम करना
1474,sammeln::V,samle,जमा करना
1475,pflücken::V,plukke,चुनना
1476,pflücken::V,plukke,तोड़ना
1477,jagen::V,jage,आखेट करना
1478,jagen::V,jage,शिकार करना
1479,fischen::V,fiske,मछली पकड़ना
1480,fassen::V,fange,पकड़ना
1481,hüten::V,vogte,चराना
1482,treiben::V,drive,हाँकना
1483,anbinden::V,binde fast,बाँधना
1484,füttern::V,fodre,खिलाना
1485,melken::V,malke,दुहना
1486,hacken::V,hakke,काटना
1487,gießen::V,hælde,सींचना
1488,reifen::V,modne,पकना
1489,zubereiten::V,tilberede,पकाना
1490,kochen::V,koge,पकाना
1491,kochen::V,koge,राँधना
1492,backen::V,bage,पकाना
1493,braten::V,stege,तलना
1494,braten::V,stege,भूनना
1495,umrühren::V,røre om,फेंटना
1496,stricken::V,strikke,बुनना
1497,nähen::V,sy,सीना
1498,färben::V,farve,रँगना
1499,reinigen::V,rense,साफ़ करना
1500,reinigen::V,rense,शुद्ध करना
1501,reinigen::V,gøre ren,साफ़ करना
1502,reinigen::V,gøre ren,शुद्ध करना
1503,waschen::V,vaske,धोना
1504,abwischen::V,tørre af,पोंछ्ना
1505,spülen::V,skylle,माँजना
1506,spülen::V,skylle,खँगालना
1507,fegen::V,feje,बुहारना
1508,kehren::V,feje,झाड़ना
1509,baden::V,bade,स्नान करना
1510,sich waschen::V,vaske sig,नहाना
1511,sich waschen::V,vaske sig,हाथ-मुँह धोना
