,Concept_ID,lv,ady
676,Ende::N,пом,кӏэ
677,Ende::N,gals,кӏэ
678,Ende::N,uzgalis,кӏэ
679,Loch::N,розь,гъуа́н
680,Loch::N,caurums,гъуа́н
681,Winkel::N,пельӧс,къогъу
682,Winkel::N,leņķis,къогъу
683,Muster::N,сер,тхыпхъэ
684,Muster::N,piemērs,тхыпхъэ
685,Größe::N,ыджда,иина́гъ
686,Größe::N,lielums,иина́гъ
687,Länge::N,кузьта,икӏыхьа́гъ
688,Länge::N,garums,икӏыхьа́гъ
689,Höhe::N,джуджда,лъэгагъ
690,Höhe::N,augstums,лъэгагъ
691,Gewicht::N,сьӧкта,онтэгъугъэ́
692,Gewicht::N,сьӧкталун,онтэгъугъэ́
693,Gewicht::N,svars,онтэгъугъэ́
694,Gewicht::N,smagums,онтэгъугъэ́
695,Menge::N,лун,пчъагъэ́
696,Menge::N,числӧ,пчъагъэ́
697,Menge::N,masa,пчъагъэ́
698,Menge::N,daudzums,пчъагъэ́
699,Haufen::N,чукӧр,ӏат
700,Haufen::N,čupa,ӏат
701,Haufen::N,grēda,ӏат
702,Haufen::N,kaudze,ӏат
703,Reihe::N,рад,саты́р
704,Reihe::N,rinda,саты́р
705,Reihe::N,virkne,саты́р
706,Boot::N,пыж,къуашъо́
707,Boot::N,laiva,къуашъо́
708,Ruder::N,пелыс,къошъобэ́щ
709,Ruder::N,ӧпаснӧй,къошъобэ́щ
710,Ruder::N,airis,къошъобэ́щ
711,Ruder::N,irklis,къошъобэ́щ
712,Schlitten::N,дадь,
713,Schlitten::N,ragavas,
714,Ski::N,лызь,лыжэхэр
715,Ski::N,slēpe,лыжэхэр
716,Lagerfeuer::N,бипур,пхъэмашӏу
717,Lagerfeuer::N,ugunskurs,пхъэмашӏу
718,Last::N,сьӧкыдтор,
719,Last::N,krava,
720,Gang::N,мунӧм,кӏоныр
721,Gang::N,ветлӧм,кӏоныр
722,Gang::N,eja,кӏоныр
723,Gang::N,gājums,кӏоныр
724,Schritt::N,воськов,лъэубэ́къу
725,Schritt::N,воськовтӧм,лъэубэ́къу
726,Schritt::N,solis,лъэубэ́къу
727,Norden::N,войвыв,темы́р
728,Norden::N,ziemeļi,темы́р
729,Süden::N,лунвыв,къыблэ́
730,Süden::N,dienvidi,къыблэ́
731,Westen::N,рытыв,тыгъэкъохьа́пӏ
732,Westen::N,rietumi,тыгъэкъохьа́пӏ
733,Osten::N,асыв,тыгьэкъокӏы́пӏ
734,Osten::N,austrumi,тыгьэкъокӏы́пӏ
735,Holz::N,пу,чъыгы́
736,Holz::N,koks,чъыгы́
737,Holz::N,koksne,чъыгы́
738,Brett::N,пӧв,пхъэ́мбгъу
739,Brett::N,dēlis,пхъэ́мбгъу
740,Platte::N,плита,упсыхьагъ
741,Platte::N,plate,упсыхьагъ
742,Platte::N,plāksne,упсыхьагъ
743,Stütze::N,пыкӧд,кӏэгъэкъон
744,Stütze::N,мыджӧд,кӏэгъэкъон
745,Stütze::N,balsts,кӏэгъэкъон
746,Stütze::N,atspaids,кӏэгъэкъон
747,Stange::N,потш,къорэ́гъ
748,Stange::N,maikste,къорэ́гъ
749,Stock::N,бедь,бэщ
750,Stock::N,boze,бэщ
751,Stock::N,spieķis,бэщ
752,Stab::N,зир,бэщ кӏы́хь
753,Stab::N,zizlis,бэщ кӏы́хь
754,Rohr::N,труба,онджэкъ
755,Rohr::N,caurule,онджэкъ
756,Haus::N,керка,унэ́
757,Haus::N,māja,унэ́
758,Heim::N,горт,унэ́
759,Heim::N,mājas,унэ́
760,Ofen::N,пач,гъэжъэн
761,Ofen::N,krāsns,гъэжъэн
762,Fußboden::N,джодж,джэхашъу
763,Fußboden::N,grīda,джэхашъу
764,Tisch::N,пызан,стол
765,Tisch::N,galds,стол
766,Stuhl::N,улӧс,пхъэнтӏэ́кӏу
767,Stuhl::N,krēsls,пхъэнтӏэ́кӏу
768,Wiege::N,зыбка,кушъэ́
769,Wiege::N,šūpulis,кушъэ́
770,Bett::N,вольпась,пӏэкӏо́р
771,Bett::N,gulta,пӏэкӏо́р
772,Regal::N,джадж,мэкӏай
773,Regal::N,plaukts,мэкӏай
774,Kiste::N,куд,ящык
775,Kiste::N,ящик,ящык
776,Kiste::N,kaste,ящык
777,Kiste::N,šķirsts,ящык
778,Fenster::N,ӧшинь,шъхьаныгъу́пчъ
779,Fenster::N,logs,шъхьаныгъу́пчъ
780,Tür::N,ӧдзӧс,пчъэ
781,Tür::N,durvis,пчъэ
782,Tor::N,дзиръя,къэла́пчъ
783,Tor::N,vārti,къэла́пчъ
784,Zaun::N,потшӧс,шӏыхьагъэ́
785,Zaun::N,žogs,шӏыхьагъэ́
786,Dach::N,вевт,шъхьэ́
787,Dach::N,jumts,шъхьэ́
788,Leiter::N,пос,лъэо́й
789,Leiter::N,пос,дэкӏояпӏэ́
790,Leiter::N,kāpnes,лъэо́й
791,Leiter::N,kāpnes,дэкӏояпӏэ́
792,Leiter::N,redeles,лъэо́й
793,Leiter::N,redeles,дэкӏояпӏэ́
794,Besen::N,рос,пхъэнкӏы́пхъ
795,Besen::N,slota,пхъэнкӏы́пхъ
796,Spaten::N,зыр,къазгъы́р
797,Spaten::N,lāpsta,къазгъы́р
798,Schaufel::N,тэльӧб,хэӏалъ
799,Schaufel::N,liekšķere,хэӏалъ
800,Gabel::N,вилки,цацэ
801,Gabel::N,dakšiņa,цацэ
802,Löffel::N,пань,джэмы́шх
803,Löffel::N,karote,джэмы́шх
804,Messer::N,пурт,шъэжъы́й
805,Messer::N,nazis,шъэжъы́й
806,Nagel::N,тув,гъучӏыӏу́н
807,Nagel::N,кӧрт тув,гъучӏыӏу́н
808,Nagel::N,nagla,гъучӏыӏу́н
809,Netz::N,тыв,хъытыу
810,Netz::N,tīkls,хъытыу
811,Haken::N,крук,хьажтӏаркъу
812,Haken::N,āķis,хьажтӏаркъу
813,Haken::N,kāsis,хьажтӏаркъу
814,Haken::N,krampis,хьажтӏаркъу
815,Griff::N,нуд,къопс
816,Griff::N,kāts,къопс
817,Griff::N,rokturis,къопс
818,Schloss::N,томан,ӏункӏы́бз
819,Schloss::N,aizslēgs,ӏункӏы́бз
820,Bild::N,серпас,сурэ́т
821,Bild::N,glezna,сурэ́т
822,Figur::N,пертас,
823,Figur::N,вежньӧг,
824,Figur::N,figūra,
825,Puppe::N,акань,нысхъа́п
826,Puppe::N,lelle,нысхъа́п
827,Beutel::N,мешӧк,дзыо́
828,Beutel::N,kule,дзыо́
829,Beutel::N,maisiņš,дзыо́
830,Bündel::N,кӧртӧд,
831,Bündel::N,sainis,
832,Tasche::N,сумка,ӏэлъмэ́къ
833,Tasche::N,soma,ӏэлъмэ́къ
834,Eimer::N,ведра,щалъ
835,Eimer::N,spainis,щалъ
836,Deckel::N,пӧдан,шъхьэ
837,Deckel::N,тупкӧд,шъхьэ
838,Deckel::N,vāks,шъхьэ
839,Geschirr::N,дозмук,хьакъу-шыкъу
840,Geschirr::N,тасьті-пань,хьакъу-шыкъу
841,Geschirr::N,trauki,хьакъу-шыкъу
842,Sack::N,мешӧк,дзыо́
843,Sack::N,maiss,дзыо́
844,Tasse::N,бекар,чашк
845,Tasse::N,тасьті,чашк
846,Tasse::N,tase,чашк
847,Topf::N,гырнич,кастрюль
848,Topf::N,pods,кастрюль
849,Kessel::N,пӧрт,шыуа́н
850,Kessel::N,katls,шыуа́н
851,Essen::N,сёйӧм,шхэн
852,Essen::N,ēdiens,шхэн
853,Nahrung::N,сёян,шхэн
854,Nahrung::N,barība,шхэн
855,Speise::N,сёян,шхыныгъу
856,Speise::N,сёянтор,шхыныгъу
857,Speise::N,ēdiens,шхыныгъу
858,Fleisch::N,яй,лы
859,Fleisch::N,gaļa,лы
860,Getreide::N,нянь,лэжьыгъацэ́
861,Getreide::N,labība,лэжьыгъацэ́
862,Brei::N,рок,пӏастэ́
863,Brei::N,putra,пӏастэ́
864,Brei::N,biezenis,пӏастэ́
865,Brot::N,нянь,хьалыгъу
866,Brot::N,maize,хьалыгъу
867,Scheibe::N,шӧрӧм,такъы́р
868,Scheibe::N,чӧлан,такъы́р
869,Scheibe::N,šķēle,такъы́р
870,Scheibe::N,rieciens,такъы́р
871,Fett::N,гос,дагъэ́
872,Fett::N,тшог,дагъэ́
873,Fett::N,tauki,дагъэ́
874,Butter::N,вый,тхъу
875,Butter::N,sviests,тхъу
876,Öl::N,вый,тхъу
877,Öl::N,eļļa,тхъу
878,Salz::N,сов,щыгъу
879,Salz::N,sāls,щыгъу
880,Suppe::N,шыд,хьантхъупс
881,Suppe::N,zupa,хьантхъупс
882,Honig::N,ма,шъоу́
883,Honig::N,medus,шъоу́
884,Milch::N,йӧв,щэ
885,Milch::N,piens,щэ
886,Tee::N,чай,щай
887,Tee::N,tēja,щай
888,Leder::N,ку,кӏы́шъу
889,Leder::N,āda,кӏы́шъу
890,Wolle::N,вурун,цы
891,Wolle::N,vilna,цы
892,Stoff::N,дӧра,шэкӏы
893,Stoff::N,drāna,шэкӏы
894,Stoff::N,audums,шэкӏы
895,Nadel::N,ем,бгъэ́хаӏу
896,Nadel::N,adata,бгъэ́хаӏу
897,Faden::N,сунис,ӏуда́н
898,Faden::N,diegs,ӏуда́н
899,Faden::N,pavediens,ӏуда́н
900,Knopf::N,кизь,занкӏэу
901,Knopf::N,poga,занкӏэу
902,Knoten::N,гӧрӧд,зэкъодзапӏэ
903,Knoten::N,mezgls,зэкъодзапӏэ
904,Farbe::N,краска,краск
905,Farbe::N,вап,краск
906,Farbe::N,krāsa,краск
907,Kleidung::N,паськӧм,щыгъы́ны
908,Kleidung::N,tērps,щыгъы́ны
909,Kleidung::N,drēbes,щыгъы́ны
910,Hemd::N,дӧрӧм,джан
911,Hemd::N,krekls,джан
912,Kragen::N,воротник,пшъапӏ
913,Kragen::N,apkakle,пшъапӏ
914,Ärmel::N,сос,гъуап
915,Ärmel::N,piedurkne,гъуап
916,Hose::N,гач,гъончэ́дж
917,Hose::N,bikses,гъончэ́дж
918,Gürtel::N,вӧнь,бгыры́пх
919,Gürtel::N,josta,бгыры́пх
920,Mütze::N,шапка,паӏо́
921,Mütze::N,cepure,паӏо́
922,Schuh::N,башмак,
923,Schuh::N,ботинки,
924,Schuh::N,kurpe,
925,Stiefel::N,сапӧг,щазым
926,Stiefel::N,zābaks,щазым
927,Ring::N,кытш,ӏэлъы́н
928,Ring::N,gredzens,ӏэлъы́н
929,Band::N,лента,лент
930,Band::N,вундас,лент
931,Band::N,lente,лент
932,Kamm::N,сынан,мажь
933,Kamm::N,ķemme,мажь
934,Spiegel::N,рӧмпӧштан,гъундж
935,Spiegel::N,spogulis,гъундж
936,Riemen::N,тасма,бгыры́пх
937,Riemen::N,siksna,бгыры́пх
938,Schnur::N,гез,кӏапсэ́
939,Schnur::N,aukla,кӏапсэ́
940,Leine::N,юргез,шъокӏапс
941,Leine::N,saite,шъокӏапс
942,Decke::N,эшкын,чыхӏэн
943,Decke::N,шебрас,чыхӏэн
944,Decke::N,sega,чыхӏэн
945,Kissen::N,юрлӧс,шъхьант
946,Kissen::N,spilvens,шъхьант
947,Tuch::N,чышъян,шъхьэтехъу
948,Tuch::N,vadmala,шъхьэтехъу
949,Handtuch::N,ки чышкӧд,ӏаплъэкӏ
950,Handtuch::N,кизьчышъян,ӏаплъэкӏ
951,Handtuch::N,dvielis,ӏаплъэкӏ
952,Kraft::N,этш,къары́у
953,Kraft::N,этш,кӏуачӏэ́
954,Kraft::N,эбӧс,къары́у
955,Kraft::N,эбӧс,кӏуачӏэ́
956,Kraft::N,spēks,къары́у
957,Kraft::N,spēks,кӏуачӏэ́
958,Stärke::N,ёнлун,кӏуачӏэ́
959,Stärke::N,чорыдлун,кӏуачӏэ́
960,Stärke::N,stiprums,кӏуачӏэ́
961,Gesundheit::N,дзоньвидзалун,псауныгъ
962,Gesundheit::N,veselība,псауныгъ
963,Krankheit::N,висьӧм,узы
964,Krankheit::N,slimība,узы
965,Schmerz::N,висьӧм,узы
966,Schmerz::N,sāpes,узы
967,Wunde::N,дой,уӏагъэ́
968,Wunde::N,brūce,уӏагъэ́
969,Wunde::N,jēlums,уӏагъэ́
970,Fieber::N,жар,техьа́гъу
971,Fieber::N,жар,жъоку
972,Fieber::N,drudzis,техьа́гъу
973,Fieber::N,drudzis,жъоку
974,Fieber::N,karstums,техьа́гъу
975,Fieber::N,karstums,жъоку
976,Arznei::N,лекарство,ӏэзэ́гъу
977,Arznei::N,зелля,ӏэзэ́гъу
978,Arznei::N,zāles,ӏэзэ́гъу
979,Arznei::N,medikaments,ӏэзэ́гъу
980,Brücke::N,пос,лъэмы́д ж
981,Brücke::N,tilts,лъэмы́д ж
982,Brunnen::N,юкмӧс,псынэ́
983,Brunnen::N,aka,псынэ́
984,Weide::N,пӧскӧтина,хъупӏэ́
985,Weide::N,ganības,хъупӏэ́
986,Pfad::N,туй,лъагъу
987,Pfad::N,кыснан,лъагъу
988,Pfad::N,taka,лъагъу
989,Weg::N,туй,гъо́гу
990,Weg::N,ceļš,гъо́гу
991,Straße::N,туй,гъо́гу
992,Straße::N,iela,гъо́гу
993,Dorf::N,сикт,къуа́дж
994,Dorf::N,ciems,къуа́дж
995,Stadt::N,кар,къалэ́
996,Stadt::N,pilsēta,къалэ́
997,Brief::N,письмӧ,тхэн
998,Brief::N,письмӧ,письмэ
999,Brief::N,vēstule,тхэн
1000,Brief::N,vēstule,письмэ
1001,Buch::N,небӧг,тхы́лъ
1002,Buch::N,grāmata,тхы́лъ
1003,Buchstabe::N,шыпас,хьары́ф
1004,Buchstabe::N,burts,хьары́ф
1005,Zeitung::N,газет,газет
1006,Zeitung::N,avīze,газет
1007,Zeitung::N,laikraksts,газет
1008,Leben::N,лов,гъашӏэ́
1009,Leben::N,олӧм,гъашӏэ́
1010,Leben::N,dzīve,гъашӏэ́
1011,Tod::N,кулӧм,аджал
1012,Tod::N,nāve,аджал
1013,Grab::N,гу,бэны́
1014,Grab::N,kaps,бэны́
1015,Kirche::N,вичко,чылы́с
1016,Kirche::N,baznīca,чылы́с
1017,Sünde::N,мыж,гунахь
1018,Sünde::N,grēks,гунахь
1019,Gott::N,ен,тхьэ
1020,Gott::N,dievs,тхьэ
1021,Arbeiter::N,уджалысь,рабоч
1022,Arbeiter::N,strādnieks,рабоч
1023,Chef::N,юралысь,гъэр
1024,Chef::N,веськӧдлысь,гъэр
1025,Chef::N,šefs,гъэр
1026,Chef::N,vadītajs,гъэр
1027,Chef::N,priekšnieks,гъэр
1028,Meister::N,вӧчысь,ӏэпыӏа́с
1029,Meister::N,meistars,ӏэпыӏа́с
1030,Arzt::N,врач,
1031,Arzt::N,бурдӧдысь,
1032,Arzt::N,ārsts,
1033,Lehrer::N,велӧдысь,кӏэлэегъа́дж
1034,Lehrer::N,skolotājs,кӏэлэегъа́дж
1035,Geld::N,сьӧм,ахъщ
1036,Geld::N,nauda,ахъщ
1037,Geschäft::N,удж,ӏофшӏэн
1038,Geschäft::N,bizness,ӏофшӏэн
1039,Geschäft::N,darījums,ӏофшӏэн
1040,Laden::N,вузасянін,туча́н
1041,Laden::N,bode,туча́н
1042,Laden::N,veikals,туча́н
1043,Preis::N,дон,уасэ́
1044,Preis::N,cena,уасэ́
1045,Ware::N,тӧвар,хьап-щып
1046,Ware::N,prece,хьап-щып
1047,Nutzen::N,воӧм,чар
1048,Nutzen::N,воӧм,федэ́
1049,Nutzen::N,выгӧда,чар
1050,Nutzen::N,выгӧда,федэ́
1051,Nutzen::N,labums,чар
1052,Nutzen::N,labums,федэ́
1053,Reichtum::N,озырлун,байныгъ
1054,Reichtum::N,bagātība,байныгъ
1055,Welt::N,енкӧла,дуна́й
1056,Welt::N,pasaule,дуна́й
1057,Land::N,му,хэгъэ́́гу
1058,Land::N,zeme,хэгъэ́́гу
1059,Staat::N,канму,къэралыгъу
1060,Staat::N,государство,къэралыгъу
1061,Staat::N,valsts,къэралыгъу
1062,König::N,кан,пачъы́хь
1063,König::N,ķēniņš,пачъы́хь
1064,König::N,karalis,пачъы́хь
1065,Macht::N,каналӧм,шынэгъакзэ́
1066,Macht::N,vara,шынэгъакзэ́
1067,Grenze::N,су,гъуна́пкъ
1068,Grenze::N,суйӧр,гъуна́пкъ
1069,Grenze::N,robeža,гъуна́пкъ
1070,Krieg::N,ожман,зао́
1071,Krieg::N,karš,зао́
1072,Feind::N,враг,пы́и
1073,Feind::N,вӧрӧг,пы́и
1074,Feind::N,ienaidnieks,пы́и
1075,Gewalt::N,мырдöналöм,егъэзыгъэныгъ
1076,Gewalt::N,vara,егъэзыгъэныгъ
1077,Gewalt::N,vardarbība,егъэзыгъэныгъ
1078,Kampf::N,вермасьӧм,бэнэныгъ
1079,Kampf::N,cīņa,бэнэныгъ
1080,Bogen[Waffe]::N,ньӧввуж,щабз
1081,Bogen[Waffe]::N,loks,щабз
1082,Pfeil::N,ньӧв,щэбза́щ
1083,Pfeil::N,bulta,щэбза́щ
1084,Gewehr::N,пишшаль,шхонч
1085,Gewehr::N,šautene,шхонч
1086,Fehler::N,сорсьӧм,хэукъоныгъ
1087,Fehler::N,дзугсьӧм,хэукъоныгъ
1088,Fehler::N,kļūda,хэукъоныгъ
1089,Lüge::N,пӧръясьӧм,пцӏы
1090,Lüge::N,ылӧдлӧм,пцӏы
1091,Lüge::N,meli,пцӏы
1092,Schaden::N,лёк,зэра́р
1093,Schaden::N,изъян,зэра́р
1094,Schaden::N,пакӧсьт,зэра́р
1095,Schaden::N,bojājums,зэра́р
1096,Schaden::N,kaitējums,зэра́р
1097,Unglück::N,шог,тхьамыкӏагъу
1098,Unglück::N,kļūme,тхьамыкӏагъу
1099,Unglück::N,klizma,тхьамыкӏагъу
1100,Unglück::N,nelaime,тхьамыкӏагъу
1101,Schuld::N,мыж,мысагъэ́
1102,Schuld::N,vaina,мысагъэ́
1103,Alter::N,арлыд,ныбжь
1104,Alter::N,vecums,ныбжь
1105,Schluss::N,пом,кӏэ
1106,Schluss::N,beigas,кӏэ
1107,Zeit::N,кад,уахътэ́
1108,Zeit::N,laiks,уахътэ́
1109,Tag::N,лун,мафэ́
1110,Tag::N,diena,мафэ́
1111,Morgen::N,асыв,пчэды́жь
1112,Morgen::N,rīts,пчэды́жь
1113,Mittag::N,лун шӧр,щэджагьу́
1114,Mittag::N,pusdiena,щэджагьу́
1115,Abend::N,рыт,пчыхьэ́
1116,Abend::N,vakars,пчыхьэ́
1117,Nacht::N,вой,чэщы́
1118,Nacht::N,nakts,чэщы́
1119,Woche::N,вежон,тхьамафэ́
1120,Woche::N,nedēļa,тхьамафэ́
1121,Monat::N,тӧлысь,мазэ́
1122,Monat::N,mēnesis,мазэ́
1123,Jahr::N,во,илъэ́с
1124,Jahr::N,gads,илъэ́с
1125,Frühling::N,тулыс,гъатхэ́
1126,Frühling::N,pavasaris,гъатхэ́
1127,Sommer::N,гожӧм,гъэмафэ́
1128,Sommer::N,vasara,гъэмафэ́
1129,Herbst::N,ар,бжыхьэ́
1130,Herbst::N,rudens,бжыхьэ́
1131,Winter::N,тӧв,кӏыма́ф
1132,Winter::N,ziema,кӏыма́ф
1133,Januar::N,тӧв шӧр,январь
1134,Januar::N,janvāris,январь
1135,Februar::N,урасьӧм,февраль
1136,Februar::N,februāris,февраль
1137,März::N,рака,март
1138,März::N,marts,март
1139,April::N,кос му,апрель
1140,April::N,aprīlis,апрель
1141,Mai::N,ода-кора,май
1142,Mai::N,maijs,май
1143,Juni::N,лӧддза-номъя,июнь
1144,Juni::N,jūnijs,июнь
1145,Juli::N,сора,июль
1146,Juli::N,jūlijs,июль
1147,August::N,моз,август
1148,August::N,augusts,август
1149,September::N,кӧч,сентябрь
1150,September::N,septembris,сентябрь
1151,Oktober::N,йирым,октябрь
1152,Oktober::N,oktobris,октябрь
1153,November::N,вӧльгым,ноябрь
1154,November::N,novembris,ноябрь
1155,Dezember::N,ӧшым,декабрь
1156,Dezember::N,decembris,декабрь
1157,Montag::N,выльлун,блыпэ́
1158,Montag::N,pirmdiena,блыпэ́
1159,Dienstag::N,воторник,гъубдж
1160,Dienstag::N,otrdiena,гъубдж
1161,Mittwoch::N,середа,бэрэскэжъый
1162,Mittwoch::N,trešdiena,бэрэскэжъый
1163,Donnerstag::N,четверг,мэфэ́ку
1164,Donnerstag::N,ceturtdiena,мэфэ́ку
1165,Freitag::N,пекнича,бэрэскэшху
1166,Freitag::N,piektdiena,бэрэскэшху
1167,Samstag::N,субӧта,шэмбэ́т
1168,Samstag::N,sestdiena,шэмбэ́т
1169,Sonntag::N,вӧскресенньӧ,тхьаума́ф
1170,Sonntag::N,svētdiena,тхьаума́ф
1171,groß::A,ыджыд,ины́
1172,groß::A,dižs,ины́
1173,groß::A,liels,ины́
1174,klein::A,ичӧт,цӏы́кӏу
1175,klein::A,mazs,цӏы́кӏу
1176,lang::A,кузь,кӏыхьэ́
1177,lang::A,garš,кӏыхьэ́
1178,kurz::A,дженьыд,кӏэкӏы́
1179,kurz::A,īss,кӏэкӏы́
1180,breit::A,ота,шъуамбгъо́
1181,breit::A,паськыд,шъуамбгъо́
1182,breit::A,plats,шъуамбгъо́
1183,schmal::A,оттӧм,бгъузэ́
1184,schmal::A,tievs,бгъузэ́
1185,dicht::A,сук,ӏужъу́
1186,dicht::A,blīvs,ӏужъу́
1187,dick[Gegenstand]::A,кыз,ӏужъу́
1188,dick[Gegenstand]::A,biezs,ӏужъу́
1189,dünn::A,вӧсни,пӏуакӏэ́
1190,dünn::A,вӧсньыд,пӏуакӏэ́
1191,dünn::A,plāns,пӏуакӏэ́
1192,fein::A,посни,пӏуакӏэ́
1193,fein::A,smalks,пӏуакӏэ́
1194,fest::A,зумыд,пытэ́
1195,fest::A,tvirts,пытэ́
1196,fest::A,noturīgs,пытэ́
1197,flach::A,плавкӧс,тешъо́
1198,flach::A,тшӧтшкӧс,тешъо́
1199,flach::A,lēzens,тешъо́
1200,flach::A,līdzens,тешъо́
1201,glatt::A,вольк,зэны́бжь
1202,glatt::A,мольыд,зэны́бжь
1203,glatt::A,gluds,зэны́бжь
1204,glatt::A,slidens,зэны́бжь
1205,hart::A,зумыд,пытэ́
1206,hart::A,ciets,пытэ́
1207,weich::A,небыд,шъабэ́
1208,weich::A,mīksts,шъабэ́
1209,rund::A,гӧгрӧс,хъура́й
1210,rund::A,apaļš,хъура́й
1211,spitz::A,ёсь йыла,папцӏэ́
1212,spitz::A,smails,папцӏэ́
1213,scharf::A,ёсь,чан
1214,scharf::A,ass,чан
1215,stumpf::A,ныж,цако́
1216,stumpf::A,truls,цако́
1217,stumpf::A,strups,цако́
1218,schwer::A,сьӧкыд,онтэ́гъу
1219,schwer::A,smags,онтэ́гъу
1220,schön::A,мича,дахэ́
1221,schön::A,лӧсьыд,дахэ́
1222,schön::A,daiļš,дахэ́
1223,schön::A,skaists,дахэ́
1224,heiß::A,пӧсь,жъо́ркъ
1225,heiß::A,karsts,жъо́ркъ
1226,warm::A,шоныд,фабэ́у
1227,warm::A,silts,фабэ́у
1228,kalt::A,кӧдзыд,чъыӏэ́
1229,kalt::A,salts,чъыӏэ́
1230,kalt::A,auksts,чъыӏэ́
1231,kühl::A,юзыд,чъыӏэтагъ
1232,kühl::A,ыркыд,чъыӏэтагъ
1233,kühl::A,vēss,чъыӏэтагъ
1234,kühl::A,dzestrs,чъыӏэтагъ
1235,frisch::A,выль,чъыӏэтагъ
1236,frisch::A,svaigs,чъыӏэтагъ
1237,feucht::A,уль,шынагъэ зиӏэ
1238,feucht::A,уль,шынэгъакӏэ зиӏэ
1239,feucht::A,mitrs,шынагъэ зиӏэ
1240,feucht::A,mitrs,шынэгъакӏэ зиӏэ
1241,feucht::A,drēgns,шынагъэ зиӏэ
1242,feucht::A,drēgns,шынэгъакӏэ зиӏэ
1243,nass::A,ва,цӏынэ́
1244,nass::A,slapjš,цӏынэ́
1245,trocken::A,кос,гъушъ
1246,trocken::A,кос,чъэпхъыгъ
1247,trocken::A,sauss,гъушъ
1248,trocken::A,sauss,чъэпхъыгъ
1249,voll::A,кыз,из
1250,voll::A,кыз,изыбз
1251,voll::A,pilns,из
1252,voll::A,pilns,изыбз
1253,leer::A,куш,нэкӏы́
1254,leer::A,тыртӧм,нэкӏы́
1255,leer::A,tukšs,нэкӏы́
1256,offen::A,восьса,зэдэхыгъэ
1257,offen::A,vaļējs,зэдэхыгъэ
1258,offen::A,atvērts,зэдэхыгъэ
1259,geschlossen::A,пӧдса,зэфэшӏыгъ
1260,geschlossen::A,slēgts,зэфэшӏыгъ
1261,sauber::A,сӧстӧм,къабзэ́
1262,sauber::A,tīrs,къабзэ́
1263,sauber::A,spodrs,къабзэ́
1264,schmutzig::A,няйт,шӏо́и
1265,schmutzig::A,netīrs,шӏо́и
1266,schmutzig::A,dubļains,шӏо́и
1267,roh::A,уль,мыжъо́
1268,roh::A,jēls,мыжъо́
1269,reif::A,кисьмӧм,чъэпхъыгъ
1270,reif::A,gatavs,чъэпхъыгъ
1271,reif::A,nobriedis,чъэпхъыгъ
1272,lecker::A,чӧскыд,го́хьы
1273,lecker::A,gards,го́хьы
1274,lecker::A,garšīgs,го́хьы
1275,süß::A,юмов,ӏэшӏу
1276,süß::A,чӧскыд,ӏэшӏу
1277,süß::A,salds,ӏэшӏу
1278,bitter::A,курыд,дыджы́
1279,bitter::A,sūrs,дыджы́
1280,bitter::A,rūgts,дыджы́
1281,sauer::A,шома,хафэ́
1282,sauer::A,skābs,хафэ́
1283,hell::A,югыд,нэфын
1284,hell::A,gaišs,нэфын
1285,dunkel::A,пемыд,мэзэхэ
1286,dunkel::A,tumšs,мэзэхэ
1287,schwarz::A,сьӧд,шӏуцӏэ
1288,schwarz::A,melns,шӏуцӏэ
1289,weiß::A,еджыд,фыжьы́
1290,weiß::A,balts,фыжьы́
1291,rot::A,гӧрд,плъыжьы́
1292,rot::A,sarkans,плъыжьы́
1293,gelb::A,виж,гъожьы́
1294,gelb::A,dzeltens,гъожьы́
1295,blau::A,лӧз,шхъуантӏэ
1296,blau::A,zils,шхъуантӏэ
1297,grün::A,веж,шхъуантӏэ
1298,grün::A,турунвиж,шхъуантӏэ
1299,grün::A,zaļš,шхъуантӏэ
1300,grau::A,руд,шхъо
1301,grau::A,pelēks,шхъо
1302,bunt::A,сера,къолэны
1303,bunt::A,raibs,къолэны
1304,bunt::A,krāsains,къолэны
1305,billig::A,донтӧг,пыут
1306,billig::A,lēts,пыут
1307,teuer::A,дона,сикӏа́с
1308,teuer::A,дона,силъа́пӏ
1309,teuer::A,dārgs,сикӏа́с
1310,teuer::A,dārgs,силъа́пӏ
1311,wertvoll::A,дона,пкӏэ зиӏ
1312,wertvoll::A,дона,уасэ́ зыфа́шӏ
1313,wertvoll::A,vērtīgs,пкӏэ зиӏ
1314,wertvoll::A,vērtīgs,уасэ́ зыфа́шӏ
1315,blind::A,синтӧм,нэшъу́
1316,blind::A,akls,нэшъу́
1317,taub::A,пельтӧм,дэгу
1318,taub::A,kurls,дэгу
1319,kräftig::A,вынйӧра,лъэ́ш
1320,kräftig::A,spēcīgs,лъэ́ш
1321,stark::A,ён,лъэ́ш
1322,stark::A,вына,лъэ́ш
1323,stark::A,stiprs,лъэ́ш
1324,schwach::A,жеб,хъыбэй
1325,schwach::A,vājš,хъыбэй
1326,fett::A,госа,пщэры́
1327,fett::A,brangs,пщэры́
1328,schlank::A,веськыд,ищыгъэ
1329,schlank::A,slaids,ищыгъэ
1330,hübsch::A,мича,дахэ́
1331,hübsch::A,лӧсьыд,дахэ́
1332,hübsch::A,glīts,дахэ́
1333,böse::A,лёк,ябгэ
1334,böse::A,ļauns,ябгэ
1335,böse::A,negants,ябгэ
1336,dumm::A,йӧй,делэ
1337,dumm::A,вежӧртӧм,делэ
