,Concept_ID,ba,se
2462,Löffel::N,ҡалаҡ,пасьтэмь
2463,Messer::N,бысаҡ,nejpie
2464,Messer::N,бысаҡ,nijbbe
2465,Messer::N,бысаҡ,niibi
2466,Messer::N,бысаҡ,nijbe
2467,Messer::N,бысаҡ,nei´bb
2468,Messer::N,бысаҡ,ныййп
2469,Nagel::N,сөй,spæjhkere
2470,Nagel::N,сөй,spiger
2471,Nagel::N,сөй,návlle
2472,Nagel::N,сөй,spiikkár
2473,Nagel::N,сөй,spijkkár
2474,Nagel::N,сөй,näu´ll
2475,Nagel::N,сөй,на̄ввьл
2476,Netz::N,ау,viermie
2477,Netz::N,ау,viermme
2478,Netz::N,ау,næhtta
2479,Netz::N,ау,fierbmi
2480,Netz::N,ау,viermi
2481,Netz::N,ау,säi´mm
2482,Netz::N,ау,нӯжхьт
2483,Haken::N,ыргаҡ,kruehkie
2484,Haken::N,ыргаҡ,ruohkke
2485,Haken::N,ыргаҡ,vagge
2486,Haken::N,ыргаҡ,roahkki
2487,Haken::N,ыргаҡ,faggi
2488,Haken::N,ыргаҡ,kuák'ki
2489,Haken::N,ыргаҡ,kuä´ǩ'ǩ
2490,Haken::N,ыргаҡ,ва̄ӈӈк
2491,Haken::N,ыргаҡ,куэххьк
2492,Griff::N,тотҡа,rehpie
2493,Griff::N,тотҡа,taatje
2494,Griff::N,тотҡа,gavlla
2495,Griff::N,тотҡа,guottáldahka
2496,Griff::N,тотҡа,geavja
2497,Griff::N,тотҡа,novdâ
2498,Griff::N,тотҡа,nõđđ
2499,Griff::N,тотҡа,kå´ǧǧ
2500,Griff::N,тотҡа,нэ̄дт
2501,Schloss::N,йоҙаҡ,laesie
2502,Schloss::N,йоҙаҡ,lássa
2503,Schloss::N,йоҙаҡ,lohkka
2504,Schloss::N,йоҙаҡ,lukkâ
2505,Schloss::N,йоҙаҡ,lokk
2506,Schloss::N,йоҙаҡ,ло̄ххк
2507,Bild::N,картина,guvvie
2508,Bild::N,картина,gåvvå
2509,Bild::N,картина,govva
2510,Bild::N,картина,koṿe
2511,Bild::N,картина,kartt
2512,Bild::N,картина,картина
2513,Figur::N,һын,guvvie
2514,Figur::N,һын,gåvos
2515,Figur::N,һын,figuvrra
2516,Figur::N,һын,figuvra
2517,Figur::N,һын,kovos
2518,Figur::N,һын,kuâŋas
2519,Puppe::N,ҡурсаҡ,dåahka
2520,Puppe::N,ҡурсаҡ,dåhkko
2521,Puppe::N,ҡурсаҡ,doahkko
2522,Puppe::N,ҡурсаҡ,dohkká
2523,Puppe::N,ҡурсаҡ,duhkká
2524,Puppe::N,ҡурсаҡ,kuuhlaž
2525,Puppe::N,ҡурсаҡ,кукла
2526,Beutel::N,тоҡ,voessetje
2527,Beutel::N,тоҡ,påvsså
2528,Beutel::N,тоҡ,seahkaš
2529,Beutel::N,тоҡ,bursa
2530,Beutel::N,тоҡ,guhkkár
2531,Beutel::N,тоҡ,čooṿâs
2532,Beutel::N,тоҡ,siâk'k
2533,Beutel::N,тоҡ,kå´ššel
2534,Beutel::N,тоҡ,ве̄ҏҏц
2535,Bündel::N,төргәк,paantje
2536,Bündel::N,төргәк,buduk
2537,Bündel::N,төргәк,gurppe
2538,Bündel::N,төргәк,gihppu
2539,Bündel::N,төргәк,kiäs'tu
2540,Bündel::N,төргәк,šnâpp
2541,Bündel::N,төргәк,пуччк
2542,Tasche::N,сумка,veaskoe
2543,Tasche::N,сумка,væssko
2544,Tasche::N,сумка,lávkka
2545,Tasche::N,сумка,lávka
2546,Tasche::N,сумка,seahkka
2547,Tasche::N,сумка,lavkkâ
2548,Tasche::N,сумка,laukk
2549,Tasche::N,сумка,суӎӎьк
2550,Tasche::N,сумка,ло̄а̄ффк
2551,Eimer::N,биҙрә,bæhtoe
2552,Eimer::N,биҙрә,skiello
2553,Eimer::N,биҙрә,skállu
2554,Eimer::N,биҙрә,eebir
2555,Eimer::N,биҙрә,skääll
2556,Eimer::N,биҙрә,е̄мьперь
2557,Deckel::N,ҡапҡас,luehkie
2558,Deckel::N,ҡапҡас,låhkke
2559,Deckel::N,ҡапҡас,lohkki
2560,Deckel::N,ҡапҡас,lokke
2561,Deckel::N,ҡапҡас,lå´ǩǩ
2562,Deckel::N,ҡапҡас,ко̄а̄ххтнэсс
2563,Geschirr::N,һауыт-һаба,lihtie
2564,Geschirr::N,һауыт-һаба,lihte
2565,Geschirr::N,һауыт-һаба,lihtit
2566,Geschirr::N,һауыт-һаба,litte
2567,Geschirr::N,һауыт-һаба,kärldõk
2568,Geschirr::N,һауыт-һаба,ка̄ррь
2569,Sack::N,тоҡ,voesse
2570,Sack::N,тоҡ,vuossa
2571,Sack::N,тоҡ,seahkka
2572,Sack::N,тоҡ,sekkâ
2573,Sack::N,тоҡ,siâk'k
2574,Sack::N,тоҡ,ве̄ҏҏц
2575,Tasse::N,сынаяҡ,guksie
2576,Tasse::N,сынаяҡ,gåhppå
2577,Tasse::N,сынаяҡ,gohppu
2578,Tasse::N,сынаяҡ,pollo
2579,Tasse::N,сынаяҡ,kopp
2580,Tasse::N,сынаяҡ,на̄ххьп
2581,Topf::N,кәстрүл,baetie
2582,Topf::N,кәстрүл,krovhte
2583,Topf::N,кәстрүл,rujtta
2584,Topf::N,кәстрүл,giebbme
2585,Topf::N,кәстрүл,báhti
2586,Topf::N,кәстрүл,gievdni
2587,Topf::N,кәстрүл,pääti
2588,Topf::N,кәстрүл,kruâitt
2589,Topf::N,кәстрүл,кӣммьн
2590,Kessel::N,ҡаҙан,giebnie
2591,Kessel::N,ҡаҙан,skallo
2592,Kessel::N,ҡаҙан,giebbme
2593,Kessel::N,ҡаҙан,gieđbmi
2594,Kessel::N,ҡаҙан,kiem'ni
2595,Kessel::N,ҡаҙан,ǩie´mnn
2596,Kessel::N,ҡаҙан,кӣммьн
2597,Essen::N,ашау,åesie
2598,Essen::N,ашау,beapmoe
2599,Essen::N,ашау,biebbmo
2600,Essen::N,ашау,borramuš
2601,Essen::N,ашау,purrâmâš
2602,Essen::N,ашау,porrmõš
2603,Essen::N,ашау,по̄ррмушш
2604,Nahrung::N,аҙыҡ,beapmoe
2605,Nahrung::N,аҙыҡ,biebbmo
2606,Nahrung::N,аҙыҡ,biebmu
2607,Nahrung::N,аҙыҡ,purrâmâš
2608,Nahrung::N,аҙыҡ,porrmõš
2609,Nahrung::N,аҙыҡ,по̄ррмушш
2610,Speise::N,аш,beapmoe
2611,Speise::N,аш,biebbmo
2612,Speise::N,аш,biebmu
2613,Speise::N,аш,määlis
2614,Speise::N,аш,aasâs
2615,Speise::N,аш,porrmõš
2616,Speise::N,аш,по̄ррмушш
2617,Fleisch::N,ит,bearkoe
2618,Fleisch::N,ит,oadtje
2619,Fleisch::N,ит,bierggo
2620,Fleisch::N,ит,biergu
2621,Fleisch::N,ит,uáž'ži
2622,Fleisch::N,ит,vuä´ǯ'ǯ
2623,Fleisch::N,ит,вуэннч
2624,Getreide::N,иген,gernie
2625,Getreide::N,иген,gårnne
2626,Getreide::N,иген,gordni
2627,Getreide::N,иген,valje
2628,Getreide::N,иген,ле̄ййп
2629,Getreide::N,ашлыҡ,gernie
2630,Getreide::N,ашлыҡ,gårnne
2631,Getreide::N,ашлыҡ,gordni
2632,Getreide::N,ашлыҡ,valje
2633,Getreide::N,ашлыҡ,ле̄ййп
2634,Brei::N,бутҡа,kraavhtse
2635,Brei::N,бутҡа,ráktsa
2636,Brei::N,бутҡа,buvru
2637,Brei::N,бутҡа,suoḥâd
2638,Brei::N,бутҡа,hutt
2639,Brei::N,бутҡа,уххт
2640,Brot::N,икмәк,gaahkoe
2641,Brot::N,икмәк,lájbbe
2642,Brot::N,икмәк,stummpa
2643,Brot::N,икмәк,láibi
2644,Brot::N,икмәк,gáhkku
2645,Brot::N,икмәк,leibi
2646,Brot::N,икмәк,lei´bb
2647,Brot::N,икмәк,ле̄ййп
2648,Scheibe::N,телем,snaejrie
2649,Scheibe::N,телем,sárdde
2650,Scheibe::N,телем,vajahas
2651,Scheibe::N,телем,časkkis
2652,Scheibe::N,телем,ča'skes
2653,Scheibe::N,телем,ku´sǩǩ
2654,Scheibe::N,телем,кусськ
2655,Fett::N,май,buejtie
2656,Fett::N,май,vuodja
2657,Fett::N,май,buoidi
2658,Fett::N,май,pyei'di
2659,Fett::N,май,puõi´dd
2660,Fett::N,май,пуййт
2661,Butter::N,май,voeje
2662,Butter::N,май,vuodja
2663,Butter::N,май,vuodja
2664,Butter::N,май,vuojâ
2665,Butter::N,май,vuõjj
2666,Butter::N,май,вӯйй
2667,Öl::N,май буяуы,ålja
2668,Öl::N,май буяуы,ulljo
2669,Öl::N,май буяуы,oalljo
2670,Öl::N,май буяуы,olju
2671,Öl::N,май буяуы,oljo
2672,Öl::N,май буяуы,vuõjj
2673,Öl::N,май буяуы,вӯйй
2674,Salz::N,тоҙ,saelhtie
2675,Salz::N,тоҙ,sállte
2676,Salz::N,тоҙ,sálti
2677,Salz::N,тоҙ,sältti
2678,Salz::N,тоҙ,sä´ltt
2679,Salz::N,тоҙ,сӯлль
2680,Suppe::N,һурпа,joptse
2681,Suppe::N,һурпа,jupptsa
2682,Suppe::N,һурпа,málli
2683,Suppe::N,һурпа,määḷi
2684,Suppe::N,һурпа,lieṃâ
2685,Suppe::N,һурпа,liõmm
2686,Suppe::N,һурпа,лӣмм
2687,Honig::N,бал,hååneske
2688,Honig::N,бал,meda
2689,Honig::N,бал,miehta
2690,Honig::N,бал,mietâ
2691,Honig::N,бал,miõtt
2692,Honig::N,бал,мӣдт
2693,Milch::N,һөт,mielhkie
2694,Milch::N,һөт,mielkke
2695,Milch::N,һөт,mielki
2696,Milch::N,һөт,miel'kki
2697,Milch::N,һөт,mie´lǩǩ
2698,Milch::N,һөт,ма̄ййт
2699,Tee::N,сәй,löövje
2700,Tee::N,сәй,tedja
2701,Tee::N,сәй,deadju
2702,Tee::N,сәй,čee
2703,Tee::N,сәй,teej̣â
2704,Tee::N,сәй,čee
2705,Tee::N,сәй,чайй
2706,Leder::N,күн,hovre
2707,Leder::N,күн,sassne
2708,Leder::N,күн,náhkki
2709,Leder::N,күн,leaira
2710,Leder::N,күн,čevđi
2711,Leder::N,күн,čåu´dd
2712,Leder::N,күн,на̄ххьк
2713,Wolle::N,йөн,ålloe
2714,Wolle::N,йөн,hullo
2715,Wolle::N,йөн,ullu
2716,Wolle::N,йөн,ullo
2717,Wolle::N,йөн,oll
2718,Wolle::N,йөн,улл
2719,Stoff::N,туҡыма,tyjje
2720,Stoff::N,туҡыма,gápptás
2721,Stoff::N,туҡыма,stoaffa
2722,Stoff::N,туҡыма,ávnnas
2723,Stoff::N,туҡыма,käägus
2724,Stoff::N,туҡыма,aaunâs
2725,Stoff::N,туҡыма,лыййн
2726,Nadel::N,энә,naaloe
2727,Nadel::N,энә,nállo
2728,Nadel::N,энә,nállu
2729,Nadel::N,энә,nááḷu
2730,Nadel::N,энә,neu´ll
2731,Nadel::N,энә,нӣввьл
2732,Faden::N,еп,laejkie
2733,Faden::N,еп,hárppo
2734,Faden::N,еп,árpu
2735,Faden::N,еп,läigi
2736,Faden::N,еп,lääi´j
2737,Faden::N,еп,сӯнн
2738,Knopf::N,төймә,balhka
2739,Knopf::N,төймә,boallo
2740,Knopf::N,төймә,boallu
2741,Knopf::N,төймә,puál'lu
2742,Knopf::N,төймә,puäll
2743,Knopf::N,төймә,пуалл
2744,Knoten::N,төйөн,tjoelme
2745,Knoten::N,төйөн,tjuolmma
2746,Knoten::N,төйөн,čuolbma
2747,Knoten::N,төйөн,čuol'mâ
2748,Knoten::N,төйөн,čuõlmm
2749,Knoten::N,төйөн,чӯллм
2750,Farbe::N,буяу,klaerie
2751,Farbe::N,буяу,ivnne
2752,Farbe::N,буяу,bájnno
2753,Farbe::N,буяу,mola
2754,Farbe::N,буяу,fearga
2755,Farbe::N,буяу,maalâ
2756,Farbe::N,буяу,páinu
2757,Farbe::N,буяу,kälkk
2758,Farbe::N,буяу,по̄а̄ййн
2759,Kleidung::N,кейем,tyjje
2760,Kleidung::N,кейем,gárvvo
2761,Kleidung::N,кейем,bivttas
2762,Kleidung::N,кейем,piivtâs
2763,Kleidung::N,кейем,pivoh
2764,Kleidung::N,кейем,piiutâs
2765,Kleidung::N,кейем,о̄а̄з
2766,Hemd::N,күлдәк,sjåarhtoe
2767,Hemd::N,күлдәк,skirtto
2768,Hemd::N,күлдәк,báidi
2769,Hemd::N,күлдәк,päiđi
2770,Hemd::N,күлдәк,päidd
2771,Hemd::N,күлдәк,па̄ййт
2772,Kragen::N,яға,döörhke
2773,Kragen::N,яға,tjiebet
2774,Kragen::N,яға,tjehpuris
2775,Kragen::N,яға,čeabet
2776,Kragen::N,яға,kráva
2777,Kragen::N,яға,siä'pulâs
2778,Kragen::N,яға,seäp'plõs
2779,Kragen::N,яға,ко̄а̄влас
2780,Ärmel::N,ең,sissie
2781,Ärmel::N,ең,sasse
2782,Ärmel::N,ең,soadji
2783,Ärmel::N,ең,suájá
2784,Ärmel::N,ең,suäjj
2785,Ärmel::N,ең,суэйй
2786,Hose::N,салбар,måvhka
2787,Hose::N,салбар,båkså
2788,Hose::N,салбар,buvssat
2789,Hose::N,салбар,puuvsah
2790,Hose::N,салбар,puus
2791,Hose::N,салбар,пукс
2792,Hose::N,салбар,ко̄а̄дтӭ
2793,Gürtel::N,ҡайыш,juvvie
2794,Gürtel::N,ҡайыш,beelhte
2795,Gürtel::N,ҡайыш,avve
2796,Gürtel::N,ҡайыш,getsam
2797,Gürtel::N,ҡайыш,boagán
2798,Gürtel::N,ҡайыш,pooṿij
2799,Gürtel::N,ҡайыш,puäǥǥanj
2800,Gürtel::N,ҡайыш,эвв
2801,Mütze::N,бүрк,tjohpe
2802,Mütze::N,бүрк,gahper
2803,Mütze::N,бүрк,gahpir
2804,Mütze::N,бүрк,kappeer
2805,Mütze::N,бүрк,keä´p'per
2806,Mütze::N,бүрк,кабперь
2807,Schuh::N,туфли,gaamege
2808,Schuh::N,туфли,gáma
2809,Schuh::N,туфли,skuovva
2810,Schuh::N,туфли,gáma
2811,Schuh::N,туфли,kaamâ
2812,Schuh::N,туфли,kaammi
2813,Schuh::N,туфли,камаша
2814,Stiefel::N,итек,steeblege
2815,Stiefel::N,итек,stiebil
2816,Stiefel::N,итек,sáhpis
2817,Stiefel::N,итек,sáppat
2818,Stiefel::N,итек,steevvil
2819,Stiefel::N,итек,sa´ppi
2820,Stiefel::N,итек,са̄ххпе
2821,Ring::N,йөҙөк,rïngke
2822,Ring::N,йөҙөк,suormas
2823,Ring::N,йөҙөк,suorpmas
2824,Ring::N,йөҙөк,suormâs
2825,Ring::N,йөҙөк,suõrmâs
2826,Ring::N,йөҙөк,сӯрмас
2827,Ring::N,балдаҡ,rïngke
2828,Ring::N,балдаҡ,suormas
2829,Ring::N,балдаҡ,suorpmas
2830,Ring::N,балдаҡ,suormâs
2831,Ring::N,балдаҡ,suõrmâs
2832,Ring::N,балдаҡ,сӯрмас
2833,Band::N,таҫма,baante
2834,Band::N,таҫма,bádde
2835,Band::N,таҫма,báddi
2836,Band::N,таҫма,päddi
2837,Band::N,таҫма,liântt
2838,Band::N,таҫма,källre´ppiǩ
2839,Band::N,таҫма,ля̄ӊӊт
2840,Kamm::N,тараҡ,gaampe
2841,Kamm::N,тараҡ,rájdam
2842,Kamm::N,тараҡ,tjåhkom
2843,Kamm::N,тараҡ,čohkun
2844,Kamm::N,тараҡ,čohhoom
2845,Kamm::N,тараҡ,čååǥǥam
2846,Kamm::N,тараҡ,чоагкь
2847,Spiegel::N,көзгө,guelmiedahke
2848,Spiegel::N,көзгө,spiedjil
2849,Spiegel::N,көзгө,speajal
2850,Spiegel::N,көзгө,speeijal
2851,Spiegel::N,көзгө,suei´mkar
2852,Spiegel::N,көзгө,кыффкэмка̄ррь
2853,Spiegel::N,көзгө,зе̄ркал
2854,Riemen::N,ҡайыш,györtenje
2855,Riemen::N,ҡайыш,rájppe
2856,Riemen::N,ҡайыш,garttsa
2857,Riemen::N,ҡайыш,lávži
2858,Riemen::N,ҡайыш,läbži
2859,Riemen::N,ҡайыш,läbǯǯ
2860,Riemen::N,ҡайыш,ре̄ммь
2861,Schnur::N,бау,gurrie
2862,Schnur::N,бау,gáras
2863,Schnur::N,бау,garca
2864,Schnur::N,бау,orrâ
2865,Schnur::N,бау,nue´rr
2866,Schnur::N,бау,нӯррь
2867,Leine::N,бау,baante
2868,Leine::N,бау,gájnno
2869,Leine::N,бау,báddi
2870,Leine::N,бау,oarra
2871,Leine::N,бау,läbži
2872,Leine::N,бау,läbǯǯ
2873,Leine::N,бау,ла̄ммч
2874,Decke::N,одеяд,gaptjese
2875,Decke::N,одеяд,rádno
2876,Decke::N,одеяд,gåbtjås
2877,Decke::N,одеяд,tæhppin
2878,Decke::N,одеяд,govččas
2879,Decke::N,одеяд,loovdâ
2880,Decke::N,одеяд,räänn
2881,Decke::N,одеяд,ра̄нн
2882,Kissen::N,мендәр,nalhke
2883,Kissen::N,мендәр,guoddá
2884,Kissen::N,мендәр,oajvevuolle
2885,Kissen::N,мендәр,guoddá
2886,Kissen::N,мендәр,bolsttar
2887,Kissen::N,мендәр,polster
2888,Kissen::N,мендәр,pee´ren
2889,Kissen::N,мендәр,pooddâšǩ
2890,Kissen::N,мендәр,по̄дэшк
2891,Tuch::N,яулыҡ,tyjje
2892,Tuch::N,яулыҡ,tyddja
2893,Tuch::N,яулыҡ,gådo
2894,Tuch::N,яулыҡ,liidni
2895,Tuch::N,яулыҡ,läđđee
2896,Tuch::N,яулыҡ,re´ppiǩ
2897,Tuch::N,яулыҡ,ree´ppiǩ
2898,Tuch::N,яулыҡ,ребпехь
2899,Handtuch::N,таҫтамал,njaamelijnie
2900,Handtuch::N,таҫтамал,sigárdahka
2901,Handtuch::N,таҫтамал,sihkaldat
2902,Handtuch::N,таҫтамал,siholdâs
2903,Handtuch::N,таҫтамал,seekkldõs
2904,Handtuch::N,таҫтамал,u´tree´lniǩ
2905,Handtuch::N,таҫтамал,отеральнэхьк
2906,Kraft::N,көс,faamoe
2907,Kraft::N,көс,fábmo
2908,Kraft::N,көс,fápmu
2909,Kraft::N,көс,fááṃu
2910,Kraft::N,көс,viõkk
2911,Kraft::N,көс,вӣгк
2912,Stärke::N,көс,vieksiesvoete
2913,Stärke::N,көс,gievrrudahka
2914,Stärke::N,көс,gievrrodus
2915,Stärke::N,көс,veahka
2916,Stärke::N,көс,vuoibmi
2917,Stärke::N,көс,viek'sâvuotâ
2918,Stärke::N,көс,viõkk
2919,Stärke::N,көс,са̄м
2920,Stärke::N,көс,вӣгк
2921,Gesundheit::N,һаулыҡ,healsoe
2922,Gesundheit::N,һаулыҡ,starne
2923,Gesundheit::N,һаулыҡ,hælsso
2924,Gesundheit::N,һаулыҡ,varresvuohta
2925,Gesundheit::N,һаулыҡ,dearvvasvuohta
2926,Gesundheit::N,һаулыҡ,tie'rvâsvuotâ
2927,Gesundheit::N,һаулыҡ,tiõrvâsvuõtt
2928,Gesundheit::N,һаулыҡ,тӣрвасвӯдт
2929,Krankheit::N,сир,skïemtjelasse
2930,Krankheit::N,сир,skihpudahka
2931,Krankheit::N,сир,dávdda
2932,Krankheit::N,сир,vihke
2933,Krankheit::N,сир,dávda
2934,Krankheit::N,сир,tavdâ
2935,Krankheit::N,сир,puá'cuvuotâ
2936,Krankheit::N,сир,kõpp
2937,Krankheit::N,сир,puõccmoš
2938,Krankheit::N,сир,кэ̄бп
2939,Krankheit::N,ауырыу,skïemtjelasse
2940,Krankheit::N,ауырыу,skihpudahka
2941,Krankheit::N,ауырыу,dávdda
2942,Krankheit::N,ауырыу,vihke
2943,Krankheit::N,ауырыу,dávda
2944,Krankheit::N,ауырыу,tavdâ
2945,Krankheit::N,ауырыу,puá'cuvuotâ
2946,Krankheit::N,ауырыу,kõpp
2947,Krankheit::N,ауырыу,puõccmoš
2948,Krankheit::N,ауырыу,кэ̄бп
2949,Schmerz::N,һыҙлау,haerhpie
2950,Schmerz::N,һыҙлау,bávtjas
2951,Schmerz::N,һыҙлау,bávčča
2952,Schmerz::N,һыҙлау,tuške
2953,Schmerz::N,һыҙлау,poovčâs
2954,Schmerz::N,һыҙлау,tå´sǩǩ
2955,Schmerz::N,һыҙлау,кэ̄бп
2956,Schmerz::N,әрнеү,haerhpie
2957,Schmerz::N,әрнеү,bávtjas
2958,Schmerz::N,әрнеү,bávčča
2959,Schmerz::N,әрнеү,tuške
2960,Schmerz::N,әрнеү,poovčâs
2961,Schmerz::N,әрнеү,tå´sǩǩ
2962,Schmerz::N,әрнеү,кэ̄бп
2963,Wunde::N,йәрәхәт,saejrie
2964,Wunde::N,йәрәхәт,hávve
2965,Wunde::N,йәрәхәт,hávvi
2966,Wunde::N,йәрәхәт,hävvi
2967,Wunde::N,йәрәхәт,hää´vv
2968,Wunde::N,йәрәхәт,ра̄ӊӊҍ
2969,Fieber::N,тапма,vaejlie
2970,Fieber::N,тапма,fiebar
2971,Fieber::N,тапма,báhkkadávda
2972,Fieber::N,тапма,žaar
2973,Fieber::N,тапма,жоарр
2974,Fieber::N,биҙгәк,vaejlie
2975,Fieber::N,биҙгәк,fiebar
2976,Fieber::N,биҙгәк,báhkkadávda
2977,Fieber::N,биҙгәк,žaar
2978,Fieber::N,биҙгәк,жоарр
2979,Arznei::N,дарыу,daalhkesh
2980,Arznei::N,дарыу,dálkas
2981,Arznei::N,дарыу,dálkkas
2982,Arznei::N,дарыу,taalhâs
2983,Arznei::N,дарыу,lekittâs
2984,Arznei::N,дарыу,taalkâs
2985,Arznei::N,дарыу,лоаддв
2986,Brücke::N,күпер,pruvvie
2987,Brücke::N,күпер,råvve
2988,Brücke::N,күпер,šaldi
2989,Brücke::N,күпер,šalde
2990,Brücke::N,күпер,mostt
2991,Brücke::N,күпер,мо̄сст
2992,Brunnen::N,ҡоҙоҡ,prutnie
2993,Brunnen::N,ҡоҙоҡ,ruddne
2994,Brunnen::N,ҡоҙоҡ,gáivo
2995,Brunnen::N,ҡоҙоҡ,káivu
2996,Brunnen::N,ҡоҙоҡ,käivv
2997,Brunnen::N,ҡоҙоҡ,ка̄ййв
2998,Weide::N,көтөүлек,gåatome
2999,Weide::N,көтөүлек,guohtom
3000,Weide::N,көтөүлек,guohtun
3001,Weide::N,көтөүлек,kuátu
3002,Weide::N,көтөүлек,luátu
3003,Weide::N,көтөүлек,та̄нтар
3004,Pfad::N,һуҡмаҡ,baalka
3005,Pfad::N,һуҡмаҡ,bálges
3006,Pfad::N,һуҡмаҡ,bálggis
3007,Pfad::N,һуҡмаҡ,päälgis
3008,Pfad::N,һуҡмаҡ,pää´ljes
3009,Pfad::N,һуҡмаҡ,поалкас
3010,Weg::N,юл,geajnoe
3011,Weg::N,юл,gæjnno
3012,Weg::N,юл,væddja
3013,Weg::N,юл,geaidnu
3014,Weg::N,юл,luod'dâ
3015,Weg::N,юл,čuâǥǥas
3016,Weg::N,юл,чуэкас
3017,Straße::N,урам,geajnoe
3018,Straße::N,урам,joene
3019,Straße::N,урам,gahttun
3020,Straße::N,урам,geaidnu
3021,Straße::N,урам,maađij
3022,Straße::N,урам,uu´lec
3023,Straße::N,урам,чуэкас
3024,Dorf::N,ауыл,sïjte
3025,Dorf::N,ауыл,bájkke
3026,Dorf::N,ауыл,gilli
3027,Dorf::N,ауыл,sijdâ
3028,Dorf::N,ауыл,sijdd
3029,Dorf::N,ауыл,сыййт
3030,Stadt::N,ҡала,staare
3031,Stadt::N,ҡала,sjeltie
3032,Stadt::N,ҡала,stáda
3033,Stadt::N,ҡала,gávpot
3034,Stadt::N,ҡала,kaavpug
3035,Stadt::N,ҡала,lâ´nn
3036,Stadt::N,ҡала,gåårad
3037,Stadt::N,ҡала,ланнҍ
3038,Brief::N,хат,prievie
3039,Brief::N,хат,girjje
3040,Brief::N,хат,reive
3041,Brief::N,хат,kirje
3042,Brief::N,хат,ǩe´rjj
3043,Brief::N,хат,кыррьй
3044,Buch::N,китап,gærja
3045,Buch::N,китап,girjje
3046,Buch::N,китап,girji
3047,Buch::N,китап,kirje
3048,Buch::N,китап,ǩe´rjj
3049,Buch::N,китап,кыррьй
3050,Buch::N,кенәгә,gærja
3051,Buch::N,кенәгә,girjje
3052,Buch::N,кенәгә,girji
3053,Buch::N,кенәгә,kirje
3054,Buch::N,кенәгә,ǩe´rjj
3055,Buch::N,кенәгә,кыррьй
3056,Buchstabe::N,хәреф,baakoe
3057,Buchstabe::N,хәреф,bokstávva
3058,Buchstabe::N,хәреф,bustávva
3059,Buchstabe::N,хәреф,puustav
3060,Buchstabe::N,хәреф,bukva
3061,Buchstabe::N,хәреф,буква
3062,Zeitung::N,гәзит,plaerie
3063,Zeitung::N,гәзит,avijssa
3064,Zeitung::N,гәзит,bláđđi
3065,Zeitung::N,гәзит,aavis
3066,Zeitung::N,гәзит,listt
3067,Zeitung::N,гәзит,ga´zaat
3068,Zeitung::N,гәзит,газет
3069,Leben::N,йәшәү,hïegke
3070,Leben::N,йәшәү,hægga
3071,Leben::N,йәшәү,iellem
3072,Leben::N,йәшәү,viessom
3073,Leben::N,йәшәү,eallin
3074,Leben::N,йәшәү,eellim
3075,Leben::N,йәшәү,jie´llem
3076,Leben::N,йәшәү,я̄лл
3077,Tod::N,үлем,jaame
3078,Tod::N,үлем,jábmem
3079,Tod::N,үлем,jápmin
3080,Tod::N,үлем,jäämmim
3081,Tod::N,үлем,så´rmm
3082,Tod::N,үлем,jää´mmem
3083,Tod::N,үлем,соаррьм
3084,Grab::N,ҡәбер,gaelmie
3085,Grab::N,ҡәбер,ráhpo
3086,Grab::N,ҡәбер,hávdde
3087,Grab::N,ҡәбер,hávdi
3088,Grab::N,ҡәбер,hävdi
3089,Grab::N,ҡәбер,äu´dd
3090,Grab::N,ҡәбер,ка̄лльм
3091,Kirche::N,сиркәү,gærhkoe
3092,Kirche::N,сиркәү,girkko
3093,Kirche::N,сиркәү,girku
3094,Kirche::N,сиркәү,kirkko
3095,Kirche::N,сиркәү,ceerkav
3096,Kirche::N,сиркәү,цэ̄ркав
3097,Sünde::N,гөнаһ,sådtoe
3098,Sünde::N,гөнаһ,suddo
3099,Sünde::N,гөнаһ,suddu
3100,Sünde::N,гөнаһ,suddo
3101,Sünde::N,гөнаһ,reä´ǩ'ǩ
3102,Gott::N,алла,jupmele
3103,Gott::N,алла,jubmel
3104,Gott::N,алла,ipmil
3105,Gott::N,алла,immeel
3106,Gott::N,алла,e´mmel
3107,Gott::N,алла,иммель
3108,Gott::N,хоҙай,jupmele
3109,Gott::N,хоҙай,jubmel
3110,Gott::N,хоҙай,ipmil
3111,Gott::N,хоҙай,immeel
3112,Gott::N,хоҙай,e´mmel
3113,Gott::N,хоҙай,иммель
3114,Arbeiter::N,эшсе,barkije
3115,Arbeiter::N,эшсе,barggoulmusj
3116,Arbeiter::N,эшсе,bargi
3117,Arbeiter::N,эшсе,pargee
3118,Arbeiter::N,эшсе,reâugglaž
3119,Arbeiter::N,эшсе,лыххкэй
3120,Chef::N,башлыҡ,åvtehke
3121,Chef::N,башлыҡ,oajvve
3122,Chef::N,башлыҡ,hoavda
3123,Chef::N,башлыҡ,hovdâ
3124,Chef::N,башлыҡ,uái'vi
3125,Chef::N,башлыҡ,ä´ttem
3126,Chef::N,башлыҡ,vuei´vvooumaž
3127,Chef::N,башлыҡ,выгкэй
3128,Chef::N,башлыҡ,вӯййкьей
3129,Chef::N,башлыҡ,вуэййв
3130,Meister::N,оҫта,ööhpehtæjja
3131,Meister::N,оҫта,åhpadiddje
3132,Meister::N,оҫта,čeahppi
3133,Meister::N,оҫта,meašttir
3134,Meister::N,оҫта,miäš'tár
3135,Meister::N,оҫта,määstär
3136,Meister::N,оҫта,че̄ххьп
