,Concept_ID,ja,myv
835,schwanken::V,揺れる,лыкамс
836,schwanken::V,揺れる,якамс
837,schwingen::V,振動する,нурсемс
838,schwingen::V,振動する,лыкамс
839,fallen::V,落ちる,прамс
840,fallen::V,落ちる,сяворемс
841,brennen::V,燃える,паломс
842,rauchen::V,煙を出す,качадомс
843,regnen::V,雨が降る,пиземс
844,gefrieren::V,凍る,кельмемс
845,tauen::V,溶ける,соламс
846,schmelzen::V,溶ける,соламс
847,trocknen::V,乾く,коськемс
848,sieden::V,沸く,лакамс
849,sieden::V,沸く,пиксемс
850,faulen::V,腐る,наксадомс
851,verfaulen::V,朽ちる,наксадомс
852,reißen::V,切れる,сезневемс
853,versinken::V,沈む,ваямс
854,vergehen::V,経つ,ютамс
855,erscheinen::V,現れる,лисемс
856,verschwinden::V,消える,ёмамс
857,sinken::V,下がる,явамс
858,abnehmen::V,減る,киремемс
859,zunehmen::V,増える,ламолгадомс
860,zunehmen::V,増える,раштамс
861,steigen::V,上がる,куземс
862,steigen::V,上がる,кепсевемс
863,wachsen::V,伸びる,касомс
864,glänzen::V,輝く,цитнемс
865,funkeln::V,ぴかぴか光る,пиндолдомс
866,funkeln::V,ぴかぴか光る,цивтёрдомс
867,lärmen::V,騒ぐ,шалномс
868,läuten::V,鳴る,гайгезевемс
869,klingeln::V,鳴る,чавомс баягас
870,klirren::V,がらんがらんと鳴る,калдордомс
871,klirren::V,がらんがらんと鳴る,кальцяемс
872,brausen::V,逆巻く,лакамс
873,rauschen::V,戦ぐ,лажномс
874,klingen::V,鳴る,гайгемс
875,bellen::V,吠える,онгомс
876,heulen::V,きゃんきゃん鳴く,урномс
877,blasen::V,吹く,пувамс
878,pfeifen::V,口笛を吹く,вешкемс
879,schreien::V,叫ぶ,пижнемс
880,stöhnen::V,うめく,кувсемс
881,zittern::V,震える,тарномс
882,leben::V,生きている,эрямс
883,geboren werden::V,生まれる,чачомс
884,atmen::V,呼吸する,лексемс
885,trinken::V,飲む,симемс
886,essen::V,食べる,ярсамс
887,schlucken::V,飲み込む,нилемс
888,schlucken::V,飲み込む,порнемс
889,müde werden::V,眠くなる,сиземс
890,einschlafen::V,寝付く,матедевемс
891,schlafen::V,眠る,удомс
892,aufwachen::V,目が覚める,сыргоземс
893,aufstehen::V,起きる,стямс
894,sich erholen::V,休養する,оймсемс
895,krank werden::V,病気になる,сэредезевемс
896,krank sein::V,病気である,сэредемс
897,schmerzen::V,痛む,сэредемс
898,husten::V,咳をする,козомс
899,genesen::V,元気になる,пичкамс
900,sterben::V,死ぬ,куломс
901,sterben::V,亡くなる,куломс
902,umkommen::V,死亡する,чавовомс
903,umkommen::V,死亡する,ёмамс
904,sich bewegen::V,移動する,шаштомс
905,sich rühren::V,動く,сыргамс
906,sich erheben::V,立ち上がる,куземс
907,sich setzen::V,座る,озамс
908,hinfallen::V,転ぶ,прамс
909,hinfallen::V,転ぶ,сяворемс
910,laufen::V,歩く,якамс
911,schreiten::V,跨ぐ,эскелямс
912,schreiten::V,跨ぐ,молемс
913,spazierengehen::V,散歩する,якамс
914,eilen::V,急ぐ,эрзкалемс
915,eilen::V,急ぐ,капшамс
916,sich beeilen::V,焦る,капшамс
917,sausen::V,疾駆する,ливтямс
918,rennen::V,走る,чийнемс
919,rennen::V,走る,ардтнемс
920,springen::V,跳ぶ,кирнявтнемс
921,klettern::V,よじ登る,куземс
922,schaukeln::V,ぶらんこに乗る,нурямс
923,kriechen::V,這う,ёзмолдомс
924,schwimmen::V,泳ぐ,уемс
925,tauchen::V,潜る,чопавтомс
926,tauchen::V,潜る,чопавтнемс
927,rudern::V,漕ぐ,миледемс
928,fahren::V,行く,ардомс
929,fahren::V,乗車する,ардомс
930,fliegen::V,飛ぶ,ливтямс
931,gehen::V,行く,туемс
932,gehen::V,行く,молемс
933,weggehen::V,立ち去る,туемс
934,abfahren::V,出発する,туемс
935,anhalten::V,止まる,лоткамс
936,hineingehen::V,入る,совамс
937,eintreten::V,中に入る,совамс
938,eintreten::V,中に入る,эскельдямс
939,kommen::V,来る,самс
940,ankommen::V,着く,самс
941,ankommen::V,着く,пачкодемс
942,ankommen::V,到着する,самс
943,ankommen::V,到着する,пачкодемс
944,zurückkommen::V,帰る,велявтомс
945,bleiben::V,留まる,кадовомс
946,warten::V,待つ,учомс
947,erwarten::V,期待する,учомс
948,suchen::V,探る,вешнемс
949,finden::V,見つける,муемс
950,versuchen::V,試す,варштамс
951,vorbereiten::V,準備する,анокстамс
952,lieben::V,愛する,вечкемс
953,mögen::V,好きである,вечкемс
954,lachen::V,笑う,пейдемс
955,rühren::V,感情を動かす,токамс седейс
956,weinen::V,泣く,авардемс
957,schimpfen::V,叱る,сёвномс
958,sich ärgern::V,怒る,кежиявтнемс
959,sich ärgern::V,腹を立てる,кежиявтнемс
960,sich fürchten::V,怖がる,пелемс
961,fürchten::V,恐れる,пелемс
962,fliehen::V,逃げる,оргодемс
963,flüchten::V,逃亡する,ворьгодемс
964,flüchten::V,逃亡する,чадомс
965,sehen::V,見る,неемс
966,anschauen::V,眺める,ваномс
967,ansehen::V,見る,ваномс
968,hören::V,聞く,марямс
969,zuhören::V,聴く,кунсоломс
970,probieren::V,食べてみる,варшамс
971,riechen::V,気取る,никсемс
972,fühlen::V,感じる,марямс
973,scheinen::V,ように見える,марявомс
974,zu sehen sein::V,見える,неявомс
975,vernehmen::V,承る,марямс
976,frieren::V,寒気がする,кельмемс
977,tun::V,する,теемс
978,können::V,出来る,маштомс
979,wollen::V,-たい,бажамс
980,anfangen::V,始める,кармамс
981,beenden::V,終える,прядомс
982,aufhören::V,止める,лоткамс
983,gelingen::V,成功する,удаламс
984,geraten::V,当たる,лисемс
985,öffnen::V,開く,панжомс
986,öffnen::V,開ける,панжомс
987,schließen::V,閉める,пекстамс
988,schließen::V,閉める,сёлгомс
989,schließen::V,閉める,конямс
990,stellen::V,置く,аравтомс
991,stellen::V,据える,аравтомс
992,setzen::V,座らせる,ойсевтемс
993,setzen::V,座らせる,озавтнемс
994,legen::V,置く,путомс
995,berühren::V,触る,токамс
996,berühren::V,触れる,токамс
997,verbinden::V,結びつける,содомс
998,bedecken::V,覆う,вельтямс
999,aufhängen::V,掛ける,понгавтомс
1000,anzünden::V,燃やす,кирвастемс
1001,anzünden::V,火をつける,кирвастемс
1002,aufheben::V,拾う,кепедемс
1003,zurücklassen::V,残す,кадомс
1004,verlieren::V,無くす,ёмавтомс
1005,fallen lassen::V,落とす,правтомс
1006,machen::V,作る,теемс
1007,herstellen::V,製造する,анокстамс
1008,bauen::V,建設する,путомс
1009,reparieren::V,直す,витемс
1010,reparieren::V,修理する,витемс
1011,verbessern::V,改良する,паролгавтомс
1012,verbessern::V,改良する,вадрялгавтомс
1013,ändern::V,変える,полавтомс
1014,graben::V,掘る,чувомс
1015,graben::V,掘る,таргамс
1016,beugen::V,折る,мендемс
1017,biegen::V,曲げる,комавтомс
1018,drehen::V,回す,чаравтомс
1019,drehen::V,回す,велявтнемс
1020,wenden::V,裏返す,велявтомс
1021,umdrehen::V,裏返す,велявтомс
1022,heben::V,挙げる,кепедемс
1023,hochheben::V,持ち上げる,кепедемс
1024,ergreifen::V,取り上げる,кундамс
1025,halten::V,持つ,кирдемс
1026,drücken::V,押す,нуемс
1027,schieben::V,ずらす,шаштомс
1028,kratzen::V,引っ掻く,ангордамс
1029,lecken::V,なめる,нолсемс
1030,beißen::V,噛む,сускомс
1031,abreißen::V,剝ぎ取る,сеземс
1032,abschneiden::V,切り取る,печкемс
1033,binden::V,縛る,кодамс
1034,binden::V,縛る,сюлмамс
1035,stecken::V,差し込む,сялгомс
1036,brechen::V,破る,синдемс
1037,brechen::V,破る,калавтомс
1038,klopfen::V,とんとん叩く,калтаямс
1039,hauen::V,叩く,чавомс
1040,kleben::V,貼る,педявтнемс
1041,kleben::V,くっ付ける,педявтнемс
1042,reiben::V,擦る,ёзамс
1043,streichen::V,塗る,вадемс
1044,schleifen::V,研ぐ,човамс
1045,schneiden::V,切る,керямс
1046,rütteln::V,揺さぶる,чукамс
1047,rütteln::V,揺さぶる,лыкавтомс
1048,schütteln::V,振る,чукамс
1049,schütteln::V,揺さぶる,чукамс
1050,schwenken::V,振る,яхолемс
1051,schütten::V,注ぐ,каямс
1052,füllen::V,いっぱいにする,пештямс
1053,einwickeln::V,包む,тапарямс
1054,tragen::V,運ぶ,кандомс
1055,schleppen::V,引きずる,ускомс
1056,ziehen::V,引く,ускомс
1057,aufbewahren::V,預かる,ванстомс
1058,werfen::V,投げる,ёртомс
1059,fangen::V,受ける,кундамс
1060,packen::V,掴む,кундамс
1061,verstecken::V,隠す,кекшемс
1062,teilen::V,分ける,явомс
1063,schicken::V,送る,кучомс
1064,bringen::V,持って行く,кандомс
1065,hinzufügen::V,加える,путомс
1066,hinzufügen::V,加える,максомс
1067,bekommen::V,得る,саемс
1068,erhalten::V,受ける,саемс
1069,nehmen::V,取る,саемс
1070,wählen::V,選ぶ,кочкамс
1071,auswählen::V,選ぶ,кочкамс
1072,bewahren::V,保存する,ванстомс
1073,behindern::V,妨害する,кирдемс
1074,verderben::V,台無しにする,коламс
1075,beschädigen::V,損傷する,теемс зыян
1076,zerbrechen::V,割る,коламс
1077,zerreißen::V,引き裂く,сеземс
1078,zerstören::V,破壊する,калавтомс
1079,verbrennen::V,焼く,пултамс
1080,geben::V,上げる,максомс
1081,reichen::V,渡す,максомс
1082,schenken::V,贈る,каземс
1083,versprechen::V,約束する,алтамс
1084,wünschen::V,望む,арсемс
1085,loben::V,褒める,шнамс
1086,küssen::V,キスする,палсемс
1087,wiegen::V,揺する,нурсемс
1088,zudecken::V,覆う,тавадомс
1089,zudecken::V,覆う,вельтямс
1090,wecken::V,起こす,стявтомс
1091,zeigen::V,見せる,невтемс
1092,führen::V,案内する,ветямс
1093,lehren::V,教える,тонавтомс
1094,unterrichten::V,通知する,тонавтомс
1095,aufziehen::V,育てる,трямс
1096,aufziehen::V,育てる,кастомс
1097,leiten::V,導く,ветямс
1098,leiten::V,導く,азоркстамс
1099,antreiben::V,励ます,ветямс
1100,lassen::V,～させる,кармавтомс
1101,einladen::V,誘う,тердемс
1102,einladen::V,招待する,тердемс
1103,vereinigen::V,一つにする,вейсэндямс
1104,vereinigen::V,一つにする,вейс путомс
1105,vereinigen::V,一つにする,вейс пурнамс
1106,besuchen::V,訪ねる,варштамс
1107,treffen::V,出会う,вастомс
1108,sich versammeln::V,集まる,промокшномс
1109,spielen::V,遊ぶ,налксемс
1110,singen::V,歌う,морамс
1111,tanzen::V,踊る,киштемс
1112,sich trennen::V,別れる,явомс
1113,verlassen::V,別れる,кадомс
1114,retten::V,救う,идемс
1115,retten::V,助ける,идемс
1116,bewachen::V,見張る,ванстомс
1117,bewachen::V,軽微する,ванстомс
1118,schützen::V,保護する,аштемс
1119,verteidigen::V,守る,ваномс
1120,sich schlagen::V,殴る,тюремс
1121,schießen::V,撃つ,ледемс
1122,siegen::V,勝つ,изнямс
1123,ärgern::V,怒らせる,кежейгавтомс
1124,schlagen::V,殴る,токамс
1125,treten::V,蹴る,тапамс
1126,stechen::V,突く,пупамс
1127,stoßen::V,突く,тулкадемс
1128,stehlen::V,盗る,саламс
1129,stören::V,構う,пирямс ки
1130,belästigen::V,邪魔する,а максомс
1131,belästigen::V,邪魔する,а кадомс оймамо
1132,verbergen::V,隠す,сёпомс
1133,verbergen::V,隠す,кекшемс
1134,täuschen::V,だます,манямс
1135,betrügen::V,だます,манчемс
1136,töten::V,殺す,чавномс
1137,töten::V,殺す,маштнемс
1138,wohnen::V,住む,эрямс
1139,arbeiten::V,働く,важодемс
1140,sammeln::V,集める,пурнамс
1141,sammeln::V,収集する,пурнамс
1142,pflücken::V,摘む,ноцковтнемс
1143,jagen::V,狩りをする,кундамс
1144,fischen::V,釣る,калонь кундамс
1145,fassen::V,捕る,кундамс
1146,hüten::V,放牧する,ваномс
1147,treiben::V,追う,панемс
1148,anbinden::V,繋ぐ,сюлмамс
1149,füttern::V,餌をやる,андомс
1150,melken::V,搾乳する,потявтомс
1151,hacken::V,刻む,лазномс
1152,gießen::V,水をやる,валомс
1153,reifen::V,熟す,кенеремс
1154,zubereiten::V,調理する,анокстамс
1155,kochen::V,煮る,пидемс
1156,backen::V,焼く,пидемс
1157,braten::V,焼く,пуштамс
1158,braten::V,炒める,пуштамс
1159,umrühren::V,混ぜる,човорямс
1160,stricken::V,編む,кодамс
1161,nähen::V,縫う,стамс
1162,färben::V,染める,артомс
1163,reinigen::V,掃除する,урядамс
1164,waschen::V,洗う,муськемс
1165,waschen::V,洗濯する,муськемс
1166,abwischen::V,拭く,нардамс
1167,spülen::V,洗う,ёрвалдомс
1168,spülen::V,すすぐ,ёрвалдомс
1169,fegen::V,掃除する,тенсемс
1170,kehren::V,掃く,тенсемс
1171,baden::V,入浴する,экшелямс
1172,sich waschen::V,洗う,шлямс
1173,ausziehen::V,脱ぐ,кайсевтемс
1174,anziehen::V,着る,оршамс
1175,sich anziehen::V,着る,оршамс
1176,kämmen::V,梳く,судрямс
1177,schmücken::V,飾る,мазылгавтомс
1178,schmücken::V,飾る,наряжамс
1179,sagen::V,言う,меремс
1180,sprechen::V,話す,кортамс
1181,reden::V,話す,кортамс
1182,sich unterhalten::V,話をする,кортнемс
1183,fragen::V,聞く,кевкстемс
1184,bitten::V,頼む,вешемс
1185,bitten::V,お願いする,вешемс
1186,erzählen::V,物語る,ёвтнемс
1187,mitteilen::V,伝える,ёвтамс
1188,nennen::V,名づける,лемдемс
1189,nennen::V,名づける,путомс лем
1190,rufen::V,呼ぶ,тердемс
1191,rufen::V,呼ぶ,серьгедемс
1192,prahlen::V,自慢する,шнамс пря
1193,übersetzen::V,訳す,ютавтомс
1194,denken::V,考える,арсемс
1195,glauben::V,信じる,кемемс
1196,bemerken::V,気が付く,неемс
1197,erkennen::V,認識する,содамс
1198,begreifen::V,分かる,пачкодемс
1199,verstehen::V,聞き取る,чарькодемс
1200,lernen::V,学ぶ,тонавтнемс
1201,lernen::V,勉強する,тонавтнемс
1202,wissen::V,知っている,содамс
1203,sich erinnern an::V,思い出す,ледстямс
1204,vergessen::V,忘れる,стувтомс
1205,messen::V,計る,онкстнемс
1206,messen::V,測定する,онкстнемс
1207,zählen::V,数える,ловомс
1208,rechnen::V,計算する,ловомс
1209,lesen::V,読む,ловномс
1210,malen::V,描く,рисовамс
1211,zeichnen::V,写生する,рисовамс
1212,schreiben::V,書く,сёрмадомс
1213,besitzen::V,所持する,улемс
1214,besitzen::V,所持する,улемс азорокс
1215,kaufen::V,買う,рамамс
1216,verkaufen::V,売る,миемс
1217,bezahlen::V,払う,пандомс
1218,zahlen::V,支払う,пандомс
1219,beherrschen::V,支配する,азоркстамс
1220,ertragen::V,耐える,кирдемс
