,Concept_ID,ps,br
782,nur::ADV,تش,hepken
783,nur::ADV,صرف,hepken
784,schon::ADV,دمخه,dija
785,wieder::ADV,بیا,adarre
786,vergebens::ADV,عبث,
787,vor::PRP,دمخه,dirak
788,hinter::PRP,شاته,a-drek
789,hinter::PRP,شاته,a-dreñv
790,unter::PRP,لاندي,dindan
791,durch::PRP,د مینځ نه,dre
792,neben::PRP,نژدې,e-kichen
793,zwischen::PRP,ترمینځ,etre
794,wegen::PRP,د ... له لاسه,abalamour da
795,dies::PRN,دا,hemañ
796,das::PRN,دا,se
797,das::PRN,دا,hennezh
798,alles::PRN,هرڅهٔ,pep tra
799,ich::PRN,زه,me
800,du::PRN,ته,te
801,er::PRN,دی,eñ
802,wir::PRN,مونږ,ni
803,ihr::PRN,تاسې,c'hwi
804,sie::PRN,هغوی,int
805,was::FPRN,څهٔ,petra
806,wer::FPRN,چا,piv
807,wer::FPRN,څوک,piv
808,wo::FADV,چيری,pelec'h
809,wo::FADV,چېرته,pelec'h
810,wohin::FADV,چېرته,da belec'h
811,wie::FADV,څنګه,penaos
812,warum::FADV,ولې,perak
813,wieviel::FNUM,څو,pet
814,wieviel::FNUM,څومره,pet
815,eins::NUM,یو,unan
816,zwei::NUM,دوه,daou
817,drei::NUM,درې,tri
818,vier::NUM,څلور,pevar
819,fünf::NUM,پنځه,pemp
820,sechs::NUM,شپږ,c'hwec'h
821,sieben::NUM,اوه,seizh
822,acht::NUM,اته,eizh
823,neun::NUM,نهه,nav
824,zehn::NUM,لس,dek
825,elf::NUM,یوولس,unnek
826,zwölf::NUM,دولس,daouzek
827,zwanzig::NUM,شل,ugent
828,dreißig::NUM,دېرش,tregont
829,vierzig::NUM,څلوېښت,daou-ugent
830,fünfzig::NUM,پنځوس,hanter-kant
831,sechzig::NUM,شپېته,tri-ugent
832,siebzig::NUM,اویا,dek ha tri-ugent
833,achtzig::NUM,اتیا,pevar-ugent
834,neunzig::NUM,نوي,dek ha pevar-ugent
835,hundert::NUM,سل,kant
836,tausend::NUM,زر,mil
837,und::CNJ,او,ha
838,oder::CNJ,ېا,pe
839,stehen::V,درېدل,bezañ a-sav
840,sitzen::V,کښېنستل,azezañ
841,sitzen::V,کښېنستل,bezañ en e goazez
842,liegen::V,ملاستل,bezañ en e c'hourvez
843,hängen::V,ځړېدل,krougañ
844,werden::V,کېدل,dazonet
845,passieren::V,پېښېدل,c'hoarvezout
846,beginnen::V,شروع کېدل,stagañ
847,enden::V,خلاصدل,achuiñ
848,enden::V,تمامېدل,achuiñ
849,wechseln::V,تغییر موندل,cheñch
850,aufgehen[Sonne]::V,ختل,dirouzañ
851,untergehen[Sonne]::V,لوېدل,
852,untergehen[Sonne]::V,پرېوتل,
853,scheinen[Sonne]::V,رڼا کول,lugernañ
854,donnern::V,تنېدل,taranal
855,donnern::V,غړمبېدل,taranal
856,wehen::V,چلېدل,c'hwezhañ
857,strömen::V,بهېدل,deredek
858,fließen::V,بهېدل,redek
859,fließen::V,تویېدل,redek
860,sich drehen::V,ګرځېدل,troiñ
861,sich drehen::V,چورلېدل,troiñ
862,schwanken::V,زنګېدل,trantellat
863,schwingen::V,زنګېدل,froumal
864,fallen::V,ولېدل,kouezhañ
865,brennen::V,سوځېدل,deviñ
866,rauchen::V,لوګی کول,divogedañ
867,regnen::V,باران اورېدل,glavañ
868,gefrieren::V,کنګل نيول,reviñ
869,tauen::V,وېلې کېدل,diskornañ
870,schmelzen::V,وېلې کېدل,teuziñ
871,trocknen::V,وچېدل,sec'hañ
872,sieden::V,اېشېدل,berviñ
873,faulen::V,خرابېدل,breinañ
874,verfaulen::V,ورستېدل,breinañ
875,reißen::V,شلېدل,darnaouiñ
876,versinken::V,ډوېېدل,sodellañ
877,vergehen::V,تېرېدل,tremen
878,erscheinen::V,ښکارېدل,donet war-wel
879,verschwinden::V,ورکېدل,monet diwar wel
880,sinken::V,ښکته کېدل,en em izelat
881,abnehmen::V,کمېدل,nebeutaat
882,zunehmen::V,زیاتېدل,kreskiñ
883,steigen::V,جګېدل,sevel
884,steigen::V,پورته کېدل,sevel
885,wachsen::V,وده کول,kreskiñ
886,glänzen::V,ځلېدل,lugernañ
887,funkeln::V,پړکېدل,elieniñ
888,lärmen::V,غال و غول کول,rabotat
889,läuten::V,زنګ وهل,
890,klingeln::V,زنګ وهل,
891,klirren::V,کړنګېدل,diridignat
892,klirren::V,کړنګېدل,sterlinkañ
893,brausen::V,تلاطم کول,gwegal
894,rauschen::V,شڼهار کول,trouzal
895,klingen::V,آواز کول,seniñ
896,bellen::V,غپېدل,harzhal
897,heulen::V,انګلل,yudal
898,blasen::V,پو کول,c'hwezhañ
899,pfeifen::V,شپېلک وهل,c'hwitellat
900,schreien::V,ناره کول,huchal
901,stöhnen::V,زګېروی کول,hirvoudiñ
902,zittern::V,لړزېدل,krenañ
903,leben::V,ژوند کول,bevañ
904,geboren werden::V,زېږېدل,genel
905,atmen::V,ساه کښل,tennañ e anal
906,atmen::V,تنفس کول,tennañ e anal
907,trinken::V,څښل,evañ
908,essen::V,خوړل,debriñ
909,schlucken::V,غړپول,lonkañ
910,müde werden::V,ستړی کېدل,skuizhañ
911,einschlafen::V,ویده کېدل,menel kousket
912,schlafen::V,خوب کول,kousket
913,aufwachen::V,ویښېدل,dihuniñ
914,aufstehen::V,پاڅېدل,sevel
915,sich erholen::V,استراحت کول,diskuizhañ
916,krank werden::V,رنځورېدل,klañviñ
917,krank sein::V,ناجوړېدل,bezañ klañv
918,schmerzen::V,خوږېدل,skourjezañ
919,schmerzen::V,درد کول,skourjezañ
920,husten::V,ټوخېدل,pasaat
921,husten::V,ټوخېدل,peudal
922,genesen::V,رغېدل,pareañ
923,sterben::V,مړل,mervel
924,umkommen::V,تلفېدل,perisañ
925,sich bewegen::V,چلېدل,bouljal
926,sich bewegen::V,حرکت کول,bouljal
927,sich rühren::V,ښورېدل,fiñval
928,sich erheben::V,درېدل,sevel
929,sich setzen::V,کښېنستل,azezañ
930,sich setzen::V,کښېنستل,mont en e goazez
931,hinfallen::V,لوېدل,kouezhañ
932,laufen::V,منډې وهل,redek
933,schreiten::V,قدم ایښودل,kerzhet
934,spazierengehen::V,چکر وهل,pourmen
935,eilen::V,بېړه کول,hastañ
936,sich beeilen::V,عجله کول,hastañ
937,sausen::V,ځغستل,karzhañ
938,rennen::V,زغلېدل,redek
939,springen::V,ټوپ وهل,lammat
940,klettern::V,ختل,krimpat
941,schaukeln::V,زنګېدل,brañsellat
942,kriechen::V,خاپوړی وهل,skrampañ
943,schwimmen::V,لامبو وهل,neuial
944,tauchen::V,غوټه وهل,splujañ
945,rudern::V,پارو وهل,roeñvat
946,fahren::V,تلل,kas
947,fahren::V,تلل,bleniañ
948,fliegen::V,الوتل,nijal
949,gehen::V,تلل,mont
950,weggehen::V,بهر وتل,mont kuit
951,abfahren::V,تلل,mont kuit
952,anhalten::V,ودرېدل,chom a-sav
953,hineingehen::V,داخلېدل,monet e-barzh
954,eintreten::V,ننوتل,monet e-barzh
955,kommen::V,راتلل,dont
956,ankommen::V,رسېدل,erruout
957,zurückkommen::V,بېرته راتلل,addonet
958,bleiben::V,پاتې کېدل,chom
959,warten::V,انتظار وېستل,gortoz
960,erwarten::V,انتظار کول,gortoz
961,suchen::V,لټول,klask
962,finden::V,میندل,kavout
963,finden::V,پیدا کول,kavout
964,versuchen::V,هڅه کول,klask
965,vorbereiten::V,چمتوکول,aozañ
966,lieben::V,مینه لرل,karout
967,mögen::V,خوښول,karout
968,mögen::V,علاقه لرل,karout
969,lachen::V,خندېدل,c'hoarzin
970,rühren::V,اغېزه کول,tenerañ
971,weinen::V,ژړل,gouelañ
972,schimpfen::V,ښکنځا کول,krozal
973,sich ärgern::V,قهر راتلل,fachañ
974,sich ärgern::V,قهر راتلل,en em fachañ
975,sich fürchten::V,ډارېدل,
976,fürchten::V,ډارېدل,
977,fliehen::V,تښتېدل,tec'het
978,flüchten::V,تښتېدل,tuzañ
979,sehen::V,لیدل,gwelet
980,anschauen::V,کتل,sellout ouzh
981,ansehen::V,ننداره کول,sellout ouzh
982,hören::V,اورېدل,klevet
983,zuhören::V,غوږ نیول,selaou
984,probieren::V,څکه کول,blasa
985,probieren::V,چاشنی کول,blasa
986,riechen::V,بويول,klevet
987,fühlen::V,حسول,santout
988,scheinen::V,ښکارېدل,diskouez bezañ
989,zu sehen sein::V,ښکارېدل,bezañ gwelus
990,vernehmen::V,خبرېدل,merzhañ
991,frieren::V,ساړه کېتل,anoued
992,tun::V,کول,ober
993,können::V,کولای شول,gouzout
994,können::V,د لاسه کېدل,gouzout
995,wollen::V,غوښتل,fellout da
996,wollen::V,غوښتل,kaout c'hoant da
997,anfangen::V,شروع کول,kregiñ
998,beenden::V,ختمول,achuiñ
999,beenden::V,پای ته رسول,achuiñ
1000,aufhören::V,بس کول,paouez
1001,gelingen::V,موفق کېدل,
1002,gelingen::V,بریالی کېدل,
1003,geraten::V,کېدل,
1004,öffnen::V,خلاصول,digeriñ
1005,öffnen::V,پرانیستل,digeriñ
1006,schließen::V,تړل,serriñ
1007,stellen::V,ایښودل,lakaat
1008,setzen::V,کښېنول,lakaat
1009,legen::V,ایښودل,lakaat
1010,berühren::V,لاس وهل,touch
1011,verbinden::V,تړل,eren
1012,bedecken::V,پوښول,goloiñ
1013,aufhängen::V,ځوړندول,istribilhañ
1014,anzünden::V,بلول,alumiñ
1015,anzünden::V,بلول,c'hwezzañ
1016,aufheben::V,پورته کول,dastum
1017,zurücklassen::V,پرېښودل,lezel
1018,verlieren::V,ورکول,koll
1019,fallen lassen::V,له لاسه لوېدل,laoskel
1020,fallen lassen::V,له لاسه لوېدل,lezel da gouezhel
1021,machen::V,کول,ober
1022,herstellen::V,جوړول,fardañ
1023,herstellen::V,توليدول,fardañ
1024,bauen::V,جوړول,sevel
1025,reparieren::V,ترمیمول,adaozañ
1026,verbessern::V,اصلاح کول,gwellaat
1027,ändern::V,تغیر ورکول,cheñch
1028,graben::V,کيندل,kleuzañ
1029,beugen::V,ټیټول,plegañ
1030,biegen::V,کږول,krommañ
1031,drehen::V,ګرځول,treiñ
1032,wenden::V,اړول,treiñ
1033,umdrehen::V,اړول,treiñ
1034,heben::V,جګول,sevel
1035,heben::V,پورته کول,sevel
1036,hochheben::V,جګول,sevel
1037,ergreifen::V,نیول,kemer
1038,halten::V,نیول,dalc'hen
1039,drücken::V,کښېکښل,bountañ
1040,schieben::V,پوری وهل,poulzañ
1041,kratzen::V,ګرول,skrabat
1042,lecken::V,څټل,lipat
1043,beißen::V,چیچل,kregiñ
1044,abreißen::V,شکول,diframmañ
1045,abschneiden::V,پرېکول,troc'hañ
1046,binden::V,تړل,stagañ
1047,stecken::V,ټومبل,sankañ
1048,brechen::V,ماتول,darnaouiñ
1049,klopfen::V,ټکول,skoiñ
1050,hauen::V,ټکول,dornañ
1051,kleben::V,نښلول,pegañ
1052,kleben::V,سرېښول,pegañ
1053,reiben::V,مږل,taravat
1054,reiben::V,مږل,trekiñ
1055,streichen::V,مښل,toazañ
1056,schleifen::V,تېره کول,lemmañ
1057,schneiden::V,غوڅول,troc'hañ
1058,schneiden::V,پرېکول,troc'hañ
1059,rütteln::V,خوڅول,tordorosañ
1060,schütteln::V,ښورول,hejañ
1061,schwenken::V,خوڅول,
1062,schütten::V,اچول,diskargañ
1063,schütten::V,تویول,diskargañ
1064,füllen::V,ډکول,kargañ
1065,einwickeln::V,پېچل,gronnañ
1066,einwickeln::V,نغښتل,gronnañ
1067,tragen::V,وړل,dougen
1068,schleppen::V,وړل,stlejal
1069,ziehen::V,کښل,sachañ
1070,aufbewahren::V,ساتل,miret
1071,werfen::V,اچول,teuler
1072,werfen::V,غورځول,teuler
1073,fangen::V,نیول,tapañ
1074,fangen::V,ګیرول,tapañ
1075,packen::V,نیول,krapat
1076,verstecken::V,پټول,kuzhat
1077,teilen::V,وېشل,rannañ
1078,teilen::V,تقسیمول,rannañ
1079,schicken::V,لېږل,kas
1080,schicken::V,استول,kas
1081,bringen::V,راوړل,degas
1082,hinzufügen::V,زیاتول,lakat ouzhpenn
1083,bekommen::V,حاصلول,kaout
1084,erhalten::V,اخیستل,kaout
1085,nehmen::V,نیول,kemer
1086,nehmen::V,اخيستل,kemer
1087,wählen::V,خوښول,choaz
1088,auswählen::V,چنده کول,dibab
1089,bewahren::V,ساتل,mirout
1090,behindern::V,مانع کېدل,diaezañ
1091,behindern::V,ممانعت کول,diaezañ
1092,verderben::V,خرابېدل,lovrañ
1093,beschädigen::V,ورانول,gwallegañ
1094,zerbrechen::V,ماتول,torriñ
1095,zerreißen::V,څیرې کول,diroegiñ
1096,zerstören::V,ړنګول,distrujañ
1097,zerstören::V,ورانول,distrujañ
1098,verbrennen::V,سوځول,deviñ
1099,geben::V,ورکول,reiñ
1100,reichen::V,ورکول,
1101,schenken::V,بښل,donezonañ
1102,versprechen::V,لوز کول,prometiñ
1103,wünschen::V,غوښتل,hetiñ
1104,loben::V,ستایل,feurmiñ
1105,loben::V,تمجید کول,feurmiñ
1106,küssen::V,ښکلول,pokat
1107,wiegen::V,زنګول,pouezañ
1108,zudecken::V,پوښول,goloiñ
1109,wecken::V,ويښول,dihuniñ
1110,zeigen::V,ښودل,diskouez
1111,führen::V,بیول,kas
1112,lehren::V,درس ورکول,deskiñ
1113,lehren::V,تعلیم ورکول,deskiñ
1114,unterrichten::V,درس ورکول,kelenn
1115,aufziehen::V,روزل,
1116,leiten::V,رهبری کول,bleinañ
1117,leiten::V,لارښوونه کول,bleinañ
1118,antreiben::V,چټک کول,poulzañ
1119,lassen::V,اړکول,leuskel
1120,einladen::V,بلل,pediñ
1121,vereinigen::V,متحد کول,unisañ
1122,vereinigen::V,یوځای کول,unisañ
1123,besuchen::V,کتنه کول,gweladenniñ
1124,treffen::V,ليدل,kejal
1125,treffen::V,ليدل,ankontrañ
1126,treffen::V,تلقی کول,kejal
1127,treffen::V,تلقی کول,ankontrañ
1128,sich versammeln::V,راغونډېدل,bodennañ
1129,spielen::V,لوبه کول,c'hoari
1130,singen::V,سندرې وېل,kanañ
1131,tanzen::V,ګډېدل,dañsal
1132,sich trennen::V,بېلېدل,dispartiañ
1133,verlassen::V,ترک کول,lezel
1134,retten::V,نجات ورکول,saveteiñ
1135,bewachen::V,ساتل,mesa
1136,bewachen::V,حفاظت کول,mesa
1137,schützen::V,ژغورل,diwall
1138,verteidigen::V,دفاع کول,difenn
1139,sich schlagen::V,جنګېدل,lopañ
1140,schießen::V,ویشتل,
1141,siegen::V,غالبېدل,trec'hiñ
1142,ärgern::V,خپه کول,hegasiñ
1143,schlagen::V,وهل,skeiñ
1144,treten::V,په لغته وهل,botaouiñ
1145,stechen::V,ټومبل,pikat
1146,stoßen::V,ټېل وهل,stokañ
1147,stoßen::V,پوری وهل,stokañ
1148,stehlen::V,تښتول,laerezh
1149,stehlen::V,غلا کول,laerezh
1150,stören::V,ماتول,direnkañ
1151,belästigen::V,ځورول,dregasiñ
1152,belästigen::V,تکلیف ورکول,dregasiñ
1153,verbergen::V,پټول,skoachañ
1154,täuschen::V,تېرایستل,tromplañ
1155,täuschen::V,خطا ایستل,tromplañ
1156,betrügen::V,غولول,lorbañ
1157,töten::V,وژل,lazhañ
1158,töten::V,مړ کول,lazhañ
1159,wohnen::V,اوسېدل,bezañ o chom
1160,arbeiten::V,کار کول,labourat
1161,sammeln::V,راټولول,dastum
1162,sammeln::V,راغونډول,dastum
1163,pflücken::V,شکول,kuntuilhañ
1164,jagen::V,ښکار کول,chaseal
1165,fischen::V,کب نيول,pesketa
1166,fassen::V,نیول,pakañ
1167,fassen::V,ګیرول,pakañ
1168,hüten::V,پوول,geota
1169,treiben::V,بیول,
1170,anbinden::V,تړل,stagañ
1171,füttern::V,خوراک ورکول,boueta
1172,melken::V,لوشل,goro
1173,hacken::V,پی کول,difrakal
1174,gießen::V,اوبه کول,dourañ
1175,reifen::V,رسېدل,azviñ
1176,zubereiten::V,تیارول,keginañ
1177,kochen::V,پخول,poazhañ
1178,backen::V,پخول,fritañ
1179,braten::V,وريتول,rostañ
1180,umrühren::V,لړل,
1181,stricken::V,اوبدل,stammañ
1182,nähen::V,ګنډل,gwriat
1183,färben::V,رنګول,livañ
1184,reinigen::V,صافول,naetañ
1185,waschen::V,مینځل,gwalc'hiñ
1186,abwischen::V,وچول,torchañ
1187,spülen::V,کنګالول,disgwalc'hiñ
1188,fegen::V,جارو کول,skubañ
1189,kehren::V,جارو کول,skubañ
1190,baden::V,لمبېدل,kouronkañ
1191,sich waschen::V,ځان مينځل,en em walc'hiñ
1192,ausziehen::V,کښل,
1193,ausziehen::V,ایستل,
1194,anziehen::V,اغوستل,
1195,sich anziehen::V,کالی اغوستل,gwiskañ
1196,kämmen::V,ګمنځول,kribat
1197,schmücken::V,ښکلی کول,kinklañ
1198,sagen::V,وېل,larêt
1199,sagen::V,وېل,lavaret
1200,sprechen::V,وېل,komz
1201,sprechen::V,غږېدل,komz
1202,reden::V,ګړېدل,kaozeal
1203,reden::V,خبرې کول,kaozeal
1204,sich unterhalten::V,خبری کول,balbotal
1205,fragen::V,پوښتنه کول,goulenn
1206,bitten::V,غوښتل,goulenn
1207,erzählen::V,کيسه کول,kontañ
1208,erzählen::V,حکايت کول,kontañ
1209,mitteilen::V,خبرول,kemenn
1210,mitteilen::V,خبر ورکول,kemenn
1211,nennen::V,نوم ايښودل,anviñ
1212,rufen::V,بلل,gelver
1213,prahlen::V,لاپې وهل,fougeal
1214,übersetzen::V,ژباړل,treiñ
1215,übersetzen::V,ترجمه کول,treiñ
1216,denken::V,فکر کول,soñjal
1217,glauben::V,باور کول,krediñ
1218,bemerken::V,لیدل,apresevañ
1219,erkennen::V,پېژندل,anavout
1220,begreifen::V,رسېدل,meizañ
1221,begreifen::V,پوهېدل,meizañ
1222,verstehen::V,پوهېدل,kompren
1223,lernen::V,زده کول,deskiñ
1224,lernen::V,درس لوستل,deskiñ
1225,wissen::V,پوهېدل,gouzout
1226,sich erinnern an::V,یادول,kaout soñj e
1227,sich erinnern an::V,په یاد راوړل,kaout soñj e
1228,vergessen::V,هېرول,ankouaat
1229,messen::V,اندازه کول,muzuliañ
1230,zählen::V,شمارل,kontañ
1231,rechnen::V,حسابول,jedañ
1232,lesen::V,لوستل,lenn
1233,malen::V,رسمول,livañ
1234,zeichnen::V,رسمول,tresañ
1235,schreiben::V,لیکل,skrivañ
1236,besitzen::V,لرل,kaout
1237,kaufen::V,رانیول,prenañ
1238,verkaufen::V,خرڅول,gwerzhañ
1239,bezahlen::V,تأدیه کول,paeañ
1240,zahlen::V,کسات اخيستل,paeañ
1241,beherrschen::V,تسلط لرل,mestroniañ
1242,ertragen::V,زغمل,anduriñ
1243,Barsch::N,,brell
1244,Hecht::N,,beked
