,Concept_ID,,vep
993,hinzufügen::V,,ližata
994,bekommen::V,,sada
995,erhalten::V,,sada
996,nehmen::V,,otta
997,wählen::V,,valita
998,auswählen::V,,valita
999,bewahren::V,,kaita
1000,behindern::V,,telustada
1001,verderben::V,,travida
1002,beschädigen::V,,satatada
1003,zerbrechen::V,,mureta
1004,zerreißen::V,,rebitada
1005,zerstören::V,,mureta
1006,verbrennen::V,,poltta
1007,geben::V,,antta
1008,reichen::V,,antta
1009,schenken::V,,lahjoita
1010,versprechen::V,,toivotada
1011,wünschen::V,,toivotada
1012,loben::V,,kitta
1013,küssen::V,,tervehtada
1014,wiegen::V,,likutada
1015,zudecken::V,,katta
1016,wecken::V,,noustatada
1017,zeigen::V,,ozutada
1018,führen::V,,astutada
1019,lehren::V,,opeta
1020,unterrichten::V,,opeta
1021,aufziehen::V,,kazvatada
1022,leiten::V,,ohjata
1023,antreiben::V,,rigehtoitta
1024,lassen::V,,käskta
1025,einladen::V,,kucta
1026,vereinigen::V,,ühtenzoitta
1027,besuchen::V,,rižada
1028,treffen::V,,vastata
1029,sich versammeln::V,,kägeta
1030,sich versammeln::V,,sätas
1031,spielen::V,,väta
1032,singen::V,,pajatada
1033,tanzen::V,,kargaita
1034,sich trennen::V,,erigata
1035,verlassen::V,,jätta
1036,retten::V,,päzutada
1037,bewachen::V,,varjoita
1038,schützen::V,,kaita
1039,verteidigen::V,,kaita
1040,sich schlagen::V,,torata
1041,schießen::V,,ampta
1042,siegen::V,,vägestada
1043,ärgern::V,,verdutada
1044,ärgern::V,,rändütada
1045,schlagen::V,,löda
1046,schlagen::V,,iškta
1047,treten::V,,peksta
1048,treten::V,,topsta
1049,stechen::V,,pystiä
1050,stoßen::V,,iškta
1051,stoßen::V,,pudištada
1052,stehlen::V,,vargastada
1053,stören::V,,keskustada
1054,belästigen::V,,tartuteldas
1055,verbergen::V,,katelda
1056,täuschen::V,,manitada
1057,betrügen::V,,manitada
1058,töten::V,,rikta
1059,töten::V,,surmita
1060,wohnen::V,,eläda
1061,arbeiten::V,,rata
1062,sammeln::V,,kogota
1063,pflücken::V,,poimda
1064,jagen::V,,mecata
1065,fischen::V,,kalatada
1066,fassen::V,,tabata
1067,hüten::V,,paimeta
1068,treiben::V,,ajada
1069,anbinden::V,,küttestada
1070,anbinden::V,,sidoda
1071,füttern::V,,sötta
1072,melken::V,,lüpsta
1073,hacken::V,,sauda
1074,gießen::V,,valada
1075,reifen::V,,küpseta
1076,zubereiten::V,,vaumištada
1077,kochen::V,,keitta
1078,backen::V,,paštta
1079,braten::V,,žarda
1080,umrühren::V,,segoitada
1081,stricken::V,,kudoda
1082,nähen::V,,ombelta
1083,färben::V,,mujutada
1084,reinigen::V,,puhtastada
1085,waschen::V,,pesta
1086,abwischen::V,,pühktä
1087,spülen::V,,huhtoida
1088,fegen::V,,pühkta
1089,kehren::V,,uhoita
1090,baden::V,,kül'ptäs
1091,sich waschen::V,,pestas
1092,ausziehen::V,,riičta
1093,ausziehen::V,,rušta
1094,anziehen::V,,panda päle
1095,anziehen::V,,panda kädehe
1096,anziehen::V,,panda jaugha
1097,sich anziehen::V,,sobdas
1098,kämmen::V,,harjata
1099,schmücken::V,,čomitada
1100,sagen::V,,sanuda
1101,sprechen::V,,pagišta
1102,reden::V,,pagišta
1103,sich unterhalten::V,,lodaita
1104,fragen::V,,küzuda
1105,bitten::V,,pakita
1106,erzählen::V,,sanuda
1107,erzählen::V,,starinoita
1108,mitteilen::V,,tedotada
1109,nennen::V,,nimitada
1110,rufen::V,,kucta
1111,prahlen::V,,kittäs
1112,übersetzen::V,,käta
1113,denken::V,,meletada
1114,glauben::V,,uskta
1115,bemerken::V,,homaita
1116,erkennen::V,,tundištada
1117,begreifen::V,,tabata
1118,verstehen::V,,el'geta
1119,verstehen::V,,toimetada
1120,lernen::V,,opetas
1121,wissen::V,,teta
1122,sich erinnern an::V,,johtutada
1123,vergessen::V,,unohtada
1124,messen::V,,märita
1125,zählen::V,,lugeda
1126,rechnen::V,,lugeda
1127,lesen::V,,lugeda
1128,malen::V,,pirta
1129,zeichnen::V,,pirta
1130,schreiben::V,,kirjutada
1131,besitzen::V,,omištada
1132,kaufen::V,,ostta
1133,verkaufen::V,,möda
1134,bezahlen::V,,maksta
1135,zahlen::V,,maksta
1136,beherrschen::V,,valdoita
1137,ertragen::V,,tirpta
