,Concept_ID,sah,el
694,schlimm::A,быдьар,άσχημος
695,wahr::A,кырдьык,αληθής
696,wahr::A,кырдьык,αληθινός
697,alt::A,былыргы,παλιός
698,neu::A,саҥа,νέος
699,neu::A,саҥа,καινούργιος
700,ehemalig::A,урукку,παλιός
701,alt[Lebewesen]::A,кырдьаҕас,γέρος
702,jung::A,эдэр,νέος
703,arm::A,дьадаҥы,φτωχός
704,reich::A,баай,πλούσιος
705,bekannt::A,билэр,γνωστός
706,berühmt::A,аатырбыт,περίφημος
707,berühmt::A,аатырбыт,ξακουσμένος
708,fremd::A,атын,ξένος
709,verschieden::A,араас,διαφορετικός
710,nah::A,чугас,κοντινός
711,fern::A,ыраах,μακριά
712,linker::A,хаҥас,αριστερός
713,rechter::A,уҥа,δεξιός
714,anderer::A,атын,άλλος
715,erster::A,маҥнайгы,πρώτος
716,zweiter::A,иккис,δεύτερος
717,dritter::A,үһүс,τρίτος
718,letzter::A,тиһэх,τελευταίος
719,allein::ADV,соҕотох,μόνος
720,auf einmal::ADV,биирдэ,εφάπαξ
721,zusammen::ADV,холбуу,μαζί
722,lange::ADV,уһуннук,πολύν καιρό
723,plötzlich::ADV,эмискэ,έξαφνα
724,sofort::ADV,тута,αμέσως
725,später::ADV,хойут,αργότερα
726,jetzt::ADV,билигин,τώρα
727,heute::ADV,бүгүн,σήμερα
728,morgen::ADV,сарсын,αύριο
729,bald::ADV,өтөр,σε λίγο
730,bald::ADV,өтөр,εντός ολίγου
731,dann::ADV,кэнна,ύστερα
732,gestern::ADV,бэҕэһээ,χτες
733,einst::ADV,биир төгүл,ποτέ
734,einst::ADV,биир төгүл,άλλοτε
735,einst::ADV,арай биирдэ,ποτέ
736,einst::ADV,арай биирдэ,άλλοτε
737,damals::ADV,оччоҕо,τότε
738,danach::ADV,аары,μετά
739,danach::ADV,аары,ύστερα
740,danach::ADV,ол кэнниттэн,μετά
741,danach::ADV,ол кэнниттэн,ύστερα
742,vorher::ADV,урут,πριν
743,vorher::ADV,урут,προηγουμένως
744,zuerst::ADV,маҥнай,πρώτα
745,einmal::ADV,биирдэ,μία φορά
746,manchmal::ADV,арыт,κάποτε
747,oft::ADV,чаастатык,συχνά
748,oft::ADV,чаастатык,πολλές φορές
749,immer::ADV,мэлдьи,πάντα
750,immer::ADV,мэлдьи,πάντοτε
751,niemals::ADV,хаһан да,ποτέ
752,hier::ADV,маныаха,εδώ
753,hierhin::ADV,бэттэх,εδώ
754,von hier::ADV,мантан,από δω
755,dort::ADV,онно,εκεί
756,dorthin::ADV,онно,προς τα κει
757,geradeaus::ADV,быһа,κατευθείαν
758,geradeaus::ADV,быһаччы,κατευθείαν
759,vorwärts::ADV,инники,εμπρός
760,rückwärts::ADV,төттөру,πίσω
761,zurück::ADV,төттөрү,πίσω
762,unten::ADV,аллара,κάτω
763,hinab::ADV,аллара,προς τα κάτω
764,oben::ADV,үөһэ,πάνω
765,oben::ADV,үөһэ,επάνω
766,hinauf::ADV,өрө,προς τα πάνω
767,hinauf::ADV,үөһэ,προς τα πάνω
768,überall::ADV,бэйдиэ,παντού
769,nicht::ADV,буолбатах,δεν
770,ein wenig::ADV,кыратык,λιγάκι
771,kaum::ADV,нэһиилэ,μόλις
772,sehr::ADV,бэрт,πολύ
773,sehr::ADV,наһаа,πολύ
774,so::ADV,оччо,έτσι
775,so::ADV,оннук,έτσι
776,noch::ADV,өссө,ακόμα
777,nur::ADV,эрэ,μόνο
778,nur::ADV,сыччах,μόνο
779,schon::ADV,бэлиэр,ήδη
780,schon::ADV,бэлиэр,κιόλας
781,wieder::ADV,эмиэ,ξανά
782,vergebens::ADV,таак,μάταια
783,vor::PRP,иннигэр,μπροστά σε
784,vor::PRP,иннигэр,μπροστά από
785,hinter::PRP,кэлин,πίσω από 
786,unter::PRP,-ҕа,υπό
787,unter::PRP,-ҕа,κάτω από
788,unter::PRP,оһох түгэҕэ,υπό
789,unter::PRP,оһох түгэҕэ,κάτω από
790,durch::PRP,курдары,διά
791,durch::PRP,курдары,διά μέσου
792,neben::PRP,аттыгар,δίπλα σε
793,zwischen::PRP,ыккардынан,μεταξύ
794,zwischen::PRP,ыккардынан,ανάμεσα σε
795,wegen::PRP,уҥуортан,για
796,wegen::PRP,уҥуортан,λόγω
797,dies::PRN,ити,αυτό
798,dies::PRN,бу,αυτό
799,das::PRN,били,το
800,alles::PRN,барыта,όλα
801,ich::PRN,мин,εγώ
802,du::PRN,эн,σύ
803,du::PRN,эн,εσύ
804,er::PRN,кнни,αυτός
805,wir::PRN,биһиги,εμείς
806,ihr::PRN,эһиги,εσείς
807,sie::PRN,кинилэр,αυτοί
808,was::FPRN,туох,τι
809,wer::FPRN,ким,ποιος
810,wo::FADV,ханна,πού
811,wohin::FADV,ханна,πού
812,wohin::FADV,ханна,για πού
813,wie::FADV,хайдах,πώς
814,warum::FADV,тоҕо,γιατί
815,wieviel::FNUM,төһө,πόσος
816,eins::NUM,биир,ένα
817,zwei::NUM,икки,δύο
818,drei::NUM,үс,τρία
819,drei::NUM,үс,τρεις
820,vier::NUM,түөрт,τέσσερα
821,vier::NUM,түөрт,τέσσερις
822,fünf::NUM,биэс,πέντε
823,sechs::NUM,алта,έξι
824,sieben::NUM,сэттэ,εφτά
825,acht::NUM,аҕыс,οχτώ
826,neun::NUM,тоҕус,εννιά
827,zehn::NUM,уон,δέκα
828,elf::NUM,уон биир,έντεκα
829,zwölf::NUM,уон икки,δώδεκα
830,zwanzig::NUM,сүүрбэ,είκοσι
831,dreißig::NUM,отут,τριάντα
832,vierzig::NUM,түөрт уон,σαράντα
833,fünfzig::NUM,биэс уон,πενήντα
834,sechzig::NUM,алта уон,εξήντα
835,siebzig::NUM,сэттэ уон,εβδομήντα
836,achtzig::NUM,аҕыс уон,ογδόντα
837,neunzig::NUM,тоҕус уонус,ενενήντα
838,hundert::NUM,сүүс,εκατό
839,tausend::NUM,тыһыынча,χίλιοι
840,und::CNJ,да,και
841,und::CNJ,уонна,και
842,und::CNJ,итиэннэ,και
843,oder::CNJ,эбэтэр,ή
844,stehen::V,тур,στέκομαι
845,stehen::V,тур,είμαι όρθιος
846,sitzen::V,олор,κάθομαι
847,liegen::V,сыт,είμαι ξαπλωμένος
848,hängen::V,санньылый,κρέμομαι
849,werden::V,буол,γίνομαι
850,passieren::V,буол,συμβαίνω
851,beginnen::V,саҕалан,αρχίζω
852,enden::V,бүт,τελειώνω
853,wechseln::V,уларый,αλλάζω
854,aufgehen[Sonne]::V,ой,βγαίνω
855,aufgehen[Sonne]::V,ой,ανατέλλω
856,untergehen[Sonne]::V,киир,δύω
857,untergehen[Sonne]::V,киир,βασιλεύω
858,scheinen[Sonne]::V,сырдат,λάμπω
859,donnern::V,эт,βροντώ
860,wehen::V,үр,φυσώ
861,strömen::V,кутулун,ρέω
862,strömen::V,кутулун,τρέχω
863,fließen::V,сүүр,ρέω
864,sich drehen::V,эргий,γυρίζω
865,sich drehen::V,эргий,στρέφομαι
866,schwanken::V,биэтэҥнээ,ταλαντεύομαι
867,schwingen::V,эйэҥнээ,αιωρούμαι
868,schwingen::V,эйэҥнээ,ταλαντεύομαι
869,fallen::V,оҕут,πέφτω
870,brennen::V,умай,καίω
871,rauchen::V,буруолаа,καπνίζω
872,regnen::V,самыырдаа,βρέχω
873,gefrieren::V,тоҥ,παγώνω
874,tauen::V,ир,λειώνω
875,schmelzen::V,уулун,λειώνω
876,trocknen::V,куур,στεγνώνω
877,sieden::V,оргуй,βράζω
878,faulen::V,сытый,σαπίζω
879,verfaulen::V,сытыйан_хаал,σαπίζω
880,reißen::V,хайыт,σχίζω
881,reißen::V,быһытталан,σχίζω
882,versinken::V,тимир,βουλιάζω
883,versinken::V,тимир,βυθίζομαι
884,versinken::V,батылын,βουλιάζω
885,versinken::V,батылын,βυθίζομαι
886,vergehen::V,дьай,περνώ
887,erscheinen::V,көһүн,εμφανίζομαι
888,verschwinden::V,сүт,χάνομαι
889,verschwinden::V,сүт,εξαφανίζομαι
890,sinken::V,намтаа,κατεβαίνω
891,abnehmen::V,аччаа,μειώνομαι 
892,zunehmen::V,элбээ,αυξάνω
893,zunehmen::V,элбээ,μεγαλώνω
894,steigen::V,үрдээ,ανεβαίνω
895,wachsen::V,үүн,μεγαλώνω
896,glänzen::V,кылбай,γυαλίζω
897,funkeln::V,күлүмнээ,αστράφτω
898,funkeln::V,күлүмнээ,σπιθοβολώ
899,funkeln::V,күлүмүрдээ,αστράφτω
900,funkeln::V,күлүмүрдээ,σπιθοβολώ
901,lärmen::V,тыаһаа,θορυβώ
902,läuten::V,собуоннаа,χτυπώ 
903,klingeln::V,линкинээ,κουδουνίζω
904,klirren::V,айгырат,κουδουνίζω
905,brausen::V,сирилээ,βουΐζω
906,rauschen::V,суугунаа,βουΐζω
907,klingen::V,доргуй,ηχώ
908,bellen::V,үр,γαυγίζω
909,heulen::V,улуй,ουρλιάζω
910,blasen::V,үр,φυσώ
911,pfeifen::V,иһиир,σφυρίζω
912,schreien::V,кылан,κραυγάζω
913,schreien::V,хаһыытаа,κραυγάζω
914,stöhnen::V,ынчыктаа,βογγώ
915,zittern::V,титирээ,τρέμω
916,zittern::V,дьигиһий,τρέμω
917,leben::V,олор,ζω
918,geboren werden::V,төрөө,γεννιέμαι
919,atmen::V,тыын,αναπνέω
920,trinken::V,ис,πίνω
921,essen::V,аһаа,τρώω
922,schlucken::V,ыйыһын,καταπίνω
923,müde werden::V,сылай,κουράζομαι
924,einschlafen::V,утуйан хаал,αποκοιμιέμαι
925,schlafen::V,утуй,κοιμάμαι
926,schlafen::V,утуйа сыт,κοιμάμαι
927,aufwachen::V,уһугун,ξυπνώ
928,aufstehen::V,тур,σηκώνομαι
929,sich erholen::V,сынньан,ξεκουράζομαι
930,krank werden::V,ыарый,αρρωσταίνω
931,krank sein::V,ыарый,ασθενώ
932,krank sein::V,ыарыт,ασθενώ
933,schmerzen::V,ыарыт,πονώ
934,husten::V,сөтөлүн,βήχω
935,genesen::V,көн,θεραπεύομαι
936,sterben::V,өл,πεθαίνω
937,umkommen::V,өл,πεθαίνω
938,umkommen::V,оҕут,πεθαίνω
939,sich bewegen::V,хамсаа,κουνιέμαι
940,sich rühren::V,хамсаа,σαλεύω
941,sich erheben::V,тур,επαναστατώ
942,sich setzen::V,олор,κάθομαι
943,hinfallen::V,оҕут,πέφτω κάτω
944,laufen::V,хаам,τρέχω
945,schreiten::V,атыллаа,βαδίζω
946,spazierengehen::V,дьаарбай,κάνω βόλτα
947,spazierengehen::V,дьаарбай,πηγαίνω περίπατο
948,eilen::V,тиэтэй,σπεύδω
949,sich beeilen::V,ыксаа,βιάζομαι
950,sausen::V,элээр,τρέχω γρήγορα
951,rennen::V,сүүрэкэлээ,τρέχω
952,springen::V,ой,πηδώ
953,springen::V,ыстан,πηδώ
954,klettern::V,ытын,σκαρφαλώνω
955,schaukeln::V,эйэҥнээ,κουνιέμαι
956,schaukeln::V,биэрэҥнээ,κουνιέμαι
957,kriechen::V,сыыл,έρπω
958,kriechen::V,сыыл,σέρνομαι
959,schwimmen::V,уһун,κολυμπώ
960,schwimmen::V,харбаа,κολυμπώ
961,tauchen::V,умус,βουτώ
962,rudern::V,эрт,κωπηλατώ
963,fahren::V,айаннаа,πηγαίνω
964,fliegen::V,көт,πετώ
965,gehen::V,бар,βαδίζω
966,gehen::V,бар,πηγαίνω
967,weggehen::V,бар,φεύγω
968,abfahren::V,бар,ξεκινώ
969,abfahren::V,бар,αναχωρώ
970,anhalten::V,тохтоо,σταματώ
971,hineingehen::V,киир,μπαίνω
972,eintreten::V,киир,μπαίνω
973,eintreten::V,киир,εισέρχομαι
974,kommen::V,кэл,έρχομαι
975,ankommen::V,кэл,φτάνω
976,ankommen::V,тиий,φτάνω
977,zurückkommen::V,төнүн,επιστρέφω
978,bleiben::V,хаал,μένω
979,warten::V,көһүт,περιμένω
980,erwarten::V,күүт,αναμένω
981,erwarten::V,күүт,περιμένω
982,erwarten::V,көһүт,αναμένω
983,erwarten::V,көһүт,περιμένω
984,suchen::V,ирдээ,ψάχνω
985,suchen::V,көрдөө,ψάχνω
986,finden::V,бул,βρίσκω
987,versuchen::V,сорун,προσπαθώ
988,vorbereiten::V,бэлэмнээ,προετοιμάζω
989,lieben::V,таптаа,αγαπώ
990,mögen::V,сөбүл,μου αρέσει
991,lachen::V,күл,γελώ
992,rühren::V,долгут,συγκινώ
993,weinen::V,ытаа,κλαίω
994,schimpfen::V,үөҕүс,βρίζω
995,sich ärgern::V,кыыһыр,θυμώνω
996,sich ärgern::V,кыйахан,θυμώνω
997,sich fürchten::V,куттан,φοβάμαι
998,sich fürchten::V,дьиксин,φοβάμαι
999,fürchten::V,дьиксин,φοβάμαι
1000,fürchten::V,куттан,φοβάμαι
1001,fliehen::V,күрээ,φεύγω
1002,flüchten::V,күрээ,δραπετεύω
1003,sehen::V,көр,βλέπω
1004,anschauen::V,көр,κοιτάζω
1005,ansehen::V,көр,βλέπω
1006,hören::V,бил,ακούω
1007,hören::V,иһит,ακούω
1008,zuhören::V,иһит,ακούω
1009,probieren::V,боруобалаан көр,δοκιμάζω
1010,probieren::V,амсайан көр,δοκιμάζω
1011,riechen::V,сытырҕаа,μυρίζω
1012,riechen::V,сытырҕаа,οσφραίνομαι
1013,fühlen::V,бил,αισθάνομαι
1014,scheinen::V,көһүн,φαίνομαι
1015,zu sehen sein::V,көһүн,φαίνομαι
1016,vernehmen::V,иһит,ακούω
1017,vernehmen::V,иһит,μαθαίνω
1018,frieren::V,тоҥ,κρυώνω
1019,frieren::V,үлүй,κρυώνω
1020,tun::V,гын,κάνω
1021,können::V,кыай,ξέρω
1022,können::V,кыай,μπορώ
1023,wollen::V,баҕар,θέλω
1024,anfangen::V,саҕалаа,αρχίζω
1025,beenden::V,бүтэр,τελειώνω
1026,aufhören::V,уурай,παύω
1027,gelingen::V,сатан,πετυχαίνω
1028,geraten::V,баар буолан биэр,γίνομαι
1029,geraten::V,баар буола тус,γίνομαι
1030,geraten::V,буолан таҕыс,γίνομαι
1031,öffnen::V,ас,ανοίγω
1032,schließen::V,сап,κλείνω
1033,schließen::V,хатаа,κλείνω
1034,stellen::V,уур,θέτω
1035,stellen::V,туруор,θέτω
1036,setzen::V,туруор,θέτω
1037,setzen::V,уур,θέτω
1038,legen::V,уур,θέτω
1039,berühren::V,тыыт,εγγίζω
1040,berühren::V,таарый,εγγίζω
1041,verbinden::V,кэлгий,συνδέω
1042,bedecken::V,бүрүй,σκεπάζω
1043,aufhängen::V,ыйаа,κρεμώ
1044,anzünden::V,умат,ανάβω
1045,aufheben::V,өрө тарт,σηκώνω
1046,zurücklassen::V,бырах,εγκαταλείπω
1047,verlieren::V,сүтэр,χάνω
1048,fallen lassen::V,түһэр,αφήνω να πέσει
1049,fallen lassen::V,мүлчү тут,αφήνω να πέσει
1050,machen::V,оҥор,κάνω
1051,machen::V,оҥор,φτιάχνω
1052,machen::V,оҥоһун,κάνω
1053,machen::V,оҥоһун,φτιάχνω
1054,herstellen::V,оҥор,κατασκευάζω
1055,bauen::V,тут,χτίζω
1056,bauen::V,тут,οικοδομώ
1057,reparieren::V,абырахтаа,επισκευάζω
1058,reparieren::V,абырахтаа,επιδιορθώνω
1059,verbessern::V,тупсар,βελτιώνω
1060,verbessern::V,тупсар,καλυτερεύω
1061,ändern::V,уларыт,αλλάζω
1062,graben::V,хас,σκάβω
1063,beugen::V,бокут,λυγίζω
1064,beugen::V,токурут,λυγίζω
1065,beugen::V,бүк баттаа,λυγίζω
1066,biegen::V,иэх,κάμπτω
1067,biegen::V,өҕүлүннэр,κάμπτω
1068,drehen::V,эргит,στρέφω
1069,drehen::V,эргичит,στρέφω
1070,wenden::V,эргилин,γυρίζω
1071,umdrehen::V,түҥнэр,γυρίζω
1072,heben::V,көтөх,υψώνω
1073,heben::V,көтөх,σηκώνω
1074,hochheben::V,таһаар,υψώνω
1075,hochheben::V,таһаар,σηκώνω
1076,ergreifen::V,тут,πιάνω
1077,ergreifen::V,тут,αρπάζω
1078,halten::V,тут,βαστώ
1079,drücken::V,ык,πιέζω
1080,schieben::V,ас,σπρώχνω
1081,kratzen::V,кыһыы,γρατσουνίζω
1082,lecken::V,салаа,γλείφω
1083,beißen::V,ытыр,δαγκάνω
1084,abreißen::V,быһа тарт,κόβω
1085,abreißen::V,быһа тарт,σχίζω
1086,abreißen::V,туура тарт,κόβω
1087,abreißen::V,туура тарт,σχίζω
1088,abschneiden::V,быс,αποκόπτω
1089,abschneiden::V,быһан ыл,αποκόπτω
1090,abschneiden::V,быһа баттаа,αποκόπτω
1091,binden::V,кэлгий,δένω
1092,stecken::V,батары ас,χώνω
1093,brechen::V,тоһут,σπάζω
1094,klopfen::V,тоҥсуй,χτυπώ
1095,klopfen::V,тоҥсуй,τινάζω
1096,hauen::V,оҕус,χτυπώ
1097,kleben::V,силимнээ,κολλώ
1098,reiben::V,аал,τρίβω
1099,streichen::V,сыбаа,αλείφω
1100,schleifen::V,чочуй,ακονίζω
1101,schneiden::V,быс,κόβω
1102,rütteln::V,иэҕэҥнэт,σείω
1103,rütteln::V,иэҕэҥнэт,τινάζω
1104,schütteln::V,сахсый,σείω
1105,schütteln::V,сахсый,κουνώ
1106,schwenken::V,дайбаа,κουνώ
1107,schütten::V,кут,χύνω
1108,füllen::V,толор,γεμίζω
1109,einwickeln::V,суулаа,τυλίγω
1110,tragen::V,ит,φέρνω
1111,schleppen::V,сос,κουβαλώ
1112,ziehen::V,тарт,τραβώ
1113,aufbewahren::V,уур,φυλάω
1114,aufbewahren::V,харай,φυλάω
1115,werfen::V,бырах,ρίχνω
1116,fangen::V,хап,πιάνω
1117,packen::V,тут,τσακώνω
1118,verstecken::V,саһыар,κρύβω
1119,teilen::V,үллэр,μερίζω
1120,schicken::V,ыыт,στέλνω
1121,bringen::V,аҕал,φέρνω
1122,hinzufügen::V,эп,προσθέτω
1123,bekommen::V,ыл,προσκομίζω
1124,bekommen::V,булун,προσκομίζω
1125,erhalten::V,ыл,παίρνω
1126,erhalten::V,ыл,λαμβάνω
1127,nehmen::V,ыл,πιάνω
1128,nehmen::V,ыл,παίρνω
1129,wählen::V,быыбардаа,εκλέγω
1130,auswählen::V,тал,διαλέγω
1131,bewahren::V,харай,διατηρώ
1132,behindern::V,мэһэйдээ,εμποδίζω
1133,verderben::V,буорту гын,χαλώ
1134,beschädigen::V,алдьат,ζημιώνω
1135,zerbrechen::V,үлтүрүт,σπάζω
1136,zerreißen::V,хайыта тарт,σχίζω
1137,zerstören::V,алдьат,καταστρέφω
1138,verbrennen::V,уоттаа,καίω
1139,geben::V,биэр,δίνω
1140,reichen::V,аҕал,δίνω
1141,schenken::V,бэлэхтээ,χαρίζω
1142,versprechen::V,эрэннэр,υπόσχομαι
1143,wünschen::V,баҕар,εύχομαι
1144,loben::V,хайҕаа,επαινώ
1145,küssen::V,уураа,φιλώ
1146,wiegen::V,бигээ,κουνώ
1147,wiegen::V,бигээ,νανουρίζω
1148,zudecken::V,сап,σκεπάζω
1149,zudecken::V,бүрүй,σκεπάζω
1150,wecken::V,уһугуннар,ξυπνώ
1151,zeigen::V,көрдөр,δείχνω
1152,führen::V,салай,οδηγώ
1153,lehren::V,үөрэт,διδάσκω
1154,unterrichten::V,үөрэт,διδάσκω
1155,aufziehen::V,иит,ανατρέφω
1156,leiten::V,салай,ηγούμαι
1157,leiten::V,салай,διευθύνω
1158,antreiben::V,кыһай,σπρώχνω
1159,antreiben::V,кыһай,παρακινώ
1160,lassen::V,күһэй,αφήνω
1161,einladen::V,ыҥыр,προσκαλώ
1162,vereinigen::V,холбоо,ενώνω
1163,vereinigen::V,түм,ενώνω
1164,besuchen::V,сырыт,επισκέπτομαι
1165,besuchen::V,билсэ сырыт,επισκέπτομαι
1166,treffen::V,көрүс,συναντώ
1167,sich versammeln::V,мүһүн,μαζεύομαι
1168,sich versammeln::V,түмүс,μαζεύομαι
1169,spielen::V,оонньоо,παίζω
1170,singen::V,ыллаа,τραγουδώ
1171,tanzen::V,үҥкүүлээ,χορεύω
1172,sich trennen::V,араҕыс,αποχωρίζομαι
1173,verlassen::V,хааллар,εγκαταλείπω
1174,retten::V,өрүһүй,σώζω
1175,bewachen::V,араҥаччылаа,φρουρώ
1176,schützen::V,көмүскээ,προστατεύω
1177,verteidigen::V,көмүскээ,υπερασπίζω
1178,sich schlagen::V,охсус,χτυπιέμαι
1179,schießen::V,ытыалаа,πυροβολώ
1180,siegen::V,хот,νικώ
1181,siegen::V,кыай,νικώ
1182,ärgern::V,кыыһырт,τσαντίζω
1183,schlagen::V,оҕус,χτυπώ
1184,treten::V,тэп,κλοτσώ
1185,stechen::V,кэй,τρυπώ
1186,stoßen::V,кэп,ωθώ
1187,stoßen::V,кэп,σπρώχνω
1188,stoßen::V,үтүрүй,ωθώ
1189,stoßen::V,үтүрүй,σπρώχνω
1190,stehlen::V,уор,κλέβω
1191,stören::V,мэһэйдээ,διαταράσσω
1192,belästigen::V,батар,ενοχλώ
1193,verbergen::V,кистээ,κρύβω
1194,täuschen::V,албыннаа,παραπλανώ
1195,betrügen::V,албыннаа,απατώ
1196,töten::V,өлөр,σκοτώνω
1197,töten::V,өлөр,θανατώνω
1198,wohnen::V,олор,μένω
1199,wohnen::V,олор,κατοικώ
1200,arbeiten::V,үлэлээ,δουλεύω
1201,arbeiten::V,үлэлээ,εργάζομαι
1202,sammeln::V,мус,μαζεύω
1203,sammeln::V,мус,συλλέγω
1204,sammeln::V,хомуй,μαζεύω
1205,sammeln::V,хомуй,συλλέγω
1206,pflücken::V,үргээ,κόβω
1207,jagen::V,бултаа,κυνηγώ
1208,fischen::V,балыктаа,ψαρεύω
1209,fassen::V,тут,πιάνω
1210,hüten::V,манаа,φυλάγω
1211,hüten::V,манаа,προσέχω
1212,treiben::V,үүр,οδηγώ
1213,anbinden::V,баай,δένω
1214,füttern::V,аһат,ταΐζω
1215,melken::V,ыа,αρμέγω
1216,hacken::V,кэрт,κόβω
1217,gießen::V,сиигирт,ποτίζω
1218,reifen::V,бус,ωριμάζω
1219,zubereiten::V,бэлэмнээ,ετοιμάζω
1220,kochen::V,буһар,βράζω
1221,backen::V,буһар,ψήνω
1222,braten::V,хооруй,τηγανίζω
1223,braten::V,ыһаарылаа,τηγανίζω
1224,braten::V,соркуойдаа,τηγανίζω
1225,umrühren::V,былаа,ανακατεύω
1226,stricken::V,өр,πλέκω
1227,nähen::V,иистэн,ράβω
1228,färben::V,кырааскалаа,βάφω
1229,färben::V,кырааскалаа,χρωματίζω
1230,reinigen::V,ыраастаа,καθαρίζω
1231,waschen::V,сууй,πλένω
1232,abwischen::V,сот,σφουγγίζω
1233,spülen::V,сайҕаа,ξεπλένω
1234,fegen::V,сиппий,σκουπίζω
1235,kehren::V,харбаа,σκουπίζω
1236,baden::V,сөтүөлээ,κάνω μπάνιο
1237,sich waschen::V,суун,πλένομαι
1238,ausziehen::V,уһул,βγάζω
1239,anziehen::V,кэтэрт,φορώ
1240,sich anziehen::V,таҥын,ντύνομαι
1241,kämmen::V,тараа,χτενίζω
1242,schmücken::V,симээ,στολίζω
1243,sagen::V,диэ,λέω
1244,sprechen::V,эт,μιλώ
1245,sprechen::V,саҥар,μιλώ
1246,reden::V,кэпсэт,μιλώ
1247,reden::V,кэпсэт,κουβεντιάζω
1248,sich unterhalten::V,кэпсэт,συνομιλώ
1249,sich unterhalten::V,кэпсэт,κουβεντιάζω
1250,fragen::V,ыйыт,ρωτώ
1251,bitten::V,көрдөс,ζητώ
1252,bitten::V,көрдөс,παρακαλώ
1253,erzählen::V,кэпсээ,διηγούμαι
1254,erzählen::V,сэһэргээ,διηγούμαι
1255,mitteilen::V,биллэр,πληροφορώ
1256,nennen::V,ааттаа,ονομάζω
1257,rufen::V,ыҥыр,φωνάζω
1258,prahlen::V,чабылан,καυχιέμαι
1259,prahlen::V,киһиргээ,καυχιέμαι
1260,übersetzen::V,тылбаастаа,μεταφράζω
1261,denken::V,санаа,σκέφτομαι
1262,denken::V,толкуйдаа,σκέφτομαι
1263,glauben::V,итэҕэй,πιστεύω
1264,bemerken::V,бэлиэтээ,παρατηρώ
1265,erkennen::V,бил,αναγνωρίζω
1266,begreifen::V,өйдөө,καταλαβαίνω
1267,verstehen::V,өйдөө,ακούω
1268,lernen::V,үөрэн,μαθαίνω
1269,wissen::V,бил,ξέρω
1270,sich erinnern an::V,аҕын,θυμάμαι
1271,vergessen::V,умун,ξεχνώ
1272,messen::V,кэмнээ,μετρώ
1273,messen::V,кээмэйдээ,μετρώ
1274,zählen::V,аах,μετρώ
1275,rechnen::V,аах,λογαριάζω
1276,lesen::V,аах,διαβάζω
1277,malen::V,уруһуйдаа,ζωγραφίζω
1278,zeichnen::V,уруһуйдаа,σχεδιάζω
1279,schreiben::V,суруй,γράφω
1280,besitzen::V,баһылаа,κατέχω
1281,kaufen::V,атыылас,αγοράζω
1282,verkaufen::V,атыылаа,πουλώ
1283,bezahlen::V,төлөө,πληρώνω
1284,zahlen::V,төлөө,πληρώνω
1285,beherrschen::V,баһылаа,κυριαρχώ
1286,ertragen::V,тулуй,βαστώ
1287,ertragen::V,тулуй,αντέχω
