,Concept_ID,tr,zh
852,scheinen[Sonne]::V,parlamak,照射
853,donnern::V,gök gürlemek,打雷
854,wehen::V,esmek,飘扬
855,strömen::V,akmak,流
856,fließen::V,akmak,流动
857,sich drehen::V,dönmek,转动
858,schwanken::V,sallanmak,摇摆
859,schwingen::V,titremek,摇
860,fallen::V,düşmek,坠落
861,brennen::V,yanmak,燃烧
862,rauchen::V,tütmek,冒烟
863,regnen::V,yağmak,下雨
864,gefrieren::V,donmak,结冰
865,tauen::V,erimek,融化
866,schmelzen::V,erimek,溶化
867,trocknen::V,kurumak,变干
868,sieden::V,kaynamak,煮
869,faulen::V,çürümek,腐烂
870,verfaulen::V,çürümek,腐烂
871,reißen::V,yırtılmak,撕
872,versinken::V,batmak,下沉
873,vergehen::V,geçmek,流逝
874,erscheinen::V,görünmek,出现
875,verschwinden::V,kaybolmak,消失
876,sinken::V,inmek,下降
877,abnehmen::V,azalmak,减少
878,zunehmen::V,artmak,增加
879,zunehmen::V,çoğalmak,增加
880,steigen::V,artmak,上升
881,steigen::V,yükselmek,上升
882,wachsen::V,büyümek,生长
883,wachsen::V,gelişmek,生长
884,glänzen::V,parlamak,发光
885,funkeln::V,parıldamak,闪烁
886,lärmen::V,gürültü yapmak,吵闹
887,läuten::V,çalmak,响
888,klingeln::V,zil çalmak,按铃
889,klirren::V,şakırdamak,
890,klirren::V,zangırdamak,
891,brausen::V,köpürmek,疾驶
892,brausen::V,kükremek,疾驶
893,rauschen::V,fışırdamak,
894,klingen::V,tınlamak,听起来
895,bellen::V,havlamak,吠
896,heulen::V,ulumak,嗥
897,blasen::V,üflemek,吹
898,pfeifen::V,düdük çalmak,吹口哨
899,schreien::V,bağırmak,叫喊
900,schreien::V,haykırmak,叫喊
901,stöhnen::V,inlemek,呻吟
902,zittern::V,titremek,颤抖
903,leben::V,yaşamak,生存
904,leben::V,hayatta olmak,生存
905,geboren werden::V,doğmak,出生
906,atmen::V,solunmak,呼吸
907,atmen::V,nefes almak,呼吸
908,trinken::V,içmek,喝
909,essen::V,yemek,吃
910,schlucken::V,yutmak,咽
911,müde werden::V,yorulmak,疲倦
912,einschlafen::V,uykuya dalmak,入睡
913,schlafen::V,uyumak,睡觉
914,aufwachen::V,uyanmak,睡醒
915,aufstehen::V,kalkmak,起床
916,aufstehen::V,yataktan kalkmak,起床
917,sich erholen::V,dinlenmek,休养
918,krank werden::V,hastalanmak,生病
919,krank sein::V,hasta olmak,生病
920,schmerzen::V,ağrımak,疼痛
921,husten::V,öksürmek,咳
922,genesen::V,şifa bulmak,痊愈
923,sterben::V,ölmek,死
924,sterben::V,vefat etmek,死
925,umkommen::V,ölmek,丧命
926,sich bewegen::V,hareket etmek,移动
927,sich rühren::V,kımıldanmak,动弹
928,sich erheben::V,kalkmak,站起
929,sich erheben::V,ayağa kalkmak,站起
930,sich setzen::V,oturmak,坐
931,hinfallen::V,yere düşmek,跌倒
932,laufen::V,yürümek,步行
933,schreiten::V,yürümek,迈步
934,schreiten::V,adım atmak,迈步
935,spazierengehen::V,gezmek,散步
936,spazierengehen::V,dolaşmak,散步
937,eilen::V,seğirtmek,急忙
938,sich beeilen::V,acele etmek,赶快
939,sausen::V,hızla gitmek,疾驰
940,rennen::V,koşmak,奔跑
941,springen::V,atlamak,跳
942,springen::V,sıçramak,跳
943,klettern::V,tırmanmak,攀缘
944,schaukeln::V,sallanmak,荡秋千
945,kriechen::V,sürünmek,爬行
946,schwimmen::V,yüzmek,游泳
947,tauchen::V,dalmak,潜水
948,rudern::V,kürek çekmek,划船
949,fahren::V,gitmek,行驶
950,fliegen::V,uçmak,飞
951,gehen::V,gitmek,走
952,weggehen::V,gitmek,离去
953,abfahren::V,kalkmak,出发
954,anhalten::V,durmak,停住
955,hineingehen::V,içeri girmek,进去
956,eintreten::V,girmek,进入
957,kommen::V,gelmek,来
958,ankommen::V,varmak,到达
959,zurückkommen::V,dönmek,回来
960,bleiben::V,kalmak,停留
961,warten::V,beklemek,等
962,erwarten::V,beklemek,等候
963,suchen::V,aramak,找
964,finden::V,bulmak,找到
965,versuchen::V,denemek,尝试
966,vorbereiten::V,hazırlamak,预备
967,lieben::V,sevmek,爱
968,mögen::V,beğenmek,喜欢
969,lachen::V,gülmek,笑
970,rühren::V,dokunmak,
971,rühren::V,duygulandırmak,
972,weinen::V,ağlamak,哭
973,schimpfen::V,küfretmek,骂
974,sich ärgern::V,kızmak,生气
975,sich fürchten::V,korkmak,害怕
976,fürchten::V,korkmak,害怕
977,fliehen::V,kaçmak,逃走
978,flüchten::V,kaçmak,逃跑
979,sehen::V,görmek,看
980,anschauen::V,seyretmek,注视
981,ansehen::V,bakmak,注视
982,hören::V,duymak,听
983,hören::V,işitmek,听
984,zuhören::V,dinlemek,倾听
985,probieren::V,denemek,尝
986,probieren::V,tadına bakmak,尝
987,riechen::V,kokusunu almak,闻
988,fühlen::V,duymak,感到
989,fühlen::V,hissetmek,感到
990,scheinen::V,görünmek,照耀
991,zu sehen sein::V,görünmek,可以看到
992,vernehmen::V,haber almak,审讯
993,frieren::V,üşümek,觉得冷
994,tun::V,etmek,作
995,tun::V,yapmak,作
996,können::V,bilmek,能
997,wollen::V,istemek,要
998,anfangen::V,başlamak,开始
999,beenden::V,bitirmek,结束
1000,aufhören::V,bitmek,停止
1001,gelingen::V,başarmak,成功
1002,geraten::V,düşmek,陷于
1003,öffnen::V,açmak,打开
1004,schließen::V,kapamak,关
1005,stellen::V,koymak,放
1006,setzen::V,koymak,放
1007,setzen::V,oturtmak,放
1008,legen::V,koymak,摆
1009,legen::V,yatırmak,摆
1010,berühren::V,dokunmak,触
1011,verbinden::V,bağlamak,联结
1012,verbinden::V,birleştirmek,联结
1013,bedecken::V,örtmek,覆盖
1014,bedecken::V,kaplamak,覆盖
1015,aufhängen::V,asmak,挂
1016,anzünden::V,yakmak,点
1017,anzünden::V,ateşlemek,点
1018,aufheben::V,kaldırmak,拾起
1019,zurücklassen::V,geride bırakmak,遗留
1020,verlieren::V,yitirmek,丧失
1021,verlieren::V,kaybetmek,丧失
1022,fallen lassen::V,düşürmek,让掉下
1023,machen::V,yapmak,做
1024,herstellen::V,yapmak,生产
1025,herstellen::V,imal etmek,生产
1026,bauen::V,kurmak,建造
1027,bauen::V,inşa etmek,建造
1028,reparieren::V,onarmak,修理
1029,reparieren::V,tamir etmek,修理
1030,verbessern::V,düzeltmek,改进
1031,ändern::V,değiştirmek,改变
1032,graben::V,kazmak,挖
1033,beugen::V,eğmek,弯下
1034,biegen::V,bükmek,弯
1035,drehen::V,çevirmek,转动
1036,drehen::V,döndürmek,转动
1037,wenden::V,çevirmek,转动
1038,umdrehen::V,çevirmek,转动
1039,heben::V,kaldırmak,举起
1040,hochheben::V,yukarı kaldırmak,抬高
1041,ergreifen::V,tutmak,抓住
1042,ergreifen::V,yakalamak,抓住
1043,halten::V,tutmak,拿着
1044,drücken::V,sıkmak,压
1045,schieben::V,itmek,推
1046,schieben::V,sürmek,推
1047,kratzen::V,kaşımak,搔
1048,lecken::V,yalamak,舔
1049,beißen::V,ısırmak,咬
1050,abreißen::V,koparmak,撕下
1051,abschneiden::V,keserek ayırmak,切断
1052,binden::V,bağlamak,捆
1053,stecken::V,sokmak,插
1054,brechen::V,kırmak,断裂
1055,klopfen::V,çalmak,敲
1056,hauen::V,vurmak,揍
1057,kleben::V,yapıştırmak,粘
1058,reiben::V,ovmak,摩擦
1059,reiben::V,sürtmek,摩擦
1060,streichen::V,sürmek,涂
1061,schleifen::V,bilemek,拖曳
1062,schneiden::V,kesmek,切
1063,rütteln::V,sallamak,颠簸
1064,schütteln::V,sarsmak,摇动
1065,schütteln::V,çalkamak,摇动
1066,schwenken::V,sallamak,摇动
1067,schütten::V,dökmek,倒
1068,schütten::V,akıtmak,倒
1069,füllen::V,doldurmak,填满
1070,einwickeln::V,sarmak,包
1071,tragen::V,taşımak,提
1072,schleppen::V,sürüklemek,扛
1073,ziehen::V,çekmek,拉
1074,aufbewahren::V,saklamak,保存
1075,werfen::V,atmak,扔
1076,fangen::V,tutmak,捕捉
1077,fangen::V,yakalamak,捕捉
1078,packen::V,tutmak,抓住
1079,packen::V,yakalamak,抓住
1080,verstecken::V,saklamak,藏
1081,teilen::V,bölmek,分
1082,teilen::V,ayırmak,分
1083,schicken::V,yollamak,派遣
1084,schicken::V,göndermek,派遣
1085,bringen::V,getirmek,带来
1086,hinzufügen::V,katmak,添加
1087,hinzufügen::V,eklemek,添加
1088,bekommen::V,almak,得到
1089,bekommen::V,eline geçmek,得到
1090,erhalten::V,almak,接到
1091,nehmen::V,almak,拿
1092,wählen::V,seçmek,挑选
1093,auswählen::V,seçmek,选择
1094,auswählen::V,ayırmak,选择
1095,bewahren::V,korumak,保持
1096,behindern::V,engellemek,防碍
1097,verderben::V,bozmak,败坏
1098,beschädigen::V,zedelemek,损坏
1099,beschädigen::V,ziyan vermek,损坏
1100,zerbrechen::V,kırmak,破碎
1101,zerreißen::V,yırtmak,撕碎
1102,zerstören::V,yıkmak,毁坏
1103,zerstören::V,tahrip etmek,毁坏
1104,verbrennen::V,yakmak,燃烧
1105,geben::V,vermek,给
1106,reichen::V,uzatmak,递给
1107,schenken::V,hediye etmek,赠送
1108,versprechen::V,vaat etmek,许诺
1109,wünschen::V,kutlamak,祝
1110,loben::V,övmek,表扬
1111,küssen::V,öpmek,亲
1112,wiegen::V,sallamak,轻摇
1113,zudecken::V,örtmek,盖上
1114,wecken::V,uyandırmak,唤起
1115,zeigen::V,göstermek,指
1116,führen::V,gezdirmek,带领
1117,führen::V,yol göstermek,带领
1118,lehren::V,okutmak,教
1119,lehren::V,öğretmek,教
1120,unterrichten::V,öğretmek,讲课
1121,aufziehen::V,yetiştirmek,抚养
1122,leiten::V,yönetmek,领导
1123,leiten::V,idare etmek,领导
1124,antreiben::V,teşvik etmek,催促
1125,lassen::V,-tırmak,让
1126,einladen::V,davet etmek,邀请
1127,vereinigen::V,birleştirmek,统一
1128,besuchen::V,uğramak,参观
1129,besuchen::V,ziyaret etmek,参观
1130,besuchen::V,görmeye gitmek,参观
1131,treffen::V,rastlamak,会面
1132,treffen::V,isabet etmek,会面
1133,sich versammeln::V,toplanmak,聚集
1134,spielen::V,oynamak,玩
1135,singen::V,söylemek,唱歌
1136,singen::V,şarkı söylemek,唱歌
1137,tanzen::V,oynamak,跳舞
1138,tanzen::V,dans etmek,跳舞
1139,sich trennen::V,ayrılmak,分别
1140,verlassen::V,bırakmak,离开
1141,verlassen::V,terk etmek,离开
1142,retten::V,kurtarmak,救
1143,bewachen::V,gözetmek,守卫
1144,schützen::V,korumak,保护
1145,verteidigen::V,savunmak,保卫
1146,sich schlagen::V,dövüşmek,打架
1147,schießen::V,ateş etmek,射击
1148,siegen::V,yenmek,获胜
1149,ärgern::V,kızdırmak,激怒
1150,schlagen::V,dövmek,打
1151,treten::V,tepmek,踢
1152,stechen::V,sokmak,刺
1153,stechen::V,batırmak,刺
1154,stoßen::V,itmek,撞
1155,stehlen::V,çalmak,盗窃
1156,stören::V,bozmak,干扰
1157,stören::V,etkilemek,干扰
1158,belästigen::V,rahatsız etmek,打搅
1159,verbergen::V,saklamak,隐藏
1160,täuschen::V,aldatmak,欺骗
1161,betrügen::V,aldatmak,欺骗
1162,betrügen::V,dolandırmak,欺骗
1163,töten::V,öldürmek,杀
1164,wohnen::V,oturmak,居住
1165,arbeiten::V,çalışmak,工作
1166,sammeln::V,toplamak,收集
1167,pflücken::V,koparmak,采
1168,jagen::V,avlanmak,打猎
1169,fischen::V,balık tutmak,捕鱼
1170,fassen::V,tutmak,捉住
1171,fassen::V,yakalamak,捉住
1172,hüten::V,otlatmak,守护
1173,treiben::V,gütmek,漂
1174,anbinden::V,bağlamak,拴
1175,füttern::V,beslemek,喂
1176,melken::V,sağmak,挤奶
1177,hacken::V,yarmak,剁细
1178,gießen::V,sulamak,浇
1179,reifen::V,olgunlaşmak,成熟
1180,zubereiten::V,hazırlamak,
1181,kochen::V,pişirmek,煮
1182,kochen::V,kaynatmak,煮
1183,backen::V,pişirmek,烤
1184,backen::V,fırında pişirmek,烤
1185,braten::V,kızartmak,煎
1186,umrühren::V,karıştırmak,搅拌
1187,stricken::V,örmek,织
1188,nähen::V,dikmek,缝
1189,färben::V,boyamak,染色
1190,reinigen::V,temizlemek,清洁
1191,waschen::V,yıkamak,洗
1192,abwischen::V,silmek,擦掉
1193,spülen::V,çalkamak,清洗
1194,fegen::V,süpürmek,扫
1195,kehren::V,süpürmek,打扫
1196,baden::V,yıkanmak,给...洗澡
1197,baden::V,banyo yapmak,给...洗澡
1198,sich waschen::V,yıkanmak,洗澡
1199,ausziehen::V,çıkarmak,脱
1200,anziehen::V,giymek,穿
1201,sich anziehen::V,giyinmek,穿衣
1202,kämmen::V,taramak,梳
1203,schmücken::V,süslemek,装饰
1204,sagen::V,demek,说
1205,sagen::V,söylemek,说
1206,sprechen::V,konuşmak,说
1207,reden::V,konuşmak,讲
1208,sich unterhalten::V,sohbet etmek,聊天
1209,fragen::V,sormak,问
1210,bitten::V,dilemek,请
1211,bitten::V,rica etmek,请
1212,erzählen::V,bahsetmek,叙述
1213,erzählen::V,hikâye etmek,叙述
1214,mitteilen::V,bildirmek,通知
1215,nennen::V,adlandırmak,叫做
1216,rufen::V,çağırmak,叫
1217,prahlen::V,övünmek,吹牛
1218,übersetzen::V,çevirmek,翻译
1219,übersetzen::V,tercüme etmek,翻译
1220,denken::V,düşünmek,想
1221,glauben::V,inanmak,以为
1222,glauben::V,zannetmek,以为
1223,bemerken::V,farkına varmak,发觉
1224,erkennen::V,tanımak,识别
1225,begreifen::V,anlamak,理解
1226,begreifen::V,kavramak,理解
1227,verstehen::V,duymak,明白
1228,verstehen::V,anlamak,明白
1229,lernen::V,öğrenmek,学
1230,wissen::V,bilmek,知道
1231,sich erinnern an::V,hatırlamak,回忆
1232,vergessen::V,unutmak,忘记
1233,messen::V,ölçmek,测量
1234,zählen::V,saymak,数
1235,rechnen::V,hesap etmek,计算
1236,lesen::V,okumak,读
1237,malen::V,resmini yapmak,画
1238,zeichnen::V,çizmek,绘制
1239,schreiben::V,yazmak,写
1240,besitzen::V,haiz olmak,占有
1241,besitzen::V,sahip olmak,占有
1242,kaufen::V,almak,买
1243,verkaufen::V,satmak,卖
1244,bezahlen::V,ödemek,付钱
1245,zahlen::V,ödemek,支付
1246,beherrschen::V,hâkim olmak,统治
1247,ertragen::V,dayanmak,忍耐
1248,ertragen::V,katlanmak,忍耐
