,Concept_ID,udm,it
811,plötzlich::ADV,мапламтэ шорысь,all'improvviso
812,sofort::ADV,али ик,sùbito
813,sofort::ADV,али ик,all'istante
814,später::ADV,бергес,più tardi
815,später::ADV,берлогес,più tardi
816,jetzt::ADV,али,ora
817,jetzt::ADV,али,adesso
818,jetzt::ADV,табере,ora
819,jetzt::ADV,табере,adesso
820,heute::ADV,туннэ,oggi
821,morgen::ADV,ӵуказе,domani
822,bald::ADV,ӝоген,presto
823,bald::ADV,ӝоген,tra poco
824,dann::ADV,берло,allora
825,gestern::ADV,толон,ieri
826,einst::ADV,огпол,prima
827,einst::ADV,огпол,un tempo
828,einst::ADV,одӥг пол,prima
829,einst::ADV,одӥг пол,un tempo
830,damals::ADV,соку,allora
831,danach::ADV,собере,poi
832,danach::ADV,собере,dopo
833,vorher::ADV,азьло,prima
834,vorher::ADV,азьвыл,prima
835,zuerst::ADV,азьло,prima
836,zuerst::ADV,азьло,dapprima
837,einmal::ADV,огпол,una volta
838,manchmal::ADV,куддыръя,talvolta
839,manchmal::ADV,куддыръя,qualche volta
840,oft::ADV,ӵем,spesso
841,immer::ADV,пыр,sempre
842,immer::ADV,котьку,sempre
843,niemals::ADV,уз ноку,non mai
844,hier::ADV,татын,qua
845,hierhin::ADV,татчы,qua
846,von hier::ADV,татысь,ne
847,von hier::ADV,татысь,da qui
848,dort::ADV,отӥ,lì
849,dort::ADV,отын,lì
850,dorthin::ADV,отчы,là
851,geradeaus::ADV,меӵак,diritto
852,vorwärts::ADV,азьлань,avanti
853,rückwärts::ADV,берлань,all'indietro
854,zurück::ADV,берен,di indietro
855,zurück::ADV,берлань,di indietro
856,unten::ADV,улын,giù
857,unten::ADV,улын,sotto
858,hinab::ADV,улэ,giù
859,hinab::ADV,улэ,in giù
860,oben::ADV,вылын,su
861,oben::ADV,вылын,sopra
862,oben::ADV,вылӥын,su
863,oben::ADV,вылӥын,sopra
864,hinauf::ADV,вылэ,in sù
865,hinauf::ADV,вылэ,in alto
866,hinauf::ADV,вылӥе,in sù
867,hinauf::ADV,вылӥе,in alto
868,hinauf::ADV,выллань,in sù
869,hinauf::ADV,выллань,in alto
870,überall::ADV,котькытын,dappertutto
871,überall::ADV,пасьтана,dappertutto
872,nicht::ADV,уз,non
873,ein wenig::ADV,ичи,un po'
874,ein wenig::ADV,ичи,un poco
875,ein wenig::ADV,ӧжыт,un po'
876,ein wenig::ADV,ӧжыт,un poco
877,ein wenig::ADV,огшап,un po'
878,ein wenig::ADV,огшап,un poco
879,kaum::ADV,муртса,a appena
880,sehr::ADV,туж,molto
881,sehr::ADV,лекос,molto
882,so::ADV,озьы,così
883,so::ADV,озьы,tanto
884,so::ADV,тазьы,così
885,so::ADV,тазьы,tanto
886,noch::ADV,на,ancora
887,nur::ADV,гинэ,solo
888,nur::ADV,гинэ,soltanto
889,schon::ADV,ни,già
890,schon::ADV,ини,già
891,wieder::ADV,нош,di nuovo
892,wieder::ADV,кайта,di nuovo
893,vergebens::ADV,юнме,invano
894,vor::PRP,азьын,davanti a
895,hinter::PRP,берын,dietro
896,hinter::PRP,бӧрсьы,dietro
897,unter::PRP,улын,sotto
898,durch::PRP,пыр,per
899,durch::PRP,пыр,attraverso
900,durch::PRP,пыртӥ,per
901,durch::PRP,пыртӥ,attraverso
902,neben::PRP,бордын,a accanto a
903,zwischen::PRP,вискын,fra
904,wegen::PRP,сэрен,a causa di
905,dies::PRN,та,ciò
906,dies::PRN,та,questo
907,das::PRN,со,ciò
908,das::PRN,со,quello
909,alles::PRN,ваньмыз,tutto
910,ich::PRN,мон,ìo
911,du::PRN,тон,tu
912,er::PRN,со,lui
913,er::PRN,со,egli
914,wir::PRN,ми,noi
915,ihr::PRN,тӥ,voi
916,sie::PRN,соос,loro
917,was::FPRN,ма,che
918,was::FPRN,ма,che cosa
919,wer::FPRN,кин,chi
920,wo::FADV,кытын,dove
921,wohin::FADV,кытчы,dove
922,wie::FADV,кызьы,come
923,warum::FADV,малы,perche
924,wieviel::FNUM,кӧня,quanto
925,eins::NUM,одӥг,uno
926,zwei::NUM,кык,due
927,drei::NUM,куинь,tre
928,vier::NUM,ньыль,quattro
929,fünf::NUM,вить,cinque
930,sechs::NUM,куать,sei
931,sieben::NUM,сизьым,sette
932,acht::NUM,тямыс,otto
933,neun::NUM,укмыс,nove
934,zehn::NUM,дас,dieci
935,elf::NUM,дас одӥг,ùndici
936,zwölf::NUM,дас кык,dodici
937,zwanzig::NUM,кызь,venti
938,dreißig::NUM,куамын,trenta
939,vierzig::NUM,ньыльдон,quaranta
940,fünfzig::NUM,витьтон,cinquanta
941,sechzig::NUM,куатьтон,sessanta
942,siebzig::NUM,сизьымдон,settanta
943,achtzig::NUM,тямыстон,ottanta
944,neunzig::NUM,укмыстон,novanta
945,hundert::NUM,сю,cento
946,tausend::NUM,сюрс,mille
947,und::CNJ,и,e
948,und::CNJ,но,e
949,oder::CNJ,яке,o
950,stehen::V,сылыны,stare in piedi
951,sitzen::V,пукыны,sedere
952,sitzen::V,пукыны,stare seduto
953,liegen::V,кылльыны,giacere
954,hängen::V,ошкыса улыны,pèndere
955,hängen::V,ошкыса улыны,èssere appeso
956,werden::V,луыны,farsi
957,werden::V,луыны,diventare
958,passieren::V,луыны,succèdere
959,beginnen::V,кутскыны,cominciare
960,enden::V,бырыны,finire
961,enden::V,бырыны,terminare
962,wechseln::V,воштӥськыны,variare
963,wechseln::V,воштӥськыны,cambiare
964,aufgehen[Sonne]::V,ӝужаны,sòrgere
965,aufgehen[Sonne]::V,ӝужаны,spuntare
966,untergehen[Sonne]::V,пуксьыны,tramontare
967,scheinen[Sonne]::V,пиштыны,splèndere
968,scheinen[Sonne]::V,чиляны,splèndere
969,donnern::V,гудыръяны,tonare
970,wehen::V,пелляськыны,soffiare
971,strömen::V,киськыны,fluire
972,strömen::V,исьтӥськыны,fluire
973,fließen::V,бызьыны,fluire
974,fließen::V,бызьыны,scorrere
975,sich drehen::V,берганы,girarsi
976,schwanken::V,вошъяськыны,oscillare
977,schwanken::V,вошъяськыны,barcollare
978,schwingen::V,шонаськыны,vibrare
979,schwingen::V,шонаськыны,oscillare
980,fallen::V,усьыны,cadere
981,brennen::V,ӝуаны,àrdere
982,brennen::V,ӝуаны,bruciare
983,rauchen::V,ӵындыны,fumare
984,regnen::V,зорыны,piòvere
985,gefrieren::V,кынмыны,gelarsi
986,gefrieren::V,кынмыны,congelarsi
987,tauen::V,шунаны,sciògliersi
988,schmelzen::V,шунаны,fòndere
989,schmelzen::V,шунаны,sciògliersi
990,trocknen::V,куасьмыны,asciugarsi
991,sieden::V,пӧзьыны,bollire
992,faulen::V,сисьмыны,marcire
993,verfaulen::V,сисьмыны,imputridire
994,reißen::V,кеськыны,strapparsi
995,versinken::V,выйыны,affondare
996,vergehen::V,ортчыны,passare
997,erscheinen::V,адскыны,apparire
998,erscheinen::V,адскыны,comparire
999,verschwinden::V,бырыны,sparire
1000,verschwinden::V,бырыны,scomparire
1001,sinken::V,усьыны,calare
1002,sinken::V,усьыны,scendere
1003,abnehmen::V,синыны,diminuire
1004,zunehmen::V,йылыны,aumentare
1005,steigen::V,лӧпкыны,salire
1006,steigen::V,лӧпкыны,montare
1007,wachsen::V,будыны,crescere
1008,glänzen::V,чиляны,splèndere
1009,glänzen::V,пиштыны,splèndere
1010,funkeln::V,чилекъяны,brillare
1011,funkeln::V,чилекъяны,scintillare
1012,lärmen::V,уретыны,strepitare
1013,lärmen::V,уретыны,fare chiasso
1014,lärmen::V,ӵашетыны,strepitare
1015,lärmen::V,ӵашетыны,fare chiasso
1016,läuten::V,жингыртыны,suonare
1017,klingeln::V,жингыртыны,suonare
1018,klirren::V,жильккетыны,tintinnare
1019,brausen::V,лекъяськыны,rombare
1020,brausen::V,лекъяськыны,rumoreggiare
1021,rauschen::V,ӵашетыны,frusciare
1022,klingen::V,кылӥськыны,suonare
1023,bellen::V,утыны,latrare
1024,bellen::V,утыны,abbaiare
1025,heulen::V,вузыны,urlare
1026,heulen::V,вузыны,ululare
1027,blasen::V,пельтыны,soffiare
1028,pfeifen::V,шуланы,fischiare
1029,schreien::V,черекъяны,gridare
1030,schreien::V,кесяськыны,gridare
1031,stöhnen::V,ӝуштыны,gèmere
1032,zittern::V,дырекъяны,tremare
1033,zittern::V,куалекъяны,tremare
1034,leben::V,улыны,vìvere
1035,geboren werden::V,вордӥськыны,nàscere
1036,atmen::V,шоканы,respirare
1037,trinken::V,юыны,bere
1038,essen::V,сиыны,mangiare
1039,schlucken::V,ньылыны,inghiottire
1040,müde werden::V,жадьыны,stancarsi
1041,einschlafen::V,умме усьыны,addormentarsi
1042,schlafen::V,кӧлыны,dormire
1043,aufwachen::V,сайканы,svegliarsi
1044,aufstehen::V,султыны,levarsi
1045,sich erholen::V,шутэтскыны,riposarsi
1046,krank werden::V,висьыны,ammalarsi
1047,krank sein::V,висьыны,èssere malato
1048,schmerzen::V,висьыны,dolere
1049,husten::V,кызыны,tossire
1050,genesen::V,юнматскыны,guarire
1051,genesen::V,бурмытскылыны,guarire
1052,sterben::V,кулыны,morire
1053,umkommen::V,бырыны,perire
1054,sich bewegen::V,вырыны,agitarsi
1055,sich rühren::V,вырӟыны,muòversi
1056,sich rühren::V,вырӟылыны,muòversi
1057,sich erheben::V,султыны,alzarsi
1058,sich setzen::V,пуксьыны,sedersi
1059,hinfallen::V,усьыны,cadere
1060,laufen::V,мыныны,camminare
1061,laufen::V,мыныны,andare a piedi
1062,schreiten::V,вамышъяны,andare
1063,schreiten::V,вамышъяны,procedere
1064,spazierengehen::V,мыныны,passeggiare
1065,spazierengehen::V,мыныны,andare a passeggio
1066,spazierengehen::V,ветлыны,passeggiare
1067,spazierengehen::V,ветлыны,andare a passeggio
1068,eilen::V,дыртыны,andare in fretta
1069,sich beeilen::V,дыртыны,affrettarsi
1070,sausen::V,туж ӝог мыныны,volare
1071,sausen::V,туж ӝог мыныны,correre
1072,rennen::V,бызьылыны,correre
1073,springen::V,тэтчаны,saltare
1074,klettern::V,тубаны,arrampicarsi
1075,schaukeln::V,лэйканы,fare l'altalena
1076,schaukeln::V,шонаськыны,fare l'altalena
1077,kriechen::V,нюж ветлыны,strisciare
1078,schwimmen::V,уяны,nuotare
1079,tauchen::V,зумылыны,tuffarsi
1080,tauchen::V,зумылыны,immèrgersi
1081,rudern::V,полсаны,remare
1082,fahren::V,ветлыны,andare
1083,fahren::V,ветлыны,viaggiare
1084,fliegen::V,лобаны,volare
1085,gehen::V,мыныны,andare
1086,weggehen::V,кошкыны,andàrsene
1087,weggehen::V,кошкыны,andare via
1088,abfahren::V,кошкыны,partire
1089,anhalten::V,дугдыны,fermarsi
1090,hineingehen::V,пырыны,entrare
1091,eintreten::V,пырыны,entrare
1092,kommen::V,вуыны,venire
1093,kommen::V,лыктыны,venire
1094,ankommen::V,вуыны,arrivare
1095,zurückkommen::V,берытскыны,ritornare
1096,bleiben::V,кыльыны,restare
1097,bleiben::V,кыльыны,rimanere
1098,warten::V,витьыны,aspettare
1099,erwarten::V,витьыны,attèndere
1100,erwarten::V,возьманы,attèndere
1101,suchen::V,утчаны,cercare
1102,finden::V,шедьтыны,trovare
1103,versuchen::V,турттыны,tentare
1104,vorbereiten::V,дасяны,preparare
1105,lieben::V,гажаны,amare
1106,mögen::V,яратыны,piacere a
1107,mögen::V,яратыны,volere bene a
1108,lachen::V,серекъяны,rìdere
1109,rühren::V,сюлме йӧтыны,commuòvere
1110,weinen::V,бӧрдыны,piàngere
1111,schimpfen::V,даллашыны,imprecare
1112,sich ärgern::V,лекъяськыны,stizzirsi
1113,sich ärgern::V,лекъяськыны,arrabbiarsi
1114,sich fürchten::V,кышканы,avere paura
1115,sich fürchten::V,курданы,avere paura
1116,fürchten::V,курданы,temere
1117,fürchten::V,кышканы,temere
1118,fliehen::V,пегӟыны,fuggire
1119,flüchten::V,пегӟыны,sfuggire
1120,sehen::V,адӟыны,vedere
1121,anschauen::V,учкыны,guardare
1122,ansehen::V,учкыны,guardare
1123,hören::V,кылыны,udire
1124,hören::V,кылыны,sentire
1125,zuhören::V,кылзыны,ascoltare
1126,probieren::V,веръяны,degustare
1127,probieren::V,веръяны,assaggiare
1128,riechen::V,зынъяны,sentire
1129,fühlen::V,шӧдыны,sentire
1130,scheinen::V,адскыны,parere
1131,scheinen::V,адскыны,sembrare
1132,zu sehen sein::V,адӟиськыны,vedersi
1133,vernehmen::V,кылыны,sentire
1134,vernehmen::V,кылыны,percepire
1135,frieren::V,кынмыны,aver freddo
1136,tun::V,карыны,fare
1137,können::V,быгатыны,sapere
1138,wollen::V,потыны,volere
1139,anfangen::V,кутскыны,iniziare
1140,anfangen::V,кутскыны,cominciare
1141,beenden::V,быдтыны,finire
1142,beenden::V,быдтыны,terminare
1143,beenden::V,быдэстыны,finire
1144,beenden::V,быдэстыны,terminare
1145,aufhören::V,дугдыны,finire
1146,aufhören::V,дугдыны,cessare
1147,gelingen::V,быгатыны,riuscire
1148,gelingen::V,луыны,riuscire
1149,geraten::V,лэсяны,stare
1150,öffnen::V,усьтыны,aprire
1151,schließen::V,пытсаны,chiùdere
1152,stellen::V,пуктыны,porre
1153,stellen::V,пуктыны,mettere
1154,setzen::V,пуктыны,porre
1155,setzen::V,пуктыны,mettere
1156,legen::V,поныны,posare
1157,legen::V,поныны,mettere
1158,berühren::V,исаны,toccare
1159,verbinden::V,герӟаны,unire
1160,verbinden::V,герӟаны,congiùngere
1161,bedecken::V,пытсаны,coprire
1162,bedecken::V,пытсаны,ricoprire
1163,aufhängen::V,ошыны,attaccare
1164,anzünden::V,ӝуатыны,accèndere
1165,anzünden::V,ӝуатыны,incendiare
1166,aufheben::V,ӝутыны,raccògliere
1167,zurücklassen::V,кельтыны,lasciare
1168,zurücklassen::V,кельтыны,lasciare indietro
1169,verlieren::V,ыштыны,pèrdere
1170,fallen lassen::V,уськытыны,lasciare cadere
1171,machen::V,лэсьтыны,fare
1172,herstellen::V,лэсьтыны,produrre
1173,herstellen::V,лэсьтыны,fabbricare
1174,bauen::V,пуктыны,costruire
1175,reparieren::V,тупатыны,riparare
1176,verbessern::V,умоятыны,migliorare
1177,ändern::V,воштыны,mutare
1178,ändern::V,воштыны,cambiare
1179,graben::V,копаны,scavare
1180,beugen::V,губыртыны,chinare
1181,beugen::V,губыртыны,flettere
1182,biegen::V,куасаны,tòrcere
1183,drehen::V,бергатыны,girare
1184,wenden::V,берыктыны,girare
1185,wenden::V,берыктыны,voltare
1186,umdrehen::V,берыктыны,rivoltare
1187,heben::V,ӝутыны,levare
1188,hochheben::V,ӝутъяны,levare
1189,hochheben::V,ӝутъяны,sollevare
1190,ergreifen::V,кутыны,afferrare
1191,ergreifen::V,кырмыны,afferrare
1192,halten::V,возьыны,tenere
1193,drücken::V,зӥбыны,premere
1194,drücken::V,пачкатыны,premere
1195,schieben::V,донганы,spìngere
1196,kratzen::V,вуштыны,grattare
1197,kratzen::V,вуштыны,graffiare
1198,lecken::V,нюлыны,leccare
1199,beißen::V,куртчыны,mòrdere
1200,abreißen::V,ишкалтыны,staccarsi
1201,abreißen::V,ишкалтыны,strapparsi
1202,abschneiden::V,шорыны,tagliare
1203,abschneiden::V,вандыны,tagliare
1204,binden::V,керттыны,legare
1205,binden::V,керттыны,bendare
1206,stecken::V,мертчытыны,ficcare
1207,brechen::V,тӥяны,rompere
1208,klopfen::V,йыганы,bàttere
1209,klopfen::V,шарккетыны,bàttere
1210,hauen::V,жугыны,picchiare
1211,hauen::V,тышканы,picchiare
1212,kleben::V,лякыны,incollare
1213,reiben::V,зыраны,fregare
1214,reiben::V,вуштыны,fregare
1215,streichen::V,зыраны,spalmare
1216,schleifen::V,шерыны,arrotare
1217,schneiden::V,вандыны,tagliare
1218,rütteln::V,зуркатыны,scuòtere
1219,schütteln::V,куалекъятыны,agitare
1220,schütteln::V,куалекъятыны,scuòtere
1221,schwenken::V,шонаны,agitare
1222,schwenken::V,шонаны,sventolare
1223,schütten::V,лэзьыны,versare
1224,füllen::V,тырмытыны,riempire
1225,einwickeln::V,биньыны,involtare
1226,tragen::V,нуыны,portare
1227,schleppen::V,кыскыны,trainare
1228,schleppen::V,кыскыны,trascinare
1229,ziehen::V,кыскыны,tirare
1230,aufbewahren::V,возьыны,custodire
1231,aufbewahren::V,возьыны,conservare
1232,werfen::V,куяны,gettare
1233,werfen::V,куяны,lanciare
1234,werfen::V,лэзяны,gettare
1235,werfen::V,лэзяны,lanciare
1236,fangen::V,кутыны,prèndere
1237,fangen::V,кутыны,acchiappare
1238,packen::V,кутыны,pigliare
1239,packen::V,кутыны,afferrare
1240,packen::V,кырмыны,pigliare
1241,packen::V,кырмыны,afferrare
1242,verstecken::V,ватыны,nascondere
1243,teilen::V,люкыны,divìdere
1244,schicken::V,ыстыны,inviare
1245,bringen::V,вайыны,portare
1246,bringen::V,вайыны,apportare
1247,hinzufügen::V,ватсаны,aggiùngere
1248,bekommen::V,басьтыны,ricevere
1249,erhalten::V,басьтыны,ricevere
1250,nehmen::V,кутыны,prèndere
1251,nehmen::V,басьтыны,prèndere
1252,wählen::V,бырйыны,elèggere
1253,wählen::V,бырйыны,scegliere
1254,auswählen::V,бырйыны,scegliere
1255,bewahren::V,возьыны,conservare
1256,behindern::V,могӟытыны,impedire
1257,verderben::V,сӧрыны,guastare
1258,beschädigen::V,урод лэсьтыны,danneggiare
1259,zerbrechen::V,сӧрыны,rompere
1260,zerbrechen::V,сӧрыны,spezzare
1261,zerreißen::V,кесяны,stracciare
1262,zerstören::V,куашкатыны,distrùggere
1263,verbrennen::V,сутыны,bruciare
1264,geben::V,сётыны,dare
1265,reichen::V,сётыны,pòrgere
1266,schenken::V,кузьманы,regalare
1267,versprechen::V,кыл сётыны,promettere
1268,wünschen::V,сӥзьыны,augurare
1269,loben::V,ушъяны,lodare
1270,küssen::V,чупаны,baciare
1271,wiegen::V,веттаны,cullare
1272,wiegen::V,веттаны,dondolare
1273,wiegen::V,лэйкатыны,cullare
1274,wiegen::V,лэйкатыны,dondolare
1275,zudecken::V,шобыртыны,coprire
1276,wecken::V,сайкатыны,svegliare
1277,zeigen::V,возьматыны,indicare
1278,führen::V,нуыны,guidare
1279,führen::V,нуыны,condurre
1280,lehren::V,дышетыны,insegnare
1281,unterrichten::V,дышетыны,istruire
1282,unterrichten::V,дышетыны,insegnare
1283,aufziehen::V,будэтыны,allevare
1284,leiten::V,кивалтыны,avviare
1285,leiten::V,кивалтыны,dirìgere
1286,antreiben::V,дыртытыны,incitare
1287,lassen::V,-ытыны,fare
1288,einladen::V,ӧтьыны,invitare
1289,vereinigen::V,огазеяны,unire
1290,besuchen::V,адӟыськыны,visitare
1291,besuchen::V,адӟыськыны,far vìsita a
1292,treffen::V,пумитаны,incontrare
1293,sich versammeln::V,люкаськыны,rinunirsi
1294,spielen::V,шудыны,giocare
1295,singen::V,кырӟаны,cantare
1296,tanzen::V,эктыны,danzare
1297,sich trennen::V,люкиськыны,separarsi
1298,verlassen::V,куштыны,lasciare
1299,verlassen::V,куштыны,abbandonare
1300,retten::V,утьыны,salvare
1301,bewachen::V,возьманы,custodire
1302,schützen::V,утялтыны,protèggere
1303,verteidigen::V,возьманы,difèndere
1304,sich schlagen::V,жугиськыны,bàttersi
1305,schießen::V,ыбылӥськны,sparare
1306,siegen::V,вормыны,vìncere
1307,ärgern::V,вожпоттыны,stizzire
1308,schlagen::V,жуккыны,bàttere
1309,treten::V,лёганы,calciare
1310,stechen::V,бышкалтыны,pùngere
1311,stoßen::V,донгыны,urtare
1312,stoßen::V,донгыны,spìngere
1313,stehlen::V,вораны,rubare
1314,stehlen::V,лушканы,rubare
1315,stören::V,люкетыны,disturbare
1316,belästigen::V,акыльтыны,molestare
1317,belästigen::V,акыльтыны,importunare
1318,belästigen::V,вукылмыны,molestare
1319,belästigen::V,вукылмыны,importunare
1320,verbergen::V,ватыны,celare
1321,verbergen::V,ватыны,nascondere
1322,täuschen::V,алданы,ingannare
1323,betrügen::V,пӧяны,frodare
1324,betrügen::V,пӧяны,truffare
1325,töten::V,виыны,uccìdere
1326,wohnen::V,улыны,abitare
1327,arbeiten::V,ужаны,lavorare
1328,sammeln::V,бичаны,raccògliere
1329,sammeln::V,бичаны,collezionare
1330,pflücken::V,ишкыны,cògliere
1331,jagen::V,пӧйшураны,cacciare
1332,fischen::V,чорыганы,pescare
1333,fassen::V,кутыны,catturare
1334,fassen::V,кутыны,acchiappare
1335,hüten::V,возьманы,pascolare
1336,treiben::V,улляны,spìngere
1337,anbinden::V,думыны,legare
1338,anbinden::V,думыны,attaccare
1339,füttern::V,сюдыны,dar da mangiare a
1340,melken::V,кыскыны,mùngere
1341,hacken::V,кораны,tritare
1342,hacken::V,кораны,spaccare
1343,gießen::V,киськаны,annaffiare
1344,reifen::V,вуыны,maturare
1345,reifen::V,кисьманы,maturare
1346,zubereiten::V,лесьтыны,preparare
1347,kochen::V,пӧзьтыны,cuòcere
1348,backen::V,пыжыны,cuòcere
1349,backen::V,пыжыны,cuòcere al forno
1350,braten::V,пыжыны,frìggere
1351,braten::V,пыжыны,arrostire
1352,umrühren::V,сураны,mescolare
1353,stricken::V,керттыны,llavorare a maglia
1354,nähen::V,вурыны,cucire
1355,färben::V,буяны,tìngere
1356,reinigen::V,сузяны,pulire
1357,reinigen::V,сузяны,nettare
1358,waschen::V,мисьтаськыны,lavare
1359,abwischen::V,ӵушылыны,asciugare
1360,spülen::V,гылъяны,lavare
1361,spülen::V,гылъяны,sciacquare
1362,fegen::V,ӵужыны,spazzare
1363,kehren::V,ӵужыны,spazzare
1364,baden::V,пыласькыны,bagnarsi
1365,baden::V,пыласькыны,fare il bagno
1366,sich waschen::V,пыласькыны,lavarsi
1367,ausziehen::V,кыльыны,tògliersi
1368,anziehen::V,дӥсяны,mettersi
1369,anziehen::V,дӥсяны,indossare
1370,sich anziehen::V,дӥсьяськыны,vestirsi
1371,kämmen::V,сынаны,pettinare
1372,schmücken::V,чеберъяны,ornare
1373,schmücken::V,чеберъяны,decorare
1374,sagen::V,шуыны,dire
1375,sagen::V,вераны,dire
1376,sprechen::V,вераськыны,parlare
1377,reden::V,вераськыны,parlare
1378,sich unterhalten::V,вераськыны,conversare
1379,fragen::V,юаны,chièdere
1380,fragen::V,юаны,domandare
1381,bitten::V,курыны,pregare
1382,erzählen::V,вераны,narrare
1383,erzählen::V,вераны,raccontare
1384,erzählen::V,мадьыны,narrare
1385,erzählen::V,мадьыны,raccontare
1386,mitteilen::V,ивортыны,comunicare
1387,nennen::V,шуыны,nominare
1388,rufen::V,ӧтьыны,chiamare
1389,prahlen::V,ушъяськыны,vantarsi
1390,übersetzen::V,берыктыны,tradurre
1391,denken::V,малпаны,pensare
1392,glauben::V,оскыны,credere
1393,bemerken::V,адӟыны,notare
1394,bemerken::V,адӟыны,osservare
1395,erkennen::V,тодыны,riconoscere
1396,begreifen::V,валаны,capire
1397,begreifen::V,валаны,comprèndere
1398,verstehen::V,валаны,intèndere
1399,verstehen::V,валаны,comprèndere
1400,lernen::V,дышетскыны,imparare
1401,lernen::V,дышетскыны,apprèndere
1402,wissen::V,тодыны,sapere
1403,sich erinnern an::V,тодэ вайыны,ricordare
1404,sich erinnern an::V,тодэ вайыны,ricordarsi di
1405,vergessen::V,вунэтыны,dimenticare
1406,messen::V,мертаны,misurare
1407,zählen::V,лыдъяны,contare
1408,rechnen::V,лыдъяны,contare
1409,rechnen::V,лыдъяны,calcolare
1410,lesen::V,лыдӟыны,lèggere
1411,malen::V,суреданы,dipìngere
1412,zeichnen::V,суреданы,disegnare
1413,schreiben::V,гожъяны,scrìvere
1414,besitzen::V,луыны,possedere
1415,kaufen::V,басьтыны,comprare
1416,kaufen::V,басьтыны,acquistare
1417,verkaufen::V,вузаны,vendere
1418,bezahlen::V,тырыны,pagare
1419,zahlen::V,тырыны,pagare
1420,beherrschen::V,кузёяськыны,dominare
1421,ertragen::V,чиданы,sopportare
