,Concept_ID,la,ta
696,ihr::PRN,vos,நீங்கள்
697,sie::PRN,ii,அவர்கள்
698,sie::PRN,illi,அவர்கள்
699,was::FPRN,quid,என்ன
700,wer::FPRN,quis,யார்
701,wo::FADV,ubi,எங்கே
702,wohin::FADV,quo,எதற்கு
703,wie::FADV,quomodo,எப்படி
704,warum::FADV,cur,ஏன்
705,wieviel::FNUM,quantum,எவ்வளவு
706,eins::NUM,unus,ஒன்று
707,zwei::NUM,duo,இரண்டு
708,drei::NUM,tres,மூன்று
709,vier::NUM,quattuor,நான்கு
710,fünf::NUM,quinque,ஐந்து
711,sechs::NUM,sex,ஆறு
712,sieben::NUM,septem,ஏழு
713,acht::NUM,octo,எட்டு
714,neun::NUM,novem,ஒன்பது
715,zehn::NUM,decem,பத்து
716,elf::NUM,undecim,பதினொன்று
717,zwölf::NUM,duodecim,பன்னிரண்டு
718,zwanzig::NUM,viginti,இருபது
719,dreißig::NUM,triginta,முப்பது
720,vierzig::NUM,quadraginta,நாற்பது
721,fünfzig::NUM,quinquaginta,ஐமபது
722,sechzig::NUM,sexaginta,அறுபது
723,siebzig::NUM,septuaginta,எழுபது
724,achtzig::NUM,octoginta,எண்பது
725,neunzig::NUM,nonaginta,தொன்னூறு
726,hundert::NUM,centum,நூறு
727,tausend::NUM,mille,ஆயிரம்
728,und::CNJ,et,மற்றும்
729,und::CNJ,-que,மற்றும்
730,oder::CNJ,vel,அல்லது
731,stehen::V,stare,நில்
732,sitzen::V,sedere,உட்கார்
733,liegen::V,iacere,படு
734,hängen::V,pendere,தொங்கச் செய்
735,werden::V,fieri,ஆகு
736,passieren::V,accidere,நிகழ்
737,beginnen::V,incipere,ஆரம்பி
738,enden::V,finem habere,முடி
739,wechseln::V,mutari,மாற்று
740,aufgehen[Sonne]::V,oriri,உயர எழு
741,untergehen[Sonne]::V,occidere,பொறுத்து
742,scheinen[Sonne]::V,lucere,பிரகாசி
743,donnern::V,tonare,இடி
744,wehen::V,flare,வீசு
745,strömen::V,fluere,பாயதல்
746,fließen::V,manare,நீரோட்டம் போக்கில் போ
747,sich drehen::V,torqueri,சுழல்
748,schwanken::V,vacillare,தள்ளாடு
749,schwingen::V,vibrare,ஆடு
750,fallen::V,cadere,விழு
751,brennen::V,ardere,எரி
752,rauchen::V,fumare,பகை பிடி
753,regnen::V,pluere,மழை பெய்
754,gefrieren::V,congelari,உறைந்துவிடு
755,tauen::V,rorare,உருகு
756,schmelzen::V,liquescere,உருகு
757,trocknen::V,arescere,உலர்த்து
758,sieden::V,fervere,கொதிக்க வை
759,faulen::V,putescere,அழுகச் செய்
760,verfaulen::V,putescere,அழுகச் செய்
761,reißen::V,scindi,திடீரென அறு
762,versinken::V,mergi,மூழ்கு
763,vergehen::V,praeterire,கடந்துசெல்
764,erscheinen::V,apparere,தோன்றச்
765,verschwinden::V,discedere,மறைந்து போ
766,sinken::V,labi,பதைவுறு
767,abnehmen::V,deminui,குறை
768,zunehmen::V,augeri,உயர்த்து
769,steigen::V,augescere,உயர எழு
770,wachsen::V,crescere,வளர்
771,glänzen::V,splendere,மிளிர்
772,funkeln::V,micare,பிரகாசி
773,lärmen::V,strepere,கொம்பு
774,läuten::V,sonare,மணியொலியிசை
775,klingeln::V,tinnire,மணி அடி
776,klirren::V,crepare,கிலுங்கு
777,brausen::V,saevire,இரைதல்
778,rauschen::V,crepare,சலசலப்பு
779,klingen::V,sonare,சிலம்புதல்
780,bellen::V,latrare,குரை
781,heulen::V,ululare,ஊளையிடு
782,blasen::V,flare,ஊது
783,pfeifen::V,sibilare,சீழ்க்கை எழப்பு
784,schreien::V,clamare,கூச்சலிடு
785,stöhnen::V,gemere,வேதனை
786,zittern::V,tremere,நடுங்கு
787,zittern::V,trepidare,நடுங்கு
788,leben::V,vivere,உயிருடனிரு
789,geboren werden::V,nasci,பிற
790,atmen::V,spirare,சுவாசி
791,trinken::V,bibere,குடி
792,essen::V,edere,சாப்பிடு
793,schlucken::V,devorare,முழுங்கு
794,müde werden::V,fatigari,கையயர்தல்
795,einschlafen::V,obdormiscere,தூங்க
796,schlafen::V,dormire,தூங்கு
797,aufwachen::V,expergisci,எழுப்பு
798,aufstehen::V,exsurgere,எழுந்திரு
799,sich erholen::V,se reficere,இளைப்பாறு
800,krank werden::V,aegrescere,விழுதல்
801,krank sein::V,aegrotare,நருக்கலாயிருக்க
802,schmerzen::V,dolere,நோவுறு
803,husten::V,tussire,இருமு
804,genesen::V,convalescere,குணம் அடை
805,sterben::V,mori,மரணமடை
806,umkommen::V,perire,நசி
807,sich bewegen::V,se movere,நகர்த்து
808,sich rühren::V,micare,அசை
809,sich erheben::V,surgere,எழுந்து நில்
810,sich setzen::V,considere,உட்கார்
811,hinfallen::V,cadere,விழு
812,laufen::V,vadere,நட
813,schreiten::V,gradi,கவடுவைத்தல்
814,spazierengehen::V,ambulare,உலவு
815,eilen::V,properare,விரைந்து
816,sich beeilen::V,festinare,அவசரப்படுத்து
817,sausen::V,currere,விரைந்து செல்
818,rennen::V,currere,ஓடு
819,springen::V,salire,குதி
820,klettern::V,niti,ஏறு
821,schaukeln::V,oscillare,தள்ளாடு
822,kriechen::V,repere,மெதுவாக நடந்து செல்
823,kriechen::V,serpere,மெதுவாக நடந்து செல்
824,schwimmen::V,nare,நீந்து
825,schwimmen::V,natare,நீந்து
826,tauchen::V,mergere,மூழ்கி நீச்சலடி
827,rudern::V,remigare,துடுப்புப் போடு
828,fahren::V,vehi,ஓட்டு
829,fliegen::V,volare,பற
830,gehen::V,ire,போ
831,gehen::V,vadere,போ
832,weggehen::V,abire,விலகிச் செல்
833,weggehen::V,discedere,விலகிச் செல்
834,abfahren::V,proficisci,புறப்பட்டுச் செல்
835,anhalten::V,consistere,நின்றுவிடு
836,hineingehen::V,inire,மறையச் செய்
837,hineingehen::V,ingredi,மறையச் செய்
838,eintreten::V,intrare,நுழை
839,kommen::V,venire,வா
840,ankommen::V,advenire,வநது சேர்
841,zurückkommen::V,revenire,திரும்பி வா
842,bleiben::V,manere,இரு
843,warten::V,opperiri,தாமதி
844,erwarten::V,opperiri,எதிர்நோக்கு
845,erwarten::V,expectare,எதிர்நோக்கு
846,suchen::V,quaerere,தேடு
847,finden::V,reperire,கண்டுபிடி
848,versuchen::V,conari,முயற்சி செய்
849,versuchen::V,temptare,முயற்சி செய்
850,vorbereiten::V,parare,ஆயத்தம் செய்
851,lieben::V,amare,அன்பு செலுத்து
852,mögen::V,amare,விரும்பு
853,lachen::V,ridere,சிரி
854,rühren::V,commovere,இதயத்தைத் தொடு
855,weinen::V,flere,அழு
856,schimpfen::V,increpare,சாபமிடு
857,sich ärgern::V,indignari,கோப்பபடு
858,sich fürchten::V,vereri,பயப்படு
859,fürchten::V,timere,பயப்படுத்து
860,fliehen::V,fugere,ஓடு
861,flüchten::V,effugere,தப்பிவிடு
862,sehen::V,videre,பார்
863,anschauen::V,aspectare,கூர்ந்து கவனி
864,ansehen::V,spectare,கவனி
865,hören::V,audire,கேள்
866,zuhören::V,auscultare,சுவைத்துப் பார்
867,probieren::V,gustare,ருசி
868,riechen::V,olfacere,முகர்ந்து பார்
869,fühlen::V,sentire,தொட்டுணர்
870,scheinen::V,videri,காணப்படு
871,zu sehen sein::V,conspici,தோன்றுதல்
872,vernehmen::V,comperire,கேள்
873,frieren::V,algere,குதுகுதுகு
874,tun::V,facere,செய்
875,können::V,posse,இயல்வது
876,wollen::V,velle,விரும்பு
877,anfangen::V,incipere,தொடங்கு
878,beenden::V,finire,முடி
879,aufhören::V,desistere,நிறுத்து
880,gelingen::V,contingere,வெற்றி
881,geraten::V,evenire,ஏற்படுத்து
882,öffnen::V,aperire,திற
883,schließen::V,claudere,மூடு
884,stellen::V,sistere,வை
885,setzen::V,ponere,வை
886,legen::V,ponere,பரப்பி வை
887,berühren::V,tangere,பதி
888,verbinden::V,iungere,சேர்
889,bedecken::V,tegere,உறைபோடு
890,bedecken::V,operire,உறைபோடு
891,aufhängen::V,suspendere,தொங்கவிடு
892,anzünden::V,accendere,எரியூட்டு
893,anzünden::V,inflammare,எரியூட்டு
894,aufheben::V,tollere,பொறுக்கி எடு
895,zurücklassen::V,relinquere,விட்டுச் செல்
896,verlieren::V,perdere,இழ
897,verlieren::V,amittere,இழ
898,fallen lassen::V,dimittere,அளவில் குறைவு
899,machen::V,facere,தயார்செய்
900,herstellen::V,fabricare,உற்பத்தி செய்
901,bauen::V,construere,கட்டு
902,reparieren::V,reparare,பழுது பார்
903,verbessern::V,emendare,மேம்படுத்து
904,ändern::V,mutare,மாற்றி அமை
905,graben::V,fodere,குழி வெட்டு
906,beugen::V,flectere,வனை
907,biegen::V,curvare,வனை
908,drehen::V,torquere,சுழல்
909,wenden::V,vertere,குடைகவிழு
910,umdrehen::V,convertere,சுற்றும் முற்றும் பார்
911,heben::V,tollere,தூக்கு
912,hochheben::V,levare,தூக்கு
913,ergreifen::V,capessere,பறி
914,halten::V,tenere,பிடித்துக் கொள்
915,drücken::V,premere,அழுத்து
916,schieben::V,promovere,தள்ளு
917,kratzen::V,radere,கீறு
918,lecken::V,lambere,நக்கு
919,beißen::V,mordere,கடி
920,abreißen::V,avellere,கிழி
921,abschneiden::V,desecare,வெட்டி எடு
922,binden::V,ligare,கட்டு
923,stecken::V,inserere,பதிய வை
924,brechen::V,rumpere,உடை
925,klopfen::V,pultare,தட்டு
926,hauen::V,ferire,அடி
927,kleben::V,agglutinare,ஒட்டு
928,reiben::V,terere,தேய்
929,streichen::V,oblinere,பரவச்செய்
930,schleifen::V,acuere,அரை
931,schneiden::V,secare,துண்டாக்கு
932,rütteln::V,quassare,மெல்ல தள்ளு
933,schütteln::V,quatere,குலுக்கு
934,schwenken::V,ventilare,ஊஞ்சலாடு
935,schütten::V,fundere,ஊற்று
936,füllen::V,complere,நிரப்பு
937,einwickeln::V,involvere,சுற்று
938,tragen::V,ferre,எடுத்துச் செல்
939,tragen::V,portare,எடுத்துச் செல்
940,schleppen::V,pertrahere,இழுத்துச் செல்
941,ziehen::V,trahere,இழு
942,aufbewahren::V,asservare,வைத்துக் கொள்
943,werfen::V,iacere,வீசி எறி
944,fangen::V,capere,பிடி
945,packen::V,capessere,பிடித்துக்கொள்
946,verstecken::V,abdere,மறை
947,teilen::V,partiri,பாகங்களாகப் பிரி
948,teilen::V,dividere,பாகங்களாகப் பிரி
949,schicken::V,mittere,அனுப்பு
950,bringen::V,apportare,கொண்டு வா
951,hinzufügen::V,addere,சேர்
952,bekommen::V,adipisci,பெறு
953,erhalten::V,accipere,பெறு
954,nehmen::V,sumere,எடு
955,wählen::V,eligere,தேர்ந்தெடு
956,auswählen::V,deligere,தேர்ல்தெடு
957,bewahren::V,conservare,கெடாது பேணு
958,behindern::V,impedire,தடங்கல் செய்
959,verderben::V,corrumpere,நாசமாக்கு
960,beschädigen::V,laedere,சேதப்படுத்து
961,zerbrechen::V,rumpere,உடை
962,zerbrechen::V,frangere,உடை
963,zerreißen::V,discindere,கிழி
964,zerstören::V,delere,அழி
965,verbrennen::V,urere,எரியூட்டு
966,verbrennen::V,cremare,எரியூட்டு
967,geben::V,dare,கொடு
968,reichen::V,praebere,வழங்கு
969,schenken::V,donare,மொயத்தல்
970,schenken::V,largiri,மொயத்தல்
971,versprechen::V,polliceri,உறுதியளி
972,versprechen::V,promittere,உறுதியளி
973,loben::V,laudare,புகழ்ச்சி கூறு
974,küssen::V,osculari,முத்தமிடு
975,zudecken::V,tegere,உறைபோடு
976,wecken::V,excitare,எழுப்பு
977,zeigen::V,monstrare,காட்டு
978,führen::V,ducere,வழிகாட்டி
979,lehren::V,docere,சொல்லிக் கொடு
980,unterrichten::V,instituere,அறிவுரை கூறு
981,aufziehen::V,nutrire,வளர்
982,leiten::V,ducere,அழைத்துச் செல்
983,antreiben::V,incitare,தூண்டு
984,lassen::V,iubere,விடு
985,einladen::V,invitare,அழை
986,vereinigen::V,coniungere,ஒன்றாகச் சேர்
987,besuchen::V,visere,வருகை புரி
988,treffen::V,convenire,சந்தி
989,sich versammeln::V,convenire,தொகுப்பு
990,spielen::V,ludere,விளையாடு
991,singen::V,cantare,பாடு
992,tanzen::V,saltare,நடனமாடு
993,sich trennen::V,digredi,தனிப்படடுத்து
994,sich trennen::V,discedere,தனிப்படடுத்து
995,verlassen::V,deserere,கைவிடு
996,verlassen::V,relinquere,கைவிடு
997,retten::V,servare,காப்பாற்று
998,bewachen::V,custodire,காவல் செய்
999,schützen::V,tueri,பாதுகாப்பு செய்
1000,schützen::V,tutari,பாதுகாப்பு செய்
1001,verteidigen::V,defendere,எதிர்த்து நில்
1002,sich schlagen::V,luctari,பூசலிடு
1003,schießen::V,iaculari,சுட்டுக் கொல்
1004,siegen::V,vincere,வெற்றி பெறு
1005,ärgern::V,irritare,எரிச்சலூட்டு
1006,schlagen::V,ferire,அடி
1007,treten::V,calcare,உதை
1008,stechen::V,pungere,கொட்டு
1009,stoßen::V,tundere,நெருக்கு
1010,stehlen::V,furari,திருடு
1011,stören::V,turbare,தொல்லைகொடு
1012,belästigen::V,obtundere,தொல்லை கொடு
1013,verbergen::V,celare,மறை
1014,verbergen::V,occultare,மறை
1015,täuschen::V,fallere,ஏமாற்று
1016,betrügen::V,fraudare,ஏமாற்று
1017,töten::V,necare,கொல்
1018,töten::V,caedere,கொல்
1019,wohnen::V,habitare,தங்கியிரு
1020,arbeiten::V,laborare,வேலை செய்
1021,sammeln::V,colligere,ஒன்றுசேர்
1022,pflücken::V,carpere,கொய்து எடு
1023,jagen::V,venari,வேட்டையாடு
1024,fischen::V,piscari,மீன் பிடி
1025,fassen::V,capere,பிடி
1026,hüten::V,custodire,காவல் செய்
1027,treiben::V,agere,ஓட்டு
1028,anbinden::V,alligare,கட்டு
1029,füttern::V,nutrire,உணவளி
1030,melken::V,mulgere,பால் கற
1031,hacken::V,findere,வெட்டி எடு
1032,gießen::V,rigare,நீர்ப் பாய்ச்சு
1033,reifen::V,maturescere,பழு
1034,zubereiten::V,apparare,சமையல் செய்
1035,kochen::V,coquere,வேகவை
1036,backen::V,coquere,வெப்பத்தில் வாட்டு
1037,braten::V,torrere,பொரியச் செய்
1038,umrühren::V,commovere,கலக்கு
1039,stricken::V,texere,பின்னியிழை
1040,nähen::V,suere,தையல் வேலை செய்
1041,färben::V,tingere,வண்ணம் பெறச் செய்
1042,reinigen::V,purgare,சுத்தம் செய்
1043,waschen::V,lavare,கழுவு
1044,abwischen::V,abstergere,துடை
1045,spülen::V,perluere,அலசு
1046,fegen::V,verrere,பெறுக்கு
1047,kehren::V,purgare,பெறுக்கு
1048,baden::V,lavari,குளி
1049,sich waschen::V,lavari,கழுவு
1050,ausziehen::V,exuere,கழற்று
1051,anziehen::V,induere,புனைதல்
1052,sich anziehen::V,vestiri,உடுத்துதல்
1053,kämmen::V,pectere,தலை வாரிக் கொள்
1054,schmücken::V,ornare,அழகுபடுத்து
1055,schmücken::V,decorare,அழகுபடுத்து
1056,sagen::V,dicere,சொல்
1057,sprechen::V,fari,பேசு
1058,reden::V,loqui,பெசு
1059,sich unterhalten::V,colloqui,இயல்பாக பேசிக்கொண்டிரு
1060,sich unterhalten::V,disputare,இயல்பாக பேசிக்கொண்டிரு
1061,fragen::V,rogare,கேள்
1062,fragen::V,quaerere,கேள்
1063,bitten::V,orare,வேண்டு
1064,bitten::V,rogare,வேண்டு
1065,erzählen::V,narrare,சொல்
1066,mitteilen::V,communicare,சொல்
1067,nennen::V,appellare,பெயரிடுதல்
1068,rufen::V,vocare,கூச்சலிடு
1069,prahlen::V,gloriari,தற்பெருமை பேசு
1070,übersetzen::V,vertere,மொழிபெயர்ப்பு செய்
1071,denken::V,cogitare,யோசி
1072,glauben::V,credere,நம்பு
1073,bemerken::V,animadvertere,கவனி
1074,erkennen::V,cognoscere,அடையாளம் கண்டுகொள்
1075,begreifen::V,comprehendere,பற்றிக்கொள்
1076,verstehen::V,intellegere,புரிந்து கொள்
1077,lernen::V,discere,கற்றுக்கொள்
1078,wissen::V,scire,தெரிந்திரு
1079,sich erinnern an::V,meminisse,நினைவு கூர்
1080,vergessen::V,oblivisci,மற
1081,messen::V,metiri,அளவிடு
1082,zählen::V,numerare,எண்ணு
1083,rechnen::V,reri,கணக்கிடு
1084,rechnen::V,calculare,கணக்கிடு
1085,lesen::V,legere,படி
1086,malen::V,pingere,வண்ணச்சித்திரம்
1087,zeichnen::V,scribere,வரை
1088,schreiben::V,scribere,எழுது
1089,besitzen::V,possidere,உடைமையாகக் கொண்டிரு
1090,kaufen::V,emere,வாங்கு
1091,verkaufen::V,vendere,விற்பனை செய்
1092,bezahlen::V,pendere,இறுத்தல்
1093,zahlen::V,solvere,பணம் செலுத்து
1094,beherrschen::V,regere,ஆட்சிசெய்
1095,beherrschen::V,imperare,ஆட்சிசெய்
1096,ertragen::V,tolerare,தாங்கு
1097,ertragen::V,sustinere,தாங்கு
1098,wünschen::V,,ஆசைப்படு
1099,wiegen::V,,ஆட்டுத்தல்
