,Concept_ID,hr,ps
806,schwach::A,slab,ضعیف
807,schwach::A,slab,کمزوری
808,fett::A,pretio,چاغ
809,schlank::A,vitak,خوش اندام
810,hübsch::A,zgodan,ښکلی
811,hübsch::A,zgodan,ښایسته
812,böse::A,zao,شریر
813,böse::A,zao,قهرناک
814,böse::A,opak,شریر
815,böse::A,opak,قهرناک
816,dumm::A,glup,احمق
817,faul::A,lijen,لټ
818,faul::A,lijen,تنبل
819,fleißig::A,radin,زحمت کښ
820,fleißig::A,marljiv,زحمت کښ
821,geizig::A,škrt,بخیل
822,klug::A,razborit,عاقل
823,klug::A,razborit,هوښیار
824,geschickt::A,vješt,ماهر
825,lieb::A,drag,عزیز
826,lieb::A,drag,محبوب
827,lustig::A,veseo,خوشحال
828,sanft::A,blag,پوست
829,sanft::A,blag,ملایم
830,hungrig::A,gladan,وږی
831,krank::A,bolestan,مريض
832,krank::A,bolestan,ناروغ
833,nackt::A,nag,لوڅ
834,traurig::A,tužan,غمجن
835,traurig::A,žalostan,غمجن
836,lebendig::A,živ,ژوندی
837,gut::A,dobar,ښه
838,schlecht::A,loš,بد
839,schlecht::A,loš,خراب
840,schlecht::A,rđav,بد
841,schlecht::A,rđav,خراب
842,richtig::A,tačan,سم
843,richtig::A,tačan,صحیح
844,richtig::A,ispravan,سم
845,richtig::A,ispravan,صحیح
846,schlimm::A,zao,بد
847,schlimm::A,zao,مخوف
848,schlimm::A,zločest,بد
849,schlimm::A,zločest,مخوف
850,wahr::A,istinit,واقعي
851,alt::A,star,زوړ
852,neu::A,nov,نوی
853,ehemalig::A,bivši,پخوانی
854,alt[Lebewesen]::A,star,زوړ
855,jung::A,mlad,ځوان
856,arm::A,ubog,غریب
857,arm::A,ubog,بې وزله
858,arm::A,siromašan,غریب
859,arm::A,siromašan,بې وزله
860,reich::A,bogat,شتمن
861,reich::A,bogat,دولتمند
862,bekannt::A,poznat,اشنا
863,berühmt::A,čuven,مشهور
864,berühmt::A,slavan,مشهور
865,fremd::A,tuđ,پردی
866,fremd::A,tuđ,بېګانه
867,fremd::A,stran,پردی
868,fremd::A,stran,بېګانه
869,verschieden::A,razan,مختلف
870,verschieden::A,različan,مختلف
871,nah::A,blizak,نژدې
872,fern::A,dalek,لیری
873,fern::A,daljnji,لیری
874,linker::A,lijevi,چپ
875,linker::A,lijevi,کیڼ
876,rechter::A,desni,ښی
877,anderer::A,drugi,بل
878,anderer::A,drugačiji,بل
879,erster::A,prvi,لومړی
880,zweiter::A,drugi,دوهم
881,dritter::A,treći,درېم
882,letzter::A,zadnji,آخرنی
883,letzter::A,zadnji,وروستی
884,allein::ADV,sam,یوازې
885,auf einmal::ADV,istodobno,په یوه وخت کی
886,zusammen::ADV,skupa,یو ځای
887,zusammen::ADV,zajedno,یو ځای
888,lange::ADV,dugo,ډېر وخت
889,lange::ADV,dugo,ډېره موده
890,plötzlich::ADV,naglo,ناببره
891,plötzlich::ADV,naglo,یوناڅاپه
892,plötzlich::ADV,iznenada,ناببره
893,plötzlich::ADV,iznenada,یوناڅاپه
894,sofort::ADV,odmah,فوراً
895,sofort::ADV,odmah,سمدلاسه
896,später::ADV,kasnije,وروسته
897,jetzt::ADV,sad,اوس
898,jetzt::ADV,sada,اوس
899,heute::ADV,danas,نن
900,morgen::ADV,sutra,سبا
901,bald::ADV,skoro,ژر
902,bald::ADV,doskora,ژر
903,dann::ADV,zatim,پس
904,dann::ADV,zatim,وروسته
905,gestern::ADV,juče,پرون
906,gestern::ADV,jučer,پرون
907,einst::ADV,negda,پخوا
908,einst::ADV,nekada,پخوا
909,damals::ADV,tada,هغه وخت
910,damals::ADV,onda,هغه وخت
911,danach::ADV,poslije,بیا
912,danach::ADV,nakon toga,بیا
913,vorher::ADV,prije,دمخه
914,vorher::ADV,prije toga,دمخه
915,zuerst::ADV,prvo,لومړی
916,zuerst::ADV,najprije,لومړی
917,einmal::ADV,jednom,یو ځل
918,einmal::ADV,jedanput,یو ځل
919,manchmal::ADV,katkad,ګاهی ګاهی
920,manchmal::ADV,katkada,ګاهی ګاهی
921,oft::ADV,često,ډېر ځله
922,immer::ADV,vazda,تل
923,immer::ADV,vazda,همېشه
924,immer::ADV,uvijek,تل
925,immer::ADV,uvijek,همېشه
926,niemals::ADV,nikad,هیڅکله نه
927,niemals::ADV,nikada,هیڅکله نه
928,hier::ADV,tu,دلته
929,hier::ADV,ovdje,دلته
930,hierhin::ADV,amo,دلته
931,hierhin::ADV,amo,دې ځای ته
932,hierhin::ADV,ovamo,دلته
933,hierhin::ADV,ovamo,دې ځای ته
934,von hier::ADV,odavde,د دې ځای نه
935,dort::ADV,ondje,هلته
936,dorthin::ADV,onamo,هلته
937,dorthin::ADV,onamo,هغه ځای ته
938,geradeaus::ADV,ravno,مخامخ
939,vorwärts::ADV,naprijed,مخ پهٔ وړاندې
940,rückwärts::ADV,natrag,بېرته
941,zurück::ADV,nazad,بېرته
942,zurück::ADV,natrag,بېرته
943,unten::ADV,dolje,لاندي
944,hinab::ADV,nizbrdo,ښکته
945,oben::ADV,gore,پورته
946,hinauf::ADV,uzbrdo,پاس
947,überall::ADV,svuda,هره خوا
948,überall::ADV,svagdje,هره خوا
949,nicht::ADV,ne,نه
950,ein wenig::ADV,malo,یو څه
951,kaum::ADV,tek,ایله
952,kaum::ADV,jedva,ایله
953,sehr::ADV,jako,ډېر
954,sehr::ADV,jako,زيات
955,sehr::ADV,veoma,ډېر
956,sehr::ADV,veoma,زيات
957,so::ADV,tako,داسې
958,so::ADV,tako,دومره
959,so::ADV,ovako,داسې
960,so::ADV,ovako,دومره
961,noch::ADV,još,نور
962,nur::ADV,samo,تش
963,nur::ADV,samo,صرف
964,schon::ADV,već,دمخه
965,wieder::ADV,opet,بیا
966,wieder::ADV,ponovo,بیا
967,vergebens::ADV,uzalud,عبث
968,vergebens::ADV,zabadava,عبث
969,vor::PRP,pred,دمخه
970,vor::PRP,ispred,دمخه
971,hinter::PRP,za,شاته
972,hinter::PRP,iza,شاته
973,unter::PRP,pod,لاندي
974,unter::PRP,ispod,لاندي
975,durch::PRP,po,د مینځ نه
976,durch::PRP,kroz,د مینځ نه
977,neben::PRP,kraj,نژدې
978,neben::PRP,pored,نژدې
979,neben::PRP,pokraj,نژدې
980,zwischen::PRP,među,ترمینځ
981,zwischen::PRP,između,ترمینځ
982,wegen::PRP,radi,د ... له لاسه
983,wegen::PRP,zbog,د ... له لاسه
984,dies::PRN,ovo,دا
985,das::PRN,to,دا
986,das::PRN,ono,دا
987,alles::PRN,sve,هرڅهٔ
988,ich::PRN,ja,زه
989,du::PRN,ti,ته
990,er::PRN,on,دی
991,wir::PRN,mi,مونږ
992,ihr::PRN,vi,تاسې
993,sie::PRN,oni,هغوی
994,was::FPRN,što,څهٔ
995,wer::FPRN,tko,چا
996,wer::FPRN,tko,څوک
997,wo::FADV,gdje,چيری
998,wo::FADV,gdje,چېرته
999,wohin::FADV,kuda,چېرته
1000,wohin::FADV,kamo,چېرته
1001,wie::FADV,kako,څنګه
1002,warum::FADV,zašto,ولې
1003,wieviel::FNUM,koliko,څو
1004,wieviel::FNUM,koliko,څومره
1005,eins::NUM,jedan,یو
1006,zwei::NUM,dva,دوه
1007,drei::NUM,tri,درې
1008,vier::NUM,četiri,څلور
1009,fünf::NUM,pet,پنځه
1010,sechs::NUM,šest,شپږ
1011,sieben::NUM,sedam,اوه
1012,acht::NUM,osam,اته
1013,neun::NUM,devet,نهه
1014,zehn::NUM,deset,لس
1015,elf::NUM,jedanaest,یوولس
1016,zwölf::NUM,dvanaest,دولس
1017,zwanzig::NUM,dvadeset,شل
1018,dreißig::NUM,trideset,دېرش
1019,vierzig::NUM,četrdeset,څلوېښت
1020,fünfzig::NUM,pedeset,پنځوس
1021,sechzig::NUM,šezdeset,شپېته
1022,siebzig::NUM,sedamdeset,اویا
1023,achtzig::NUM,osamdeset,اتیا
1024,neunzig::NUM,devetdeset,نوي
1025,hundert::NUM,sto,سل
1026,tausend::NUM,tisuća,زر
1027,und::CNJ,i,او
1028,und::CNJ,te,او
1029,oder::CNJ,ili,ېا
1030,stehen::V,stajati,درېدل
1031,sitzen::V,sjediti,کښېنستل
1032,liegen::V,ležati,ملاستل
1033,hängen::V,visiti,ځړېدل
1034,werden::V,postati,کېدل
1035,werden::V,činiti se,کېدل
1036,passieren::V,desiti se,پېښېدل
1037,passieren::V,dogoditi se,پېښېدل
1038,beginnen::V,početi,شروع کېدل
1039,enden::V,prestati,خلاصدل
1040,enden::V,prestati,تمامېدل
1041,enden::V,svršiti se,خلاصدل
1042,enden::V,svršiti se,تمامېدل
1043,wechseln::V,mijenjati se,تغییر موندل
1044,aufgehen[Sonne]::V,izići,ختل
1045,untergehen[Sonne]::V,zaći,لوېدل
1046,untergehen[Sonne]::V,zaći,پرېوتل
1047,scheinen[Sonne]::V,sijati,رڼا کول
1048,donnern::V,grmjeti,تنېدل
1049,donnern::V,grmjeti,غړمبېدل
1050,wehen::V,duhati,چلېدل
1051,strömen::V,strujati,بهېدل
1052,fließen::V,teći,بهېدل
1053,fließen::V,teći,تویېدل
1054,sich drehen::V,obrtati se,ګرځېدل
1055,sich drehen::V,obrtati se,چورلېدل
1056,sich drehen::V,vrtjeti se,ګرځېدل
1057,sich drehen::V,vrtjeti se,چورلېدل
1058,schwanken::V,teturati,زنګېدل
1059,schwanken::V,kolebati se,زنګېدل
1060,schwingen::V,njihati,زنګېدل
1061,schwingen::V,titrati,زنګېدل
1062,fallen::V,padati,ولېدل
1063,brennen::V,gorjeti,سوځېدل
1064,rauchen::V,dimiti se,لوګی کول
1065,regnen::V,kišiti,باران اورېدل
1066,regnen::V,daždjeti,باران اورېدل
1067,gefrieren::V,smrznuti se,کنګل نيول
1068,tauen::V,kopnjeti,وېلې کېدل
1069,tauen::V,kraviti se,وېلې کېدل
1070,schmelzen::V,topiti se,وېلې کېدل
1071,trocknen::V,sušiti se,وچېدل
1072,sieden::V,kipjeti,اېشېدل
1073,sieden::V,ključati,اېشېدل
1074,faulen::V,gnjiti,خرابېدل
1075,verfaulen::V,sagnjiti,ورستېدل
1076,reißen::V,otrgnuti se,شلېدل
1077,versinken::V,tonuti,ډوېېدل
1078,versinken::V,propasti,ډوېېدل
1079,vergehen::V,prolaziti,تېرېدل
1080,erscheinen::V,pojaviti se,ښکارېدل
1081,verschwinden::V,nestati,ورکېدل
1082,verschwinden::V,izgubiti se,ورکېدل
1083,sinken::V,trgnuti,ښکته کېدل
1084,sinken::V,spustiti se,ښکته کېدل
1085,abnehmen::V,opasti,کمېدل
1086,zunehmen::V,povećati se,زیاتېدل
1087,steigen::V,uzići,جګېدل
1088,steigen::V,uzići,پورته کېدل
1089,steigen::V,nadoći,جګېدل
1090,steigen::V,nadoći,پورته کېدل
1091,wachsen::V,rasti,وده کول
1092,glänzen::V,blistati,ځلېدل
1093,glänzen::V,sjati se,ځلېدل
1094,funkeln::V,svjetlucati,پړکېدل
1095,lärmen::V,bučati,غال و غول کول
1096,lärmen::V,galamiti,غال و غول کول
1097,läuten::V,zvoniti,زنګ وهل
1098,klingeln::V,zvoniti,زنګ وهل
1099,klirren::V,zvečati,کړنګېدل
1100,brausen::V,hujati,تلاطم کول
1101,rauschen::V,šumiti,شڼهار کول
1102,rauschen::V,šuškati,شڼهار کول
1103,klingen::V,zvučati,آواز کول
1104,bellen::V,lajati,غپېدل
1105,heulen::V,zavijati,انګلل
1106,blasen::V,puhati,پو کول
1107,pfeifen::V,fućkati,شپېلک وهل
1108,schreien::V,vikati,ناره کول
1109,schreien::V,kričati,ناره کول
1110,stöhnen::V,stenjati,زګېروی کول
1111,zittern::V,drhtati,لړزېدل
1112,zittern::V,trepetati,لړزېدل
1113,leben::V,živjeti,ژوند کول
1114,geboren werden::V,roditi se,زېږېدل
1115,atmen::V,disati,ساه کښل
1116,atmen::V,disati,تنفس کول
1117,trinken::V,piti,څښل
1118,essen::V,jesti,خوړل
1119,schlucken::V,gutati,غړپول
1120,müde werden::V,umoriti se,ستړی کېدل
1121,einschlafen::V,usnuti,ویده کېدل
1122,einschlafen::V,zaspati,ویده کېدل
1123,schlafen::V,spati,خوب کول
1124,aufwachen::V,probuditi se,ویښېدل
1125,aufstehen::V,ustati,پاڅېدل
1126,sich erholen::V,odmoriti se,استراحت کول
1127,krank werden::V,oboljeti se,رنځورېدل
1128,krank werden::V,razboljeti se,رنځورېدل
1129,krank sein::V,bolovati,ناجوړېدل
1130,schmerzen::V,boljeti,خوږېدل
1131,schmerzen::V,boljeti,درد کول
1132,husten::V,kašljati,ټوخېدل
1133,genesen::V,ozdraviti,رغېدل
1134,genesen::V,oporaviti se,رغېدل
1135,sterben::V,umrijeti,مړل
1136,umkommen::V,skapati,تلفېدل
1137,sich bewegen::V,gibati se,چلېدل
1138,sich bewegen::V,gibati se,حرکت کول
1139,sich bewegen::V,kretati se,چلېدل
1140,sich bewegen::V,kretati se,حرکت کول
1141,sich rühren::V,maknuti se,ښورېدل
1142,sich erheben::V,dići se,درېدل
1143,sich setzen::V,sjesti,کښېنستل
1144,hinfallen::V,pasti,لوېدل
1145,laufen::V,hodati,منډې وهل
1146,schreiten::V,stupati,قدم ایښودل
1147,spazierengehen::V,šetati se,چکر وهل
1148,eilen::V,hitati,بېړه کول
1149,sich beeilen::V,požuriti se,عجله کول
1150,sausen::V,juriti,ځغستل
1151,rennen::V,trčati,زغلېدل
1152,springen::V,skakati,ټوپ وهل
1153,klettern::V,popeti se,ختل
1154,klettern::V,penjati se,ختل
1155,schaukeln::V,ljuljati se,زنګېدل
1156,kriechen::V,puzati,خاپوړی وهل
1157,kriechen::V,gmizati,خاپوړی وهل
1158,schwimmen::V,plivati,لامبو وهل
1159,tauchen::V,roniti,غوټه وهل
1160,tauchen::V,gnjuriti,غوټه وهل
1161,rudern::V,veslati,پارو وهل
1162,fahren::V,voziti se,تلل
1163,fliegen::V,letjeti,الوتل
1164,fliegen::V,lijetati,الوتل
1165,gehen::V,ići,تلل
1166,weggehen::V,otići,بهر وتل
1167,abfahren::V,krenuti,تلل
1168,abfahren::V,otputovati,تلل
1169,anhalten::V,stati,ودرېدل
1170,anhalten::V,zaustaviti,ودرېدل
1171,hineingehen::V,ulaziti,داخلېدل
1172,eintreten::V,ući,ننوتل
1173,kommen::V,doći,راتلل
1174,ankommen::V,stići,رسېدل
1175,zurückkommen::V,vratiti se,بېرته راتلل
1176,zurückkommen::V,povratiti se,بېرته راتلل
1177,bleiben::V,ostati,پاتې کېدل
1178,warten::V,čekati,انتظار وېستل
1179,erwarten::V,očekivati,انتظار کول
1180,suchen::V,tražiti,لټول
1181,finden::V,naći,میندل
1182,finden::V,naći,پیدا کول
1183,versuchen::V,pokušati,هڅه کول
1184,vorbereiten::V,spremiti,چمتوکول
1185,vorbereiten::V,pripremiti,چمتوکول
1186,lieben::V,voljeti,مینه لرل
1187,mögen::V,voljeti,خوښول
1188,mögen::V,voljeti,علاقه لرل
1189,lachen::V,smijati se,خندېدل
1190,rühren::V,taknuti,اغېزه کول
1191,weinen::V,plakati,ژړل
1192,schimpfen::V,psovati,ښکنځا کول
1193,sich ärgern::V,ljutiti se,قهر راتلل
1194,sich fürchten::V,bojati se,ډارېدل
1195,fürchten::V,bojati se,ډارېدل
1196,fliehen::V,pobjeći,تښتېدل
1197,flüchten::V,utjeći,تښتېدل
1198,sehen::V,vidjeti,لیدل
1199,anschauen::V,ogledati,کتل
1200,ansehen::V,gledati,ننداره کول
1201,hören::V,čuti,اورېدل
1202,zuhören::V,slušati,غوږ نیول
1203,probieren::V,probati,څکه کول
1204,probieren::V,probati,چاشنی کول
1205,riechen::V,osjećati miris,بويول
1206,fühlen::V,osjećati,حسول
1207,scheinen::V,činiti se,ښکارېدل
1208,zu sehen sein::V,biti vidljiv,ښکارېدل
1209,vernehmen::V,saznati,خبرېدل
1210,frieren::V,zima je,ساړه کېتل
1211,tun::V,raditi,کول
1212,können::V,moći,کولای شول
1213,können::V,moći,د لاسه کېدل
1214,wollen::V,htjeti,غوښتل
1215,anfangen::V,početi,شروع کول
1216,beenden::V,svršiti,ختمول
1217,beenden::V,svršiti,پای ته رسول
1218,beenden::V,dovršiti,ختمول
1219,beenden::V,dovršiti,پای ته رسول
1220,aufhören::V,prestati,بس کول
1221,gelingen::V,uspjeti,موفق کېدل
1222,gelingen::V,uspjeti,بریالی کېدل
1223,geraten::V,desiti se,کېدل
1224,öffnen::V,otvoriti,خلاصول
1225,öffnen::V,otvoriti,پرانیستل
1226,schließen::V,zatvoriti,تړل
1227,stellen::V,metnuti,ایښودل
1228,stellen::V,postaviti,ایښودل
1229,setzen::V,posaditi,کښېنول
1230,legen::V,polagati,ایښودل
1231,berühren::V,doticati,لاس وهل
1232,berühren::V,dodirivati,لاس وهل
1233,verbinden::V,spojiti,تړل
1234,verbinden::V,zavezati,تړل
1235,bedecken::V,pokriti,پوښول
1236,aufhängen::V,objesiti,ځوړندول
1237,anzünden::V,upaliti,بلول
1238,anzünden::V,zapaliti,بلول
1239,aufheben::V,podići,پورته کول
1240,aufheben::V,podignuti,پورته کول
1241,zurücklassen::V,ostaviti,پرېښودل
1242,zurücklassen::V,pustiti natrag,پرېښودل
1243,verlieren::V,izgubiti,ورکول
1244,fallen lassen::V,ispustiti,له لاسه لوېدل
1245,machen::V,uraditi,کول
1246,machen::V,načiniti,کول
1247,machen::V,napraviti,کول
1248,herstellen::V,proizvesti,جوړول
1249,herstellen::V,proizvesti,توليدول
1250,bauen::V,graditi,جوړول
1251,reparieren::V,popraviti,ترمیمول
1252,verbessern::V,poboljšati,اصلاح کول
1253,ändern::V,promijeniti,تغیر ورکول
1254,graben::V,kopati,کيندل
1255,graben::V,kopkati,کيندل
1256,beugen::V,saviti,ټیټول
1257,biegen::V,saviti,کږول
1258,biegen::V,sagnuti,کږول
1259,drehen::V,vrtjeti,ګرځول
1260,wenden::V,obrnuti,اړول
1261,umdrehen::V,okrenuti,اړول
1262,umdrehen::V,prevŕnuti,اړول
1263,heben::V,dizati,جګول
1264,heben::V,dizati,پورته کول
1265,hochheben::V,dignuti,جګول
1266,ergreifen::V,uhvatiti,نیول
1267,ergreifen::V,prihvatiti,نیول
1268,halten::V,držati,نیول
1269,drücken::V,pritiskivati,کښېکښل
1270,schieben::V,gurati,پوری وهل
1271,kratzen::V,česati,ګرول
1272,kratzen::V,grepsti,ګرول
1273,lecken::V,lizati,څټل
1274,beißen::V,ujesti,چیچل
1275,beißen::V,gristi,چیچل
1276,abreißen::V,otkinuti,شکول
1277,abschneiden::V,odrezati,پرېکول
1278,binden::V,vezati,تړل
1279,stecken::V,turiti,ټومبل
1280,brechen::V,slomiti,ماتول
1281,klopfen::V,lupati,ټکول
1282,klopfen::V,kucati,ټکول
1283,hauen::V,tući,ټکول
1284,hauen::V,udarati,ټکول
1285,kleben::V,lijepiti,نښلول
1286,kleben::V,lijepiti,سرېښول
1287,reiben::V,trti,مږل
1288,streichen::V,namazati,مښل
1289,schleifen::V,brusiti,تېره کول
1290,schneiden::V,rezati,غوڅول
1291,schneiden::V,rezati,پرېکول
1292,rütteln::V,drmati,خوڅول
1293,schütteln::V,tresti,ښورول
1294,schwenken::V,mahati,خوڅول
1295,schütten::V,sipati,اچول
1296,schütten::V,sipati,تویول
1297,schütten::V,lijevati,اچول
1298,schütten::V,lijevati,تویول
1299,füllen::V,napuniti,ډکول
1300,einwickeln::V,umotati,پېچل
1301,einwickeln::V,umotati,نغښتل
1302,einwickeln::V,zamotati,پېچل
1303,einwickeln::V,zamotati,نغښتل
1304,tragen::V,nositi,وړل
1305,schleppen::V,tegliti,وړل
1306,ziehen::V,vući,کښل
1307,aufbewahren::V,čuvati,ساتل
1308,werfen::V,bacati,اچول
1309,werfen::V,bacati,غورځول
1310,fangen::V,loviti,نیول
1311,fangen::V,loviti,ګیرول
1312,fangen::V,hvatati,نیول
1313,fangen::V,hvatati,ګیرول
1314,packen::V,ščepati,نیول
1315,packen::V,zgrabiti,نیول
1316,verstecken::V,sakriti,پټول
1317,teilen::V,podijeliti,وېشل
1318,teilen::V,podijeliti,تقسیمول
1319,schicken::V,slati,لېږل
1320,schicken::V,slati,استول
1321,bringen::V,donijeti,راوړل
1322,hinzufügen::V,dodati,زیاتول
1323,hinzufügen::V,pridati,زیاتول
1324,bekommen::V,dobiti,حاصلول
1325,erhalten::V,primiti,اخیستل
1326,nehmen::V,uzeti,نیول
1327,nehmen::V,uzeti,اخيستل
1328,wählen::V,izabrati,خوښول
1329,auswählen::V,odabrati,چنده کول
1330,bewahren::V,sačuvati,ساتل
1331,behindern::V,smetati,مانع کېدل
1332,behindern::V,smetati,ممانعت کول
1333,verderben::V,pokvariti,خرابېدل
1334,beschädigen::V,oštetiti,ورانول
1335,zerbrechen::V,razbiti,ماتول
1336,zerbrechen::V,prelomiti,ماتول
1337,zerreißen::V,poderati,څیرې کول
1338,zerreißen::V,rastrgnuti,څیرې کول
1339,zerstören::V,razoriti,ړنګول
1340,zerstören::V,razoriti,ورانول
1341,zerstören::V,razrušiti,ړنګول
1342,zerstören::V,razrušiti,ورانول
1343,verbrennen::V,spaliti,سوځول
1344,verbrennen::V,sagorjeti,سوځول
1345,geben::V,dati,ورکول
1346,reichen::V,pružiti,ورکول
1347,schenken::V,darivati,بښل
1348,versprechen::V,obećati,لوز کول
1349,wünschen::V,željeti,غوښتل
1350,loben::V,hvaliti,ستایل
1351,loben::V,hvaliti,تمجید کول
1352,küssen::V,ljubiti,ښکلول
1353,wiegen::V,njihati,زنګول
1354,wiegen::V,ljuljati,زنګول
1355,zudecken::V,pokriti,پوښول
1356,wecken::V,probuditi,ويښول
1357,zeigen::V,pokazati,ښودل
1358,führen::V,voditi,بیول
1359,lehren::V,učiti,درس ورکول
1360,lehren::V,učiti,تعلیم ورکول
1361,unterrichten::V,poučiti,درس ورکول
1362,aufziehen::V,uzgajati,روزل
1363,leiten::V,upravljati,رهبری کول
1364,leiten::V,upravljati,لارښوونه کول
1365,antreiben::V,natjeravati,چټک کول
1366,lassen::V,dati,اړکول
1367,einladen::V,pozvati,بلل
1368,vereinigen::V,ujediniti,متحد کول
1369,vereinigen::V,ujediniti,یوځای کول
1370,besuchen::V,posjetiti,کتنه کول
1371,treffen::V,sresti,ليدل
1372,treffen::V,sresti,تلقی کول
1373,sich versammeln::V,okupiti se,راغونډېدل
1374,spielen::V,igrati se,لوبه کول
1375,singen::V,pjevati,سندرې وېل
1376,tanzen::V,plesati,ګډېدل
1377,sich trennen::V,razići se,بېلېدل
1378,verlassen::V,ostaviti,ترک کول
1379,verlassen::V,napustiti,ترک کول
1380,retten::V,spasiti,نجات ورکول
1381,bewachen::V,čuvati,ساتل
1382,bewachen::V,čuvati,حفاظت کول
1383,bewachen::V,stražariti,ساتل
1384,bewachen::V,stražariti,حفاظت کول
1385,schützen::V,čuvati,ژغورل
1386,verteidigen::V,obraniti,دفاع کول
1387,sich schlagen::V,biti se,جنګېدل
1388,sich schlagen::V,udariti se,جنګېدل
1389,schießen::V,pucati,ویشتل
1390,schießen::V,strijeljati,ویشتل
1391,siegen::V,pobijediti,غالبېدل
1392,ärgern::V,ljutiti,خپه کول
1393,schlagen::V,biti,وهل
1394,schlagen::V,udariti,وهل
1395,treten::V,šutnuti,په لغته وهل
1396,stechen::V,ubosti,ټومبل
1397,stoßen::V,gurnuti,ټېل وهل
1398,stoßen::V,gurnuti,پوری وهل
1399,stehlen::V,ukrasti,تښتول
1400,stehlen::V,ukrasti,غلا کول
1401,stören::V,smetati,ماتول
1402,belästigen::V,smetati,ځورول
1403,belästigen::V,smetati,تکلیف ورکول
1404,belästigen::V,dosaditi,ځورول
1405,belästigen::V,dosaditi,تکلیف ورکول
1406,verbergen::V,skriti,پټول
1407,täuschen::V,obmanuti,تېرایستل
1408,täuschen::V,obmanuti,خطا ایستل
1409,betrügen::V,prevarati,غولول
1410,töten::V,ubiti,وژل
1411,töten::V,ubiti,مړ کول
1412,wohnen::V,stanovati,اوسېدل
1413,arbeiten::V,raditi,کار کول
1414,sammeln::V,sabrati,راټولول
1415,sammeln::V,sabrati,راغونډول
1416,pflücken::V,ubrati,شکول
1417,jagen::V,loviti,ښکار کول
1418,fischen::V,ribati,کب نيول
1419,fischen::V,loviti ribu,کب نيول
1420,fassen::V,uloviti,نیول
1421,fassen::V,uloviti,ګیرول
1422,hüten::V,pasti,پوول
1423,treiben::V,goniti,بیول
1424,anbinden::V,privezati,تړل
1425,füttern::V,hraniti,خوراک ورکول
1426,melken::V,musti,لوشل
1427,hacken::V,sjeckati,پی کول
1428,gießen::V,politi,اوبه کول
1429,reifen::V,sazreti,رسېدل
1430,zubereiten::V,prigotoviti,تیارول
1431,kochen::V,kuhati,پخول
1432,backen::V,peći,پخول
1433,braten::V,peći,وريتول
1434,braten::V,pržiti,وريتول
1435,umrühren::V,promiješati,لړل
1436,stricken::V,plesti,اوبدل
1437,nähen::V,šiti,ګنډل
1438,färben::V,obojiti,رنګول
1439,reinigen::V,očistiti,صافول
1440,reinigen::V,počistiti,صافول
1441,waschen::V,prati,مینځل
1442,abwischen::V,otrti,وچول
1443,spülen::V,isprati,کنګالول
1444,spülen::V,oplakati,کنګالول
1445,fegen::V,mesti,جارو کول
1446,fegen::V,pomesti,جارو کول
1447,kehren::V,mesti,جارو کول
1448,baden::V,kupati se,لمبېدل
1449,sich waschen::V,umiti se,ځان مينځل
1450,sich waschen::V,prati se,ځان مينځل
1451,ausziehen::V,svući,کښل
1452,ausziehen::V,svući,ایستل
1453,anziehen::V,obući,اغوستل
1454,sich anziehen::V,obući se,کالی اغوستل
1455,kämmen::V,češljati,ګمنځول
1456,schmücken::V,uresiti,ښکلی کول
1457,schmücken::V,nakititi,ښکلی کول
1458,sagen::V,reći,وېل
1459,sagen::V,kazati,وېل
1460,sprechen::V,govoriti,وېل
1461,sprechen::V,govoriti,غږېدل
1462,reden::V,govoriti,ګړېدل
1463,reden::V,govoriti,خبرې کول
1464,reden::V,besjediti,ګړېدل
1465,reden::V,besjediti,خبرې کول
1466,sich unterhalten::V,razgovarati se,خبری کول
1467,fragen::V,pitati,پوښتنه کول
1468,bitten::V,moliti,غوښتل
1469,erzählen::V,ispričati,کيسه کول
1470,erzählen::V,ispričati,حکايت کول
1471,erzählen::V,pripovjediti,کيسه کول
1472,erzählen::V,pripovjediti,حکايت کول
1473,mitteilen::V,saopćiti,خبرول
1474,mitteilen::V,saopćiti,خبر ورکول
1475,nennen::V,nazvati,نوم ايښودل
1476,rufen::V,zvati,بلل
1477,rufen::V,dozvati,بلل
1478,prahlen::V,hvalisati se,لاپې وهل
1479,übersetzen::V,prevesti,ژباړل
1480,übersetzen::V,prevesti,ترجمه کول
1481,denken::V,misliti,فکر کول
1482,glauben::V,vjerovati,باور کول
1483,bemerken::V,zapaziti,لیدل
1484,bemerken::V,primijetiti,لیدل
1485,erkennen::V,prepoznati,پېژندل
1486,begreifen::V,pojmiti,رسېدل
1487,begreifen::V,pojmiti,پوهېدل
1488,begreifen::V,shvatiti,رسېدل
1489,begreifen::V,shvatiti,پوهېدل
1490,verstehen::V,razabrati,پوهېدل
1491,lernen::V,učiti se,زده کول
1492,lernen::V,učiti se,درس لوستل
1493,wissen::V,znati,پوهېدل
1494,sich erinnern an::V,sjetiti se,یادول
1495,sich erinnern an::V,sjetiti se,په یاد راوړل
1496,vergessen::V,zaboraviti,هېرول
1497,messen::V,mjeriti,اندازه کول
1498,zählen::V,brojiti,شمارل
1499,rechnen::V,računati,حسابول
1500,lesen::V,čitati,لوستل
1501,malen::V,slikati,رسمول
1502,zeichnen::V,crtati,رسمول
1503,schreiben::V,pisati,لیکل
1504,besitzen::V,imati,لرل
1505,besitzen::V,posjedovati,لرل
