,Concept_ID,vep,is
822,ihr::PRN,tö,þið
823,sie::PRN,hö,þær
824,sie::PRN,hö,þeir
825,was::FPRN,mi,hvað
826,wer::FPRN,ken,hver
827,wo::FADV,kus,hvar
828,wohin::FADV,kuna,hvert
829,wie::FADV,kut,hvernig
830,wie::FADV,mit',hvernig
831,warum::FADV,mikš,hvers vegna
832,wieviel::FNUM,äjak,hve mikill
833,wieviel::FNUM,kuverz',hve mikill
834,eins::NUM,üks',einn
835,zwei::NUM,kaks',tveir
836,drei::NUM,koume,þrír
837,vier::NUM,nel'l',fjórir
838,fünf::NUM,viž,fimm
839,sechs::NUM,kuz',sex
840,sieben::NUM,seičeme,sjö
841,acht::NUM,kahesa,átta
842,neun::NUM,ühesa,níu
843,zehn::NUM,kümne,tíu
844,elf::NUM,üks'toštkümne,ellefu
845,zwölf::NUM,kaks'toštkümne,tólf
846,zwanzig::NUM,kaks'kümne,tuttugu
847,dreißig::NUM,koumekümne,þrjátíu
848,vierzig::NUM,nel'l'kümne,fjörutíu
849,fünfzig::NUM,vižkümne,fimmtíu
850,sechzig::NUM,kuz'kümne,sextíu
851,siebzig::NUM,seičemekümne,sjötíu
852,achtzig::NUM,kahesakümne,áttatíu
853,neunzig::NUM,ühesakümne,níutíu
854,hundert::NUM,sada,hundrað
855,tausend::NUM,tuha,þúsund
856,und::CNJ,i,og
857,und::CNJ,da,og
858,oder::CNJ,vai,eða
859,stehen::V,seišta,standa
860,sitzen::V,ištta,sitja
861,liegen::V,venuda,liggja
862,hängen::V,ripta,hanga
863,werden::V,lindä,verða
864,werden::V,tehtas,verða
865,passieren::V,ozaitas,gerast
866,beginnen::V,augotadas,byrja
867,enden::V,loptas,enda
868,enden::V,loptas,lykta
869,wechseln::V,vajehtadas,skipta
870,aufgehen[Sonne]::V,nousta,koma upp
871,untergehen[Sonne]::V,lasktas,ganga til viðar
872,scheinen[Sonne]::V,paštta,skína
873,donnern::V,juraita,þruma
874,wehen::V,dölta,blása
875,wehen::V,puhuda,blása
876,strömen::V,valadas,streyma
877,fließen::V,valuda,fljóta
878,sich drehen::V,punotas,snúast
879,schwanken::V,čibuda,riða
880,schwanken::V,čibuda,rugga
881,schwingen::V,čibuda,sveiflast
882,fallen::V,langeta,falla
883,brennen::V,pallada,brenna
884,rauchen::V,savustada,reykja
885,regnen::V,vihmda,rigna
886,gefrieren::V,jäduda,frjósa
887,gefrieren::V,kül'mdä,frjósa
888,tauen::V,sulada,þiðna
889,schmelzen::V,sulada,bráðna
890,trocknen::V,kuida,þorna
891,trocknen::V,kuivehtuda,þorna
892,sieden::V,kehuda,sjóða
893,faulen::V,hapata,rotna
894,faulen::V,traudäs,rotna
895,verfaulen::V,hapata,rotna
896,reißen::V,rebita,rifna
897,versinken::V,upota,sökkva
898,vergehen::V,mända,líða
899,erscheinen::V,ozutadas,birtast
900,verschwinden::V,hajeta,hverfa
901,sinken::V,väheta,síga
902,sinken::V,lasktas,síga
903,abnehmen::V,peneta,lækka
904,abnehmen::V,peneta,minnka
905,zunehmen::V,ližaduda,aukast
906,steigen::V,nousta,stíga
907,wachsen::V,kazda,vaxa
908,glänzen::V,loštta,glóa
909,glänzen::V,loštta,glampa
910,funkeln::V,hoštta,leiftra
911,lärmen::V,robaita,hafa hátt
912,läuten::V,judaita,hringja
913,klingeln::V,kelotada,hringja
914,klirren::V,biraita,glamra
915,klirren::V,biraita,skrölta
916,brausen::V,bruncta,ólga
917,rauschen::V,šobaita,suða
918,klingen::V,heläita,hljóma
919,bellen::V,nutta,gelta
920,heulen::V,ulaita,væla
921,heulen::V,ulaita,ýlfra
922,blasen::V,puhuda,blása
923,pfeifen::V,pistta,blístra
924,pfeifen::V,vihelta,blístra
925,schreien::V,kirkta,æpa
926,schreien::V,kidastada,æpa
927,stöhnen::V,ohkta,stynja
928,stöhnen::V,voivotada,stynja
929,zittern::V,säraita,titra
930,zittern::V,säraita,skjálfa
931,leben::V,eläda,lifa
932,geboren werden::V,sünduda,fæðast
933,atmen::V,henktä,anda
934,atmen::V,henktä,draga andann
935,trinken::V,joda,drekka
936,essen::V,söda,borða
937,schlucken::V,lainata,kingja
938,müde werden::V,väzuda,þreytast
939,müde werden::V,šuštuda,þreytast
940,einschlafen::V,uinota,sofna
941,schlafen::V,magata,sofa
942,schlafen::V,nukkuda,sofa
943,aufwachen::V,heraštuda,vakna
944,aufstehen::V,nousta,fara á fætur
945,sich erholen::V,lebaitas,hvíla sig
946,krank werden::V,läžegata,veikjast
947,krank werden::V,läžegata,verða veikur
948,krank sein::V,läžuda,vera veikur
949,schmerzen::V,kibištada,kenna til
950,husten::V,rügda,hósta
951,genesen::V,tervehtuda,batna
952,genesen::V,tervehtuda,frískast
953,sterben::V,kolda,deyja
954,umkommen::V,kolda,farast
955,sich bewegen::V,likkuda,bifast
956,sich rühren::V,likahtada,hreyfast
957,sich rühren::V,kubahtada,hreyfast
958,sich erheben::V,nousta,standa upp
959,sich setzen::V,išttas,setjast
960,hinfallen::V,langeta,detta
961,laufen::V,kävuda,labba
962,schreiten::V,astta,ganga
963,schreiten::V,haškta,ganga
964,spazierengehen::V,kävelta,ganga sér til skemmtunar
965,eilen::V,kiruhtada,fara hratt
966,sich beeilen::V,kiruhtada,flýta sér
967,sausen::V,fun'urta,þjóta
968,rennen::V,joksta,hlaupa
969,springen::V,hüptä,stökkva
970,klettern::V,libuda,klifra
971,schaukeln::V,čibuda,róla
972,schaukeln::V,čibuda,rugga
973,kriechen::V,ličtas,skríða
974,schwimmen::V,ujuda,synda
975,tauchen::V,čukautas,kafa
976,rudern::V,souta,róa
977,fahren::V,ajada,aka
978,fahren::V,ajada,fara
979,fahren::V,ajelda,aka
980,fahren::V,ajelda,fara
981,fliegen::V,leta,fljúga
982,gehen::V,mända,fara
983,gehen::V,mända,ganga
984,gehen::V,kävuda,fara
985,gehen::V,kävuda,ganga
986,weggehen::V,päzda,fara burt
987,weggehen::V,päzda,ganga burt
988,weggehen::V,lähtta,fara burt
989,weggehen::V,lähtta,ganga burt
990,abfahren::V,tönduda,aka burt
991,anhalten::V,seižutadas,stöðva
992,hineingehen::V,mända südäimehe,ganga inn
993,eintreten::V,tulda,koma inn
994,eintreten::V,tulda,ganga inn
995,kommen::V,tulda,koma
996,ankommen::V,tulda,koma til
997,zurückkommen::V,pörtas,koma til baka
998,bleiben::V,jäda,haldast
999,bleiben::V,jäda,vera kyrr
1000,warten::V,varastada,bíða
1001,erwarten::V,varastada,búast við
1002,erwarten::V,varastada,eiga von á
1003,suchen::V,ectä,leita
1004,finden::V,löuta,finna
1005,versuchen::V,ladida,reyna
1006,versuchen::V,rohkaita,reyna
1007,vorbereiten::V,vaumita,undirbúa
1008,lieben::V,armastada,elska
1009,mögen::V,navedida,þykja gott
1010,mögen::V,navedida,falla í geð
1011,lachen::V,nagrda,hlæja
1012,rühren::V,likutada,snerta
1013,weinen::V,itkta,gráta
1014,schimpfen::V,laidas,skammast
1015,schimpfen::V,pačatada,skammast
1016,sich ärgern::V,rändüda,sárna
1017,sich ärgern::V,rändüda,gremjast
1018,sich fürchten::V,varaita,óttast
1019,fürchten::V,varaita,óttast
1020,fliehen::V,pageta,flýja
1021,flüchten::V,pageta,strjúka
1022,flüchten::V,joksta,strjúka
1023,sehen::V,nähta,sjá
1024,anschauen::V,kacta,horfa á
1025,ansehen::V,kacta,líta á
1026,hören::V,kulda,heyra
1027,zuhören::V,kundeltas,hlusta
1028,probieren::V,mujada,smakka
1029,riechen::V,rižada,þefa
1030,fühlen::V,mujada,finna til
1031,scheinen::V,näguda,virðast
1032,zu sehen sein::V,näguda,vera að sjá
1033,vernehmen::V,kulištada,heyra
1034,vernehmen::V,kulištada,greina
1035,frieren::V,kül'mdä,frjósa
1036,tun::V,tehta,gera
1037,können::V,voida,geta
1038,können::V,mahtta,geta
1039,wollen::V,himoita,ætla
1040,wollen::V,himoita,vilja
1041,wollen::V,tahtoida,ætla
1042,wollen::V,tahtoida,vilja
1043,anfangen::V,zavottä,hefja
1044,anfangen::V,augotada,hefja
1045,beenden::V,loptä,enda
1046,beenden::V,loptä,ljúka
1047,aufhören::V,loptas,lykta
1048,gelingen::V,lähtta,heppnast
1049,gelingen::V,tehtas,heppnast
1050,geraten::V,tulda,lukkast
1051,öffnen::V,avaita,opna
1052,schließen::V,saubata,loka
1053,stellen::V,panda,láta
1054,stellen::V,panda,setja
1055,stellen::V,seižutada,láta
1056,stellen::V,seižutada,setja
1057,setzen::V,ištutada,láta
1058,setzen::V,ištutada,setja
1059,legen::V,panda,láta
1060,legen::V,panda,leggja
1061,berühren::V,koskta,koma við
1062,berühren::V,käziduda,koma við
1063,verbinden::V,ühtenzoitta,sameina
1064,bedecken::V,katta,hylja
1065,bedecken::V,peitta,hylja
1066,aufhängen::V,riputada,hengja
1067,aufhängen::V,riputada,hengja upp
1068,anzünden::V,sütutada,kveikja í
1069,aufheben::V,leta,taka upp
1070,aufheben::V,leta,lyfta upp
1071,zurücklassen::V,jätta,skilja eftir
1072,verlieren::V,kadotada,týna
1073,verlieren::V,kadotada,glata
1074,fallen lassen::V,kirbotada,missa
1075,machen::V,säta,búa til
1076,machen::V,tehta,búa til
1077,herstellen::V,tehta,framleiða
1078,bauen::V,leta,smíða
1079,bauen::V,leta,byggja
1080,bauen::V,sauda,smíða
1081,bauen::V,sauda,byggja
1082,reparieren::V,koheta,gera við
1083,verbessern::V,paremboita,bæta
1084,ändern::V,vajehtada,breyta
1085,graben::V,kaida,grafa
1086,graben::V,čongoida,grafa
1087,beugen::V,koverta,beygja
1088,biegen::V,painda,sveigja
1089,drehen::V,punotada,snúa
1090,wenden::V,käta,snúa
1091,wenden::V,käta,venda
1092,wenden::V,kärauta,snúa
1093,wenden::V,kärauta,venda
1094,umdrehen::V,käta,venda
1095,umdrehen::V,käta,snúa við
1096,heben::V,leta,hefja
1097,hochheben::V,libutada,lyfta upp
1098,ergreifen::V,tabata,grípa
1099,halten::V,pidada,rúma
1100,halten::V,pidada,halda
1101,drücken::V,painda,þjá
1102,drücken::V,painda,þrýsta
1103,schieben::V,žigutada,ýta
1104,kratzen::V,künstä,klóra
1105,lecken::V,nolda,sleikja
1106,beißen::V,purda,bíta
1107,beißen::V,hambastada,bíta
1108,abreißen::V,ratketa,rífa af
1109,abreißen::V,ratketa,rífa frá
1110,abschneiden::V,čapata,skera af
1111,abschneiden::V,čapata,klippa af
1112,abschneiden::V,leikata,skera af
1113,abschneiden::V,leikata,klippa af
1114,binden::V,sidoda,binda
1115,stecken::V,čokaita,stinga
1116,brechen::V,katkaita,brjóta
1117,klopfen::V,kolkotada,berja
1118,klopfen::V,kolkotada,klappa
1119,hauen::V,löda,berja
1120,hauen::V,löda,höggva
1121,kleben::V,klejata,líma
1122,reiben::V,hosta,núa
1123,reiben::V,törkita,núa
1124,reiben::V,jorotada,núa
1125,streichen::V,voita,smyrja
1126,schleifen::V,hijoida,slípa
1127,schleifen::V,teravzoitta,slípa
1128,schneiden::V,leikata,skera
1129,schneiden::V,leikata,klippa
1130,rütteln::V,heilutada,skaka
1131,schütteln::V,pudištada,hrista
1132,schwenken::V,maihutada,sveifla
1133,schütten::V,valada,hella
1134,füllen::V,täutta,fylla
1135,einwickeln::V,kärdä,vefja inn í
1136,tragen::V,kantta,bera
1137,tragen::V,kandišta,bera
1138,schleppen::V,vedätada,draga
1139,ziehen::V,vedada,toga
1140,ziehen::V,vedada,draga
1141,aufbewahren::V,kaita,geyma
1142,werfen::V,čuta,kasta
1143,werfen::V,tactä,kasta
1144,fangen::V,püta,grípa
1145,packen::V,tabata,þrífa í
1146,verstecken::V,peitta,fela
1147,teilen::V,jagada,deila
1148,schicken::V,oigeta,senda
1149,bringen::V,veda,færa
1150,bringen::V,veda,flytja
1151,hinzufügen::V,ližata,bæta við
1152,bekommen::V,sada,hljóta
1153,bekommen::V,sada,ná
1154,erhalten::V,sada,fá
1155,nehmen::V,otta,taka
1156,wählen::V,valita,velja
1157,auswählen::V,valita,velja úr
1158,bewahren::V,kaita,gæta
1159,bewahren::V,kaita,vernda
1160,behindern::V,telustada,varna
1161,verderben::V,travida,spilla
1162,beschädigen::V,satatada,skemma
1163,zerbrechen::V,mureta,brjóta
1164,zerreißen::V,rebitada,rífa
1165,zerreißen::V,rebitada,rífa sundur
1166,zerstören::V,mureta,rífa niður
1167,verbrennen::V,poltta,brenna
1168,geben::V,antta,gefa
1169,reichen::V,antta,rétta
1170,schenken::V,lahjoita,gefa
1171,versprechen::V,toivotada,lofa
1172,versprechen::V,toivotada,heita
1173,wünschen::V,toivotada,óska
1174,loben::V,kitta,lofa
1175,loben::V,kitta,hrósa
1176,küssen::V,tervehtada,kyssa
1177,wiegen::V,likutada,rugga
1178,zudecken::V,katta,þekja
1179,zudecken::V,katta,breiða yfir
1180,wecken::V,noustatada,vekja
1181,zeigen::V,ozutada,sýna
1182,führen::V,astutada,leiða
1183,lehren::V,opeta,kenna
1184,unterrichten::V,opeta,fræða
1185,aufziehen::V,kazvatada,ala upp
1186,leiten::V,ohjata,stjórna
1187,antreiben::V,rigehtoitta,hvetja
1188,lassen::V,käskta,láta
1189,einladen::V,kucta,bjóða heim
1190,vereinigen::V,ühtenzoitta,sameina
1191,besuchen::V,rižada,heimsækja
1192,treffen::V,vastata,hitta
1193,sich versammeln::V,kägeta,safnast saman
1194,sich versammeln::V,sätas,safnast saman
1195,spielen::V,väta,leika sér
1196,singen::V,pajatada,syngja
1197,tanzen::V,kargaita,dansa
1198,sich trennen::V,erigata,skiljast
1199,verlassen::V,jätta,yfirgefa
1200,retten::V,päzutada,bjarga
1201,bewachen::V,varjoita,gæta
1202,bewachen::V,varjoita,hafa vörð á
1203,schützen::V,kaita,vernda
1204,verteidigen::V,kaita,verja
1205,sich schlagen::V,torata,slást
1206,sich schlagen::V,torata,berjast
1207,schießen::V,ampta,skjóta
1208,siegen::V,vägestada,sigra
1209,ärgern::V,verdutada,ergja
1210,ärgern::V,verdutada,skaprauna
1211,ärgern::V,rändütada,ergja
1212,ärgern::V,rändütada,skaprauna
1213,schlagen::V,löda,slá
1214,schlagen::V,löda,lemja
1215,schlagen::V,iškta,slá
1216,schlagen::V,iškta,lemja
1217,treten::V,peksta,sparka
1218,treten::V,topsta,sparka
1219,stechen::V,pystiä,stinga
1220,stoßen::V,iškta,hrinda
1221,stoßen::V,pudištada,hrinda
1222,stehlen::V,vargastada,stela
1223,stören::V,keskustada,trufla
1224,belästigen::V,tartuteldas,ónáða
1225,verbergen::V,katelda,leyna
1226,täuschen::V,manitada,gabba
1227,täuschen::V,manitada,blekkja
1228,betrügen::V,manitada,svíkja
1229,betrügen::V,manitada,blekkja
1230,töten::V,rikta,drepa
1231,töten::V,surmita,drepa
1232,wohnen::V,eläda,búa
1233,arbeiten::V,rata,vinna
1234,sammeln::V,kogota,safna
1235,pflücken::V,poimda,tína
1236,pflücken::V,poimda,reyta
1237,jagen::V,mecata,veiða
1238,fischen::V,kalatada,fiska
1239,fassen::V,tabata,veiða
1240,hüten::V,paimeta,gæta
1241,hüten::V,paimeta,vakta
1242,treiben::V,ajada,reka
1243,anbinden::V,küttestada,binda við
1244,anbinden::V,küttestada,binda fast
1245,anbinden::V,sidoda,binda við
1246,anbinden::V,sidoda,binda fast
1247,füttern::V,sötta,fóðra
1248,melken::V,lüpsta,mjólka
1249,hacken::V,sauda,höggva
1250,gießen::V,valada,hella
1251,reifen::V,küpseta,þroskast
1252,zubereiten::V,vaumištada,elda
1253,zubereiten::V,vaumištada,tilbúa
1254,kochen::V,keitta,sjóða
1255,backen::V,paštta,baka
1256,braten::V,žarda,steikja
1257,umrühren::V,segoitada,hræra í
1258,stricken::V,kudoda,prjóna
1259,nähen::V,ombelta,sauma
1260,färben::V,mujutada,lita
1261,reinigen::V,puhtastada,hreinsa
1262,waschen::V,pesta,þvo
1263,abwischen::V,pühktä,þerra
1264,spülen::V,huhtoida,skola
1265,spülen::V,huhtoida,þvo upp
1266,fegen::V,pühkta,sópa
1267,fegen::V,pühkta,hreinsa
1268,kehren::V,uhoita,sópa
1269,baden::V,kül'ptäs,baða sig
1270,sich waschen::V,pestas,þvo sér
1271,ausziehen::V,riičta,fara úr
1272,ausziehen::V,rušta,fara úr
1273,anziehen::V,panda päle,fara í
1274,anziehen::V,panda kädehe,fara í
1275,anziehen::V,panda jaugha,fara í
1276,sich anziehen::V,sobdas,klæðast
1277,kämmen::V,harjata,greiða
1278,schmücken::V,čomitada,prýða
1279,schmücken::V,čomitada,skreyta
1280,sagen::V,sanuda,segja
1281,sprechen::V,pagišta,tala
1282,reden::V,pagišta,ræða
1283,sich unterhalten::V,lodaita,spjalla
1284,sich unterhalten::V,lodaita,ræðast við
1285,fragen::V,küzuda,spyrja
1286,bitten::V,pakita,biðja
1287,erzählen::V,sanuda,segja frá
1288,erzählen::V,starinoita,segja frá
1289,mitteilen::V,tedotada,tilkynna
1290,nennen::V,nimitada,nefna
1291,rufen::V,kucta,kalla
1292,prahlen::V,kittäs,gorta
1293,übersetzen::V,käta,þýða
1294,denken::V,meletada,hugsa
1295,glauben::V,uskta,trúa
1296,bemerken::V,homaita,taka eftir
1297,erkennen::V,tundištada,þekkja
1298,begreifen::V,tabata,skilja
1299,verstehen::V,el'geta,skilja
1300,verstehen::V,toimetada,skilja
1301,lernen::V,opetas,læra
1302,wissen::V,teta,vita
1303,sich erinnern an::V,johtutada,minnast
1304,vergessen::V,unohtada,gleyma
1305,messen::V,märita,mæla
1306,zählen::V,lugeda,telja
1307,rechnen::V,lugeda,reikna
1308,lesen::V,lugeda,lesa
1309,malen::V,pirta,mála
1310,zeichnen::V,pirta,teikna
1311,schreiben::V,kirjutada,skrifa
1312,besitzen::V,omištada,hafa
1313,kaufen::V,ostta,kaupa
1314,verkaufen::V,möda,selja
1315,bezahlen::V,maksta,borga
1316,zahlen::V,maksta,borga
1317,beherrschen::V,valdoita,hafa á valdi sínu
1318,ertragen::V,tirpta,þola
