,Concept_ID,pt,bn
729,morgen::ADV,amanhã,আগামিকাল
730,bald::ADV,logo,অস্পকালমধ্যে
731,bald::ADV,breve,অস্পকালমধ্যে
732,dann::ADV,então,তখন
733,dann::ADV,depois,তখন
734,gestern::ADV,ontem,গতকাল
735,einst::ADV,antigamente,একবার মাত্র
736,damals::ADV,então,তখন
737,danach::ADV,logo,পরে
738,danach::ADV,depois,পরে
739,vorher::ADV,antes,আগে
740,zuerst::ADV,primeiro,আগে
741,einmal::ADV,uma vez,একবার
742,manchmal::ADV,às vezes,কখনও কখনও
743,oft::ADV,muitas vezes,ঘনঘন
744,immer::ADV,sempre,সর্বদা
745,niemals::ADV,nunca,কখলও নহে
746,hier::ADV,cá,এখানে
747,hier::ADV,aqui,এখানে
748,hierhin::ADV,para cá,এখানে
749,von hier::ADV,daqui,ত্রই স্তান হইতে
750,dort::ADV,lá,ওখানে
751,dort::ADV,ali,ওখানে
752,dorthin::ADV,lá,ওখানে
753,dorthin::ADV,para lá,ওখানে
754,geradeaus::ADV,em frente,অগ্রগামী
755,vorwärts::ADV,avante,সন্মুখিকে
756,rückwärts::ADV,para trás,খিরিয়া
757,zurück::ADV,atrás,পিঠ
758,unten::ADV,debaixo,নীচে
759,unten::ADV,em baixo,নীচে
760,hinab::ADV,para baixo,নিম্নগামী
761,oben::ADV,em cima,উপরে
762,hinauf::ADV,para cima,উচ্চতর অংশে
763,überall::ADV,em toda parte,সর্বত্র
764,nicht::ADV,não,না
765,ein wenig::ADV,um pouco,অল্প
766,ein wenig::ADV,um bocado,অল্প
767,kaum::ADV,apenas,কষ্টসহকাবে
768,sehr::ADV,muito,খুব
769,so::ADV,tão,তত
770,so::ADV,assim,তত
771,noch::ADV,ainda,এখন পর্যস্ত
772,nur::ADV,só,শুধু
773,nur::ADV,apenas,শুধু
774,nur::ADV,somente,শুধু
775,schon::ADV,já,ইতঃপুর্বে
776,wieder::ADV,outra vez,আবার
777,vergebens::ADV,em vão,বিফলে
778,vor::PRP,diante de,সম্মুখে
779,hinter::PRP,atrás de,পশ্চাতে
780,unter::PRP,sob,নীচে
781,unter::PRP,debaixo de,নীচে
782,durch::PRP,por,দ্বারা
783,durch::PRP,através de,দ্বারা
784,neben::PRP,junto de,কাছে
785,neben::PRP,ao lado de,কাছে
786,zwischen::PRP,entre,মধ্যে
787,wegen::PRP,por,জন্য
788,wegen::PRP,por causa de,জন্য
789,dies::PRN,isto,এটা
790,das::PRN,isso,ওটা
791,das::PRN,aquilo,ওটা
792,alles::PRN,todo,সব
793,ich::PRN,eu,আমি
794,du::PRN,tu,তুমি
795,er::PRN,ele,উনি
796,wir::PRN,nós,আমরা
797,ihr::PRN,vós,তোমরা
798,ihr::PRN,vocês,তোমরা
799,sie::PRN,eles,তারা
800,was::FPRN,quê,কি
801,wer::FPRN,quem,কে
802,wo::FADV,onde,কোথায়
803,wohin::FADV,aonde,কোথায়
804,wohin::FADV,para onde,কোথায়
805,wie::FADV,como,কেমন
806,warum::FADV,porquê,কেন
807,warum::FADV,por que,কেন
808,wieviel::FNUM,quanto,কত
809,eins::NUM,um,অক
810,zwei::NUM,dois,দুই
811,drei::NUM,três,তিন
812,vier::NUM,quatro,চার
813,fünf::NUM,cinco,পাঁচ
814,sechs::NUM,seis,ছয়
815,sieben::NUM,sete,সাত
816,acht::NUM,oito,আট
817,neun::NUM,nove,নয়
818,zehn::NUM,dez,দশ
819,elf::NUM,onze,এগারো
820,zwölf::NUM,doze,দ্বাদশ
821,zwanzig::NUM,vinte,বিশ
822,dreißig::NUM,trinta,ত্রিশ
823,vierzig::NUM,quarenta,চল্লিশ
824,fünfzig::NUM,cinquenta,পঞ্চাশ
825,sechzig::NUM,sessenta,ষাট
826,siebzig::NUM,setenta,সত্তর
827,achtzig::NUM,oitenta,আশি
828,neunzig::NUM,noventa,নব্বুই
829,hundert::NUM,cem,শত
830,hundert::NUM,cento,শত
831,tausend::NUM,mil,হাজার
832,und::CNJ,e,আর
833,und::CNJ,e,এবং
834,oder::CNJ,ou,বা
835,stehen::V,estar em pé,দাঁড়ানো
836,sitzen::V,estar sentado,বসা
837,liegen::V,jazer,শোয়া
838,liegen::V,estar deitado,শোয়া
839,hängen::V,pender,ঝোলা
840,hängen::V,estar pendurado,ঝোলা
841,werden::V,tornar-se,হইয়া উঠা
842,passieren::V,acontecer,ঘটা
843,beginnen::V,começar,আরম্ভ হওয়া
844,enden::V,acabar,শেষ হওয়া
845,enden::V,terminar,শেষ হওয়া
846,wechseln::V,variar,রূপাস্তর করা
847,wechseln::V,alternar,রূপাস্তর করা
848,aufgehen[Sonne]::V,nascer,উদিত হওয়া
849,untergehen[Sonne]::V,pôr-se,অস্ত যাওয়া
850,scheinen[Sonne]::V,brilhar,আলো দেওয়া
851,donnern::V,trovejar,বজ্রধ্বনি করা
852,wehen::V,soprar,প্রবাহিত হওয়া
853,strömen::V,correr,প্রবাহিত হওয়া
854,fließen::V,fluir,ছুটা
855,sich drehen::V,girar,পাক খাওয়া
856,schwanken::V,oscilar,দোলা
857,schwingen::V,vibrar,দোলা
858,fallen::V,cair,পড়া
859,brennen::V,arder,সেঁকা
860,rauchen::V,fumegar,ধোঁয়া ছড়ান
861,regnen::V,chover,বর্ষণ_করা
862,gefrieren::V,gelar,হিমায়িত হওয়া
863,gefrieren::V,congelar,হিমায়িত হওয়া
864,tauen::V,derreter,গলা
865,tauen::V,descongelar,গলা
866,schmelzen::V,fundir-se,গলা
867,trocknen::V,secar,শুষ্ক করা
868,sieden::V,ferver,ফোঁড়া
869,faulen::V,estragar-se,ক্ষয় হওয়া
870,verfaulen::V,apodrecer,ক্ষয় হওয়া 
871,reißen::V,romper-se,ছিঁড়া
872,versinken::V,afundar-se,ডুবা
873,vergehen::V,passar,যাওয়া
874,erscheinen::V,aparecer,আসা
875,verschwinden::V,desaparecer,অদৃশ্য হওয়া
876,sinken::V,descer,হ্রাস হওয়া
877,abnehmen::V,diminuir,হ্রাস হওয়া
878,abnehmen::V,decrescer,হ্রাস হওয়া
879,zunehmen::V,crescer,বৃদ্ধি পাওয়া
880,zunehmen::V,aumentar,বৃদ্ধি পাওয়া
881,steigen::V,subir,ওঠা
882,wachsen::V,crescer,বড় হওয়া
883,glänzen::V,brilhar,জ্বলা
884,funkeln::V,cintilar,জ্বল্জ্বল করা
885,lärmen::V,fazer barulho,
886,läuten::V,chocalhar,রুসুঝুসু করা
887,klingeln::V,tocar,বাজা
888,klirren::V,tinir,টুংটাং-শব্দ করা
889,brausen::V,bramar,গর্জন করা
890,rauschen::V,murmurar,মর্মরধ্বনি করা
891,rauschen::V,rumorejar,মর্মরধ্বনি করা
892,klingen::V,soar,শব্দ করা
893,bellen::V,ladrar,ঘেউ ঘেউ করা
894,heulen::V,uivar,গর্জন করা
895,blasen::V,soprar,ফুঁ দেওয়া
896,pfeifen::V,assobiar,শিস্ দেওয়া
897,schreien::V,gritar,চিৎকার করা
898,stöhnen::V,gemer,গোঁ-গো করা
899,zittern::V,tremer,কাঁপা
900,leben::V,viver,বাঁচা
901,geboren werden::V,nascer,জন্মানো
902,atmen::V,respirar,শ্বাস ফেলা
903,trinken::V,beber,পান করা
904,essen::V,comer,ভক্ষণ করা
905,schlucken::V,engolir,গেলা
906,müde werden::V,cansar-se,পরিশ্রান্ত হওয়া
907,einschlafen::V,adormecer,নিদ্রামগ্ন হওয়া
908,schlafen::V,dormir,নিদ্রা যাওয়া
909,aufwachen::V,acordar,জাগা
910,aufstehen::V,levantar-se,জাগা
911,sich erholen::V,descansar,আরাম করা
912,krank werden::V,adoecer,অসুস্থ হত্তয়া
913,krank werden::V,ficar doente,অসুস্থ হত্তয়া
914,krank sein::V,estar doente,রূগ্ণ হত্তয়া
915,schmerzen::V,doer,কন্কন করা
916,husten::V,tossir,কাশা
917,genesen::V,convalescer,আরোগ্য হওয়া
918,sterben::V,morrer,মারা যাওয়া
919,umkommen::V,perecer,মারা যাওয়া
920,sich bewegen::V,mover-se,চলা
921,sich rühren::V,mexer-se,নড়া
922,sich erheben::V,levantar-se,উদিত হওয়া
923,sich setzen::V,sentar-se,বসা
924,hinfallen::V,cair,পড়া
925,laufen::V,andar,হাঁটা
926,laufen::V,caminhar,হাঁটা
927,schreiten::V,andar,হাঁটা
928,schreiten::V,caminhar,হাঁটা
929,spazierengehen::V,passear,পায়চারি করা
930,eilen::V,apressar-se,ত্বরাম্বিত করা
931,sich beeilen::V,apressar-se,ত্বরাম্বিত করা
932,sich beeilen::V,despachar-se,ত্বরাম্বিত করা
933,sausen::V,correr,ধেয়ে যাওয়া
934,rennen::V,correr,চলা
935,springen::V,saltar,লাফানো
936,klettern::V,trepar,আরোহণ করা
937,schaukeln::V,baloiçar,দোলা
938,kriechen::V,rastejar,হামাগুড়ি দেওয়া
939,kriechen::V,arrastar-se,হামাগুড়ি দেওয়া
940,schwimmen::V,nadar,সাঁতার কাটা
941,tauchen::V,mergulhar,ডোবা
942,rudern::V,remar,দাঁড় টানা
943,fahren::V,ir,চালান
944,fliegen::V,voar,ওড়া
945,gehen::V,ir,যাওয়া
946,gehen::V,andar,যাওয়া
947,weggehen::V,partir,প্রস্থান করা
948,weggehen::V,ir-se embora,প্রস্থান করা
949,abfahren::V,sair,প্রস্থান করা
950,abfahren::V,partir,প্রস্থান করা
951,anhalten::V,parar,থামা
952,hineingehen::V,entrar,ঢোকা
953,eintreten::V,entrar,ঢোকা
954,kommen::V,vir,আসা
955,ankommen::V,chegar,আসা
956,zurückkommen::V,voltar,ফিরা
957,zurückkommen::V,regressar,ফিরা
958,bleiben::V,ficar,থাকা
959,bleiben::V,permanecer,থাকা
960,warten::V,esperar,অপেক্ষা করা
961,erwarten::V,esperar,অপেক্ষা করা
962,erwarten::V,aguardar,অপেক্ষা করা
963,suchen::V,buscar,খোঁজ করা
964,suchen::V,procurar,খোঁজ করা
965,finden::V,achar,পাওয়া
966,finden::V,encontrar,পাওয়া
967,versuchen::V,tentar,পরখ করা
968,vorbereiten::V,preparar,প্রস্তুত করা
969,lieben::V,amar,ভালবাসা
970,lieben::V,querer,ভালবাসা
971,mögen::V,gostar de,পছন্দ করা
972,lachen::V,rir,হাসা
973,lachen::V,rir-se,হাসা
974,rühren::V,comover,হৃদয়ম্পর্শ করা
975,weinen::V,chorar,কাঁদা
976,schimpfen::V,ralhar,নালিশ করা
977,sich ärgern::V,zangar-se,রাগ হত্তয়া
978,sich fürchten::V,ter medo de,ভয় করা
979,sich fürchten::V,ter receio de,ভয় করা
980,fürchten::V,temer,ডরা
981,fürchten::V,recear,ডরা
982,fliehen::V,fugir,পালানো
983,flüchten::V,refugiar-se,পালানো
984,sehen::V,ver,দেখা
985,anschauen::V,olhar,দেখা
986,ansehen::V,mirar,দেখা
987,hören::V,ouvir,শোনা
988,zuhören::V,escutar,শোনা
989,probieren::V,provar,পরখ করা
990,probieren::V,saborear,পরখ করা
991,riechen::V,cheirar,শুঁকা
992,fühlen::V,sentir,অনুভব করা
993,scheinen::V,parecer,মনে হত্তয়া
994,zu sehen sein::V,estar à vista,দেখা দেত্তয়া
995,vernehmen::V,ouvir,শোনা
996,frieren::V,ter frio,শীত লাগা
997,tun::V,fazer,করা
998,können::V,saber,পারা
999,wollen::V,querer,ইচ্ছা করা
1000,anfangen::V,iniciar,আরম্ভ করা
1001,beenden::V,acabar,শেষ করা
1002,beenden::V,terminar,শেষ করা
1003,aufhören::V,cessar,থামা
1004,aufhören::V,desistir,থামা
1005,gelingen::V,sair bem,সিদ্ধিলাভ করা
1006,gelingen::V,dar bom resultado,সিদ্ধিলাভ করা
1007,geraten::V,sair,পরিণত হত্তয়া
1008,geraten::V,dar resultado,পরিণত হত্তয়া
1009,öffnen::V,abrir,খোলা
1010,schließen::V,fechar,বন্ধ করা
1011,stellen::V,pôr,স্থাপন করা
1012,stellen::V,colocar,স্থাপন করা
1013,setzen::V,pôr,স্থাপন করা
1014,setzen::V,meter,স্থাপন করা
1015,legen::V,pôr,স্থাপন করা
1016,legen::V,meter,স্থাপন করা
1017,berühren::V,tocar,স্পর্শ করা
1018,verbinden::V,unir,সংযুক্ত করা
1019,verbinden::V,ligar,সংযুক্ত করা
1020,bedecken::V,cobrir,ঢাকা
1021,aufhängen::V,pendurar,ঝুলানো
1022,anzünden::V,acender,জ্বালান
1023,aufheben::V,apanhar,কুড়াইয়া তোলা
1024,aufheben::V,levantar,কুড়াইয়া তোলা
1025,zurücklassen::V,deixar,পরিত্যাগ করা
1026,verlieren::V,perder,হারান
1027,fallen lassen::V,deixar cair,ফেলা
1028,machen::V,fazer,গঠন করা
1029,herstellen::V,produzir,সৃষ্টি করা
1030,bauen::V,edificar,নির্মাণ করা
1031,bauen::V,construir,নির্মাণ করা
1032,reparieren::V,reparar,মেরামত করা
1033,reparieren::V,consertar,মেরামত করা
1034,verbessern::V,melhorar,উন্নতিলাভ করা
1035,ändern::V,mudar,পরিবর্তিত করা
1036,ändern::V,alterar,পরিবর্তিত করা
1037,graben::V,cavar,খনন করা
1038,beugen::V,curvar,নোয়া
1039,biegen::V,vergar,নোয়া
1040,drehen::V,girar,ঘোরান
1041,wenden::V,virar,উলটাইয়া দেত্তয়া
1042,wenden::V,voltar,উলটাইয়া দেত্তয়া
1043,umdrehen::V,virar,উলটানো
1044,umdrehen::V,revolver,উলটানো
1045,heben::V,levantar,উত্তোলন করা
1046,hochheben::V,erguer,উঁচু করা
1047,hochheben::V,levantar,উঁচু করা
1048,ergreifen::V,apanhar,দখল করা
1049,halten::V,segurar,ধরা
1050,drücken::V,apertar,টেপা
1051,schieben::V,empurrar,ঠেলা
1052,kratzen::V,raspar,চাঁচা
1053,lecken::V,lamber,চাটা
1054,beißen::V,morder,দংশন করা
1055,abreißen::V,arrancar,বিচ্ছিন্ন করা
1056,abschneiden::V,talhar,বিচ্ছিন্ন করা
1057,binden::V,ligar,বন্ধন করা
1058,stecken::V,meter,বিদ্ধ করা
1059,stecken::V,enfiar,বিদ্ধ করা
1060,brechen::V,romper,ভাঙা
1061,brechen::V,quebrar,ভাঙা
1062,klopfen::V,bater,আঘাত করা
1063,hauen::V,bater,আঘাত করা
1064,kleben::V,colar,সাঁটা
1065,reiben::V,esfregar,ঘষা
1066,streichen::V,barrar,ছড়াইয়া
1067,schleifen::V,afiar,ধার দেওয়া
1068,schneiden::V,cortar,কাটা
1069,rütteln::V,sacudir,নাড়ান
1070,schütteln::V,abanar,নড়া
1071,schütteln::V,sacudir,নড়া
1072,schwenken::V,agitar,দোলা
1073,schütten::V,deitar,বর্ষণ করা
1074,füllen::V,encher,পরিপূর্ণ করা
1075,einwickeln::V,envolver,মুড়া
1076,einwickeln::V,embrulhar,মুড়া
1077,tragen::V,levar,বহন করা
1078,tragen::V,trazer,বহন করা
1079,schleppen::V,arrastar,টানা
1080,ziehen::V,puxar,টানা
1081,aufbewahren::V,guardar,রাখা
1082,aufbewahren::V,conservar,রাখা
1083,werfen::V,lançar,ছুড়া
1084,fangen::V,apanhar,লোফা
1085,packen::V,agarrar,ধরা
1086,verstecken::V,esconder,গোপন করা
1087,teilen::V,partir,বিভক্ত করা
1088,teilen::V,dividir,বিভক্ত করা
1089,schicken::V,enviar,প্রেরণ করা
1090,bringen::V,trazer,আনা
1091,hinzufügen::V,acrescentar,একত্র করা
1092,bekommen::V,obter,পাওয়া
1093,erhalten::V,receber,পাওয়া
1094,nehmen::V,tomar,নেওয়া
1095,wählen::V,eleger,বাছা
1096,wählen::V,escolher,বাছা
1097,auswählen::V,escolher,বাছা
1098,auswählen::V,seleccionar,বাছা
1099,bewahren::V,guardar,বাঁচাইয়া রাখা
1100,bewahren::V,conservar,বাঁচাইয়া রাখা
1101,behindern::V,impedir,বাধা দেওয়া
1102,verderben::V,estragar,নষ্ট করা
1103,verderben::V,corromper,নষ্ট করা
1104,beschädigen::V,danificar,ক্ষতি করা
1105,zerbrechen::V,romper,ভাঙ্গিয়া যাওয়া
1106,zerbrechen::V,quebrar,ভাঙ্গিয়া যাওয়া
1107,zerreißen::V,rasgar,ছিঁড়া
1108,zerstören::V,destruir,বিনাশ করা
1109,verbrennen::V,queimar,দহন করা
1110,geben::V,dar,দেওয়া
1111,reichen::V,passar,দেওয়া
1112,schenken::V,oferecer,উপহার দেত্তয়া
1113,versprechen::V,prometer,প্রতিশ্রুতি দেওয়া
1114,wünschen::V,desejar,আকাঙ্ক্ষা করা
1115,loben::V,louvar,প্রশংসা করা
1116,küssen::V,beijar,চুম্বন করা
1117,wiegen::V,embalar,দুলানো
1118,zudecken::V,tapar,ঢাকা
1119,zudecken::V,cobrir,ঢাকা
1120,wecken::V,acordar,জাগানো
1121,wecken::V,despertar,জাগানো
1122,zeigen::V,mostrar,দেখানো
1123,führen::V,guiar,পথ দেখানো
1124,führen::V,conduzir,পথ দেখানো
1125,lehren::V,ensinar,শেখানো
1126,unterrichten::V,instruir,শিক্ষা দেওয়া
1127,aufziehen::V,criar,পালন করা
1128,leiten::V,dirigir,পরিচালনা করা
1129,leiten::V,conduzir,পরিচালনা করা
1130,antreiben::V,impelir,চালনা করা
1131,lassen::V,fazer,অনুমতি দেওয়া
1132,einladen::V,convidar,নিমন্ত্রণ করা
1133,vereinigen::V,unir,এক করা
1134,vereinigen::V,reunir,এক করা
1135,besuchen::V,ir ver,দেখিতে যাওয়া
1136,besuchen::V,visitar,দেখিতে যাওয়া
1137,treffen::V,encontrar,সন্মুখীন হওয়া
1138,sich versammeln::V,reunir-se,জড়ো হওয়া
1139,spielen::V,jogar,খেলা
1140,spielen::V,brincar,খেলা
1141,singen::V,cantar,গাওয়া
1142,tanzen::V,bailar,নাচা
1143,sich trennen::V,apartar-se,পৃথক করা
1144,verlassen::V,deixar,পরিত্যাগ করা
1145,verlassen::V,abandonar,পরিত্যাগ করা
1146,retten::V,salvar,উদ্ধার করা
1147,bewachen::V,vigiar,পাহারা দেওয়া
1148,bewachen::V,guardar,পাহারা দেওয়া
1149,schützen::V,proteger,রক্ষা করা
1150,verteidigen::V,defender,রক্ষা করা
1151,sich schlagen::V,brigar,লড়াই করা
1152,sich schlagen::V,bater-se,লড়াই করা
1153,schießen::V,disparar,তীরবেগে ছোটা
1154,siegen::V,vencer,জেতা
1155,ärgern::V,irritar,বিরক্ত করা
1156,ärgern::V,aborrecer,বিরক্ত করা
1157,schlagen::V,bater,আঘাত করা
1158,treten::V,pisar,লাথি মারা
1159,stechen::V,picar,দংশন করা
1160,stoßen::V,empurrar,ঠেলা
1161,stehlen::V,furtar,অপহরণ করা
1162,stören::V,perturbar,ঘাঁটান
1163,belästigen::V,incomodar,বিরক্ত করা
1164,belästigen::V,importunar,বিরক্ত করা
1165,verbergen::V,ocultar,গোপন করা
1166,verbergen::V,esconder,গোপন করা
1167,täuschen::V,iludir,প্রবঞ্চনা করা
1168,täuschen::V,enganar,প্রবঞ্চনা করা
1169,betrügen::V,burlar,প্রতারণা করা
1170,betrügen::V,enganar,প্রতারণা করা
1171,töten::V,matar,হত্যা করা
1172,wohnen::V,morar,বাস করা
1173,arbeiten::V,trabalhar,কাজ করা
1174,sammeln::V,recolher,সংগ্রহ করা
1175,sammeln::V,coleccionar,সংগ্রহ করা
1176,pflücken::V,colher,চয়ন করা
1177,jagen::V,caçar,শিকার করা
1178,fischen::V,pescar,মাছ ধরা
1179,fassen::V,apanhar,ধরা
1180,hüten::V,guardar,যুথভুক্ত করা
1181,treiben::V,conduzir,চালনা করা
1182,anbinden::V,atar,বন্ধন করা
1183,füttern::V,dar de comer a,ভোজন করানো
1184,melken::V,ordenhar,দুগ্ধ দোহন করা
1185,hacken::V,rachar,কাটা
1186,gießen::V,regar,বর্ষণ করা
1187,reifen::V,amadurecer,পাকা
1188,zubereiten::V,preparar,রন্ধন করা
1189,kochen::V,cozer,রন্ধন করা
1190,backen::V,cozer,সেকা
1191,braten::V,assar,ভাজা
1192,braten::V,fritar,ভাজা
1193,umrühren::V,remexer,নড়ানো
1194,stricken::V,tricotar,বোনা
1195,stricken::V,fazer malha,বোনা
1196,nähen::V,coser,সেলাই করা
1197,nähen::V,costurar,সেলাই করা
1198,färben::V,tingir,রঞ্জিত করা
1199,färben::V,colorir,রঞ্জিত করা
1200,reinigen::V,limpar,পরিষ্কার করা
1201,reinigen::V,purificar,পরিষ্কার করা
1202,waschen::V,lavar,পরিষ্কার করা
1203,abwischen::V,limpar,মুছা
1204,abwischen::V,esfregar,মুছা
1205,spülen::V,lavar,পরিষ্কার করা
1206,spülen::V,enxaguar,পরিষ্কার করা
1207,fegen::V,varrer,ঝাঁট দেওয়া
1208,kehren::V,varrer,ঝাঁট দেওয়া
1209,baden::V,banhar,অবগাহন করা
1210,baden::V,tomar banho,অবগাহন করা
1211,sich waschen::V,lavar-se,ধোয়া
1212,ausziehen::V,despir,খুলা
1213,anziehen::V,vestir,গায়ে দেত্তয়া
1214,sich anziehen::V,vestir-se,পোশাক পরা
1215,kämmen::V,pentear,আঁচড়ানো
1216,schmücken::V,adornar,সাজান করা
1217,sagen::V,dizer,উচ্চারণ করা
1218,sprechen::V,falar,বলা
1219,reden::V,falar,আলাপ করা
1220,sich unterhalten::V,conversar,আড্ডা দেওয়া
1221,fragen::V,perguntar,জিজ্ঞাসা করা
1222,bitten::V,pedir,প্রার্থনা করা
1223,erzählen::V,contar,বর্ণনা করা
1224,mitteilen::V,comunicar,বলা
1225,mitteilen::V,participar,বলা
1226,nennen::V,nomear,নাম দেওয়া
1227,nennen::V,apelidar,নাম দেওয়া
1228,rufen::V,chamar,আমন্ত্রণ করা
1229,prahlen::V,gabar-se,বড়াই করা
1230,prahlen::V,vangloriar-se,বড়াই করা
1231,übersetzen::V,traduzir,ভাষাস্তরিত করা
1232,denken::V,pensar,ভাবা
1233,glauben::V,crer,বিশ্বাস করা
1234,bemerken::V,notar,লক্ষ্য করা
1235,bemerken::V,observar,লক্ষ্য করা
1236,erkennen::V,reconhecer,চিনিতে পারা
1237,begreifen::V,apreender,উপলব্ধি করা
1238,begreifen::V,compreender,উপলব্ধি করা
1239,verstehen::V,entender,উপলব্ধি করা
1240,verstehen::V,compreender,উপলব্ধি করা
1241,lernen::V,aprender,শেখা
1242,wissen::V,saber,জানা
1243,sich erinnern an::V,lembrar-se de,মনে করা
1244,sich erinnern an::V,recordar-se de,মনে করা
1245,vergessen::V,esquecer,বিস্মৃত হওয়া
1246,messen::V,medir,মাপা
1247,zählen::V,contar,গণনা করা
1248,rechnen::V,calcular,হিসাব করা
1249,lesen::V,ler,পাঠ করা
1250,malen::V,pintar,আঁকা
1251,zeichnen::V,desenhar,ছকা
1252,schreiben::V,escrever,লেখা
1253,besitzen::V,possuir,অধিকার করা
1254,kaufen::V,comprar,ক্রয় করা
1255,verkaufen::V,vender,বেচা
1256,bezahlen::V,pagar,প্রদান করা
1257,zahlen::V,pagar,প্রদান করা
1258,beherrschen::V,imperar,শাসন করা
1259,ertragen::V,suportar,বহন করা
