,Concept_ID,lbe,mn
725,sauer::A,туршсса,эсгэлэн
726,hell::A,чаннасса,гэгээн
727,hell::A,чаннасса,гэрэлтэй
728,dunkel::A,цӏансса,бараан
729,dunkel::A,цӏансса,харанхуй
730,schwarz::A,лухӏисса,хар
731,weiß::A,кӏяласса,цагаан
732,rot::A,ятӏулсса,улаан
733,gelb::A,хъахъисса,шар
734,blau::A,някӏсса,хөх
735,blau::A,някӏсса,цэнхэр
736,grün::A,щюлисса,ногоон
737,grau::A,оьрусса,орог
738,grau::A,оьрусса,саарал
739,bunt::A,оьрчӏикӏурисса,эрээн
740,billig::A,кьювкьусса,хямд
741,teuer::A,ххирасса,үнэтэй
742,wertvoll::A,багьасса,үнэт
743,blind::A,мурчӏисса,сохор
744,taub::A,къюкӏсса,чих хатуу
745,kräftig::A,гужсса,чийрэг
746,stark::A,кьянкьасса,хүчтэй
747,stark::A,кьянкьасса,чадалтай
748,schwach::A,заэвсса,сул
749,fett::A,бучсса,тарган
750,fett::A,бучсса,голигор
751,schlank::A,бювхъусса,голшиг
752,hübsch::A,янусса,сайхан
753,hübsch::A,янусса,хөөрхөн
754,böse::A,оьсса,муу
755,böse::A,оьсса,хортой
756,dumm::A,ахӏмакьсса,тэнэг
757,faul::A,танмалсса,залхуу
758,faul::A,курчӏилсса,залхуу
759,fleißig::A,хӏарачат бусса,чармайлтгай
760,geizig::A,янттарцӏансса,харамч
761,klug::A,аькьлу бусса,цэцэн
762,geschickt::A,паргалсса,дүйтэй
763,lieb::A,аьзизсса,хайрт
764,lustig::A,тяхъасса,цэнгэлтэй
765,sanft::A,иминсса,наалинхай
766,hungrig::A,ккашилсса,өлөн
767,hungrig::A,ккашилсса,өлссөн
768,krank::A,къашавайсса,өвчтэй
769,nackt::A,кӏачӏасса,нүцгэн
770,traurig::A,пашмансса,гунигт
771,lebendig::A,уттавасса,амьд
772,lebendig::A,уттавасса,амьтай
773,gut::A,ххуйсса,сайн
774,schlecht::A,оьккисса,муу
775,schlecht::A,оьккисса,өөдгүй
776,richtig::A,саргъунсса,зөв
777,richtig::A,саргъунсса,зүйтэй
778,schlimm::A,оьккисса,муухай
779,wahr::A,хӏакьсса,үнэн
780,wahr::A,хӏакьсса,жинхэнэ
781,alt::A,кугьнасса,хуучин
782,neu::A,цӏусса,шинэ
783,ehemalig::A,хъхъичӏвасса,агсан
784,ehemalig::A,хъхъичӏвасса,байсан
785,alt[Lebewesen]::A,агьилсса,өвгөн
786,alt[Lebewesen]::A,агьилсса,хижээл
787,jung::A,чӏавасса,залуу
788,jung::A,жагьилсса,залуу
789,arm::A,мискинсса,ядуу
790,reich::A,авадансса,баян
791,reich::A,авадансса,баялаг
792,bekannt::A,дусъсса,танил
793,berühmt::A,машгьурсса,цуутай
794,berühmt::A,машгьурсса,алдартай
795,fremd::A,чил,харь
796,fremd::A,чил,гадаад
797,verschieden::A,личӏи-личӏисса,ондоо
798,verschieden::A,личӏи-личӏисса,янз янзын
799,nah::A,гъансса,ойрын
800,nah::A,гъансса,дөтийн
801,fern::A,архсса,холын
802,linker::A,кияхсса,буруу
803,linker::A,кюччахсса,буруу
804,rechter::A,урчӏахсса,баруун
805,anderer::A,цамур,өөр
806,anderer::A,цамур,нөгөө
807,erster::A,цалчинмур,нэгдэх
808,erster::A,цалчинмур,нэгдүгээр
809,erster::A,цалчиннсса,нэгдэх
810,erster::A,цалчиннсса,нэгдүгээр
811,zweiter::A,кӏилчиимур,хоёрдугаар
812,dritter::A,шамулчинмур,гуравдугаар
813,letzter::A,махъва-махъмур,сүүлийн
814,allein::ADV,ялгъузну,ганцаараа
815,zusammen::ADV,цачӏу,цуг
816,zusammen::ADV,цачӏу,хамт
817,zusammen::ADV,архӏал,цуг
818,zusammen::ADV,архӏал,хамт
819,lange::ADV,батӏи къабуклай,удаан
820,lange::ADV,хъунмасса хӏаллай,удаан
821,plötzlich::ADV,цакуну,гэнэт
822,sofort::ADV,мугьлат бакъа,дороо
823,später::ADV,махъ,дараа
824,jetzt::ADV,утти,өнөө
825,jetzt::ADV,цӏана,өнөө
826,heute::ADV,хӏакьину,өнөө
827,heute::ADV,хӏакьину,өнөөдөр
828,morgen::ADV,гьуит,маргааш
829,morgen::ADV,гьуит,маргаадар
830,morgen::ADV,гьунттий,маргааш
831,morgen::ADV,гьунттий,маргаадар
832,dann::ADV,яла,хожим
833,dann::ADV,яла,тэгээд
834,gestern::ADV,лахьхьу,өчигдөр
835,damals::ADV,та чӏумал,тэгэхэд
836,danach::ADV,яла,тэгээд
837,danach::ADV,яла,дараа нь
838,vorher::ADV,хьхьнчӏ,урьд
839,vorher::ADV,хьхьичӏва,урьд
840,zuerst::ADV,бакӏрай,анх
841,zuerst::ADV,бакӏрай,эхлээд
842,zuerst::ADV,цӏу бутӏуй,анх
843,zuerst::ADV,цӏу бутӏуй,эхлээд
844,einmal::ADV,цал,нэг удаа
845,manchmal::ADV,ваксса-таксса,хааяа
846,manchmal::ADV,ваксса-таксса,заримдаа
847,oft::ADV,чӏявуну,олонтоо
848,immer::ADV,мудан,байнга
849,immer::ADV,даиман,байнга
850,niemals::ADV,тачӏав,хэзээ ч
851,niemals::ADV,тачӏав,хэдийд ч
852,hier::ADV,шикку,энд
853,hierhin::ADV,шиккун,нааш
854,von hier::ADV,шичча,эндээс
855,dort::ADV,гикку,тэнд
856,dorthin::ADV,тиккун,тийш
857,geradeaus::ADV,тӏайланм,шулуун
858,vorwärts::ADV,хьхьичӏунмай,урагшаа
859,rückwärts::ADV,махъа-хьхьичӏунмай,буцаан
860,rückwärts::ADV,махъа-хьхьичӏунмай,сөөргөө
861,zurück::ADV,махъунмай,буцаж
862,zurück::ADV,махъунмай,гэдрэг
863,unten::ADV,лув,дор
864,hinab::ADV,бакӏ-ялавай,уруу
865,hinab::ADV,бакӏъялавай,уруу
866,oben::ADV,ялув,дээр
867,hinauf::ADV,лавай,өөд
868,hinauf::ADV,лавай,дээш
869,überall::ADV,гьариий,хааяагүй
870,überall::ADV,гьариий,энд тэндгүй
871,überall::ADV,хьу-хьуний,хааяагүй
872,überall::ADV,хьу-хьуний,энд тэндгүй
873,überall::ADV,гьарца кӏанай,хааяагүй
874,überall::ADV,гьарца кӏанай,энд тэндгүй
875,nicht::ADV,къа-,эс
876,nicht::ADV,къа-,-гүй
877,ein wenig::ADV,чанни,жаахан
878,ein wenig::ADV,ца чансса,жаахан
879,kaum::ADV,дахьа,арай
880,kaum::ADV,дахьа,арай гэж
881,sehr::ADV,оьну,тун
882,sehr::ADV,гужну,тун
883,sehr::ADV,хъинну,тун
884,so::ADV,укукн,тэгж
885,so::ADV,укукн,ингээд
886,noch::ADV,гьала,дахин
887,noch::ADV,гьала,дахиад
888,noch::ADV,уттигу,дахин
889,noch::ADV,уттигу,дахиад
890,noch::ADV,цакьинва,дахин
891,noch::ADV,цакьинва,дахиад
892,noch::ADV,ттигу-шилагу,дахин
893,noch::ADV,ттигу-шилагу,дахиад
894,nur::ADV,анжагь,зөвхөн
895,nur::ADV,анжагь,гагцхүү
896,wieder::ADV,цӏуницӏа,дахин
897,wieder::ADV,цӏуницӏа,дахиад
898,vergebens::ADV,аьдада,хий
899,vergebens::ADV,нахӏакь,хий
900,vor::PRP,хьхьичӏ,өмнө
901,hinter::PRP,махъ,ард
902,unter::PRP,лув,доор
903,durch::PRP,-х,дундуур
904,neben::PRP,чӏарав,хажууд
905,zwischen::PRP,дянив,завсар
906,zwischen::PRP,дянив,хооронд
907,wegen::PRP,цӏаний,төлөө
908,wegen::PRP,цӏаний,дээрээс
909,dies::PRN,ва,энэ
910,das::PRN,та,тэр
911,das::PRN,кӏа,тэр
912,das::PRN,га,тэр
913,alles::PRN,щала,цөм
914,alles::PRN,щала,бүгд
915,ich::PRN,на,би
916,du::PRN,ина,чи
917,er::PRN,му,тэр
918,er::PRN,му,тэр хүн
919,wir::PRN,жу,бид
920,ihr::PRN,зу,та нар
921,was::FPRN,ци,юу
922,wer::FPRN,цу,хэн
923,wo::FADV,чув,хаа
924,wo::FADV,чув,хаана
925,wohin::FADV,чун,хааш
926,wohin::FADV,чун,хаана
927,wie::FADV,цукун,яаж
928,wie::FADV,цукун,хэрхэн
929,warum::FADV,цан,юунд
930,warum::FADV,цан,яагаад
931,wieviel::FNUM,циксса,хэдий
932,wieviel::FNUM,циксса,хэд
933,eins::NUM,ца,нэг
934,zwei::NUM,кӏива,хоёр
935,drei::NUM,шамма,гурав
936,vier::NUM,мукьа,дөрөв
937,vier::NUM,мукьва,дөрөв
938,fünf::NUM,ххюва,тав
939,sechs::NUM,ряхва,зургаа
940,sieben::NUM,арула,долоо
941,acht::NUM,мяйва,найм
942,neun::NUM,урчӏва,ес
943,zehn::NUM,ацӏва,арав
944,elf::NUM,ацӏния цава,арван нэг
945,zwölf::NUM,ацӏиия кӏива,арван хоёр
946,zwanzig::NUM,кьува,хорь
947,dreißig::NUM,зувира,гуч
948,vierzig::NUM,мукьцӏала,дөч
949,fünfzig::NUM,ххюцӏала,тавь
950,sechzig::NUM,ряхцӏала,жар
951,achtzig::NUM,мяйцӏала,ная
952,neunzig::NUM,урчӏцӏала,ер
953,hundert::NUM,ттурш,зуу
954,hundert::NUM,ттуршва,зуу
955,tausend::NUM,азарва,мянга
956,und::CNJ,-гу,ч
957,und::CNJ,-гу,болон
958,oder::CNJ,я,буюу
959,oder::CNJ,ягу,буюу
960,stehen::V,ацӏан,зогсох
961,sitzen::V,щяивкӏун икӏан,суух
962,liegen::V,утту нвхьуну икӏан,хэвтэх
963,hängen::V,зурчӏай тӏун,өлгөөтэй байх
964,hängen::V,зурчӏай тӏун,дүүжлээтэй байх
965,werden::V,хьун,болох
966,passieren::V,хьун,тохиох
967,beginnen::V,дайдишин,эхлэх
968,beginnen::V,дайдирхьуну дикӏан,эхлэх
969,enden::V,къуртал дан,дүүрэх
970,wechseln::V,даххана хьун,хувирах
971,wechseln::V,даххана дуллан,хувирах
972,aufgehen[Sonne]::V,буклай бур,мандах
973,untergehen[Sonne]::V,лаглай бур,жаргах
974,scheinen[Sonne]::V,битан,гэрэлтэх
975,scheinen[Sonne]::V,чани буллан,гэрэлтэх
976,donnern::V,тӏий бур,дуугарах
977,wehen::V,бишлай бур,салхилах
978,wehen::V,бишлай бур,хөөрөгдөх
979,strömen::V,экьинан,гүйх
980,strömen::V,экьинан,урсах
981,fließen::V,экьинан,урсах
982,sich drehen::V,гьанан,эргэлдэх
983,schwanken::V,хъюлчу тӏун,хэлбэлзэх
984,schwanken::V,хӏуркку тӏун,хэлбэлзэх
985,schwingen::V,хъюлчай тӏун,ганхах
986,schwingen::V,хъюлчай тӏун,хэлбэлзэх
987,schwingen::V,хъюлчу тӏун,ганхах
988,schwingen::V,хъюлчу тӏун,хэлбэлзэх
989,fallen::V,багьлан,унах
990,brennen::V,ччучлан,шатах
991,rauchen::V,пуркӏу тӏун,баагих
992,regnen::V,лачӏун,бороо орно
993,regnen::V,лачIлай дур,бороо орно
994,gefrieren::V,микӏ лачӏун,хөлдөх
995,tauen::V,баслан,хайлах
996,schmelzen::V,баслан,уярах
997,trocknen::V,кьакьан,хатах
998,sieden::V,щаран,буцлах
999,sieden::V,щаран,даргилах
1000,faulen::V,аьллан,үжрэх
1001,faulen::V,аьллан,өмхийрөх
1002,verfaulen::V,аьллан,бээх
1003,verfaulen::V,аьллан,өгрөх
1004,verfaulen::V,аьян,бээх
1005,verfaulen::V,аьян,өгрөх
1006,reißen::V,ххя дукан,цуурах
1007,versinken::V,оькьлан,живэх
1008,versinken::V,оькьан,живэх
1009,vergehen::V,лялиян,нөгчих
1010,vergehen::V,лялиян,өнгөрөх
1011,erscheinen::V,буккан,гарах
1012,erscheinen::V,буккан,бултайх
1013,erscheinen::V,загьир хьун,гарах
1014,erscheinen::V,загьир хьун,бултайх
1015,verschwinden::V,бат хьун,далд орох
1016,verschwinden::V,бат хьун,алга болох
1017,verschwinden::V,акъа хьун,далд орох
1018,verschwinden::V,акъа хьун,алга болох
1019,sinken::V,чахь учин,татрах
1020,sinken::V,чахь учин,доошлох
1021,abnehmen::V,чан хьун,багасах
1022,abnehmen::V,чан хьун,хорогдох
1023,abnehmen::V,ссуссукьу хьун,багасах
1024,abnehmen::V,ссуссукьу хьун,хорогдох
1025,zunehmen::V,гьарза хьун,ихсэх
1026,steigen::V,гьаз хьун,нэмэгдэх
1027,wachsen::V,ххяххан,өсөх
1028,wachsen::V,ххяххан,ургах
1029,glänzen::V,цӏай буккан,гилгэнэх
1030,glänzen::V,цӏай буккан,гилбэгнэх
1031,funkeln::V,цӏай-цӏай тӏун,гялжах
1032,funkeln::V,цӏай-цӏай тӏун,гялалзах
1033,lärmen::V,чӏу буллан,шуугих
1034,lärmen::V,аьлагъужа буллан,шуугих
1035,läuten::V,занг ришлан,цохих
1036,läuten::V,занг дуллан,цохих
1037,klingeln::V,занг ришлан,хонхдох
1038,klingeln::V,занг ришлан,дуугарах
1039,klingeln::V,занг дуллан,хонхдох
1040,klingeln::V,занг дуллан,дуугарах
1041,brausen::V,никъащилан,бургилах
1042,rauschen::V,щурщур тӏун,сэржигнэх
1043,klingen::V,чӏу буклан,хангинах
1044,bellen::V,хӏап тӏун,хуцах
1045,blasen::V,уф тӏун,үлзэх
1046,pfeifen::V,щютӏа тӏун,исгэрэх
1047,schreien::V,чӏу бан,хашгирах
1048,stöhnen::V,угь-къак тӏун,ёолох
1049,stöhnen::V,угь-къак тӏун,гэнгэнэх
1050,zittern::V,зурзу чин,дагжих
1051,zittern::V,зурзу тӏун,дагжих
1052,leben::V,ялапар хъанан,амьдрах
1053,geboren werden::V,ан,төрөх
1054,atmen::V,ссихӏ ласлан,амьсгалах
1055,atmen::V,ссихӏ бигьлан,амьсгалах
1056,trinken::V,хӏачӏан,уух
1057,trinken::V,хӏачӏлан,уух
1058,essen::V,канан,идэх
1059,schlucken::V,кьюлтӏа тӏун,залгих
1060,müde werden::V,аьхчӏин,ядрах
1061,einschlafen::V,шанан икӏан,унтчих
1062,schlafen::V,шанан,унтах
1063,aufwachen::V,чантӏ учин,сэрэх
1064,aufstehen::V,бизан,босох
1065,sich erholen::V,бигьалаган,амрах
1066,krank werden::V,къашай хьун,өвдөж эхлэх
1067,krank sein::V,къашай хъанан,өвдөх
1068,krank sein::V,къашавай икӏан,өвдөх
1069,schmerzen::V,цӏун,өвдөх
1070,schmerzen::V,цӏун,шархирах
1071,husten::V,хъугьу чин,ханиах
1072,husten::V,хъугьу тӏун,ханиах
1073,genesen::V,хъин хьун,засрах
1074,genesen::V,сагъ лаган,засрах
1075,sterben::V,ивчӏан,үхэх
1076,sterben::V,ивчӏан,нас барах
1077,umkommen::V,лиллан,үхэх
1078,umkommen::V,литӏлан,үхэх
1079,umkommen::V,ажал биян,үхэх
1080,umkommen::V,личӏи хьун,үхэх
1081,umkommen::V,иакьлу хьун,үхэх
1082,umkommen::V,ахир жан хъанан,үхэх
1083,umkommen::V,рухӏирачӏа икӏан,үхэх
1084,sich bewegen::V,сукку хьун,хөдлөх
1085,sich rühren::V,сукку хьун,хөдлөх
1086,sich erheben::V,бизан,босох
1087,sich setzen::V,щяикӏан,суух
1088,sich setzen::V,щябикӏан,суух
1089,hinfallen::V,багьан,ойчих
1090,laufen::V,занан,явган явах
1091,schreiten::V,ша ласлан,алхах
1092,spazierengehen::V,сайр буллан,зугаалах
1093,eilen::V,анавар буккан,хурдлах
1094,sich beeilen::V,анавар буккан,яарах
1095,sich beeilen::V,анавар буккан,шамдах
1096,sausen::V,никъа щилан,давхих
1097,sausen::V,никъа щун,давхих
1098,rennen::V,лечлан,гүйх
1099,springen::V,тӏанкӏ дан,харайх
1100,springen::V,тӏанкӏ дан,дэвхрэх
1101,klettern::V,лахълан,авирах
1102,schaukeln::V,гьайжак бигьлан,ганхалзах
1103,kriechen::V,ххярк тӏун,мөлхөх
1104,schwimmen::V,гьузун,сэлэх
1105,tauchen::V,лултту уккан,шунгах
1106,rudern::V,бяхлан,сэлүүрдэх
1107,rudern::V,батӏлан,сэлүүрдэх
1108,rudern::V,ххялаххи дуклан,сэлүүрдэх
1109,fahren::V,гьан,явах
1110,fliegen::V,лехлан,нисэх
1111,gehen::V,нан,явах
1112,weggehen::V,ялагьан,явах
1113,abfahren::V,гьан,одох
1114,abfahren::V,гьан,хөдлөх
1115,anhalten::V,бацӏан,зогсох
1116,hineingehen::V,буххан,орох
1117,eintreten::V,буххан,орох
1118,kommen::V,учӏан,ирэх
1119,ankommen::V,биян,хүрэх
1120,ankommen::V,бучӏан,хүрэх
1121,zurückkommen::V,зана хъун,харих
1122,zurückkommen::V,зана хъун,буцаж ирэх
1123,zurückkommen::V,зана бикӏан,харих
1124,zurückkommen::V,зана бикӏан,буцаж ирэх
1125,bleiben::V,личӏан,үлдэх
1126,warten::V,ялугьлан,хүлээх
1127,erwarten::V,ялугьлан,хүлээх
1128,suchen::V,луглан,эрэх
1129,suchen::V,луглан,бэдрэх
1130,finden::V,лякъин,олох
1131,versuchen::V,ххал буллан,оролдох
1132,vorbereiten::V,хӏадур бан,бэлтгэх
1133,lieben::V,эшкьи хьуиу бикӏан,янаглах
1134,mögen::V,ххиран бикӏан,таалах
1135,lachen::V,хъян,инээх
1136,weinen::V,аьтӏун,уйлах
1137,schimpfen::V,дяъван,хараах
1138,schimpfen::V,ссугайи агьан,хараах
1139,sich ärgern::V,ссибизлан,уурлах
1140,sich fürchten::V,ингъауслан,айх
1141,fürchten::V,хӏучӏ тӏун,айх
1142,fliehen::V,ака бан,зугтах
1143,fliehen::V,ака бан,гүйж очих
1144,flüchten::V,лихъан,оргох
1145,sehen::V,чӏалан,үзэх
1146,anschauen::V,урган,харах
1147,ansehen::V,буруглан,харах
1148,hören::V,баллан,дуулах
1149,zuhören::V,вичӏи дихьлан,чагнах
1150,probieren::V,тӏин ххал буллан,амсаж үзэх
1151,riechen::V,ссунтӏа тӏун,үнэрлэх
1152,fühlen::V,дакӏнил буслан,мэдрэх
1153,scheinen::V,ххан,шиг үзэгдэх
1154,scheinen::V,бизан,шиг үзэгдэх
1155,scheinen::V,ххан бикӏлай бикӏан,шиг үзэгдэх
1156,vernehmen::V,баян,дуулах
1157,frieren::V,лигьулул хъанан,даарах
1158,tun::V,бан,хийх
1159,tun::V,бан,үйлдэх
1160,können::V,хьун,болох
1161,anfangen::V,дайдишин,эхлэх
1162,beenden::V,къуртал бан,дуусгах
1163,aufhören::V,кьабагьан,болих
1164,aufhören::V,кьабагьан,зогсох
1165,gelingen::V,бюхъан,бүтэх
1166,öffnen::V,тӏитӏин,нээх
1167,öffnen::V,тӏитӏин,тайлах
1168,schließen::V,лакьин,хаах
1169,stellen::V,дацӏан дан,тавих
1170,stellen::V,дацӏан дан,босгох
1171,stellen::V,бишин,тавих
1172,stellen::V,бишин,босгох
1173,setzen::V,щяитан,суулгах
1174,legen::V,бишин,хийх
1175,legen::V,бишин,тавих
1176,berühren::V,ка щун,шүргэх
1177,verbinden::V,бахӏин,залгах
1178,verbinden::V,дахӏин,залгах
1179,bedecken::V,ялтту бущин,бүрэх
1180,bedecken::V,ялтту бакьин,бүрэх
1181,aufhängen::V,лахъан,өлгөх
1182,aufhängen::V,лахъан,дүүжлэх
1183,anzünden::V,лахъан,асаах
1184,anzünden::V,лахъан,ноцоох
1185,aufheben::V,гьаз бан,өргөх
1186,zurücklassen::V,кьаитан,орхих
1187,zurücklassen::V,кьаитан,үлдээх
1188,zurücklassen::V,битан,орхих
1189,zurücklassen::V,битан,үлдээх
1190,verlieren::V,дакъа дан,гээх
1191,fallen lassen::V,рутан,унагах
1192,machen::V,дан,хийх
1193,machen::V,дан,гаргах
1194,herstellen::V,яраг ишла бувиу бан,бүтээх
1195,bauen::V,дан,барих
1196,reparieren::V,дакьин дан,засах
1197,reparieren::V,дакьин дан,сэлбэх
1198,verbessern::V,ххуй дан,засах
1199,verbessern::V,ххуй дан,сайжруулах
1200,ändern::V,баххана бан,өөрчлөх
1201,graben::V,дуклан,малтах
1202,beugen::V,лахӏан бан,бөгтийлгөх
1203,beugen::V,кьус бикӏан,бөгтийлгөх
1204,biegen::V,баччин,матах
1205,biegen::V,баччин,муруйлгах
1206,biegen::V,лахӏан бан,матах
1207,biegen::V,лахӏан бан,муруйлгах
1208,drehen::V,гьанан,эргүүлэх
1209,wenden::V,кӏура баен бан,эргүүлэх
1210,umdrehen::V,кӏура баен бан,хөрвүүлэх
1211,heben::V,гьаз бан,өргөх
1212,hochheben::V,гьаз бан,өргөх
1213,ergreifen::V,хъап дан,атгах
1214,ergreifen::V,хъап увиу угьан,атгах
1215,halten::V,бугьлан,барих
1216,drücken::V,кьюч бигьлан,дарах
1217,schieben::V,щун,түлхэх
1218,lecken::V,ланцӏа тӏун,долоох
1219,beißen::V,хъапа тӏун,зуух
1220,beißen::V,хъапа тӏун,хазах
1221,beißen::V,кьацӏа тӏун,зуух
1222,beißen::V,кьацӏа тӏун,хазах
1223,abreißen::V,буцан,таслах
1224,abschneiden::V,бухъан,тайрах
1225,abschneiden::V,кьукьин,тайрах
1226,binden::V,бахӏин,боох
1227,binden::V,бахӏин,хүлэх
1228,binden::V,дахӏин,боох
1229,binden::V,дахӏин,хүлэх
1230,brechen::V,гъагъан,хугалах
1231,klopfen::V,кьутӏа тӏун,цохих
1232,klopfen::V,кьутӏа тӏун,тогших
1233,hauen::V,рищун,дэлдэх
1234,kleben::V,лачӏун буллан,наах
1235,reiben::V,ссуку буллан,нухах
1236,reiben::V,ссуку буллан,нидчих
1237,streichen::V,дугъан,нялах
1238,streichen::V,дугъан,түрхэх
1239,streichen::V,аьгъу дан,нялах
1240,streichen::V,аьгъу дан,түрхэх
1241,schneiden::V,духълан,огтлох
1242,schneiden::V,кьукьлан,огтлох
1243,schütteln::V,хъюлчу буллан,сэгсрэх
1244,schwenken::V,палцӏ дуллан,дэвэх
1245,schwenken::V,палцӏ дуллан,даллах
1246,schütten::V,рутӏин,цутгах
1247,schütten::V,рутӏин,аягалах
1248,füllen::V,буцӏин бан,дүүргэх
1249,einwickeln::V,кай-кай бан,боох
1250,einwickeln::V,кай-кай бан,ороох
1251,tragen::V,ларсун занан,авчрах
1252,tragen::V,ларсун ачин,авчрах
1253,schleppen::V,ххилан,чирэх
1254,aufbewahren::V,ядан,хадгалах
1255,aufbewahren::V,ядуллан,хадгалах
1256,werfen::V,личин,хаях
1257,werfen::V,личин,шидэх
1258,fangen::V,бугьан,барих
1259,fangen::V,бугьлан,барих
1260,verstecken::V,ладитан,нуух
1261,verstecken::V,кьюлтӏ дан,нуух
1262,verstecken::V,дахьлаган дан,нуух
1263,teilen::V,бачӏин,хуваах
1264,teilen::V,бутӏа бан,хуваах
1265,schicken::V,тӏайла буккан,илгээх
1266,schicken::V,тӏайла буккан,явуулах
1267,bringen::V,диян дан,авчрах
1268,bringen::V,диян дан,аваачих
1269,hinzufügen::V,ххи бан,нэмэх
1270,bekommen::V,ласун,хүлээн авах
1271,erhalten::V,ласун,хүлээн авах
1272,nehmen::V,ласун,авах
1273,wählen::V,бувчӏин,сонгох
1274,auswählen::V,бувчӏин,шилэх
1275,auswählen::V,язи бугьан,шилэх
1276,bewahren::V,ядан,гамнах
1277,behindern::V,дайщишруду дуллан,саад хийх
1278,behindern::V,дайщишруду дуллан,тотгор болох
1279,verderben::V,зия дан,эвдэх
1280,beschädigen::V,зарал буллан,гэмтээх
1281,zerbrechen::V,гьагъан,хагалах
1282,zerbrechen::V,гьагъан,хага цохих
1283,zerbrechen::V,гьагъан бан,хагалах
1284,zerbrechen::V,гьагъан бан,хага цохих
1285,zerreißen::V,ххяхха дуккан,урах
1286,zerstören::V,лекьан дан,эвдэх
1287,zerstören::V,лекьан дан,сүйтгэх
1288,verbrennen::V,ччуччин,шатаах
1289,geben::V,дулун,өгөх
1290,reichen::V,дулун,өгөх
1291,reichen::V,дулун,дамжуулах
1292,schenken::V,пишкаш дан,бэлэглэх
1293,schenken::V,багъишла дан,бэлэглэх
1294,schenken::V,ихӏсандалун дуллун,бэлэглэх
1295,versprechen::V,банна чин,амлах
1296,loben::V,цӏа дан,магтах
1297,loben::V,цӏа дан,сайшаах
1298,küssen::V,ппай тӏун,озох
1299,küssen::V,ппай тӏун,үнсэх
1300,wiegen::V,гьуркку тӏун,бүүвэйлэх
1301,wiegen::V,гьуркку буллан,бүүвэйлэх
1302,wiegen::V,гьуркку бан,бүүвэйлэх
1303,wecken::V,чантӏ учин ан,сэрээх
1304,zeigen::V,ккаккан бан,үзүүлэх
1305,führen::V,буцин,хөтлөх
1306,lehren::V,лахьхьин бан,заах
1307,lehren::V,лахьхьин буллан,заах
1308,unterrichten::V,дарс дишаван,сургах
1309,aufziehen::V,хъуна ан,өсгөх
1310,aufziehen::V,хъуна ан,хүмүүжүүлэх
1311,aufziehen::V,тарбия ан,өсгөх
1312,aufziehen::V,тарбия ан,хүмүүжүүлэх
1313,leiten::V,каялувшиву дан,удирдах
1314,einladen::V,хъамалу оьвчин,залах
1315,vereinigen::V,ца бан,нэгтгэх
1316,vereinigen::V,ца бан,хамтруулах
1317,besuchen::V,ялун уххан,зочлох
1318,treffen::V,хьуна бакьин,учрах
1319,treffen::V,хьуна бакьин,дайралдах
1320,sich versammeln::V,батӏин,хуралдах
1321,spielen::V,тӏуркӏу тӏун,наадах
1322,singen::V,балай тӏун,дуулах
1323,tanzen::V,къавтӏун,бүжиглэх
1324,sich trennen::V,ппив хьун,салах
1325,verlassen::V,увккун гьан,хаях
1326,retten::V,ххассал бан,гэтэлгэх
1327,bewachen::V,къарал бан,сахих
1328,schützen::V,ябан,хамгаалах
1329,verteidigen::V,буруччин,хамгаалах
1330,sich schlagen::V,биян,зодолдох
1331,schießen::V,битлан,харвах
1332,schießen::V,битлан,буу буудах
1333,siegen::V,ххув хьун,ялах
1334,siegen::V,ххувшаву ласун,ялах
1335,ärgern::V,ссибизан уллан,уурлуулах
1336,ärgern::V,ссибизан уллан,уур хүргэх
1337,schlagen::V,рищун,цохих
1338,stechen::V,кьутӏин,хатгах
1339,stoßen::V,щун,ёврох
1340,stoßen::V,щун,нудрах
1341,stehlen::V,дацин,хулгайлах
1342,stören::V,кьючин,саад болох
1343,belästigen::V,бизар уллан,зовоох
1344,belästigen::V,бизар уллан,амраахгүй байх
1345,verbergen::V,лабитан,нуух
1346,verbergen::V,лабитан,далдлах
1347,verbergen::V,кӏучӏ бан,нуух
1348,verbergen::V,кӏучӏ бан,далдлах
1349,täuschen::V,хъяврин ан,мэхлэх
1350,betrügen::V,аьикьин ан,хуурах
1351,töten::V,ивчӏан,алах
1352,wohnen::V,оьрму бутлан,суух
1353,wohnen::V,оьрму бутлан,амьдрах
1354,arbeiten::V,зун,ажиллах
1355,arbeiten::V,зун,хөдөлмөрлөх
1356,sammeln::V,ттихӏин,түүх
1357,sammeln::V,ттихӏин,хураах
1358,sammeln::V,вив дишин,түүх
1359,sammeln::V,вив дишин,хураах
1360,pflücken::V,риттун,түүх
1361,jagen::V,авли занан,агнах
1362,jagen::V,авли занан,гөрөөлөх
1363,fischen::V,чавахъру бугьлан,загасчлах
1364,fischen::V,чавахъру бугьлан,загас барих
1365,fassen::V,бугьан,барих
1366,hüten::V,урттуйн бакьлан,маллах
1367,hüten::V,урттуйн бакьлан,хариулах
1368,treiben::V,дачин дуллан,туух
1369,treiben::V,лихъан буллан,туух
1370,anbinden::V,бахӏин,уях
1371,füttern::V,канаки буллан,тэжээх
1372,melken::V,ттизин,саах
1373,hacken::V,мюрш буллан,цавчих
1374,hacken::V,мюрш бан,цавчих
1375,gießen::V,щин дишин,услах
1376,reifen::V,диян,боловсрох
1377,zubereiten::V,хӏадур дан,бэлдэх
1378,zubereiten::V,хӏадур бан,бэлдэх
