,Concept_ID,se,mrj
1986,Hälfte::N,peeḷi,пел
1987,Hälfte::N,lâ´ǩǩ,пел
1988,Hälfte::N,pie´ll,пел
1989,Hälfte::N,пе̄лль,пел
1990,Kreis::N,rïngke,тӹртӹш
1991,Kreis::N,gievlle,тӹртӹш
1992,Kreis::N,gierdu,тӹртӹш
1993,Kreis::N,riggee,тӹртӹш
1994,Kreis::N,kruugg,тӹртӹш
1995,Kreis::N,круг,тӹртӹш
1996,Kreuz::N,kroesse,крестӹ
1997,Kreuz::N,ruossa,крестӹ
1998,Kreuz::N,rista,крестӹ
1999,Kreuz::N,ristâ,крестӹ
2000,Kreuz::N,ristt,крестӹ
2001,Kreuz::N,рысст,крестӹ
2002,Linie::N,sïeve,
2003,Linie::N,linnja,
2004,Linie::N,linjá,
2005,Linie::N,linnjá,
2006,Linie::N,njuálgus,
2007,Linie::N,certldõk,
2008,Linie::N,це̄кесь,
2009,Strich::N,sïeve,
2010,Strich::N,sáhtso,
2011,Strich::N,sárggis,
2012,Strich::N,čálástâh,
2013,Strich::N,certldõk,
2014,Strich::N,ця̄кас,
2015,Strich::N,це̄кесь,
2016,Abstand::N,gåhkoe,ло
2017,Abstand::N,gåhkaldahke,ло
2018,Abstand::N,lahka,ло
2019,Abstand::N,gasska,ло
2020,Abstand::N,gaska,ло
2021,Abstand::N,koskâ,ло
2022,Abstand::N,kõskk,ло
2023,Abstand::N,кэ̄сск,ло
2024,Entfernung::N,gåhkoe,ло
2025,Entfernung::N,gåhkaldahke,ло
2026,Entfernung::N,gasska,ло
2027,Entfernung::N,mælggat,ло
2028,Entfernung::N,gaska,ло
2029,Entfernung::N,mátkegaska,ло
2030,Entfernung::N,koskâ,ло
2031,Entfernung::N,kõskk,ло
2032,Entfernung::N,jäämkõskk,ло
2033,Entfernung::N,кэ̄сск,ло
2034,Gegend::N,haerie,вӓр
2035,Gegend::N,guovvlo,вӓр
2036,Gegend::N,bájkke,вӓр
2037,Gegend::N,guovlu,вӓр
2038,Gegend::N,duovdda,вӓр
2039,Gegend::N,kuáv'lu,вӓр
2040,Gegend::N,vu´vdd,вӓр
2041,Gegend::N,па̄йхьк,вӓр
2042,Platz::N,sijjie,вӓр
2043,Platz::N,sadje,вӓр
2044,Platz::N,sadji,вӓр
2045,Platz::N,tááḷu,вӓр
2046,Platz::N,tääll,вӓр
2047,Platz::N,сайй,вӓр
2048,Ort::N,sijjie,вӓр
2049,Ort::N,bájkke,вӓр
2050,Ort::N,sadje,вӓр
2051,Ort::N,báiki,вӓр
2052,Ort::N,päikki,вӓр
2053,Ort::N,pâi´ǩǩ,вӓр
2054,Ort::N,сайй,вӓр
2055,Ort::N,па̄йхьк,вӓр
2056,Seite::N,bielie,öрдӹж
2057,Seite::N,sijddo,öрдӹж
2058,Seite::N,bealli,öрдӹж
2059,Seite::N,ertti,öрдӹж
2060,Seite::N,jeä´rtt,öрдӹж
2061,Seite::N,пе̄лль,öрдӹж
2062,Seite::N,е̄ммьне,öрдӹж
2063,Mitte::N,gaske,ло
2064,Mitte::N,jarnge,ло
2065,Mitte::N,gasska,ло
2066,Mitte::N,guovddaš,ло
2067,Mitte::N,gaskamuddu,ло
2068,Mitte::N,koskâ,ло
2069,Mitte::N,kõskk,ло
2070,Mitte::N,кэ̄сск,ло
2071,Gegenstand::N,daevere,хӓдӹр
2072,Gegenstand::N,oabme,хӓдӹр
2073,Gegenstand::N,gávnne,хӓдӹр
2074,Gegenstand::N,bierggas,хӓдӹр
2075,Gegenstand::N,ettâ,хӓдӹр
2076,Gegenstand::N,kápulâh,хӓдӹр
2077,Gegenstand::N,käu´nn,хӓдӹр
2078,Gegenstand::N,ка̄ввьн,хӓдӹр
2079,Sache::N,aate,хӓдӹр
2080,Sache::N,saake,хӓдӹр
2081,Sache::N,ássje,хӓдӹр
2082,Sache::N,ášši,хӓдӹр
2083,Sache::N,äšši,хӓдӹр
2084,Sache::N,ä´šš,хӓдӹр
2085,Sache::N,ве̄шш,хӓдӹр
2086,Rand::N,raedtie,шöр
2087,Rand::N,rabdda,шöр
2088,Rand::N,ravda,шöр
2089,Rand::N,robdâ,шöр
2090,Rand::N,čårr,шöр
2091,Rand::N,ruõbdd,шöр
2092,Rand::N,рӯммт,шöр
2093,Rand::N,ре̄ввьн,шöр
2094,Kante::N,raedtie,шöр
2095,Kante::N,rabdda,шöр
2096,Kante::N,ravda,шöр
2097,Kante::N,robdâ,шöр
2098,Kante::N,å´rdd,шöр
2099,Kante::N,ruõbdd,шöр
2100,Kante::N,рӯммт,шöр
2101,Kante::N,ре̄ввьн,шöр
2102,Ecke::N,roene,лык
2103,Ecke::N,kråane,лык
2104,Ecke::N,náhpo,лык
2105,Ecke::N,nusske,лык
2106,Ecke::N,nurki,лык
2107,Ecke::N,čiehka,лык
2108,Ecke::N,čiehâ,лык
2109,Ecke::N,čiõkk,лык
2110,Ecke::N,suåp'p,лык
2111,Ecke::N,уггл,лык
2112,Spitze::N,gietjie,вуй
2113,Spitze::N,snjuhtje,вуй
2114,Spitze::N,gihttje,вуй
2115,Spitze::N,geahči,вуй
2116,Spitze::N,picci,вуй
2117,Spitze::N,keeči,вуй
2118,Spitze::N,ǩie´čč,вуй
2119,Spitze::N,кя̄женч,вуй
2120,Ende::N,gietjie,вуй
2121,Ende::N,gietjie,мычаш
2122,Ende::N,giehtje,вуй
2123,Ende::N,giehtje,мычаш
2124,Ende::N,geahči,вуй
2125,Ende::N,geahči,мычаш
2126,Ende::N,keeči,вуй
2127,Ende::N,keeči,мычаш
2128,Ende::N,puäš'š,вуй
2129,Ende::N,puäš'š,мычаш
2130,Ende::N,ке̄джь,вуй
2131,Ende::N,ке̄джь,мычаш
2132,Loch::N,raejkie,ыраж
2133,Loch::N,rájgge,ыраж
2134,Loch::N,ráigi,ыраж
2135,Loch::N,räigi,ыраж
2136,Loch::N,loikk,ыраж
2137,Loch::N,râi´ǧǧ,ыраж
2138,Loch::N,ра̄ййк,ыраж
2139,Winkel::N,skaavhte,лык
2140,Winkel::N,tjiehka,лык
2141,Winkel::N,soahppa,лык
2142,Winkel::N,čiehka,лык
2143,Winkel::N,sogge,лык
2144,Winkel::N,suåp'p,лык
2145,Winkel::N,уггл,лык
2146,Muster::N,goere,тӹрлец
2147,Muster::N,girjja,тӹрлец
2148,Muster::N,girjjit,тӹрлец
2149,Muster::N,kovos,тӹрлец
2150,Muster::N,кыррьй,тӹрлец
2151,Muster::N,кырьйнесс,тӹрлец
2152,Größe::N,ståaroe,кӱкшӹц
2153,Größe::N,stuorrudahka,кӱкшӹц
2154,Größe::N,stūrrodat,кӱкшӹц
2155,Größe::N,mahtodat,кӱкшӹц
2156,Größe::N,allodat,кӱкшӹц
2157,Größe::N,stuá'ṛudâh,кӱкшӹц
2158,Größe::N,роаӈӈьк,кӱкшӹц
2159,Länge::N,gåhkoe,кыт
2160,Länge::N,guhkkudahka,кыт
2161,Länge::N,guhkkodat,кыт
2162,Länge::N,kukkodâh,кыт
2163,Länge::N,õllâdvuõtt,кыт
2164,Länge::N,куххьквӯдт,кыт
2165,Höhe::N,jalloe,кӱкшӹц
2166,Höhe::N,jalladahke,кӱкшӹц
2167,Höhe::N,alludahka,кӱкшӹц
2168,Höhe::N,allatvuohta,кӱкшӹц
2169,Höhe::N,allodat,кӱкшӹц
2170,Höhe::N,aḷodâh,кӱкшӹц
2171,Höhe::N,âlladvuõtt,кӱкшӹц
2172,Höhe::N,э̄ллвӯдт,кӱкшӹц
2173,Gewicht::N,leavloe,нелӹц
2174,Gewicht::N,dædda,нелӹц
2175,Gewicht::N,låssudahka,нелӹц
2176,Gewicht::N,deaddu,нелӹц
2177,Gewicht::N,tiäd'du,нелӹц
2178,Gewicht::N,teäd'd,нелӹц
2179,Gewicht::N,тя̄ннт,нелӹц
2180,Gewicht::N,вӣссь,нелӹц
2181,Menge::N,mierie,шот
2182,Menge::N,ållo,шот
2183,Menge::N,mearri,шот
2184,Menge::N,doahkki,шот
2185,Menge::N,meeṛi,шот
2186,Menge::N,tukk,шот
2187,Menge::N,mie´rr,шот
2188,Menge::N,туххк,шот
2189,Menge::N,ла̄ннҍт,шот
2190,Haufen::N,deava,ара
2191,Haufen::N,håevkie,ара
2192,Haufen::N,hårre,ара
2193,Haufen::N,látna,ара
2194,Haufen::N,laaṇâ,ара
2195,Haufen::N,laađđ,ара
2196,Haufen::N,поанн,ара
2197,Reihe::N,raajroe,ряд
2198,Reihe::N,rájddo,ряд
2199,Reihe::N,gurgadas,ряд
2200,Reihe::N,kuáḷus,ряд
2201,Reihe::N,riâd'd,ряд
2202,Reihe::N,по̄ллт,ряд
2203,Boot::N,vïnhtse,пыш
2204,Boot::N,vanás,пыш
2205,Boot::N,vanntsa,пыш
2206,Boot::N,fanas,пыш
2207,Boot::N,voonâs,пыш
2208,Boot::N,käärbis,пыш
2209,Boot::N,võõnâs,пыш
2210,Boot::N,вэнс,пыш
2211,Ruder::N,aajroe,вешлӓ
2212,Ruder::N,ájrro,вешлӓ
2213,Ruder::N,áiru,вешлӓ
2214,Ruder::N,áiru,вешлӓ
2215,Ruder::N,äirr,вешлӓ
2216,Ruder::N,а̄ррьй,вешлӓ
2217,Schlitten::N,slærra,тир
2218,Schlitten::N,tjïelhke,тир
2219,Schlitten::N,gieris,тир
2220,Schlitten::N,tjielkká,тир
2221,Schlitten::N,gielká,тир
2222,Schlitten::N,kiäl'kká,тир
2223,Schlitten::N,saan,тир
2224,Schlitten::N,ǩeâlkk,тир
2225,Schlitten::N,со̄а̄н,тир
2226,Ski::N,treavka,ечӹ
2227,Ski::N,sabek,ечӹ
2228,Ski::N,sabet,ечӹ
2229,Ski::N,saaveeh,ечӹ
2230,Ski::N,koolâs,ечӹ
2231,Ski::N,коаллас,ечӹ
2232,Ski::N,са̄вехь,ечӹ
2233,Lagerfeuer::N,dålle,тыл
2234,Lagerfeuer::N,sajijdållå,тыл
2235,Lagerfeuer::N,dolla,тыл
2236,Lagerfeuer::N,tullâ,тыл
2237,Lagerfeuer::N,toll,тыл
2238,Lagerfeuer::N,то̄лл,тыл
2239,Last::N,maajsoe,нелӹц
2240,Last::N,noade,нелӹц
2241,Last::N,guorbmi,нелӹц
2242,Last::N,kye'rmi,нелӹц
2243,Last::N,nue´đđ,нелӹц
2244,Last::N,kue´rmm,нелӹц
2245,Last::N,нуэдът,нелӹц
2246,Gang::N,vaedtseme,ход
2247,Gang::N,mannulahka,ход
2248,Gang::N,johtu,ход
2249,Gang::N,jotteem,ход
2250,Gang::N,joto,ход
2251,Gang::N,jäl'lmõš,ход
2252,Gang::N,ёадтмушш,ход
2253,Gang::N,ёадтҌмушш,ход
2254,Schritt::N,sïlle,ашкыл
2255,Schritt::N,lávkke,ашкыл
2256,Schritt::N,lávki,ашкыл
2257,Schritt::N,lävkki,ашкыл
2258,Schritt::N,läu´ǩǩ,ашкыл
2259,Schritt::N,ла̄ффьк,ашкыл
2260,Norden::N,noerhte,йыдпелвел
2261,Norden::N,nuortta,йыдпелвел
2262,Norden::N,davvi,йыдпелвел
2263,Norden::N,taṿe,йыдпелвел
2264,Norden::N,tâ´vv,йыдпелвел
2265,Norden::N,таввял,йыдпелвел
2266,Süden::N,åarjel,кечӹвӓлвел
2267,Süden::N,oarjje,кечӹвӓлвел
2268,Süden::N,lulli,кечӹвӓлвел
2269,Süden::N,mäddi,кечӹвӓлвел
2270,Süden::N,kesipieg'gâ,кечӹвӓлвел
2271,Süden::N,saujj,кечӹвӓлвел
2272,Süden::N,со̄а̄ййв,кечӹвӓлвел
2273,Westen::N,jillie,кечӹ шӹцмӹ
2274,Westen::N,alle,кечӹ шӹцмӹ
2275,Westen::N,oarji,кечӹ шӹцмӹ
2276,Westen::N,uár'ji,кечӹ шӹцмӹ
2277,Westen::N,viõstâr,кечӹ шӹцмӹ
2278,Westen::N,вуэрьял,кечӹ шӹцмӹ
2279,Osten::N,luvlie,ирвел
2280,Osten::N,luvlie,кечӹ лӱлтмӹ
2281,Osten::N,lulle,ирвел
2282,Osten::N,lulle,кечӹ лӱлтмӹ
2283,Osten::N,nuorta,ирвел
2284,Osten::N,nuorta,кечӹ лӱлтмӹ
2285,Osten::N,nuor'ttâ,ирвел
2286,Osten::N,nuor'ttâ,кечӹ лӱлтмӹ
2287,Osten::N,nuõrti,ирвел
2288,Osten::N,nuõrti,кечӹ лӱлтмӹ
2289,Osten::N,нуҏҏьт,ирвел
2290,Osten::N,нуҏҏьт,кечӹ лӱлтмӹ
2291,Holz::N,moere,пушӓнгӹ
2292,Holz::N,muorra,пушӓнгӹ
2293,Holz::N,muorra,пушӓнгӹ
2294,Holz::N,muoṛâ,пушӓнгӹ
2295,Holz::N,muõrr,пушӓнгӹ
2296,Holz::N,мӯрр,пушӓнгӹ
2297,Brett::N,fealloe,ханга
2298,Brett::N,fiello,ханга
2299,Brett::N,lávdi,ханга
2300,Brett::N,lyev'di,ханга
2301,Brett::N,lu´vdd,ханга
2302,Brett::N,лаййт,ханга
2303,Platte::N,spaagkoe,плитӓ
2304,Platte::N,skierro,плитӓ
2305,Platte::N,skearru,плитӓ
2306,Platte::N,ráptu,плитӓ
2307,Platte::N,ка̄ррьт,плитӓ
2308,Stütze::N,dovtege,цӓрӓк
2309,Stütze::N,dåarjege,цӓрӓк
2310,Stütze::N,tsagge,цӓрӓк
2311,Stütze::N,nihta,цӓрӓк
2312,Stütze::N,duvdda,цӓрӓк
2313,Stütze::N,caggi,цӓрӓк
2314,Stütze::N,cagge,цӓрӓк
2315,Stütze::N,cõgldõk,цӓрӓк
2316,Stütze::N,стуэлльп,цӓрӓк
2317,Stange::N,staavra,равы
2318,Stange::N,staavra,намаш
2319,Stange::N,stággo,равы
2320,Stange::N,stággo,намаш
2321,Stange::N,hålggå,равы
2322,Stange::N,hålggå,намаш
2323,Stange::N,stávrá,равы
2324,Stange::N,stávrá,намаш
2325,Stange::N,stággu,равы
2326,Stange::N,stággu,намаш
2327,Stange::N,čuálgui,равы
2328,Stange::N,čuálgui,намаш
2329,Stange::N,kaŋgg,равы
2330,Stange::N,kaŋgg,намаш
2331,Stange::N,кэ̄ллт,равы
2332,Stange::N,кэ̄ллт,намаш
2333,Stange::N,пе̄лльк,равы
2334,Stange::N,пе̄лльк,намаш
2335,Stock::N,galte,панды
2336,Stock::N,klåbpoe,панды
2337,Stock::N,soabbe,панды
2338,Stock::N,soabbi,панды
2339,Stock::N,suáb'bi,панды
2340,Stock::N,suä´b'b,панды
2341,Stock::N,суэммьп,панды
2342,Stab::N,klaahka,равы
2343,Stab::N,soabbe,равы
2344,Stab::N,soabbi,равы
2345,Stab::N,suáb'bi,равы
2346,Stab::N,suä´b'b,равы
2347,Stab::N,суэммьп,равы
2348,Rohr::N,gïrse,пыч
2349,Rohr::N,båhttså,пыч
2350,Rohr::N,bohcci,пыч
2351,Rohr::N,poccee,пыч
2352,Rohr::N,puu´lčiǩ,пыч
2353,Rohr::N,туррьп,пыч
2354,Haus::N,ståapoe,пöрт
2355,Haus::N,goahte,пöрт
2356,Haus::N,stohpu,пöрт
2357,Haus::N,tááḷu,пöрт
2358,Haus::N,tääll,пöрт
2359,Haus::N,пэ̄ҏҏт,пöрт
2360,Heim::N,hïejme,пöрт
2361,Heim::N,viesso,пöрт
2362,Heim::N,ruoktu,пöрт
2363,Heim::N,päikki,пöрт
2364,Heim::N,päi´ǩǩ,пöрт
2365,Heim::N,пэ̄ҏҏт,пöрт
2366,Ofen::N,vuebnie,камака
2367,Ofen::N,vuodná,камака
2368,Ofen::N,vuobnne,камака
2369,Ofen::N,uvdna,камака
2370,Ofen::N,uvnâ,камака
2371,Ofen::N,ǩiiuǥân,камака
2372,Ofen::N,пе̄ххц,камака
2373,Ofen::N,кыввкан,камака
2374,Fußboden::N,guelpie,седӹрӓ
2375,Fußboden::N,guolbbe,седӹрӓ
2376,Fußboden::N,láhtti,седӹрӓ
2377,Fußboden::N,šalde,седӹрӓ
2378,Fußboden::N,šâ´ldd,седӹрӓ
2379,Fußboden::N,шалльт,седӹрӓ
2380,Tisch::N,buertie,стöл
2381,Tisch::N,bievdde,стöл
2382,Tisch::N,beavdi,стöл
2383,Tisch::N,pevdi,стöл
2384,Tisch::N,på´rdd,стöл
2385,Tisch::N,stue´ll,стöл
2386,Tisch::N,туэлль,стöл
2387,Stuhl::N,stovle,пöкен
2388,Stuhl::N,ståvllå,пöкен
2389,Stuhl::N,stuollu,пöкен
2390,Stuhl::N,stovli,пöкен
2391,Stuhl::N,stuu´l,пöкен
2392,Stuhl::N,стула,пöкен
2393,Wiege::N,gïerhkeme,шипкӓ
2394,Wiege::N,vuoggo,шипкӓ
2395,Wiege::N,geaŧŧu,шипкӓ
2396,Wiege::N,geaktu,шипкӓ
2397,Wiege::N,gietkka,шипкӓ
2398,Wiege::N,kiäh'tu,шипкӓ
2399,Wiege::N,vogga,шипкӓ
2400,Wiege::N,кӣткэм,шипкӓ
2401,Bett::N,seangkoe,койка
2402,Bett::N,seangkoe,кравать
2403,Bett::N,sæŋŋga,койка
2404,Bett::N,sæŋŋga,кравать
2405,Bett::N,seaŋga,койка
2406,Bett::N,seaŋga,кравать
2407,Bett::N,seŋgâ,койка
2408,Bett::N,seŋgâ,кравать
2409,Bett::N,sââ´jj,койка
2410,Bett::N,sââ´jj,кравать
2411,Bett::N,вуэдтӭмсайй,койка
2412,Bett::N,вуэдтӭмсайй,кравать
2413,Regal::N,hælla,полицӓ
2414,Regal::N,hilldo,полицӓ
2415,Regal::N,hildu,полицӓ
2416,Regal::N,ildee,полицӓ
2417,Regal::N,i´lddi,полицӓ
2418,Regal::N,ылльтэ,полицӓ
2419,Kiste::N,aeskie,шӱ́ндӹк
2420,Kiste::N,kássa,шӱ́ндӹк
2421,Kiste::N,kássa,шӱ́ндӹк
2422,Kiste::N,árkku,шӱ́ндӹк
2423,Kiste::N,ču´ǩǩ,шӱ́ндӹк
2424,Kiste::N,чуххьк,шӱ́ндӹк
2425,Fenster::N,klaase,окня
2426,Fenster::N,vinndek,окня
2427,Fenster::N,láse,окня
2428,Fenster::N,laasâ,окня
2429,Fenster::N,ikkân,окня
2430,Fenster::N,эххкан,окня
2431,Tür::N,okse,амаса
2432,Tür::N,uksa,амаса
2433,Tür::N,uksa,амаса
2434,Tür::N,uksâ,амаса
2435,Tür::N,uhss,амаса
2436,Tür::N,уккс,амаса
2437,Tor::N,okse,хапка
2438,Tor::N,pårttå,хапка
2439,Tor::N,uksa,хапка
2440,Tor::N,poarta,хапка
2441,Tor::N,porttâ,хапка
2442,Tor::N,uustõk,хапка
2443,Tor::N,čuâlluhss,хапка
2444,Tor::N,уккс,хапка
2445,Zaun::N,haakene,забор
2446,Zaun::N,jerra,забор
2447,Zaun::N,gárdde,забор
2448,Zaun::N,áidi,забор
2449,Zaun::N,äiđi,забор
2450,Zaun::N,äidd,забор
2451,Zaun::N,čuâll,забор
2452,Zaun::N,а̄ййт,забор
2453,Dach::N,rehpie,левӓш
2454,Dach::N,dæhkko,левӓш
2455,Dach::N,gáhttu,левӓш
2456,Dach::N,káttu,левӓш
2457,Dach::N,laakk,левӓш
2458,Dach::N,пэ̄ҏҏтэ̄ля,левӓш
2459,Dach::N,кры̄ша,левӓш
2460,Leiter::N,raajtere,ташкалтыш
2461,Leiter::N,tjajmos,ташкалтыш
2462,Leiter::N,boagos,ташкалтыш
2463,Leiter::N,ráidalas,ташкалтыш
2464,Leiter::N,raidlâs,ташкалтыш
2465,Leiter::N,лествец,ташкалтыш
2466,Besen::N,saehpie,сало
2467,Besen::N,saehpie,салко
2468,Besen::N,gaerpene,сало
2469,Besen::N,gaerpene,салко
2470,Besen::N,njáman,сало
2471,Besen::N,njáman,салко
2472,Besen::N,luvdá,сало
2473,Besen::N,luvdá,салко
2474,Besen::N,luvdá,сало
2475,Besen::N,luvdá,салко
2476,Besen::N,västt,сало
2477,Besen::N,västt,салко
2478,Besen::N,ва̄сст,сало
2479,Besen::N,ва̄сст,салко
2480,Spaten::N,gåajvoe,кольмы
2481,Spaten::N,spádá,кольмы
2482,Spaten::N,goajvvo,кольмы
2483,Spaten::N,goaivu,кольмы
2484,Spaten::N,kuái'vu,кольмы
2485,Spaten::N,kuäivv,кольмы
2486,Spaten::N,куаййв,кольмы
2487,Schaufel::N,gåajvoe,лоток
2488,Schaufel::N,gåjvun,лоток
2489,Schaufel::N,goajvvo,лоток
2490,Schaufel::N,goaivu,лоток
2491,Schaufel::N,kuái'vu,лоток
2492,Schaufel::N,kuäivv,лоток
2493,Schaufel::N,куаййв,лоток
2494,Gabel::N,tjåagka,ви́лка
2495,Gabel::N,gáffil,ви́лка
2496,Gabel::N,káffal,ви́лка
2497,Gabel::N,kaahvâl,ви́лка
2498,Gabel::N,velkk,ви́лка
2499,Gabel::N,а̄лльс,ви́лка
2500,Löffel::N,buste,савала
2501,Löffel::N,bassti,савала
2502,Löffel::N,baste,савала
2503,Löffel::N,pastem,савала
2504,Löffel::N,pâ´sttem,савала
2505,Löffel::N,пасьтэмь,савала
2506,Messer::N,nejpie,кӹзӹ
2507,Messer::N,nijbbe,кӹзӹ
2508,Messer::N,niibi,кӹзӹ
2509,Messer::N,nijbe,кӹзӹ
2510,Messer::N,nei´bb,кӹзӹ
2511,Messer::N,ныййп,кӹзӹ
2512,Nagel::N,spæjhkere,пыда
2513,Nagel::N,spiger,пыда
2514,Nagel::N,návlle,пыда
2515,Nagel::N,spiikkár,пыда
2516,Nagel::N,spijkkár,пыда
2517,Nagel::N,näu´ll,пыда
2518,Nagel::N,на̄ввьл,пыда
2519,Netz::N,viermie,вӓпш
2520,Netz::N,viermme,вӓпш
2521,Netz::N,næhtta,вӓпш
2522,Netz::N,fierbmi,вӓпш
2523,Netz::N,viermi,вӓпш
2524,Netz::N,säi´mm,вӓпш
2525,Netz::N,нӯжхьт,вӓпш
2526,Haken::N,kruehkie,крӱк
2527,Haken::N,kruehkie,кагак
2528,Haken::N,ruohkke,крӱк
2529,Haken::N,ruohkke,кагак
2530,Haken::N,vagge,крӱк
2531,Haken::N,vagge,кагак
2532,Haken::N,roahkki,крӱк
2533,Haken::N,roahkki,кагак
2534,Haken::N,faggi,крӱк
2535,Haken::N,faggi,кагак
2536,Haken::N,kuák'ki,крӱк
2537,Haken::N,kuák'ki,кагак
2538,Haken::N,kuä´ǩ'ǩ,крӱк
2539,Haken::N,kuä´ǩ'ǩ,кагак
2540,Haken::N,ва̄ӈӈк,крӱк
2541,Haken::N,ва̄ӈӈк,кагак
2542,Haken::N,куэххьк,крӱк
2543,Haken::N,куэххьк,кагак
2544,Griff::N,rehpie,кычем
2545,Griff::N,taatje,кычем
2546,Griff::N,gavlla,кычем
2547,Griff::N,guottáldahka,кычем
2548,Griff::N,geavja,кычем
2549,Griff::N,novdâ,кычем
2550,Griff::N,nõđđ,кычем
2551,Griff::N,kå´ǧǧ,кычем
2552,Griff::N,нэ̄дт,кычем
2553,Schloss::N,laesie,замок
2554,Schloss::N,laesie,сыравач
2555,Schloss::N,lássa,замок
2556,Schloss::N,lássa,сыравач
2557,Schloss::N,lohkka,замок
2558,Schloss::N,lohkka,сыравач
2559,Schloss::N,lukkâ,замок
2560,Schloss::N,lukkâ,сыравач
2561,Schloss::N,lokk,замок
2562,Schloss::N,lokk,сыравач
2563,Schloss::N,ло̄ххк,замок
2564,Schloss::N,ло̄ххк,сыравач
2565,Bild::N,guvvie,картин
2566,Bild::N,gåvvå,картин
2567,Bild::N,govva,картин
2568,Bild::N,koṿe,картин
2569,Bild::N,kartt,картин
2570,Bild::N,картина,картин
2571,Figur::N,guvvie,кӓн
2572,Figur::N,gåvos,кӓн
2573,Figur::N,figuvrra,кӓн
2574,Figur::N,figuvra,кӓн
2575,Figur::N,kovos,кӓн
2576,Figur::N,kuâŋas,кӓн
2577,Puppe::N,dåahka,поханя
2578,Puppe::N,dåhkko,поханя
2579,Puppe::N,doahkko,поханя
2580,Puppe::N,dohkká,поханя
2581,Puppe::N,duhkká,поханя
2582,Puppe::N,kuuhlaž,поханя
2583,Puppe::N,кукла,поханя
2584,Beutel::N,voessetje,мешӓк
2585,Beutel::N,påvsså,мешӓк
2586,Beutel::N,seahkaš,мешӓк
2587,Beutel::N,bursa,мешӓк
2588,Beutel::N,guhkkár,мешӓк
2589,Beutel::N,čooṿâs,мешӓк
2590,Beutel::N,siâk'k,мешӓк
2591,Beutel::N,kå´ššel,мешӓк
2592,Beutel::N,ве̄ҏҏц,мешӓк
2593,Bündel::N,paantje,топ
2594,Bündel::N,paantje,пидӹш
2595,Bündel::N,paantje,кӹлдӹш
2596,Bündel::N,buduk,топ
2597,Bündel::N,buduk,пидӹш
2598,Bündel::N,buduk,кӹлдӹш
2599,Bündel::N,gurppe,топ
2600,Bündel::N,gurppe,пидӹш
2601,Bündel::N,gurppe,кӹлдӹш
2602,Bündel::N,gihppu,топ
2603,Bündel::N,gihppu,пидӹш
2604,Bündel::N,gihppu,кӹлдӹш
2605,Bündel::N,kiäs'tu,топ
2606,Bündel::N,kiäs'tu,пидӹш
2607,Bündel::N,kiäs'tu,кӹлдӹш
2608,Bündel::N,šnâpp,топ
2609,Bündel::N,šnâpp,пидӹш
2610,Bündel::N,šnâpp,кӹлдӹш
2611,Bündel::N,пуччк,топ
2612,Bündel::N,пуччк,пидӹш
2613,Bündel::N,пуччк,кӹлдӹш
2614,Tasche::N,veaskoe,сумкы
2615,Tasche::N,væssko,сумкы
2616,Tasche::N,lávkka,сумкы
2617,Tasche::N,lávka,сумкы
2618,Tasche::N,seahkka,сумкы
2619,Tasche::N,lavkkâ,сумкы
2620,Tasche::N,laukk,сумкы
2621,Tasche::N,суӎӎьк,сумкы
2622,Tasche::N,ло̄а̄ффк,сумкы
2623,Eimer::N,bæhtoe,ведӹрӓ
2624,Eimer::N,skiello,ведӹрӓ
2625,Eimer::N,skállu,ведӹрӓ
2626,Eimer::N,eebir,ведӹрӓ
2627,Eimer::N,skääll,ведӹрӓ
2628,Eimer::N,е̄мьперь,ведӹрӓ
2629,Deckel::N,luehkie,комдыш
2630,Deckel::N,låhkke,комдыш
2631,Deckel::N,lohkki,комдыш
2632,Deckel::N,lokke,комдыш
2633,Deckel::N,lå´ǩǩ,комдыш
2634,Deckel::N,ко̄а̄ххтнэсс,комдыш
2635,Geschirr::N,lihtie,ӓтӹ
2636,Geschirr::N,lihte,ӓтӹ
2637,Geschirr::N,lihtit,ӓтӹ
2638,Geschirr::N,litte,ӓтӹ
2639,Geschirr::N,kärldõk,ӓтӹ
2640,Geschirr::N,ка̄ррь,ӓтӹ
2641,Sack::N,voesse,мешӓк
2642,Sack::N,vuossa,мешӓк
2643,Sack::N,seahkka,мешӓк
2644,Sack::N,sekkâ,мешӓк
2645,Sack::N,siâk'k,мешӓк
2646,Sack::N,ве̄ҏҏц,мешӓк
2647,Tasse::N,guksie,цӓшкӓ
2648,Tasse::N,gåhppå,цӓшкӓ
2649,Tasse::N,gohppu,цӓшкӓ
2650,Tasse::N,pollo,цӓшкӓ
2651,Tasse::N,kopp,цӓшкӓ
2652,Tasse::N,на̄ххьп,цӓшкӓ
2653,Topf::N,baetie,ми́ска
2654,Topf::N,krovhte,ми́ска
2655,Topf::N,rujtta,ми́ска
2656,Topf::N,giebbme,ми́ска
2657,Topf::N,báhti,ми́ска
2658,Topf::N,gievdni,ми́ска
2659,Topf::N,pääti,ми́ска
2660,Topf::N,kruâitt,ми́ска
2661,Topf::N,кӣммьн,ми́ска
2662,Kessel::N,giebnie,пад
2663,Kessel::N,skallo,пад
2664,Kessel::N,giebbme,пад
2665,Kessel::N,gieđbmi,пад
2666,Kessel::N,kiem'ni,пад
2667,Kessel::N,ǩie´mnn,пад
2668,Kessel::N,кӣммьн,пад
