,Concept_ID,kn,eu
1103,tragen::V,ಹೊರು,eraman
1104,schleppen::V,ಜಗ್ಗು,narrastu
1105,schleppen::V,ಜಗ್ಗು,herrestatu
1106,ziehen::V,ಎಳೆ,tira egin
1107,aufbewahren::V,ಇಟ್ಟುಕೊ,gorde
1108,werfen::V,ಎಸೆ,jaurti
1109,werfen::V,ಎಸೆ,aurtiki
1110,fangen::V,ಹಿಡಿ,atzeman
1111,packen::V,ಸೆಳೆ,heldu
1112,verstecken::V,ಮುಚ್ಚಿಡು,ostendu
1113,verstecken::V,ಮುಚ್ಚಿಡು,ezkutatu
1114,teilen::V,ವಿಭಜಿಸು,zatitu
1115,schicken::V,ಕಳುಹಿಸು,bidali
1116,bringen::V,ತರು,ekarri
1117,hinzufügen::V,ಕೂಡಿಸು,eratxiki
1118,hinzufügen::V,ಕೂಡಿಸು,gaineratu
1119,bekommen::V,ಸಂಪಾದಿಸು,jaso
1120,erhalten::V,ಪಡೆ,jaso
1121,nehmen::V,ಹಿಡಿ,hartu
1122,wählen::V,ಆರಿಸು,hautatu
1123,wählen::V,ಆರಿಸು,aukeratu
1124,auswählen::V,ಆಯಿ,hautatu
1125,auswählen::V,ಆಯಿ,aukeratu
1126,bewahren::V,ರಕ್ಷಿಸಿಡು,begiratu
1127,behindern::V,ಅಡ್ಡಿಮಾಡು,oztopatu
1128,verderben::V,ಕೆಡಿಸು,hondatu
1129,beschädigen::V,ಹಾಳುಮಾಡು,akastu
1130,zerbrechen::V,ಮುರಿ,apurtu
1131,zerreißen::V,ಸೀಳು,zarratatu
1132,zerstören::V,ಅಳಿಸು,suntsitu
1133,verbrennen::V,ಸುಡು,erre
1134,verbrennen::V,ಸುಡು,kiskali
1135,geben::V,ಕೊಡು,eman
1136,reichen::V,ಕೊಡು,luzatu
1137,reichen::V,ಕೊಡು,helarazi
1138,schenken::V,ಅರ್ಪಿಸು,oparitu
1139,versprechen::V,ವಾಗ್ದಾನಮಾಡು,agindu
1140,wünschen::V,ಬಯಸು,opatu
1141,wünschen::V,ಬಯಸು,opetsi
1142,loben::V,ಹೊಗಳು,laudatu
1143,loben::V,ಹೊಗಳು,goraipatu
1144,küssen::V,ಚುಂಬಿಸು,musu eman
1145,wiegen::V,ತೂಗು,kulunkatu
1146,zudecken::V,ಹಾಸು,estali
1147,wecken::V,ಎಬ್ಬಿಸು,esnatu
1148,wecken::V,ಎಬ್ಬಿಸು,iratzartu
1149,zeigen::V,ತೋರಿಸು,erakutsi
1150,führen::V,ದಾರಿತೋರಿಸು,gidatu
1151,lehren::V,ಕಲಿಸು,irakatsi
1152,unterrichten::V,ಬೋಧಿಸು,eskolak eman
1153,aufziehen::V,ಸಲಹು,hazi
1154,leiten::V,ಮುಂದಾಳಾಗಿರು ,arteztu
1155,antreiben::V,ಓಡಿಸು,bulkatu
1156,lassen::V,ಮಾಡಲುಬಿಡು,-arazi
1157,einladen::V,ಆಹ್ವಾನಿಸು,gonbidatu
1158,vereinigen::V,ಒಂದಾಗು,batu
1159,vereinigen::V,ಒಂದಾಗು,bateratu
1160,besuchen::V,ಭೇಟಿಯಾಗು,ikustatu
1161,treffen::V,ಸಂಧಿಸು,topatu
1162,sich versammeln::V,ನೆರೆ,bildu
1163,spielen::V,ಆಡು,jolastu
1164,singen::V,ಹಾಡು,abestu
1165,singen::V,ಹಾಡು,kantatu
1166,tanzen::V,ಕುಣಿ,dantzatu
1167,tanzen::V,ಕುಣಿ,dantzan egin
1168,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,banandu
1169,verlassen::V,ಕಳೆ,utzietsi
1170,retten::V,ರಕ್ಷಿಸು,salbatu
1171,retten::V,ರಕ್ಷಿಸು,gaizkatu
1172,bewachen::V,ಕಾಪಾಡು,jagon
1173,bewachen::V,ಕಾಪಾಡು,zaindu
1174,schützen::V,ಸಂರಕ್ಷಿಸು,babestu
1175,schützen::V,ಸಂರಕ್ಷಿಸು,gerizatu
1176,verteidigen::V,ಕಾಪಿಡು,aldeztu
1177,sich schlagen::V,ಕಿತ್ತಾಟ,elkar jo
1178,sich schlagen::V,ಕಿತ್ತಾಟ,elkar borrokatu
1179,schießen::V,ಎಸೆ,tiro egin
1180,siegen::V,ಗೆಲ್ಲು,irabazi
1181,ärgern::V,ರೇಗಿಸು,ernegatu
1182,ärgern::V,ರೇಗಿಸು,haserretu
1183,schlagen::V,ಹೊಡೆ,jo
1184,schlagen::V,ಹೊಡೆ,erauntsi
1185,treten::V,ಒದೆ,zapaldu
1186,treten::V,ಒದೆ,ostiaktu
1187,stechen::V,ಚುಚ್ಚು,sastatu
1188,stoßen::V,ತಳ್ಳು,bultzatu
1189,stehlen::V,ಕದಿ,ostu
1190,stehlen::V,ಕದಿ,lapurtu
1191,stören::V,ಕತಕು,galarazi
1192,belästigen::V,ತೊಂದರೆ,gohaindu
1193,belästigen::V,ತೊಂದರೆ,alamena eman
1194,verbergen::V,ಮರೆಮಾಜು,ezkutatu
1195,täuschen::V,ಠಕ್ಕಿಸು,tronpatu
1196,täuschen::V,ಠಕ್ಕಿಸು,engainatu
1197,betrügen::V,ವಂಚಿಸು,iruzurtu
1198,töten::V,ಕೊಲ್ಲು,hil
1199,töten::V,ಕೊಲ್ಲು,heriotza eman
1200,wohnen::V,ವಾಸಿಸು,bizi izan
1201,arbeiten::V,ಕೆಲಸ ಮಾಡು,lan egin
1202,arbeiten::V,ಕೆಲಸ ಮಾಡು,behar egin
1203,sammeln::V,ಸಂಚಯಿಸು,bildu
1204,sammeln::V,ಸಂಚಯಿಸು,bildumatu
1205,pflücken::V,ಬಿಡಿಸು,batu
1206,pflücken::V,ಬಿಡಿಸು,bildu
1207,jagen::V,ಬೇಟೆಯಾಡು,ehizatu
1208,fischen::V,ಮೀನು ಹಿಡಿ,arrantzatu
1209,fischen::V,ಮೀನು ಹಿಡಿ,arrantza egin
1210,fassen::V,ಹಿಡಿ,harrapatu
1211,hüten::V,ಗುಂಪುಸೇರಿಸು,begiratu
1212,treiben::V,ದಬ್ಬು,bultza egin
1213,anbinden::V,ಬಿಗಿ,estekatu
1214,füttern::V,ಮೇಯಿಸು,bazkatu
1215,melken::V,ಹಾಲು ಕರೆ,jetzi
1216,hacken::V,ತುಂಡರಿಸು,xehatu
1217,gießen::V,ನೀರುಹಾಕು,isuri
1218,reifen::V,ಕಳಿ,heldu
1219,reifen::V,ಕಳಿ,zoritu
1220,zubereiten::V,ಅಡಿಗೆಮಾಡು,prestatu
1221,kochen::V,ಅಡು,egosi
1222,backen::V,ಬೇಯಿಸು,labean egin
1223,braten::V,ಕರಿ,erregosi
1224,umrühren::V,ಕಲಕು,eragin
1225,stricken::V,ಹೆಣೆ,trikotatu
1226,stricken::V,ಹೆಣೆ,puntu egin
1227,nähen::V,ಹೊಲಿ,josi
1228,färben::V,ಬಣ್ಣ ಹತ್ತು,tindatu
1229,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,ikuzi
1230,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,garbitu
1231,waschen::V,ತೊಳೆ,xahutu
1232,waschen::V,ತೊಳೆ,garbitu
1233,abwischen::V,ಒರಸು,xukatu
1234,spülen::V,ಗಲಬರಿಸು,irakutzi
1235,fegen::V,ಗುಡಿಸು,erraztatu
1236,kehren::V,ಗುಡಿಸು,isastu
1237,baden::V,ಸ್ನಾನಮಾಡು,bainatu
1238,baden::V,ಸ್ನಾನಮಾಡು,bainua hartu
1239,sich waschen::V,ತೊಳೆ,burua garbitu
1240,ausziehen::V,ಬಿಚ್ಚು,erantzi
1241,anziehen::V,ಹಾಕು,jantzi
1242,sich anziehen::V,ಹಾಕು,jantzi
1243,kämmen::V,ಬಾಚು,orraztu
1244,schmücken::V,ಅಲಂಕರಿಸು,apaindu
1245,sagen::V,ಹೇಳು,esan
1246,sprechen::V,ನುಡಿ,mintzatu
1247,sprechen::V,ನುಡಿ,hitz egin
1248,reden::V,ನುಡಿ,hitz egin
1249,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,solastu
1250,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,solas egin
1251,fragen::V,ವಿಚಾರಿಸು,galdetu
1252,bitten::V,ಬೇಡು,eskatu
1253,bitten::V,ಬೇಡು,galdegin
1254,erzählen::V,ಹೇಳು,edestu
1255,erzählen::V,ಹೇಳು,kontatu
1256,mitteilen::V,ತಿಳಿಸು,jakinarazi
1257,nennen::V,ಹೆಸರಿಡು,izena eman
1258,rufen::V,ಕರೆ,dei egin
1259,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,harrokerian ibili
1260,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,ahoberokeriak esan
1261,übersetzen::V,ಭಾಷಾಂತರಿಸು,itzuli
1262,denken::V,ಯೋಚಿಸು,pentsatu
1263,denken::V,ಯೋಚಿಸು,gogoeta egin
1264,glauben::V,ನಂಬು,sinetsi
1265,bemerken::V,ಗಮನಿಸು,ohartu
1266,bemerken::V,ಗಮನಿಸು,konturatu
1267,erkennen::V,ಗುರುತುಹಿಡಿ,ezagutu
1268,erkennen::V,ಗುರುತುಹಿಡಿ,antzeman
1269,begreifen::V,ಗ್ರಹಿಸು,ulertu
1270,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,aditu
1271,lernen::V,ಕಲಿ,ikasi
1272,wissen::V,ಅರಿ,jakin
1273,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,gogoratu
1274,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,gogoan izan
1275,vergessen::V,ಮರೆತುವಿಡು,ahaztu
1276,vergessen::V,ಮರೆತುವಿಡು,ahantzi
1277,messen::V,ಅಳೆ,neurtu
1278,zählen::V,ಗಣಿಸು,zenbatu
1279,zählen::V,ಗಣಿಸು,kopuratu
1280,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,kalkulatu
1281,lesen::V,ಓದು,irakurri
1282,malen::V,ಬಿಡಿಸು,margotu
1283,zeichnen::V,ಬಿಡಿಸು,marraztu
1284,schreiben::V,ಬರೆ,idatzi
1285,besitzen::V,ಒಡೆಯನಾಗಿರು,ukan
1286,besitzen::V,ಒಡೆಯನಾಗಿರು,eduki
1287,kaufen::V,ಕೊಳ್ಳು,erosi
1288,verkaufen::V,ಕೊಡು,saldu
1289,bezahlen::V,ಬೆಲೆತೆರು,ordaindu
1290,zahlen::V,ಹಣವನ್ನುಕೊಡು,ordaindu
1291,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,menpean izan
1292,ertragen::V,ಸಹಿಸು,jasan
1293,ertragen::V,ಸಹಿಸು,pairatu
