,Concept_ID,ga,zh
844,zwölf::NUM,dó dhéag,十二
845,zwanzig::NUM,fiche,二十
846,dreißig::NUM,tríocha,三十
847,vierzig::NUM,daichead,四十
848,vierzig::NUM,ceathracha,四十
849,fünfzig::NUM,caoga,五十
850,sechzig::NUM,seasca,六十
851,siebzig::NUM,seachtó,七十
852,achtzig::NUM,ochtó,八十
853,neunzig::NUM,nócha,九十
854,hundert::NUM,céad,百
855,tausend::NUM,míle,千
856,und::CNJ,agus,和
857,oder::CNJ,nó,或者
858,stehen::V,seas,站
859,sitzen::V,suigh,坐
860,liegen::V,luigh,躺着
861,hängen::V,tá crochta,挂着
862,werden::V,éirigh,成为
863,passieren::V,tarlaigh,发生
864,beginnen::V,tosaigh,开始
865,enden::V,críochnaigh,终止
866,wechseln::V,athraigh,变迁
867,aufgehen[Sonne]::V,éirigh,升起
868,untergehen[Sonne]::V,fuin,下落
869,untergehen[Sonne]::V,téigh faoi,下落
870,scheinen[Sonne]::V,taitin,照射
871,scheinen[Sonne]::V,soilsigh,照射
872,donnern::V,tá toirneach ann,打雷
873,wehen::V,séid,飘扬
874,strömen::V,sil,流
875,fließen::V,rith,流动
876,fließen::V,snigh,流动
877,sich drehen::V,cas,转动
878,sich drehen::V,imrothlaigh,转动
879,schwanken::V,luasc,摇摆
880,schwingen::V,luasc,摇
881,fallen::V,tit,坠落
882,brennen::V,dóigh,燃烧
883,rauchen::V,plúch toite,冒烟
884,regnen::V,báistigh,下雨
885,regnen::V,tá ag cur báistí,下雨
886,gefrieren::V,sioc,结冰
887,gefrieren::V,reoigh,结冰
888,tauen::V,leáigh,融化
889,tauen::V,coscair,融化
890,schmelzen::V,leáigh,溶化
891,trocknen::V,triomaigh,变干
892,sieden::V,fiuch,煮
893,sieden::V,beirigh,煮
894,faulen::V,lobh,腐烂
895,faulen::V,dreoigh,腐烂
896,verfaulen::V,lobh,腐烂
897,verfaulen::V,feoigh,腐烂
898,reißen::V,bris,撕
899,versinken::V,téigh síos,下沉
900,vergehen::V,téigh thart,流逝
901,erscheinen::V,tar,出现
902,verschwinden::V,imigh,消失
903,sinken::V,tit,下降
904,sinken::V,ísligh,下降
905,abnehmen::V,maolaigh,减少
906,abnehmen::V,laghdaigh,减少
907,zunehmen::V,méadaigh,增加
908,steigen::V,éirigh,上升
909,wachsen::V,fás,生长
910,glänzen::V,lonraigh,发光
911,funkeln::V,drithligh,闪烁
912,lärmen::V,tóg callán,吵闹
913,läuten::V,buail,响
914,klingeln::V,buail,按铃
915,klirren::V,cling,
916,brausen::V,búir,疾驶
917,rauschen::V,tá ag siosarnach,
918,klingen::V,tá glór ag,听起来
919,bellen::V,amhastraigh,吠
920,heulen::V,glam,嗥
921,blasen::V,séid,吹
922,pfeifen::V,lig fead,吹口哨
923,schreien::V,béic,叫喊
924,schreien::V,glaoigh,叫喊
925,stöhnen::V,lig cnead,呻吟
926,zittern::V,crith,颤抖
927,zittern::V,creathnaigh,颤抖
928,leben::V,mair,生存
929,geboren werden::V,rugadh,出生
930,atmen::V,análaigh,呼吸
931,trinken::V,ól,喝
932,essen::V,ith,吃
933,schlucken::V,slog,咽
934,müde werden::V,tuirsigh,疲倦
935,einschlafen::V,tit ina chodladh,入睡
936,schlafen::V,codail,睡觉
937,aufwachen::V,múscail,睡醒
938,aufstehen::V,éirigh,起床
939,sich erholen::V,lig scíth,休养
940,krank werden::V,éirigh tinn,生病
941,krank sein::V,tá tinn,生病
942,schmerzen::V,tá pian i,疼痛
943,husten::V,déan casacht,咳
944,genesen::V,téarnaigh,痊愈
945,sterben::V,éag,死
946,sterben::V,faigh bás,死
947,umkommen::V,caill,丧命
948,sich bewegen::V,bog,移动
949,sich bewegen::V,gluais,移动
950,sich rühren::V,corraigh,动弹
951,sich erheben::V,seas suas,站起
952,sich setzen::V,suigh,坐
953,hinfallen::V,tit,跌倒
954,laufen::V,siúil,步行
955,schreiten::V,siúil,迈步
956,spazierengehen::V,téigh ag spaisteoireacht,散步
957,eilen::V,deifrigh,急忙
958,eilen::V,brostaigh,急忙
959,sich beeilen::V,deifrigh,赶快
960,sich beeilen::V,déan deifir,赶快
961,sausen::V,luathaigh,疾驰
962,rennen::V,rith,奔跑
963,springen::V,léim,跳
964,klettern::V,dreap,攀缘
965,schaukeln::V,téigh ar an maide corrach,荡秋千
966,kriechen::V,snámh,爬行
967,schwimmen::V,snámh,游泳
968,tauchen::V,tum,潜水
969,rudern::V,iomair,划船
970,rudern::V,rámhaigh,划船
971,fahren::V,tiomáin,行驶
972,fliegen::V,eitil,飞
973,gehen::V,téigh,走
974,weggehen::V,imigh,离去
975,abfahren::V,imigh,出发
976,anhalten::V,stad,停住
977,hineingehen::V,téigh isteach,进去
978,eintreten::V,téigh isteach,进入
979,kommen::V,tar,来
980,ankommen::V,tar,到达
981,zurückkommen::V,fill,回来
982,bleiben::V,fan,停留
983,warten::V,fan,等
984,erwarten::V,tá ag súil le,等候
985,erwarten::V,tá ag dréim le,等候
986,suchen::V,lorg,找
987,finden::V,faigh,找到
988,finden::V,aimsigh,找到
989,versuchen::V,triail,尝试
990,vorbereiten::V,réitigh,预备
991,lieben::V,gráigh,爱
992,mögen::V,taitin le,喜欢
993,mögen::V,is maith le,喜欢
994,lachen::V,gáir,笑
995,rühren::V,téigh i bhfeidhm ar,
996,weinen::V,goil,哭
997,weinen::V,caoin,哭
998,schimpfen::V,tá ag clamhsán,骂
999,sich ärgern::V,tá corraithe,生气
1000,sich fürchten::V,tá eagla ar,害怕
1001,fürchten::V,tá eagla ar,害怕
1002,fliehen::V,teith,逃走
1003,flüchten::V,éalaigh,逃跑
1004,sehen::V,feic,看
1005,anschauen::V,dearc,注视
1006,anschauen::V,féach ar,注视
1007,ansehen::V,breathnaigh,注视
1008,hören::V,cluin,听
1009,zuhören::V,éist,倾听
1010,probieren::V,bliais,尝
1011,riechen::V,bolaigh,闻
1012,fühlen::V,braith,感到
1013,fühlen::V,mothaigh,感到
1014,scheinen::V,tá an chuma ar,照耀
1015,zu sehen sein::V,tá le feiceáil,可以看到
1016,vernehmen::V,clois,审讯
1017,frieren::V,tá fuar,觉得冷
1018,tun::V,déan,作
1019,können::V,féad,能
1020,können::V,is féidir le,能
1021,wollen::V,tá ag iarraidh,要
1022,anfangen::V,tosaigh,开始
1023,anfangen::V,cuir tús le,开始
1024,beenden::V,críochnaigh,结束
1025,beenden::V,cuir deireadh le,结束
1026,aufhören::V,stad,停止
1027,gelingen::V,éirigh le,成功
1028,geraten::V,tá deireadh ar,陷于
1029,öffnen::V,oscail,打开
1030,schließen::V,dún,关
1031,schließen::V,iaigh,关
1032,stellen::V,cuir,放
1033,setzen::V,cuir,放
1034,setzen::V,socraigh,放
1035,legen::V,cuir,摆
1036,berühren::V,teagmhaigh le,触
1037,verbinden::V,ceangail,联结
1038,bedecken::V,clúdaigh,覆盖
1039,bedecken::V,cumhdaigh,覆盖
1040,aufhängen::V,croch,挂
1041,anzünden::V,las,点
1042,anzünden::V,adhain,点
1043,aufheben::V,tóg,拾起
1044,aufheben::V,ardaigh,拾起
1045,zurücklassen::V,fág,遗留
1046,verlieren::V,caill,丧失
1047,fallen lassen::V,lig uait,让掉下
1048,fallen lassen::V,caith uait,让掉下
1049,machen::V,déan,做
1050,machen::V,réitigh,做
1051,herstellen::V,táirg,生产
1052,bauen::V,tóg,建造
1053,reparieren::V,deisigh,修理
1054,verbessern::V,feabhsaigh,改进
1055,ändern::V,athraigh,改变
1056,graben::V,tochail,挖
1057,beugen::V,crom,弯下
1058,biegen::V,lúb,弯
1059,drehen::V,cas,转动
1060,wenden::V,tiontaigh,转动
1061,umdrehen::V,iompaigh,转动
1062,umdrehen::V,tiontaigh,转动
1063,heben::V,ardaigh,举起
1064,hochheben::V,tóg,抬高
1065,ergreifen::V,beir ar,抓住
1066,halten::V,coimeád,拿着
1067,halten::V,coinnigh,拿着
1068,drücken::V,brúigh,压
1069,schieben::V,brúigh,推
1070,kratzen::V,scríob,搔
1071,lecken::V,ligh,舔
1072,lecken::V,leadhb,舔
1073,beißen::V,bain greim as,咬
1074,abreißen::V,stróic,撕下
1075,abreißen::V,tarraing,撕下
1076,abschneiden::V,scoith,切断
1077,binden::V,ceangail,捆
1078,stecken::V,sáigh,插
1079,brechen::V,bris,断裂
1080,klopfen::V,cnag,敲
1081,hauen::V,buail,揍
1082,kleben::V,gliúáil,粘
1083,reiben::V,cuimil,摩擦
1084,streichen::V,leath,涂
1085,schleifen::V,líomh,拖曳
1086,schneiden::V,gearr,切
1087,rütteln::V,croith,颠簸
1088,schütteln::V,croith,摇动
1089,schwenken::V,luasc,摇动
1090,schütten::V,doirt,倒
1091,füllen::V,líon,填满
1092,einwickeln::V,cuach,包
1093,einwickeln::V,clúdaigh,包
1094,tragen::V,iompair,提
1095,schleppen::V,tarraing,扛
1096,ziehen::V,tarraing,拉
1097,aufbewahren::V,coinnigh,保存
1098,werfen::V,caith,扔
1099,fangen::V,ceap,捕捉
1100,packen::V,beir ar,抓住
1101,verstecken::V,folaigh,藏
1102,verstecken::V,cuir i bhfolach,藏
1103,teilen::V,roinn,分
1104,schicken::V,seol,派遣
1105,bringen::V,beir,带来
1106,bringen::V,tabhair,带来
1107,hinzufügen::V,cuir le,添加
1108,bekommen::V,faigh,得到
1109,erhalten::V,faigh,接到
1110,nehmen::V,tóg,拿
1111,nehmen::V,glac,拿
1112,wählen::V,pioc,挑选
1113,wählen::V,roghnaigh,挑选
1114,auswählen::V,roghnaigh,选择
1115,bewahren::V,caomhnaigh,保持
1116,behindern::V,cuir bac ar,防碍
1117,verderben::V,mill,败坏
1118,beschädigen::V,loit,损坏
1119,beschädigen::V,déan damáiste do,损坏
1120,zerbrechen::V,bris,破碎
1121,zerreißen::V,stiall,撕碎
1122,zerstören::V,mill,毁坏
1123,zerstören::V,scrios,毁坏
1124,verbrennen::V,las,燃烧
1125,verbrennen::V,dóigh,燃烧
1126,geben::V,tabhair,给
1127,reichen::V,sín,递给
1128,reichen::V,cuir,递给
1129,schenken::V,bronn,赠送
1130,schenken::V,tabhair,赠送
1131,versprechen::V,geall,许诺
1132,wünschen::V,guigh,祝
1133,loben::V,mol,表扬
1134,küssen::V,póg,亲
1135,wiegen::V,bog,轻摇
1136,wiegen::V,luasc,轻摇
1137,zudecken::V,clúdaigh,盖上
1138,wecken::V,dúisigh,唤起
1139,zeigen::V,taispeáin,指
1140,führen::V,treoraigh,带领
1141,lehren::V,múin,教
1142,lehren::V,teagasc,教
1143,unterrichten::V,múin,讲课
1144,unterrichten::V,teagasc,讲课
1145,aufziehen::V,tóg,抚养
1146,leiten::V,tá i gceannas ar,领导
1147,antreiben::V,gríosaigh,催促
1148,lassen::V,cuir ag,让
1149,einladen::V,cuir cuireadh ar,邀请
1150,vereinigen::V,aontaigh,统一
1151,besuchen::V,tabhair cuairt ar,参观
1152,treffen::V,cas ar,会面
1153,treffen::V,buail le,会面
1154,sich versammeln::V,bailigh,聚集
1155,sich versammeln::V,cruinnigh,聚集
1156,spielen::V,imir,玩
1157,spielen::V,tá ag spraoi,玩
1158,singen::V,can,唱歌
1159,tanzen::V,rinc,跳舞
1160,tanzen::V,damhsaigh,跳舞
1161,sich trennen::V,scar,分别
1162,verlassen::V,fág,离开
1163,retten::V,tarrtháil,救
1164,bewachen::V,cosain,守卫
1165,bewachen::V,gardáil,守卫
1166,schützen::V,cosain,保护
1167,verteidigen::V,cosain,保卫
1168,sich schlagen::V,tá ag bruíon,打架
1169,schießen::V,caith,射击
1170,schießen::V,scaoil,射击
1171,siegen::V,bain,获胜
1172,siegen::V,buaigh,获胜
1173,ärgern::V,cuir isteach ar,激怒
1174,schlagen::V,buail,打
1175,treten::V,ciceáil,踢
1176,stechen::V,sáigh,刺
1177,stoßen::V,brúigh,撞
1178,stoßen::V,soncáil,撞
1179,stehlen::V,goid,盗窃
1180,stören::V,cuir isteach ar,干扰
1181,belästigen::V,cuir as do,打搅
1182,verbergen::V,ceil,隐藏
1183,täuschen::V,cuir dallamullóg ar,欺骗
1184,betrügen::V,déan calaois ar,欺骗
1185,töten::V,maraigh,杀
1186,wohnen::V,cuir faoi,居住
1187,wohnen::V,tá ina chónaí,居住
1188,arbeiten::V,oibrigh,工作
1189,sammeln::V,bailigh,收集
1190,sammeln::V,cruinnigh,收集
1191,pflücken::V,pioc,采
1192,jagen::V,seilg,打猎
1193,fischen::V,iasc,捕鱼
1194,fassen::V,beir ar,捉住
1195,hüten::V,aoirigh,守护
1196,treiben::V,seol,漂
1197,treiben::V,tiomáin,漂
1198,anbinden::V,ceangail,拴
1199,füttern::V,cothaigh,喂
1200,füttern::V,beathaigh,喂
1201,melken::V,bligh,挤奶
1202,melken::V,crúigh,挤奶
1203,hacken::V,gearr,剁细
1204,gießen::V,uiscigh,浇
1205,reifen::V,aibigh,成熟
1206,zubereiten::V,cócaráil,
1207,kochen::V,bruith,煮
1208,kochen::V,beirigh,煮
1209,backen::V,bácáil,烤
1210,braten::V,róst,煎
1211,braten::V,frioch,煎
1212,umrühren::V,measc,搅拌
1213,stricken::V,cniotáil,织
1214,nähen::V,fuaigh,缝
1215,färben::V,dathaigh,染色
1216,reinigen::V,glan,清洁
1217,waschen::V,nigh,洗
1218,abwischen::V,glan,擦掉
1219,spülen::V,sruthlaigh,清洗
1220,fegen::V,scuab,扫
1221,kehren::V,scuab,打扫
1222,baden::V,folc,给...洗澡
1223,sich waschen::V,nigh é féin,洗澡
1224,ausziehen::V,bain de,脱
1225,anziehen::V,cuir ar,穿
1226,sich anziehen::V,gléas é féin,穿衣
1227,kämmen::V,cíor,梳
1228,schmücken::V,maisigh,装饰
1229,sagen::V,abair,说
1230,sprechen::V,labhair,说
1231,reden::V,caintigh,讲
1232,sich unterhalten::V,caintigh,聊天
1233,sich unterhalten::V,tá ag comhrá,聊天
1234,fragen::V,fiafraigh,问
1235,fragen::V,cuir ceist,问
1236,bitten::V,iarr,请
1237,erzählen::V,inis,叙述
1238,erzählen::V,eachtraigh,叙述
1239,mitteilen::V,aithris,通知
1240,mitteilen::V,cuir in iúl,通知
1241,nennen::V,ainmnigh,叫做
1242,rufen::V,glaoigh,叫
1243,prahlen::V,maígh,吹牛
1244,übersetzen::V,aistrigh,翻译
1245,denken::V,síl,想
1246,denken::V,ceap,想
1247,glauben::V,creid,以为
1248,bemerken::V,tabhair faoi deara,发觉
1249,erkennen::V,aithin,识别
1250,begreifen::V,tuig,理解
1251,verstehen::V,tuig,明白
1252,lernen::V,foghlaim,学
1253,wissen::V,tá a fhios ag,知道
1254,sich erinnern an::V,cuimhnigh ar,回忆
1255,sich erinnern an::V,is cuimhne ar,回忆
1256,vergessen::V,dearmad,忘记
1257,messen::V,tomhais,测量
1258,zählen::V,cuntais,数
1259,rechnen::V,ríomh,计算
1260,rechnen::V,áirigh,计算
1261,lesen::V,léigh,读
1262,malen::V,péinteáil,画
1263,zeichnen::V,línigh,绘制
1264,zeichnen::V,tarraing,绘制
1265,schreiben::V,scríobh,写
1266,besitzen::V,is le,占有
1267,kaufen::V,ceannaigh,买
1268,verkaufen::V,díol,卖
1269,bezahlen::V,íoc as,付钱
1270,zahlen::V,íoc,支付
1271,beherrschen::V,rialaigh,统治
1272,ertragen::V,seas,忍耐
1273,ertragen::V,fulaing,忍耐
1274,ertragen::V,foighnigh,忍耐
1275,Ader::N,,血管
1276,vorwärts::ADV,,向前
