,Concept_ID,is,lv
801,Holz::N,viður,пу
802,Holz::N,viður,koks
803,Holz::N,viður,koksne
804,Brett::N,fjöl,пӧв
805,Brett::N,fjöl,dēlis
806,Platte::N,flötur,плита
807,Platte::N,flötur,plate
808,Platte::N,flötur,plāksne
809,Stütze::N,stoð,пыкӧд
810,Stütze::N,stoð,мыджӧд
811,Stütze::N,stoð,balsts
812,Stütze::N,stoð,atspaids
813,Stange::N,stöng,потш
814,Stange::N,stöng,maikste
815,Stock::N,prik,бедь
816,Stock::N,prik,boze
817,Stock::N,prik,spieķis
818,Stock::N,stafur,бедь
819,Stock::N,stafur,boze
820,Stock::N,stafur,spieķis
821,Stab::N,prik,зир
822,Stab::N,prik,zizlis
823,Stab::N,stafur,зир
824,Stab::N,stafur,zizlis
825,Rohr::N,rör,труба
826,Rohr::N,rör,caurule
827,Rohr::N,pípa,труба
828,Rohr::N,pípa,caurule
829,Haus::N,hús,керка
830,Haus::N,hús,māja
831,Heim::N,heimili,горт
832,Heim::N,heimili,mājas
833,Ofen::N,ofn,пач
834,Ofen::N,ofn,krāsns
835,Fußboden::N,gólf,джодж
836,Fußboden::N,gólf,grīda
837,Tisch::N,borð,пызан
838,Tisch::N,borð,galds
839,Stuhl::N,stóll,улӧс
840,Stuhl::N,stóll,krēsls
841,Wiege::N,vagga,зыбка
842,Wiege::N,vagga,šūpulis
843,Bett::N,rúm,вольпась
844,Bett::N,rúm,gulta
845,Bett::N,hvíla,вольпась
846,Bett::N,hvíla,gulta
847,Regal::N,hilla,джадж
848,Regal::N,hilla,plaukts
849,Kiste::N,kassi,куд
850,Kiste::N,kassi,ящик
851,Kiste::N,kassi,kaste
852,Kiste::N,kassi,šķirsts
853,Fenster::N,gluggi,ӧшинь
854,Fenster::N,gluggi,logs
855,Tür::N,dyr,ӧдзӧс
856,Tür::N,dyr,durvis
857,Tür::N,hurð,ӧдзӧс
858,Tür::N,hurð,durvis
859,Tor::N,hlið,дзиръя
860,Tor::N,hlið,vārti
861,Zaun::N,girðing,потшӧс
862,Zaun::N,girðing,žogs
863,Zaun::N,limgarður,потшӧс
864,Zaun::N,limgarður,žogs
865,Dach::N,þak,вевт
866,Dach::N,þak,jumts
867,Leiter::N,stigi,пос
868,Leiter::N,stigi,kāpnes
869,Leiter::N,stigi,redeles
870,Besen::N,sópur,рос
871,Besen::N,sópur,slota
872,Spaten::N,spaði,зыр
873,Spaten::N,spaði,lāpsta
874,Schaufel::N,skófla,тэльӧб
875,Schaufel::N,skófla,liekšķere
876,Gabel::N,gaffall,вилки
877,Gabel::N,gaffall,dakšiņa
878,Löffel::N,skeið,пань
879,Löffel::N,skeið,karote
880,Messer::N,hnífur,пурт
881,Messer::N,hnífur,nazis
882,Nagel::N,nögl,тув
883,Nagel::N,nögl,кӧрт тув
884,Nagel::N,nögl,nagla
885,Netz::N,net,тыв
886,Netz::N,net,tīkls
887,Haken::N,krókur,крук
888,Haken::N,krókur,āķis
889,Haken::N,krókur,kāsis
890,Haken::N,krókur,krampis
891,Griff::N,tak,нуд
892,Griff::N,tak,kāts
893,Griff::N,tak,rokturis
894,Schloss::N,lás,томан
895,Schloss::N,lás,aizslēgs
896,Bild::N,mynd,серпас
897,Bild::N,mynd,glezna
898,Figur::N,stytta,пертас
899,Figur::N,stytta,вежньӧг
900,Figur::N,stytta,figūra
901,Puppe::N,brúða,акань
902,Puppe::N,brúða,lelle
903,Beutel::N,poki,мешӧк
904,Beutel::N,poki,kule
905,Beutel::N,poki,maisiņš
906,Beutel::N,baggi,мешӧк
907,Beutel::N,baggi,kule
908,Beutel::N,baggi,maisiņš
909,Bündel::N,böggull,кӧртӧд
910,Bündel::N,böggull,sainis
911,Tasche::N,veski,сумка
912,Tasche::N,veski,soma
913,Eimer::N,fata,ведра
914,Eimer::N,fata,spainis
915,Deckel::N,lok,пӧдан
916,Deckel::N,lok,тупкӧд
917,Deckel::N,lok,vāks
918,Geschirr::N,leirtau,дозмук
919,Geschirr::N,leirtau,тасьті-пань
920,Geschirr::N,leirtau,trauki
921,Sack::N,sekkur,мешӧк
922,Sack::N,sekkur,maiss
923,Tasse::N,bolli,бекар
924,Tasse::N,bolli,тасьті
925,Tasse::N,bolli,tase
926,Topf::N,pottur,гырнич
927,Topf::N,pottur,pods
928,Kessel::N,ketill,пӧрт
929,Kessel::N,ketill,katls
930,Essen::N,matur,сёйӧм
931,Essen::N,matur,ēdiens
932,Nahrung::N,fæða,сёян
933,Nahrung::N,fæða,barība
934,Speise::N,réttur,сёян
935,Speise::N,réttur,сёянтор
936,Speise::N,réttur,ēdiens
937,Speise::N,matarréttur,сёян
938,Speise::N,matarréttur,сёянтор
939,Speise::N,matarréttur,ēdiens
940,Fleisch::N,kjöt,яй
941,Fleisch::N,kjöt,gaļa
942,Getreide::N,korn,нянь
943,Getreide::N,korn,labība
944,Brei::N,grautur,рок
945,Brei::N,grautur,putra
946,Brei::N,grautur,biezenis
947,Brot::N,brauð,нянь
948,Brot::N,brauð,maize
949,Scheibe::N,sneið,шӧрӧм
950,Scheibe::N,sneið,чӧлан
951,Scheibe::N,sneið,šķēle
952,Scheibe::N,sneið,rieciens
953,Fett::N,fita,гос
954,Fett::N,fita,тшог
955,Fett::N,fita,tauki
956,Butter::N,smjör,вый
957,Butter::N,smjör,sviests
958,Öl::N,olía,вый
959,Öl::N,olía,eļļa
960,Salz::N,salt,сов
961,Salz::N,salt,sāls
962,Suppe::N,súpa,шыд
963,Suppe::N,súpa,zupa
964,Honig::N,hunang,ма
965,Honig::N,hunang,medus
966,Milch::N,mjólk,йӧв
967,Milch::N,mjólk,piens
968,Tee::N,te,чай
969,Tee::N,te,tēja
970,Leder::N,skinn,ку
971,Leder::N,skinn,āda
972,Wolle::N,ull,вурун
973,Wolle::N,ull,vilna
974,Stoff::N,dúkur,дӧра
975,Stoff::N,dúkur,drāna
976,Stoff::N,dúkur,audums
977,Nadel::N,nál,ем
978,Nadel::N,nál,adata
979,Faden::N,þráður,сунис
980,Faden::N,þráður,diegs
981,Faden::N,þráður,pavediens
982,Knopf::N,tala,кизь
983,Knopf::N,tala,poga
984,Knopf::N,hnappur,кизь
985,Knopf::N,hnappur,poga
986,Knoten::N,hnútur,гӧрӧд
987,Knoten::N,hnútur,mezgls
988,Farbe::N,málning,краска
989,Farbe::N,málning,вап
990,Farbe::N,málning,krāsa
991,Kleidung::N,búningur,паськӧм
992,Kleidung::N,búningur,tērps
993,Kleidung::N,búningur,drēbes
994,Kleidung::N,klæðnaður,паськӧм
995,Kleidung::N,klæðnaður,tērps
996,Kleidung::N,klæðnaður,drēbes
997,Hemd::N,skyrta,дӧрӧм
998,Hemd::N,skyrta,krekls
999,Kragen::N,kragi,воротник
1000,Kragen::N,kragi,apkakle
1001,Kragen::N,flibbi,воротник
1002,Kragen::N,flibbi,apkakle
1003,Ärmel::N,ermi,сос
1004,Ärmel::N,ermi,piedurkne
1005,Hose::N,buxur,гач
1006,Hose::N,buxur,bikses
1007,Gürtel::N,belti,вӧнь
1008,Gürtel::N,belti,josta
1009,Mütze::N,húfa,шапка
1010,Mütze::N,húfa,cepure
1011,Schuh::N,skór,башмак
1012,Schuh::N,skór,ботинки
1013,Schuh::N,skór,kurpe
1014,Stiefel::N,stígvél,сапӧг
1015,Stiefel::N,stígvél,zābaks
1016,Ring::N,hringur,кытш
1017,Ring::N,hringur,gredzens
1018,Band::N,band,лента
1019,Band::N,band,вундас
1020,Band::N,band,lente
1021,Kamm::N,greiða,сынан
1022,Kamm::N,greiða,ķemme
1023,Spiegel::N,spegill,рӧмпӧштан
1024,Spiegel::N,spegill,spogulis
1025,Riemen::N,ól,тасма
1026,Riemen::N,ól,siksna
1027,Riemen::N,reim,тасма
1028,Riemen::N,reim,siksna
1029,Schnur::N,snúra,гез
1030,Schnur::N,snúra,aukla
1031,Leine::N,band,юргез
1032,Leine::N,band,saite
1033,Decke::N,teppi,эшкын
1034,Decke::N,teppi,шебрас
1035,Decke::N,teppi,sega
1036,Kissen::N,koddi,юрлӧс
1037,Kissen::N,koddi,spilvens
1038,Tuch::N,klútur,чышъян
1039,Tuch::N,klútur,vadmala
1040,Handtuch::N,þurrka,ки чышкӧд
1041,Handtuch::N,þurrka,кизьчышъян
1042,Handtuch::N,þurrka,dvielis
1043,Handtuch::N,handklæði,ки чышкӧд
1044,Handtuch::N,handklæði,кизьчышъян
1045,Handtuch::N,handklæði,dvielis
1046,Kraft::N,afl,этш
1047,Kraft::N,afl,эбӧс
1048,Kraft::N,afl,spēks
1049,Kraft::N,kraftur,этш
1050,Kraft::N,kraftur,эбӧс
1051,Kraft::N,kraftur,spēks
1052,Stärke::N,styrkur,ёнлун
1053,Stärke::N,styrkur,чорыдлун
1054,Stärke::N,styrkur,stiprums
1055,Gesundheit::N,heilsa,дзоньвидзалун
1056,Gesundheit::N,heilsa,veselība
1057,Gesundheit::N,heilbrigði,дзоньвидзалун
1058,Gesundheit::N,heilbrigði,veselība
1059,Krankheit::N,sjúkdómur,висьӧм
1060,Krankheit::N,sjúkdómur,slimība
1061,Schmerz::N,sársauki,висьӧм
1062,Schmerz::N,sársauki,sāpes
1063,Wunde::N,sár,дой
1064,Wunde::N,sár,brūce
1065,Wunde::N,sár,jēlums
1066,Fieber::N,hitasótt,жар
1067,Fieber::N,hitasótt,drudzis
1068,Fieber::N,hitasótt,karstums
1069,Arznei::N,lyf,лекарство
1070,Arznei::N,lyf,зелля
1071,Arznei::N,lyf,zāles
1072,Arznei::N,lyf,medikaments
1073,Brücke::N,brú,пос
1074,Brücke::N,brú,tilts
1075,Brunnen::N,brunnur,юкмӧс
1076,Brunnen::N,brunnur,aka
1077,Weide::N,hagi,пӧскӧтина
1078,Weide::N,hagi,ganības
1079,Pfad::N,stígur,туй
1080,Pfad::N,stígur,кыснан
1081,Pfad::N,stígur,taka
1082,Weg::N,vegur,туй
1083,Weg::N,vegur,ceļš
1084,Straße::N,gata,туй
1085,Straße::N,gata,iela
1086,Straße::N,stræti,туй
1087,Straße::N,stræti,iela
1088,Dorf::N,þorp,сикт
1089,Dorf::N,þorp,ciems
1090,Stadt::N,borg,кар
1091,Stadt::N,borg,pilsēta
1092,Brief::N,bréf,письмӧ
1093,Brief::N,bréf,vēstule
1094,Buch::N,bók,небӧг
1095,Buch::N,bók,grāmata
1096,Buchstabe::N,bókstafur,шыпас
1097,Buchstabe::N,bókstafur,burts
1098,Zeitung::N,dagblað,газет
1099,Zeitung::N,dagblað,avīze
1100,Zeitung::N,dagblað,laikraksts
1101,Leben::N,líf,лов
1102,Leben::N,líf,олӧм
1103,Leben::N,líf,dzīve
1104,Tod::N,dauði,кулӧм
1105,Tod::N,dauði,nāve
1106,Grab::N,gröf,гу
1107,Grab::N,gröf,kaps
1108,Kirche::N,kirkja,вичко
1109,Kirche::N,kirkja,baznīca
1110,Sünde::N,synd,мыж
1111,Sünde::N,synd,grēks
1112,Gott::N,guð,ен
1113,Gott::N,guð,dievs
1114,Arbeiter::N,verkamaður,уджалысь
1115,Arbeiter::N,verkamaður,strādnieks
1116,Chef::N,yfirmaður,юралысь
1117,Chef::N,yfirmaður,веськӧдлысь
1118,Chef::N,yfirmaður,šefs
1119,Chef::N,yfirmaður,vadītajs
1120,Chef::N,yfirmaður,priekšnieks
1121,Meister::N,meistari,вӧчысь
1122,Meister::N,meistari,meistars
1123,Arzt::N,læknir,врач
1124,Arzt::N,læknir,бурдӧдысь
1125,Arzt::N,læknir,ārsts
1126,Lehrer::N,kennari,велӧдысь
1127,Lehrer::N,kennari,skolotājs
1128,Geld::N,peningar,сьӧм
1129,Geld::N,peningar,nauda
1130,Geschäft::N,viðskipti,удж
1131,Geschäft::N,viðskipti,bizness
1132,Geschäft::N,viðskipti,darījums
1133,Laden::N,búð,вузасянін
1134,Laden::N,búð,bode
1135,Laden::N,búð,veikals
1136,Laden::N,verslun,вузасянін
1137,Laden::N,verslun,bode
1138,Laden::N,verslun,veikals
1139,Preis::N,verð,дон
1140,Preis::N,verð,cena
1141,Ware::N,vara,тӧвар
1142,Ware::N,vara,prece
1143,Nutzen::N,gagn,воӧм
1144,Nutzen::N,gagn,выгӧда
1145,Nutzen::N,gagn,labums
1146,Reichtum::N,auður,озырлун
1147,Reichtum::N,auður,bagātība
1148,Welt::N,veröld,енкӧла
1149,Welt::N,veröld,pasaule
1150,Land::N,land,му
1151,Land::N,land,zeme
1152,Staat::N,ríki,канму
1153,Staat::N,ríki,государство
1154,Staat::N,ríki,valsts
1155,König::N,konungur,кан
1156,König::N,konungur,ķēniņš
1157,König::N,konungur,karalis
1158,Macht::N,vald,каналӧм
1159,Macht::N,vald,vara
1160,Grenze::N,landamæri,су
1161,Grenze::N,landamæri,суйӧр
1162,Grenze::N,landamæri,robeža
1163,Krieg::N,stríð,ожман
1164,Krieg::N,stríð,karš
1165,Feind::N,fjandmaður,враг
1166,Feind::N,fjandmaður,вӧрӧг
1167,Feind::N,fjandmaður,ienaidnieks
1168,Gewalt::N,ofbeldi,мырдöналöм
1169,Gewalt::N,ofbeldi,vara
1170,Gewalt::N,ofbeldi,vardarbība
1171,Kampf::N,bardagi,вермасьӧм
1172,Kampf::N,bardagi,cīņa
1173,Bogen[Waffe]::N,bogi,ньӧввуж
1174,Bogen[Waffe]::N,bogi,loks
1175,Pfeil::N,ör,ньӧв
1176,Pfeil::N,ör,bulta
1177,Gewehr::N,byssa,пишшаль
1178,Gewehr::N,byssa,šautene
1179,Fehler::N,villa,сорсьӧм
1180,Fehler::N,villa,дзугсьӧм
1181,Fehler::N,villa,kļūda
1182,Lüge::N,lygi,пӧръясьӧм
1183,Lüge::N,lygi,ылӧдлӧм
1184,Lüge::N,lygi,meli
1185,Schaden::N,skemmd,лёк
1186,Schaden::N,skemmd,изъян
1187,Schaden::N,skemmd,пакӧсьт
1188,Schaden::N,skemmd,bojājums
1189,Schaden::N,skemmd,kaitējums
1190,Unglück::N,óhamingja,шог
1191,Unglück::N,óhamingja,kļūme
1192,Unglück::N,óhamingja,klizma
1193,Unglück::N,óhamingja,nelaime
1194,Schuld::N,sök,мыж
1195,Schuld::N,sök,vaina
1196,Alter::N,aldur,арлыд
1197,Alter::N,aldur,vecums
1198,Schluss::N,lok,пом
1199,Schluss::N,lok,beigas
1200,Schluss::N,endir,пом
1201,Schluss::N,endir,beigas
1202,Zeit::N,tími,кад
1203,Zeit::N,tími,laiks
1204,Tag::N,dagur,лун
1205,Tag::N,dagur,diena
1206,Morgen::N,morgunn,асыв
1207,Morgen::N,morgunn,rīts
1208,Mittag::N,hádegi,лун шӧр
1209,Mittag::N,hádegi,pusdiena
1210,Abend::N,kvöld,рыт
1211,Abend::N,kvöld,vakars
1212,Nacht::N,nótt,вой
1213,Nacht::N,nótt,nakts
1214,Woche::N,vika,вежон
1215,Woche::N,vika,nedēļa
1216,Monat::N,mánuður,тӧлысь
1217,Monat::N,mánuður,mēnesis
1218,Jahr::N,ár,во
1219,Jahr::N,ár,gads
1220,Frühling::N,vor,тулыс
1221,Frühling::N,vor,pavasaris
1222,Sommer::N,sumar,гожӧм
1223,Sommer::N,sumar,vasara
1224,Herbst::N,haust,ар
1225,Herbst::N,haust,rudens
1226,Winter::N,vetur,тӧв
1227,Winter::N,vetur,ziema
1228,Januar::N,janúar,тӧв шӧр
1229,Januar::N,janúar,janvāris
1230,Februar::N,február,урасьӧм
1231,Februar::N,február,februāris
1232,März::N,mars,рака
1233,März::N,mars,marts
1234,April::N,apríl,кос му
1235,April::N,apríl,aprīlis
1236,Mai::N,maí,ода-кора
1237,Mai::N,maí,maijs
1238,Juni::N,júní,лӧддза-номъя
1239,Juni::N,júní,jūnijs
1240,Juli::N,júlí,сора
1241,Juli::N,júlí,jūlijs
1242,August::N,ágúst,моз
1243,August::N,ágúst,augusts
1244,September::N,september,кӧч
1245,September::N,september,septembris
1246,Oktober::N,október,йирым
1247,Oktober::N,október,oktobris
1248,November::N,nóvember,вӧльгым
1249,November::N,nóvember,novembris
1250,Dezember::N,desember,ӧшым
1251,Dezember::N,desember,decembris
1252,Montag::N,mánudagur,выльлун
1253,Montag::N,mánudagur,pirmdiena
1254,Dienstag::N,þriðjudagur,воторник
1255,Dienstag::N,þriðjudagur,otrdiena
1256,Mittwoch::N,miðvikudagur,середа
1257,Mittwoch::N,miðvikudagur,trešdiena
1258,Donnerstag::N,fimmtudagur,четверг
1259,Donnerstag::N,fimmtudagur,ceturtdiena
1260,Freitag::N,föstudagur,пекнича
1261,Freitag::N,föstudagur,piektdiena
1262,Samstag::N,laugardagur,субӧта
1263,Samstag::N,laugardagur,sestdiena
1264,Sonntag::N,sunnudagur,вӧскресенньӧ
1265,Sonntag::N,sunnudagur,svētdiena
1266,groß::A,stór,ыджыд
1267,groß::A,stór,dižs
1268,groß::A,stór,liels
1269,klein::A,lítill,ичӧт
1270,klein::A,lítill,mazs
1271,lang::A,langur,кузь
1272,lang::A,langur,garš
1273,kurz::A,stuttur,дженьыд
1274,kurz::A,stuttur,īss
1275,breit::A,breiður,ота
1276,breit::A,breiður,паськыд
1277,breit::A,breiður,plats
1278,schmal::A,mjór,оттӧм
1279,schmal::A,mjór,tievs
1280,dicht::A,þéttur,сук
1281,dicht::A,þéttur,blīvs
1282,dick[Gegenstand]::A,þykkur,кыз
1283,dick[Gegenstand]::A,þykkur,biezs
1284,dünn::A,þunnur,вӧсни
1285,dünn::A,þunnur,вӧсньыд
1286,dünn::A,þunnur,plāns
1287,fein::A,fíngerður,посни
1288,fein::A,fíngerður,smalks
1289,fest::A,fastur,зумыд
1290,fest::A,fastur,tvirts
1291,fest::A,fastur,noturīgs
1292,flach::A,flatur,плавкӧс
1293,flach::A,flatur,тшӧтшкӧс
1294,flach::A,flatur,lēzens
1295,flach::A,flatur,līdzens
1296,glatt::A,háll,вольк
1297,glatt::A,háll,мольыд
1298,glatt::A,háll,gluds
1299,glatt::A,háll,slidens
1300,glatt::A,sléttur,вольк
1301,glatt::A,sléttur,мольыд
1302,glatt::A,sléttur,gluds
1303,glatt::A,sléttur,slidens
1304,hart::A,harður,зумыд
1305,hart::A,harður,ciets
1306,weich::A,mjúkur,небыд
1307,weich::A,mjúkur,mīksts
1308,rund::A,kringlóttur,гӧгрӧс
1309,rund::A,kringlóttur,apaļš
1310,spitz::A,oddhvass,ёсь йыла
1311,spitz::A,oddhvass,smails
1312,scharf::A,beittur,ёсь
1313,scharf::A,beittur,ass
1314,stumpf::A,bitlaus,ныж
1315,stumpf::A,bitlaus,truls
1316,stumpf::A,bitlaus,strups
1317,schwer::A,þungur,сьӧкыд
1318,schwer::A,þungur,smags
1319,schön::A,fagur,мича
1320,schön::A,fagur,лӧсьыд
1321,schön::A,fagur,daiļš
1322,schön::A,fagur,skaists
1323,schön::A,fallegur,мича
1324,schön::A,fallegur,лӧсьыд
1325,schön::A,fallegur,daiļš
1326,schön::A,fallegur,skaists
1327,heiß::A,heitur,пӧсь
1328,heiß::A,heitur,karsts
1329,warm::A,hlýr,шоныд
1330,warm::A,hlýr,silts
1331,warm::A,heitur,шоныд
1332,warm::A,heitur,silts
1333,kalt::A,kaldur,кӧдзыд
1334,kalt::A,kaldur,salts
1335,kalt::A,kaldur,auksts
1336,kühl::A,svalur,юзыд
1337,kühl::A,svalur,ыркыд
1338,kühl::A,svalur,vēss
1339,kühl::A,svalur,dzestrs
1340,frisch::A,frískur,выль
1341,frisch::A,frískur,svaigs
1342,feucht::A,rakur,уль
1343,feucht::A,rakur,mitrs
1344,feucht::A,rakur,drēgns
1345,feucht::A,þvalur,уль
1346,feucht::A,þvalur,mitrs
1347,feucht::A,þvalur,drēgns
1348,nass::A,votur,ва
1349,nass::A,votur,slapjš
1350,nass::A,blautur,ва
1351,nass::A,blautur,slapjš
1352,trocken::A,þurr,кос
1353,trocken::A,þurr,sauss
1354,voll::A,fullur,кыз
1355,voll::A,fullur,pilns
1356,leer::A,tómur,куш
1357,leer::A,tómur,тыртӧм
1358,leer::A,tómur,tukšs
1359,offen::A,opinn,восьса
1360,offen::A,opinn,vaļējs
1361,offen::A,opinn,atvērts
1362,geschlossen::A,lokaður,пӧдса
1363,geschlossen::A,lokaður,slēgts
1364,sauber::A,þrifinn,сӧстӧм
1365,sauber::A,þrifinn,tīrs
1366,sauber::A,þrifinn,spodrs
1367,schmutzig::A,óhreinn,няйт
1368,schmutzig::A,óhreinn,netīrs
1369,schmutzig::A,óhreinn,dubļains
1370,schmutzig::A,sóðalegur,няйт
1371,schmutzig::A,sóðalegur,netīrs
1372,schmutzig::A,sóðalegur,dubļains
1373,roh::A,hrár,уль
1374,roh::A,hrár,jēls
1375,reif::A,þroskaður,кисьмӧм
1376,reif::A,þroskaður,gatavs
1377,reif::A,þroskaður,nobriedis
1378,lecker::A,ljúffengur,чӧскыд
1379,lecker::A,ljúffengur,gards
1380,lecker::A,ljúffengur,garšīgs
1381,süß::A,sætur,юмов
1382,süß::A,sætur,чӧскыд
1383,süß::A,sætur,salds
1384,bitter::A,beiskur,курыд
1385,bitter::A,beiskur,sūrs
1386,bitter::A,beiskur,rūgts
1387,sauer::A,súr,шома
1388,sauer::A,súr,skābs
1389,hell::A,bjartur,югыд
1390,hell::A,bjartur,gaišs
1391,dunkel::A,dimmur,пемыд
1392,dunkel::A,dimmur,tumšs
1393,schwarz::A,svartur,сьӧд
1394,schwarz::A,svartur,melns
1395,weiß::A,hvítur,еджыд
1396,weiß::A,hvítur,balts
1397,rot::A,rauður,гӧрд
1398,rot::A,rauður,sarkans
1399,gelb::A,gulur,виж
1400,gelb::A,gulur,dzeltens
1401,blau::A,blár,лӧз
1402,blau::A,blár,zils
1403,grün::A,grænn,веж
1404,grün::A,grænn,турунвиж
1405,grün::A,grænn,zaļš
1406,grau::A,grár,руд
1407,grau::A,grár,pelēks
1408,bunt::A,marglitur,сера
1409,bunt::A,marglitur,raibs
1410,bunt::A,marglitur,krāsains
1411,billig::A,ódýr,донтӧг
1412,billig::A,ódýr,lēts
1413,teuer::A,dýr,дона
1414,teuer::A,dýr,dārgs
1415,wertvoll::A,verðmætur,дона
1416,wertvoll::A,verðmætur,vērtīgs
1417,blind::A,blindur,синтӧм
1418,blind::A,blindur,akls
1419,taub::A,heyrnarlaus,пельтӧм
1420,taub::A,heyrnarlaus,kurls
1421,kräftig::A,öflugur,вынйӧра
1422,kräftig::A,öflugur,spēcīgs
1423,stark::A,sterkur,ён
1424,stark::A,sterkur,вына
1425,stark::A,sterkur,stiprs
1426,schwach::A,veill,жеб
1427,schwach::A,veill,vājš
1428,fett::A,feitur,госа
1429,fett::A,feitur,brangs
1430,schlank::A,grannur,веськыд
1431,schlank::A,grannur,slaids
1432,schlank::A,spengilegur,веськыд
1433,schlank::A,spengilegur,slaids
1434,hübsch::A,snotur,мича
1435,hübsch::A,snotur,лӧсьыд
1436,hübsch::A,snotur,glīts
1437,hübsch::A,laglegur,мича
1438,hübsch::A,laglegur,лӧсьыд
1439,hübsch::A,laglegur,glīts
1440,böse::A,illur,лёк
1441,böse::A,illur,ļauns
1442,böse::A,illur,negants
1443,böse::A,vondur,лёк
1444,böse::A,vondur,ļauns
1445,böse::A,vondur,negants
1446,dumm::A,heimskur,йӧй
1447,dumm::A,heimskur,вежӧртӧм
1448,dumm::A,heimskur,stulbs
1449,dumm::A,heimskur,muļķīgs
1450,faul::A,latur,дыш
1451,faul::A,latur,slinks
1452,fleißig::A,iðinn,зільысь
1453,fleißig::A,iðinn,čakls
1454,fleißig::A,iðinn,cītīgs
1455,geizig::A,nískur,топыд
1456,geizig::A,nískur,skops
1457,geizig::A,nískur,sīksts
1458,klug::A,hygginn,юра
1459,klug::A,hygginn,вежӧра
1460,klug::A,hygginn,gudrs
1461,geschickt::A,fimur,кипода
1462,geschickt::A,fimur,кужысь
1463,geschickt::A,fimur,manīgs
1464,geschickt::A,laginn,кипода
1465,geschickt::A,laginn,кужысь
1466,geschickt::A,laginn,manīgs
1467,lieb::A,kær,муса
1468,lieb::A,kær,мича
1469,lieb::A,kær,лӧсьыд
1470,lieb::A,kær,mīļš
1471,lieb::A,ljúfur,муса
1472,lieb::A,ljúfur,мича
1473,lieb::A,ljúfur,лӧсьыд
1474,lieb::A,ljúfur,mīļš
1475,lustig::A,kátur,кыпыд
1476,lustig::A,kátur,jautrs
1477,sanft::A,blíður,мелі
1478,sanft::A,blíður,liegs
1479,hungrig::A,soltinn,тшыг
1480,hungrig::A,soltinn,izsalcis
1481,hungrig::A,hungraður,тшыг
1482,hungrig::A,hungraður,izsalcis
1483,krank::A,sjúkur,висьысь
1484,krank::A,sjúkur,slims
1485,nackt::A,nakinn,пасьтӧм
1486,nackt::A,nakinn,pliks
1487,traurig::A,dapur,гажтӧм
1488,traurig::A,dapur,bēdīgs
1489,traurig::A,dapur,skumīgs
1490,traurig::A,hryggur,гажтӧм
1491,traurig::A,hryggur,bēdīgs
1492,traurig::A,hryggur,skumīgs
1493,lebendig::A,lifandi,ловъя
1494,lebendig::A,lifandi,dzīvs
1495,gut::A,góður,бур
1496,gut::A,góður,labs
1497,schlecht::A,slæmur,лёк
1498,schlecht::A,slæmur,омӧль
1499,schlecht::A,slæmur,slikts
1500,schlecht::A,lélegur,лёк
1501,schlecht::A,lélegur,омӧль
1502,schlecht::A,lélegur,slikts
1503,richtig::A,réttur,инӧд
1504,richtig::A,réttur,riktīgs
1505,schlimm::A,slæmur,омӧль
1506,schlimm::A,slæmur,туйтӧм
1507,schlimm::A,slæmur,nelāgs
1508,schlimm::A,slæmur,nejauks
1509,wahr::A,sannur,абу ылӧг
1510,wahr::A,sannur,īsts
1511,wahr::A,sannur,patiess
1512,alt::A,gamall,важ
1513,alt::A,gamall,sens
1514,alt::A,gamall,vęcs
1515,neu::A,nýr,выль
1516,neu::A,nýr,jauns
1517,ehemalig::A,fyrrverandi,вӧвлӧм
1518,ehemalig::A,fyrrverandi,bijušais
1519,alt[Lebewesen]::A,gamall,пӧрысь
1520,alt[Lebewesen]::A,gamall,vecs
1521,jung::A,ungur,том
1522,jung::A,ungur,jauns
1523,arm::A,vesall,гӧль
1524,arm::A,vesall,nabags
1525,arm::A,fátækur,гӧль
1526,arm::A,fátækur,nabags
1527,reich::A,ríkur,озыр
1528,reich::A,ríkur,bagāts
1529,reich::A,auðugur,озыр
1530,reich::A,auðugur,bagāts
1531,bekannt::A,kunnugur,тӧдса
1532,bekannt::A,kunnugur,zināms
1533,bekannt::A,kunnugur,pazīstams
1534,berühmt::A,frægur,нималан
1535,berühmt::A,frægur,кывсян
1536,berühmt::A,frægur,slavens
1537,fremd::A,framandi,йӧз
1538,fremd::A,framandi,svešs
1539,fremd::A,ókunnugur,йӧз
1540,fremd::A,ókunnugur,svešs
1541,verschieden::A,ýmis,абу ӧткодь
1542,verschieden::A,ýmis,разнӧй
1543,verschieden::A,ýmis,dažāds
1544,nah::A,nálægur,матыс
1545,nah::A,nálægur,tuvs
1546,fern::A,fjarri,ылі
1547,fern::A,fjarri,tāls
1548,fern::A,fjarlægur,ылі
1549,fern::A,fjarlægur,tāls
1550,linker::A,vinstri,шуйга
1551,linker::A,vinstri,kreisais
1552,rechter::A,hægri,веськыд
1553,rechter::A,hægri,labais
1554,anderer::A,annar,мукӧд
1555,anderer::A,annar,otrs
1556,erster::A,fyrsti,медводдза
1557,erster::A,fyrsti,pirmais
1558,zweiter::A,annar,мӧд
1559,zweiter::A,annar,otrais
1560,dritter::A,þriðji,коймӧд
1561,dritter::A,þriðji,trešais
1562,letzter::A,síðasti,бӧръя
1563,letzter::A,síðasti,beidzamais
1564,allein::ADV,einn,ӧтка
1565,allein::ADV,einn,viens pats
1566,allein::ADV,aleinn,ӧтка
1567,allein::ADV,aleinn,viens pats
1568,auf einmal::ADV,allt í einu,ӧтпырйӧ
