,Concept_ID,ru,la
848,abfahren::V,отправиться,proficisci
849,anhalten::V,остановиться,consistere
850,hineingehen::V,входить,inire
851,hineingehen::V,входить,ingredi
852,eintreten::V,войти,intrare
853,kommen::V,прийти,venire
854,ankommen::V,прибыть,advenire
855,zurückkommen::V,возвратиться,revenire
856,bleiben::V,остаться,manere
857,warten::V,ждать,opperiri
858,erwarten::V,ожидать,opperiri
859,erwarten::V,ожидать,expectare
860,suchen::V,искать,quaerere
861,finden::V,найти,reperire
862,versuchen::V,пытаться,conari
863,versuchen::V,пытаться,temptare
864,vorbereiten::V,подготовить,parare
865,lieben::V,любить,amare
866,mögen::V,любить,amare
867,lachen::V,смеяться,ridere
868,rühren::V,растрогать,commovere
869,weinen::V,плакать,flere
870,schimpfen::V,ругаться,increpare
871,sich ärgern::V,сердиться,indignari
872,sich fürchten::V,бояться,vereri
873,fürchten::V,бояться,timere
874,fliehen::V,убегать,fugere
875,flüchten::V,убежать,effugere
876,sehen::V,видеть,videre
877,anschauen::V,посмотреть,aspectare
878,ansehen::V,смотреть,spectare
879,hören::V,слышать,audire
880,zuhören::V,слушать,auscultare
881,probieren::V,пробовать,gustare
882,riechen::V,нюхать,olfacere
883,fühlen::V,чувствовать,sentire
884,scheinen::V,казаться,videri
885,zu sehen sein::V,виднеться,conspici
886,vernehmen::V,услышать,comperire
887,frieren::V,мерзнуть,algere
888,tun::V,делать,facere
889,können::V,мочь,posse
890,können::V,уметь,posse
891,wollen::V,хотеть,velle
892,anfangen::V,начать,incipere
893,beenden::V,закончить,finire
894,aufhören::V,перестать,desistere
895,gelingen::V,удаться,contingere
896,geraten::V,оказаться,evenire
897,öffnen::V,открыть,aperire
898,schließen::V,закрыть,claudere
899,stellen::V,поставить,sistere
900,setzen::V,посадить,ponere
901,legen::V,класть,ponere
902,berühren::V,трогать,tangere
903,verbinden::V,связать,iungere
904,bedecken::V,покрыть,tegere
905,bedecken::V,покрыть,operire
906,aufhängen::V,повесить,suspendere
907,anzünden::V,зажечь,accendere
908,anzünden::V,зажечь,inflammare
909,aufheben::V,поднять,tollere
910,zurücklassen::V,оставить,relinquere
911,verlieren::V,потерять,perdere
912,verlieren::V,потерять,amittere
913,fallen lassen::V,уронить,dimittere
914,machen::V,сделать,facere
915,herstellen::V,изготовить,fabricare
916,bauen::V,строить,construere
917,reparieren::V,чинить,reparare
918,verbessern::V,улучшить,emendare
919,ändern::V,изменить,mutare
920,graben::V,копать,fodere
921,beugen::V,согнуть,flectere
922,biegen::V,погнуть,curvare
923,drehen::V,вертеть,torquere
924,wenden::V,повернуть,vertere
925,umdrehen::V,перевернуть,convertere
926,heben::V,поднимать,tollere
927,hochheben::V,поднять,levare
928,ergreifen::V,схватить,capessere
929,halten::V,держать,tenere
930,drücken::V,нажимать,premere
931,schieben::V,толкать,promovere
932,kratzen::V,скрести,radere
933,lecken::V,лизать,lambere
934,beißen::V,кусать,mordere
935,abreißen::V,оторвать,avellere
936,abschneiden::V,отрезать,desecare
937,binden::V,вязать,ligare
938,stecken::V,воткнуть,inserere
939,brechen::V,сломать,rumpere
940,klopfen::V,стучать,pultare
941,hauen::V,бить,ferire
942,kleben::V,клеить,agglutinare
943,reiben::V,тереть,terere
944,streichen::V,намазать,oblinere
945,schleifen::V,точить,acuere
946,schneiden::V,резать,secare
947,rütteln::V,шатать,quassare
948,schütteln::V,трясти,quatere
949,schwenken::V,махать,ventilare
950,schütten::V,налить,fundere
951,füllen::V,наполнить,complere
952,einwickeln::V,завернуть,involvere
953,tragen::V,нести,ferre
954,tragen::V,нести,portare
955,schleppen::V,тащить,pertrahere
956,ziehen::V,тянуть,trahere
957,aufbewahren::V,хранить,asservare
958,werfen::V,бросать,iacere
959,fangen::V,ловить,capere
960,packen::V,схватить,capessere
961,verstecken::V,спрятать,abdere
962,teilen::V,разделить,partiri
963,teilen::V,разделить,dividere
964,schicken::V,посылать,mittere
965,bringen::V,принести,apportare
966,hinzufügen::V,добавить,addere
967,bekommen::V,достать,adipisci
968,erhalten::V,получить,accipere
969,nehmen::V,взять,sumere
970,wählen::V,выбрать,eligere
971,auswählen::V,отобрать,deligere
972,bewahren::V,сохранить,conservare
973,behindern::V,препятствовать,impedire
974,verderben::V,испортить,corrumpere
975,beschädigen::V,повредить,laedere
976,zerbrechen::V,разбить,rumpere
977,zerbrechen::V,разбить,frangere
978,zerreißen::V,разорвать,discindere
979,zerstören::V,разрушить,delere
980,verbrennen::V,сжечь,urere
981,verbrennen::V,сжечь,cremare
982,geben::V,дать,dare
983,reichen::V,передать,praebere
984,schenken::V,дарить,donare
985,schenken::V,дарить,largiri
986,versprechen::V,обещать,polliceri
987,versprechen::V,обещать,promittere
988,wünschen::V,желать,
989,loben::V,хвалить,laudare
990,küssen::V,целовать,osculari
991,wiegen::V,качать,
992,zudecken::V,накрыть,tegere
993,wecken::V,разбудить,excitare
994,zeigen::V,показать,monstrare
995,führen::V,вести,ducere
996,lehren::V,учить,docere
997,unterrichten::V,преподавать,instituere
998,aufziehen::V,воспитать,nutrire
999,leiten::V,руководить,ducere
1000,antreiben::V,подгонять,incitare
1001,lassen::V,заставить,iubere
1002,einladen::V,пригласить,invitare
1003,vereinigen::V,объединить,coniungere
1004,besuchen::V,посетить,visere
1005,treffen::V,встретить,convenire
1006,sich versammeln::V,собраться,convenire
1007,spielen::V,играть,ludere
1008,singen::V,петь,cantare
1009,tanzen::V,плясать,saltare
1010,tanzen::V,танцевать,saltare
1011,sich trennen::V,расстаться,digredi
1012,sich trennen::V,расстаться,discedere
1013,verlassen::V,покинуть,deserere
1014,verlassen::V,покинуть,relinquere
1015,retten::V,спасти,servare
1016,bewachen::V,охранять,custodire
1017,schützen::V,уберегать,tueri
1018,schützen::V,уберегать,tutari
1019,verteidigen::V,защитить,defendere
1020,sich schlagen::V,драться,luctari
1021,schießen::V,стрелять,iaculari
1022,siegen::V,победить,vincere
1023,ärgern::V,сердить,irritare
1024,schlagen::V,ударить,ferire
1025,treten::V,пинать,calcare
1026,stechen::V,уколоть,pungere
1027,stoßen::V,толкнуть,tundere
1028,stehlen::V,украсть,furari
1029,stören::V,помешать,turbare
1030,belästigen::V,надоедать,obtundere
1031,verbergen::V,скрыть,celare
1032,verbergen::V,скрыть,occultare
1033,täuschen::V,обмануть,fallere
1034,betrügen::V,смошенничать,fraudare
1035,töten::V,убить,necare
1036,töten::V,убить,caedere
1037,wohnen::V,проживать,habitare
1038,arbeiten::V,работать,laborare
1039,sammeln::V,собрать,colligere
1040,pflücken::V,рвать,carpere
1041,pflücken::V,срывать,carpere
1042,jagen::V,охотиться,venari
1043,fischen::V,рыбачить,piscari
1044,fassen::V,поймать,capere
1045,hüten::V,пасти,custodire
1046,treiben::V,гнать,agere
1047,anbinden::V,привязать,alligare
1048,füttern::V,кормить,nutrire
1049,melken::V,доить,mulgere
1050,hacken::V,рубить,findere
1051,gießen::V,полить,rigare
1052,reifen::V,созреть,maturescere
1053,zubereiten::V,приготовить,apparare
1054,kochen::V,варить,coquere
1055,backen::V,печь,coquere
1056,braten::V,жарить,torrere
1057,umrühren::V,перемешать,commovere
1058,stricken::V,вязать,texere
1059,nähen::V,шить,suere
1060,färben::V,покрасить,tingere
1061,reinigen::V,очистить,purgare
1062,waschen::V,стирать,lavare
1063,abwischen::V,вытереть,abstergere
1064,spülen::V,полоскать,perluere
1065,fegen::V,подметать,verrere
1066,kehren::V,мести,purgare
1067,baden::V,купаться,lavari
1068,sich waschen::V,мыться,lavari
1069,ausziehen::V,снять,exuere
1070,anziehen::V,надеть,induere
1071,sich anziehen::V,одеться,vestiri
1072,kämmen::V,причесать,pectere
1073,schmücken::V,украсить,ornare
1074,schmücken::V,украсить,decorare
1075,sagen::V,сказать,dicere
1076,sprechen::V,говорить,fari
1077,reden::V,разговаривать,loqui
1078,sich unterhalten::V,беседовать,colloqui
1079,sich unterhalten::V,беседовать,disputare
1080,fragen::V,спросить,rogare
1081,fragen::V,спросить,quaerere
1082,bitten::V,просить,orare
1083,bitten::V,просить,rogare
1084,erzählen::V,рассказать,narrare
1085,mitteilen::V,сообщить,communicare
1086,nennen::V,назвать,appellare
1087,rufen::V,звать,vocare
1088,prahlen::V,хвастаться,gloriari
1089,übersetzen::V,перевести,vertere
1090,denken::V,думать,cogitare
1091,glauben::V,верить,credere
1092,bemerken::V,заметить,animadvertere
1093,erkennen::V,узнать,cognoscere
1094,begreifen::V,понять,comprehendere
1095,begreifen::V,постичь,comprehendere
1096,verstehen::V,услышать,intellegere
1097,lernen::V,учиться,discere
1098,wissen::V,знать,scire
1099,sich erinnern an::V,вспомнить,meminisse
1100,vergessen::V,забыть,oblivisci
1101,messen::V,мерить,metiri
1102,zählen::V,считать,numerare
1103,rechnen::V,считать,reri
1104,rechnen::V,считать,calculare
1105,lesen::V,читать,legere
1106,malen::V,рисовать,pingere
1107,zeichnen::V,рисовать,scribere
1108,schreiben::V,писать,scribere
1109,besitzen::V,иметь,possidere
1110,kaufen::V,купить,emere
1111,verkaufen::V,продать,vendere
1112,bezahlen::V,заплатить,pendere
1113,zahlen::V,платить,solvere
1114,beherrschen::V,владеть,regere
1115,beherrschen::V,владеть,imperare
1116,ertragen::V,вытерпеть,tolerare
1117,ertragen::V,вытерпеть,sustinere
