,Concept_ID,hi,ar
748,Arbeiter::N,मज़दूर,عامل
749,Chef::N,अध्यक्ष,رئيس
750,Meister::N,शिल्पज्ञ,أسطى
751,Arzt::N,वैद्य,طبيب
752,Arzt::N,डॉक्टर,طبيب
753,Arzt::N,चिकित्सक,طبيب
754,Lehrer::N,शिक्षक,مدرس
755,Lehrer::N,अध्यापक,مدرس
756,Geld::N,धन,نقود
757,Geld::N,पैसा,نقود
758,Geschäft::N,सौदा,صفقة
759,Geschäft::N,व्यापार,صفقة
760,Laden::N,दुकान,دكان
761,Preis::N,दाम,سعر
762,Preis::N,मूल्य,سعر
763,Ware::N,माल,بضاعة
764,Ware::N,पण्य,بضاعة
765,Nutzen::N,लाभ,فائدة
766,Nutzen::N,फ़ायदा,فائدة
767,Reichtum::N,धन,غنى
768,Reichtum::N,धन,ثروة
769,Reichtum::N,दौलत,غنى
770,Reichtum::N,दौलत,ثروة
771,Welt::N,विश्व,عالم
772,Welt::N,विश्व,دنيا
773,Welt::N,दुनिया,عالم
774,Welt::N,दुनिया,دنيا
775,Land::N,देश,بلد
776,Land::N,मुल्क,بلد
777,Staat::N,राज्य,دولة
778,Staat::N,राष्ट्र,دولة
779,König::N,राजा,ملك
780,König::N,बादशाह,ملك
781,Macht::N,शासन,سلطة
782,Macht::N,सत्ता,سلطة
783,Grenze::N,सरहद,حدود
784,Krieg::N,जंग,حرب
785,Krieg::N,युद्ध,حرب
786,Feind::N,शत्रु,عدو
787,Feind::N,दुश्मन,عدو
788,Gewalt::N,हिंसा,عنف
789,Kampf::N,लड़ाई,قتال
790,Kampf::N,संघर्ष,قتال
791,Bogen[Waffe]::N,कमान,قوس
792,Pfeil::N,बान,سهم
793,Gewehr::N,बंदूक़,بندقية
794,Fehler::N,भूल,خطأ
795,Fehler::N,ग़लती,خطأ
796,Lüge::N,झूठ,كذب
797,Lüge::N,असत्य,كذب
798,Schaden::N,हानि,تلف
799,Schaden::N,नुक़सान,تلف
800,Unglück::N,मुसीबत,نحس
801,Unglück::N,विपात्ति,نحس
802,Schuld::N,दोष,ذنب
803,Schuld::N,क़सूर,ذنب
804,Alter::N,आयु,سن
805,Alter::N,आयु,عمر
806,Alter::N,उम्र,سن
807,Alter::N,उम्र,عمر
808,Schluss::N,अंत,ختام
809,Schluss::N,अंत,نهاية
810,Schluss::N,समाप्ति,ختام
811,Schluss::N,समाप्ति,نهاية
812,Zeit::N,काल,وقت
813,Zeit::N,वक़्त,وقت
814,Tag::N,दिन,يوم
815,Tag::N,रोज़,يوم
816,Morgen::N,सुबह,صباح
817,Mittag::N,दोपहर,ظهر
818,Mittag::N,मध्याह्न,ظهر
819,Abend::N,शाम,مساء
820,Abend::N,संध्या,مساء
821,Nacht::N,रात,ليلة
822,Nacht::N,रात्रि,ليلة
823,Woche::N,हफ़्ता,أسبوع
824,Monat::N,मास,شهر
825,Monat::N,महीना,شهر
826,Jahr::N,बरस,عام
827,Jahr::N,बरस,سنة
828,Jahr::N,वर्ष,عام
829,Jahr::N,वर्ष,سنة
830,Frühling::N,वसंत,ربيع
831,Sommer::N,गरमी,صيف
832,Sommer::N,ग्रीष्म,صيف
833,Herbst::N,शरत्,خريف
834,Herbst::N,पतझड़,خريف
835,Winter::N,जाड़ा,شتاء
836,Winter::N,सर्दियाँ,شتاء
837,Januar::N,जनवरी,يناير
838,Januar::N,जनवरी,كانون الثاني
839,Februar::N,फ़रवरी,شباط
840,Februar::N,फ़रवरी,فبراير
841,März::N,मार्च,آذار
842,März::N,मार्च,مارس
843,April::N,अप्रैल,نيسان
844,Mai::N,मई,مايو
845,Juni::N,जून,يونيو
846,Juni::N,जून,حزيران
847,Juli::N,जुलाई,تموز
848,Juli::N,जुलाई,يوليو
849,August::N,अगस्त,آب
850,August::N,अगस्त,أغسطس
851,September::N,सितंबर,أيلول
852,September::N,सितंबर,سبتمبر
853,Oktober::N,अक्तूबर,أكتوبر
854,Oktober::N,अक्तूबर,تشرين الأول
855,November::N,नवंबर,نوفمبر
856,November::N,नवंबर,تشرين الثاني
857,Dezember::N,दिसंबर,ديسمبر
858,Dezember::N,दिसंबर,كانون الأول
859,Montag::N,पीर,يوم الاثنين
860,Montag::N,सोमवार,يوم الاثنين
861,Dienstag::N,मंगलवार,يوم الثلاثاء
862,Mittwoch::N,बुधवार,يوم الأربعاء
863,Donnerstag::N,गुरुवार,يوم الخميس
864,Donnerstag::N,बृहस्पतिवार,يوم الخميس
865,Freitag::N,शुक्रवार,يوم الجمعة
866,Samstag::N,सनीचर,يوم السبت
867,Samstag::N,शनिवार,يوم السبت
868,Sonntag::N,इतवार,يوم الأحد
869,Sonntag::N,रविवार,يوم الأحد
870,groß::A,बड़ा,كبير
871,klein::A,कम,صغير
872,klein::A,छोटा,صغير
873,lang::A,लंबा,طويل
874,lang::A,दीर्घ,طويل
875,kurz::A,लधु,قصير
876,kurz::A,छोटा,قصير
877,breit::A,चौड़ा,واسع
878,schmal::A,तंग,ضيق
879,schmal::A,सँकरा,ضيق
880,dicht::A,सघन,كث
881,dicht::A,सघन,كثيف
882,dick[Gegenstand]::A,मोटा,غليظ
883,dünn::A,महीन,رفيع
884,dünn::A,बारीक,رفيع
885,fein::A,कोमल,رقيق
886,fein::A,सूक्ष्म,رقيق
887,fest::A,दृढ़,متين
888,fest::A,मज़बूत,متين
889,flach::A,चपटा,سهل
890,flach::A,चपटा,منبسط
891,glatt::A,चौरस,ناعم
892,glatt::A,चिकना,ناعم
893,hart::A,कठोर,صلب
894,hart::A,कठोर,جامد
895,hart::A,सख़्त,صلب
896,hart::A,सख़्त,جامد
897,weich::A,नरम,لين
898,weich::A,मुलायम,لين
899,rund::A,गोल,مستدير
900,rund::A,वर्तुल,مستدير
901,spitz::A,नुकीला,مدبب
902,scharf::A,पैना,حاد
903,stumpf::A,भोथरा,ثالم
904,schwer::A,भारी,ثقيل
905,schwer::A,वज़नी,ثقيل
906,schön::A,सुंदर,جميل
907,heiß::A,उष्ण,حار
908,heiß::A,उष्ण,ساخن
909,warm::A,गरम,دافئ
910,kalt::A,सर्द,بارد
911,kühl::A,ठंडा,قر
912,frisch::A,तर,طازج
913,frisch::A,ताज़ा,طازج
914,feucht::A,नम,رطب
915,feucht::A,भीगा,رطب
916,nass::A,गीला,مبلول
917,trocken::A,सूखा,جاف
918,trocken::A,ख़ुश्क,جاف
919,voll::A,भरा,ملء
920,voll::A,पूरा,ملء
921,leer::A,ख़ाली,خال
922,leer::A,ख़ाली,فارغ
923,offen::A,खुला,مفتوح
924,geschlossen::A,बंद,مغلق
925,sauber::A,साफ़,نظيف
926,sauber::A,सुथरा,نظيف
927,schmutzig::A,गंदा,قذر
928,roh::A,कच्चा,نيء
929,reif::A,पक्व,ناضج
930,reif::A,पक्का,ناضج
931,lecker::A,मज़ेदार,لذيذ
932,lecker::A,स्वादिष्ट,لذيذ
933,süß::A,मीठा,حلو
934,bitter::A,कटु,مر
935,bitter::A,कड़वा,مر
936,sauer::A,खट्टा,حامض
937,hell::A,रोशन,نير
938,dunkel::A,अँधेरा,مظلم
939,schwarz::A,काला,أسود
940,schwarz::A,स्याह,أسود
941,weiß::A,सफ़ेद,أبيض
942,rot::A,लाल,أحمر
943,rot::A,सुर्ख़,أحمر
944,gelb::A,पीला,أصفر
945,gelb::A,ज़र्द,أصفر
946,blau::A,नीला,أزرق
947,blau::A,आसमानी,أزرق
948,grün::A,हरा,أخضر
949,grau::A,धूसर,رمادي
950,bunt::A,रंगीन,ملوب
951,bunt::A,बहुरंगा,ملوب
952,billig::A,सस्ता,رخيص
953,teuer::A,महँगा,غال
954,wertvoll::A,क़ीमती,ثمين
955,wertvoll::A,मूल्यवान्,ثمين
956,blind::A,अंधा,أعمى
957,taub::A,बहरा,أصم
958,taub::A,बहरा,أطرش
959,kräftig::A,ताक़तवर,قوي
960,kräftig::A,शक्तिशाली,قوي
961,stark::A,प्रबल,قوي
962,stark::A,बलवान्,قوي
963,schwach::A,कमज़ोर,ضعيف
964,fett::A,मोटा,سمين
965,fett::A,मांसल,سمين
966,schlank::A,पतला,أهيف
967,schlank::A,छरहरा,أهيف
968,hübsch::A,सुंदर,جميل
969,hübsch::A,ख़ूबसूरत,جميل
970,böse::A,पापी,رديء
971,böse::A,दुष्ट,رديء
972,dumm::A,मूर्ख,أبله
973,dumm::A,मूर्ख,أحمق
974,dumm::A,बुद्धू,أبله
975,dumm::A,बुद्धू,أحمق
976,faul::A,आलसी,كسلان
977,faul::A,सुस्त,كسلان
978,fleißig::A,मेहनती,مجتهد
979,fleißig::A,परिश्रमी,مجتهد
980,geizig::A,कृपण,بخيل
981,geizig::A,कंजूस,بخيل
982,klug::A,समझदार,ذكي
983,klug::A,समझदार,عاقل
984,klug::A,होशियार,ذكي
985,klug::A,होशियार,عاقل
986,klug::A,अक़्लमंद,ذكي
987,klug::A,अक़्लमंद,عاقل
988,geschickt::A,किशल,ماهر
989,lieb::A,प्रिय,عزيز
990,lieb::A,प्यारा,عزيز
991,lustig::A,हँसमुख,مرح
992,lustig::A,ख़ुशदिल,مرح
993,sanft::A,नम्र,حليم
994,hungrig::A,भूखा,جائع
995,krank::A,बीमार,مريض
996,krank::A,अस्वस्थ,مريض
997,nackt::A,नग्न,عار
998,traurig::A,उदास,حزين
999,traurig::A,रंजीदा,حزين
1000,lebendig::A,जीता,حي
1001,lebendig::A,ज़िंदा,حي
1002,gut::A,अच्छा,جيد
1003,schlecht::A,बुरा,سيء
1004,schlecht::A,ख़राब,سيء
1005,richtig::A,ठीक,صحيح
1006,schlimm::A,बुरा,خبيث
1007,schlimm::A,अप्रिय,خبيث
1008,wahr::A,सच,حق
1009,alt::A,पुराना,قديم
1010,neu::A,नया,جديد
1011,ehemalig::A,भूतपूर्व,سابق
1012,alt[Lebewesen]::A,बूढ़ा,مسن
1013,alt[Lebewesen]::A,वृद्ध,مسن
1014,jung::A,जवान,شاب
1015,jung::A,जवान,صغير
1016,arm::A,ग़रीब,فقير
1017,reich::A,धनी,غني
1018,reich::A,अमीर,غني
1019,bekannt::A,मालूम,معلوم
1020,berühmt::A,मशहूर,مشهور
1021,berühmt::A,प्रसिद्ध,مشهور
1022,fremd::A,विदेशी,أجنبي
1023,fremd::A,अपरिचित,أجنبي
1024,verschieden::A,अलग,مختلف
1025,verschieden::A,भिन्न,مختلف
1026,nah::A,नज़दीकी,قريب
1027,fern::A,दूर,بعيد
1028,fern::A,दूरस्थ,بعيد
1029,linker::A,बायाँ,يسار
1030,rechter::A,दायाँ,يمين
1031,rechter::A,दाहिना,يمين
1032,anderer::A,अन्य,آخر
1033,anderer::A,दूसरा,آخر
1034,erster::A,पहला,أول
1035,erster::A,प्रथम,أول
1036,zweiter::A,दूसरा,ثان
1037,zweiter::A,द्वितीय,ثان
1038,dritter::A,तीसरा,ثالث
1039,letzter::A,अंतिम,أخير
1040,letzter::A,आख़िरी,أخير
1041,allein::ADV,तनहा,وحده
1042,allein::ADV,अकेले,وحده
1043,auf einmal::ADV,वक़्त में,بالمرة
1044,zusammen::ADV,एक साथ,معا
1045,zusammen::ADV,साथ साथ,معا
1046,lange::ADV,देर तक,مدة طويلة
1047,plötzlich::ADV,सहसा,فجأة
1048,plötzlich::ADV,अचानक,فجأة
1049,sofort::ADV,तुरंत,حالا
1050,sofort::ADV,तुरंत,فورا
1051,später::ADV,बाद को,فيما بعد
1052,später::ADV,बाद में,فيما بعد
1053,jetzt::ADV,अब,الآن
1054,jetzt::ADV,अब,حاليا
1055,jetzt::ADV,अभी,الآن
1056,jetzt::ADV,अभी,حاليا
1057,heute::ADV,आज,اليوم
1058,morgen::ADV,कल,غدا
1059,bald::ADV,जल्दी,قريبا
1060,dann::ADV,तब,ثم
1061,gestern::ADV,कल,أمس
1062,gestern::ADV,कल,البارحة
1063,einst::ADV,एक दिन,قديما
1064,einst::ADV,पहले कभी,قديما
1065,damals::ADV,उस समय,حينئذ
1066,damals::ADV,उन दिनों,حينئذ
1067,danach::ADV,इसके बाद,ثم
1068,danach::ADV,इसके बाद,بعد ذلك
1069,danach::ADV,इसके पश्चात्,ثم
1070,danach::ADV,इसके पश्चात्,بعد ذلك
1071,vorher::ADV,पहले,من قبل
1072,vorher::ADV,पहले,قبل ذلك
1073,vorher::ADV,पेशतर,من قبل
1074,vorher::ADV,पेशतर,قبل ذلك
1075,zuerst::ADV,पहले,أولا
1076,einmal::ADV,एक बार,مرة
1077,einmal::ADV,एक दफ़ा,مرة
1078,manchmal::ADV,कभी कभी,أحيانا
1079,oft::ADV,अक्सर,كثيرا
1080,immer::ADV,सदा,دائما
1081,immer::ADV,हमेशा,دائما
1082,niemals::ADV,कभी नहीं,لا أبدا
1083,niemals::ADV,कदापि नहीं,لا أبدا
1084,hier::ADV,इधर,هنا
1085,hier::ADV,यहाँ,هنا
1086,hierhin::ADV,इधर को,إلى هنا
1087,hierhin::ADV,यहाँ को,إلى هنا
1088,von hier::ADV,यहाँ से,من هنا
1089,dort::ADV,उधर,هناك
1090,dort::ADV,वहाँ,هناك
1091,dorthin::ADV,उधर को,إلى هناك
1092,dorthin::ADV,वहाँ को,إلى هناك
1093,geradeaus::ADV,सीधे,إلى الأمام
1094,vorwärts::ADV,आगे,إلى الأمام
1095,vorwärts::ADV,आगे को,إلى الأمام
1096,rückwärts::ADV,पीछे को,إلى الوراء
1097,zurück::ADV,वापस,عودا
1098,zurück::ADV,वापस,إلى الخلف
1099,unten::ADV,नीचे,تحت
1100,unten::ADV,नीचे,في الأسفل
1101,hinab::ADV,नीचे को,إلى تحت
1102,oben::ADV,ऊपर,فوق
1103,oben::ADV,ऊपर,في الأعلى
1104,hinauf::ADV,ऊपर को,إلى فوق
1105,hinauf::ADV,ऊपर को,إلى الأعلى
1106,überall::ADV,हर जगह,في كل مكان
1107,überall::ADV,हर स्थान,في كل مكان
1108,nicht::ADV,न,لا
1109,nicht::ADV,न,لم
1110,nicht::ADV,नहीं,لا
1111,nicht::ADV,नहीं,لم
1112,ein wenig::ADV,कुछ,قليلا
1113,ein wenig::ADV,ज़रा,قليلا
1114,ein wenig::ADV,थोड़ा,قليلا
1115,kaum::ADV,लगभग नहीं,كاد لا
1116,kaum::ADV,बराबर नहीं,كاد لا
1117,sehr::ADV,बहुत,جدا
1118,sehr::ADV,बहुत,كثيرا
1119,so::ADV,ऐसा,كذا
1120,so::ADV,ऐसा,كذلك
1121,noch::ADV,अभी तक,ما زال
1122,nur::ADV,केवल,فقط
1123,nur::ADV,सिर्फ़,فقط
1124,schon::ADV,चुकना,قد
1125,wieder::ADV,फिर,من جديد
1126,wieder::ADV,फिर,مرة أخرى
1127,wieder::ADV,दुबारा,من جديد
1128,wieder::ADV,दुबारा,مرة أخرى
1129,vergebens::ADV,व्यर्थ,عبثا
1130,vor::PRP,के आगे,أمام
1131,vor::PRP,के सामने,أمام
1132,hinter::PRP,के पीछे,خلف
1133,hinter::PRP,के पीछे,وراء
1134,unter::PRP,के तले,تحت
1135,unter::PRP,के नीचे,تحت
1136,durch::PRP,के पार,عبر
1137,durch::PRP,के पार,خلال
1138,neben::PRP,के पास,جنب
1139,neben::PRP,के पास,بجانب
1140,neben::PRP,की बग़ल में,جنب
1141,neben::PRP,की बग़ल में,بجانب
1142,zwischen::PRP,के बीच,بين
1143,wegen::PRP,के कारण,بسبب
1144,wegen::PRP,की वजह से,بسبب
1145,dies::PRN,यह,هذا
1146,das::PRN,वह,ذلك
1147,alles::PRN,सब,الكل
1148,alles::PRN,सब कुछ,الكل
1149,ich::PRN,मैं,أنا
1150,du::PRN,तू,أنت
1151,er::PRN,यह,هو
1152,wir::PRN,हम,نحن
1153,ihr::PRN,तुम,أنتم
1154,ihr::PRN,तुम,أنتن
1155,sie::PRN,ये,هم
1156,sie::PRN,ये,هن
1157,was::FPRN,क्या,ما
1158,wer::FPRN,कौन,من
1159,wo::FADV,किधर,أين
1160,wohin::FADV,किधर,إلى أين
1161,wie::FADV,कैसे,كيف
1162,warum::FADV,क्यों,لماذا
1163,wieviel::FNUM,कितना,كم
1164,eins::NUM,एक,واحد
1165,zwei::NUM,दो,اثنين
1166,drei::NUM,तीन,ثلاثة
1167,vier::NUM,चार,أربعة
1168,fünf::NUM,पाँच,خمسة
1169,sechs::NUM,छह,ستة
1170,sieben::NUM,सात,سبعة
1171,acht::NUM,आठ,ثمانية
1172,neun::NUM,नौ,تسعة
1173,zehn::NUM,दस,عشرة
1174,elf::NUM,ग्यारह,أحد عشر
1175,zwölf::NUM,बारह,اثنا عشر
1176,zwanzig::NUM,बीस,عشرون
1177,dreißig::NUM,तीस,ثلاثون
1178,vierzig::NUM,चालीस,أربعون
1179,fünfzig::NUM,पचास,خمسون
1180,sechzig::NUM,साठ,ستون
1181,siebzig::NUM,सत्तर,سبعون
1182,achtzig::NUM,अस्सी,ثمانون
1183,neunzig::NUM,नव्वे,تسعون
1184,hundert::NUM,सौ,مئة
1185,tausend::NUM,हज़ार,ألف
1186,und::CNJ,और,و
1187,oder::CNJ,या,أو
1188,stehen::V,खड़ा होना,وقف
1189,sitzen::V,बैठना,جلس
1190,liegen::V,लेटना,رقد
1191,hängen::V,लटकना,تعلق
1192,werden::V,बनना,صار
1193,werden::V,बनना,أصبح
1194,passieren::V,होना,حدث
1195,beginnen::V,आरंभ होना,ابتدأ
1196,beginnen::V,प्रारंभ होना,ابتدأ
1197,enden::V,अंत होना,انتهى
1198,enden::V,ख़तम होना,انتهى
1199,wechseln::V,बदलना,تغير
1200,aufgehen[Sonne]::V,चढ़ना,شرق
1201,aufgehen[Sonne]::V,उदित होना,شرق
1202,untergehen[Sonne]::V,अस्त हो जाना,غرب
1203,scheinen[Sonne]::V,रोशनी देना,أضاء
1204,donnern::V,गरजना,رعد
1205,wehen::V,चलना,هب
1206,strömen::V,बहना,جرى
1207,strömen::V,प्रवाहित होना,جرى
1208,fließen::V,बहना,سال
1209,fließen::V,प्रवाहित होना,سال
1210,sich drehen::V,घूमना,دار
1211,schwanken::V,हिलना,ترنح
1212,schwingen::V,हिलना,ترجح
1213,fallen::V,गिरना,سقط
1214,brennen::V,जलना,احترق
1215,rauchen::V,धुआँ उड़ाना,دخن
1216,regnen::V,बरसना,أمطر
1217,gefrieren::V,जमना,تجمد
1218,tauen::V,गलना,ذاب
1219,tauen::V,पिघलना,ذاب
1220,schmelzen::V,गलना,ذاب
1221,schmelzen::V,पिघलना,ذاب
1222,trocknen::V,सूखना,نشف
1223,sieden::V,उबलना,غلى
1224,faulen::V,गलना,فسد
1225,faulen::V,सड़ना,فسد
1226,verfaulen::V,गलना,تعفن
1227,verfaulen::V,सड़ना,تعفن
1228,reißen::V,फटना,انقطع
1229,versinken::V,डूबना,غرق
1230,vergehen::V,बीतना,مضى
1231,vergehen::V,गुज़रना,مضى
1232,erscheinen::V,दिखाई देना,لاح
1233,erscheinen::V,दिखाई देना,ظهر
1234,verschwinden::V,ग़ायब होना,غاب
1235,sinken::V,घटना,هبط
1236,sinken::V,उतरना,هبط
1237,abnehmen::V,घटना,نقص
1238,zunehmen::V,बढ़ना,ازداد
1239,steigen::V,बढ़ना,صعد
1240,steigen::V,बढ़ना,ارتفع
1241,wachsen::V,उगना,نما
1242,wachsen::V,उगना,نبت
1243,glänzen::V,चमकना,لمع
1244,funkeln::V,जगमगाना,تلألأ
1245,funkeln::V,टिमटिमाना,تلألأ
1246,lärmen::V,शोर मचाना,ضج
1247,lärmen::V,शोर मचाना,صخب
1248,läuten::V,बजना,قرع
1249,klingeln::V,बजना,دق
1250,klirren::V,झनझनाना,قعقع
1251,brausen::V,साँय-साँय करना,عج
1252,rauschen::V,सरसराना,حف
1253,klingen::V,बजना,رن
1254,bellen::V,भौंकना,نبح
1255,heulen::V,गुर्राना,عوى
1256,blasen::V,फूँकना,نفخ
1257,pfeifen::V,सीटी देना,صفر
1258,schreien::V,चिल्लाना,صرخ
1259,stöhnen::V,कराहना,أن
1260,stöhnen::V,आहें भरना,أن
1261,zittern::V,काँपना,ارتعش
1262,leben::V,जीना,عاش
1263,geboren werden::V,पैदा होना,ولد
1264,atmen::V,साँस लेना,تنفس
1265,trinken::V,पीना,شرب
1266,essen::V,खाना,أكل
1267,schlucken::V,निगलना,جرع
1268,müde werden::V,थकना,تعب
1269,müde werden::V,उकताना,تعب
1270,einschlafen::V,सो जाना,نام
1271,schlafen::V,सोना,نام
1272,aufwachen::V,जागना,استيقظ
1273,aufstehen::V,उठना,قام
1274,sich erholen::V,सुस्ताना,استجم
1275,sich erholen::V,आराम करना,استجم
1276,krank werden::V,बीमार पड़ना,مرض
1277,krank sein::V,बीमार होना,مرض
1278,schmerzen::V,दुखना,آلم
1279,schmerzen::V,दर्द करना,آلم
1280,husten::V,खाँसना,كح
1281,husten::V,खाँसना,سعل
1282,genesen::V,ठीक हो जाना,نقه
1283,genesen::V,स्वस्थ हो जाना,نقه
1284,sterben::V,मरना,مات
1285,umkommen::V,मरना,هلك
1286,sich bewegen::V,चलना,تحرك
1287,sich bewegen::V,हिलना,تحرك
1288,sich rühren::V,हिलना,تحرك
1289,sich erheben::V,उठना,قام
1290,sich setzen::V,बैठना,جلس
1291,hinfallen::V,गिरना,وقع
1292,laufen::V,चलना,مشى
1293,schreiten::V,क़दम जाना,خطا
1294,spazierengehen::V,सैर करना,تنزه
1295,eilen::V,तेज़ी से जाना,عجل
1296,eilen::V,शीघ्रता से चलना,عجل
1297,sich beeilen::V,जल्दी करना,استعجل
1298,sich beeilen::V,शीघ्रता करना,استعجل
1299,sausen::V,बड़ी तेज़ी से चलना,أسرع
1300,rennen::V,भागना,عدا
1301,rennen::V,भागना,ركض
1302,rennen::V,दौड़ना,عدا
1303,rennen::V,दौड़ना,ركض
1304,springen::V,उछलना,قفز
1305,klettern::V,चढ़ना,تسلق
1306,schaukeln::V,झूलना,تأرجح
1307,kriechen::V,रेंगना,دب
1308,kriechen::V,रेंगना,زحف
1309,schwimmen::V,तैरना,سبح
1310,tauchen::V,डूबना,غطس
1311,rudern::V,खेना,جذف
1312,rudern::V,चप्पू चलाना,جذف
1313,fahren::V,चलना,ركب
1314,fahren::V,चलना,سافر
1315,fahren::V,यात्रा करना,ركب
1316,fahren::V,यात्रा करना,سافر
1317,fliegen::V,उड़ना,طار
1318,gehen::V,जाना,سار
1319,gehen::V,जाना,ذهب
1320,weggehen::V,चला जाना,ذهب
1321,weggehen::V,चला जाना,انصرف
1322,weggehen::V,बाहर जाना,ذهب
1323,weggehen::V,बाहर जाना,انصرف
1324,abfahren::V,छूटना,رحل
1325,abfahren::V,रवाना होना,رحل
1326,anhalten::V,रुकना,توقف
1327,anhalten::V,खड़ा होना,توقف
1328,hineingehen::V,घुसना,دخل
1329,hineingehen::V,अंदर जाना,دخل
1330,eintreten::V,प्रवेश करना,دخل
1331,kommen::V,आना,أتى
1332,kommen::V,आना,جاء
1333,ankommen::V,पहुँचना,وصل
1334,zurückkommen::V,लौटना,عاد
1335,zurückkommen::V,लौटना,رجع
1336,zurückkommen::V,वापस आना,عاد
1337,zurückkommen::V,वापस आना,رجع
1338,bleiben::V,रहना,مكث
1339,bleiben::V,रुकना,مكث
1340,warten::V,इंतज़ार करना,انتظر
1341,erwarten::V,प्रतीक्षा करना,ترقب
1342,erwarten::V,प्रतीक्षा करना,انتظر
1343,suchen::V,ढूँढ़ना,بحث
1344,finden::V,पाना,وجد
1345,finden::V,ढूँढ़ निकालना,وجد
1346,versuchen::V,कोशिश करना,حاول
1347,vorbereiten::V,तैयार करना,أعد
1348,vorbereiten::V,तैयार करना,حضر
1349,lieben::V,प्यार करना,أحب
1350,mögen::V,पसंद होना,أحب
1351,lachen::V,हँसना,ضحك
1352,rühren::V,छूना,أثر
1353,weinen::V,रोना,بكى
1354,schimpfen::V,गाली देना,سب
1355,schimpfen::V,गाली देना,شتم
1356,sich ärgern::V,चिढ़ना,زعل
1357,sich ärgern::V,नाराज़ होना,زعل
1358,sich fürchten::V,डरना,هاب
1359,sich fürchten::V,भय खाना,هاب
1360,fürchten::V,डरना से,خاف
1361,fürchten::V,डरना से,خشي
1362,fürchten::V,भय खाना से,خاف
1363,fürchten::V,भय खाना से,خشي
1364,fliehen::V,भागना,هرب
1365,flüchten::V,निकल भागना,فر
1366,sehen::V,देखना,رأى
1367,anschauen::V,देखना,نظر
1368,ansehen::V,दृष्टि डालना पर,نظر
1369,hören::V,सुनना,سمع
1370,zuhören::V,सुनना,أصغى
1371,probieren::V,चखना,ذاق
1372,riechen::V,सूँघना,شم
1373,riechen::V,सूँघना,استنشق
1374,fühlen::V,महसूस करना,شعر
1375,scheinen::V,लगना,ظهر
1376,zu sehen sein::V,दिखाई देना,ظهر
1377,vernehmen::V,सुनना,سمع
1378,frieren::V,ठंड लगना,بردان
1379,frieren::V,सर्दी लगना,بردان
1380,tun::V,करना,فعل
1381,können::V,सकना,قدر
1382,können::V,सकना,استطاع
1383,können::V,जानना,قدر
1384,können::V,जानना,استطاع
1385,wollen::V,चाहना,شاء
1386,wollen::V,चाहना,أراد
1387,anfangen::V,शुरू करना,بدأ
1388,beenden::V,ख़त्म करना,أنهى
1389,beenden::V,समाप्त करना,أنهى
1390,aufhören::V,बंद जाना,توقف
1391,aufhören::V,बंद जाना,انقطع
1392,aufhören::V,समाप्त जाना,توقف
1393,aufhören::V,समाप्त जाना,انقطع
1394,gelingen::V,बनना,نجح
1395,gelingen::V,अच्छा होना,نجح
1396,geraten::V,बन पड़ना,طلع
1397,öffnen::V,खोलना,فتح
1398,schließen::V,बंद करना,أغلق
1399,stellen::V,रखना,وضع
1400,stellen::V,रखना,أقام
1401,setzen::V,रखना,أجلس
1402,setzen::V,बिठाना,أجلس
1403,legen::V,रखना,وضع
1404,legen::V,लिटाना,وضع
1405,berühren::V,छूना,مس
1406,berühren::V,छूना,لمس
1407,berühren::V,स्पर्श करना,مس
1408,berühren::V,स्पर्श करना,لمس
1409,verbinden::V,बाँधना,ربط
1410,verbinden::V,बाँधना,وصل
1411,bedecken::V,ढकना,غطى
1412,aufhängen::V,लटकाना,علق
1413,anzünden::V,जलाना,أوقد
1414,aufheben::V,उठाना,لقط
1415,zurücklassen::V,पीछे छोड़ना,ترك
1416,verlieren::V,खोना,فقد
1417,verlieren::V,गँवाना,فقد
1418,fallen lassen::V,गिराना,أسقط
1419,machen::V,करना,فعل
1420,machen::V,बनाना,فعل
1421,herstellen::V,बनाना,صنع
1422,herstellen::V,बनाना,أنتج
1423,herstellen::V,तैयार करना,صنع
1424,herstellen::V,तैयार करना,أنتج
1425,bauen::V,बनाना,بنى
1426,bauen::V,बनाना,شيد
1427,bauen::V,निर्माण करना,بنى
1428,bauen::V,निर्माण करना,شيد
1429,reparieren::V,मरम्मत करना,صلح
1430,verbessern::V,सुधारना,صحح
1431,ändern::V,बदलना,غير
1432,ändern::V,परीवर्तन करना,غير
1433,graben::V,खोदना,حفر
1434,beugen::V,झुकाना,ثنى
1435,beugen::V,झुकाना,أحنى
1436,biegen::V,झुकाना,لوى
1437,drehen::V,फेरना,أدار
1438,drehen::V,फेरना,دور
1439,drehen::V,घुमाना,أدار
1440,drehen::V,घुमाना,دور
1441,wenden::V,पलटना,قلب
1442,wenden::V,मोड़ना,قلب
1443,umdrehen::V,घुमाना,قلب
1444,heben::V,उठाना,رفع
1445,heben::V,ऊँचा करना,رفع
1446,hochheben::V,उठाना,رفع
1447,hochheben::V,ऊपर को उठाना,رفع
1448,ergreifen::V,पकड़ना,مسك
1449,ergreifen::V,हाथ में लेना,مسك
1450,halten::V,धरना,مسك
1451,halten::V,पकड़ना,مسك
1452,drücken::V,दबाना,ضغط
1453,schieben::V,सरकाना,حرك
1454,schieben::V,खिसकाना,حرك
1455,kratzen::V,खुरचना,خدش
1456,kratzen::V,खुजलाना,خدش
