,Concept_ID,ca,cy
825,zwischen::PRP,entre,rhwng
826,zwischen::PRP,entre,cydrhwng
827,wegen::PRP,a causa de,o achos
828,wegen::PRP,a causa de,oherwydd
829,dies::PRN,aquest,hyn
830,das::PRN,això,hynny
831,alles::PRN,tot,popeth
832,ich::PRN,jo,fi
833,du::PRN,tu,ti
834,er::PRN,ell,fe
835,wir::PRN,nosaltres,ni
836,ihr::PRN,vosaltres,chi
837,sie::PRN,ells,hwy
838,sie::PRN,elles,hwy
839,was::FPRN,què,pa beth
840,wer::FPRN,qui,pwy
841,wo::FADV,on,ble
842,wo::FADV,on,ym mha le
843,wohin::FADV,cap a on,i ble
844,wohin::FADV,cap a on,i ba le
845,wie::FADV,com,sut
846,warum::FADV,per què,pam
847,wieviel::FNUM,quant,faint
848,eins::NUM,u,un
849,zwei::NUM,dos,dau
850,drei::NUM,tres,tri
851,vier::NUM,quatre,pedwar
852,fünf::NUM,cinc,pump
853,sechs::NUM,sis,chwech
854,sieben::NUM,set,saith
855,acht::NUM,vuit,wyth
856,neun::NUM,nou,naw
857,zehn::NUM,deu,deg
858,elf::NUM,onze,un ar ddeg
859,zwölf::NUM,dotze,deuddeg
860,zwölf::NUM,dotze,un deg dau
861,zwanzig::NUM,vint,ugain
862,dreißig::NUM,trenta,tri deg
863,dreißig::NUM,trenta,deg ar hugain
864,vierzig::NUM,quaranta,deugain
865,fünfzig::NUM,cinquanta,hanner cant
866,sechzig::NUM,seixanta,chwe deg
867,siebzig::NUM,setanta,saith deg
868,siebzig::NUM,setanta,deg a thrigain
869,achtzig::NUM,vuitanta,wyth deg
870,achtzig::NUM,vuitanta,pedar ugain
871,neunzig::NUM,noranta,naw deg
872,neunzig::NUM,noranta,deg a phedwar ugain
873,hundert::NUM,cent,cant
874,tausend::NUM,mil,mil
875,und::CNJ,i,a
876,oder::CNJ,o,neu
877,stehen::V,estar de peu,sefyll
878,sitzen::V,seure,eistedd
879,liegen::V,jeure,gorwedd
880,hängen::V,penjar,hongian
881,werden::V,fer-se,dod yn
882,werden::V,fer-se,mynd yn
883,werden::V,posar-se,dod yn
884,werden::V,posar-se,mynd yn
885,passieren::V,succeir,digwydd
886,beginnen::V,iniciar-se,cychwyn
887,enden::V,acabar-se,gorffen
888,enden::V,terminar-se,gorffen
889,wechseln::V,canviar,newid
890,aufgehen[Sonne]::V,sortir,codi
891,untergehen[Sonne]::V,posar-se,machlud
892,scheinen[Sonne]::V,brillar,tywynnu
893,donnern::V,tronar,taranu
894,wehen::V,bufar,chwythu
895,strömen::V,afluir,ffrydio
896,fließen::V,fluir,llifo
897,sich drehen::V,girar,troi
898,sich drehen::V,girar,cylchdroi
899,schwanken::V,vacil·lar,siglo
900,schwingen::V,oscil·lar,siglo
901,fallen::V,caure,cwympo
902,fallen::V,tombar,cwympo
903,brennen::V,cremar,llosgi
904,rauchen::V,fumejar,mygu
905,regnen::V,ploure,glawio
906,gefrieren::V,gelar-se,rhewi
907,tauen::V,fondre's,toddi
908,tauen::V,fondre's,meirioli
909,schmelzen::V,fondre's,toddi
910,trocknen::V,assecar-se,sychu
911,sieden::V,bullir,berwi
912,faulen::V,podrir-se,pydru
913,faulen::V,podrir-se,braenu
914,verfaulen::V,podrir-se,pydru
915,verfaulen::V,podrir-se,dadfeilio
916,reißen::V,trencar-se,clecian
917,reißen::V,trencar-se,torri'n glats
918,versinken::V,enfonsar-se,suddo
919,vergehen::V,passar,myned heibio
920,vergehen::V,passar,pasio
921,erscheinen::V,aparèixer,ymddangos
922,verschwinden::V,desaparèixer,diflannu
923,sinken::V,baixar,syrthio
924,sinken::V,descendir,syrthio
925,abnehmen::V,decréixer,lleihau
926,zunehmen::V,augmentar,cynyddu
927,steigen::V,pujar,codi
928,wachsen::V,créixer,tyfu
929,glänzen::V,brillar,disgleirio
930,glänzen::V,resplendir,disgleirio
931,funkeln::V,espurnejar,pefrio
932,lärmen::V,fer soroll,cadw sŵn
933,lärmen::V,fer soroll,gwneud twrw
934,läuten::V,sonar,canu
935,klingeln::V,trucar,canu
936,klingeln::V,trucar,seinio
937,klirren::V,dringar,tincian
938,brausen::V,rugir,rhuo
939,rauschen::V,murmurar,siffrwd
940,rauschen::V,murmurar,chwithrwd
941,klingen::V,sonar,seinio
942,bellen::V,lladrar,cyfarth
943,heulen::V,udolar,udo
944,heulen::V,udolar,oernadu
945,blasen::V,bufar,chwythu
946,pfeifen::V,xiular,chwibanu
947,schreien::V,cridar,gweiddi
948,schreien::V,cridar,bloeddio
949,stöhnen::V,gemegar,griddfan
950,zittern::V,tremolar,crynu
951,leben::V,vīure,byw
952,geboren werden::V,néixer,cael eich geni
953,atmen::V,respirar,anadlu
954,trinken::V,beure,yfed
955,essen::V,menjar,bwyta
956,schlucken::V,empassar-se,llyncu
957,müde werden::V,cansar-se,blino
958,einschlafen::V,adormir-se,mynd i gysgu
959,einschlafen::V,adormir-se,syrthio i gysgu
960,schlafen::V,dormir,huno
961,schlafen::V,dormir,cysgu
962,aufwachen::V,despertar-se,dihuno
963,aufstehen::V,llevar-se,codi
964,sich erholen::V,descansar,ymlacio
965,sich erholen::V,descansar,dadflino
966,krank werden::V,posar-se malalt,mynd yn sâl
967,krank werden::V,posar-se malalt,mynd yn wael
968,krank sein::V,estar malalt,gwaelu
969,schmerzen::V,doldre,brifo
970,husten::V,tossir,pesychu
971,genesen::V,recuperar-se,gwella
972,genesen::V,recuperar-se,cael yn ôl
973,sterben::V,morir,marw
974,umkommen::V,perir,trengi
975,sich bewegen::V,moure's,symud
976,sich rühren::V,moure's,syflyd
977,sich erheben::V,aixecar-se,codi
978,sich setzen::V,asseure's,eistedd
979,hinfallen::V,caure's,cwympo
980,laufen::V,caminar,cerdded
981,schreiten::V,procedir,camu
982,spazierengehen::V,passejar,mynd am dro
983,eilen::V,anar corrent,rhuthro
984,sich beeilen::V,afanyar-se,brysio
985,sausen::V,córrer,rhuthro
986,rennen::V,córrer,rhedeg
987,springen::V,saltar,llamu
988,springen::V,saltar,neidio
989,klettern::V,escalar,dringo
990,schaukeln::V,gronxar-se,siglo
991,schaukeln::V,balancejar-se,siglo
992,kriechen::V,reptar,cropian
993,kriechen::V,arrossegar-se,cropian
994,schwimmen::V,nadar,nofio
995,tauchen::V,bussejar,plymio
996,tauchen::V,bussejar,ymsuddo
997,tauchen::V,submergir-se,plymio
998,tauchen::V,submergir-se,ymsuddo
999,rudern::V,remar,rhwyfo
1000,fahren::V,anar,gyrru
1001,fahren::V,anar,dreifio
1002,fliegen::V,volar,hedfan
1003,gehen::V,caminar,mynd
1004,weggehen::V,anar-se'n,mynd
1005,weggehen::V,anar-se'n,ymadael
1006,abfahren::V,partir,ymadael
1007,anhalten::V,aturar-se,stopio
1008,hineingehen::V,entrar,mynd i mewn
1009,eintreten::V,entrar,mynd i
1010,kommen::V,venir,dod
1011,ankommen::V,arribar,cyrraedd
1012,zurückkommen::V,tornar,dychwelyd
1013,bleiben::V,quedar-se,aros
1014,bleiben::V,quedar-se,sefyll
1015,warten::V,esperar,aros
1016,warten::V,esperar,disgwyl
1017,erwarten::V,esperar,disgwyl
1018,suchen::V,buscar,chwilio am
1019,finden::V,trobar,darganfod
1020,versuchen::V,intentar,profi
1021,versuchen::V,intentar,ceisio
1022,vorbereiten::V,preparar,paratoi
1023,lieben::V,estimar,caru
1024,mögen::V,agradar a,hoffi
1025,lachen::V,riure,chwerthin
1026,rühren::V,commoure,cynhyrfu
1027,rühren::V,emocionar,cynhyrfu
1028,weinen::V,plorar,wylo
1029,weinen::V,plorar,llefain
1030,schimpfen::V,renyar,grwgnach
1031,sich ärgern::V,enfadar-se,gofidio
1032,sich fürchten::V,tenir por,ofni
1033,fürchten::V,témer,arswydo
1034,fliehen::V,fugir,ffoi
1035,flüchten::V,refugiar-se,dianc
1036,sehen::V,veure,gweld
1037,anschauen::V,mirar,syllu
1038,anschauen::V,mirar,edrych
1039,ansehen::V,mirar,gwylio
1040,hören::V,oir,clywed
1041,zuhören::V,escoltar,gwrando
1042,probieren::V,provar,profi
1043,riechen::V,olorar,arogli
1044,fühlen::V,sentīr,teimlo
1045,fühlen::V,sentīr,clywed
1046,scheinen::V,semblar,ymddangos
1047,zu sehen sein::V,poder-se veure,dod i'r golwg
1048,vernehmen::V,percebre,clywed sôn am
1049,frieren::V,tenir fred,bod yn oer
1050,tun::V,fer,gwneud
1051,können::V,poder,gallu
1052,wollen::V,voler,bod mewn angen
1053,anfangen::V,iniciar,dechrau
1054,beenden::V,acabar,darfod
1055,beenden::V,acabar,gorffen
1056,aufhören::V,deixar,peidio
1057,gelingen::V,sortir bé,llwyddo
1058,geraten::V,sortir,diweddu
1059,öffnen::V,obrir,agor
1060,schließen::V,tancar,cau
1061,stellen::V,posar,gosod
1062,stellen::V,col·locar,gosod
1063,setzen::V,assentar,gosod
1064,legen::V,posar,gosod
1065,berühren::V,tocar,cyffwrdd
1066,verbinden::V,unir,cysylltu
1067,verbinden::V,connectar,cysylltu
1068,bedecken::V,tapar,gorchuddio
1069,bedecken::V,cobrir,gorchuddio
1070,aufhängen::V,penjar,crogi
1071,aufhängen::V,penjar,hongian
1072,anzünden::V,encendre,cynnau
1073,aufheben::V,aixecar,codi
1074,zurücklassen::V,deixar,gadael
1075,verlieren::V,pērdre,colli
1076,fallen lassen::V,deixar caure,gollwng
1077,machen::V,fer,gwneud
1078,herstellen::V,producir,cynhyrchu
1079,bauen::V,construir,adeiladu
1080,reparieren::V,reparar,trwsio
1081,reparieren::V,reparar,atgyweirio
1082,verbessern::V,millorar,diwygio
1083,ändern::V,canviar,altro
1084,graben::V,cavar,palu
1085,graben::V,cavar,cloddio
1086,beugen::V,doblegar,plygu
1087,biegen::V,corbar,plygu
1088,biegen::V,arquejar,plygu
1089,drehen::V,girar,troelli
1090,wenden::V,girar,troi
1091,umdrehen::V,voltar,troi
1092,heben::V,pujar,codi
1093,heben::V,aixecar,codi
1094,hochheben::V,aixecar,dyrchafu
1095,ergreifen::V,agafar,gafael
1096,halten::V,mantenir,dal
1097,drücken::V,prémer,pwyso
1098,drücken::V,prémer,gwasgu
1099,drücken::V,estrènyer,pwyso
1100,drücken::V,estrènyer,gwasgu
1101,schieben::V,empènyer,gwthio
1102,kratzen::V,raspar,crafu
1103,lecken::V,llepar,llyfu
1104,beißen::V,mossegar,cnoi
1105,beißen::V,mossegar,brathu
1106,abreißen::V,arrencar,tynnu ymaith
1107,abschneiden::V,tallar,torri
1108,binden::V,lligar,clymu
1109,stecken::V,ficar,plannu
1110,brechen::V,trencar,torri
1111,klopfen::V,trucar,taro
1112,hauen::V,picar,taro
1113,hauen::V,colpejar,taro
1114,kleben::V,enganxar,gludio
1115,reiben::V,fregar,rhwbio
1116,streichen::V,untar,taenu
1117,schleifen::V,afilar,hogi
1118,schleifen::V,esmolar,hogi
1119,schneiden::V,tallar,torri
1120,rütteln::V,sacsejar,ysgytio
1121,schütteln::V,agitar,siglo
1122,schütteln::V,agitar,ysgwyd
1123,schütteln::V,sacsejar,siglo
1124,schütteln::V,sacsejar,ysgwyd
1125,schwenken::V,agitar,siglo
1126,schütten::V,abocar,tywallt
1127,füllen::V,omplir,llenwi
1128,einwickeln::V,embolicar,lapio
1129,tragen::V,dur,cludo
1130,tragen::V,portar,cludo
1131,schleppen::V,arrossegar,llusgo
1132,ziehen::V,tirar,tynnu
1133,ziehen::V,estirar,tynnu
1134,aufbewahren::V,conservar,cadw
1135,werfen::V,llançar,taflu
1136,fangen::V,agafar,dal
1137,fangen::V,atrapar,dal
1138,packen::V,engrapar,cipio
1139,packen::V,engrapar,crafangu
1140,verstecken::V,amagar,celu
1141,verstecken::V,amagar,cuddio
1142,teilen::V,dividir,rhannu
1143,schicken::V,enviar,anfon
1144,bringen::V,portar,dod â
1145,hinzufügen::V,afegir,chwanegu
1146,bekommen::V,obtenir,cael
1147,erhalten::V,rebre,derbyn
1148,nehmen::V,prendre,cymryd
1149,wählen::V,triar,dewis
1150,wählen::V,elegir,dewis
1151,auswählen::V,escollir,dethol
1152,auswählen::V,seleccionar,dethol
1153,bewahren::V,conservar,cadw
1154,behindern::V,impedir,atal
1155,behindern::V,impedir,rhwystro
1156,behindern::V,obstaculitzar,atal
1157,behindern::V,obstaculitzar,rhwystro
1158,verderben::V,espatllar,difetha
1159,beschädigen::V,danyar,niweidio
1160,beschädigen::V,destrossar,niweidio
1161,zerbrechen::V,trencar,torri
1162,zerreißen::V,estripar,rhwygo
1163,zerstören::V,destruir,dinistrio
1164,verbrennen::V,cremar,llosgi
1165,geben::V,donar,rhoi
1166,reichen::V,passar,estyn
1167,schenken::V,regalar,rhoddi
1168,versprechen::V,prometre,addo
1169,wünschen::V,desitjar,dymuno
1170,loben::V,elogiar,canmol
1171,küssen::V,fer un petó a,cusanu
1172,wiegen::V,bressolar,siglo
1173,zudecken::V,tapar,gorchuddio
1174,zudecken::V,cobrir,gorchuddio
1175,wecken::V,despertar,deffro
1176,zeigen::V,mostrar,dangos
1177,zeigen::V,ensenyar,dangos
1178,führen::V,guiar,arwain
1179,führen::V,conduir,arwain
1180,lehren::V,ensenyar,dysgu
1181,unterrichten::V,ensenyar,hyfforddi
1182,aufziehen::V,criar,dod i fyny
1183,leiten::V,dirigir,arwain
1184,antreiben::V,impel·lir,annog
1185,lassen::V,fer,gadael
1186,einladen::V,invitar,gwahodd
1187,einladen::V,convidar,gwahodd
1188,vereinigen::V,unir,uno
1189,vereinigen::V,unir,cyfuno
1190,besuchen::V,visitar,ymweld â
1191,besuchen::V,anar a veure,ymweld â
1192,treffen::V,trobar,cwrdd
1193,treffen::V,trobar,cyfarfod
1194,sich versammeln::V,reunir-se,casglu
1195,sich versammeln::V,reunir-se,cynnull
1196,spielen::V,jugar,chwarae
1197,singen::V,cantār,canu
1198,tanzen::V,ballar,dawnsio
1199,sich trennen::V,separar-se,ymwahanu
1200,verlassen::V,deixar,gadael
1201,verlassen::V,abandonar,gadael
1202,retten::V,salvar,achub
1203,bewachen::V,vigilar,gwarchod
1204,schützen::V,protegir,noddi
1205,verteidigen::V,defensar,amddiffyn
1206,sich schlagen::V,barallar-se,ffraeo
1207,sich schlagen::V,barallar-se,terfysgu
1208,schießen::V,tirar,saethu
1209,schießen::V,disparar,saethu
1210,siegen::V,vèncer,ennill
1211,ärgern::V,enfadar,cythruddo
1212,schlagen::V,pegar,curo
1213,schlagen::V,colpejar,curo
1214,treten::V,donar un cop de peu a,cicio
1215,stechen::V,punxar,pigo
1216,stechen::V,apunyalar,pigo
1217,stoßen::V,empènyer,gwthio
1218,stehlen::V,robar,dwyn
1219,stehlen::V,robar,lladrata
1220,stören::V,molestar,aflonyddu
1221,belästigen::V,importunar,trafferthu
1222,verbergen::V,amagar,cuddio
1223,verbergen::V,ocultar,cuddio
1224,täuschen::V,enganyar,twyllo
1225,betrügen::V,estafar,hocedu
1226,töten::V,matar,lladd
1227,wohnen::V,vīure,byw
1228,wohnen::V,habitar,byw
1229,arbeiten::V,treballar,gweithio
1230,sammeln::V,col·leccionar,casglu
1231,pflücken::V,collir,casglu
1232,jagen::V,caçar,hela
1233,fischen::V,pescar,pysgota
1234,fassen::V,atrapar,dal
1235,hüten::V,pasturar,bugeilio
1236,treiben::V,arriar,gyrru
1237,anbinden::V,lligar,clymu
1238,füttern::V,donar menjar a,porthi
1239,melken::V,munyir,godro
1240,hacken::V,picar,torri
1241,hacken::V,tallar,torri
1242,gießen::V,regar,dyfrhau
1243,reifen::V,madurar,aeddfedu
1244,zubereiten::V,preparar,coginio
1245,kochen::V,coure,berwi
1246,backen::V,coure al forn,pobi
1247,backen::V,coure al forn,crasu
1248,braten::V,rostir,ffrio
1249,umrühren::V,remenar,cyffroi
1250,stricken::V,tricotar,gwau
1251,stricken::V,fer punt de mitja,gwau
1252,nähen::V,cosir,gwnïo
1253,färben::V,tenyir,lliwio
1254,reinigen::V,netejar,glanhau
1255,waschen::V,rentār,golchi
1256,abwischen::V,eixugar,sychu
1257,spülen::V,esbandir,streulio
1258,fegen::V,escombrar,ysgubo
1259,kehren::V,escombrar,ysgubo
1260,baden::V,banyar-se,cael bath
1261,sich waschen::V,rentār-se,ymolchi
1262,ausziehen::V,treure's,tynnu
1263,anziehen::V,posar-se,gwisgo
1264,sich anziehen::V,vestir-se,ymwisgo
1265,kämmen::V,pentinar,cribo
1266,schmücken::V,adornar,harddu
1267,schmücken::V,adornar,addurno
1268,sagen::V,dir,dweud
1269,sprechen::V,parlar,llefaru
1270,reden::V,parlar,siarad
1271,sich unterhalten::V,conversar,sgwrsio
1272,fragen::V,preguntar,gofyn
1273,bitten::V,demanar,gofyn am
1274,erzählen::V,contar,dweud
1275,erzählen::V,explicar,dweud
1276,mitteilen::V,comunicar,cyfleu
1277,nennen::V,nomenar,enwi
1278,rufen::V,cridar,galw
1279,prahlen::V,lloar-se,brolio
1280,prahlen::V,lloar-se,ymffrostio
1281,prahlen::V,jactar-se,brolio
1282,prahlen::V,jactar-se,ymffrostio
1283,übersetzen::V,traduir,cyfieithu
1284,denken::V,pensar,meddwl
1285,glauben::V,creure,credu
1286,glauben::V,creure,coelio
1287,bemerken::V,notar,sylwi
1288,erkennen::V,reconèixer,adnabod
1289,begreifen::V,comprendre,amgyffred
1290,verstehen::V,entendre,deall
1291,lernen::V,aprendre,dysgu
1292,wissen::V,saber,gwybod
1293,sich erinnern an::V,recordar,cofio
1294,vergessen::V,oblidar,anghofio
1295,messen::V,mesurar,mesur
1296,zählen::V,comptar,cyfrif
1297,rechnen::V,calcular,cyfrifo
1298,lesen::V,llegir,darllen
1299,malen::V,pintar,peintio
1300,zeichnen::V,dibuixar,tynnu
1301,schreiben::V,escrīure,ysgrifennu
1302,besitzen::V,posseir,meddu
1303,kaufen::V,comprar,prynu
1304,verkaufen::V,vendre,gwerthu
1305,bezahlen::V,pagar,talu am
1306,zahlen::V,pagar per,talu
1307,beherrschen::V,dominar,rheoli
1308,beherrschen::V,dominar,llywodraethu
1309,ertragen::V,aguantar,dioddef
