,Concept_ID,ro,sl
830,plötzlich::ADV,pe neașteptate,náglo
831,plötzlich::ADV,pe neașteptate,nenádoma
832,sofort::ADV,imediat,prècej
833,sofort::ADV,numaidecît,prècej
834,später::ADV,mai apoi,poznêje
835,später::ADV,mai târziu,poznêje
836,jetzt::ADV,acum,zdàj
837,heute::ADV,azi,dánes
838,heute::ADV,astăzi,dánes
839,morgen::ADV,mâine,jútri
840,bald::ADV,curând,kmálu
841,dann::ADV,apoi,nató
842,gestern::ADV,ieri,včéraj
843,einst::ADV,odată,nékdaj
844,einst::ADV,odinioară,nékdaj
845,damals::ADV,atunci,tedàj
846,damals::ADV,atunci,takràt
847,damals::ADV,pe atunci,tedàj
848,damals::ADV,pe atunci,takràt
849,danach::ADV,după aceasta,potèm
850,vorher::ADV,mai întâi,poprèj
851,vorher::ADV,în prealabil,poprèj
852,zuerst::ADV,întâi,spŕva
853,zuerst::ADV,în primul rând,spŕva
854,einmal::ADV,odată,ênkrat
855,manchmal::ADV,uneori,včásih
856,manchmal::ADV,câteodată,včásih
857,oft::ADV,des,pogósto
858,oft::ADV,deseori,pogósto
859,immer::ADV,mereu,védno
860,immer::ADV,mereu,zméraj
861,immer::ADV,întotdeauna,védno
862,immer::ADV,întotdeauna,zméraj
863,niemals::ADV,niciodată,nikdàr
864,hier::ADV,aci,tù
865,hier::ADV,aci,túkaj
866,hier::ADV,aici,tù
867,hier::ADV,aici,túkaj
868,hierhin::ADV,încoace,sèmkaj
869,von hier::ADV,de aici,od tú
870,dort::ADV,acolo,tàm
871,dorthin::ADV,dincolo,tjà
872,geradeaus::ADV,drept înainte,rávno napréj
873,vorwärts::ADV,înainte,napréj
874,rückwärts::ADV,îndărăt,zádaj
875,zurück::ADV,înapoi,nazáj
876,unten::ADV,jos,dôli
877,unten::ADV,jos,spôdaj
878,unten::ADV,dedesubt,dôli
879,unten::ADV,dedesubt,spôdaj
880,hinab::ADV,în jos,dôl
881,hinab::ADV,de vale,dôl
882,oben::ADV,sus,gôri
883,oben::ADV,sus,zgôraj
884,oben::ADV,deasupra,gôri
885,oben::ADV,deasupra,zgôraj
886,hinauf::ADV,în sus,gôr
887,überall::ADV,peste tot,povsód
888,überall::ADV,pretutindeni,povsód
889,nicht::ADV,nu,ne
890,ein wenig::ADV,puțin,málo
891,kaum::ADV,cu greu,kómaj
892,kaum::ADV,cu anevoie,kómaj
893,sehr::ADV,mult,zeló
894,sehr::ADV,foarte,zeló
895,so::ADV,așa,takó
896,so::ADV,atât,takó
897,noch::ADV,încă,še
898,nur::ADV,doar,samó
899,schon::ADV,și,žè
900,schon::ADV,deja,žè
901,wieder::ADV,iar,spét
902,wieder::ADV,iarăși,spét
903,vergebens::ADV,în zadar,zamàn
904,vergebens::ADV,în zadar,zastónj
905,vor::PRP,înainte de,pred
906,hinter::PRP,după,za
907,hinter::PRP,în spatele,za
908,unter::PRP,sub,pod
909,durch::PRP,prin,skózi
910,neben::PRP,lângă,kràj
911,neben::PRP,lângă,póleg
912,neben::PRP,alături de,kràj
913,neben::PRP,alături de,póleg
914,zwischen::PRP,între,med
915,zwischen::PRP,între,izmed
916,zwischen::PRP,dintre,med
917,zwischen::PRP,dintre,izmed
918,wegen::PRP,pentru,zarádi
919,dies::PRN,acesta,tó
920,das::PRN,asta,tó
921,alles::PRN,tot,vsè
922,ich::PRN,eu,jàz
923,du::PRN,tu,tí
924,er::PRN,el,òn
925,er::PRN,dânsul,òn
926,wir::PRN,noi,mí
927,ihr::PRN,voi,ví
928,sie::PRN,ei,ôni
929,sie::PRN,dânșii,ôni
930,was::FPRN,ce,káj
931,wer::FPRN,cine,kdó
932,wo::FADV,unde,kjé
933,wohin::FADV,încotro,kám
934,wie::FADV,cum,kakó
935,warum::FADV,de ce,zakáj
936,warum::FADV,pentru ce,zakáj
937,wieviel::FNUM,cât,kóliko
938,eins::NUM,unu,êden
939,zwei::NUM,doi,dvá
940,drei::NUM,trei,trí
941,vier::NUM,patru,štíri
942,fünf::NUM,cinci,pét
943,sechs::NUM,șase,šést
944,sieben::NUM,șapte,sédem
945,acht::NUM,opt,ósem
946,neun::NUM,nouă,devét
947,zehn::NUM,zece,desét
948,elf::NUM,unsprezece,enájst
949,zwölf::NUM,douăsprezece,dvánajst
950,zwanzig::NUM,douăzeci,dvájset
951,dreißig::NUM,treizeci,trídeset
952,vierzig::NUM,patruzeci,štírideset
953,fünfzig::NUM,cincizeci,pétdeset
954,sechzig::NUM,șaizeci,šéstdeset
955,siebzig::NUM,șaptezeci,sédemdeset
956,achtzig::NUM,optzeci,ósemdeset
957,neunzig::NUM,nouăzeci,devétdeset
958,hundert::NUM,sută,stó
959,tausend::NUM,mie,tísoč
960,und::CNJ,și,in
961,oder::CNJ,ori,áli
962,stehen::V,sta,státi
963,sitzen::V,ședea,sedéti
964,liegen::V,zăcea,ležáti
965,liegen::V,fi culcat,ležáti
966,hängen::V,atârna,viséti
967,werden::V,deveni,postáti
968,werden::V,se face,postáti
969,passieren::V,se întâmpla,zgodíti se
970,beginnen::V,începe,začéti se
971,enden::V,se sfârși,končáti se
972,enden::V,se termina,končáti se
973,wechseln::V,se schimba,ménjati se
974,aufgehen[Sonne]::V,răsări,vzíti
975,untergehen[Sonne]::V,apune,zaíti
976,scheinen[Sonne]::V,străluci,sijáti
977,donnern::V,tuna,grméti
978,wehen::V,bate,píhati
979,strömen::V,curge în șiroaie,líti
980,fließen::V,curge,têči
981,sich drehen::V,se învârti,vrtéti se
982,schwanken::V,se clătina,kolébati
983,schwingen::V,vibra,níhati
984,schwingen::V,flutura,níhati
985,fallen::V,cădea,pádati
986,brennen::V,arde,goréti
987,rauchen::V,fuma,kadíti se
988,regnen::V,ploua,deževáti
989,gefrieren::V,îngheța,zmŕzniti
990,tauen::V,se dezgheța,tájati
991,schmelzen::V,se topi,kopnéti
992,trocknen::V,se usca,sušíti se
993,sieden::V,fierbe,kipéti
994,sieden::V,clocoti,kipéti
995,faulen::V,se împuți,gníti
996,verfaulen::V,putrezi,zgníti
997,reißen::V,se rupe,tŕgati se
998,reißen::V,se sfâșia,tŕgati se
999,versinken::V,se scufunda,pogrézniti se
1000,vergehen::V,trece,miníti
1001,vergehen::V,se scurge,miníti
1002,erscheinen::V,apărea,pojáviti se
1003,verschwinden::V,dispărea,izgíniti
1004,sinken::V,cădea,péšati
1005,sinken::V,coborî,péšati
1006,abnehmen::V,scădea,pojémati
1007,abnehmen::V,descrește,pojémati
1008,zunehmen::V,spori,véčati se
1009,zunehmen::V,spori,množíti se
1010,zunehmen::V,crește,véčati se
1011,zunehmen::V,crește,množíti se
1012,zunehmen::V,augmenta,véčati se
1013,zunehmen::V,augmenta,množíti se
1014,steigen::V,urca,dvígati se
1015,wachsen::V,crește,rásti
1016,glänzen::V,luci,sijáti
1017,glänzen::V,străluci,sijáti
1018,funkeln::V,scânteia,ískriti se
1019,lärmen::V,face larmă,ropotáti
1020,lärmen::V,face larmă,razgrájati
1021,läuten::V,suna,zvoníti
1022,klingeln::V,suna,zvončkljáti
1023,klirren::V,zăngăni,žvenketáti
1024,brausen::V,vui,šuméti
1025,rauschen::V,vâjâi,šuštéti
1026,rauschen::V,vâjâi,šelestéti
1027,klingen::V,suna,zvenéti
1028,bellen::V,lătra,lájati
1029,heulen::V,urla,zavíjati
1030,blasen::V,sufla,píhniti
1031,pfeifen::V,fluiera,pískati
1032,pfeifen::V,fluiera,žvížgati
1033,schreien::V,țipa,kričáti
1034,stöhnen::V,geme,stókati
1035,zittern::V,tremura,drgetáti
1036,leben::V,trăi,živéti
1037,geboren werden::V,se naște,rodíti se
1038,atmen::V,respira,díhati
1039,trinken::V,bea,píti
1040,essen::V,mânca,jésti
1041,schlucken::V,înghiți,požírati
1042,müde werden::V,se obosi,péšati
1043,müde werden::V,se obosi,utrúditi se
1044,einschlafen::V,adormi,zaspáti
1045,schlafen::V,dormi,spáti
1046,aufwachen::V,se deștepta,zbudíti se
1047,aufstehen::V,fi se scula,vstáti
1048,sich erholen::V,se relaxa,oddahníti se
1049,sich erholen::V,se destinde,oddahníti se
1050,krank werden::V,se îmbolnăvi,oboléti
1051,krank sein::V,zăcea,bíti bolán
1052,krank sein::V,fi bolnav,bíti bolán
1053,schmerzen::V,durea,boléti
1054,husten::V,tuși,kášljati
1055,genesen::V,se însănătoși,okrévati
1056,sterben::V,muri,umréti
1057,umkommen::V,pieri,pogíniti
1058,sich bewegen::V,se mișca,zganíti se
1059,sich rühren::V,se mișca,premakníti se
1060,sich erheben::V,se ridica,vstájati
1061,sich erheben::V,se ridica,vzdígniti se
1062,sich setzen::V,lua loc,sésti
1063,sich setzen::V,se așeza,sésti
1064,hinfallen::V,cădea jos,pásti dôl
1065,laufen::V,merge,hodíti
1066,laufen::V,merge pe jos,hodíti
1067,schreiten::V,păși,stópati
1068,spazierengehen::V,se plimba,na sprehòd íti
1069,eilen::V,fi se grăbi,drvéti
1070,sich beeilen::V,se grăbi,hitéti
1071,sausen::V,țâșni,dírkati
1072,rennen::V,fugi,dírjati
1073,rennen::V,alerga,dírjati
1074,springen::V,sări,skákati
1075,klettern::V,urca,plézati
1076,klettern::V,se cățăra,plézati
1077,schaukeln::V,legăna,kolébati
1078,kriechen::V,se târî,pláziti se
1079,schwimmen::V,înota,plávati
1080,tauchen::V,se scufunda,potápljati se
1081,rudern::V,vâsli,vesláti
1082,rudern::V,lopăta,vesláti
1083,fahren::V,merge,vozíti se
1084,fahren::V,merge,peljáti se
1085,fliegen::V,zbura,létati
1086,gehen::V,merge,íti
1087,weggehen::V,se duce,odíti
1088,abfahren::V,pleca,odpeljáti se
1089,anhalten::V,se opri,ustáviti se
1090,hineingehen::V,intra,íti nóter
1091,eintreten::V,intra,vstopíti
1092,kommen::V,veni,príti
1093,ankommen::V,sosi,prispéti
1094,ankommen::V,sosi,prihájati
1095,ankommen::V,ajunge,prispéti
1096,ankommen::V,ajunge,prihájati
1097,zurückkommen::V,se întoarce,vrníti se
1098,bleiben::V,rămâne,ostáti
1099,warten::V,aștepta,čákati
1100,erwarten::V,aștepta,pričakováti
1101,suchen::V,căuta,iskáti
1102,finden::V,găsi,nájti
1103,versuchen::V,încerca,poskúšati
1104,vorbereiten::V,pregăti,pripráviti
1105,lieben::V,iubi,ljubíti
1106,mögen::V,plăcea a,márati
1107,lachen::V,râde,smejáti se
1108,rühren::V,mișca,ganíti
1109,rühren::V,înduioșa,ganíti
1110,weinen::V,plânge,jókati
1111,weinen::V,plânge,plákati
1112,schimpfen::V,înjura,psováti
1113,schimpfen::V,înjura,zmérjati
1114,sich ärgern::V,se supăra,jezíti se
1115,sich fürchten::V,se teme,báti se
1116,sich fürchten::V,fi teamă a,báti se
1117,fürchten::V,se teme de,báti se
1118,fliehen::V,fugi,bežáti
1119,flüchten::V,evada,pobégniti
1120,sehen::V,vedea,vídeti
1121,anschauen::V,privi,oglédati
1122,ansehen::V,privi,glédati
1123,hören::V,auzi,slíšati
1124,zuhören::V,asculta,poslúšati
1125,probieren::V,gusta,poskúšati
1126,riechen::V,mirosi,dúhati
1127,fühlen::V,simți,čutíti
1128,fühlen::V,resimți,čutíti
1129,scheinen::V,părea,zdéti se
1130,zu sehen sein::V,se vedea,vídeti se
1131,vernehmen::V,auzi,čúti
1132,frieren::V,fi frig,zébsti
1133,tun::V,face,délati
1134,können::V,ști,môči
1135,können::V,putea,môči
1136,wollen::V,dori,hotéti
1137,anfangen::V,începe,začéti
1138,beenden::V,sfârși,dokončáti
1139,beenden::V,termina,dokončáti
1140,aufhören::V,înceta,prenéhati
1141,gelingen::V,reuși,uspéti
1142,gelingen::V,reuși,posréčiti se
1143,gelingen::V,izbuti,uspéti
1144,gelingen::V,izbuti,posréčiti se
1145,geraten::V,reuși,obnêsti se
1146,öffnen::V,deschide,odpréti
1147,schließen::V,închide,zapréti
1148,stellen::V,pune,postáviti
1149,stellen::V,așeza,postáviti
1150,setzen::V,pune,posadíti
1151,setzen::V,așeza,posadíti
1152,legen::V,pune,položíti
1153,berühren::V,atinge,dotíkati se
1154,verbinden::V,lega,obvézati
1155,bedecken::V,acoperi,pokríti
1156,aufhängen::V,atârna,obésiti
1157,aufhängen::V,spânzura,obésiti
1158,anzünden::V,aprinde,zažgáti
1159,aufheben::V,ridica,vzdígniti
1160,aufheben::V,lua de jos,vzdígniti
1161,zurücklassen::V,lăsa,zapustíti
1162,zurücklassen::V,lăsa în urmă,zapustíti
1163,verlieren::V,pierde,izgubíti
1164,fallen lassen::V,scăpa,navréči
1165,fallen lassen::V,arunca,navréči
1166,machen::V,face,naredíti
1167,machen::V,face,napráviti
1168,herstellen::V,fabrica,izdélati
1169,herstellen::V,confecționa,izdélati
1170,bauen::V,clădi,gradíti
1171,bauen::V,construi,gradíti
1172,reparieren::V,repara,popráviti
1173,verbessern::V,ameliora,izbóljšati
1174,verbessern::V,îmbunătăți,izbóljšati
1175,ändern::V,schimba,spremeníti
1176,ändern::V,modifica,spremeníti
1177,graben::V,săpa,kopáti
1178,graben::V,săpa,grêbsti
1179,beugen::V,curba,upogníti
1180,biegen::V,îndoi,zavíjati
1181,biegen::V,încovoia,zavíjati
1182,drehen::V,învârti,vrtéti
1183,wenden::V,întoarce,obrníti
1184,umdrehen::V,învârti,zasúkati
1185,umdrehen::V,întoarce,zasúkati
1186,heben::V,ridica,dvígati
1187,hochheben::V,ridica,privzdígniti
1188,ergreifen::V,lua,zgrábiti
1189,ergreifen::V,apuca,zgrábiti
1190,halten::V,ține,držáti
1191,drücken::V,apăsa,tiščáti
1192,drücken::V,strânge,tiščáti
1193,schieben::V,împinge,ríniti
1194,kratzen::V,zgâria,práskati
1195,lecken::V,linge,lízati
1196,beißen::V,mușca,grísti
1197,abreißen::V,rupe,odtŕgati
1198,abreißen::V,smulge,odtŕgati
1199,abschneiden::V,scurta,odrézati
1200,binden::V,lega,vézati
1201,stecken::V,pune,vtakníti
1202,brechen::V,rupe,lomíti
1203,brechen::V,frânge,lomíti
1204,klopfen::V,ciocăni,tólči
1205,hauen::V,lovi,séči
1206,kleben::V,lipi,lépiti
1207,reiben::V,freca,tréti
1208,reiben::V,freca,dŕgniti
1209,reiben::V,fricționa,tréti
1210,reiben::V,fricționa,dŕgniti
1211,streichen::V,unge,namázati
1212,schleifen::V,ascuți,brúsiti
1213,schneiden::V,tăia,rézati
1214,rütteln::V,zgâlțâi,strésti
1215,schütteln::V,scutura,majáti
1216,schwenken::V,agita,obrníti
1217,schütten::V,vărsa,sípati
1218,füllen::V,umple,napolníti
1219,einwickeln::V,înveli,zavíti
1220,einwickeln::V,înfășura,zavíti
1221,tragen::V,căra,nêsti
1222,schleppen::V,târî,vláčiti
1223,ziehen::V,trage,vléči
1224,aufbewahren::V,păstra,shranjeváti
1225,aufbewahren::V,conserva,shranjeváti
1226,werfen::V,arunca,lúčati
1227,fangen::V,prinde,ujéti
1228,packen::V,apuca,prijéti
1229,verstecken::V,ascunde,skríti
1230,teilen::V,împărți,razdelíti
1231,schicken::V,trimite,pošíljati
1232,bringen::V,aduce,prinêsti
1233,hinzufügen::V,adăuga,pristáviti
1234,bekommen::V,obține,dobíti
1235,bekommen::V,dobândi,dobíti
1236,erhalten::V,primi,prejéti
1237,erhalten::V,căpăta,prejéti
1238,nehmen::V,lua,vzéti
1239,wählen::V,opta,izbírati
1240,wählen::V,alege,izbírati
1241,auswählen::V,selecta,izbráti
1242,bewahren::V,păstra,ohraníti
1243,behindern::V,stingheri,ovírati
1244,verderben::V,strica,pokváriti
1245,beschädigen::V,strica,poškodováti
1246,zerbrechen::V,rupe,razlomíti
1247,zerbrechen::V,frânge,razlomíti
1248,zerreißen::V,rupe,raztŕgati
1249,zerreißen::V,sfâșia,raztŕgati
1250,zerstören::V,distruge,razrúšiti
1251,verbrennen::V,arde,sežgáti
1252,verbrennen::V,incendia,sežgáti
1253,geben::V,da,dáti
1254,reichen::V,întinde,séči
1255,reichen::V,întinde,molíti
1256,schenken::V,dărui,podáriti
1257,versprechen::V,făgădui,obljubíti
1258,wünschen::V,ura,vóščiti
1259,loben::V,lăuda,hváliti
1260,küssen::V,săruta,poljubováti
1261,wiegen::V,legăna,zíbati
1262,zudecken::V,acoperi,pokríti
1263,wecken::V,trezi,zbudíti
1264,wecken::V,deștepta,zbudíti
1265,zeigen::V,arăta,pokázati
1266,führen::V,călăuzi,vêsti
1267,lehren::V,preda,učíti
1268,lehren::V,învăța,učíti
1269,unterrichten::V,învăța,poučeváti
1270,unterrichten::V,instrui,poučeváti
1271,aufziehen::V,crește,vzgojíti
1272,leiten::V,duce,uprávljati
1273,leiten::V,conduce,uprávljati
1274,antreiben::V,împinge,goníti
1275,antreiben::V,încuraja,goníti
1276,lassen::V,pune pe să,povzročíti
1277,einladen::V,invita,povábiti
1278,vereinigen::V,uni,zdrúžiti
1279,vereinigen::V,întruni,zdrúžiti
1280,besuchen::V,vizita,obiskáti
1281,besuchen::V,face o vizită,obiskáti
1282,treffen::V,întâlni,pogodíti
1283,sich versammeln::V,se aduna,zbráti se
1284,spielen::V,se juca,igráti se
1285,singen::V,cânta,péti
1286,tanzen::V,dansa,plésati
1287,sich trennen::V,se separa,ločíti se
1288,sich trennen::V,se despărți,ločíti se
1289,verlassen::V,părăsi,zapustíti
1290,verlassen::V,abandona,zapustíti
1291,retten::V,salva,réšiti
1292,bewachen::V,păzi,strážiti
1293,schützen::V,ocroti,sčítiti
1294,schützen::V,proteja,sčítiti
1295,verteidigen::V,apăra,braníti
1296,sich schlagen::V,se bate,têpsti se
1297,schießen::V,trage,stréljati
1298,siegen::V,birui,zmágati
1299,siegen::V,învinge,zmágati
1300,ärgern::V,supăra,jezíti
1301,ärgern::V,supăra,razbúriti
1302,schlagen::V,lovi,têpsti
1303,schlagen::V,lovi,udáriti
1304,treten::V,călca,teptáti
1305,stechen::V,înțepa,ubôsti
1306,stechen::V,împunge,ubôsti
1307,stoßen::V,împinge,peháti
1308,stoßen::V,împinge,drégniti
1309,stehlen::V,fura,ukrásti
1310,stehlen::V,fura,pokrásti
1311,stören::V,deranja,motíti
1312,belästigen::V,importuna,nadlegováti
1313,verbergen::V,ascunde,skríti
1314,täuschen::V,amăgi,slepíti
1315,betrügen::V,înșela,várati
1316,betrügen::V,înșela,ogoljufáti
1317,töten::V,omorî,ubíti
1318,wohnen::V,sta,prebívati
1319,wohnen::V,locui,prebívati
1320,arbeiten::V,lucra,délati
1321,sammeln::V,aduna,zbráti
1322,sammeln::V,colecționa,zbráti
1323,pflücken::V,culege,obráti
1324,jagen::V,vâna,lovíti
1325,fischen::V,pescui,ribáriti
1326,fassen::V,prinde,zajéti
1327,hüten::V,paște,pásti
1328,treiben::V,mână,pogánjati
1329,anbinden::V,lega,privézati
1330,füttern::V,da de mâncare,kŕmiti
1331,melken::V,mulge,mólsti
1332,hacken::V,toca,sékati
1333,hacken::V,sparge,sékati
1334,gießen::V,uda,ulíti
1335,reifen::V,pârgui,zoréti
1336,zubereiten::V,găti,pripráviti
1337,kochen::V,găti,kúhati
1338,backen::V,coace,cvréti
1339,braten::V,coace,pêči
1340,umrühren::V,mesteca,preméšati
1341,stricken::V,împleti,plêsti
1342,nähen::V,coase,šívati
1343,färben::V,vopsi,bárvati
1344,färben::V,colora,bárvati
1345,reinigen::V,curăți,očístiti
1346,waschen::V,spăla,opráti
1347,abwischen::V,șterge,obrísati
1348,spülen::V,clăti,splakováti
1349,fegen::V,mătura,pométati
1350,kehren::V,mătura,mésti
1351,baden::V,se scălda,kópati se
1352,sich waschen::V,se spăla,umíti se
1353,ausziehen::V,și scoate,izvléči
1354,anziehen::V,îmbrăca,obléči
1355,sich anziehen::V,se îmbrăca,obléči se
1356,kämmen::V,pieptăna,česáti
1357,schmücken::V,împodobi,okrasíti
1358,sagen::V,zice,dejáti
1359,sagen::V,spune,dejáti
1360,sprechen::V,vorbi,govoríti
1361,reden::V,vorbi,rêči
1362,reden::V,discuta,rêči
1363,sich unterhalten::V,conversa,razgovárjati se
1364,sich unterhalten::V,sta de vorbă,razgovárjati se
1365,fragen::V,întreba,vprášati
1366,bitten::V,ruga,prosíti
1367,erzählen::V,spune,práviti
1368,erzählen::V,povesti,práviti
1369,mitteilen::V,comunica,naznániti
1370,mitteilen::V,înștiința,naznániti
1371,nennen::V,numi,imenováti
1372,nennen::V,chema,imenováti
1373,rufen::V,chema,klícati
1374,prahlen::V,se făli,baháti se
1375,übersetzen::V,traduce,prevêsti
1376,denken::V,gândi,mísliti
1377,glauben::V,crede,verjéti
1378,bemerken::V,observa,opáziti
1379,erkennen::V,cunoaște,spoznáti
1380,erkennen::V,recunoaște,spoznáti
1381,begreifen::V,pricepe,pôjmiti
1382,begreifen::V,înțelege,pôjmiti
1383,verstehen::V,înțelege,razuméti
1384,lernen::V,învăța,učíti se
1385,wissen::V,ști,znáti
1386,wissen::V,ști,védeti
1387,sich erinnern an::V,a-și aminti de,spómniti se
1388,vergessen::V,uita,pozábiti
1389,messen::V,măsura,mériti
1390,zählen::V,număra,štéti
1391,rechnen::V,calcula,račúnati
1392,lesen::V,citi,bráti
1393,lesen::V,citi,čítati
1394,malen::V,picta,slíkati
1395,zeichnen::V,desena,rísati
1396,schreiben::V,scrie,písati
1397,besitzen::V,avea,iméti
1398,besitzen::V,poseda,iméti
1399,kaufen::V,cumpăra,kupíti
1400,verkaufen::V,vinde,prodáti
1401,bezahlen::V,plăti,pláčati
1402,bezahlen::V,achita,pláčati
1403,zahlen::V,plăti,plačeváti
1404,beherrschen::V,stăpâni,obvládati
1405,ertragen::V,răbda,prenêsti
1406,ertragen::V,suporta,prenêsti
