,Concept_ID,tt,ps
789,plötzlich::ADV,искәрмәстән,ناببره
790,plötzlich::ADV,искәрмәстән,یوناڅاپه
791,sofort::ADV,хәзер,فوراً
792,sofort::ADV,хәзер,سمدلاسه
793,später::ADV,соңрак,وروسته
794,jetzt::ADV,хәзер,اوس
795,heute::ADV,бүген,نن
796,morgen::ADV,иртәгә,سبا
797,bald::ADV,тиздән,ژر
798,dann::ADV,аннары,پس
799,dann::ADV,аннары,وروسته
800,gestern::ADV,кичә,پرون
801,einst::ADV,берчак,پخوا
802,damals::ADV,ул вакытта,هغه وخت
803,damals::ADV,ул чакта,هغه وخت
804,danach::ADV,да,بیا
805,vorher::ADV,элек,دمخه
806,zuerst::ADV,башта,لومړی
807,einmal::ADV,бер,یو ځل
808,einmal::ADV,бер мәртәбә,یو ځل
809,manchmal::ADV,кайчакта,ګاهی ګاهی
810,oft::ADV,еш,ډېر ځله
811,immer::ADV,һәркайчан,تل
812,immer::ADV,һәркайчан,همېشه
813,niemals::ADV,hичбер вакыт,هیڅکله نه
814,hier::ADV,монда,دلته
815,hier::ADV,биредә,دلته
816,hierhin::ADV,монда,دلته
817,hierhin::ADV,монда,دې ځای ته
818,von hier::ADV,моннан,د دې ځای نه
819,dort::ADV,анда,هلته
820,dorthin::ADV,тегеләй,هلته
821,dorthin::ADV,тегеләй,هغه ځای ته
822,geradeaus::ADV,турыдан-туры,مخامخ
823,vorwärts::ADV,алга,مخ پهٔ وړاندې
824,rückwärts::ADV,кире,بېرته
825,zurück::ADV,кире,بېرته
826,unten::ADV,түбәндә,لاندي
827,hinab::ADV,аска,ښکته
828,oben::ADV,өстә,پورته
829,oben::ADV,югарыда,پورته
830,hinauf::ADV,өскә,پاس
831,überall::ADV,hәркайда,هره خوا
832,nicht::ADV,түгел,نه
833,ein wenig::ADV,бераз,یو څه
834,kaum::ADV,көчкә,ایله
835,sehr::ADV,бик,ډېر
836,sehr::ADV,бик,زيات
837,so::ADV,алай,داسې
838,so::ADV,алай,دومره
839,noch::ADV,янә,نور
840,noch::ADV,тагын,نور
841,nur::ADV,фәкать,تش
842,nur::ADV,фәкать,صرف
843,schon::ADV,инде,دمخه
844,wieder::ADV,янә,بیا
845,wieder::ADV,тагын,بیا
846,vergebens::ADV,юкка,عبث
847,vor::PRP,алдыннан,دمخه
848,hinter::PRP,арттан,شاته
849,unter::PRP,астында,لاندي
850,durch::PRP,аша,د مینځ نه
851,neben::PRP,тирәсендә,نژدې
852,zwischen::PRP,арасында,ترمینځ
853,wegen::PRP,сәбәпле,د ... له لاسه
854,dies::PRN,бу,دا
855,das::PRN,ул,دا
856,alles::PRN,һәммә,هرڅهٔ
857,ich::PRN,мин,زه
858,du::PRN,син,ته
859,er::PRN,ул,دی
860,wir::PRN,без,مونږ
861,ihr::PRN,сез,تاسې
862,sie::PRN,ул,هغوی
863,was::FPRN,ни,څهٔ
864,was::FPRN,нәрсә,څهٔ
865,wer::FPRN,кем,چا
866,wer::FPRN,кем,څوک
867,wo::FADV,кайда,چيری
868,wo::FADV,кайда,چېرته
869,wohin::FADV,кая,چېرته
870,wie::FADV,ничек,څنګه
871,warum::FADV,нигә,ولې
872,wieviel::FNUM,ничә,څو
873,wieviel::FNUM,ничә,څومره
874,eins::NUM,бер,یو
875,zwei::NUM,ике,دوه
876,drei::NUM,өч,درې
877,vier::NUM,дүрт,څلور
878,fünf::NUM,биш,پنځه
879,sechs::NUM,алты,شپږ
880,sieben::NUM,җиде,اوه
881,acht::NUM,сигез,اته
882,neun::NUM,тугыз,نهه
883,zehn::NUM,ун,لس
884,elf::NUM,унбер,یوولس
885,zwölf::NUM,унике,دولس
886,zwanzig::NUM,егерме,شل
887,dreißig::NUM,утыз,دېرش
888,vierzig::NUM,кырык,څلوېښت
889,fünfzig::NUM,илле,پنځوس
890,sechzig::NUM,алтмыш,شپېته
891,siebzig::NUM,җитмеш,اویا
892,achtzig::NUM,сиксән,اتیا
893,neunzig::NUM,туксан,نوي
894,hundert::NUM,йөз,سل
895,tausend::NUM,мең,زر
896,und::CNJ,вә,او
897,oder::CNJ,яки,ېا
898,oder::CNJ,яисә,ېا
899,stehen::V,тору,درېدل
900,sitzen::V,утыру,کښېنستل
901,liegen::V,яту,ملاستل
902,hängen::V,эленү,ځړېدل
903,werden::V,булу,کېدل
904,passieren::V,булу,پېښېدل
905,beginnen::V,башлану,شروع کېدل
906,enden::V,бетү,خلاصدل
907,enden::V,бетү,تمامېدل
908,wechseln::V,үзгәртү,تغییر موندل
909,aufgehen[Sonne]::V,чыгу,ختل
910,untergehen[Sonne]::V,бату,لوېدل
911,untergehen[Sonne]::V,бату,پرېوتل
912,scheinen[Sonne]::V,яктырту,رڼا کول
913,donnern::V,күкрәү,تنېدل
914,donnern::V,күкрәү,غړمبېدل
915,wehen::V,исү,چلېدل
916,strömen::V,агу,بهېدل
917,fließen::V,агу,بهېدل
918,fließen::V,агу,تویېدل
919,sich drehen::V,бөтерелү,ګرځېدل
920,sich drehen::V,бөтерелү,چورلېدل
921,schwanken::V,икеләнү,زنګېدل
922,schwingen::V,тирбәлү,زنګېدل
923,fallen::V,егылу,ولېدل
924,brennen::V,яну,سوځېدل
925,rauchen::V,төтәү,لوګی کول
926,rauchen::V,төтенләү,لوګی کول
927,regnen::V,яву,باران اورېدل
928,gefrieren::V,кату,کنګل نيول
929,tauen::V,эрү,وېلې کېدل
930,tauen::V,эретү,وېلې کېدل
931,schmelzen::V,эрү,وېلې کېدل
932,schmelzen::V,эретү,وېلې کېدل
933,trocknen::V,кибү,وچېدل
934,sieden::V,ургылу,اېشېدل
935,faulen::V,черү,خرابېدل
936,verfaulen::V,черү,ورستېدل
937,reißen::V,өзелү,شلېدل
938,versinken::V,бату,ډوېېدل
939,vergehen::V,авышу,تېرېدل
940,erscheinen::V,пәйда булу,ښکارېدل
941,verschwinden::V,югалу,ورکېدل
942,verschwinden::V,юк булу,ورکېدل
943,sinken::V,кимү,ښکته کېدل
944,sinken::V,кайту,ښکته کېدل
945,abnehmen::V,азаю,کمېدل
946,zunehmen::V,арту,زیاتېدل
947,zunehmen::V,күбәю,زیاتېدل
948,zunehmen::V,ишәю,زیاتېدل
949,steigen::V,үсү,جګېدل
950,steigen::V,үсү,پورته کېدل
951,wachsen::V,үсү,وده کول
952,glänzen::V,ялкылдау,ځلېدل
953,funkeln::V,ялтырау,پړکېدل
954,lärmen::V,шаулау,غال و غول کول
955,läuten::V,шалтырату,زنګ وهل
956,klingeln::V,шалтырату,زنګ وهل
957,klirren::V,чылтырау,کړنګېدل
958,brausen::V,давыллау,تلاطم کول
959,brausen::V,дулау,تلاطم کول
960,rauschen::V,кыштырдау,شڼهار کول
961,klingen::V,ишетелү,آواز کول
962,bellen::V,өрү,غپېدل
963,heulen::V,улау,انګلل
964,blasen::V,өрү,پو کول
965,pfeifen::V,сызгырту,شپېلک وهل
966,schreien::V,кычкыру,ناره کول
967,stöhnen::V,ыңгырашу,زګېروی کول
968,zittern::V,калтырау,لړزېدل
969,zittern::V,калтырану,لړزېدل
970,leben::V,яшәү,ژوند کول
971,leben::V,гомер итү,ژوند کول
972,geboren werden::V,туу,زېږېدل
973,atmen::V,сулау,ساه کښل
974,atmen::V,сулау,تنفس کول
975,trinken::V,эчү,څښل
976,essen::V,ашау,خوړل
977,schlucken::V,йоту,غړپول
978,müde werden::V,ялыгу,ستړی کېدل
979,müde werden::V,йөгенү,ستړی کېدل
980,einschlafen::V,йокыга китү,ویده کېدل
981,schlafen::V,йоклау,خوب کول
982,aufwachen::V,уяну,ویښېدل
983,aufstehen::V,тору,پاڅېدل
984,sich erholen::V,ял алу,استراحت کول
985,sich erholen::V,истирахәт итү,استراحت کول
986,krank werden::V,чирләү,رنځورېدل
987,krank sein::V,чирләү,ناجوړېدل
988,schmerzen::V,авырту,خوږېدل
989,schmerzen::V,авырту,درد کول
990,husten::V,ютәлләү,ټوخېدل
991,genesen::V,савыгу,رغېدل
992,genesen::V,сәламәтләнү,رغېدل
993,sterben::V,үлү,مړل
994,sterben::V,дөнья кую,مړل
995,sterben::V,вафат булу,مړل
996,umkommen::V,үлү,تلفېدل
997,sich bewegen::V,йөрү,چلېدل
998,sich bewegen::V,йөрү,حرکت کول
999,sich rühren::V,кыймылдау,ښورېدل
1000,sich erheben::V,басу,درېدل
1001,sich setzen::V,утыру,کښېنستل
1002,hinfallen::V,егылу,لوېدل
1003,laufen::V,җәяүләү,منډې وهل
1004,schreiten::V,атлау,قدم ایښودل
1005,spazierengehen::V,йөрү,چکر وهل
1006,spazierengehen::V,йөргенү,چکر وهل
1007,eilen::V,ашыгу,بېړه کول
1008,sich beeilen::V,ашыгу,عجله کول
1009,sich beeilen::V,кызулау,عجله کول
1010,sausen::V,җилдерү,ځغستل
1011,rennen::V,йөгерү,زغلېدل
1012,springen::V,сикерү,ټوپ وهل
1013,klettern::V,үрмәләү,ختل
1014,schaukeln::V,атыну,زنګېدل
1015,kriechen::V,шуышу,خاپوړی وهل
1016,kriechen::V,үрмәләү,خاپوړی وهل
1017,schwimmen::V,йөзү,لامبو وهل
1018,tauchen::V,чуму,غوټه وهل
1019,rudern::V,ишү,پارو وهل
1020,fahren::V,бару,تلل
1021,fliegen::V,очу,الوتل
1022,gehen::V,йөрү,تلل
1023,weggehen::V,китү,بهر وتل
1024,abfahren::V,кузгалу,تلل
1025,anhalten::V,тукталу,ودرېدل
1026,hineingehen::V,инү,داخلېدل
1027,eintreten::V,инү,ننوتل
1028,kommen::V,килү,راتلل
1029,ankommen::V,бару,رسېدل
1030,zurückkommen::V,кире кайту,بېرته راتلل
1031,bleiben::V,калу,پاتې کېدل
1032,warten::V,көтү,انتظار وېستل
1033,erwarten::V,көтү,انتظار کول
1034,suchen::V,эзләү,لټول
1035,finden::V,табу,میندل
1036,finden::V,табу,پیدا کول
1037,versuchen::V,маташу,هڅه کول
1038,vorbereiten::V,хәзерләү,چمتوکول
1039,lieben::V,сөю,مینه لرل
1040,lieben::V,ярату,مینه لرل
1041,mögen::V,өнәү,خوښول
1042,mögen::V,өнәү,علاقه لرل
1043,lachen::V,көлү,خندېدل
1044,rühren::V,дулкынландыру,اغېزه کول
1045,weinen::V,елау,ژړل
1046,schimpfen::V,сүгү,ښکنځا کول
1047,schimpfen::V,сүгенү,ښکنځا کول
1048,sich ärgern::V,ачулану,قهر راتلل
1049,sich fürchten::V,курку,ډارېدل
1050,fürchten::V,калтырау,ډارېدل
1051,fürchten::V,калтырану,ډارېدل
1052,fliehen::V,арка бирү,تښتېدل
1053,flüchten::V,качу,تښتېدل
1054,sehen::V,күрү,لیدل
1055,anschauen::V,карау,کتل
1056,ansehen::V,карау,ننداره کول
1057,ansehen::V,күзәтү,ننداره کول
1058,hören::V,ишетү,اورېدل
1059,zuhören::V,тыңлау,غوږ نیول
1060,probieren::V,тату,څکه کول
1061,probieren::V,тату,چاشنی کول
1062,riechen::V,иснәү,بويول
1063,fühlen::V,тою,حسول
1064,fühlen::V,сизү,حسول
1065,scheinen::V,күренү,ښکارېدل
1066,zu sehen sein::V,күренү,ښکارېدل
1067,vernehmen::V,ишетү,خبرېدل
1068,frieren::V,өшү,ساړه کېتل
1069,frieren::V,күшегү,ساړه کېتل
1070,tun::V,итү,کول
1071,können::V,алу,کولای شول
1072,können::V,алу,د لاسه کېدل
1073,wollen::V,теләү,غوښتل
1074,anfangen::V,керешү,شروع کول
1075,beenden::V,бетерү,ختمول
1076,beenden::V,бетерү,پای ته رسول
1077,beenden::V,тәмамлау,ختمول
1078,beenden::V,тәмамлау,پای ته رسول
1079,aufhören::V,бетү,بس کول
1080,gelingen::V,уңу,موفق کېدل
1081,gelingen::V,уңу,بریالی کېدل
1082,geraten::V,сабышу,کېدل
1083,öffnen::V,ачу,خلاصول
1084,öffnen::V,ачу,پرانیستل
1085,schließen::V,ябу,تړل
1086,stellen::V,кую,ایښودل
1087,setzen::V,утырту,کښېنول
1088,legen::V,яткыру,ایښودل
1089,berühren::V,тию,لاس وهل
1090,verbinden::V,ялгау,تړل
1091,bedecken::V,өрту,پوښول
1092,bedecken::V,каплау,پوښول
1093,bedecken::V,томалау,پوښول
1094,aufhängen::V,асу,ځوړندول
1095,anzünden::V,кабызу,بلول
1096,aufheben::V,күтәрү,پورته کول
1097,zurücklassen::V,калдыру,پرېښودل
1098,verlieren::V,югалту,ورکول
1099,fallen lassen::V,төшерү,له لاسه لوېدل
1100,machen::V,ясау,کول
1101,machen::V,эшләү,کول
1102,herstellen::V,ясау,جوړول
1103,herstellen::V,ясау,توليدول
1104,bauen::V,кору,جوړول
1105,reparieren::V,төзәтү,ترمیمول
1106,verbessern::V,яхшырту,اصلاح کول
1107,ändern::V,үзгәртү,تغیر ورکول
1108,graben::V,казу,کيندل
1109,beugen::V,ию,ټیټول
1110,biegen::V,бөгү,کږول
1111,drehen::V,бору,ګرځول
1112,drehen::V,бөтерү,ګرځول
1113,wenden::V,бору,اړول
1114,umdrehen::V,түнтәрү,اړول
1115,heben::V,күтәрү,جګول
1116,heben::V,күтәрү,پورته کول
1117,hochheben::V,күтәрү,جګول
1118,ergreifen::V,эләктерү,نیول
1119,halten::V,тоту,نیول
1120,drücken::V,кысу,کښېکښل
1121,schieben::V,кузгату,پوری وهل
1122,kratzen::V,тырнау,ګرول
1123,lecken::V,ялау,څټل
1124,beißen::V,тешләү,چیچل
1125,abreißen::V,өзү,شکول
1126,abschneiden::V,кыю,پرېکول
1127,abschneiden::V,кисү,پرېکول
1128,binden::V,бәйләү,تړل
1129,stecken::V,төртү,ټومبل
1130,stecken::V,тыгу,ټومبل
1131,brechen::V,сындыру,ماتول
1132,klopfen::V,шаку,ټکول
1133,klopfen::V,шакылдау,ټکول
1134,hauen::V,кыйнау,ټکول
1135,kleben::V,ябыштыру,نښلول
1136,kleben::V,ябыштыру,سرېښول
1137,reiben::V,ышку,مږل
1138,streichen::V,ягу,مښل
1139,schleifen::V,кайрау,تېره کول
1140,schneiden::V,кисү,غوڅول
1141,schneiden::V,кисү,پرېکول
1142,rütteln::V,селкетү,خوڅول
1143,schütteln::V,селкетү,ښورول
1144,schwenken::V,болгау,خوڅول
1145,schütten::V,кою,اچول
1146,schütten::V,кою,تویول
1147,füllen::V,тутыру,ډکول
1148,einwickeln::V,төрү,پېچل
1149,einwickeln::V,төрү,نغښتل
1150,tragen::V,ташу,وړل
1151,schleppen::V,сөйрәү,وړل
1152,schleppen::V,өстерәү,وړل
1153,ziehen::V,тарту,کښل
1154,aufbewahren::V,саклау,ساتل
1155,werfen::V,ыргыту,اچول
1156,werfen::V,ыргыту,غورځول
1157,fangen::V,тоту,نیول
1158,fangen::V,тоту,ګیرول
1159,packen::V,эләктерү,نیول
1160,verstecken::V,яшерү,پټول
1161,teilen::V,бүлү,وېشل
1162,teilen::V,бүлү,تقسیمول
1163,schicken::V,җибәрү,لېږل
1164,schicken::V,җибәрү,استول
1165,bringen::V,китерү,راوړل
1166,hinzufügen::V,өстәү,زیاتول
1167,bekommen::V,алу,حاصلول
1168,erhalten::V,алу,اخیستل
1169,nehmen::V,алу,نیول
1170,nehmen::V,алу,اخيستل
1171,wählen::V,сайлау,خوښول
1172,auswählen::V,сайлау,چنده کول
1173,bewahren::V,саклау,ساتل
1174,behindern::V,комачаулау,مانع کېدل
1175,behindern::V,комачаулау,ممانعت کول
1176,verderben::V,бозу,خرابېدل
1177,beschädigen::V,бозу,ورانول
1178,zerbrechen::V,вату,ماتول
1179,zerreißen::V,өзү,څیرې کول
1180,zerreißen::V,ерту,څیرې کول
1181,zerstören::V,җимерү,ړنګول
1182,zerstören::V,җимерү,ورانول
1183,verbrennen::V,яндыру,سوځول
1184,verbrennen::V,көйдерү,سوځول
1185,geben::V,бирү,ورکول
1186,reichen::V,тапшыру,ورکول
1187,schenken::V,бүләкләү,بښل
1188,versprechen::V,вәгъдә бирү,لوز کول
1189,wünschen::V,котлау,غوښتل
1190,loben::V,мактау,ستایل
1191,loben::V,мактау,تمجید کول
1192,küssen::V,үбү,ښکلول
1193,wiegen::V,тирбәтү,زنګول
1194,zudecken::V,ябу,پوښول
1195,zudecken::V,бөркәү,پوښول
1196,wecken::V,уяту,ويښول
1197,zeigen::V,күрсәтү,ښودل
1198,führen::V,йөртү,بیول
1199,lehren::V,өйрәтү,درس ورکول
1200,lehren::V,өйрәтү,تعلیم ورکول
1201,unterrichten::V,укыту,درس ورکول
1202,aufziehen::V,асрау,روزل
1203,leiten::V,җитәкләү,رهبری کول
1204,leiten::V,җитәкләү,لارښوونه کول
1205,antreiben::V,куалау,چټک کول
1206,antreiben::V,әйдәләү,چټک کول
1207,antreiben::V,ашыктыру,چټک کول
1208,lassen::V,мәҗбүр итү,اړکول
1209,einladen::V,чакыру,بلل
1210,vereinigen::V,берләштерү,متحد کول
1211,vereinigen::V,берләштерү,یوځای کول
1212,besuchen::V,керешү,کتنه کول
1213,treffen::V,очрату,ليدل
1214,treffen::V,очрату,تلقی کول
1215,sich versammeln::V,җыелышу,راغونډېدل
1216,spielen::V,уйнау,لوبه کول
1217,singen::V,җырлау,سندرې وېل
1218,tanzen::V,бию,ګډېدل
1219,sich trennen::V,аерылу,بېلېدل
1220,sich trennen::V,ташлашу,بېلېدل
1221,verlassen::V,ташлау,ترک کول
1222,verlassen::V,калдыру,ترک کول
1223,retten::V,коткару,نجات ورکول
1224,bewachen::V,каравыллау,ساتل
1225,bewachen::V,каравыллау,حفاظت کول
1226,schützen::V,ышыклау,ژغورل
1227,verteidigen::V,яклау,دفاع کول
1228,verteidigen::V,саклау,دفاع کول
1229,sich schlagen::V,сугышу,جنګېدل
1230,schießen::V,ату,ویشتل
1231,siegen::V,җиңү,غالبېدل
1232,ärgern::V,ачуландыру,خپه کول
1233,schlagen::V,ору,وهل
1234,schlagen::V,бәрү,وهل
1235,schlagen::V,тукмау,وهل
1236,treten::V,тибү,په لغته وهل
1237,stechen::V,кадау,ټومبل
1238,stoßen::V,этү,ټېل وهل
1239,stoßen::V,этү,پوری وهل
1240,stehlen::V,урлау,تښتول
1241,stehlen::V,урлау,غلا کول
1242,stören::V,комачаулау,ماتول
1243,belästigen::V,борчу,ځورول
1244,belästigen::V,борчу,تکلیف ورکول
1245,belästigen::V,билмазалау,ځورول
1246,belästigen::V,билмазалау,تکلیف ورکول
1247,verbergen::V,яшерү,پټول
1248,täuschen::V,алдату,تېرایستل
1249,täuschen::V,алдату,خطا ایستل
1250,betrügen::V,хәрәмләшү,غولول
1251,töten::V,үтерү,وژل
1252,töten::V,үтерү,مړ کول
1253,wohnen::V,яшәү,اوسېدل
1254,arbeiten::V,эшләү,کار کول
1255,sammeln::V,туплау,راټولول
1256,sammeln::V,туплау,راغونډول
1257,pflücken::V,өзү,شکول
1258,jagen::V,аулау,ښکار کول
1259,fischen::V,балык тоту,کب نيول
1260,fassen::V,тоту,نیول
1261,fassen::V,тоту,ګیرول
1262,hüten::V,көтү,پوول
1263,treiben::V,куалау,بیول
1264,anbinden::V,бәйләү,تړل
1265,füttern::V,туйдыру,خوراک ورکول
1266,melken::V,саву,لوشل
1267,hacken::V,чабу,پی کول
1268,gießen::V,сугару,اوبه کول
1269,reifen::V,җитешү,رسېدل
1270,zubereiten::V,пешеренү,تیارول
1271,kochen::V,пешерү,پخول
1272,kochen::V,кайнату,پخول
1273,backen::V,пешерү,پخول
1274,braten::V,куыру,وريتول
1275,braten::V,кыздыру,وريتول
1276,umrühren::V,бутау,لړل
1277,umrühren::V,болгату,لړل
1278,stricken::V,бәйләү,اوبدل
1279,nähen::V,тегү,ګنډل
1280,färben::V,ману,رنګول
1281,reinigen::V,чистарту,صافول
1282,waschen::V,юу,مینځل
1283,abwischen::V,сөртү,وچول
1284,spülen::V,чайкау,کنګالول
1285,fegen::V,себерү,جارو کول
1286,kehren::V,себерү,جارو کول
1287,baden::V,коену,لمبېدل
1288,sich waschen::V,юыну,ځان مينځل
1289,ausziehen::V,чишенү,کښل
1290,ausziehen::V,чишенү,ایستل
1291,anziehen::V,кию,اغوستل
1292,sich anziehen::V,киенү,کالی اغوستل
1293,kämmen::V,тарау,ګمنځول
1294,schmücken::V,бизәү,ښکلی کول
1295,schmücken::V,бизәкләү,ښکلی کول
1296,sagen::V,дию,وېل
1297,sagen::V,әйтү,وېل
1298,sprechen::V,сөйләү,وېل
1299,sprechen::V,сөйләү,غږېدل
1300,sprechen::V,сөйләшү,وېل
1301,sprechen::V,сөйләшү,غږېدل
1302,reden::V,сөйләү,ګړېدل
1303,reden::V,сөйләү,خبرې کول
1304,sich unterhalten::V,сөйләшү,خبری کول
1305,fragen::V,сорау,پوښتنه کول
1306,fragen::V,сорашу,پوښتنه کول
1307,bitten::V,үтенү,غوښتل
1308,erzählen::V,сөйләү,کيسه کول
1309,erzählen::V,сөйләү,حکايت کول
1310,mitteilen::V,белдерү,خبرول
1311,mitteilen::V,белдерү,خبر ورکول
1312,nennen::V,дию,نوم ايښودل
1313,rufen::V,дәшү,بلل
1314,prahlen::V,мактану,لاپې وهل
1315,prahlen::V,шапырыну,لاپې وهل
1316,übersetzen::V,күчерү,ژباړل
1317,übersetzen::V,күчерү,ترجمه کول
1318,denken::V,уйлау,فکر کول
1319,glauben::V,инану,باور کول
1320,bemerken::V,искәрү,لیدل
1321,erkennen::V,тану,پېژندل
1322,begreifen::V,аңлау,رسېدل
1323,begreifen::V,аңлау,پوهېدل
1324,begreifen::V,төшенү,رسېدل
1325,begreifen::V,төшенү,پوهېدل
1326,verstehen::V,аңлау,پوهېدل
1327,verstehen::V,төшенү,پوهېدل
1328,lernen::V,уку,زده کول
1329,lernen::V,уку,درس لوستل
1330,lernen::V,өйрәнү,زده کول
1331,lernen::V,өйрәнү,درس لوستل
1332,wissen::V,белү,پوهېدل
1333,sich erinnern an::V,хәтерләү,یادول
1334,sich erinnern an::V,хәтерләү,په یاد راوړل
1335,vergessen::V,оныту,هېرول
1336,messen::V,үлчәү,اندازه کول
1337,zählen::V,санау,شمارل
1338,rechnen::V,исәпләү,حسابول
1339,lesen::V,уку,لوستل
1340,malen::V,рәсем ясау,رسمول
1341,malen::V,сурәт ясау,رسمول
1342,malen::V,сурәтләү,رسمول
1343,zeichnen::V,язу-сызу,رسمول
1344,zeichnen::V,сурәт ясау,رسمول
1345,schreiben::V,язу,لیکل
1346,besitzen::V,биләү,لرل
1347,kaufen::V,алу,رانیول
1348,verkaufen::V,сату,خرڅول
1349,bezahlen::V,түләү,تأدیه کول
1350,zahlen::V,түләү,کسات اخيستل
1351,beherrschen::V,ия булу,تسلط لرل
1352,ertragen::V,чыдау,زغمل
