,Concept_ID,av,pt
768,erster::A,тӏоцебесеб,primeiro
769,zweiter::A,кӏиабилеб,segundo
770,dritter::A,лъабабилеб,terceiro
771,letzter::A,ахирисеб,final
772,letzter::A,ахирисеб,último
773,allein::ADV,ялгъузго,só
774,auf einmal::ADV,цихӏинтӏаго,de vez
775,zusammen::ADV,цойида,juntos
776,plötzlich::ADV,цойидасанго,de repente
777,sofort::ADV,гьебсагӏат,imediatamente
778,jetzt::ADV,гьанже,agora
779,heute::ADV,жакъа,hoje
780,morgen::ADV,метер,amanhã
781,bald::ADV,гьабсагӏаталъ,logo
782,bald::ADV,гьабсагӏаталъ,breve
783,dann::ADV,цинги,então
784,dann::ADV,цинги,depois
785,gestern::ADV,сон,ontem
786,einst::ADV,цин,antigamente
787,damals::ADV,гьебмехалъ,então
788,damals::ADV,гьебмехалда,então
789,danach::ADV,цинги,logo
790,danach::ADV,цинги,depois
791,danach::ADV,хадуса,logo
792,danach::ADV,хадуса,depois
793,vorher::ADV,цебе,antes
794,zuerst::ADV,тӏоцебе,primeiro
795,einmal::ADV,цинцӏул,uma vez
796,einmal::ADV,цихӏин,uma vez
797,einmal::ADV,цоцӏул,uma vez
798,manchmal::ADV,олоцӏул,às vezes
799,oft::ADV,гӏемерго,muitas vezes
800,immer::ADV,кидаго,sempre
801,niemals::ADV,киданиги,nunca
802,hier::ADV,аниб,cá
803,hier::ADV,аниб,aqui
804,hierhin::ADV,анибехун,para cá
805,von hier::ADV,гьаниса,daqui
806,dort::ADV,гьениб,lá
807,dort::ADV,гьениб,ali
808,dorthin::ADV,гьадаба,lá
809,dorthin::ADV,гьадаба,para lá
810,geradeaus::ADV,битӏутӏа,em frente
811,vorwärts::ADV,цебехун,avante
812,rückwärts::ADV,нахъ-нахъ,para trás
813,zurück::ADV,нахъе,atrás
814,unten::ADV,ахакь,debaixo
815,unten::ADV,ахакь,em baixo
816,unten::ADV,гъоркь,debaixo
817,unten::ADV,гъоркь,em baixo
818,hinab::ADV,эхебе,para baixo
819,oben::ADV,тӏад,em cima
820,oben::ADV,тӏадехун,em cima
821,hinauf::ADV,эхеде,para cima
822,überall::ADV,кибго,em toda parte
823,ein wenig::ADV,дагьабго,um pouco
824,ein wenig::ADV,дагьабго,um bocado
825,kaum::ADV,хӏалалъ,apenas
826,sehr::ADV,кутакалда,muito
827,so::ADV,гьедин,tão
828,so::ADV,гьедин,assim
829,noch::ADV,жеги,ainda
830,nur::ADV,гӏӣцӏго,só
831,nur::ADV,гӏӣцӏго,apenas
832,nur::ADV,гӏӣцӏго,somente
833,wieder::ADV,на́хъеги,outra vez
834,vergebens::ADV,чӏалгӏаде,em vão
835,vor::PRP,цебе,diante de
836,hinter::PRP,хадуса,atrás de
837,unter::PRP,ахакь,sob
838,unter::PRP,ахакь,debaixo de
839,unter::PRP,гъоркь,sob
840,unter::PRP,гъоркь,debaixo de
841,neben::PRP,аскӏо,junto de
842,neben::PRP,аскӏо,ao lado de
843,zwischen::PRP,гьоркьоб,entre
844,wegen::PRP,гьелда,por
845,wegen::PRP,гьелда,por causa de
846,dies::PRN,гьаб,isto
847,dies::PRN,гьеб,isto
848,das::PRN,доб,isso
849,das::PRN,доб,aquilo
850,ich::PRN,дун,eu
851,du::PRN,дуца,tu
852,er::PRN,доб,ele
853,wir::PRN,ниж,nós
854,ihr::PRN,нуж,vós
855,ihr::PRN,нуж,vocês
856,sie::PRN,дол,eles
857,sie::PRN,эл,eles
858,was::FPRN,щиб,quê
859,wer::FPRN,щиб,quem
860,wo::FADV,киб,onde
861,wo::FADV,кибехун,onde
862,wohin::FADV,кибехун,aonde
863,wohin::FADV,кибехун,para onde
864,wie::FADV,кин,como
865,warum::FADV,щай,porquê
866,warum::FADV,щай,por que
867,wieviel::FNUM,кигӏан,quanto
868,eins::NUM,цо,um
869,zwei::NUM,кӏиго,dois
870,drei::NUM,лъабго,três
871,vier::NUM,ункъо,quatro
872,fünf::NUM,щуго,cinco
873,sechs::NUM,анлъго,seis
874,sieben::NUM,анкьго,sete
875,acht::NUM,микьго,oito
876,neun::NUM,ичӏго,nove
877,zehn::NUM,анцӏго,dez
878,elf::NUM,анцӏила цо,onze
879,zwölf::NUM,кӏиго-анцӏила,doze
880,zwanzig::NUM,къого,vinte
881,dreißig::NUM,лъеберго,trinta
882,vierzig::NUM,кӏикъого,quarenta
883,fünfzig::NUM,кӏикъо́ялда анцӏго,cinquenta
884,sechzig::NUM,лъабкъого,sessenta
885,siebzig::NUM,лъабкъо́ялда анцӏго,setenta
886,achtzig::NUM,ункъого,oitenta
887,neunzig::NUM,ункъоялда а́нцӏила,noventa
888,hundert::NUM,нусго,cem
889,hundert::NUM,нусго,cento
890,tausend::NUM,азарго,mil
891,und::CNJ,ва,e
892,und::CNJ,-ги,e
893,oder::CNJ,ялъуни,ou
894,stehen::V,бахъунчӏезе,estar em pé
895,sitzen::V,гӏодов чӏезе,estar sentado
896,liegen::V,бегизе,jazer
897,liegen::V,бегизе,estar deitado
898,hängen::V,базе,pender
899,hängen::V,базе,estar pendurado
900,werden::V,бахъине,tornar-se
901,passieren::V,лъугьине,acontecer
902,passieren::V,лъугьа-бахъине,acontecer
903,beginnen::V,байбихьизе,começar
904,enden::V,лъугӏизе,acabar
905,enden::V,лъугӏизе,terminar
906,wechseln::V,хиса-басизе,variar
907,wechseln::V,хиса-басизе,alternar
908,wechseln::V,хисизе,variar
909,wechseln::V,хисизе,alternar
910,aufgehen[Sonne]::V,баккизе,nascer
911,untergehen[Sonne]::V,щинкӏизе,pôr-se
912,scheinen[Sonne]::V,къалъ-къалъизе,brilhar
913,donnern::V,гъугъазе,trovejar
914,wehen::V,пуйзе,soprar
915,strömen::V,чвахизе,correr
916,fließen::V,чвахизе,fluir
917,sich drehen::V,сверизе,girar
918,schwanken::V,хьвагӏезе,oscilar
919,schwanken::V,багъа-бачаризе,oscilar
920,schwingen::V,щвартӏезе,vibrar
921,fallen::V,бортизе,cair
922,brennen::V,рекӏине,arder
923,rauchen::V,кӏкӏуй буризе,fumegar
924,regnen::V,базе,chover
925,gefrieren::V,гӏу́низе,gelar
926,gefrieren::V,гӏу́низе,congelar
927,tauen::V,биаризе,derreter
928,tauen::V,биаризе,descongelar
929,schmelzen::V,биине,fundir-se
930,trocknen::V,бакъвазе,secar
931,sieden::V,гьалдезе,ferver
932,faulen::V,махӏцине,estragar-se
933,verfaulen::V,туризе,apodrecer
934,reißen::V,бихъизе,romper-se
935,versinken::V,гъанкъизе,afundar-se
936,vergehen::V,базе,passar
937,vergehen::V,бахъизе,passar
938,vergehen::V,ине,passar
939,erscheinen::V,баккизе,aparecer
940,verschwinden::V,къине,desaparecer
941,verschwinden::V,билизе,desaparecer
942,sinken::V,гӏодо́бе ккезе,descer
943,abnehmen::V,тӏаса камизе,diminuir
944,abnehmen::V,тӏаса камизе,decrescer
945,zunehmen::V,гӏемерлъизе,crescer
946,zunehmen::V,гӏемерлъизе,aumentar
947,steigen::V,бахине,subir
948,wachsen::V,кӏодолъизе,crescer
949,glänzen::V,цӏвакизе,brilhar
950,funkeln::V,паркъезе,cintilar
951,lärmen::V,хъудизе,fazer barulho
952,lärmen::V,чӏиргъдизе,fazer barulho
953,läuten::V,кьабизе,chocalhar
954,klingeln::V,кьабизе,tocar
955,klirren::V,зваргъизе,tinir
956,brausen::V,гьалаглъизе,bramar
957,rauschen::V,шуршудизе,murmurar
958,rauschen::V,шуршудизе,rumorejar
959,klingen::V,бахъине,soar
960,bellen::V,гъанчдезе,ladrar
961,heulen::V,рурудизе,uivar
962,blasen::V,гьохьизе,soprar
963,pfeifen::V,гьещтӏезе,assobiar
964,schreien::V,ахӏизе,gritar
965,schreien::V,ахӏдезе,gritar
966,stöhnen::V,зигардизе,gemer
967,zittern::V,дарран,tremer
968,zittern::V,гьаргьадизе,tremer
969,leben::V,бетӏербахъизе,viver
970,geboren werden::V,лъугьине,nascer
971,atmen::V,хӏухьел биччазе,respirar
972,trinken::V,гьекъезе,beber
973,essen::V,квине,comer
974,essen::V,кваназе,comer
975,schlucken::V,кӏкӏвине,engolir
976,schlucken::V,къулчӏизе,engolir
977,müde werden::V,сваказе,cansar-se
978,einschlafen::V,кьижизе,adormecer
979,einschlafen::V,гъапуллъизе,adormecer
980,schlafen::V,кьижизе,dormir
981,aufwachen::V,бигьине,acordar
982,aufstehen::V,бахъине,levantar-se
983,aufstehen::V,тӏадебахъине,levantar-se
984,sich erholen::V,хьи бахъизе,descansar
985,sich erholen::V,хӏалхьи гьабизе,descansar
986,krank werden::V,унтизе,adoecer
987,krank werden::V,унтизе,ficar doente
988,krank sein::V,унтизе,estar doente
989,schmerzen::V,унтизе,doer
990,husten::V,хъегӏизе,tossir
991,genesen::V,лъилъизе,convalescer
992,sterben::V,хвезе,morrer
993,umkommen::V,гьалаглъизе,perecer
994,sich bewegen::V,багъаризе,mover-se
995,sich bewegen::V,багъаргъизе,mover-se
996,sich rühren::V,багъаризе,mexer-se
997,sich erheben::V,тӏадебахъине,levantar-se
998,sich erheben::V,бахъине,levantar-se
999,sich setzen::V,гӏодов чӏезе,sentar-se
1000,hinfallen::V,щапизе,cair
1001,laufen::V,хьвадизе,andar
1002,laufen::V,хьвадизе,caminhar
1003,schreiten::V,чӏезе,andar
1004,schreiten::V,чӏезе,caminhar
1005,spazierengehen::V,тира-сверизе,passear
1006,eilen::V,ракӏхӏалакине,apressar-se
1007,eilen::V,дуризе,apressar-se
1008,sich beeilen::V,дуризе,apressar-se
1009,sich beeilen::V,дуризе,despachar-se
1010,sich beeilen::V,гӏедегӏизе,apressar-se
1011,sich beeilen::V,гӏедегӏизе,despachar-se
1012,sausen::V,тӏуризе,correr
1013,rennen::V,бекеризе,correr
1014,springen::V,кӏанцӏизе,saltar
1015,klettern::V,хархадизе,trepar
1016,schaukeln::V,гьерщезе,baloiçar
1017,kriechen::V,хъурщизе,rastejar
1018,kriechen::V,хъурщизе,arrastar-se
1019,schwimmen::V,лъедезе,nadar
1020,tauchen::V,букъардизе,mergulhar
1021,rudern::V,хазе,remar
1022,fahren::V,ине,ir
1023,fliegen::V,боржине,voar
1024,gehen::V,ине,ir
1025,gehen::V,ине,andar
1026,weggehen::V,ине,partir
1027,weggehen::V,ине,ir-se embora
1028,abfahren::V,къокъине,sair
1029,abfahren::V,къокъине,partir
1030,anhalten::V,чӏезе,parar
1031,anhalten::V,тархъизе,parar
1032,anhalten::V,лъалхъизе,parar
1033,hineingehen::V,тӏаделъугьине,entrar
1034,eintreten::V,лъугьине,entrar
1035,kommen::V,бачӏине,vir
1036,ankommen::V,щвезе,chegar
1037,ankommen::V,тӏадебачӏине,chegar
1038,zurückkommen::V,тадбуссине,voltar
1039,zurückkommen::V,тадбуссине,regressar
1040,zurückkommen::V,тӏадбуссине,voltar
1041,zurückkommen::V,тӏадбуссине,regressar
1042,bleiben::V,чӏезе,ficar
1043,bleiben::V,чӏезе,permanecer
1044,bleiben::V,хутӏизе,ficar
1045,bleiben::V,хутӏизе,permanecer
1046,warten::V,чӏезе,esperar
1047,erwarten::V,балагьизе,esperar
1048,erwarten::V,балагьизе,aguardar
1049,suchen::V,балагьизе,buscar
1050,suchen::V,балагьизе,procurar
1051,finden::V,батизе,achar
1052,finden::V,батизе,encontrar
1053,versuchen::V,хӏалбихьизе,tentar
1054,vorbereiten::V,хӏадурлъизабизе,preparar
1055,lieben::V,балай бегьизе,amar
1056,lieben::V,балай бегьизе,querer
1057,mögen::V,бокьизе,gostar de
1058,lachen::V,белъизе,rir
1059,lachen::V,белъизе,rir-se
1060,weinen::V,гӏодизе,chorar
1061,schimpfen::V,гъанчдезе,ralhar
1062,sich ärgern::V,вагъизе,zangar-se
1063,sich ärgern::V,ццида́хине,zangar-se
1064,sich fürchten::V,хӏинкъизе,ter medo de
1065,sich fürchten::V,хӏинкъизе,ter receio de
1066,fürchten::V,беркъазе,temer
1067,fürchten::V,беркъазе,recear
1068,fürchten::V,хӏинкъа-къазе,temer
1069,fürchten::V,хӏинкъа-къазе,recear
1070,fliehen::V,лъутизе,fugir
1071,flüchten::V,лъутизе,refugiar-se
1072,sehen::V,бихьизе,ver
1073,anschauen::V,бертӏамизе,olhar
1074,anschauen::V,балагьизе,olhar
1075,ansehen::V,бала-гъалагьизе,mirar
1076,hören::V,рагӏизе,ouvir
1077,zuhören::V,гӏенеккизе,escutar
1078,probieren::V,кӏалдиб хъва́зе,provar
1079,probieren::V,кӏалдиб хъва́зе,saborear
1080,probieren::V,чӏамизе,provar
1081,probieren::V,чӏамизе,saborear
1082,riechen::V,су́нтӏизе,cheirar
1083,fühlen::V,чӏвазе,sentir
1084,zu sehen sein::V,бихьизе,estar à vista
1085,vernehmen::V,рагӏизе,ouvir
1086,frieren::V,цӏорозе,ter frio
1087,tun::V,гьабизе,fazer
1088,können::V,кӏвезе,saber
1089,können::V,лъазе,saber
1090,wollen::V,бокьизе,querer
1091,anfangen::V,байбихьизе,iniciar
1092,beenden::V,тӏубазабизе,acabar
1093,beenden::V,тӏубазабизе,terminar
1094,beenden::V,лъугӏизабизе,acabar
1095,beenden::V,лъугӏизабизе,terminar
1096,aufhören::V,бахъизе,cessar
1097,aufhören::V,бахъизе,desistir
1098,gelingen::V,бахъизе,sair bem
1099,gelingen::V,бахъизе,dar bom resultado
1100,geraten::V,бахъизе,sair
1101,geraten::V,бахъизе,dar resultado
1102,öffnen::V,рагьизе,abrir
1103,schließen::V,къазе,fechar
1104,stellen::V,чӏвазе,pôr
1105,stellen::V,чӏвазе,colocar
1106,setzen::V,рекӏинабизе,pôr
1107,setzen::V,рекӏинабизе,meter
1108,setzen::V,гӏодор чӏезаризе,pôr
1109,setzen::V,гӏодор чӏезаризе,meter
1110,legen::V,лъезе,pôr
1111,legen::V,лъезе,meter
1112,berühren::V,хъвазе,tocar
1113,verbinden::V,хьухьине,unir
1114,verbinden::V,хьухьине,ligar
1115,verbinden::V,бухьине,unir
1116,verbinden::V,бухьине,ligar
1117,bedecken::V,кквезе,cobrir
1118,aufhängen::V,базе,pendurar
1119,anzünden::V,бакизе,acender
1120,anzünden::V,рекӏинабизе,acender
1121,zurücklassen::V,тезе,deixar
1122,verlieren::V,билизабизе,perder
1123,fallen lassen::V,бортизабизе,deixar cair
1124,machen::V,гьабизе,fazer
1125,herstellen::V,гьабизе,produzir
1126,herstellen::V,хӏадурлъизабизе,produzir
1127,bauen::V,базе,edificar
1128,bauen::V,базе,construir
1129,bauen::V,гьабизе,edificar
1130,bauen::V,гьабизе,construir
1131,reparieren::V,къачӏазе,reparar
1132,reparieren::V,къачӏазе,consertar
1133,verbessern::V,лъикӏлъизабизе,melhorar
1134,ändern::V,хисизабизе,mudar
1135,ändern::V,хисизабизе,alterar
1136,graben::V,бухъизе,cavar
1137,beugen::V,хьетӏизабизе,curvar
1138,biegen::V,гьетӏизабизе,vergar
1139,drehen::V,тиризабизе,girar
1140,drehen::V,свердизабизе,girar
1141,wenden::V,бегизе,virar
1142,wenden::V,бегизе,voltar
1143,umdrehen::V,бегизе,virar
1144,umdrehen::V,бегизе,revolver
1145,umdrehen::V,бега-битӏизе,virar
1146,umdrehen::V,бега-битӏизе,revolver
1147,heben::V,борхизе,levantar
1148,hochheben::V,борхалъизабизе,erguer
1149,hochheben::V,борхалъизабизе,levantar
1150,hochheben::V,борхизе,erguer
1151,hochheben::V,борхизе,levantar
1152,ergreifen::V,кквезе,apanhar
1153,halten::V,кквезе,segurar
1154,drücken::V,къазе,apertar
1155,drücken::V,къанцӏу́зе,apertar
1156,drücken::V,къвал ба́зе,apertar
1157,schieben::V,хъилдизе,empurrar
1158,kratzen::V,хачазе,raspar
1159,lecken::V,чӏикӏизе,lamber
1160,beißen::V,хӏанчӏизе,morder
1161,beißen::V,хӏанчӏизабизе,morder
1162,abreißen::V,тӏезе,arrancar
1163,abreißen::V,тӏезабизе,arrancar
1164,abschneiden::V,къотӏизе,talhar
1165,binden::V,бухьине,ligar
1166,stecken::V,къазабизе,meter
1167,stecken::V,къазабизе,enfiar
1168,brechen::V,бекизе,romper
1169,brechen::V,бекизе,quebrar
1170,klopfen::V,дванкезе,bater
1171,hauen::V,базе,bater
1172,kleben::V,бацӏцӏине,colar
1173,reiben::V,хачазе,esfregar
1174,streichen::V,бахине,barrar
1175,streichen::V,жужазе,barrar
1176,schleifen::V,лъухьизе,afiar
1177,schneiden::V,къотӏизе,cortar
1178,rütteln::V,багъа-бачаризабизе,sacudir
1179,schütteln::V,кӏобокӏизе,abanar
1180,schütteln::V,кӏобокӏизе,sacudir
1181,schwenken::V,гьесадизе,agitar
1182,schwenken::V,хьвагӏезабизе,agitar
1183,schütten::V,тӏезе,deitar
1184,füllen::V,цӏезабизе,encher
1185,einwickeln::V,жемизе,envolver
1186,einwickeln::V,жемизе,embrulhar
1187,tragen::V,баччизе,levar
1188,tragen::V,баччизе,trazer
1189,schleppen::V,бехъерхъизе,arrastar
1190,ziehen::V,цӏазе,puxar
1191,aufbewahren::V,цӏунизе,guardar
1192,aufbewahren::V,цӏунизе,conservar
1193,werfen::V,рехизе,lançar
1194,fangen::V,кквезе,apanhar
1195,packen::V,кквезе,agarrar
1196,verstecken::V,бахчизе,esconder
1197,teilen::V,бикьизе,partir
1198,teilen::V,бикьизе,dividir
1199,schicken::V,битӏизе,enviar
1200,bringen::V,баччизе,trazer
1201,hinzufügen::V,жубазе,acrescentar
1202,bekommen::V,щвезе,obter
1203,erhalten::V,щвезе,receber
1204,erhalten::V,босизе,receber
1205,nehmen::V,босизе,tomar
1206,wählen::V,бищизе,eleger
1207,wählen::V,бищизе,escolher
1208,auswählen::V,тӏасабищизе,escolher
1209,auswählen::V,тӏасабищизе,seleccionar
1210,bewahren::V,цӏунизе,guardar
1211,bewahren::V,цӏунизе,conservar
1212,behindern::V,квекӏен гьабизе,impedir
1213,verderben::V,хвезабизе,estragar
1214,verderben::V,хвезабизе,corromper
1215,beschädigen::V,галгъазабизе,danificar
1216,zerbrechen::V,щущазабизе,romper
1217,zerbrechen::V,щущазабизе,quebrar
1218,zerreißen::V,бихъизе,rasgar
1219,zerstören::V,биххизабизе,destruir
1220,verbrennen::V,бухӏизе,queimar
1221,geben::V,кьезе,dar
1222,reichen::V,кьезе,passar
1223,schenken::V,кьезе,oferecer
1224,versprechen::V,назру гьабизе,prometer
1225,wünschen::V,бокьизе,desejar
1226,loben::V,беццизе,louvar
1227,loben::V,бецца-бекъизе,louvar
1228,küssen::V,баизе,beijar
1229,wiegen::V,чӏучӏадизабизе,embalar
1230,zudecken::V,тӏадбигъине,tapar
1231,zudecken::V,тӏадбигъине,cobrir
1232,wecken::V,бигьинабизе,acordar
1233,wecken::V,бигьинабизе,despertar
1234,zeigen::V,бихьизабизе,mostrar
1235,führen::V,бачине,guiar
1236,führen::V,бачине,conduzir
1237,lehren::V,малъизе,ensinar
1238,lehren::V,цӏализабизе,ensinar
1239,unterrichten::V,цӏализабизе,instruir
1240,aufziehen::V,гӏезабизе,criar
1241,leiten::V,нухмалъи гьабизе,dirigir
1242,leiten::V,нухмалъи гьабизе,conduzir
1243,antreiben::V,гӏедегӏизабизе,impelir
1244,einladen::V,ахӏизе,convidar
1245,einladen::V,тӏадеахӏизе,convidar
1246,vereinigen::V,цолъизабизе,unir
1247,vereinigen::V,цолъизабизе,reunir
1248,besuchen::V,баккизе,ir ver
1249,besuchen::V,баккизе,visitar
1250,besuchen::V,хьвадизе,ir ver
1251,besuchen::V,хьвадизе,visitar
1252,treffen::V,дандчӏвазе,encontrar
1253,sich versammeln::V,данделъизе,reunir-se
1254,sich versammeln::V,бакӏаризе,reunir-se
1255,spielen::V,басандизе,jogar
1256,spielen::V,басандизе,brincar
1257,singen::V,ахӏизе,cantar
1258,tanzen::V,кьурдизе,bailar
1259,sich trennen::V,батӏалъизе,apartar-se
1260,verlassen::V,тезе,deixar
1261,verlassen::V,тезе,abandonar
1262,verlassen::V,рехунтезе,deixar
1263,verlassen::V,рехунтезе,abandonar
1264,retten::V,хвасар гьабизе,salvar
1265,retten::V,хвасарлъизабизе,salvar
1266,bewachen::V,цӏунизе,vigiar
1267,bewachen::V,цӏунизе,guardar
1268,schützen::V,цӏунизе,proteger
1269,verteidigen::V,цӏунизе,defender
1270,sich schlagen::V,багъизе,brigar
1271,sich schlagen::V,багъизе,bater-se
1272,schießen::V,речӏчӏизе,disparar
1273,siegen::V,бергьине,vencer
1274,ärgern::V,вагъизавизе,irritar
1275,ärgern::V,вагъизавизе,aborrecer
1276,schlagen::V,кьабизе,bater
1277,treten::V,мал тункизе,pisar
1278,stechen::V,къазабизе,picar
1279,stoßen::V,тункизе,empurrar
1280,stoßen::V,хъилдизе,empurrar
1281,stehlen::V,щинкӏизабизе,furtar
1282,stören::V,квекӏен гьабизе,perturbar
1283,stören::V,татубахъи гьабизе,perturbar
1284,belästigen::V,рахӏатхвезабизе,incomodar
1285,belästigen::V,рахӏатхвезабизе,importunar
1286,verbergen::V,бахчизе,ocultar
1287,verbergen::V,бахчизе,esconder
1288,verbergen::V,балъго тезе,ocultar
1289,verbergen::V,балъго тезе,esconder
1290,täuschen::V,божуда рекӏкӏ гьабизе,iludir
1291,täuschen::V,божуда рекӏкӏ гьабизе,enganar
1292,täuschen::V,гуккизе,iludir
1293,täuschen::V,гуккизе,enganar
1294,betrügen::V,хӏилла гьабизе,burlar
1295,betrügen::V,хӏилла гьабизе,enganar
1296,betrügen::V,сандирахълъи гьабизе,burlar
1297,betrügen::V,сандирахълъи гьабизе,enganar
1298,töten::V,чӏвазе,matar
1299,wohnen::V,яшав гьабизе,morar
1300,arbeiten::V,хӏалтӏизе,trabalhar
1301,sammeln::V,бакӏаризе,recolher
1302,sammeln::V,бакӏаризе,coleccionar
1303,pflücken::V,бетӏизе,colher
1304,jagen::V,чан гьабизе,caçar
1305,fischen::V,ччугӏа кквезе,pescar
1306,fassen::V,кквезе,apanhar
1307,hüten::V,кваназабизе,guardar
1308,treiben::V,гъезе,conduzir
1309,anbinden::V,бухьине,atar
1310,füttern::V,кваназабизе,dar de comer a
1311,melken::V,бечӏчӏизе,ordenhar
1312,hacken::V,чӏвазе,rachar
1313,gießen::V,лъалъазе,regar
1314,reifen::V,барщизе,amadurecer
1315,zubereiten::V,бежа-белъине,preparar
1316,kochen::V,белъине,cozer
1317,backen::V,базе,cozer
1318,braten::V,бежизе,assar
1319,braten::V,бежизе,fritar
1320,umrühren::V,багъаризе,remexer
1321,stricken::V,хьухьине,tricotar
1322,stricken::V,хьухьине,fazer malha
1323,nähen::V,букъизе,coser
1324,nähen::V,букъизе,costurar
1325,färben::V,кьер гьабизе,tingir
1326,färben::V,кьер гьабизе,colorir
1327,reinigen::V,бацӏцӏине,limpar
1328,reinigen::V,бацӏцӏине,purificar
1329,waschen::V,чуризе,lavar
1330,abwischen::V,бацӏцӏине,limpar
1331,abwischen::V,бацӏцӏине,esfregar
1332,spülen::V,хулизе,lavar
1333,spülen::V,хулизе,enxaguar
1334,fegen::V,лъухьизе,varrer
1335,kehren::V,лъухьизе,varrer
1336,baden::V,чордезе,banhar
1337,baden::V,чордезе,tomar banho
1338,ausziehen::V,бахъизе,despir
1339,anziehen::V,ретӏине,vestir
1340,sich anziehen::V,ретӏине,vestir-se
1341,kämmen::V,хазе,pentear
1342,schmücken::V,чӏухӏизабизе,adornar
1343,sagen::V,бицине,dizer
1344,sprechen::V,бицине,falar
1345,reden::V,гаргадизе,falar
1346,sich unterhalten::V,гаргадизе,conversar
1347,fragen::V,цӏехезе,perguntar
1348,fragen::V,гьикъизе,perguntar
1349,bitten::V,гьаризе,pedir
1350,erzählen::V,бицине,contar
1351,mitteilen::V,лъазабизе,comunicar
1352,mitteilen::V,лъазабизе,participar
1353,nennen::V,цӏар лъезе,nomear
1354,nennen::V,цӏар лъезе,apelidar
1355,rufen::V,ахӏизе,chamar
1356,prahlen::V,беццаризе,gabar-se
1357,prahlen::V,беццаризе,vangloriar-se
1358,übersetzen::V,буссинабизе,traduzir
1359,denken::V,ургъизе,pensar
1360,glauben::V,божизе,crer
1361,bemerken::V,берречӏчӏизе,notar
1362,bemerken::V,берречӏчӏизе,observar
1363,erkennen::V,лъазе,reconhecer
1364,erkennen::V,батӏаго бахъизе,reconhecer
1365,begreifen::V,бичӏчӏизе,apreender
1366,begreifen::V,бичӏчӏизе,compreender
1367,lernen::V,цӏализе,aprender
1368,wissen::V,лъазе,saber
1369,sich erinnern an::V,ракӏалде щвезе,lembrar-se de
1370,sich erinnern an::V,ракӏалде щвезе,recordar-se de
1371,vergessen::V,кӏочене,esquecer
1372,messen::V,борцине,medir
1373,zählen::V,рикӏкӏине,contar
1374,rechnen::V,рикӏкӏине,calcular
1375,lesen::V,цӏализе,ler
1376,malen::V,бахъизе,pintar
1377,zeichnen::V,бахъизе,desenhar
1378,schreiben::V,хъвазе,escrever
1379,besitzen::V,щвезе,possuir
1380,besitzen::V,бу́кӏине,possuir
1381,kaufen::V,босизе,comprar
1382,verkaufen::V,бичизе,vender
1383,bezahlen::V,кьезе,pagar
1384,zahlen::V,кьезе,pagar
1385,ertragen::V,баччизе,suportar
1386,Auge::N,,olho
1387,Sehne::N,,tendão
1388,Funke::N,,faísca
1389,Funke::N,,centelha
1390,Moor::N,,pântano
1391,Elch::N,,alce
1392,Beere::N,,bago
1393,Gedächtnis::N,,memória
1394,Ton::N,,tom
1395,Winkel::N,,canto
1396,Winkel::N,,ângulo
1397,Menge::N,,quantidade
1398,Stütze::N,,apoio
1399,Stütze::N,,suporte
1400,Figur::N,,figura
1401,Schuh::N,,sapato
1402,Schnur::N,,corda
1403,Schnur::N,,cordel
1404,Leine::N,,trela
1405,Geschäft::N,,negócio
1406,voll::A,,cheio
1407,lange::ADV,,muito tempo
1408,später::ADV,,mais tarde
1409,nicht::ADV,,não
1410,schon::ADV,,já
1411,durch::PRP,,por
1412,durch::PRP,,através de
1413,alles::PRN,,todo
1414,rühren::V,,comover
1415,scheinen::V,,parecer
1416,aufheben::V,,apanhar
1417,aufheben::V,,levantar
1418,lassen::V,,fazer
1419,sich waschen::V,,lavar-se
1420,verstehen::V,,entender
1421,verstehen::V,,compreender
1422,beherrschen::V,,imperar
