,Concept_ID,el,mrj
685,schlank::A,λυγερός,яштака
686,hübsch::A,όμορφος,сӹлнӹ
687,hübsch::A,όμορφος,олмыдшы
688,hübsch::A,χαριτωμένος,сӹлнӹ
689,hübsch::A,χαριτωμένος,олмыдшы
690,böse::A,κακός,шӹдӓн
691,dumm::A,κουτός,окмак
692,dumm::A,ανόητος,окмак
693,faul::A,τεμπέλης,ялахай
694,fleißig::A,εργατικός,пӓшам яратышы
695,geizig::A,τσιγγούνης,шык
696,klug::A,έξυπνος,ышан
697,geschickt::A,επιδέξιος,мастар
698,lieb::A,φίλος,тыри
699,lieb::A,αγαπητός,тыри
700,lustig::A,εύθυμος,мындыр
701,lustig::A,εύθυμος,сусу
702,lustig::A,χαρούμενος,мындыр
703,lustig::A,χαρούμενος,сусу
704,sanft::A,ήπιος,йӹвӹжӓ
705,hungrig::A,πεινασμένος,шужышы
706,krank::A,άρρωστος,церлӹ
707,krank::A,άρρωστος,хворой
708,nackt::A,γυμνός,цӓрӓ
709,traurig::A,λυπημένος,сы́лыкан
710,traurig::A,λυπημένος,кымы́лдымы
711,lebendig::A,ζωντανός,живой
712,gut::A,καλός,яжо
713,schlecht::A,κακός,уда
714,schlecht::A,κακός,худа
715,richtig::A,σωστός,вургамла
716,schlimm::A,άσχημος,йӹрнык
717,wahr::A,αληθής,настоящий
718,wahr::A,αληθής,настояшый
719,wahr::A,αληθινός,настоящий
720,wahr::A,αληθινός,настояшый
721,alt::A,παλιός,шонгы
722,neu::A,νέος,у
723,neu::A,καινούργιος,у
724,ehemalig::A,παλιός,тошты
725,alt[Lebewesen]::A,γέρος,ӹлалшӹ
726,jung::A,νέος,нöргӹ
727,jung::A,νέος,молода
728,arm::A,φτωχός,укеӓн
729,reich::A,πλούσιος,паян
730,reich::A,πλούσιος,пурлыкан
731,bekannt::A,γνωστός,палӹмӹ
732,berühmt::A,περίφημος,лӹмлы
733,berühmt::A,ξακουσμένος,лӹмлы
734,fremd::A,ξένος,эдемӹн
735,verschieden::A,διαφορετικός,тӹрлӹ
736,nah::A,κοντινός,лишӹл
737,fern::A,μακριά,мӹндӹр
738,linker::A,αριστερός,шалахай
739,rechter::A,δεξιός,вургамла
740,anderer::A,άλλος,вес
741,anderer::A,άλλος,весӹ
742,erster::A,πρώτος,икшӹ
743,erster::A,πρώτος,икӹмшӹ
744,zweiter::A,δεύτερος,кокшы
745,dritter::A,τρίτος,кымшы
746,letzter::A,τελευταίος,остатка
747,allein::ADV,μόνος,иктӹ
748,allein::ADV,μόνος,иктӹт
749,auf einmal::ADV,εφάπαξ,тöрöк
750,zusammen::ADV,μαζί,икараш
751,zusammen::ADV,μαζί,цымырын
752,lange::ADV,πολύν καιρό,кужын
753,plötzlich::ADV,έξαφνα,трӱк
754,sofort::ADV,αμέσως,полт
755,sofort::ADV,αμέσως,тöрöк
756,sofort::ADV,αμέσως,тӹшӓкок
757,später::ADV,αργότερα,вара
758,jetzt::ADV,τώρα,
759,heute::ADV,σήμερα,тагачы
760,morgen::ADV,αύριο,иргод
761,morgen::ADV,αύριο,иргодым
762,bald::ADV,σε λίγο,чӹнь
763,bald::ADV,σε λίγο,вӓшке
764,bald::ADV,σε λίγο,выртышты
765,bald::ADV,εντός ολίγου,чӹнь
766,bald::ADV,εντός ολίγου,вӓшке
767,bald::ADV,εντός ολίγου,выртышты
768,dann::ADV,ύστερα,пакыла
769,gestern::ADV,χτες,тенгечӹ
770,einst::ADV,ποτέ,икӓнӓ
771,einst::ADV,άλλοτε,икӓнӓ
772,damals::ADV,τότε,тӹнӓм
773,danach::ADV,μετά,пакыла
774,danach::ADV,ύστερα,пакыла
775,vorher::ADV,πριν,перви
776,vorher::ADV,προηγουμένως,перви
777,zuerst::ADV,πρώτα,андак
778,einmal::ADV,μία φορά,гӓнӓк
779,einmal::ADV,μία φορά,гӓнӓ
780,manchmal::ADV,κάποτε,кынамжы
781,oft::ADV,συχνά,чӹчкӹдӹн
782,oft::ADV,πολλές φορές,чӹчкӹдӹн
783,immer::ADV,πάντα,со
784,immer::ADV,πάντα,соок
785,immer::ADV,πάντοτε,со
786,immer::ADV,πάντοτε,соок
787,niemals::ADV,ποτέ,нинам
788,niemals::ADV,ποτέ,нигынам
789,niemals::ADV,ποτέ,нигынамат
790,hier::ADV,εδώ,тиштӹ
791,hierhin::ADV,εδώ,тишкӹ
792,von hier::ADV,από δω,тишец
793,von hier::ADV,από δω,тишецӹн
794,dort::ADV,εκεί,тӹштӹ
795,dorthin::ADV,προς τα κει,тӹшкӹ
796,dorthin::ADV,προς τα κει,тӹшкӹлӓ
797,geradeaus::ADV,κατευθείαν,вик
798,geradeaus::ADV,κατευθείαν,тура
799,vorwärts::ADV,εμπρός,анзыкы
800,rückwärts::ADV,πίσω,мӹнгеш
801,zurück::ADV,πίσω,мӹнгеш
802,unten::ADV,κάτω,ӱлнӹ
803,unten::ADV,κάτω,лӹвӓлнӹ
804,hinab::ADV,προς τα κάτω,ӱлӹкӹ
805,hinab::ADV,προς τα κάτω,лӹвӓкӹ
806,oben::ADV,πάνω,вӹлнӹ
807,oben::ADV,επάνω,вӹлнӹ
808,hinauf::ADV,προς τα πάνω,кӱшкӹлӓ
809,hinauf::ADV,προς τα πάνω,кӱш
810,überall::ADV,παντού,йӹлт
811,überall::ADV,παντού,цилӓ вӓре
812,nicht::ADV,δεν,уке
813,ein wenig::ADV,λιγάκι,изиш
814,ein wenig::ADV,λιγάκι,иклаштык
815,kaum::ADV,μόλις,цылик
816,kaum::ADV,μόλις,чучок-чучок
817,sehr::ADV,πολύ,чоте
818,so::ADV,έτσι,тенге
819,so::ADV,έτσι,тенгелӓ
820,noch::ADV,ακόμα,мол
821,noch::ADV,ακόμα,моло
822,nur::ADV,μόνο,веле
823,schon::ADV,ήδη,уже
824,schon::ADV,ήδη,ӹнде
825,schon::ADV,κιόλας,уже
826,schon::ADV,κιόλας,ӹнде
827,wieder::ADV,ξανά,уэш
828,vergebens::ADV,μάταια,зря
829,vergebens::ADV,μάταια,ӹзрӓ
830,vergebens::ADV,μάταια,ӹзӹрӓ
831,vor::PRP,μπροστά σε,анзыц
832,vor::PRP,μπροστά σε,анзыцын
833,vor::PRP,μπροστά από,анзыц
834,vor::PRP,μπροστά από,анзыцын
835,hinter::PRP,πίσω από ,шайылан
836,hinter::PRP,πίσω από ,шайылный
837,unter::PRP,υπό,лӹвӓкӹ
838,unter::PRP,κάτω από,лӹвӓкӹ
839,durch::PRP,διά,вашт
840,durch::PRP,διά μέσου,вашт
841,neben::PRP,δίπλα σε,сага
842,zwischen::PRP,μεταξύ,лош
843,zwischen::PRP,μεταξύ,лошкы
844,zwischen::PRP,ανάμεσα σε,лош
845,zwischen::PRP,ανάμεσα σε,лошкы
846,wegen::PRP,για,мычыц
847,wegen::PRP,λόγω,мычыц
848,dies::PRN,αυτό,тидӹ
849,dies::PRN,αυτό,ти
850,das::PRN,το,тидӹ
851,das::PRN,το,ти
852,alles::PRN,όλα,цилӓ
853,ich::PRN,εγώ,мый
854,du::PRN,σύ,тӹнь
855,du::PRN,εσύ,тӹнь
856,er::PRN,αυτός,тӹдӹ
857,wir::PRN,εμείς,мӓ
858,ihr::PRN,εσείς,вӓ
859,sie::PRN,αυτοί,нӹнӹ
860,was::FPRN,τι,ма
861,wer::FPRN,ποιος,кӱ
862,wo::FADV,πού,кышан
863,wo::FADV,πού,кыштакен
864,wohin::FADV,πού,кышкы
865,wohin::FADV,για πού,кышкы
866,wie::FADV,πώς,кыце
867,warum::FADV,γιατί,малын
868,wieviel::FNUM,πόσος,кынар
869,wieviel::FNUM,πόσος,кынары
870,wieviel::FNUM,πόσος,кынаркы
871,eins::NUM,ένα,иктӹ
872,eins::NUM,ένα,иктӹт
873,zwei::NUM,δύο,кок
874,zwei::NUM,δύο,кокты
875,drei::NUM,τρία,кым
876,drei::NUM,τρία,кымыт
877,drei::NUM,τρεις,кым
878,drei::NUM,τρεις,кымыт
879,vier::NUM,τέσσερα,нӹл
880,vier::NUM,τέσσερις,нӹл
881,fünf::NUM,πέντε,вӹц
882,sechs::NUM,έξι,куд
883,sechs::NUM,έξι,кудытмозн
884,sieben::NUM,εφτά,шӹм
885,sieben::NUM,εφτά,шӹмӹт
886,acht::NUM,οχτώ,кӓндӓкш
887,acht::NUM,οχτώ,кӓндӓкшӹ
888,neun::NUM,εννιά,ӹндекшшӱдӹ
889,zehn::NUM,δέκα,лу
890,elf::NUM,έντεκα,луатик
891,elf::NUM,έντεκα,луатиктӹ
892,zwölf::NUM,δώδεκα,луаткок
893,zwölf::NUM,δώδεκα,луаткокты
894,zwanzig::NUM,είκοσι,коклы
895,dreißig::NUM,τριάντα,кымлы
896,vierzig::NUM,σαράντα,нӹллӹ
897,fünfzig::NUM,πενήντα,вӹцлӹ
898,sechzig::NUM,εξήντα,кудлу
899,siebzig::NUM,εβδομήντα,шӹмлу
900,achtzig::NUM,ογδόντα,кӓндӓкшлу
901,neunzig::NUM,ενενήντα,ӹндекшлу
902,hundert::NUM,εκατό,шӱдӹ
903,tausend::NUM,χίλιοι,тӹжем
904,und::CNJ,και,дöн
905,oder::CNJ,ή,льывы
906,stehen::V,στέκομαι,шалшаг
907,stehen::V,είμαι όρθιος,шалшаг
908,sitzen::V,κάθομαι,шӹнзӓш
909,liegen::V,είμαι ξαπλωμένος,киӓш
910,hängen::V,κρέμομαι,кечӓш
911,werden::V,γίνομαι,шагалаш
912,passieren::V,συμβαίνω,ӹштӓ́лтӓш
913,beginnen::V,αρχίζω,тӹнгӓлӓлтӓш
914,enden::V,τελειώνω,пӹтӓш
915,wechseln::V,αλλάζω,весемӓш
916,wechseln::V,αλλάζω,весемӓлтӓш
917,aufgehen[Sonne]::V,βγαίνω,авараш
918,aufgehen[Sonne]::V,ανατέλλω,авараш
919,untergehen[Sonne]::V,δύω,шӹ́нзӓш
920,untergehen[Sonne]::V,βασιλεύω,шӹ́нзӓш
921,scheinen[Sonne]::V,λάμπω,сотемдӓрӓш
922,donnern::V,βροντώ,хӹдӹртӓш
923,wehen::V,φυσώ,ӹфӹлӓш
924,strömen::V,ρέω,йогащ
925,strömen::V,τρέχω,йогащ
926,fließen::V,ρέω,йогащ
927,sich drehen::V,γυρίζω,пöрдӓш
928,sich drehen::V,στρέφομαι,пöрдӓш
929,schwanken::V,ταλαντεύομαι,лыпшалташ
930,schwingen::V,αιωρούμαι,кӓчӓйӓш
931,schwingen::V,ταλαντεύομαι,кӓчӓйӓш
932,fallen::V,πέφτω,кенвазаш
933,fallen::V,πέφτω,шынгалташ
934,brennen::V,καίω,йылаш
935,rauchen::V,καπνίζω,шыпшаш
936,regnen::V,βρέχω,юраш
937,gefrieren::V,παγώνω,гӓш
938,gefrieren::V,παγώνω,кӹлмаш
939,tauen::V,λειώνω,шылаш
940,schmelzen::V,λειώνω,шӹрӓнӓш
941,trocknen::V,στεγνώνω,кошкаш
942,sieden::V,βράζω,шолаш
943,faulen::V,σαπίζω,шӱӓш
944,verfaulen::V,σαπίζω,йӓнгӓрӓлтӓш
945,reißen::V,σχίζω,кышкедӓлтӓш
946,versinken::V,βουλιάζω,ва́лаш
947,versinken::V,βυθίζομαι,ва́лаш
948,vergehen::V,περνώ,эртӓш
949,erscheinen::V,εμφανίζομαι,каяш
950,verschwinden::V,χάνομαι,ямаш
951,verschwinden::V,εξαφανίζομαι,ямаш
952,sinken::V,κατεβαίνω,пычаш
953,abnehmen::V,μειώνομαι ,чӹдемӓш
954,abnehmen::V,μειώνομαι ,кöтӹргӓш
955,zunehmen::V,αυξάνω,когоэмӓш
956,zunehmen::V,μεγαλώνω,когоэмӓш
957,steigen::V,ανεβαίνω,лӱлта́лташ
958,wachsen::V,μεγαλώνω,кушкаш
959,glänzen::V,γυαλίζω,йӹлгӹжӓш
960,funkeln::V,αστράφτω,валгалташ
961,funkeln::V,σπιθοβολώ,валгалташ
962,lärmen::V,θορυβώ,юкланаш
963,läuten::V,χτυπώ ,цоргаш
964,klingeln::V,κουδουνίζω,цоргаш
965,klirren::V,κουδουνίζω,цонгырталгаш
966,brausen::V,βουΐζω,ышдымыла́наш
967,rauschen::V,βουΐζω,шу́жгаш
968,klingen::V,ηχώ,йо́нгаш
969,bellen::V,γαυγίζω,опташ
970,heulen::V,ουρλιάζω,урмыжаш
971,blasen::V,φυσώ,ӹфӹлӓш
972,pfeifen::V,σφυρίζω,ши́шкаш
973,schreien::V,κραυγάζω,уташ
974,schreien::V,κραυγάζω,саслаш
975,schreien::V,κραυγάζω,варгынзаш
976,stöhnen::V,βογγώ,ӹнгӹрӓш
977,zittern::V,τρέμω,цӹтӹрӓш
978,leben::V,ζω,ӹлӓш
979,geboren werden::V,γεννιέμαι,шачаш
980,atmen::V,αναπνέω,шӱлӓш
981,trinken::V,πίνω,йӱӓш
982,essen::V,τρώω,качкаш
983,schlucken::V,καταπίνω,нелӓш
984,müde werden::V,κουράζομαι,янгылаш
985,einschlafen::V,αποκοιμιέμαι,амален кеӓш
986,schlafen::V,κοιμάμαι,амалаш
987,aufwachen::V,ξυπνώ,понгыжалташ
988,aufstehen::V,σηκώνομαι,кӹньӹл шагалаш
989,sich erholen::V,ξεκουράζομαι,кӓнаш
990,krank werden::V,αρρωσταίνω,церлӓнен вазаш
991,krank sein::V,ασθενώ,церлӓнӓш
992,krank sein::V,ασθενώ,ясланаш
993,krank sein::V,ασθενώ,ясыланаш
994,schmerzen::V,πονώ,каршташ
995,husten::V,βήχω,кахыраш
996,genesen::V,θεραπεύομαι,паремӓш
997,genesen::V,θεραπεύομαι,тöрлӓнӓш
998,sterben::V,πεθαίνω,вазын колаш
999,umkommen::V,πεθαίνω,пӹтӓш
1000,sich bewegen::V,κουνιέμαι,кашташ
1001,sich rühren::V,σαλεύω,тӓрвӓнӓш
1002,sich erheben::V,επαναστατώ,кӹньӹлӓш
1003,sich setzen::V,κάθομαι,шӹнзӓш
1004,hinfallen::V,πέφτω κάτω,кенвазаш
1005,hinfallen::V,πέφτω κάτω,шынгалташ
1006,laufen::V,τρέχω,кашташ
1007,schreiten::V,βαδίζω,ашкедӓш
1008,spazierengehen::V,κάνω βόλτα,мадын кашташ
1009,spazierengehen::V,πηγαίνω περίπατο,мадын кашташ
1010,eilen::V,σπεύδω,вӓшкӓш
1011,sich beeilen::V,βιάζομαι,вӓшкӓш
1012,sich beeilen::V,βιάζομαι,талашаш
1013,sausen::V,τρέχω γρήγορα,хойхаланаш
1014,sausen::V,τρέχω γρήγορα,хояш
1015,rennen::V,τρέχω,кыргыжаш
1016,springen::V,πηδώ,тӹршештӓш
1017,klettern::V,σκαρφαλώνω,ку́заш
1018,schaukeln::V,κουνιέμαι,лыпшалташ
1019,kriechen::V,έρπω,авалянаш
1020,kriechen::V,έρπω,ньыжиклӓш
1021,kriechen::V,σέρνομαι,авалянаш
1022,kriechen::V,σέρνομαι,ньыжиклӓш
1023,schwimmen::V,κολυμπώ,илӓш
1024,tauchen::V,βουτώ,цымаш
1025,rudern::V,κωπηλατώ,шуалташ
1026,fahren::V,πηγαίνω,кеӓш
1027,fliegen::V,πετώ,чонгештӓш
1028,gehen::V,βαδίζω,кеӓш
1029,gehen::V,πηγαίνω,кеӓш
1030,weggehen::V,φεύγω,кеӓш
1031,abfahren::V,ξεκινώ,кеӓш
1032,abfahren::V,αναχωρώ,кеӓш
1033,anhalten::V,σταματώ,цӓрнӓш
1034,hineingehen::V,μπαίνω,пыраш
1035,eintreten::V,μπαίνω,пыраш
1036,eintreten::V,εισέρχομαι,пыраш
1037,kommen::V,έρχομαι,толаш
1038,ankommen::V,φτάνω,шоаш
1039,zurückkommen::V,επιστρέφω,пöртӹлӓш
1040,bleiben::V,μένω,кодаш
1041,warten::V,περιμένω,вычаш
1042,erwarten::V,αναμένω,вычаш
1043,erwarten::V,περιμένω,вычаш
1044,suchen::V,ψάχνω,кӹчӓлӓш
1045,finden::V,βρίσκω,моаш
1046,versuchen::V,προσπαθώ,путаяш
1047,versuchen::V,προσπαθώ,цацаш
1048,vorbereiten::V,προετοιμάζω,поспейӹктӓш
1049,lieben::V,αγαπώ,яраташ
1050,mögen::V,μου αρέσει,яраташ
1051,lachen::V,γελώ,ваштылаш
1052,rühren::V,συγκινώ,тӓрвӓтӓш
1053,weinen::V,κλαίω,мӓгӹрӓш
1054,schimpfen::V,βρίζω,свырседӓлӓш
1055,sich ärgern::V,θυμώνω,шӹдешкӓш
1056,sich fürchten::V,φοβάμαι,лӱдӓш
1057,fürchten::V,φοβάμαι,лӱдӓш
1058,fliehen::V,φεύγω,кыргыжаш
1059,flüchten::V,δραπετεύω,кыргыж шӹлӓш
1060,sehen::V,βλέπω,ужаш
1061,anschauen::V,κοιτάζω,анжалаш
1062,ansehen::V,βλέπω,анжаш
1063,hören::V,ακούω,колаш
1064,zuhören::V,ακούω,колышташ
1065,probieren::V,δοκιμάζω,тотештӓш
1066,probieren::V,δοκιμάζω,подыл анжаш
1067,riechen::V,μυρίζω,ӱпшӹнзӓш
1068,riechen::V,οσφραίνομαι,ӱпшӹнзӓш
1069,fühlen::V,αισθάνομαι,шижӓш
1070,scheinen::V,φαίνομαι,каяш
1071,zu sehen sein::V,φαίνομαι,каяш
1072,vernehmen::V,ακούω,колын колташ
1073,vernehmen::V,μαθαίνω,колын колташ
1074,frieren::V,κρυώνω,кӹлмаш
1075,frieren::V,κρυώνω,тӹнгӹргӓш
1076,tun::V,κάνω,ӹштӓш
1077,können::V,ξέρω,кердӓш
1078,können::V,μπορώ,кердӓш
1079,wollen::V,θέλω,жалаяш
1080,anfangen::V,αρχίζω,тӹнгӓлӓш
1081,beenden::V,τελειώνω,пӹтӓрӓш
1082,aufhören::V,παύω,цӓрнӓш
1083,gelingen::V,πετυχαίνω,цӓш лиӓш
1084,geraten::V,γίνομαι,лиӓш
1085,öffnen::V,ανοίγω,пачаш
1086,schließen::V,κλείνω,чӱчӓш
1087,stellen::V,θέτω,шӹндӓш
1088,setzen::V,θέτω,шӹндӓш
1089,legen::V,θέτω,опташ
1090,legen::V,θέτω,пиштӓш
1091,berühren::V,εγγίζω,тӹкӓлӓш
1092,verbinden::V,συνδέω,пидӓш
1093,bedecken::V,σκεπάζω,леведӓш
1094,aufhängen::V,κρεμώ,сӓкӓш
1095,anzünden::V,ανάβω,чӱктӓш
1096,aufheben::V,σηκώνω,кузыкташ
1097,zurücklassen::V,εγκαταλείπω,кодаш
1098,verlieren::V,χάνω,ямдаш
1099,fallen lassen::V,αφήνω να πέσει,кенвацтараш
1100,machen::V,κάνω,ӹштӓш
1101,machen::V,φτιάχνω,ӹштӓш
1102,herstellen::V,κατασκευάζω,йӓмдӹлӓш
1103,bauen::V,χτίζω,ӹштӓш
1104,bauen::V,οικοδομώ,ӹштӓш
1105,reparieren::V,επισκευάζω,чиняш
1106,reparieren::V,επισκευάζω,алалаш
1107,reparieren::V,επιδιορθώνω,чиняш
1108,reparieren::V,επιδιορθώνω,алалаш
1109,verbessern::V,βελτιώνω,яжоэмден шӹндӓш
1110,verbessern::V,καλυτερεύω,яжоэмден шӹндӓш
1111,ändern::V,αλλάζω,вашталташ
1112,graben::V,σκάβω,капаяш
1113,beugen::V,λυγίζω,лывырташ
1114,beugen::V,λυγίζω,каклярташ
1115,biegen::V,κάμπτω,лывырташ
1116,drehen::V,στρέφω,сӓрӓш
1117,drehen::V,στρέφω,сӓрӹкӓлӓш
1118,wenden::V,γυρίζω,сӓрӓлӓш
1119,umdrehen::V,γυρίζω,сӓрӓлӓш
1120,heben::V,υψώνω,лӱктӓш
1121,heben::V,σηκώνω,лӱктӓш
1122,hochheben::V,υψώνω,кузыкташ
1123,hochheben::V,σηκώνω,кузыкташ
1124,ergreifen::V,πιάνω,хватяш
1125,ergreifen::V,αρπάζω,хватяш
1126,halten::V,βαστώ,кычаш
1127,drücken::V,πιέζω,темдӓш
1128,schieben::V,σπρώχνω,шӹкӓш
1129,kratzen::V,γρατσουνίζω,нӹжӓш
1130,lecken::V,γλείφω,нылаш
1131,beißen::V,δαγκάνω,пыралаш
1132,abreißen::V,κόβω,кӹрӓш
1133,abreißen::V,κόβω,кышкед нӓлӓш
1134,abreißen::V,σχίζω,кӹрӓш
1135,abreißen::V,σχίζω,кышкед нӓлӓш
1136,abschneiden::V,αποκόπτω,шулаш
1137,abschneiden::V,αποκόπτω,лаштыклаш
1138,binden::V,δένω,пидӓш
1139,stecken::V,χώνω,шыралаш
1140,brechen::V,σπάζω,тодылаш
1141,brechen::V,σπάζω,пыдырташ
1142,klopfen::V,χτυπώ,рушткаш
1143,klopfen::V,τινάζω,рушткаш
1144,hauen::V,χτυπώ,шелӹштӓш
1145,kleben::V,κολλώ,клейӓш
1146,reiben::V,τρίβω,нӹжӓш
1147,streichen::V,αλείφω,шӹрӓш
1148,schleifen::V,ακονίζω,шымаш
1149,schneiden::V,κόβω,пӹчкӓш
1150,rütteln::V,σείω,мыльгыкташ
1151,rütteln::V,τινάζω,мыльгыкташ
1152,schütteln::V,σείω,цӹтӹртӓш
1153,schütteln::V,σείω,мыльгыкташ
1154,schütteln::V,κουνώ,цӹтӹртӓш
1155,schütteln::V,κουνώ,мыльгыкташ
1156,schwenken::V,κουνώ,машыяш
1157,schütten::V,χύνω,опталаш
1158,füllen::V,γεμίζω,темӓш
1159,einwickeln::V,τυλίγω,пӹтӹрӓ́лӓш
1160,tragen::V,φέρνω,намалаш
1161,schleppen::V,κουβαλώ,шӹдӹрӓш
1162,ziehen::V,τραβώ,шыпшаш
1163,aufbewahren::V,φυλάω,перегӓш
1164,werfen::V,ρίχνω,кӹшкӓш
1165,fangen::V,πιάνω,кычаш
1166,packen::V,τσακώνω,хватяш
1167,verstecken::V,κρύβω,шӹлтӓш
1168,teilen::V,μερίζω,пайылаш
1169,schicken::V,στέλνω,колташ
1170,bringen::V,φέρνω,кандаш
1171,hinzufügen::V,προσθέτω,
1172,bekommen::V,προσκομίζω,лыкташ
1173,erhalten::V,παίρνω,получаяш
1174,erhalten::V,λαμβάνω,получаяш
1175,nehmen::V,πιάνω,налаш
1176,nehmen::V,παίρνω,налаш
1177,wählen::V,εκλέγω,айыраш
1178,auswählen::V,διαλέγω,айыраш
1179,bewahren::V,διατηρώ,перегӓш
1180,behindern::V,εμποδίζω,мешӓйӓш
1181,verderben::V,χαλώ,портяш
1182,beschädigen::V,ζημιώνω,шушырташ
1183,zerbrechen::V,σπάζω,пыдырташ
1184,zerreißen::V,σχίζω,кӹрӓш
1185,zerstören::V,καταστρέφω,шӓлӓтӓш
1186,verbrennen::V,καίω,йылаташ
1187,verbrennen::V,καίω,йылалташ
1188,geben::V,δίνω,пуаш
1189,reichen::V,δίνω,пуаш
1190,schenken::V,χαρίζω,подараш
1191,versprechen::V,υπόσχομαι,сöрӓш
1192,wünschen::V,εύχομαι,жалаяш
1193,loben::V,επαινώ,хваляш
1194,küssen::V,φιλώ,шышшалаш
1195,wiegen::V,κουνώ,лӱнгӓлтӓш
1196,wiegen::V,νανουρίζω,лӱнгӓлтӓш
1197,zudecken::V,σκεπάζω,пиштӓш
1198,wecken::V,ξυπνώ,понгыжалтараш
1199,zeigen::V,δείχνω,анжыкташ
1200,führen::V,οδηγώ,видӓш
1201,lehren::V,διδάσκω,тымдаш
1202,unterrichten::V,διδάσκω,тымдаш
1203,aufziehen::V,ανατρέφω,кушташ
1204,leiten::V,ηγούμαι,видӓш
1205,leiten::V,ηγούμαι,вуйлаташ
1206,leiten::V,ηγούμαι,вуйлалташ
1207,leiten::V,διευθύνω,видӓш
1208,leiten::V,διευθύνω,вуйлаташ
1209,leiten::V,διευθύνω,вуйлалташ
1210,antreiben::V,σπρώχνω,талаштараш
1211,antreiben::V,παρακινώ,талаштараш
1212,lassen::V,αφήνω,-ыкт
1213,einladen::V,προσκαλώ,ӱжӓш
1214,vereinigen::V,ενώνω,иктештӓш
1215,besuchen::V,επισκέπτομαι,толаш
1216,treffen::V,συναντώ,вӓшлиӓш
1217,treffen::V,συναντώ,вӓшлиӓлтӓш
1218,sich versammeln::V,μαζεύομαι,цымыргаш
1219,spielen::V,παίζω,мадаш
1220,singen::V,τραγουδώ,мыраш
1221,tanzen::V,χορεύω,кушташ
1222,sich trennen::V,αποχωρίζομαι,айырлаш
1223,verlassen::V,εγκαταλείπω,шуаш
1224,retten::V,σώζω,ытараш
1225,bewachen::V,φρουρώ,оролаш
1226,schützen::V,προστατεύω,перегӓш
1227,verteidigen::V,υπερασπίζω,перегӓш
1228,sich schlagen::V,χτυπιέμαι,шидӓлӓш
1229,sich schlagen::V,χτυπιέμαι,шиэдӓлӓш
1230,schießen::V,πυροβολώ,лӱӓш
1231,siegen::V,νικώ,сӹнгӓш
1232,ärgern::V,τσαντίζω,шӹдештӓрӓш
1233,schlagen::V,χτυπώ,пӓрен колташ
1234,schlagen::V,χτυπώ,хӹрӹктен колташ
1235,treten::V,κλοτσώ,чымаш
1236,stechen::V,τρυπώ,пышкылаш
1237,stoßen::V,ωθώ,шыркедӓш
1238,stoßen::V,σπρώχνω,шыркедӓш
1239,stehlen::V,κλέβω,шолышт толаш
1240,stören::V,διαταράσσω,ӓрештӹлӓш
1241,belästigen::V,ενοχλώ,кӓньӹсӹрлӓндӓрӓш
1242,belästigen::V,ενοχλώ,шытырланыкташ
1243,verbergen::V,κρύβω,шӹлтӓш
1244,täuschen::V,παραπλανώ,алталаш
1245,täuschen::V,παραπλανώ,аталаш
1246,betrügen::V,απατώ,мошеньӹчӓйӓш
1247,töten::V,σκοτώνω,пуштын шуаш
1248,töten::V,θανατώνω,пуштын шуаш
1249,wohnen::V,μένω,ӹлӓш
1250,wohnen::V,κατοικώ,ӹлӓш
1251,arbeiten::V,δουλεύω,пӓшӓлӓш
1252,arbeiten::V,δουλεύω,ровотаяш
1253,arbeiten::V,εργάζομαι,пӓшӓлӓш
1254,arbeiten::V,εργάζομαι,ровотаяш
1255,sammeln::V,μαζεύω,погаш
1256,sammeln::V,συλλέγω,погаш
1257,pflücken::V,κόβω,кӹрӓш
1258,jagen::V,κυνηγώ,охотничӓйӓш
1259,fischen::V,ψαρεύω,кол кычаш
1260,fassen::V,πιάνω,кычаш
1261,hüten::V,φυλάγω,кӹтӓш
1262,hüten::V,προσέχω,кӹтӓш
1263,treiben::V,οδηγώ,шуруяш
1264,anbinden::V,δένω,ялшташ
1265,anbinden::V,δένω,ялышташ
1266,füttern::V,ταΐζω,пукшаш
1267,melken::V,αρμέγω,шыпшылаш
1268,hacken::V,κόβω,роаш
1269,gießen::V,ποτίζω,шӓвӓш
1270,reifen::V,ωριμάζω,кӱӓш
1271,reifen::V,ωριμάζω,поспейӓш
1272,zubereiten::V,ετοιμάζω,йӓмдӹлӓш
1273,kochen::V,βράζω,шолташ
1274,backen::V,ψήνω,кӱктӓш
1275,braten::V,τηγανίζω,жӓрӓш
1276,umrühren::V,ανακατεύω,намалаш
1277,stricken::V,πλέκω,пидӓш
1278,nähen::V,ράβω,ыргаш
1279,färben::V,βάφω,пидӓш
1280,färben::V,χρωματίζω,пидӓш
1281,reinigen::V,καθαρίζω,чиӓлтӓш
1282,waschen::V,πλένω,мышкаш
1283,abwischen::V,σφουγγίζω,ӹштӓш
1284,spülen::V,ξεπλένω,шӱӓлтӓш
1285,fegen::V,σκουπίζω,ӹштӓш
1286,kehren::V,σκουπίζω,ӹштӓш
1287,baden::V,κάνω μπάνιο,нӱштӹлӓш
1288,sich waschen::V,πλένομαι,мышкылташ
1289,ausziehen::V,βγάζω,кыдашаш
1290,anziehen::V,φορώ,чиӓш
1291,sich anziehen::V,ντύνομαι,чиӓш
1292,kämmen::V,χτενίζω,шерӓш
1293,schmücken::V,στολίζω,цеверемдӓш
1294,sagen::V,λέω,манаш
1295,sagen::V,λέω,келесӓш
