,Concept_ID,pl,lez
795,wie::FADV,jak,гьикӏ
796,warum::FADV,dlaczego,вучиз
797,wieviel::FNUM,ile,шумуд
798,eins::NUM,jeden,са
799,zwei::NUM,dwa,кьвед
800,drei::NUM,trzy,пуд
801,vier::NUM,cztery,кьуд
802,fünf::NUM,pięć,вад
803,sechs::NUM,sześć,ругуд
804,sieben::NUM,siedem,ирид
805,acht::NUM,osiem,муьжуьд
806,neun::NUM,dziewięć,кӏуьд
807,zehn::NUM,dziesięć,цӏуд
808,elf::NUM,jedenaście,цӏусад
809,zwölf::NUM,dwanaście,цӏикьвед
810,zwanzig::NUM,dwadzieścia,къад
811,dreißig::NUM,trzydzieści,къанницӏуд
812,vierzig::NUM,czterdzieści,яхцӏур
813,fünfzig::NUM,pięćdziesiąt,яхцӏурни цӏуд
814,sechzig::NUM,sześćdziesiąt,пудкъад
815,siebzig::NUM,siedemdziesiąt,пудкъанни цӏуд
816,achtzig::NUM,osiemdziesiąt,кьудкъад
817,neunzig::NUM,dziewięćdziesiąt,кьудкъанни цӏуд
818,hundert::NUM,sto,виш
819,tausend::NUM,tysiąc,агъзур
820,und::CNJ,i,ва
821,oder::CNJ,lub,я
822,oder::CNJ,albo,я
823,stehen::V,stać,акъвазун
824,sitzen::V,siedzieć,ацукьун
825,liegen::V,leżeć,къаткун
826,hängen::V,wisieć,куьрс хьун
827,werden::V,zostać,хьун
828,werden::V,stać się,хьун
829,passieren::V,dziać się,хьун
830,passieren::V,zdarzyć się,хьун
831,beginnen::V,zacząć się,башламиш хьун
832,enden::V,kończyć się,куьтягь хьун
833,wechseln::V,zmienić się,дегиш хьун
834,aufgehen[Sonne]::V,wzejść,экъечӏун
835,untergehen[Sonne]::V,zajść,акӏун
836,scheinen[Sonne]::V,świecić,ишигь гун
837,donnern::V,grzmieć,къукърумар авун
838,wehen::V,wiać,
839,strömen::V,płynąć,авахьун
840,strömen::V,lać się,авахьун
841,fließen::V,ciec,авахьун
842,fließen::V,płynąć,авахьун
843,sich drehen::V,obracać się,элкъуьн
844,schwanken::V,chwiać się,юзун
845,schwingen::V,wahać się,галтад хьун
846,fallen::V,padać,аватун
847,brennen::V,palić się,кун
848,brennen::V,palić się,ккун
849,rauchen::V,dymić,
850,rauchen::V,dymić się,
851,regnen::V,padać,къун
852,gefrieren::V,zamarznąć,муркӏади кьун
853,tauen::V,tajać,цӏурун
854,schmelzen::V,topnieć,цӏурун
855,trocknen::V,schnąć,кьурун
856,sieden::V,wrzeć,ругун
857,sieden::V,kipieć,ругун
858,faulen::V,gnić,кутӏун
859,verfaulen::V,zgnić,чуьруьтмиш хьун
860,verfaulen::V,zgnić,кутӏун
861,reißen::V,urywać się,атӏун
862,reißen::V,urywać się,къазунун
863,versinken::V,tonąć,батмиш хьун
864,vergehen::V,przechodzić,алатун
865,erscheinen::V,zjawiać się,майдандиз акъатун
866,verschwinden::V,zniknąć,квахьун
867,sinken::V,spadać,элекьун
868,abnehmen::V,spadać,тӏимил хьун
869,abnehmen::V,spadać,гъвечӏи хьун
870,zunehmen::V,wzrosnąć,артух хьун
871,steigen::V,wzrastać,хкаж хьун
872,wachsen::V,rosnąć,экъечӏун
873,glänzen::V,błyszczeć,цӏарцӏар гун
874,funkeln::V,zabłyszczeć,нур гун
875,lärmen::V,hałasować,ван авун
876,läuten::V,dzwonić,зенг ягъун
877,klingeln::V,dzwonić,зенг ягъун
878,klirren::V,brzęczeć,зигринг авун
879,brausen::V,huczeć,къати хьун
880,rauschen::V,szumieć,вишриш авун
881,rauschen::V,szeleścić,вишриш авун
882,klingen::V,brzmieć,ван авун
883,klingen::V,dźwięczeć,ван авун
884,bellen::V,szczekać,элуькьун
885,heulen::V,wyć,къув ягъун
886,blasen::V,dmuchnąć,уф гун
887,pfeifen::V,gwizdać,уьфт ягъун
888,schreien::V,krzyczeć,гьараюн
889,stöhnen::V,stękać,суза авун
890,zittern::V,drżeć,зурзун
891,leben::V,żyć,яшамиш хьун
892,geboren werden::V,urodzić się,хьун
893,atmen::V,oddychać,нефес чӏугун
894,trinken::V,pić,хъун
895,essen::V,jeść,тӏуьн
896,schlucken::V,połknąć,туькьуьнун
897,müde werden::V,zmęczyć się,галатун
898,müde werden::V,zmęczyć się,юргъун хьун
899,einschlafen::V,zasnąć,ксун
900,schlafen::V,spać,ксун
901,aufwachen::V,obudzić się,ахварай аватун
902,aufstehen::V,wstać,къарагъун
903,sich erholen::V,wypoczywać,ял ягъун
904,krank werden::V,zachorować,кефсуз хьун
905,krank sein::V,chorować,тӏа хьун
906,schmerzen::V,boleć,тӏа хьун
907,husten::V,kaszlać,уьгьуь ягъун
908,genesen::V,wyzdrowieć,сагъ хъхьун
909,sterben::V,umrzeć,кьин
910,umkommen::V,zginąć,терг хьун
911,sich bewegen::V,poruszać się,юзун
912,sich rühren::V,ruszyć się,юзун
913,sich erheben::V,podnieść się,къарагъун
914,sich setzen::V,usiąść,ацукьун
915,hinfallen::V,upaść,алукьун
916,laufen::V,chodzić,къекъуьн
917,schreiten::V,kroczyć,ккамар къачун
918,spazierengehen::V,iść na spacer,сейр авун
919,eilen::V,pospieszać,тади авун
920,sich beeilen::V,pospieszyć się,гьерекатун
921,sausen::V,pędzić,чкурун
922,rennen::V,biec,катун
923,rennen::V,biec,зверун
924,rennen::V,biegać,катун
925,rennen::V,biegać,зверун
926,springen::V,skakać,хкадарун
927,klettern::V,wspinać się,акьахун
928,schaukeln::V,huśtać,
929,schaukeln::V,kołysać,
930,kriechen::V,pełzać,капаралди фин
931,kriechen::V,czołgać się,капаралди фин
932,schwimmen::V,pływać,сирнав авун
933,tauchen::V,zanurzać się,кьилихъди циз вегьин
934,rudern::V,wiosłować,кьусуйралди лодка гьалун
935,rudern::V,wiosłować,цуьруьгъуьлдалди кӏватӏун
936,fahren::V,jechać,фин
937,fliegen::V,latać,лув гун
938,fliegen::V,latać,цавай фин
939,fliegen::V,lecieć,лув гун
940,fliegen::V,lecieć,цавай фин
941,gehen::V,iść,фин
942,weggehen::V,odejść,хъфин
943,abfahren::V,odjechać,фин
944,abfahren::V,odjechać,рекье гьатун
945,anhalten::V,zatrzymać się,акъвазун
946,hineingehen::V,wchodzić,гьахьун
947,eintreten::V,wejść,гьахьун
948,eintreten::V,nastąpić,гьахьун
949,kommen::V,przyjść,атун
950,ankommen::V,przybyć,атун
951,zurückkommen::V,wrócić,хтун
952,bleiben::V,zostać,амукьун
953,warten::V,czekać,гуьзлемишун
954,erwarten::V,oczekiwać,вил алаз акъвазун
955,suchen::V,szukać,къекъуьн
956,finden::V,znaleźć,жугъун
957,versuchen::V,próbować,алахъун
958,vorbereiten::V,przygotować,гьазурун
959,lieben::V,kochać,кӏан хьун
960,mögen::V,lubić,рикӏ ацукьун
961,lachen::V,śmiać się,хъуьруьн
962,rühren::V,wzruszyć,
963,weinen::V,płakać,шехьун
964,schimpfen::V,kląć,сеперар гун
965,schimpfen::V,kląć,экъуьгъунар авун
966,sich ärgern::V,gniewać się,хъел акатун
967,sich fürchten::V,bać się,кичӏе хьун
968,fürchten::V,bać się,къурхутмиш хьун
969,fliehen::V,uciekać,катун
970,flüchten::V,uciec,катун
971,sehen::V,widzieć,акун
972,sehen::V,zobaczyć,акун
973,anschauen::V,oglądać,вил вегьин
974,ansehen::V,popatrzeć na,килигун
975,hören::V,słyszeć,ван хьун
976,zuhören::V,słuchać,яб гун
977,probieren::V,kosztować,дад акун
978,riechen::V,wąchać,ни чӏугун
979,fühlen::V,czuć,гьисс авун
980,fühlen::V,odczuwać,гьисс авун
981,scheinen::V,wydawać się,
982,zu sehen sein::V,widnieć,
983,vernehmen::V,usłyszeć,
984,frieren::V,marznąć,кьун
985,frieren::V,marznąć,мекьи хьун
986,tun::V,czynić,авун
987,können::V,móc,хьун
988,können::V,móc,акъакьун
989,können::V,umieć,хьун
990,können::V,umieć,акъакьун
991,wollen::V,chcieć,кӏан хьун
992,anfangen::V,zacząć,башламишун
993,beenden::V,zakończyć,куьтягьун
994,aufhören::V,przestać,акъвазун
995,gelingen::V,udać się,арадал атун
996,geraten::V,udać się,акъатун
997,öffnen::V,otworzyć,ахъаюн
998,schließen::V,zamknąć,акьалун
999,stellen::V,postawić,эцигун
1000,setzen::V,posadzić,ацукьарун
1001,legen::V,kłaść,эцигун
1002,berühren::V,dotykać,хкӏурун
1003,verbinden::V,łączyć,гилигун
1004,bedecken::V,przykryć,кӏевун
1005,aufhängen::V,powiesić,куьрсарун
1006,anzünden::V,zapalić,куькӏуьрун
1007,aufheben::V,podnieść,хкажун
1008,zurücklassen::V,zostawić,тун
1009,verlieren::V,zgubić,квадарун
1010,fallen lassen::V,upuścić,авадрун
1011,machen::V,zrobić,авун
1012,machen::V,zrobić,кар авун
1013,herstellen::V,wytworzyć,расун
1014,bauen::V,budować,туькӏуьрун
1015,reparieren::V,naprawiać,расун
1016,verbessern::V,ulepszyć,хъсанрун
1017,ändern::V,zmienić,табдил авун
1018,graben::V,kopać,эгъуьнун
1019,beugen::V,zagiąć,акӏажарун
1020,beugen::V,zagiąć,кангур авун
1021,biegen::V,zgiąć,патахъарун
1022,drehen::V,obracać,алчударун
1023,wenden::V,obrocić,
1024,umdrehen::V,obrocić,элкъуьрун
1025,heben::V,podnosić,хкажун
1026,hochheben::V,podnieść,хкажун
1027,ergreifen::V,chwycić,агалчна кьун
1028,halten::V,trzymać,кьун
1029,drücken::V,naciskać,чуькьуьн
1030,schieben::V,pchać,хуртӏ гун
1031,schieben::V,posuwać,хуртӏ гун
1032,kratzen::V,drapać,къадгъунун
1033,lecken::V,lizać,мез гун
1034,beißen::V,kąsać,кӏасун
1035,abreißen::V,oderwać,галудун
1036,abschneiden::V,odciąć,атӏун
1037,binden::V,wiązać,
1038,stecken::V,wetknąć,сухун
1039,brechen::V,złamać,хун
1040,brechen::V,złamać,кукӏварун
1041,klopfen::V,pukać,тахъ-тахъ авун
1042,klopfen::V,stukać,тахъ-тахъ авун
1043,hauen::V,bić,ягъун
1044,kleben::V,kleić,алкӏурун
1045,kleben::V,kleić,кукӏурун
1046,reiben::V,trzeć,тӏушунун
1047,streichen::V,smarować,алтадун
1048,schleifen::V,ostrzyć,кӏвенкӏв авун
1049,schneiden::V,ciąć,атӏун
1050,schneiden::V,krajać,атӏун
1051,rütteln::V,trząść,къарсурун
1052,schütteln::V,trząść,къарсурун
1053,schwenken::V,machać,элягъун
1054,schwenken::V,machać,галтадун
1055,schütten::V,nasypać,цун
1056,füllen::V,napełnić,ацӏурун
1057,einwickeln::V,zawinąć,кутун
1058,einwickeln::V,zawinąć,элкъуьрун
1059,tragen::V,nieść,тухун
1060,schleppen::V,wlec,галчӏурун
1061,ziehen::V,ciągnąć,ялун
1062,ziehen::V,ciągnąć,чӏугун
1063,aufbewahren::V,przechowywać,хуьн
1064,werfen::V,rzucać,гадрун
1065,fangen::V,łowić,кьун
1066,packen::V,chwycić,кьун
1067,verstecken::V,ukryć,кӏевун
1068,verstecken::V,schować,кӏевун
1069,teilen::V,podzielić,паюн
1070,schicken::V,posyłać,ракъурун
1071,bringen::V,przynieść,гъун
1072,hinzufügen::V,dodać,алава авун
1073,bekommen::V,dostać,къачун
1074,bekommen::V,dostać,жугъурун
1075,erhalten::V,otrzymać,къачун
1076,nehmen::V,wziąć,къачун
1077,wählen::V,wybrać,хкягъун
1078,auswählen::V,wybrać,хкягъун
1079,bewahren::V,zachować,хуьн
1080,behindern::V,utrudnić,манийвал авун
1081,behindern::V,przeszkadzać,манийвал авун
1082,verderben::V,zepsuć,чӏурун
1083,beschädigen::V,uszkodzić,нукьсанвал гун
1084,zerbrechen::V,złamać,хун
1085,zerreißen::V,drzeć,къазунун
1086,zerreißen::V,rozdzierać,къазунун
1087,zerstören::V,zniszczyć,чӏурун
1088,zerstören::V,zniszczyć,барбатӏун
1089,verbrennen::V,spalić,ккун
1090,geben::V,dać,гун
1091,reichen::V,podać,вугун
1092,reichen::V,podać,гун
1093,schenken::V,darować,пишкеш авун
1094,versprechen::V,obiecać,гаф гун
1095,wünschen::V,życzyć,дуьа авун
1096,loben::V,chwalić,тариф авун
1097,küssen::V,całować,темен гун
1098,wiegen::V,kołysać,эчӏягъун
1099,zudecken::V,przykryć,гьалдун
1100,wecken::V,zbudzić,ахварай авудун
1101,zeigen::V,pokazać,къалурун
1102,führen::V,wieść,тухун
1103,führen::V,prowadzić,тухун
1104,lehren::V,uczyć,кӏелиз тун
1105,unterrichten::V,nauczać,тарс гун
1106,aufziehen::V,wychować,тербия гун
1107,aufziehen::V,wychować,тербияламишун
1108,leiten::V,kierować,идара авун
1109,antreiben::V,popędzić,тади кутун
1110,lassen::V,zostawić,
1111,einladen::V,zaprosić,теклиф авун
1112,vereinigen::V,zjednoczyć,сад авун
1113,besuchen::V,odwiedzić,кьилив атун
1114,treffen::V,trafić,гьалтун
1115,treffen::V,spotkać,гьалтун
1116,sich versammeln::V,zebrać się,алтӏушун
1117,sich versammeln::V,zgromadzić się,алтӏушун
1118,spielen::V,grać,къугъун
1119,spielen::V,bawić się,къугъун
1120,singen::V,śpiewać,лугьун
1121,singen::V,śpiewać,мани лугьун
1122,tanzen::V,pląsać,кьуьл авун
1123,tanzen::V,tańczyć,кьуьл авун
1124,sich trennen::V,rozstać się,къакъатун
1125,verlassen::V,opuścić,гъил къачун
1126,retten::V,ocalić,къутармишун
1127,retten::V,uratować,къутармишун
1128,bewachen::V,pilnować,хуьн
1129,schützen::V,ochronić,хуьн
1130,verteidigen::V,bronić,хуьн
1131,sich schlagen::V,pobić się,кукӏун
1132,schießen::V,strzelać,акъатун
1133,siegen::V,zwycziężyć,гъалиб хьун
1134,ärgern::V,gniewać,хъел гъун
1135,ärgern::V,gniewać,хъел кутун
1136,schlagen::V,bić,ягъун
1137,schlagen::V,bić,галукьарун
1138,schlagen::V,uderzyć,ягъун
1139,schlagen::V,uderzyć,галукьарун
1140,treten::V,kopnąć,кьуьл къекъягъун
1141,treten::V,kopnąć,кьуьл эцягъун
1142,stechen::V,ukłuć,акьадарун
1143,stoßen::V,popchnąć,эцягъун
1144,stehlen::V,ukraść,чуьнуьхун
1145,stören::V,zakłócić,хкуьрун
1146,stören::V,przeszkodzić,хкуьрун
1147,belästigen::V,dokuczać,хкуьрун
1148,belästigen::V,dokuczać,азият гун
1149,verbergen::V,ukryć,далдаламишун
1150,täuschen::V,łudzić,алцурарун
1151,täuschen::V,łudzić,алцуррун
1152,betrügen::V,oszukać,алцурарун
1153,betrügen::V,oszukać,гьарамзадавал авун
1154,töten::V,zabić,яна кьин
1155,wohnen::V,mieszkać,дуланмиш хьун
1156,arbeiten::V,pracować,кӏвалахун
1157,arbeiten::V,pracować,кӏвалах авун
1158,sammeln::V,zebrać,кӏватӏун
1159,pflücken::V,zerwać,атӏун
1160,jagen::V,polować,гъуьрч авун
1161,fischen::V,łowić ryby,гъетер кьун
1162,fassen::V,złapać,кьун
1163,hüten::V,paść,чӏура хуьн
1164,treiben::V,pędzić,гьалун
1165,anbinden::V,przywiązać,акалун
1166,füttern::V,karmić,ем гун
1167,melken::V,doić,ацун
1168,hacken::V,rąbać,куьткуьнун
1169,gießen::V,lać,яд гун
1170,gießen::V,podlać,яд гун
1171,reifen::V,dojrzeć,чурун
1172,reifen::V,dojrzeć,агакьун
1173,zubereiten::V,przyrządzić,гьазурун
1174,kochen::V,gotować,ругун
1175,backen::V,piec,чурун
1176,braten::V,piec,чурун
1177,braten::V,smażyć,чурун
1178,umrühren::V,przemieszać,какадарун
1179,stricken::V,dziać,хурун
1180,nähen::V,szyć,цун
1181,färben::V,pofarbować,шир ягъун
1182,reinigen::V,oczyścić,михьун
1183,waschen::V,prać,чуьхуьн
1184,abwischen::V,obetrzeć,гуьцӏун
1185,spülen::V,płukać,экъуьрун
1186,fegen::V,zamiatać,шуткун
1187,kehren::V,zamieść,кул алтадун
1188,baden::V,kąpać się,эхъуьн
1189,sich waschen::V,myć się,жендек чуьхуьн
1190,ausziehen::V,zdjąć,хутӏунун
1191,ausziehen::V,zdjąć,галудун
1192,anziehen::V,włożyć,алукӏун
1193,sich anziehen::V,ubrać się,алукӏун
1194,sich anziehen::V,ubrać się,парталар алукӏун
1195,kämmen::V,uczesać,эвягъун
1196,schmücken::V,ozdabiać,безетмишун
1197,schmücken::V,ozdabiać,гуьрчегарун
1198,sagen::V,powiedzieć,лугьун
1199,sprechen::V,mówić,рахун
1200,reden::V,mówić,рахун
1201,sich unterhalten::V,rozmawiać,ихтилат авун
1202,fragen::V,zapytać,жузун
1203,bitten::V,prosić,тӏалабун
1204,erzählen::V,opowiedzieć,ахъаюн
1205,mitteilen::V,zawiadomić o,хабар гун
1206,nennen::V,nazwać,тӏвар гун
1207,rufen::V,wołać,эверун
1208,prahlen::V,chełpić się,яцӏу гафар авун
1209,übersetzen::V,tłumaczyć,таржума авун
1210,übersetzen::V,tłumaczyć,гафладун
1211,denken::V,myśleć,фикир авун
1212,glauben::V,sądzić,агъун
1213,glauben::V,wierzyć,агъун
1214,bemerken::V,zauważyć,фикир гун
1215,erkennen::V,poznać,
1216,begreifen::V,zrozumieć,гъавурда акьун
1217,verstehen::V,rozumieć,
1218,verstehen::V,dosłyszeć,
1219,lernen::V,uczyć się,кӏелун
1220,wissen::V,wiedzieć,чир хьун
1221,wissen::V,wiedzieć,чирхьун
1222,sich erinnern an::V,przypomnieć sobie,рикӏел хуьн
1223,vergessen::V,zapomnieć,рикӏелай фин
1224,vergessen::V,zapomnieć,рикӏелай алатун
1225,messen::V,mierzyć,алцумун
1226,zählen::V,liczyć,гьисабун
1227,rechnen::V,rachować,гьисабун
1228,lesen::V,czytać,кӏелун
1229,malen::V,malować,кхьин
1230,malen::V,malować,шикилар чӏугун
1231,zeichnen::V,rysować,чӏугун
1232,schreiben::V,pisać,кхьин
1233,besitzen::V,posiadać,иеси хьун
1234,kaufen::V,kupić,къачун
1235,kaufen::V,kupić,маса къачун
1236,verkaufen::V,sprzedać,гун
1237,verkaufen::V,sprzedać,маса гун
1238,bezahlen::V,zapłacić,къимет гун
1239,bezahlen::V,zapłacić,эвезда авун
1240,bezahlen::V,zapłacić,гьакъи агакьрун
1241,zahlen::V,płacić,къимет гун
1242,zahlen::V,płacić,эвезда авун
1243,zahlen::V,płacić,гьакъи агакьрун
1244,beherrschen::V,opanować,иеси хьун
1245,ertragen::V,znieść,таб гун
