,Concept_ID,fi,el
734,traurig::A,surullinen,λυπημένος
735,traurig::A,murheellinen,λυπημένος
736,lebendig::A,elävä,ζωντανός
737,gut::A,hyvä,καλός
738,schlecht::A,paha,κακός
739,schlecht::A,huono,κακός
740,richtig::A,oikea,σωστός
741,schlimm::A,paha,άσχημος
742,wahr::A,tosi,αληθής
743,wahr::A,tosi,αληθινός
744,alt::A,vanha,παλιός
745,neu::A,uusi,νέος
746,neu::A,uusi,καινούργιος
747,ehemalig::A,entinen,παλιός
748,ehemalig::A,muinainen,παλιός
749,alt[Lebewesen]::A,vanha,γέρος
750,jung::A,nuori,νέος
751,arm::A,köyhä,φτωχός
752,reich::A,rikas,πλούσιος
753,bekannt::A,tuttu,γνωστός
754,bekannt::A,tunnettu,γνωστός
755,berühmt::A,kuuluisa,περίφημος
756,berühmt::A,kuuluisa,ξακουσμένος
757,fremd::A,vieras,ξένος
758,verschieden::A,eri,διαφορετικός
759,verschieden::A,erilainen,διαφορετικός
760,nah::A,läheinen,κοντινός
761,fern::A,etäinen,μακριά
762,linker::A,vasen,αριστερός
763,rechter::A,oikea,δεξιός
764,anderer::A,muu,άλλος
765,anderer::A,toinen,άλλος
766,erster::A,ensimmäinen,πρώτος
767,zweiter::A,toinen,δεύτερος
768,dritter::A,kolmas,τρίτος
769,letzter::A,viimeinen,τελευταίος
770,allein::ADV,yksin,μόνος
771,auf einmal::ADV,yhdellä kertaa,εφάπαξ
772,zusammen::ADV,yhdessä,μαζί
773,lange::ADV,kauan,πολύν καιρό
774,lange::ADV,pitkään,πολύν καιρό
775,plötzlich::ADV,äkkiä,έξαφνα
776,sofort::ADV,heti,αμέσως
777,später::ADV,myöhemmin,αργότερα
778,jetzt::ADV,nyt,τώρα
779,heute::ADV,tänään,σήμερα
780,morgen::ADV,huomenna,αύριο
781,bald::ADV,pian,σε λίγο
782,bald::ADV,pian,εντός ολίγου
783,dann::ADV,sitten,ύστερα
784,gestern::ADV,eilen,χτες
785,einst::ADV,aikanaan,ποτέ
786,einst::ADV,aikanaan,άλλοτε
787,damals::ADV,silloin,τότε
788,damals::ADV,siihen aikaan,τότε
789,danach::ADV,sen jälkeen,μετά
790,danach::ADV,sen jälkeen,ύστερα
791,vorher::ADV,ennen,πριν
792,vorher::ADV,ennen,προηγουμένως
793,zuerst::ADV,ensin,πρώτα
794,zuerst::ADV,ensiksi,πρώτα
795,einmal::ADV,kerran,μία φορά
796,manchmal::ADV,joskus,κάποτε
797,oft::ADV,usein,συχνά
798,oft::ADV,usein,πολλές φορές
799,immer::ADV,aina,πάντα
800,immer::ADV,aina,πάντοτε
801,niemals::ADV,ei koskaan,ποτέ
802,hier::ADV,tässä,εδώ
803,hier::ADV,täällä,εδώ
804,hierhin::ADV,tähän,εδώ
805,von hier::ADV,tästä,από δω
806,von hier::ADV,täältä,από δω
807,dort::ADV,siinä,εκεί
808,dort::ADV,siellä,εκεί
809,dorthin::ADV,sinne,προς τα κει
810,dorthin::ADV,tuonne,προς τα κει
811,geradeaus::ADV,suoraan,κατευθείαν
812,vorwärts::ADV,eteenpäin,εμπρός
813,rückwärts::ADV,taaksepäin,πίσω
814,zurück::ADV,takaisin,πίσω
815,unten::ADV,alhaalla,κάτω
816,hinab::ADV,alas,προς τα κάτω
817,oben::ADV,ylhäällä,πάνω
818,oben::ADV,ylhäällä,επάνω
819,hinauf::ADV,ylös,προς τα πάνω
820,überall::ADV,kaikkialla,παντού
821,nicht::ADV,ei,δεν
822,ein wenig::ADV,vähän,λιγάκι
823,kaum::ADV,tuskin,μόλις
824,sehr::ADV,kovin,πολύ
825,sehr::ADV,oikein,πολύ
826,so::ADV,näin,έτσι
827,noch::ADV,vielä,ακόμα
828,nur::ADV,vain,μόνο
829,nur::ADV,ainoastaan,μόνο
830,schon::ADV,jo,ήδη
831,schon::ADV,jo,κιόλας
832,wieder::ADV,taas,ξανά
833,wieder::ADV,jälleen,ξανά
834,vergebens::ADV,turhaan,μάταια
835,vor::PRP,edessä,μπροστά σε
836,vor::PRP,edessä,μπροστά από
837,hinter::PRP,takana,πίσω από 
838,unter::PRP,alla,υπό
839,unter::PRP,alla,κάτω από
840,durch::PRP,läpi,διά
841,durch::PRP,läpi,διά μέσου
842,durch::PRP,kautta,διά
843,durch::PRP,kautta,διά μέσου
844,neben::PRP,vieressä,δίπλα σε
845,zwischen::PRP,välillä,μεταξύ
846,zwischen::PRP,välillä,ανάμεσα σε
847,wegen::PRP,takia,για
848,wegen::PRP,takia,λόγω
849,wegen::PRP,vuoksi,για
850,wegen::PRP,vuoksi,λόγω
851,dies::PRN,tämä,αυτό
852,das::PRN,se,το
853,alles::PRN,kaikki,όλα
854,ich::PRN,minä,εγώ
855,du::PRN,sinä,σύ
856,du::PRN,sinä,εσύ
857,er::PRN,hän,αυτός
858,wir::PRN,me,εμείς
859,ihr::PRN,te,εσείς
860,sie::PRN,he,αυτοί
861,was::FPRN,mikä,τι
862,wer::FPRN,ken,ποιος
863,wer::FPRN,kuka,ποιος
864,wo::FADV,missä,πού
865,wohin::FADV,mihin,πού
866,wohin::FADV,mihin,για πού
867,wie::FADV,miten,πώς
868,wie::FADV,kuinka,πώς
869,warum::FADV,miksi,γιατί
870,wieviel::FNUM,paljonko,πόσος
871,wieviel::FNUM,kuinka paljon,πόσος
872,eins::NUM,yksi,ένα
873,zwei::NUM,kaksi,δύο
874,drei::NUM,kolme,τρία
875,drei::NUM,kolme,τρεις
876,vier::NUM,neljä,τέσσερα
877,vier::NUM,neljä,τέσσερις
878,fünf::NUM,viisi,πέντε
879,sechs::NUM,kuusi,έξι
880,sieben::NUM,seitsemän,εφτά
881,acht::NUM,kahdeksan,οχτώ
882,neun::NUM,yhdeksän,εννιά
883,zehn::NUM,kymmenen,δέκα
884,elf::NUM,yksitoista,έντεκα
885,zwölf::NUM,kaksitoista,δώδεκα
886,zwanzig::NUM,kaksikymmentä,είκοσι
887,dreißig::NUM,kolmekymmentä,τριάντα
888,vierzig::NUM,neljäkymmentä,σαράντα
889,fünfzig::NUM,viisikymmentä,πενήντα
890,sechzig::NUM,kuusikymmentä,εξήντα
891,siebzig::NUM,seitsemänkymmentä,εβδομήντα
892,achtzig::NUM,kahdeksankymmentä,ογδόντα
893,neunzig::NUM,yhdeksänkymmentä,ενενήντα
894,hundert::NUM,sata,εκατό
895,tausend::NUM,tuhat,χίλιοι
896,und::CNJ,ja,και
897,oder::CNJ,tai,ή
898,stehen::V,seisoa,στέκομαι
899,stehen::V,seisoa,είμαι όρθιος
900,sitzen::V,istua,κάθομαι
901,liegen::V,maata,είμαι ξαπλωμένος
902,hängen::V,riippua,κρέμομαι
903,werden::V,tulla,γίνομαι
904,werden::V,joutua,γίνομαι
905,passieren::V,sattua,συμβαίνω
906,passieren::V,tapahtua,συμβαίνω
907,beginnen::V,alkaa,αρχίζω
908,enden::V,loppua,τελειώνω
909,enden::V,päättyä,τελειώνω
910,wechseln::V,vaihtua,αλλάζω
911,wechseln::V,vaihdella,αλλάζω
912,aufgehen[Sonne]::V,nousta,βγαίνω
913,aufgehen[Sonne]::V,nousta,ανατέλλω
914,untergehen[Sonne]::V,laskea,δύω
915,untergehen[Sonne]::V,laskea,βασιλεύω
916,scheinen[Sonne]::V,paistaa,λάμπω
917,donnern::V,jyristä,βροντώ
918,wehen::V,tuulla,φυσώ
919,wehen::V,puhaltaa,φυσώ
920,strömen::V,virrata,ρέω
921,strömen::V,virrata,τρέχω
922,fließen::V,valua,ρέω
923,fließen::V,juosta,ρέω
924,sich drehen::V,pyöriä,γυρίζω
925,sich drehen::V,pyöriä,στρέφομαι
926,schwanken::V,horjua,ταλαντεύομαι
927,schwingen::V,heilua,αιωρούμαι
928,schwingen::V,heilua,ταλαντεύομαι
929,schwingen::V,värähdellä,αιωρούμαι
930,schwingen::V,värähdellä,ταλαντεύομαι
931,fallen::V,pudota,πέφτω
932,fallen::V,langeta,πέφτω
933,brennen::V,palaa,καίω
934,rauchen::V,savuta,καπνίζω
935,regnen::V,sataa,βρέχω
936,gefrieren::V,jäätyä,παγώνω
937,tauen::V,sulaa,λειώνω
938,schmelzen::V,sulaa,λειώνω
939,trocknen::V,kuivua,στεγνώνω
940,sieden::V,kiehua,βράζω
941,faulen::V,mädätä,σαπίζω
942,verfaulen::V,mädätä,σαπίζω
943,verfaulen::V,mädäntyä,σαπίζω
944,reißen::V,revetä,σχίζω
945,versinken::V,upota,βουλιάζω
946,versinken::V,upota,βυθίζομαι
947,versinken::V,vajota,βουλιάζω
948,versinken::V,vajota,βυθίζομαι
949,vergehen::V,kulua,περνώ
950,erscheinen::V,ilmestyä,εμφανίζομαι
951,verschwinden::V,kadota,χάνομαι
952,verschwinden::V,kadota,εξαφανίζομαι
953,sinken::V,vajota,κατεβαίνω
954,abnehmen::V,vähetä,μειώνομαι 
955,zunehmen::V,kasvaa,αυξάνω
956,zunehmen::V,kasvaa,μεγαλώνω
957,zunehmen::V,lisääntyä,αυξάνω
958,zunehmen::V,lisääntyä,μεγαλώνω
959,steigen::V,nousta,ανεβαίνω
960,wachsen::V,kasvaa,μεγαλώνω
961,glänzen::V,kiiltää,γυαλίζω
962,funkeln::V,kipinöidä,αστράφτω
963,funkeln::V,kipinöidä,σπιθοβολώ
964,lärmen::V,meluta,θορυβώ
965,läuten::V,soida,χτυπώ 
966,klingeln::V,soida,κουδουνίζω
967,klirren::V,kalista,κουδουνίζω
968,brausen::V,kohista,βουΐζω
969,rauschen::V,kohista,βουΐζω
970,klingen::V,soida,ηχώ
971,bellen::V,haukkua,γαυγίζω
972,heulen::V,ulvoa,ουρλιάζω
973,blasen::V,puhaltaa,φυσώ
974,pfeifen::V,viheltää,σφυρίζω
975,schreien::V,kirkua,κραυγάζω
976,stöhnen::V,voihkia,βογγώ
977,zittern::V,vapista,τρέμω
978,leben::V,elää,ζω
979,geboren werden::V,syntyä,γεννιέμαι
980,atmen::V,hengittää,αναπνέω
981,trinken::V,juoda,πίνω
982,essen::V,syödä,τρώω
983,schlucken::V,niellä,καταπίνω
984,müde werden::V,uupua,κουράζομαι
985,einschlafen::V,uinahtaa,αποκοιμιέμαι
986,schlafen::V,maata,κοιμάμαι
987,schlafen::V,nukkua,κοιμάμαι
988,aufwachen::V,herätä,ξυπνώ
989,aufstehen::V,nousta,σηκώνομαι
990,aufstehen::V,nousta ylös,σηκώνομαι
991,sich erholen::V,levätä,ξεκουράζομαι
992,krank werden::V,sairastua,αρρωσταίνω
993,krank sein::V,potea,ασθενώ
994,krank sein::V,sairastaa,ασθενώ
995,schmerzen::V,särkeä,πονώ
996,schmerzen::V,kivistää,πονώ
997,husten::V,yskiä,βήχω
998,genesen::V,toipua,θεραπεύομαι
999,sterben::V,kuolla,πεθαίνω
1000,umkommen::V,saada surmansa,πεθαίνω
1001,umkommen::V,kuolla,πεθαίνω
1002,sich bewegen::V,liikkua,κουνιέμαι
1003,sich rühren::V,liikahtaa,σαλεύω
1004,sich erheben::V,nousta,επαναστατώ
1005,sich setzen::V,istuutua,κάθομαι
1006,hinfallen::V,kaatua,πέφτω κάτω
1007,laufen::V,kävellä,τρέχω
1008,schreiten::V,astua,βαδίζω
1009,schreiten::V,astella,βαδίζω
1010,spazierengehen::V,kävellä,κάνω βόλτα
1011,spazierengehen::V,kävellä,πηγαίνω περίπατο
1012,eilen::V,kiirehtiä,σπεύδω
1013,sich beeilen::V,kiirehtiä,βιάζομαι
1014,sich beeilen::V,olla kiireissään,βιάζομαι
1015,sausen::V,rynnätä,τρέχω γρήγορα
1016,sausen::V,viilettää,τρέχω γρήγορα
1017,rennen::V,juosta,τρέχω
1018,springen::V,hypätä,πηδώ
1019,klettern::V,kiivetä,σκαρφαλώνω
1020,schaukeln::V,kiikkua,κουνιέμαι
1021,kriechen::V,ryömiä,έρπω
1022,kriechen::V,ryömiä,σέρνομαι
1023,schwimmen::V,uida,κολυμπώ
1024,tauchen::V,sukeltaa,βουτώ
1025,rudern::V,soutaa,κωπηλατώ
1026,fahren::V,ajaa,πηγαίνω
1027,fahren::V,kulkea,πηγαίνω
1028,fliegen::V,lentää,πετώ
1029,gehen::V,käydä,βαδίζω
1030,gehen::V,käydä,πηγαίνω
1031,weggehen::V,lähteä,φεύγω
1032,weggehen::V,poistua,φεύγω
1033,abfahren::V,lähteä,ξεκινώ
1034,abfahren::V,lähteä,αναχωρώ
1035,anhalten::V,pysähtyä,σταματώ
1036,anhalten::V,seisahtua,σταματώ
1037,hineingehen::V,mennä sisään,μπαίνω
1038,eintreten::V,astua sisään,μπαίνω
1039,eintreten::V,astua sisään,εισέρχομαι
1040,kommen::V,tulla,έρχομαι
1041,ankommen::V,saapua,φτάνω
1042,zurückkommen::V,palata,επιστρέφω
1043,bleiben::V,jäädä,μένω
1044,bleiben::V,viipyä,μένω
1045,warten::V,odottaa,περιμένω
1046,erwarten::V,odottaa,αναμένω
1047,erwarten::V,odottaa,περιμένω
1048,suchen::V,etsiä,ψάχνω
1049,finden::V,löytää,βρίσκω
1050,versuchen::V,yrittää,προσπαθώ
1051,vorbereiten::V,valmistaa,προετοιμάζω
1052,lieben::V,pitää,αγαπώ
1053,lieben::V,rakastaa,αγαπώ
1054,mögen::V,pitää,μου αρέσει
1055,mögen::V,tykätä,μου αρέσει
1056,lachen::V,nauraa,γελώ
1057,rühren::V,liikuttaa,συγκινώ
1058,weinen::V,itkeä,κλαίω
1059,schimpfen::V,haukkua,βρίζω
1060,sich ärgern::V,suuttua,θυμώνω
1061,sich fürchten::V,pelätä,φοβάμαι
1062,fürchten::V,pelätä,φοβάμαι
1063,fliehen::V,paeta,φεύγω
1064,flüchten::V,paeta,δραπετεύω
1065,sehen::V,nähdä,βλέπω
1066,anschauen::V,katsoa,κοιτάζω
1067,ansehen::V,katsoa,βλέπω
1068,hören::V,kuulla,ακούω
1069,zuhören::V,kuunnella,ακούω
1070,probieren::V,maistaa,δοκιμάζω
1071,riechen::V,haistaa,μυρίζω
1072,riechen::V,haistaa,οσφραίνομαι
1073,fühlen::V,tuntea,αισθάνομαι
1074,scheinen::V,tuntua,φαίνομαι
1075,zu sehen sein::V,näkyä,φαίνομαι
1076,vernehmen::V,kuulla,ακούω
1077,vernehmen::V,kuulla,μαθαίνω
1078,frieren::V,palella,κρυώνω
1079,tun::V,tehdä,κάνω
1080,können::V,osata,ξέρω
1081,können::V,osata,μπορώ
1082,wollen::V,tahtoa,θέλω
1083,anfangen::V,ruveta,αρχίζω
1084,anfangen::V,aloittaa,αρχίζω
1085,beenden::V,lopettaa,τελειώνω
1086,aufhören::V,loppua,παύω
1087,gelingen::V,onnistua,πετυχαίνω
1088,geraten::V,sujua,γίνομαι
1089,geraten::V,joutua,γίνομαι
1090,öffnen::V,avata,ανοίγω
1091,öffnen::V,aukaista,ανοίγω
1092,schließen::V,sulkea,κλείνω
1093,stellen::V,panna,θέτω
1094,stellen::V,asettaa,θέτω
1095,setzen::V,panna,θέτω
1096,setzen::V,istuttaa,θέτω
1097,legen::V,panna,θέτω
1098,legen::V,asettaa,θέτω
1099,berühren::V,koskea,εγγίζω
1100,berühren::V,koskettaa,εγγίζω
1101,verbinden::V,liittää,συνδέω
1102,verbinden::V,yhdistää,συνδέω
1103,bedecken::V,kattaa,σκεπάζω
1104,bedecken::V,peittää,σκεπάζω
1105,aufhängen::V,ripustaa,κρεμώ
1106,anzünden::V,sytyttää,ανάβω
1107,aufheben::V,ylös nostaa,σηκώνω
1108,aufheben::V,nostaa,σηκώνω
1109,zurücklassen::V,jättää,εγκαταλείπω
1110,verlieren::V,kadottaa,χάνω
1111,fallen lassen::V,pudottaa,αφήνω να πέσει
1112,machen::V,tehdä,κάνω
1113,machen::V,tehdä,φτιάχνω
1114,herstellen::V,tuottaa,κατασκευάζω
1115,herstellen::V,valmistaa,κατασκευάζω
1116,bauen::V,rakentaa,χτίζω
1117,bauen::V,rakentaa,οικοδομώ
1118,reparieren::V,korjata,επισκευάζω
1119,reparieren::V,korjata,επιδιορθώνω
1120,verbessern::V,parantaa,βελτιώνω
1121,verbessern::V,parantaa,καλυτερεύω
1122,ändern::V,muuttaa,αλλάζω
1123,graben::V,kaivaa,σκάβω
1124,beugen::V,taivuttaa,λυγίζω
1125,biegen::V,taivuttaa,κάμπτω
1126,drehen::V,kääntää,στρέφω
1127,wenden::V,kääntää,γυρίζω
1128,umdrehen::V,kääntää,γυρίζω
1129,heben::V,nostaa,υψώνω
1130,heben::V,nostaa,σηκώνω
1131,heben::V,kohottaa,υψώνω
1132,heben::V,kohottaa,σηκώνω
1133,hochheben::V,nostaa,υψώνω
1134,hochheben::V,nostaa,σηκώνω
1135,ergreifen::V,tarttua,πιάνω
1136,ergreifen::V,tarttua,αρπάζω
1137,halten::V,pitää,βαστώ
1138,drücken::V,painaa,πιέζω
1139,drücken::V,puristaa,πιέζω
1140,schieben::V,työntää,σπρώχνω
1141,kratzen::V,raapia,γρατσουνίζω
1142,lecken::V,nuolla,γλείφω
1143,beißen::V,purra,δαγκάνω
1144,abreißen::V,repiä,κόβω
1145,abreißen::V,repiä,σχίζω
1146,abschneiden::V,leikata poikki,αποκόπτω
1147,abschneiden::V,leikata,αποκόπτω
1148,binden::V,sitoa,δένω
1149,stecken::V,pistää,χώνω
1150,brechen::V,murtaa,σπάζω
1151,klopfen::V,koputtaa,χτυπώ
1152,klopfen::V,koputtaa,τινάζω
1153,klopfen::V,kolkuttaa,χτυπώ
1154,klopfen::V,kolkuttaa,τινάζω
1155,hauen::V,lyödä,χτυπώ
1156,kleben::V,liimata,κολλώ
1157,reiben::V,hieroa,τρίβω
1158,reiben::V,hangata,τρίβω
1159,streichen::V,sivellä,αλείφω
1160,schleifen::V,hioa,ακονίζω
1161,schneiden::V,leikata,κόβω
1162,rütteln::V,ravistaa,σείω
1163,rütteln::V,ravistaa,τινάζω
1164,schütteln::V,pudistaa,σείω
1165,schütteln::V,pudistaa,κουνώ
1166,schwenken::V,heiluttaa,κουνώ
1167,schütten::V,kaataa,χύνω
1168,füllen::V,täyttää,γεμίζω
1169,einwickeln::V,kääriä,τυλίγω
1170,tragen::V,kantaa,φέρνω
1171,schleppen::V,raahata,κουβαλώ
1172,ziehen::V,vetää,τραβώ
1173,aufbewahren::V,säilyttää,φυλάω
1174,werfen::V,viskata,ρίχνω
1175,fangen::V,napata,πιάνω
1176,fangen::V,ottaa kiinni,πιάνω
1177,packen::V,tarttua,τσακώνω
1178,verstecken::V,kätkeä,κρύβω
1179,verstecken::V,piilottaa,κρύβω
1180,teilen::V,jakaa,μερίζω
1181,schicken::V,lähettää,στέλνω
1182,bringen::V,viedä,φέρνω
1183,hinzufügen::V,lisätä,προσθέτω
1184,bekommen::V,saada,προσκομίζω
1185,erhalten::V,saada,παίρνω
1186,erhalten::V,saada,λαμβάνω
1187,nehmen::V,ottaa,πιάνω
1188,nehmen::V,ottaa,παίρνω
1189,wählen::V,valita,εκλέγω
1190,auswählen::V,valikoida,διαλέγω
1191,bewahren::V,säilyttää,διατηρώ
1192,behindern::V,estää,εμποδίζω
1193,verderben::V,pilata,χαλώ
1194,verderben::V,turmella,χαλώ
1195,beschädigen::V,vioittaa,ζημιώνω
1196,beschädigen::V,vahingoittaa,ζημιώνω
1197,zerbrechen::V,rikkoa,σπάζω
1198,zerreißen::V,repiä rikki,σχίζω
1199,zerreißen::V,repiä palasiksi,σχίζω
1200,zerstören::V,hävittää,καταστρέφω
1201,verbrennen::V,polttaa,καίω
1202,geben::V,antaa,δίνω
1203,reichen::V,ojentaa,δίνω
1204,schenken::V,lahjoittaa,χαρίζω
1205,versprechen::V,luvata,υπόσχομαι
1206,wünschen::V,toivottaa,εύχομαι
1207,loben::V,ylistää,επαινώ
1208,küssen::V,suudella,φιλώ
1209,wiegen::V,tuudittaa,κουνώ
1210,wiegen::V,tuudittaa,νανουρίζω
1211,wiegen::V,keinuttaa,κουνώ
1212,wiegen::V,keinuttaa,νανουρίζω
1213,zudecken::V,peittää,σκεπάζω
1214,wecken::V,herättää,ξυπνώ
1215,zeigen::V,näyttää,δείχνω
1216,zeigen::V,osoittaa,δείχνω
1217,führen::V,johdattaa,οδηγώ
1218,lehren::V,opettaa,διδάσκω
1219,unterrichten::V,opettaa,διδάσκω
1220,aufziehen::V,kasvattaa,ανατρέφω
1221,leiten::V,johtaa,ηγούμαι
1222,leiten::V,johtaa,διευθύνω
1223,antreiben::V,hoputtaa,σπρώχνω
1224,antreiben::V,hoputtaa,παρακινώ
1225,lassen::V,antaa,αφήνω
1226,einladen::V,kutsua,προσκαλώ
1227,vereinigen::V,yhdistää,ενώνω
1228,besuchen::V,vierailla,επισκέπτομαι
1229,treffen::V,tavata,συναντώ
1230,sich versammeln::V,kokoontua,μαζεύομαι
1231,spielen::V,pelata,παίζω
1232,spielen::V,leikkiä,παίζω
1233,singen::V,laulaa,τραγουδώ
1234,tanzen::V,tanssia,χορεύω
1235,sich trennen::V,erota,αποχωρίζομαι
1236,verlassen::V,jättää,εγκαταλείπω
1237,retten::V,pelastaa,σώζω
1238,bewachen::V,vartioida,φρουρώ
1239,schützen::V,suojella,προστατεύω
1240,verteidigen::V,puolustaa,υπερασπίζω
1241,sich schlagen::V,tapella,χτυπιέμαι
1242,schießen::V,ampua,πυροβολώ
1243,siegen::V,voittaa,νικώ
1244,ärgern::V,ärsyttää,τσαντίζω
1245,schlagen::V,lyödä,χτυπώ
1246,treten::V,potkaista,κλοτσώ
1247,stechen::V,pistää,τρυπώ
1248,stoßen::V,sysätä,ωθώ
1249,stoßen::V,sysätä,σπρώχνω
1250,stoßen::V,työntää,ωθώ
1251,stoßen::V,työntää,σπρώχνω
1252,stehlen::V,varastaa,κλέβω
1253,stören::V,häiritä,διαταράσσω
1254,belästigen::V,häiritä,ενοχλώ
1255,verbergen::V,kätkeä,κρύβω
1256,täuschen::V,harhauttaa,παραπλανώ
1257,betrügen::V,pettää,απατώ
1258,betrügen::V,petkuttaa,απατώ
1259,töten::V,tappaa,σκοτώνω
1260,töten::V,tappaa,θανατώνω
1261,wohnen::V,asua,μένω
1262,wohnen::V,asua,κατοικώ
1263,arbeiten::V,tehdä työtä,δουλεύω
1264,arbeiten::V,tehdä työtä,εργάζομαι
1265,arbeiten::V,työskennellä,δουλεύω
1266,arbeiten::V,työskennellä,εργάζομαι
1267,sammeln::V,koota,μαζεύω
1268,sammeln::V,koota,συλλέγω
1269,sammeln::V,kerätä,μαζεύω
1270,sammeln::V,kerätä,συλλέγω
1271,pflücken::V,poimia,κόβω
1272,jagen::V,metsästää,κυνηγώ
1273,fischen::V,kalastaa,ψαρεύω
1274,fassen::V,pyydystää,πιάνω
1275,fassen::V,saalistaa,πιάνω
1276,hüten::V,paimentaa,φυλάγω
1277,hüten::V,paimentaa,προσέχω
1278,treiben::V,ajaa,οδηγώ
1279,anbinden::V,kytkeä,δένω
1280,füttern::V,ruokkia,ταΐζω
1281,melken::V,lypsää,αρμέγω
1282,hacken::V,hakata,κόβω
1283,gießen::V,kastella,ποτίζω
1284,reifen::V,kypsyä,ωριμάζω
1285,zubereiten::V,valmistaa,ετοιμάζω
1286,kochen::V,keittää,βράζω
1287,backen::V,leipoa,ψήνω
1288,braten::V,paistaa,τηγανίζω
1289,umrühren::V,hämmentää,ανακατεύω
1290,stricken::V,kutoa,πλέκω
1291,stricken::V,neuloa,πλέκω
1292,nähen::V,ommella,ράβω
1293,färben::V,värjätä,βάφω
1294,färben::V,värjätä,χρωματίζω
1295,färben::V,värittää,βάφω
1296,färben::V,värittää,χρωματίζω
1297,reinigen::V,puhdistaa,καθαρίζω
1298,waschen::V,pestä,πλένω
1299,abwischen::V,pyyhkiä,σφουγγίζω
1300,spülen::V,huuhtoa,ξεπλένω
1301,fegen::V,pyyhkäistä,σκουπίζω
1302,kehren::V,lakaista,σκουπίζω
1303,baden::V,kylpeä,κάνω μπάνιο
1304,sich waschen::V,peseytyä,πλένομαι
1305,ausziehen::V,riisua,βγάζω
1306,anziehen::V,pukea ylleen,φορώ
1307,sich anziehen::V,pukeutua,ντύνομαι
1308,kämmen::V,kammata,χτενίζω
1309,schmücken::V,koristaa,στολίζω
1310,schmücken::V,kaunistaa,στολίζω
1311,sagen::V,sanoa,λέω
1312,sprechen::V,puhua,μιλώ
1313,reden::V,keskustella,μιλώ
1314,reden::V,keskustella,κουβεντιάζω
1315,sich unterhalten::V,jutella,συνομιλώ
1316,sich unterhalten::V,jutella,κουβεντιάζω
1317,fragen::V,kysyä,ρωτώ
1318,bitten::V,pyytää,ζητώ
1319,bitten::V,pyytää,παρακαλώ
1320,erzählen::V,kertoa,διηγούμαι
1321,mitteilen::V,ilmoittaa,πληροφορώ
1322,nennen::V,kutsua,ονομάζω
1323,nennen::V,nimittää,ονομάζω
1324,rufen::V,kutsua,φωνάζω
1325,prahlen::V,kerskailla,καυχιέμαι
1326,übersetzen::V,kääntää,μεταφράζω
1327,denken::V,miettiä,σκέφτομαι
1328,denken::V,ajatella,σκέφτομαι
1329,glauben::V,uskoa,πιστεύω
1330,bemerken::V,huomata,παρατηρώ
1331,erkennen::V,tunnistaa,αναγνωρίζω
1332,begreifen::V,ymmärtää,καταλαβαίνω
1333,verstehen::V,ymmärtää,ακούω
1334,lernen::V,oppia,μαθαίνω
1335,wissen::V,tietää,ξέρω
1336,sich erinnern an::V,muistaa,θυμάμαι
1337,vergessen::V,unohtaa,ξεχνώ
1338,messen::V,mitata,μετρώ
1339,zählen::V,laskea,μετρώ
1340,rechnen::V,laskea,λογαριάζω
1341,lesen::V,lukea,διαβάζω
1342,malen::V,maalata,ζωγραφίζω
1343,zeichnen::V,piirtää,σχεδιάζω
1344,zeichnen::V,piirustaa,σχεδιάζω
1345,schreiben::V,kirjoittaa,γράφω
1346,besitzen::V,omistaa,κατέχω
1347,kaufen::V,ostaa,αγοράζω
1348,verkaufen::V,myydä,πουλώ
1349,bezahlen::V,maksaa,πληρώνω
1350,zahlen::V,maksaa,πληρώνω
1351,beherrschen::V,hallita,κυριαρχώ
1352,ertragen::V,kestää,βαστώ
1353,ertragen::V,kestää,αντέχω
