,Concept_ID,zh,ka
760,sechs::NUM,六,ექვსი
761,sieben::NUM,七,შვიდი
762,acht::NUM,八,რვა
763,neun::NUM,九,ცხრა
764,zehn::NUM,十,ათი
765,elf::NUM,十一,თერთმეტი
766,zwölf::NUM,十二,თორმეტი
767,zwanzig::NUM,二十,ოცი
768,dreißig::NUM,三十,ოცდაათი
769,vierzig::NUM,四十,ორმოცი
770,fünfzig::NUM,五十,ორმოცდაათი
771,sechzig::NUM,六十,სამოცი
772,siebzig::NUM,七十,სამოცდაათი
773,achtzig::NUM,八十,ოთხმოცი
774,neunzig::NUM,九十,ოთხმოცდაათი
775,hundert::NUM,百,ასი
776,tausend::NUM,千,ათასი
777,und::CNJ,和,და
778,oder::CNJ,或者,ან
779,stehen::V,站,დგას
780,sitzen::V,坐,ზის
781,liegen::V,躺着,აწევს
782,hängen::V,挂着,კიდია
783,werden::V,成为,გახდება
784,passieren::V,发生,მოხდება
785,beginnen::V,开始,იწყება
786,enden::V,终止,გათავდება
787,wechseln::V,变迁,იცვლება
788,aufgehen[Sonne]::V,升起,ამოდის
789,untergehen[Sonne]::V,下落,ჩადის
790,scheinen[Sonne]::V,照射,ანათებს
791,donnern::V,打雷,ქუხს
792,wehen::V,飘扬,ქრის
793,wehen::V,飘扬,დაუბერავს
794,strömen::V,流,იღვრება
795,fließen::V,流动,დის
796,fließen::V,流动,მიედინება
797,sich drehen::V,转动,ტრიალებს
798,schwanken::V,摇摆,ირხევა
799,schwingen::V,摇,ირხევა
800,fallen::V,坠落,დავარდება
801,brennen::V,燃烧,იწვის
802,rauchen::V,冒烟,ბოლავს
803,rauchen::V,冒烟,აბოლებს
804,regnen::V,下雨,წვიმს
805,gefrieren::V,结冰,იყინება
806,tauen::V,融化,დნება
807,schmelzen::V,溶化,დნება
808,trocknen::V,变干,გაშრება
809,sieden::V,煮,დუღს
810,faulen::V,腐烂,ლპება
811,verfaulen::V,腐烂,ლპება
812,reißen::V,撕,დაიხევა
813,versinken::V,下沉,ეფლობა
814,versinken::V,下沉,ჩაიძირება
815,vergehen::V,流逝,გადის
816,erscheinen::V,出现,გამოჩნდება
817,verschwinden::V,消失,გააქრება
818,verschwinden::V,消失,დაიკარგება
819,sinken::V,下降,დაიწევს
820,abnehmen::V,减少,შემცირდება
821,zunehmen::V,增加,გასუქდება
822,steigen::V,上升,მოიმატებს
823,wachsen::V,生长,იზრდება
824,wachsen::V,生长,მრავლდება
825,glänzen::V,发光,ბრწყინავს
826,funkeln::V,闪烁,კაშკაშებს
827,lärmen::V,吵闹,ხმაურობს
828,läuten::V,响,დარეკავს
829,klingeln::V,按铃,დარეკავს
830,brausen::V,疾驶,ბობოქრობს
831,klingen::V,听起来,ხმას გამოსცემს
832,bellen::V,吠,უყეფს
833,heulen::V,嗥,ღმუის
834,blasen::V,吹,დაუბერავს
835,pfeifen::V,吹口哨,უსტვენს
836,schreien::V,叫喊,ყვირის
837,stöhnen::V,呻吟,კვნესის
838,zittern::V,颤抖,აძაგძაგებს
839,leben::V,生存,ცოცხლობს
840,geboren werden::V,出生,იშვება
841,geboren werden::V,出生,იბადება
842,atmen::V,呼吸,სუნთქავს
843,trinken::V,喝,სვამს
844,trinken::V,喝,დალევს
845,essen::V,吃,შეჭამს
846,schlucken::V,咽,ყლაპავს
847,müde werden::V,疲倦,დაიქანცება
848,einschlafen::V,入睡,დაიძინებს
849,schlafen::V,睡觉,სძინავს
850,aufwachen::V,睡醒,გაიღვიძებს
851,aufstehen::V,起床,ადგება
852,sich erholen::V,休养,დაისვენებს
853,krank werden::V,生病,ავად გახდება
854,krank sein::V,生病,ავადმყოფობს
855,schmerzen::V,疼痛,სტკივა
856,husten::V,咳,ახველებს
857,genesen::V,痊愈,მორჩება
858,sterben::V,死,კვდება
859,umkommen::V,丧命,დაიღუპება
860,sich bewegen::V,移动,იძვრის
861,sich bewegen::V,移动,მოძრაობს
862,sich rühren::V,动弹,გაინძრევა
863,sich erheben::V,站起,ადგება
864,sich setzen::V,坐,დაჯდება
865,hinfallen::V,跌倒,დაეცემა
866,laufen::V,步行,დადის
867,schreiten::V,迈步,აბიჯებს
868,spazierengehen::V,散步,დასეირნობს
869,eilen::V,急忙,მიიჩქარის
870,sich beeilen::V,赶快,აჩქარდება
871,sausen::V,疾驰,მიქრის
872,rennen::V,奔跑,დარბის
873,springen::V,跳,ხტის
874,klettern::V,攀缘,ძვრება
875,schaukeln::V,荡秋千,ქანაობს
876,kriechen::V,爬行,დაბობღავს
877,schwimmen::V,游泳,ცურავს
878,tauchen::V,潜水,ჩაიძირება
879,rudern::V,划船,ნიჩაბს უსვამს
880,fahren::V,行驶,დადის
881,fahren::V,行驶,მგზავრობს
882,fliegen::V,飞,იფრენს
883,fliegen::V,飞,გაფრინდება
884,gehen::V,走,მიდის
885,weggehen::V,离去,წამოდის
886,abfahren::V,出发,მიემგზავრება
887,anhalten::V,停住,ჩერდება
888,hineingehen::V,进去,შედის
889,eintreten::V,进入,შედის
890,kommen::V,来,მოდის
891,ankommen::V,到达,ჩადის
892,zurückkommen::V,回来,დაბრუნდება
893,bleiben::V,停留,დარჩება
894,warten::V,等,ელოდება
895,erwarten::V,等候,ელის
896,erwarten::V,等候,დაიცდის
897,suchen::V,找,ეძებს
898,suchen::V,找,მოძებნის
899,finden::V,找到,მიაგნებს
900,finden::V,找到,გამოძებნის
901,versuchen::V,尝试,ცდის
902,versuchen::V,尝试,ცდილობს
903,vorbereiten::V,预备,მოამზადებს
904,lieben::V,爱,უყვარს
905,mögen::V,喜欢,ეტრფის
906,lachen::V,笑,იცინის
907,weinen::V,哭,ტირის
908,schimpfen::V,骂,შეიგინება
909,sich ärgern::V,生气,გაბრაზობს
910,sich fürchten::V,害怕,შიშობს
911,fürchten::V,害怕,ფრთხილობს
912,fliehen::V,逃走,გაიქცევა
913,flüchten::V,逃跑,გაიქცევა
914,sehen::V,看,ხედავს
915,anschauen::V,注视,ნახავს
916,ansehen::V,注视,უყურებს
917,hören::V,听,ისმენს
918,zuhören::V,倾听,მოისმენს
919,probieren::V,尝,გასინჯავს
920,riechen::V,闻,ყნოსავს
921,fühlen::V,感到,გრძნობს
922,scheinen::V,照耀,ეჩვენება
923,zu sehen sein::V,可以看到,მოჩანს
924,vernehmen::V,审讯,გაიგებს
925,frieren::V,觉得冷,იყინება
926,tun::V,作,აკეთებს
927,können::V,能,შეიძლება
928,wollen::V,要,უნდა
929,anfangen::V,开始,დაიწყებს
930,beenden::V,结束,ამთავრებს
931,aufhören::V,停止,შეწყვეტს
932,gelingen::V,成功,მოახერხებს
933,geraten::V,陷于,გამოდის
934,öffnen::V,打开,გახსნის
935,schließen::V,关,ხურავს
936,schließen::V,关,დაკეტავს
937,stellen::V,放,დადგამს
938,setzen::V,放,დასვამს
939,legen::V,摆,დადებს
940,berühren::V,触,შეახებს
941,berühren::V,触,მიაკარებს
942,verbinden::V,联结,შეაერთებს
943,bedecken::V,覆盖,გადააფარებს
944,aufhängen::V,挂,დაკიდებს
945,anzünden::V,点,დაანთებს
946,anzünden::V,点,მოუკიდებს
947,aufheben::V,拾起,აიღებს
948,aufheben::V,拾起,აიყვანს
949,zurücklassen::V,遗留,დატოვებს
950,verlieren::V,丧失,დაკარგავს
951,fallen lassen::V,让掉下,გაუვარდება
952,machen::V,做,გააკეთებს
953,machen::V,做,გამოიწვევს
954,herstellen::V,生产,დაამზადებს
955,bauen::V,建造,ააშენებს
956,reparieren::V,修理,შეაკეთებს
957,reparieren::V,修理,გაარემონტებს
958,verbessern::V,改进,გამოაკეთებს
959,verbessern::V,改进,გააუმჯობესებს
960,ändern::V,改变,შეცვლის
961,graben::V,挖,თხრის
962,beugen::V,弯下,ხრის
963,biegen::V,弯,გაღუნავს
964,drehen::V,转动,ატრიალებს
965,wenden::V,转动,მოაბრუნებს
966,umdrehen::V,转动,შეატრიალებს
967,heben::V,举起,ასწევს
968,hochheben::V,抬高,აიყვანს
969,ergreifen::V,抓住,სტაცებს
970,halten::V,拿着,უჭირავს
971,drücken::V,压,დააწვება
972,schieben::V,推,მისწევს
973,kratzen::V,搔,მოფხანს
974,lecken::V,舔,ლოკავს
975,beißen::V,咬,უკბენს
976,abreißen::V,撕下,გლეჯს
977,abreißen::V,撕下,მოწყვეტს
978,abschneiden::V,切断,გაჭრის
979,binden::V,捆,შეკრავს
980,binden::V,捆,გადააბამს
981,stecken::V,插,ჩაასობს
982,brechen::V,断裂,მოიტეხს
983,klopfen::V,敲,აკაკუნებს
984,hauen::V,揍,ლეწავს
985,kleben::V,粘,წებავს
986,kleben::V,粘,დააწებებს
987,reiben::V,摩擦,დაზელს
988,streichen::V,涂,უსვამს
989,schleifen::V,拖曳,ლესავს
990,schneiden::V,切,გაჭრის
991,rütteln::V,颠簸,არხევს
992,schütteln::V,摇动,არყევს
993,schütteln::V,摇动,ანძრევს
994,schwenken::V,摇动,აქნევს
995,schütten::V,倒,ღვრის
996,schütten::V,倒,დააქცევს
997,füllen::V,填满,გაავსებს
998,einwickeln::V,包,შეახვევს
999,tragen::V,提,მიიტანს
1000,schleppen::V,扛,მიათრევს
1001,ziehen::V,拉,წევს
1002,ziehen::V,拉,ათრევს
1003,aufbewahren::V,保存,შეინახავს
1004,werfen::V,扔,ისვრის
1005,fangen::V,捕捉,დაიჭერს
1006,packen::V,抓住,სტაცებს
1007,verstecken::V,藏,მალავს
1008,teilen::V,分,დაყოფს
1009,schicken::V,派遣,გაგზავნის
1010,bringen::V,带来,მოიტანს
1011,hinzufügen::V,添加,დაამატებს
1012,bekommen::V,得到,ამოიღებს
1013,erhalten::V,接到,იღებს
1014,nehmen::V,拿,აიღებს
1015,wählen::V,挑选,გადაარჩევს
1016,auswählen::V,选择,ამოარჩევს
1017,bewahren::V,保持,ინარჩუნებს
1018,behindern::V,防碍,აბრკოლებს
1019,behindern::V,防碍,გააძნელებს
1020,verderben::V,败坏,გააფუჭებს
1021,beschädigen::V,损坏,დააზიანებს
1022,zerbrechen::V,破碎,დაამტვრევს
1023,zerreißen::V,撕碎,გახევს
1024,zerstören::V,毁坏,მოსპობს
1025,zerstören::V,毁坏,დაანგრევს
1026,verbrennen::V,燃烧,დაწვავს
1027,geben::V,给,აძლევს
1028,reichen::V,递给,მიაწოდებს
1029,schenken::V,赠送,აჩუქებს
1030,versprechen::V,许诺,აღუთქვამს
1031,wünschen::V,祝,უსურვებს
1032,loben::V,表扬,აქებს
1033,loben::V,表扬,ამკობს
1034,küssen::V,亲,აკოცებს
1035,wiegen::V,轻摇,არხევს
1036,zudecken::V,盖上,გადახურავს
1037,wecken::V,唤起,გააღვიძებს
1038,zeigen::V,指,დაანახვებს
1039,führen::V,带领,მიჰყავს
1040,lehren::V,教,ასწავლის
1041,unterrichten::V,讲课,ასწავლის
1042,aufziehen::V,抚养,აღზრდის
1043,leiten::V,领导,აწარმოებს
1044,leiten::V,领导,ხელმძღვანელობს
1045,antreiben::V,催促,დააჩქარებს
1046,lassen::V,让,ა--ინებს
1047,einladen::V,邀请,მოიპატიჟებს
1048,vereinigen::V,统一,შეაერთებს
1049,besuchen::V,参观,სანახავად მიდის
1050,treffen::V,会面,შეხვდება
1051,sich versammeln::V,聚集,შეიკრიბება
1052,spielen::V,玩,ეთამაშება
1053,singen::V,唱歌,მღერის
1054,tanzen::V,跳舞,ცეკვავს
1055,sich trennen::V,分别,მოშორდება
1056,verlassen::V,离开,მიატოვებს
1057,retten::V,救,იხსნის
1058,retten::V,救,გადაარჩენს
1059,bewachen::V,守卫,დარაჯობს
1060,bewachen::V,守卫,უთვალთვალებს
1061,schützen::V,保护,დაიფარავს
1062,verteidigen::V,保卫,დაიცავს
1063,sich schlagen::V,打架,იჩხუბებს
1064,schießen::V,射击,ისვრის
1065,siegen::V,获胜,გაიმარჯვებს
1066,ärgern::V,激怒,აჯავრებს
1067,schlagen::V,打,ცემს
1068,treten::V,踢,პანღურს ამოჰკრავს
1069,stechen::V,刺,სჩხვლეტს
1070,stoßen::V,撞,დაეჯახება
1071,stehlen::V,盗窃,ქურდობს
1072,stehlen::V,盗窃,მოიპარავს
1073,stören::V,干扰,შეაწუხებს
1074,belästigen::V,打搅,მობეზრდება
1075,verbergen::V,隐藏,დამალავს
1076,täuschen::V,欺骗,შეცდებს
1077,betrügen::V,欺骗,მოატყუებს
1078,töten::V,杀,მოკლავს
1079,wohnen::V,居住,ცხოვრობს
1080,wohnen::V,居住,ბინადრობს
1081,arbeiten::V,工作,მუშაობს
1082,sammeln::V,收集,შეკრებს
1083,pflücken::V,采,კრეფს
1084,jagen::V,打猎,ნადირობს
1085,fischen::V,捕鱼,თევზაობს
1086,fassen::V,捉住,დააჭერს
1087,hüten::V,守护,მწყემსავს
1088,treiben::V,漂,მიერეკება
1089,anbinden::V,拴,მიაბამს
1090,füttern::V,喂,აჭმევს
1091,melken::V,挤奶,წველის
1092,hacken::V,剁细,კეპავს
1093,gießen::V,浇,რწყავს
1094,reifen::V,成熟,მწიფდება
1095,kochen::V,煮,მოხარშავს
1096,backen::V,烤,გამოაცხობს
1097,braten::V,煎,შეწვავს
1098,umrühren::V,搅拌,შეურევს
1099,umrühren::V,搅拌,გათქვეფს
1100,stricken::V,织,ქსოვს
1101,nähen::V,缝,გაკერავს
1102,färben::V,染色,შეღებავს
1103,reinigen::V,清洁,გაწმენდს
1104,reinigen::V,清洁,გასუფთავებს
1105,waschen::V,洗,გარეცხავს
1106,abwischen::V,擦掉,წაშლის
1107,spülen::V,清洗,გაავლებს
1108,fegen::V,扫,დაბლანდავს
1109,kehren::V,打扫,დაგვის
1110,baden::V,给...洗澡,ბანაობს
1111,sich waschen::V,洗澡,იბანება
1112,ausziehen::V,脱,გაიხდის
1113,anziehen::V,穿,ჩაიცვამს
1114,sich anziehen::V,穿衣,ჩაიცვამს
1115,kämmen::V,梳,დავარცხნის
1116,schmücken::V,装饰,მორთავს
1117,sagen::V,说,იტყვის
1118,sprechen::V,说,ლაპარაკობს
1119,reden::V,讲,საუბრობს
1120,sich unterhalten::V,聊天,ბაასობს
1121,sich unterhalten::V,聊天,მუსაიფობს
1122,fragen::V,问,ჰკითხავს
1123,bitten::V,请,სთხოვს
1124,erzählen::V,叙述,მოუთხრობს
1125,mitteilen::V,通知,აუწყებს
1126,mitteilen::V,通知,აცნობებს
1127,nennen::V,叫做,უწოდებს
1128,rufen::V,叫,დაუძახებს
1129,prahlen::V,吹牛,ტრაბახობს
1130,übersetzen::V,翻译,გადათარგმნის
1131,denken::V,想,ფიქრობს
1132,denken::V,想,აზროვნებს
1133,glauben::V,以为,სჯერა
1134,bemerken::V,发觉,შენიშვნავს
1135,erkennen::V,识别,გამოიცნობს
1136,begreifen::V,理解,გაიგებს
1137,verstehen::V,明白,გაიგონებს
1138,lernen::V,学,ისწავლის
1139,wissen::V,知道,ეცოდინება
1140,sich erinnern an::V,回忆,მოიგონებს
1141,sich erinnern an::V,回忆,გაიხსენებს
1142,vergessen::V,忘记,ივიწყებს
1143,messen::V,测量,ზომავს
1144,zählen::V,数,ითვლის
1145,rechnen::V,计算,გაიანგარიშებს
1146,lesen::V,读,კითხულობს
1147,malen::V,画,ხატავს
1148,zeichnen::V,绘制,ხაზავს
1149,schreiben::V,写,დაწერს
1150,besitzen::V,占有,ექნება
1151,kaufen::V,买,ყიდულობს
1152,verkaufen::V,卖,გაყიდის
1153,bezahlen::V,付钱,გადაიხდის
1154,zahlen::V,支付,გადაიხდის
1155,beherrschen::V,统治,ფლობს
1156,ertragen::V,忍耐,მოითმენს
1157,vergebens::ADV,,ამაოდ
1158,vergebens::ADV,,ტყუილად
1159,klirren::V,,დააწკარუნებს
1160,rauschen::V,,შრიალებს
1161,rühren::V,,გულს აუჩუყებს
1162,zubereiten::V,,მოამზადებს
