,Concept_ID,lv,fi
797,Menge::N,masa,määrä
798,Menge::N,daudzums,määrä
799,Haufen::N,чукӧр,kasa
800,Haufen::N,čupa,kasa
801,Haufen::N,grēda,kasa
802,Haufen::N,kaudze,kasa
803,Reihe::N,рад,rivi
804,Reihe::N,rinda,rivi
805,Reihe::N,virkne,rivi
806,Boot::N,пыж,vene
807,Boot::N,laiva,vene
808,Ruder::N,пелыс,airo
809,Ruder::N,ӧпаснӧй,airo
810,Ruder::N,airis,airo
811,Ruder::N,irklis,airo
812,Schlitten::N,дадь,reki
813,Schlitten::N,дадь,kelkka
814,Schlitten::N,ragavas,reki
815,Schlitten::N,ragavas,kelkka
816,Ski::N,лызь,suksi
817,Ski::N,slēpe,suksi
818,Lagerfeuer::N,бипур,nuotio
819,Lagerfeuer::N,ugunskurs,nuotio
820,Last::N,сьӧкыдтор,kuorma
821,Last::N,krava,kuorma
822,Gang::N,мунӧм,kulku
823,Gang::N,мунӧм,käynti
824,Gang::N,ветлӧм,kulku
825,Gang::N,ветлӧм,käynti
826,Gang::N,eja,kulku
827,Gang::N,eja,käynti
828,Gang::N,gājums,kulku
829,Gang::N,gājums,käynti
830,Schritt::N,воськов,askel
831,Schritt::N,воськовтӧм,askel
832,Schritt::N,solis,askel
833,Norden::N,войвыв,pohjoinen
834,Norden::N,ziemeļi,pohjoinen
835,Süden::N,лунвыв,etelä
836,Süden::N,dienvidi,etelä
837,Westen::N,рытыв,länsi
838,Westen::N,rietumi,länsi
839,Osten::N,асыв,itä
840,Osten::N,austrumi,itä
841,Holz::N,пу,puu
842,Holz::N,koks,puu
843,Holz::N,koksne,puu
844,Brett::N,пӧв,lauta
845,Brett::N,dēlis,lauta
846,Platte::N,плита,levy
847,Platte::N,plate,levy
848,Platte::N,plāksne,levy
849,Stütze::N,пыкӧд,noja
850,Stütze::N,мыджӧд,noja
851,Stütze::N,balsts,noja
852,Stütze::N,atspaids,noja
853,Stange::N,потш,tanko
854,Stange::N,maikste,tanko
855,Stock::N,бедь,keppi
856,Stock::N,boze,keppi
857,Stock::N,spieķis,keppi
858,Stab::N,зир,sauva
859,Stab::N,зир,seiväs
860,Stab::N,zizlis,sauva
861,Stab::N,zizlis,seiväs
862,Rohr::N,труба,putki
863,Rohr::N,caurule,putki
864,Haus::N,керка,talo
865,Haus::N,māja,talo
866,Heim::N,горт,koti
867,Heim::N,mājas,koti
868,Ofen::N,пач,uuni
869,Ofen::N,krāsns,uuni
870,Fußboden::N,джодж,lattia
871,Fußboden::N,grīda,lattia
872,Tisch::N,пызан,pöytä
873,Tisch::N,galds,pöytä
874,Stuhl::N,улӧс,tuoli
875,Stuhl::N,krēsls,tuoli
876,Wiege::N,зыбка,kehto
877,Wiege::N,šūpulis,kehto
878,Bett::N,вольпась,sänky
879,Bett::N,gulta,sänky
880,Regal::N,джадж,hylly
881,Regal::N,plaukts,hylly
882,Kiste::N,куд,arkku
883,Kiste::N,куд,kirstu
884,Kiste::N,куд,laatikko
885,Kiste::N,ящик,arkku
886,Kiste::N,ящик,kirstu
887,Kiste::N,ящик,laatikko
888,Kiste::N,kaste,arkku
889,Kiste::N,kaste,kirstu
890,Kiste::N,kaste,laatikko
891,Kiste::N,šķirsts,arkku
892,Kiste::N,šķirsts,kirstu
893,Kiste::N,šķirsts,laatikko
894,Fenster::N,ӧшинь,ikkuna
895,Fenster::N,logs,ikkuna
896,Tür::N,ӧдзӧс,ovi
897,Tür::N,durvis,ovi
898,Tor::N,дзиръя,portti
899,Tor::N,vārti,portti
900,Zaun::N,потшӧс,aita
901,Zaun::N,žogs,aita
902,Dach::N,вевт,katto
903,Dach::N,jumts,katto
904,Leiter::N,пос,tikkaat
905,Leiter::N,пос,tikapuut
906,Leiter::N,kāpnes,tikkaat
907,Leiter::N,kāpnes,tikapuut
908,Leiter::N,redeles,tikkaat
909,Leiter::N,redeles,tikapuut
910,Besen::N,рос,luuta
911,Besen::N,slota,luuta
912,Spaten::N,зыр,lapio
913,Spaten::N,lāpsta,lapio
914,Schaufel::N,тэльӧб,lapio
915,Schaufel::N,liekšķere,lapio
916,Gabel::N,вилки,haarukka
917,Gabel::N,dakšiņa,haarukka
918,Löffel::N,пань,lusikka
919,Löffel::N,karote,lusikka
920,Messer::N,пурт,veitsi
921,Messer::N,nazis,veitsi
922,Nagel::N,тув,naula
923,Nagel::N,кӧрт тув,naula
924,Nagel::N,nagla,naula
925,Netz::N,тыв,verkko
926,Netz::N,tīkls,verkko
927,Haken::N,крук,haka
928,Haken::N,крук,koukku
929,Haken::N,āķis,haka
930,Haken::N,āķis,koukku
931,Haken::N,kāsis,haka
932,Haken::N,kāsis,koukku
933,Haken::N,krampis,haka
934,Haken::N,krampis,koukku
935,Griff::N,нуд,ripa
936,Griff::N,нуд,kahva
937,Griff::N,kāts,ripa
938,Griff::N,kāts,kahva
939,Griff::N,rokturis,ripa
940,Griff::N,rokturis,kahva
941,Schloss::N,томан,lukko
942,Schloss::N,aizslēgs,lukko
943,Bild::N,серпас,kuva
944,Bild::N,glezna,kuva
945,Figur::N,пертас,kuvio
946,Figur::N,вежньӧг,kuvio
947,Figur::N,figūra,kuvio
948,Puppe::N,акань,nukke
949,Puppe::N,lelle,nukke
950,Beutel::N,мешӧк,pussi
951,Beutel::N,kule,pussi
952,Beutel::N,maisiņš,pussi
953,Bündel::N,кӧртӧд,nippu
954,Bündel::N,кӧртӧд,kimppu
955,Bündel::N,sainis,nippu
956,Bündel::N,sainis,kimppu
957,Tasche::N,сумка,laukku
958,Tasche::N,soma,laukku
959,Eimer::N,ведра,sanko
960,Eimer::N,ведра,ämpäri
961,Eimer::N,spainis,sanko
962,Eimer::N,spainis,ämpäri
963,Deckel::N,пӧдан,kansi
964,Deckel::N,тупкӧд,kansi
965,Deckel::N,vāks,kansi
966,Geschirr::N,дозмук,astia
967,Geschirr::N,тасьті-пань,astia
968,Geschirr::N,trauki,astia
969,Sack::N,мешӧк,säkki
970,Sack::N,maiss,säkki
971,Tasse::N,бекар,kuppi
972,Tasse::N,тасьті,kuppi
973,Tasse::N,tase,kuppi
974,Topf::N,гырнич,pata
975,Topf::N,pods,pata
976,Kessel::N,пӧрт,kattila
977,Kessel::N,katls,kattila
978,Essen::N,сёйӧм,syönti
979,Essen::N,ēdiens,syönti
980,Nahrung::N,сёян,ruoka
981,Nahrung::N,сёян,ravinto
982,Nahrung::N,barība,ruoka
983,Nahrung::N,barība,ravinto
984,Speise::N,сёян,ruoka
985,Speise::N,сёянтор,ruoka
986,Speise::N,ēdiens,ruoka
987,Fleisch::N,яй,liha
988,Fleisch::N,gaļa,liha
989,Getreide::N,нянь,vilja
990,Getreide::N,labība,vilja
991,Brei::N,рок,puuro
992,Brei::N,putra,puuro
993,Brei::N,biezenis,puuro
994,Brot::N,нянь,leipä
995,Brot::N,maize,leipä
996,Scheibe::N,шӧрӧм,viipale
997,Scheibe::N,чӧлан,viipale
998,Scheibe::N,šķēle,viipale
999,Scheibe::N,rieciens,viipale
1000,Fett::N,гос,rasva
1001,Fett::N,тшог,rasva
1002,Fett::N,tauki,rasva
1003,Butter::N,вый,voi
1004,Butter::N,sviests,voi
1005,Öl::N,вый,öljy
1006,Öl::N,eļļa,öljy
1007,Salz::N,сов,suola
1008,Salz::N,sāls,suola
1009,Suppe::N,шыд,keitto
1010,Suppe::N,zupa,keitto
1011,Honig::N,ма,hunaja
1012,Honig::N,medus,hunaja
1013,Milch::N,йӧв,maito
1014,Milch::N,piens,maito
1015,Tee::N,чай,tee
1016,Tee::N,tēja,tee
1017,Leder::N,ку,nahka
1018,Leder::N,āda,nahka
1019,Wolle::N,вурун,villa
1020,Wolle::N,vilna,villa
1021,Stoff::N,дӧра,kangas
1022,Stoff::N,drāna,kangas
1023,Stoff::N,audums,kangas
1024,Nadel::N,ем,neula
1025,Nadel::N,adata,neula
1026,Faden::N,сунис,lanka
1027,Faden::N,diegs,lanka
1028,Faden::N,pavediens,lanka
1029,Knopf::N,кизь,nappi
1030,Knopf::N,poga,nappi
1031,Knoten::N,гӧрӧд,solmu
1032,Knoten::N,mezgls,solmu
1033,Farbe::N,краска,maali
1034,Farbe::N,вап,maali
1035,Farbe::N,krāsa,maali
1036,Kleidung::N,паськӧм,vaatteet
1037,Kleidung::N,tērps,vaatteet
1038,Kleidung::N,drēbes,vaatteet
1039,Hemd::N,дӧрӧм,paita
1040,Hemd::N,krekls,paita
1041,Kragen::N,воротник,kaulus
1042,Kragen::N,apkakle,kaulus
1043,Ärmel::N,сос,hiha
1044,Ärmel::N,piedurkne,hiha
1045,Hose::N,гач,housut
1046,Hose::N,bikses,housut
1047,Gürtel::N,вӧнь,vyö
1048,Gürtel::N,josta,vyö
1049,Mütze::N,шапка,lakki
1050,Mütze::N,cepure,lakki
1051,Schuh::N,башмак,kenkä
1052,Schuh::N,ботинки,kenkä
1053,Schuh::N,kurpe,kenkä
1054,Stiefel::N,сапӧг,saapas
1055,Stiefel::N,zābaks,saapas
1056,Ring::N,кытш,sormus
1057,Ring::N,gredzens,sormus
1058,Band::N,лента,nauha
1059,Band::N,вундас,nauha
1060,Band::N,lente,nauha
1061,Kamm::N,сынан,kampa
1062,Kamm::N,ķemme,kampa
1063,Spiegel::N,рӧмпӧштан,peili
1064,Spiegel::N,spogulis,peili
1065,Riemen::N,тасма,hihna
1066,Riemen::N,siksna,hihna
1067,Schnur::N,гез,naru
1068,Schnur::N,гез,nuora
1069,Schnur::N,aukla,naru
1070,Schnur::N,aukla,nuora
1071,Leine::N,юргез,talutushihna
1072,Leine::N,saite,talutushihna
1073,Decke::N,эшкын,peite
1074,Decke::N,шебрас,peite
1075,Decke::N,sega,peite
1076,Kissen::N,юрлӧс,tyyny
1077,Kissen::N,юрлӧс,pielus
1078,Kissen::N,spilvens,tyyny
1079,Kissen::N,spilvens,pielus
1080,Tuch::N,чышъян,huivi
1081,Tuch::N,vadmala,huivi
1082,Handtuch::N,ки чышкӧд,pyyheliina
1083,Handtuch::N,кизьчышъян,pyyheliina
1084,Handtuch::N,dvielis,pyyheliina
1085,Kraft::N,этш,väki
1086,Kraft::N,этш,voima
1087,Kraft::N,эбӧс,väki
1088,Kraft::N,эбӧс,voima
1089,Kraft::N,spēks,väki
1090,Kraft::N,spēks,voima
1091,Stärke::N,ёнлун,vahvuus
1092,Stärke::N,чорыдлун,vahvuus
1093,Stärke::N,stiprums,vahvuus
1094,Gesundheit::N,дзоньвидзалун,terveys
1095,Gesundheit::N,veselība,terveys
1096,Krankheit::N,висьӧм,tauti
1097,Krankheit::N,висьӧм,sairaus
1098,Krankheit::N,slimība,tauti
1099,Krankheit::N,slimība,sairaus
1100,Schmerz::N,висьӧм,kipu
1101,Schmerz::N,висьӧм,särky
1102,Schmerz::N,sāpes,kipu
1103,Schmerz::N,sāpes,särky
1104,Wunde::N,дой,haava
1105,Wunde::N,brūce,haava
1106,Wunde::N,jēlums,haava
1107,Fieber::N,жар,kuume
1108,Fieber::N,drudzis,kuume
1109,Fieber::N,karstums,kuume
1110,Arznei::N,лекарство,lääke
1111,Arznei::N,зелля,lääke
1112,Arznei::N,zāles,lääke
1113,Arznei::N,medikaments,lääke
1114,Brücke::N,пос,silta
1115,Brücke::N,tilts,silta
1116,Brunnen::N,юкмӧс,kaivo
1117,Brunnen::N,aka,kaivo
1118,Weide::N,пӧскӧтина,laidun
1119,Weide::N,ganības,laidun
1120,Pfad::N,туй,polku
1121,Pfad::N,кыснан,polku
1122,Pfad::N,taka,polku
1123,Weg::N,туй,tie
1124,Weg::N,ceļš,tie
1125,Straße::N,туй,katu
1126,Straße::N,iela,katu
1127,Dorf::N,сикт,kylä
1128,Dorf::N,ciems,kylä
1129,Stadt::N,кар,kaupunki
1130,Stadt::N,pilsēta,kaupunki
1131,Brief::N,письмӧ,kirje
1132,Brief::N,vēstule,kirje
1133,Buch::N,небӧг,kirja
1134,Buch::N,grāmata,kirja
1135,Buchstabe::N,шыпас,kirjain
1136,Buchstabe::N,burts,kirjain
1137,Zeitung::N,газет,lehti
1138,Zeitung::N,газет,sanomalehti
1139,Zeitung::N,avīze,lehti
1140,Zeitung::N,avīze,sanomalehti
1141,Zeitung::N,laikraksts,lehti
1142,Zeitung::N,laikraksts,sanomalehti
1143,Leben::N,лов,elo
1144,Leben::N,лов,elämä
1145,Leben::N,олӧм,elo
1146,Leben::N,олӧм,elämä
1147,Leben::N,dzīve,elo
1148,Leben::N,dzīve,elämä
1149,Tod::N,кулӧм,kuolema
1150,Tod::N,nāve,kuolema
1151,Grab::N,гу,hauta
1152,Grab::N,kaps,hauta
1153,Kirche::N,вичко,kirkko
1154,Kirche::N,baznīca,kirkko
1155,Sünde::N,мыж,synti
1156,Sünde::N,grēks,synti
1157,Gott::N,ен,jumala
1158,Gott::N,dievs,jumala
1159,Arbeiter::N,уджалысь,työläinen
1160,Arbeiter::N,strādnieks,työläinen
1161,Chef::N,юралысь,päällikkö
1162,Chef::N,веськӧдлысь,päällikkö
1163,Chef::N,šefs,päällikkö
1164,Chef::N,vadītajs,päällikkö
1165,Chef::N,priekšnieks,päällikkö
1166,Meister::N,вӧчысь,mestari
1167,Meister::N,meistars,mestari
1168,Arzt::N,врач,lääkäri
1169,Arzt::N,бурдӧдысь,lääkäri
1170,Arzt::N,ārsts,lääkäri
1171,Lehrer::N,велӧдысь,opettaja
1172,Lehrer::N,skolotājs,opettaja
1173,Geld::N,сьӧм,raha
1174,Geld::N,nauda,raha
1175,Geschäft::N,удж,liike
1176,Geschäft::N,bizness,liike
1177,Geschäft::N,darījums,liike
1178,Laden::N,вузасянін,puoti
1179,Laden::N,вузасянін,kauppa
1180,Laden::N,bode,puoti
1181,Laden::N,bode,kauppa
1182,Laden::N,veikals,puoti
1183,Laden::N,veikals,kauppa
1184,Preis::N,дон,hinta
1185,Preis::N,cena,hinta
1186,Ware::N,тӧвар,tavara
1187,Ware::N,prece,tavara
1188,Nutzen::N,воӧм,hyöty
1189,Nutzen::N,выгӧда,hyöty
1190,Nutzen::N,labums,hyöty
1191,Reichtum::N,озырлун,rikkaus
1192,Reichtum::N,bagātība,rikkaus
1193,Welt::N,енкӧла,maailma
1194,Welt::N,pasaule,maailma
1195,Land::N,му,maa
1196,Land::N,zeme,maa
1197,Staat::N,канму,valtio
1198,Staat::N,государство,valtio
1199,Staat::N,valsts,valtio
1200,König::N,кан,kuningas
1201,König::N,ķēniņš,kuningas
1202,König::N,karalis,kuningas
1203,Macht::N,каналӧм,mahti
1204,Macht::N,vara,mahti
1205,Grenze::N,су,raja
1206,Grenze::N,суйӧр,raja
1207,Grenze::N,robeža,raja
1208,Krieg::N,ожман,sota
1209,Krieg::N,karš,sota
1210,Feind::N,враг,vihollinen
1211,Feind::N,вӧрӧг,vihollinen
1212,Feind::N,ienaidnieks,vihollinen
1213,Gewalt::N,мырдöналöм,väkivalta
1214,Gewalt::N,vara,väkivalta
1215,Gewalt::N,vardarbība,väkivalta
1216,Kampf::N,вермасьӧм,taistelu
1217,Kampf::N,cīņa,taistelu
1218,Bogen[Waffe]::N,ньӧввуж,jousi
1219,Bogen[Waffe]::N,loks,jousi
1220,Pfeil::N,ньӧв,nuoli
1221,Pfeil::N,bulta,nuoli
1222,Gewehr::N,пишшаль,kivääri
1223,Gewehr::N,šautene,kivääri
1224,Fehler::N,сорсьӧм,vika
1225,Fehler::N,сорсьӧм,virhe
1226,Fehler::N,дзугсьӧм,vika
1227,Fehler::N,дзугсьӧм,virhe
1228,Fehler::N,kļūda,vika
1229,Fehler::N,kļūda,virhe
1230,Lüge::N,пӧръясьӧм,valhe
1231,Lüge::N,ылӧдлӧм,valhe
1232,Lüge::N,meli,valhe
1233,Schaden::N,лёк,vaurio
1234,Schaden::N,лёк,vahinko
1235,Schaden::N,изъян,vaurio
1236,Schaden::N,изъян,vahinko
1237,Schaden::N,пакӧсьт,vaurio
1238,Schaden::N,пакӧсьт,vahinko
1239,Schaden::N,bojājums,vaurio
1240,Schaden::N,bojājums,vahinko
1241,Schaden::N,kaitējums,vaurio
1242,Schaden::N,kaitējums,vahinko
1243,Unglück::N,шог,vahinko
1244,Unglück::N,шог,onnettomuus
1245,Unglück::N,kļūme,vahinko
1246,Unglück::N,kļūme,onnettomuus
1247,Unglück::N,klizma,vahinko
1248,Unglück::N,klizma,onnettomuus
1249,Unglück::N,nelaime,vahinko
1250,Unglück::N,nelaime,onnettomuus
1251,Schuld::N,мыж,syy
1252,Schuld::N,vaina,syy
1253,Alter::N,арлыд,ikä
1254,Alter::N,vecums,ikä
1255,Schluss::N,пом,loppu
1256,Schluss::N,beigas,loppu
1257,Zeit::N,кад,aika
1258,Zeit::N,laiks,aika
1259,Tag::N,лун,päivä
1260,Tag::N,diena,päivä
1261,Morgen::N,асыв,aamu
1262,Morgen::N,асыв,huomen
1263,Morgen::N,rīts,aamu
1264,Morgen::N,rīts,huomen
1265,Mittag::N,лун шӧр,keskipäivä
1266,Mittag::N,pusdiena,keskipäivä
1267,Abend::N,рыт,ilta
1268,Abend::N,vakars,ilta
1269,Nacht::N,вой,yö
1270,Nacht::N,nakts,yö
1271,Woche::N,вежон,viikko
1272,Woche::N,nedēļa,viikko
1273,Monat::N,тӧлысь,kuukausi
1274,Monat::N,mēnesis,kuukausi
1275,Jahr::N,во,vuosi
1276,Jahr::N,gads,vuosi
1277,Frühling::N,тулыс,kevät
1278,Frühling::N,pavasaris,kevät
1279,Sommer::N,гожӧм,kesä
1280,Sommer::N,vasara,kesä
1281,Herbst::N,ар,syksy
1282,Herbst::N,rudens,syksy
1283,Winter::N,тӧв,talvi
1284,Winter::N,ziema,talvi
1285,Januar::N,тӧв шӧр,tammikuu
1286,Januar::N,janvāris,tammikuu
1287,Februar::N,урасьӧм,helmikuu
1288,Februar::N,februāris,helmikuu
1289,März::N,рака,maaliskuu
1290,März::N,marts,maaliskuu
1291,April::N,кос му,huhtikuu
1292,April::N,aprīlis,huhtikuu
1293,Mai::N,ода-кора,toukokuu
1294,Mai::N,maijs,toukokuu
1295,Juni::N,лӧддза-номъя,kesäkuu
1296,Juni::N,jūnijs,kesäkuu
1297,Juli::N,сора,heinäkuu
1298,Juli::N,jūlijs,heinäkuu
1299,August::N,моз,elokuu
1300,August::N,augusts,elokuu
1301,September::N,кӧч,syyskuu
1302,September::N,septembris,syyskuu
1303,Oktober::N,йирым,lokakuu
1304,Oktober::N,oktobris,lokakuu
1305,November::N,вӧльгым,marraskuu
1306,November::N,novembris,marraskuu
1307,Dezember::N,ӧшым,joulukuu
1308,Dezember::N,decembris,joulukuu
1309,Montag::N,выльлун,maanantai
1310,Montag::N,pirmdiena,maanantai
1311,Dienstag::N,воторник,tiistai
1312,Dienstag::N,otrdiena,tiistai
1313,Mittwoch::N,середа,keskiviikko
1314,Mittwoch::N,trešdiena,keskiviikko
1315,Donnerstag::N,четверг,torstai
1316,Donnerstag::N,ceturtdiena,torstai
1317,Freitag::N,пекнича,perjantai
1318,Freitag::N,piektdiena,perjantai
1319,Samstag::N,субӧта,lauantai
1320,Samstag::N,sestdiena,lauantai
1321,Sonntag::N,вӧскресенньӧ,sunnuntai
1322,Sonntag::N,svētdiena,sunnuntai
1323,groß::A,ыджыд,iso
1324,groß::A,ыджыд,suuri
1325,groß::A,dižs,iso
1326,groß::A,dižs,suuri
1327,groß::A,liels,iso
1328,groß::A,liels,suuri
1329,klein::A,ичӧт,pieni
1330,klein::A,mazs,pieni
1331,lang::A,кузь,pitkä
1332,lang::A,garš,pitkä
1333,kurz::A,дженьыд,lyhyt
1334,kurz::A,īss,lyhyt
1335,breit::A,ота,leveä
1336,breit::A,паськыд,leveä
1337,breit::A,plats,leveä
1338,schmal::A,оттӧм,kapea
1339,schmal::A,tievs,kapea
1340,dicht::A,сук,taaja
1341,dicht::A,blīvs,taaja
1342,dick[Gegenstand]::A,кыз,paksu
1343,dick[Gegenstand]::A,biezs,paksu
1344,dünn::A,вӧсни,ohut
1345,dünn::A,вӧсньыд,ohut
1346,dünn::A,plāns,ohut
1347,fein::A,посни,hieno
1348,fein::A,smalks,hieno
1349,fest::A,зумыд,luja
1350,fest::A,tvirts,luja
1351,fest::A,noturīgs,luja
1352,flach::A,плавкӧс,litteä
1353,flach::A,плавкӧс,tasainen
1354,flach::A,тшӧтшкӧс,litteä
1355,flach::A,тшӧтшкӧс,tasainen
1356,flach::A,lēzens,litteä
1357,flach::A,lēzens,tasainen
1358,flach::A,līdzens,litteä
1359,flach::A,līdzens,tasainen
1360,glatt::A,вольк,sileä
1361,glatt::A,вольк,siloinen
1362,glatt::A,мольыд,sileä
1363,glatt::A,мольыд,siloinen
1364,glatt::A,gluds,sileä
1365,glatt::A,gluds,siloinen
1366,glatt::A,slidens,sileä
1367,glatt::A,slidens,siloinen
1368,hart::A,зумыд,kova
1369,hart::A,ciets,kova
1370,weich::A,небыд,pehmeä
1371,weich::A,mīksts,pehmeä
1372,rund::A,гӧгрӧс,pyöreä
1373,rund::A,apaļš,pyöreä
1374,spitz::A,ёсь йыла,terävä
1375,spitz::A,smails,terävä
1376,scharf::A,ёсь,terävä
1377,scharf::A,ass,terävä
1378,stumpf::A,ныж,tylsä
1379,stumpf::A,truls,tylsä
1380,stumpf::A,strups,tylsä
1381,schwer::A,сьӧкыд,raskas
1382,schwer::A,сьӧкыд,painava
1383,schwer::A,smags,raskas
1384,schwer::A,smags,painava
1385,schön::A,мича,kaunis
1386,schön::A,лӧсьыд,kaunis
1387,schön::A,daiļš,kaunis
1388,schön::A,skaists,kaunis
1389,heiß::A,пӧсь,kuuma
1390,heiß::A,karsts,kuuma
1391,warm::A,шоныд,lämmin
1392,warm::A,silts,lämmin
1393,kalt::A,кӧдзыд,kylmä
1394,kalt::A,кӧдзыд,viluinen
1395,kalt::A,salts,kylmä
1396,kalt::A,salts,viluinen
1397,kalt::A,auksts,kylmä
1398,kalt::A,auksts,viluinen
1399,kühl::A,юзыд,viileä
1400,kühl::A,ыркыд,viileä
1401,kühl::A,vēss,viileä
1402,kühl::A,dzestrs,viileä
1403,frisch::A,выль,tuore
1404,frisch::A,svaigs,tuore
1405,feucht::A,уль,kostea
1406,feucht::A,mitrs,kostea
1407,feucht::A,drēgns,kostea
1408,nass::A,ва,märkä
1409,nass::A,slapjš,märkä
1410,trocken::A,кос,kuiva
1411,trocken::A,sauss,kuiva
1412,voll::A,кыз,täysi
1413,voll::A,pilns,täysi
1414,leer::A,куш,tyhjä
1415,leer::A,тыртӧм,tyhjä
1416,leer::A,tukšs,tyhjä
1417,offen::A,восьса,avonainen
1418,offen::A,vaļējs,avonainen
1419,offen::A,atvērts,avonainen
1420,geschlossen::A,пӧдса,suljettu
1421,geschlossen::A,slēgts,suljettu
1422,sauber::A,сӧстӧм,puhdas
1423,sauber::A,tīrs,puhdas
1424,sauber::A,spodrs,puhdas
1425,schmutzig::A,няйт,likainen
1426,schmutzig::A,netīrs,likainen
1427,schmutzig::A,dubļains,likainen
1428,roh::A,уль,raaka
1429,roh::A,jēls,raaka
1430,reif::A,кисьмӧм,kypsä
1431,reif::A,gatavs,kypsä
1432,reif::A,nobriedis,kypsä
1433,lecker::A,чӧскыд,herkullinen
1434,lecker::A,gards,herkullinen
1435,lecker::A,garšīgs,herkullinen
1436,süß::A,юмов,makea
1437,süß::A,чӧскыд,makea
1438,süß::A,salds,makea
1439,bitter::A,курыд,karvas
1440,bitter::A,курыд,kitkerä
1441,bitter::A,sūrs,karvas
1442,bitter::A,sūrs,kitkerä
1443,bitter::A,rūgts,karvas
1444,bitter::A,rūgts,kitkerä
1445,sauer::A,шома,hapan
1446,sauer::A,skābs,hapan
1447,hell::A,югыд,kirkas
1448,hell::A,югыд,valoisa
1449,hell::A,gaišs,kirkas
1450,hell::A,gaišs,valoisa
1451,dunkel::A,пемыд,pimeä
1452,dunkel::A,tumšs,pimeä
1453,schwarz::A,сьӧд,musta
1454,schwarz::A,melns,musta
1455,weiß::A,еджыд,valkea
1456,weiß::A,balts,valkea
1457,rot::A,гӧрд,punainen
1458,rot::A,sarkans,punainen
1459,gelb::A,виж,keltainen
1460,gelb::A,dzeltens,keltainen
1461,blau::A,лӧз,sininen
1462,blau::A,zils,sininen
1463,grün::A,веж,vihreä
1464,grün::A,турунвиж,vihreä
1465,grün::A,zaļš,vihreä
1466,grau::A,руд,harmaa
1467,grau::A,pelēks,harmaa
1468,bunt::A,сера,kirjava
1469,bunt::A,raibs,kirjava
1470,bunt::A,krāsains,kirjava
1471,billig::A,донтӧг,halpa
1472,billig::A,донтӧг,huokea
1473,billig::A,lēts,halpa
1474,billig::A,lēts,huokea
1475,teuer::A,дона,kallis
1476,teuer::A,dārgs,kallis
1477,wertvoll::A,дона,arvokas
1478,wertvoll::A,vērtīgs,arvokas
1479,blind::A,синтӧм,sokea
1480,blind::A,akls,sokea
1481,taub::A,пельтӧм,kuuro
1482,taub::A,kurls,kuuro
1483,kräftig::A,вынйӧра,väkevä
1484,kräftig::A,вынйӧра,voimakas
1485,kräftig::A,spēcīgs,väkevä
1486,kräftig::A,spēcīgs,voimakas
1487,stark::A,ён,vahva
1488,stark::A,вына,vahva
1489,stark::A,stiprs,vahva
1490,schwach::A,жеб,heikko
1491,schwach::A,vājš,heikko
1492,fett::A,госа,lihava
1493,fett::A,brangs,lihava
1494,schlank::A,веськыд,hoikka
1495,schlank::A,веськыд,solakka
1496,schlank::A,slaids,hoikka
1497,schlank::A,slaids,solakka
1498,hübsch::A,мича,soma
1499,hübsch::A,мича,sievä
1500,hübsch::A,лӧсьыд,soma
1501,hübsch::A,лӧсьыд,sievä
1502,hübsch::A,glīts,soma
1503,hübsch::A,glīts,sievä
1504,böse::A,лёк,paha
1505,böse::A,лёк,häijy
1506,böse::A,ļauns,paha
1507,böse::A,ļauns,häijy
1508,böse::A,negants,paha
1509,böse::A,negants,häijy
1510,dumm::A,йӧй,tyhmä
1511,dumm::A,йӧй,typerä
1512,dumm::A,вежӧртӧм,tyhmä
1513,dumm::A,вежӧртӧм,typerä
1514,dumm::A,stulbs,tyhmä
1515,dumm::A,stulbs,typerä
1516,dumm::A,muļķīgs,tyhmä
1517,dumm::A,muļķīgs,typerä
1518,faul::A,дыш,laiska
1519,faul::A,slinks,laiska
1520,fleißig::A,зільысь,ahkera
1521,fleißig::A,čakls,ahkera
1522,fleißig::A,cītīgs,ahkera
1523,geizig::A,топыд,saita
1524,geizig::A,skops,saita
1525,geizig::A,sīksts,saita
1526,klug::A,юра,älykäs
1527,klug::A,вежӧра,älykäs
1528,klug::A,gudrs,älykäs
1529,geschickt::A,кипода,taitava
1530,geschickt::A,кужысь,taitava
1531,geschickt::A,manīgs,taitava
1532,lieb::A,муса,rakas
1533,lieb::A,мича,rakas
1534,lieb::A,лӧсьыд,rakas
1535,lieb::A,mīļš,rakas
1536,lustig::A,кыпыд,hauska
1537,lustig::A,кыпыд,iloinen
1538,lustig::A,jautrs,hauska
1539,lustig::A,jautrs,iloinen
1540,sanft::A,мелі,lauha
1541,sanft::A,мелі,lempeä
1542,sanft::A,liegs,lauha
1543,sanft::A,liegs,lempeä
1544,hungrig::A,тшыг,nälkäinen
1545,hungrig::A,izsalcis,nälkäinen
1546,krank::A,висьысь,sairas
1547,krank::A,slims,sairas
1548,nackt::A,пасьтӧм,alaston
1549,nackt::A,pliks,alaston
1550,traurig::A,гажтӧм,surullinen
1551,traurig::A,гажтӧм,murheellinen
1552,traurig::A,bēdīgs,surullinen
1553,traurig::A,bēdīgs,murheellinen
1554,traurig::A,skumīgs,surullinen
1555,traurig::A,skumīgs,murheellinen
1556,lebendig::A,ловъя,elävä
1557,lebendig::A,dzīvs,elävä
1558,gut::A,бур,hyvä
1559,gut::A,labs,hyvä
1560,schlecht::A,лёк,paha
1561,schlecht::A,лёк,huono
