,Concept_ID,lv,sv
826,Heim::N,горт,hem
827,Heim::N,mājas,hem
828,Ofen::N,пач,ugn
829,Ofen::N,krāsns,ugn
830,Fußboden::N,джодж,golv
831,Fußboden::N,grīda,golv
832,Tisch::N,пызан,bord
833,Tisch::N,galds,bord
834,Stuhl::N,улӧс,stol
835,Stuhl::N,krēsls,stol
836,Wiege::N,зыбка,vagga
837,Wiege::N,šūpulis,vagga
838,Bett::N,вольпась,säng
839,Bett::N,gulta,säng
840,Regal::N,джадж,hylla
841,Regal::N,plaukts,hylla
842,Kiste::N,куд,låda
843,Kiste::N,ящик,låda
844,Kiste::N,kaste,låda
845,Kiste::N,šķirsts,låda
846,Fenster::N,ӧшинь,fönster
847,Fenster::N,logs,fönster
848,Tür::N,ӧдзӧс,dörr
849,Tür::N,durvis,dörr
850,Tor::N,дзиръя,port
851,Tor::N,vārti,port
852,Zaun::N,потшӧс,staket
853,Zaun::N,потшӧс,stängsel
854,Zaun::N,žogs,staket
855,Zaun::N,žogs,stängsel
856,Dach::N,вевт,tak
857,Dach::N,jumts,tak
858,Leiter::N,пос,stege
859,Leiter::N,kāpnes,stege
860,Leiter::N,redeles,stege
861,Besen::N,рос,kvast
862,Besen::N,slota,kvast
863,Spaten::N,зыр,spade
864,Spaten::N,lāpsta,spade
865,Schaufel::N,тэльӧб,skovel
866,Schaufel::N,тэльӧб,skyffel
867,Schaufel::N,liekšķere,skovel
868,Schaufel::N,liekšķere,skyffel
869,Gabel::N,вилки,gaffel
870,Gabel::N,dakšiņa,gaffel
871,Löffel::N,пань,sked
872,Löffel::N,karote,sked
873,Messer::N,пурт,kniv
874,Messer::N,nazis,kniv
875,Nagel::N,тув,spik
876,Nagel::N,кӧрт тув,spik
877,Nagel::N,nagla,spik
878,Netz::N,тыв,nät
879,Netz::N,tīkls,nät
880,Haken::N,крук,krok
881,Haken::N,āķis,krok
882,Haken::N,kāsis,krok
883,Haken::N,krampis,krok
884,Griff::N,нуд,tag
885,Griff::N,нуд,handtag
886,Griff::N,kāts,tag
887,Griff::N,kāts,handtag
888,Griff::N,rokturis,tag
889,Griff::N,rokturis,handtag
890,Schloss::N,томан,las
891,Schloss::N,aizslēgs,las
892,Bild::N,серпас,bild
893,Bild::N,glezna,bild
894,Figur::N,пертас,figur
895,Figur::N,вежньӧг,figur
896,Figur::N,figūra,figur
897,Puppe::N,акань,docka
898,Puppe::N,lelle,docka
899,Beutel::N,мешӧк,påse
900,Beutel::N,kule,påse
901,Beutel::N,maisiņš,påse
902,Bündel::N,кӧртӧд,bunt
903,Bündel::N,кӧртӧд,knippa
904,Bündel::N,sainis,bunt
905,Bündel::N,sainis,knippa
906,Tasche::N,сумка,väska
907,Tasche::N,soma,väska
908,Eimer::N,ведра,hink
909,Eimer::N,ведра,ämbar
910,Eimer::N,spainis,hink
911,Eimer::N,spainis,ämbar
912,Deckel::N,пӧдан,lock
913,Deckel::N,тупкӧд,lock
914,Deckel::N,vāks,lock
915,Geschirr::N,дозмук,servis
916,Geschirr::N,дозмук,porslin
917,Geschirr::N,тасьті-пань,servis
918,Geschirr::N,тасьті-пань,porslin
919,Geschirr::N,trauki,servis
920,Geschirr::N,trauki,porslin
921,Sack::N,мешӧк,säck
922,Sack::N,maiss,säck
923,Tasse::N,бекар,kopp
924,Tasse::N,тасьті,kopp
925,Tasse::N,tase,kopp
926,Topf::N,гырнич,gryta
927,Topf::N,гырнич,kastrull
928,Topf::N,pods,gryta
929,Topf::N,pods,kastrull
930,Kessel::N,пӧрт,kittel
931,Kessel::N,katls,kittel
932,Essen::N,сёйӧм,mål
933,Essen::N,ēdiens,mål
934,Nahrung::N,сёян,näring
935,Nahrung::N,barība,näring
936,Speise::N,сёян,maträtt
937,Speise::N,сёянтор,maträtt
938,Speise::N,ēdiens,maträtt
939,Fleisch::N,яй,kött
940,Fleisch::N,gaļa,kött
941,Getreide::N,нянь,säd
942,Getreide::N,нянь,spannmål
943,Getreide::N,labība,säd
944,Getreide::N,labība,spannmål
945,Brei::N,рок,gröt
946,Brei::N,putra,gröt
947,Brei::N,biezenis,gröt
948,Brot::N,нянь,bröd
949,Brot::N,maize,bröd
950,Scheibe::N,шӧрӧм,skiva
951,Scheibe::N,чӧлан,skiva
952,Scheibe::N,šķēle,skiva
953,Scheibe::N,rieciens,skiva
954,Fett::N,гос,fett
955,Fett::N,тшог,fett
956,Fett::N,tauki,fett
957,Butter::N,вый,smör
958,Butter::N,sviests,smör
959,Öl::N,вый,olja
960,Öl::N,eļļa,olja
961,Salz::N,сов,salt
962,Salz::N,sāls,salt
963,Suppe::N,шыд,soppa
964,Suppe::N,zupa,soppa
965,Honig::N,ма,honung
966,Honig::N,medus,honung
967,Milch::N,йӧв,mjölk
968,Milch::N,piens,mjölk
969,Tee::N,чай,te
970,Tee::N,tēja,te
971,Leder::N,ку,läder
972,Leder::N,āda,läder
973,Wolle::N,вурун,ull
974,Wolle::N,вурун,ylle
975,Wolle::N,vilna,ull
976,Wolle::N,vilna,ylle
977,Stoff::N,дӧра,tyg
978,Stoff::N,дӧра,stoff
979,Stoff::N,drāna,tyg
980,Stoff::N,drāna,stoff
981,Stoff::N,audums,tyg
982,Stoff::N,audums,stoff
983,Nadel::N,ем,nål
984,Nadel::N,adata,nål
985,Faden::N,сунис,tråd
986,Faden::N,diegs,tråd
987,Faden::N,pavediens,tråd
988,Knopf::N,кизь,knapp
989,Knopf::N,poga,knapp
990,Knoten::N,гӧрӧд,knut
991,Knoten::N,mezgls,knut
992,Farbe::N,краска,färg
993,Farbe::N,вап,färg
994,Farbe::N,krāsa,färg
995,Kleidung::N,паськӧм,klädsel
996,Kleidung::N,tērps,klädsel
997,Kleidung::N,drēbes,klädsel
998,Hemd::N,дӧрӧм,skjorta
999,Hemd::N,krekls,skjorta
1000,Kragen::N,воротник,krage
1001,Kragen::N,apkakle,krage
1002,Ärmel::N,сос,ärm
1003,Ärmel::N,piedurkne,ärm
1004,Hose::N,гач,byxor
1005,Hose::N,bikses,byxor
1006,Gürtel::N,вӧнь,bälte
1007,Gürtel::N,josta,bälte
1008,Mütze::N,шапка,mössa
1009,Mütze::N,cepure,mössa
1010,Schuh::N,башмак,sko
1011,Schuh::N,ботинки,sko
1012,Schuh::N,kurpe,sko
1013,Stiefel::N,сапӧг,stövel
1014,Stiefel::N,zābaks,stövel
1015,Ring::N,кытш,ring
1016,Ring::N,gredzens,ring
1017,Band::N,лента,band
1018,Band::N,вундас,band
1019,Band::N,lente,band
1020,Kamm::N,сынан,kam
1021,Kamm::N,ķemme,kam
1022,Spiegel::N,рӧмпӧштан,spegel
1023,Spiegel::N,spogulis,spegel
1024,Riemen::N,тасма,rem
1025,Riemen::N,siksna,rem
1026,Schnur::N,гез,snöre
1027,Schnur::N,aukla,snöre
1028,Leine::N,юргез,lina
1029,Leine::N,saite,lina
1030,Decke::N,эшкын,täcke
1031,Decke::N,шебрас,täcke
1032,Decke::N,sega,täcke
1033,Kissen::N,юрлӧс,dyna
1034,Kissen::N,юрлӧс,kudde
1035,Kissen::N,spilvens,dyna
1036,Kissen::N,spilvens,kudde
1037,Tuch::N,чышъян,sjal
1038,Tuch::N,vadmala,sjal
1039,Handtuch::N,ки чышкӧд,handduk
1040,Handtuch::N,кизьчышъян,handduk
1041,Handtuch::N,dvielis,handduk
1042,Kraft::N,этш,kraft
1043,Kraft::N,эбӧс,kraft
1044,Kraft::N,spēks,kraft
1045,Stärke::N,ёнлун,styrka
1046,Stärke::N,чорыдлун,styrka
1047,Stärke::N,stiprums,styrka
1048,Gesundheit::N,дзоньвидзалун,hälsa
1049,Gesundheit::N,veselība,hälsa
1050,Krankheit::N,висьӧм,sjukdom
1051,Krankheit::N,slimība,sjukdom
1052,Schmerz::N,висьӧм,smärta
1053,Schmerz::N,sāpes,smärta
1054,Wunde::N,дой,sår
1055,Wunde::N,brūce,sår
1056,Wunde::N,jēlums,sår
1057,Fieber::N,жар,feber
1058,Fieber::N,drudzis,feber
1059,Fieber::N,karstums,feber
1060,Arznei::N,лекарство,medicin
1061,Arznei::N,лекарство,läkemedel
1062,Arznei::N,зелля,medicin
1063,Arznei::N,зелля,läkemedel
1064,Arznei::N,zāles,medicin
1065,Arznei::N,zāles,läkemedel
1066,Arznei::N,medikaments,medicin
1067,Arznei::N,medikaments,läkemedel
1068,Brücke::N,пос,bro
1069,Brücke::N,tilts,bro
1070,Brunnen::N,юкмӧс,brunn
1071,Brunnen::N,aka,brunn
1072,Weide::N,пӧскӧтина,bete
1073,Weide::N,ganības,bete
1074,Pfad::N,туй,stig
1075,Pfad::N,кыснан,stig
1076,Pfad::N,taka,stig
1077,Weg::N,туй,väg
1078,Weg::N,ceļš,väg
1079,Straße::N,туй,gata
1080,Straße::N,iela,gata
1081,Dorf::N,сикт,by
1082,Dorf::N,ciems,by
1083,Stadt::N,кар,stad
1084,Stadt::N,pilsēta,stad
1085,Brief::N,письмӧ,brev
1086,Brief::N,vēstule,brev
1087,Buch::N,небӧг,bok
1088,Buch::N,grāmata,bok
1089,Buchstabe::N,шыпас,bokstav
1090,Buchstabe::N,burts,bokstav
1091,Zeitung::N,газет,tidning
1092,Zeitung::N,avīze,tidning
1093,Zeitung::N,laikraksts,tidning
1094,Leben::N,лов,liv
1095,Leben::N,олӧм,liv
1096,Leben::N,dzīve,liv
1097,Tod::N,кулӧм,död
1098,Tod::N,nāve,död
1099,Grab::N,гу,grav
1100,Grab::N,kaps,grav
1101,Kirche::N,вичко,kyrka
1102,Kirche::N,baznīca,kyrka
1103,Sünde::N,мыж,synd
1104,Sünde::N,grēks,synd
1105,Gott::N,ен,gud
1106,Gott::N,dievs,gud
1107,Arbeiter::N,уджалысь,arbetare
1108,Arbeiter::N,strādnieks,arbetare
1109,Chef::N,юралысь,chef
1110,Chef::N,веськӧдлысь,chef
1111,Chef::N,šefs,chef
1112,Chef::N,vadītajs,chef
1113,Chef::N,priekšnieks,chef
1114,Meister::N,вӧчысь,mästare
1115,Meister::N,meistars,mästare
1116,Arzt::N,врач,läkare
1117,Arzt::N,бурдӧдысь,läkare
1118,Arzt::N,ārsts,läkare
1119,Lehrer::N,велӧдысь,lärare
1120,Lehrer::N,skolotājs,lärare
1121,Geld::N,сьӧм,pengar
1122,Geld::N,nauda,pengar
1123,Geschäft::N,удж,rörelse
1124,Geschäft::N,bizness,rörelse
1125,Geschäft::N,darījums,rörelse
1126,Laden::N,вузасянін,affär
1127,Laden::N,bode,affär
1128,Laden::N,veikals,affär
1129,Preis::N,дон,pris
1130,Preis::N,cena,pris
1131,Ware::N,тӧвар,vara
1132,Ware::N,prece,vara
1133,Nutzen::N,воӧм,gagn
1134,Nutzen::N,воӧм,nytta
1135,Nutzen::N,выгӧда,gagn
1136,Nutzen::N,выгӧда,nytta
1137,Nutzen::N,labums,gagn
1138,Nutzen::N,labums,nytta
1139,Reichtum::N,озырлун,rikedom
1140,Reichtum::N,bagātība,rikedom
1141,Welt::N,енкӧла,värld
1142,Welt::N,pasaule,värld
1143,Land::N,му,land
1144,Land::N,zeme,land
1145,Staat::N,канму,stat
1146,Staat::N,государство,stat
1147,Staat::N,valsts,stat
1148,König::N,кан,kung
1149,König::N,кан,konung
1150,König::N,ķēniņš,kung
1151,König::N,ķēniņš,konung
1152,König::N,karalis,kung
1153,König::N,karalis,konung
1154,Macht::N,каналӧм,makt
1155,Macht::N,vara,makt
1156,Grenze::N,су,gräns
1157,Grenze::N,суйӧр,gräns
1158,Grenze::N,robeža,gräns
1159,Krieg::N,ожман,krig
1160,Krieg::N,karš,krig
1161,Feind::N,враг,fiende
1162,Feind::N,вӧрӧг,fiende
1163,Feind::N,ienaidnieks,fiende
1164,Gewalt::N,мырдöналöм,våld
1165,Gewalt::N,vara,våld
1166,Gewalt::N,vardarbība,våld
1167,Kampf::N,вермасьӧм,kamp
1168,Kampf::N,вермасьӧм,strid
1169,Kampf::N,cīņa,kamp
1170,Kampf::N,cīņa,strid
1171,Bogen[Waffe]::N,ньӧввуж,båge
1172,Bogen[Waffe]::N,loks,båge
1173,Pfeil::N,ньӧв,pil
1174,Pfeil::N,bulta,pil
1175,Gewehr::N,пишшаль,gevär
1176,Gewehr::N,šautene,gevär
1177,Fehler::N,сорсьӧм,fel
1178,Fehler::N,дзугсьӧм,fel
1179,Fehler::N,kļūda,fel
1180,Lüge::N,пӧръясьӧм,lögn
1181,Lüge::N,ылӧдлӧм,lögn
1182,Lüge::N,meli,lögn
1183,Schaden::N,лёк,skada
1184,Schaden::N,изъян,skada
1185,Schaden::N,пакӧсьт,skada
1186,Schaden::N,bojājums,skada
1187,Schaden::N,kaitējums,skada
1188,Unglück::N,шог,otur
1189,Unglück::N,шог,olycka
1190,Unglück::N,kļūme,otur
1191,Unglück::N,kļūme,olycka
1192,Unglück::N,klizma,otur
1193,Unglück::N,klizma,olycka
1194,Unglück::N,nelaime,otur
1195,Unglück::N,nelaime,olycka
1196,Schuld::N,мыж,skuld
1197,Schuld::N,vaina,skuld
1198,Alter::N,арлыд,ålder
1199,Alter::N,vecums,ålder
1200,Schluss::N,пом,slut
1201,Schluss::N,beigas,slut
1202,Zeit::N,кад,tid
1203,Zeit::N,laiks,tid
1204,Tag::N,лун,dag
1205,Tag::N,diena,dag
1206,Morgen::N,асыв,morgon
1207,Morgen::N,rīts,morgon
1208,Mittag::N,лун шӧр,middag
1209,Mittag::N,pusdiena,middag
1210,Abend::N,рыт,kväll
1211,Abend::N,vakars,kväll
1212,Nacht::N,вой,natt
1213,Nacht::N,nakts,natt
1214,Woche::N,вежон,vecka
1215,Woche::N,nedēļa,vecka
1216,Monat::N,тӧлысь,månad
1217,Monat::N,mēnesis,månad
1218,Jahr::N,во,år
1219,Jahr::N,gads,år
1220,Frühling::N,тулыс,vår
1221,Frühling::N,pavasaris,vår
1222,Sommer::N,гожӧм,sommar
1223,Sommer::N,vasara,sommar
1224,Herbst::N,ар,höst
1225,Herbst::N,rudens,höst
1226,Winter::N,тӧв,vinter
1227,Winter::N,ziema,vinter
1228,Januar::N,тӧв шӧр,januari
1229,Januar::N,janvāris,januari
1230,Februar::N,урасьӧм,februari
1231,Februar::N,februāris,februari
1232,März::N,рака,mars
1233,März::N,marts,mars
1234,April::N,кос му,april
1235,April::N,aprīlis,april
1236,Mai::N,ода-кора,maj
1237,Mai::N,maijs,maj
1238,Juni::N,лӧддза-номъя,juni
1239,Juni::N,jūnijs,juni
1240,Juli::N,сора,juli
1241,Juli::N,jūlijs,juli
1242,August::N,моз,augusti
1243,August::N,augusts,augusti
1244,September::N,кӧч,september
1245,September::N,septembris,september
1246,Oktober::N,йирым,oktober
1247,Oktober::N,oktobris,oktober
1248,November::N,вӧльгым,november
1249,November::N,novembris,november
1250,Dezember::N,ӧшым,december
1251,Dezember::N,decembris,december
1252,Montag::N,выльлун,måndag
1253,Montag::N,pirmdiena,måndag
1254,Dienstag::N,воторник,tisdag
1255,Dienstag::N,otrdiena,tisdag
1256,Mittwoch::N,середа,onsdag
1257,Mittwoch::N,trešdiena,onsdag
1258,Donnerstag::N,четверг,torsdag
1259,Donnerstag::N,ceturtdiena,torsdag
1260,Freitag::N,пекнича,fredag
1261,Freitag::N,piektdiena,fredag
1262,Samstag::N,субӧта,lördag
1263,Samstag::N,sestdiena,lördag
1264,Sonntag::N,вӧскресенньӧ,söndag
1265,Sonntag::N,svētdiena,söndag
1266,groß::A,ыджыд,stor
1267,groß::A,dižs,stor
1268,groß::A,liels,stor
1269,klein::A,ичӧт,liten
1270,klein::A,mazs,liten
1271,lang::A,кузь,lång
1272,lang::A,garš,lång
1273,kurz::A,дженьыд,kort
1274,kurz::A,īss,kort
1275,breit::A,ота,bred
1276,breit::A,паськыд,bred
1277,breit::A,plats,bred
1278,schmal::A,оттӧм,smal
1279,schmal::A,tievs,smal
1280,dicht::A,сук,tät
1281,dicht::A,blīvs,tät
1282,dick[Gegenstand]::A,кыз,tjock
1283,dick[Gegenstand]::A,biezs,tjock
1284,dünn::A,вӧсни,tunn
1285,dünn::A,вӧсньыд,tunn
1286,dünn::A,plāns,tunn
1287,fein::A,посни,fin
1288,fein::A,smalks,fin
1289,fest::A,зумыд,fast
1290,fest::A,tvirts,fast
1291,fest::A,noturīgs,fast
1292,flach::A,плавкӧс,platt
1293,flach::A,тшӧтшкӧс,platt
1294,flach::A,lēzens,platt
1295,flach::A,līdzens,platt
1296,glatt::A,вольк,glatt
1297,glatt::A,мольыд,glatt
1298,glatt::A,gluds,glatt
1299,glatt::A,slidens,glatt
1300,hart::A,зумыд,hård
1301,hart::A,ciets,hård
1302,weich::A,небыд,mjuk
1303,weich::A,mīksts,mjuk
1304,rund::A,гӧгрӧс,rund
1305,rund::A,apaļš,rund
1306,spitz::A,ёсь йыла,toppig
1307,spitz::A,ёсь йыла,spetsig
1308,spitz::A,smails,toppig
1309,spitz::A,smails,spetsig
1310,scharf::A,ёсь,vass
1311,scharf::A,ёсь,skarp
1312,scharf::A,ass,vass
1313,scharf::A,ass,skarp
1314,stumpf::A,ныж,slö
1315,stumpf::A,truls,slö
1316,stumpf::A,strups,slö
1317,schwer::A,сьӧкыд,tung
1318,schwer::A,smags,tung
1319,schön::A,мича,skön
1320,schön::A,мича,vacker
1321,schön::A,лӧсьыд,skön
1322,schön::A,лӧсьыд,vacker
1323,schön::A,daiļš,skön
1324,schön::A,daiļš,vacker
1325,schön::A,skaists,skön
1326,schön::A,skaists,vacker
1327,heiß::A,пӧсь,het
1328,heiß::A,karsts,het
1329,warm::A,шоныд,varm
1330,warm::A,silts,varm
1331,kalt::A,кӧдзыд,kall
1332,kalt::A,salts,kall
1333,kalt::A,auksts,kall
1334,kühl::A,юзыд,sval
1335,kühl::A,юзыд,kylig
1336,kühl::A,ыркыд,sval
1337,kühl::A,ыркыд,kylig
1338,kühl::A,vēss,sval
1339,kühl::A,vēss,kylig
1340,kühl::A,dzestrs,sval
1341,kühl::A,dzestrs,kylig
1342,frisch::A,выль,färsk
1343,frisch::A,svaigs,färsk
1344,feucht::A,уль,fuktig
1345,feucht::A,mitrs,fuktig
1346,feucht::A,drēgns,fuktig
1347,nass::A,ва,våt
1348,nass::A,slapjš,våt
1349,trocken::A,кос,torr
1350,trocken::A,sauss,torr
1351,voll::A,кыз,full
1352,voll::A,pilns,full
1353,leer::A,куш,tom
1354,leer::A,тыртӧм,tom
1355,leer::A,tukšs,tom
1356,offen::A,восьса,öppen
1357,offen::A,vaļējs,öppen
1358,offen::A,atvērts,öppen
1359,geschlossen::A,пӧдса,stängd
1360,geschlossen::A,slēgts,stängd
1361,sauber::A,сӧстӧм,ren
1362,sauber::A,tīrs,ren
1363,sauber::A,spodrs,ren
1364,schmutzig::A,няйт,snuskig
1365,schmutzig::A,netīrs,snuskig
1366,schmutzig::A,dubļains,snuskig
1367,roh::A,уль,rå
1368,roh::A,jēls,rå
1369,reif::A,кисьмӧм,mogen
1370,reif::A,gatavs,mogen
1371,reif::A,nobriedis,mogen
1372,lecker::A,чӧскыд,läcker
1373,lecker::A,gards,läcker
1374,lecker::A,garšīgs,läcker
1375,süß::A,юмов,söt
1376,süß::A,чӧскыд,söt
1377,süß::A,salds,söt
1378,bitter::A,курыд,besk
1379,bitter::A,курыд,bitter
1380,bitter::A,sūrs,besk
1381,bitter::A,sūrs,bitter
1382,bitter::A,rūgts,besk
1383,bitter::A,rūgts,bitter
1384,sauer::A,шома,sur
1385,sauer::A,skābs,sur
1386,hell::A,югыд,ljus
1387,hell::A,gaišs,ljus
1388,dunkel::A,пемыд,mörk
1389,dunkel::A,tumšs,mörk
1390,schwarz::A,сьӧд,svart
1391,schwarz::A,melns,svart
1392,weiß::A,еджыд,vit
1393,weiß::A,balts,vit
1394,rot::A,гӧрд,röd
1395,rot::A,sarkans,röd
1396,gelb::A,виж,gul
1397,gelb::A,dzeltens,gul
1398,blau::A,лӧз,blå
1399,blau::A,zils,blå
1400,grün::A,веж,grön
1401,grün::A,турунвиж,grön
1402,grün::A,zaļš,grön
1403,grau::A,руд,grå
1404,grau::A,pelēks,grå
1405,bunt::A,сера,brokig
1406,bunt::A,raibs,brokig
1407,bunt::A,krāsains,brokig
1408,billig::A,донтӧг,billig
1409,billig::A,lēts,billig
1410,teuer::A,дона,dyr
1411,teuer::A,dārgs,dyr
1412,wertvoll::A,дона,värdefull
1413,wertvoll::A,vērtīgs,värdefull
1414,blind::A,синтӧм,blind
1415,blind::A,akls,blind
1416,taub::A,пельтӧм,döv
1417,taub::A,kurls,döv
1418,kräftig::A,вынйӧра,kraftig
1419,kräftig::A,spēcīgs,kraftig
1420,stark::A,ён,stark
1421,stark::A,вына,stark
1422,stark::A,stiprs,stark
1423,schwach::A,жеб,svag
1424,schwach::A,vājš,svag
1425,fett::A,госа,fet
1426,fett::A,brangs,fet
1427,schlank::A,веськыд,slank
1428,schlank::A,slaids,slank
1429,hübsch::A,мича,snygg
1430,hübsch::A,мича,vacker
1431,hübsch::A,лӧсьыд,snygg
1432,hübsch::A,лӧсьыд,vacker
1433,hübsch::A,glīts,snygg
1434,hübsch::A,glīts,vacker
1435,böse::A,лёк,ond
1436,böse::A,лёк,elak
1437,böse::A,ļauns,ond
1438,böse::A,ļauns,elak
1439,böse::A,negants,ond
1440,böse::A,negants,elak
1441,dumm::A,йӧй,dum
1442,dumm::A,вежӧртӧм,dum
1443,dumm::A,stulbs,dum
1444,dumm::A,muļķīgs,dum
1445,faul::A,дыш,lat
1446,faul::A,slinks,lat
1447,fleißig::A,зільысь,flitig
1448,fleißig::A,čakls,flitig
1449,fleißig::A,cītīgs,flitig
1450,geizig::A,топыд,snål
1451,geizig::A,топыд,girig
1452,geizig::A,skops,snål
1453,geizig::A,skops,girig
1454,geizig::A,sīksts,snål
1455,geizig::A,sīksts,girig
1456,klug::A,юра,klok
1457,klug::A,вежӧра,klok
1458,klug::A,gudrs,klok
1459,geschickt::A,кипода,händig
1460,geschickt::A,кипода,skicklig
1461,geschickt::A,кужысь,händig
1462,geschickt::A,кужысь,skicklig
1463,geschickt::A,manīgs,händig
1464,geschickt::A,manīgs,skicklig
1465,lieb::A,муса,kär
1466,lieb::A,муса,snäll
1467,lieb::A,мича,kär
1468,lieb::A,мича,snäll
1469,lieb::A,лӧсьыд,kär
1470,lieb::A,лӧсьыд,snäll
1471,lieb::A,mīļš,kär
1472,lieb::A,mīļš,snäll
1473,lustig::A,кыпыд,rolig
1474,lustig::A,кыпыд,lustig
1475,lustig::A,jautrs,rolig
1476,lustig::A,jautrs,lustig
1477,sanft::A,мелі,mild
1478,sanft::A,liegs,mild
1479,hungrig::A,тшыг,hungrig
1480,hungrig::A,izsalcis,hungrig
1481,krank::A,висьысь,sjuk
1482,krank::A,slims,sjuk
1483,nackt::A,пасьтӧм,naken
1484,nackt::A,pliks,naken
1485,traurig::A,гажтӧм,ledsen
1486,traurig::A,гажтӧм,sorgsen
1487,traurig::A,bēdīgs,ledsen
1488,traurig::A,bēdīgs,sorgsen
1489,traurig::A,skumīgs,ledsen
1490,traurig::A,skumīgs,sorgsen
1491,lebendig::A,ловъя,levande
1492,lebendig::A,dzīvs,levande
1493,gut::A,бур,bra
1494,gut::A,labs,bra
1495,schlecht::A,лёк,dålig
1496,schlecht::A,омӧль,dålig
1497,schlecht::A,slikts,dålig
1498,richtig::A,инӧд,riktig
1499,richtig::A,riktīgs,riktig
1500,schlimm::A,омӧль,illa
1501,schlimm::A,туйтӧм,illa
1502,schlimm::A,nelāgs,illa
1503,schlimm::A,nejauks,illa
1504,wahr::A,абу ылӧг,sann
1505,wahr::A,īsts,sann
1506,wahr::A,patiess,sann
1507,alt::A,важ,gammal
1508,alt::A,sens,gammal
1509,alt::A,vęcs,gammal
1510,neu::A,выль,ny
1511,neu::A,jauns,ny
1512,ehemalig::A,вӧвлӧм,forn
1513,ehemalig::A,вӧвлӧм,tidigare
1514,ehemalig::A,bijušais,forn
1515,ehemalig::A,bijušais,tidigare
1516,alt[Lebewesen]::A,пӧрысь,gammal
1517,alt[Lebewesen]::A,vecs,gammal
1518,jung::A,том,ung
1519,jung::A,jauns,ung
1520,arm::A,гӧль,fattig
1521,arm::A,nabags,fattig
1522,reich::A,озыр,rik
1523,reich::A,bagāts,rik
1524,bekannt::A,тӧдса,känd
1525,bekannt::A,zināms,känd
1526,bekannt::A,pazīstams,känd
1527,berühmt::A,нималан,berömd
1528,berühmt::A,кывсян,berömd
1529,berühmt::A,slavens,berömd
1530,fremd::A,йӧз,främmande
1531,fremd::A,svešs,främmande
1532,verschieden::A,абу ӧткодь,åtskillig
1533,verschieden::A,разнӧй,åtskillig
1534,verschieden::A,dažāds,åtskillig
1535,nah::A,матыс,nära
1536,nah::A,tuvs,nära
1537,fern::A,ылі,fjärran
1538,fern::A,tāls,fjärran
1539,linker::A,шуйга,vänster
1540,linker::A,kreisais,vänster
1541,rechter::A,веськыд,höger
1542,rechter::A,labais,höger
1543,anderer::A,мукӧд,annan
1544,anderer::A,otrs,annan
1545,erster::A,медводдза,första
1546,erster::A,pirmais,första
1547,zweiter::A,мӧд,andra
1548,zweiter::A,otrais,andra
1549,dritter::A,коймӧд,tredje
1550,dritter::A,trešais,tredje
1551,letzter::A,бӧръя,sist
1552,letzter::A,beidzamais,sist
1553,allein::ADV,ӧтка,allena
1554,allein::ADV,viens pats,allena
1555,auf einmal::ADV,ӧтпырйӧ,på en gång
1556,auf einmal::ADV,reizē,på en gång
1557,zusammen::ADV,тшӧтш,tillsammans
1558,zusammen::ADV,kopā,tillsammans
1559,zusammen::ADV,vienviet,tillsammans
1560,lange::ADV,дыр,länge
1561,lange::ADV,ilgi,länge
1562,plötzlich::ADV,друг,plötsligt
1563,plötzlich::ADV,pēkšņi,plötsligt
1564,sofort::ADV,дзик пыр,strax
1565,sofort::ADV,дзик пыр,genast
1566,sofort::ADV,tūlīt,strax
1567,sofort::ADV,tūlīt,genast
1568,später::ADV,сэсся,senare
1569,später::ADV,vēlāk,senare
1570,jetzt::ADV,ӧні,nu
1571,jetzt::ADV,tagad,nu
1572,heute::ADV,талун,i dag
1573,heute::ADV,šodien,i dag
1574,morgen::ADV,аски,i morgon
1575,morgen::ADV,rīt,i morgon
1576,bald::ADV,регыд,snart
1577,bald::ADV,drīz,snart
1578,dann::ADV,бӧрын,då
1579,dann::ADV,бӧрти,då
1580,dann::ADV,tad,då
1581,gestern::ADV,тӧнлун,i går
1582,gestern::ADV,vakar,i går
1583,einst::ADV,ӧтчыд,en gång
1584,einst::ADV,ӧтпыр,en gång
1585,einst::ADV,citreiz,en gång
1586,damals::ADV,сэки,då
1587,damals::ADV,сэки,den gången
1588,damals::ADV,toreiz,då
1589,damals::ADV,toreiz,den gången
1590,danach::ADV,сэсся,därefter
1591,danach::ADV,pēc tam,därefter
1592,vorher::ADV,войдӧр,före
1593,vorher::ADV,войдӧр,förut
1594,vorher::ADV,iepriekš,före
1595,vorher::ADV,iepriekš,förut
1596,vorher::ADV,pirms tam,före
1597,vorher::ADV,pirms tam,förut
1598,zuerst::ADV,войдӧр,först
1599,zuerst::ADV,vis'pirms,först
1600,einmal::ADV,ӧтчыдысь,en gång
1601,einmal::ADV,reiz,en gång
1602,einmal::ADV,vienreiz,en gång
1603,manchmal::ADV,корсюрӧ,ibland
1604,manchmal::ADV,dažkārt,ibland
1605,oft::ADV,тшӧкыда,ofta
1606,oft::ADV,bieži,ofta
1607,immer::ADV,век,alltid
1608,immer::ADV,allaž,alltid
1609,immer::ADV,vien'mēr,alltid
1610,niemals::ADV,оз некор,aldrig
1611,niemals::ADV,nemūžam,aldrig
1612,hier::ADV,со,här
1613,hier::ADV,тонӧ,här
1614,hier::ADV,te,här
1615,hier::ADV,šeit,här
1616,hierhin::ADV,татчӧ,hit
1617,hierhin::ADV,талань,hit
