,Concept_ID,mdf,be
797,wieviel::FNUM,мзя́ра,колькі
798,eins::NUM,фкя,адзін
799,zwei::NUM,кафта,два
800,drei::NUM,колма,тры
801,vier::NUM,ниле,чатыры
802,fünf::NUM,вете,пяць
803,sechs::NUM,кота,шесць
804,sieben::NUM,сисем,сем
805,acht::NUM,кафкса,восем
806,neun::NUM,ве́йхкса,дзевяць
807,zehn::NUM,кемонь,дзесяць
808,elf::NUM,кефкие,адзінаццаць
809,zwölf::NUM,кемгафтува,дванаццаць
810,zwanzig::NUM,комсь,дваццаць
811,dreißig::NUM,колмогемонь,трыццаць
812,vierzig::NUM,нильге́монь,сорак
813,fünfzig::NUM,ве́дьгемонь,пядзесят
814,sechzig::NUM,ко́дгемонь,шесдзесят
815,siebzig::NUM,сизьге́монь,семдзесят
816,achtzig::NUM,ка́фксогемонь,восемдзесят
817,neunzig::NUM,ве́йхксогемонь,дзевяноста
818,hundert::NUM,сяда,сто
819,tausend::NUM,тёжянь,тысяча
820,und::CNJ,и,і
821,und::CNJ,и,ды
822,und::CNJ,дъ,і
823,und::CNJ,дъ,ды
824,oder::CNJ,или,або
825,oder::CNJ,али,або
826,stehen::V,а́щемс стя́да,стаяць
827,sitzen::V,ащемс озада,сядзець
828,liegen::V,ма́дозь а́щемс,ляжаць
829,hängen::V,нюрьгомс,вісець
830,werden::V,арамс,стаць
831,werden::V,арамс,зрабіцца
832,werden::V,тиевомс,стаць
833,werden::V,тиевомс,зрабіцца
834,passieren::V,лисэмс,трапіцца
835,passieren::V,эвондамс,трапіцца
836,beginnen::V,ушедомс,пачацца
837,enden::V,лоткамс,кончыцца
838,wechseln::V,по́лафнемс,мяняцца
839,aufgehen[Sonne]::V,стямс,узысці
840,aufgehen[Sonne]::V,лисемс,узысці
841,untergehen[Sonne]::V,валгомс,зайсці
842,scheinen[Sonne]::V,ва́лдоптомс,свяціць
843,donnern::V,торамс,грымець
844,wehen::V,уфа́мс,дзьмуць
845,strömen::V,шудемс,ліцца
846,fließen::V,шудемс,цячы
847,sich drehen::V,шаромс,круціцца
848,sich drehen::V,шаромс,варочацца
849,schwanken::V,якамс,хістацца
850,schwingen::V,люксемс,гайдацца
851,schwingen::V,люксемс,калыхацца
852,schwingen::V,нюрьсемс,гайдацца
853,schwingen::V,нюрьсемс,калыхацца
854,fallen::V,прамс,падаць
855,fallen::V,прашендомс,падаць
856,brennen::V,паломс,гарэць
857,rauchen::V,качадомс,дымець
858,regnen::V,пиземс,дажджыць
859,gefrieren::V,эйндамс,замерзнуць
860,gefrieren::V,кельмомс,замерзнуць
861,tauen::V,соламс,раставаць
862,schmelzen::V,соламс,плавіцца
863,trocknen::V,коськомс,сохнуць
864,sieden::V,лакамс,кіпець
865,faulen::V,наксадомс,гнісці
866,verfaulen::V,наксадомс,згнісці
867,reißen::V,сязевомс,ірвацца
868,versinken::V,ваямс,тануць
869,vergehen::V,ётамс,праходзіць
870,erscheinen::V,эвондамс,зʼявіцца
871,verschwinden::V,юма́мс,знікнуць
872,sinken::V,валгомс,спадаць
873,abnehmen::V,киремс,паменшыцца
874,zunehmen::V,ламокстомс,павялічвацца
875,zunehmen::V,рашнемс,павялічвацца
876,steigen::V,кеподемс,паднімацца
877,wachsen::V,касомс,расці
878,glänzen::V,цинзелдомс,блішчаць
879,glänzen::V,цифордомс,блішчаць
880,funkeln::V,ци́фтордомс,бліскаць
881,lärmen::V,жалнамс,шумець
882,läuten::V,гайфтемс,званіць
883,klingeln::V,гайфтемс,званіць
884,klirren::V,ка́нзеркшнемс,бразгаць
885,brausen::V,жоледемс,бушаваць
886,rauschen::V,вжнамс,шастаць
887,rauschen::V,гамнамс,шастаць
888,klingen::V,кайгомс,гучаць
889,bellen::V,ува́мс,брахаць
890,heulen::V,сувомс,выць
891,heulen::V,урнамс,выць
892,blasen::V,уфа́мс,дзьмухнуць
893,pfeifen::V,вяшкомс,свістаць
894,schreien::V,пешкодомс,крычаць
895,stöhnen::V,куфцемс,стагнаць
896,zittern::V,таромс,дрыжаць
897,leben::V,эрямс,жыць
898,geboren werden::V,шачемс,нарадзіцца
899,atmen::V,ажнамс,дыхаць
900,trinken::V,симомс,піць
901,essen::V,ярхцамс,есці
902,schlucken::V,нилемс,глытаць
903,müde werden::V,сиземс,стаміцца
904,einschlafen::V,матодовомс,заснуць
905,schlafen::V,удомс,спаць
906,aufwachen::V,съргоземс,рассыпацца
907,aufstehen::V,стямс,устаць
908,sich erholen::V,ваймосемс,адпачываць
909,krank werden::V,сярядькстомс,захварэць
910,krank sein::V,сярядемс,хварэць
911,schmerzen::V,сярядемс,балець
912,husten::V,козомс,кашляць
913,genesen::V,пъ́чкамс,паправіцца
914,genesen::V,пъ́чкамс,паздаравець
915,sterben::V,куломс,памерці
916,umkommen::V,юма́мс,загінуць
917,sich bewegen::V,шаштомс,рухацца
918,sich rühren::V,сърхка́мс,варушыцца
919,sich erheben::V,стямс,устаць
920,sich setzen::V,озамс,сесці
921,hinfallen::V,прамс,упасці
922,hinfallen::V,сяворемс,упасці
923,laufen::V,якамс,хадзіць
924,schreiten::V,молемс,шагаць
925,schreiten::V,молемс,крочыць
926,schreiten::V,аськолямс,шагаць
927,schreiten::V,аськолямс,крочыць
928,spazierengehen::V,якамс,гуляць
929,eilen::V,эряскодомс,спяшацца
930,sich beeilen::V,эряскодомс,спяшацца
931,sausen::V,лиемс,імчацца
932,rennen::V,арнемс,бегаць
933,springen::V,комотнемс,скакаць
934,klettern::V,ку́цемс,лазіць
935,schaukeln::V,нюрямс,гайдацца
936,kriechen::V,шаштомс комада,поўзаць
937,schwimmen::V,уемс,плаваць
938,tauchen::V,юпиемс,ныраць
939,tauchen::V,чёпафнемс,ныраць
940,rudern::V,па́немс ве́неж,веславаць
941,fahren::V,ардомс,ехаць
942,fliegen::V,лиемс,лятаць
943,gehen::V,молемс,ісці
944,weggehen::V,тумс,пайсці
945,abfahren::V,тумс,адʼяжджаць
946,anhalten::V,лоткамс,спыніцца
947,anhalten::V,лоткамс,затрымацца
948,hineingehen::V,сува́мс,уваходзіць
949,eintreten::V,сува́мс,увайсці
950,kommen::V,самс,прыйсці
951,ankommen::V,самс,прыбыць
952,ankommen::V,пачкодемс,прыбыць
953,zurückkommen::V,мърдамс,вярнуцца
954,bleiben::V,иля́домс,застацца
955,warten::V,учемс,чакаць
956,erwarten::V,учемс,чакаць
957,suchen::V,вешемс,шукаць
958,finden::V,мумс,знайсці
959,versuchen::V,варчсемс,прабаваць
960,vorbereiten::V,анокламс,падрыхтаваць
961,lieben::V,кельгомс,кахаць
962,mögen::V,кельгомс,любіць
963,lachen::V,рахамс,смяяцца
964,lachen::V,рахсемс,смяяцца
965,rühren::V,токамс седи,расчуліць
966,weinen::V,авардемс,плакаць
967,schimpfen::V,сюцемс,лаяцца
968,sich ärgern::V,кяжиямс,сердаваць
969,sich fürchten::V,пелемс,баяцца
970,fürchten::V,пелемс,баяцца
971,fliehen::V,ворьгодемс,уцякаць
972,flüchten::V,ша́домс,уцячы
973,flüchten::V,во́рьгодемс,уцячы
974,sehen::V,няемс,бачыць
975,anschauen::V,ваномс,паглядзець
976,ansehen::V,ваномс,глядзець
977,hören::V,марямс,чуць
978,zuhören::V,ку́лхдоньомс,слухаць
979,probieren::V,варжамс,каштаваць
980,riechen::V,никса́мс,нюхаць
981,fühlen::V,марямс,адчуваць
982,scheinen::V,ня́евомс,здавацца
983,zu sehen sein::V,ня́евомс,віднецца
984,vernehmen::V,марямс,пачуць
985,frieren::V,паломс,мёрзнуць
986,frieren::V,кельмомс,мёрзнуць
987,tun::V,тиемс,рабіць
988,können::V,маштомс,умець
989,wollen::V,-не-,хацець
990,anfangen::V,ушедомс,пачаць
991,beenden::V,аде́ламс,закончыць
992,aufhören::V,лоткамс,перастаць
993,gelingen::V,удалакшнемс,удацца
994,geraten::V,лисемс,аказацца
995,öffnen::V,панжемс,адчыніць
996,schließen::V,сёлгомс,зачыніць
997,stellen::V,путомс,паставіць
998,setzen::V,озафнемс,пасадзіць
999,setzen::V,озавтнемс,пасадзіць
1000,legen::V,путомс,класці
1001,berühren::V,токамс,чапаць
1002,verbinden::V,сотомс,звязаць
1003,bedecken::V,комачамс,накрыць
1004,bedecken::V,вельхтямс,накрыць
1005,aufhängen::V,повфтамс,павесіць
1006,anzünden::V,крьвя́стемс,запаліць
1007,aufheben::V,кеподемс,падняць
1008,aufheben::V,касфтомс,падняць
1009,zurücklassen::V,ка́домс,пакінуць
1010,verlieren::V,юма́фтомс,згубіць
1011,fallen lassen::V,прафтомс,упусціць
1012,machen::V,тиемс,зрабіць
1013,herstellen::V,анокламс,вырабіць
1014,bauen::V,путомс,будаваць
1015,reparieren::V,петемс,правіць
1016,verbessern::V,цебярьгофтомс,палепшыць
1017,ändern::V,полафтомс,змяніць
1018,graben::V,шу́вомс,капаць
1019,graben::V,та́ргамс,капаць
1020,beugen::V,мяндемс,сагнуць
1021,biegen::V,комафтомс,пагнуць
1022,drehen::V,шо́вамс,вярцець
1023,drehen::V,ша́рфнемс,вярцець
1024,wenden::V,ша́рфтомс,павярнуць
1025,umdrehen::V,шарфтомс,перавярнуць
1026,heben::V,ке́подемс,падымаць
1027,hochheben::V,ке́подемс,падняць
1028,hochheben::V,ка́сфтомс,падняць
1029,ergreifen::V,фатямс,схапіць
1030,ergreifen::V,фатямс,схваціць
1031,halten::V,кирдемс,трымаць
1032,drücken::V,люпшта́мс,націскаць
1033,schieben::V,шашфтомс,пхаць
1034,schieben::V,шашфтомс,штурхаць
1035,kratzen::V,а́нгорямс,скрэбці
1036,kratzen::V,киськоря́мс,скрэбці
1037,lecken::V,нолсемс,лізаць
1038,beißen::V,сускомс,кусаць
1039,abreißen::V,сяземс,адарваць
1040,abschneiden::V,керомс,адрэзаць
1041,binden::V,сотомс,вязаць
1042,stecken::V,сялгомс,уваткнуць
1043,brechen::V,си́ннемс,зламаць
1044,brechen::V,ка́лафтомс,зламаць
1045,klopfen::V,чакамс,стукаць
1046,klopfen::V,чакиемс,стукаць
1047,hauen::V,шавомс,біць
1048,hauen::V,пиксомс,біць
1049,kleben::V,пе́тфнемс,клеіць
1050,reiben::V,шо́вамс,церці
1051,streichen::V,вадемс,намазаць
1052,schleifen::V,шо́вамс,тачыць
1053,schneiden::V,керомс,рэзаць
1054,rütteln::V,та́рфтомс,хістаць
1055,schütteln::V,шука́демс,трэсці
1056,schwenken::V,яфодемс,махаць
1057,schütten::V,каямс,наліць
1058,schütten::V,нюрьхтя́мс,наліць
1059,füllen::V,пяшкодемс,напоўніць
1060,einwickeln::V,тапардамс,загарнуць
1061,tragen::V,кандомс,несці
1062,schleppen::V,ускомс,цягнуць
1063,ziehen::V,ускомс,цягнуць
1064,aufbewahren::V,ванфтомс,захоўваць
1065,werfen::V,ёрямс,кідаць
1066,fangen::V,кунда́мс,лавіць
1067,packen::V,фатямс,схапіць
1068,packen::V,фатямс,схваціць
1069,verstecken::V,кяшемс,схаваць
1070,teilen::V,явомс,раздзяліць
1071,schicken::V,кучемс,пасылаць
1072,bringen::V,кандомс,прынесці
1073,bringen::V,пачфтемс,прынесці
1074,hinzufügen::V,пу́томс та́га,дабавіць
1075,hinzufügen::V,ма́ксомс та́га,дабавіць
1076,bekommen::V,сявомс,дастаць
1077,erhalten::V,сявомс,атрымаць
1078,nehmen::V,сявомс,ўзяць
1079,wählen::V,ко́чкамс,выбраць
1080,auswählen::V,кочкамс,адабраць
1081,bewahren::V,ванфтомс,захаваць
1082,behindern::V,шорямс,перашкаджаць
1083,verderben::V,коламс,сапсаваць
1084,verderben::V,гастямс,сапсаваць
1085,beschädigen::V,тиендемс зиян,пашкодзіць
1086,zerbrechen::V,тапамс,разбіць
1087,zerreißen::V,сяземс,разадраць
1088,zerstören::V,ка́лафтомс,разбурыць
1089,verbrennen::V,пълхта́мс,спаліць
1090,geben::V,ма́ксомс,даць
1091,reichen::V,максомс,перадаць
1092,schenken::V,каземс,дарыць
1093,versprechen::V,ма́ксомс вал,абяцаць
1094,wünschen::V,арьсемс,жадаць
1095,loben::V,шна́мс,хваліць
1096,küssen::V,палсемс,цалаваць
1097,wiegen::V,нюря́фтомс,гушкаць
1098,wiegen::V,нюря́фтомс,калыхаць
1099,zudecken::V,вельхтямс,накрыць
1100,wecken::V,стя́фтомс,пабудзіць
1101,wecken::V,съ́ргозьфтемс,пабудзіць
1102,zeigen::V,няфтемс,паказаць
1103,führen::V,вятемс,весці
1104,lehren::V,тонафтомс,вучыць
1105,unterrichten::V,тонафтомс,выкладаць
1106,aufziehen::V,касфтомс,выхаваць
1107,leiten::V,вятемс,кіраваць
1108,antreiben::V,вятемс,падганяць
1109,lassen::V,кошардомс,прымусіць
1110,einladen::V,тердемс,запрасіць
1111,einladen::V,серьгядемс,запрасіць
1112,vereinigen::V,пуроптомс,абʼяднаць
1113,vereinigen::V,кочкамс марса,абʼяднаць
1114,besuchen::V,варжамс,наведаць
1115,treffen::V,васьфтомс,сустрэць
1116,sich versammeln::V,кочкавомс,сабрацца
1117,spielen::V,налхксемс,гуляць
1118,singen::V,морамс,пець
1119,singen::V,морамс,спяваць
1120,tanzen::V,кштимс,танцаваць
1121,sich trennen::V,явомс,расстацца
1122,verlassen::V,кадондомс,пакінуць
1123,retten::V,идемс,выратаваць
1124,retten::V,араламс,выратаваць
1125,bewachen::V,ваномс,ахоўваць
1126,schützen::V,а́раламс,уберагаць
1127,verteidigen::V,а́раламс,абараніць
1128,sich schlagen::V,тюремс,біцца
1129,sich schlagen::V,тюремс,драцца
1130,schießen::V,ляцемс,страляць
1131,siegen::V,сяськомс,перамагчы
1132,ärgern::V,кяжияфтомс,злаваць
1133,schlagen::V,токамс,ударыць
1134,treten::V,тапамс,штурхаць
1135,stechen::V,пупамс,укалоць
1136,stechen::V,сялгомс,укалоць
1137,stoßen::V,тостядемс,папхнуць
1138,stehlen::V,саламс,украсці
1139,stören::V,шорсемс,перашкодзіць
1140,belästigen::V,токсамс,дакучаць
1141,belästigen::V,аф кадомс ваймама,дакучаць
1142,verbergen::V,кяшемс,скрыць
1143,verbergen::V,кяшемс,схаваць
1144,täuschen::V,васькафтомс,падмануць
1145,täuschen::V,кяльготнемс,падмануць
1146,betrügen::V,васькафнемс,змахляваць
1147,töten::V,шавомс,забіць
1148,töten::V,аде́ламс,забіць
1149,wohnen::V,эрямс,жыць
1150,arbeiten::V,покодемс,працаваць
1151,sammeln::V,кочкамс,сабраць
1152,sammeln::V,пу́роптомс,сабраць
1153,pflücken::V,фатнемс,зрываць
1154,pflücken::V,нотфнемс,зрываць
1155,jagen::V,кунда́мс,паляваць
1156,fischen::V,калонь кунда́мс,рыбачыць
1157,fassen::V,кунда́мс,злавіць
1158,hüten::V,ваномс,пасвіць
1159,treiben::V,панемс,гнаць
1160,anbinden::V,сотомс,прывязаць
1161,füttern::V,трямс,карміць
1162,füttern::V,а́ндомс,карміць
1163,melken::V,потямс,даіць
1164,hacken::V,лазондомс,сячы
1165,gießen::V,валомс,паліць
1166,reifen::V,кенеремс,паспець
1167,zubereiten::V,анокламс,зварыць
1168,zubereiten::V,анокламс,згатаваць
1169,kochen::V,пидемс,варыць
1170,backen::V,пидемс,пячы
1171,braten::V,пуштомс,смажыць
1172,umrühren::V,шорямс,перамяшаць
1173,stricken::V,кодамс,вязаць
1174,nähen::V,стамс,шыць
1175,färben::V,а́рхтомс,пафарбаваць
1176,reinigen::V,ва́ткамс,ачысціць
1177,reinigen::V,а́роптомс,ачысціць
1178,waschen::V,муськомс,мыць
1179,abwischen::V,нардамс,выцерці
1180,spülen::V,оргалдомс,паласкаць
1181,fegen::V,тяемс,падмятаць
1182,kehren::V,тяемс,месці
1183,baden::V,э́шелямс,купацца
1184,sich waschen::V,штамс,мыцца
1185,ausziehen::V,кайсефтемс,зняць
1186,anziehen::V,ща́фтомс,надзець
1187,sich anziehen::V,щамс,адзецца
1188,kämmen::V,се́ендемс,прычасаць
1189,schmücken::V,на́ряжамс,аздобіць
1190,schmücken::V,ма́зоптомс,аздобіць
1191,sagen::V,азомс,сказаць
1192,sagen::V,мярьгомс,сказаць
1193,sprechen::V,корхтамс,гаварыць
1194,reden::V,корхнемс,размаўляць
1195,sich unterhalten::V,корхнемс,гутарыць
1196,fragen::V,ки́зефтемс,спытаць
1197,bitten::V,а́намс,прасіць
1198,bitten::V,ве́шемс,прасіць
1199,erzählen::V,а́зондомс,расказаць
1200,mitteilen::V,азомс,паведаміць
1201,nennen::V,лемдемс,назваць
1202,nennen::V,путомс лем,назваць
1203,rufen::V,серьгядемс,зваць
1204,prahlen::V,шна́фтомс пря́,хваліцца
1205,übersetzen::V,ётафтомс,перакласці
1206,denken::V,арьсемс,думаць
1207,glauben::V,кемамс,верыць
1208,bemerken::V,ня́емс,заўважыць
1209,erkennen::V,содамс,пазнаць
1210,begreifen::V,сатомс,спасцігнуць
1211,verstehen::V,шарьхкодемс,пачуць
1212,lernen::V,тонафнемс,вучыцца
1213,wissen::V,со́дамс,знаць
1214,sich erinnern an::V,лятфтамс,памятаць
1215,vergessen::V,юкстамс,забыць
1216,messen::V,ункснемс,мераць
1217,zählen::V,лу́вомс,лічыць
1218,zählen::V,а́рьсемс,лічыць
1219,rechnen::V,лувомс,лічыць
1220,lesen::V,лувомс,чытаць
1221,lesen::V,морафтомс,чытаць
1222,malen::V,рисова́ндамс,маляваць
1223,zeichnen::V,рисова́ндамс,рысаваць
1224,schreiben::V,сёрмадомс,пісаць
1225,besitzen::V,улемс азоркс,мець
1226,kaufen::V,рамамс,купіць
1227,verkaufen::V,мимс,прадаць
1228,bezahlen::V,пандомс,заплаціць
1229,zahlen::V,па́ндомс,плаціць
1230,beherrschen::V,азорондамс,уладаць
1231,beherrschen::V,азорондамс,валодаць
1232,ertragen::V,кирдемс,выцерпець
1233,Netz::N,,сетка
