,Concept_ID,lbe,ro
756,kräftig::A,гужсса,robust
757,stark::A,кьянкьасса,viguros
758,stark::A,кьянкьасса,puternic
759,schwach::A,заэвсса,slab
760,schwach::A,заэвсса,debil
761,fett::A,бучсса,gras
762,schlank::A,бювхъусса,zvelt
763,hübsch::A,янусса,drăguț
764,böse::A,оьсса,rău
765,böse::A,оьсса,răutăcios
766,dumm::A,ахӏмакьсса,nerod
767,dumm::A,ахӏмакьсса,tâmpit
768,faul::A,танмалсса,leneș
769,faul::A,курчӏилсса,leneș
770,fleißig::A,хӏарачат бусса,harnic
771,fleißig::A,хӏарачат бусса,sârguincios
772,geizig::A,янттарцӏансса,calic
773,geizig::A,янттарцӏансса,zgârcit
774,klug::A,аькьлу бусса,isteț
775,klug::A,аькьлу бусса,deștept
776,geschickt::A,паргалсса,dibaci
777,lieb::A,аьзизсса,drag
778,lieb::A,аьзизсса,iubit
779,lustig::A,тяхъасса,vesel
780,sanft::A,иминсса,blând
781,sanft::A,иминсса,blajin
782,hungrig::A,ккашилсса,flămând
783,krank::A,къашавайсса,bolnav
784,nackt::A,кӏачӏасса,gol
785,traurig::A,пашмансса,trist
786,traurig::A,пашмансса,mâhnit
787,lebendig::A,уттавасса,viu
788,gut::A,ххуйсса,bun
789,schlecht::A,оьккисса,rău
790,schlecht::A,оьккисса,prost
791,richtig::A,саргъунсса,drept
792,richtig::A,саргъунсса,corect
793,schlimm::A,оьккисса,rău
794,wahr::A,хӏакьсса,adevărat
795,alt::A,кугьнасса,uzat
796,alt::A,кугьнасса,vechi
797,neu::A,цӏусса,nou
798,ehemalig::A,хъхъичӏвасса,fost
799,ehemalig::A,хъхъичӏвасса,anterior
800,alt[Lebewesen]::A,агьилсса,bătrîn
801,jung::A,чӏавасса,tânăr
802,jung::A,жагьилсса,tânăr
803,arm::A,мискинсса,sărac
804,arm::A,мискинсса,sărman
805,reich::A,авадансса,avut
806,reich::A,авадансса,bogat
807,bekannt::A,дусъсса,cunoscut
808,berühmt::A,машгьурсса,renumit
809,fremd::A,чил,străin
810,verschieden::A,личӏи-личӏисса,diferit
811,verschieden::A,личӏи-личӏисса,deosebit
812,nah::A,гъансса,apropiat
813,fern::A,архсса,departe
814,linker::A,кияхсса,stâng
815,linker::A,кюччахсса,stâng
816,rechter::A,урчӏахсса,drept
817,anderer::A,цамур,alt
818,erster::A,цалчинмур,prim
819,erster::A,цалчиннсса,prim
820,zweiter::A,кӏилчиимур,al doilea
821,dritter::A,шамулчинмур,treilea
822,letzter::A,махъва-махъмур,final
823,allein::ADV,ялгъузну,singur
824,zusammen::ADV,цачӏу,împreună
825,zusammen::ADV,архӏал,împreună
826,lange::ADV,батӏи къабуклай,îndelung
827,lange::ADV,батӏи къабуклай,mult timp
828,lange::ADV,хъунмасса хӏаллай,îndelung
829,lange::ADV,хъунмасса хӏаллай,mult timp
830,plötzlich::ADV,цакуну,deodată
831,plötzlich::ADV,цакуну,pe neașteptate
832,sofort::ADV,мугьлат бакъа,imediat
833,sofort::ADV,мугьлат бакъа,numaidecît
834,später::ADV,махъ,mai apoi
835,später::ADV,махъ,mai târziu
836,jetzt::ADV,утти,acum
837,jetzt::ADV,цӏана,acum
838,heute::ADV,хӏакьину,azi
839,heute::ADV,хӏакьину,astăzi
840,morgen::ADV,гьуит,mâine
841,morgen::ADV,гьунттий,mâine
842,dann::ADV,яла,apoi
843,gestern::ADV,лахьхьу,ieri
844,damals::ADV,та чӏумал,atunci
845,damals::ADV,та чӏумал,pe atunci
846,danach::ADV,яла,după aceasta
847,vorher::ADV,хьхьнчӏ,mai întâi
848,vorher::ADV,хьхьнчӏ,în prealabil
849,vorher::ADV,хьхьичӏва,mai întâi
850,vorher::ADV,хьхьичӏва,în prealabil
851,zuerst::ADV,бакӏрай,întâi
852,zuerst::ADV,бакӏрай,în primul rând
853,zuerst::ADV,цӏу бутӏуй,întâi
854,zuerst::ADV,цӏу бутӏуй,în primul rând
855,einmal::ADV,цал,odată
856,manchmal::ADV,ваксса-таксса,uneori
857,manchmal::ADV,ваксса-таксса,câteodată
858,oft::ADV,чӏявуну,des
859,oft::ADV,чӏявуну,deseori
860,immer::ADV,мудан,mereu
861,immer::ADV,мудан,întotdeauna
862,immer::ADV,даиман,mereu
863,immer::ADV,даиман,întotdeauna
864,niemals::ADV,тачӏав,niciodată
865,hier::ADV,шикку,aci
866,hier::ADV,шикку,aici
867,hierhin::ADV,шиккун,încoace
868,von hier::ADV,шичча,de aici
869,dort::ADV,гикку,acolo
870,dorthin::ADV,тиккун,dincolo
871,geradeaus::ADV,тӏайланм,drept înainte
872,vorwärts::ADV,хьхьичӏунмай,înainte
873,rückwärts::ADV,махъа-хьхьичӏунмай,îndărăt
874,zurück::ADV,махъунмай,înapoi
875,unten::ADV,лув,jos
876,unten::ADV,лув,dedesubt
877,hinab::ADV,бакӏ-ялавай,în jos
878,hinab::ADV,бакӏ-ялавай,de vale
879,hinab::ADV,бакӏъялавай,în jos
880,hinab::ADV,бакӏъялавай,de vale
881,oben::ADV,ялув,sus
882,oben::ADV,ялув,deasupra
883,hinauf::ADV,лавай,în sus
884,überall::ADV,гьариий,peste tot
885,überall::ADV,гьариий,pretutindeni
886,überall::ADV,хьу-хьуний,peste tot
887,überall::ADV,хьу-хьуний,pretutindeni
888,überall::ADV,гьарца кӏанай,peste tot
889,überall::ADV,гьарца кӏанай,pretutindeni
890,nicht::ADV,къа-,nu
891,ein wenig::ADV,чанни,puțin
892,ein wenig::ADV,ца чансса,puțin
893,kaum::ADV,дахьа,cu greu
894,kaum::ADV,дахьа,cu anevoie
895,sehr::ADV,оьну,mult
896,sehr::ADV,оьну,foarte
897,sehr::ADV,гужну,mult
898,sehr::ADV,гужну,foarte
899,sehr::ADV,хъинну,mult
900,sehr::ADV,хъинну,foarte
901,so::ADV,укукн,așa
902,so::ADV,укукн,atât
903,noch::ADV,гьала,încă
904,noch::ADV,уттигу,încă
905,noch::ADV,цакьинва,încă
906,noch::ADV,ттигу-шилагу,încă
907,nur::ADV,анжагь,doar
908,wieder::ADV,цӏуницӏа,iar
909,wieder::ADV,цӏуницӏа,iarăși
910,vergebens::ADV,аьдада,în zadar
911,vergebens::ADV,нахӏакь,în zadar
912,vor::PRP,хьхьичӏ,înainte de
913,hinter::PRP,махъ,după
914,hinter::PRP,махъ,în spatele
915,unter::PRP,лув,sub
916,durch::PRP,-х,prin
917,neben::PRP,чӏарав,lângă
918,neben::PRP,чӏарав,alături de
919,zwischen::PRP,дянив,între
920,zwischen::PRP,дянив,dintre
921,wegen::PRP,цӏаний,pentru
922,dies::PRN,ва,acesta
923,das::PRN,та,asta
924,das::PRN,кӏа,asta
925,das::PRN,га,asta
926,alles::PRN,щала,tot
927,ich::PRN,на,eu
928,du::PRN,ина,tu
929,er::PRN,му,el
930,er::PRN,му,dânsul
931,wir::PRN,жу,noi
932,ihr::PRN,зу,voi
933,was::FPRN,ци,ce
934,wer::FPRN,цу,cine
935,wo::FADV,чув,unde
936,wohin::FADV,чун,încotro
937,wie::FADV,цукун,cum
938,warum::FADV,цан,de ce
939,warum::FADV,цан,pentru ce
940,wieviel::FNUM,циксса,cât
941,eins::NUM,ца,unu
942,zwei::NUM,кӏива,doi
943,drei::NUM,шамма,trei
944,vier::NUM,мукьа,patru
945,vier::NUM,мукьва,patru
946,fünf::NUM,ххюва,cinci
947,sechs::NUM,ряхва,șase
948,sieben::NUM,арула,șapte
949,acht::NUM,мяйва,opt
950,neun::NUM,урчӏва,nouă
951,zehn::NUM,ацӏва,zece
952,elf::NUM,ацӏния цава,unsprezece
953,zwölf::NUM,ацӏиия кӏива,douăsprezece
954,zwanzig::NUM,кьува,douăzeci
955,dreißig::NUM,зувира,treizeci
956,vierzig::NUM,мукьцӏала,patruzeci
957,fünfzig::NUM,ххюцӏала,cincizeci
958,sechzig::NUM,ряхцӏала,șaizeci
959,achtzig::NUM,мяйцӏала,optzeci
960,neunzig::NUM,урчӏцӏала,nouăzeci
961,hundert::NUM,ттурш,sută
962,hundert::NUM,ттуршва,sută
963,tausend::NUM,азарва,mie
964,und::CNJ,-гу,și
965,oder::CNJ,я,ori
966,oder::CNJ,ягу,ori
967,stehen::V,ацӏан,sta
968,sitzen::V,щяивкӏун икӏан,ședea
969,liegen::V,утту нвхьуну икӏан,zăcea
970,liegen::V,утту нвхьуну икӏан,fi culcat
971,hängen::V,зурчӏай тӏун,atârna
972,werden::V,хьун,deveni
973,werden::V,хьун,se face
974,passieren::V,хьун,se întâmpla
975,beginnen::V,дайдишин,începe
976,beginnen::V,дайдирхьуну дикӏан,începe
977,enden::V,къуртал дан,se sfârși
978,enden::V,къуртал дан,se termina
979,wechseln::V,даххана хьун,se schimba
980,wechseln::V,даххана дуллан,se schimba
981,aufgehen[Sonne]::V,буклай бур,răsări
982,untergehen[Sonne]::V,лаглай бур,apune
983,scheinen[Sonne]::V,битан,străluci
984,scheinen[Sonne]::V,чани буллан,străluci
985,donnern::V,тӏий бур,tuna
986,wehen::V,бишлай бур,bate
987,strömen::V,экьинан,curge în șiroaie
988,fließen::V,экьинан,curge
989,sich drehen::V,гьанан,se învârti
990,schwanken::V,хъюлчу тӏун,se clătina
991,schwanken::V,хӏуркку тӏун,se clătina
992,schwingen::V,хъюлчай тӏун,vibra
993,schwingen::V,хъюлчай тӏун,flutura
994,schwingen::V,хъюлчу тӏун,vibra
995,schwingen::V,хъюлчу тӏун,flutura
996,fallen::V,багьлан,cădea
997,brennen::V,ччучлан,arde
998,rauchen::V,пуркӏу тӏун,fuma
999,regnen::V,лачӏун,ploua
1000,regnen::V,лачIлай дур,ploua
1001,gefrieren::V,микӏ лачӏун,îngheța
1002,tauen::V,баслан,se dezgheța
1003,schmelzen::V,баслан,se topi
1004,trocknen::V,кьакьан,se usca
1005,sieden::V,щаран,fierbe
1006,sieden::V,щаран,clocoti
1007,faulen::V,аьллан,se împuți
1008,verfaulen::V,аьллан,putrezi
1009,verfaulen::V,аьян,putrezi
1010,reißen::V,ххя дукан,se rupe
1011,reißen::V,ххя дукан,se sfâșia
1012,versinken::V,оькьлан,se scufunda
1013,versinken::V,оькьан,se scufunda
1014,vergehen::V,лялиян,trece
1015,vergehen::V,лялиян,se scurge
1016,erscheinen::V,буккан,apărea
1017,erscheinen::V,загьир хьун,apărea
1018,verschwinden::V,бат хьун,dispărea
1019,verschwinden::V,акъа хьун,dispărea
1020,sinken::V,чахь учин,cădea
1021,sinken::V,чахь учин,coborî
1022,abnehmen::V,чан хьун,scădea
1023,abnehmen::V,чан хьун,descrește
1024,abnehmen::V,ссуссукьу хьун,scădea
1025,abnehmen::V,ссуссукьу хьун,descrește
1026,zunehmen::V,гьарза хьун,spori
1027,zunehmen::V,гьарза хьун,crește
1028,zunehmen::V,гьарза хьун,augmenta
1029,steigen::V,гьаз хьун,urca
1030,wachsen::V,ххяххан,crește
1031,glänzen::V,цӏай буккан,luci
1032,glänzen::V,цӏай буккан,străluci
1033,funkeln::V,цӏай-цӏай тӏун,scânteia
1034,lärmen::V,чӏу буллан,face larmă
1035,lärmen::V,аьлагъужа буллан,face larmă
1036,läuten::V,занг ришлан,suna
1037,läuten::V,занг дуллан,suna
1038,klingeln::V,занг ришлан,suna
1039,klingeln::V,занг дуллан,suna
1040,brausen::V,никъащилан,vui
1041,rauschen::V,щурщур тӏун,vâjâi
1042,klingen::V,чӏу буклан,suna
1043,bellen::V,хӏап тӏун,lătra
1044,blasen::V,уф тӏун,sufla
1045,pfeifen::V,щютӏа тӏун,fluiera
1046,schreien::V,чӏу бан,țipa
1047,stöhnen::V,угь-къак тӏун,geme
1048,zittern::V,зурзу чин,tremura
1049,zittern::V,зурзу тӏун,tremura
1050,leben::V,ялапар хъанан,trăi
1051,geboren werden::V,ан,se naște
1052,atmen::V,ссихӏ ласлан,respira
1053,atmen::V,ссихӏ бигьлан,respira
1054,trinken::V,хӏачӏан,bea
1055,trinken::V,хӏачӏлан,bea
1056,essen::V,канан,mânca
1057,schlucken::V,кьюлтӏа тӏун,înghiți
1058,müde werden::V,аьхчӏин,se obosi
1059,einschlafen::V,шанан икӏан,adormi
1060,schlafen::V,шанан,dormi
1061,aufwachen::V,чантӏ учин,se deștepta
1062,aufstehen::V,бизан,fi se scula
1063,sich erholen::V,бигьалаган,se relaxa
1064,sich erholen::V,бигьалаган,se destinde
1065,krank werden::V,къашай хьун,se îmbolnăvi
1066,krank sein::V,къашай хъанан,zăcea
1067,krank sein::V,къашай хъанан,fi bolnav
1068,krank sein::V,къашавай икӏан,zăcea
1069,krank sein::V,къашавай икӏан,fi bolnav
1070,schmerzen::V,цӏун,durea
1071,husten::V,хъугьу чин,tuși
1072,husten::V,хъугьу тӏун,tuși
1073,genesen::V,хъин хьун,se însănătoși
1074,genesen::V,сагъ лаган,se însănătoși
1075,sterben::V,ивчӏан,muri
1076,umkommen::V,лиллан,pieri
1077,umkommen::V,литӏлан,pieri
1078,umkommen::V,ажал биян,pieri
1079,umkommen::V,личӏи хьун,pieri
1080,umkommen::V,иакьлу хьун,pieri
1081,umkommen::V,ахир жан хъанан,pieri
1082,umkommen::V,рухӏирачӏа икӏан,pieri
1083,sich bewegen::V,сукку хьун,se mișca
1084,sich rühren::V,сукку хьун,se mișca
1085,sich erheben::V,бизан,se ridica
1086,sich setzen::V,щяикӏан,lua loc
1087,sich setzen::V,щяикӏан,se așeza
1088,sich setzen::V,щябикӏан,lua loc
1089,sich setzen::V,щябикӏан,se așeza
1090,hinfallen::V,багьан,cădea jos
1091,laufen::V,занан,merge
1092,laufen::V,занан,merge pe jos
1093,schreiten::V,ша ласлан,păși
1094,spazierengehen::V,сайр буллан,se plimba
1095,eilen::V,анавар буккан,fi se grăbi
1096,sich beeilen::V,анавар буккан,se grăbi
1097,sausen::V,никъа щилан,țâșni
1098,sausen::V,никъа щун,țâșni
1099,rennen::V,лечлан,fugi
1100,rennen::V,лечлан,alerga
1101,springen::V,тӏанкӏ дан,sări
1102,klettern::V,лахълан,urca
1103,klettern::V,лахълан,se cățăra
1104,schaukeln::V,гьайжак бигьлан,legăna
1105,kriechen::V,ххярк тӏун,se târî
1106,schwimmen::V,гьузун,înota
1107,tauchen::V,лултту уккан,se scufunda
1108,rudern::V,бяхлан,vâsli
1109,rudern::V,бяхлан,lopăta
1110,rudern::V,батӏлан,vâsli
1111,rudern::V,батӏлан,lopăta
1112,rudern::V,ххялаххи дуклан,vâsli
1113,rudern::V,ххялаххи дуклан,lopăta
1114,fahren::V,гьан,merge
1115,fliegen::V,лехлан,zbura
1116,gehen::V,нан,merge
1117,weggehen::V,ялагьан,se duce
1118,abfahren::V,гьан,pleca
1119,anhalten::V,бацӏан,se opri
1120,hineingehen::V,буххан,intra
1121,eintreten::V,буххан,intra
1122,kommen::V,учӏан,veni
1123,ankommen::V,биян,sosi
1124,ankommen::V,биян,ajunge
1125,ankommen::V,бучӏан,sosi
1126,ankommen::V,бучӏан,ajunge
1127,zurückkommen::V,зана хъун,se întoarce
1128,zurückkommen::V,зана бикӏан,se întoarce
1129,bleiben::V,личӏан,rămâne
1130,warten::V,ялугьлан,aștepta
1131,erwarten::V,ялугьлан,aștepta
1132,suchen::V,луглан,căuta
1133,finden::V,лякъин,găsi
1134,versuchen::V,ххал буллан,încerca
1135,vorbereiten::V,хӏадур бан,pregăti
1136,lieben::V,эшкьи хьуиу бикӏан,iubi
1137,mögen::V,ххиран бикӏан,plăcea a
1138,lachen::V,хъян,râde
1139,weinen::V,аьтӏун,plânge
1140,schimpfen::V,дяъван,înjura
1141,schimpfen::V,ссугайи агьан,înjura
1142,sich ärgern::V,ссибизлан,se supăra
1143,sich fürchten::V,ингъауслан,se teme
1144,sich fürchten::V,ингъауслан,fi teamă a
1145,fürchten::V,хӏучӏ тӏун,se teme de
1146,fliehen::V,ака бан,fugi
1147,flüchten::V,лихъан,evada
1148,sehen::V,чӏалан,vedea
1149,anschauen::V,урган,privi
1150,ansehen::V,буруглан,privi
1151,hören::V,баллан,auzi
1152,zuhören::V,вичӏи дихьлан,asculta
1153,probieren::V,тӏин ххал буллан,gusta
1154,riechen::V,ссунтӏа тӏун,mirosi
1155,fühlen::V,дакӏнил буслан,simți
1156,fühlen::V,дакӏнил буслан,resimți
1157,scheinen::V,ххан,părea
1158,scheinen::V,бизан,părea
1159,scheinen::V,ххан бикӏлай бикӏан,părea
1160,vernehmen::V,баян,auzi
1161,frieren::V,лигьулул хъанан,fi frig
1162,tun::V,бан,face
1163,können::V,хьун,ști
1164,können::V,хьун,putea
1165,anfangen::V,дайдишин,începe
1166,beenden::V,къуртал бан,sfârși
1167,beenden::V,къуртал бан,termina
1168,aufhören::V,кьабагьан,înceta
1169,gelingen::V,бюхъан,reuși
1170,gelingen::V,бюхъан,izbuti
1171,öffnen::V,тӏитӏин,deschide
1172,schließen::V,лакьин,închide
1173,stellen::V,дацӏан дан,pune
1174,stellen::V,дацӏан дан,așeza
1175,stellen::V,бишин,pune
1176,stellen::V,бишин,așeza
1177,setzen::V,щяитан,pune
1178,setzen::V,щяитан,așeza
1179,legen::V,бишин,pune
1180,berühren::V,ка щун,atinge
1181,verbinden::V,бахӏин,lega
1182,verbinden::V,дахӏин,lega
1183,bedecken::V,ялтту бущин,acoperi
1184,bedecken::V,ялтту бакьин,acoperi
1185,aufhängen::V,лахъан,atârna
1186,aufhängen::V,лахъан,spânzura
1187,anzünden::V,лахъан,aprinde
1188,aufheben::V,гьаз бан,ridica
1189,aufheben::V,гьаз бан,lua de jos
1190,zurücklassen::V,кьаитан,lăsa
1191,zurücklassen::V,кьаитан,lăsa în urmă
1192,zurücklassen::V,битан,lăsa
1193,zurücklassen::V,битан,lăsa în urmă
1194,verlieren::V,дакъа дан,pierde
1195,fallen lassen::V,рутан,scăpa
1196,fallen lassen::V,рутан,arunca
1197,machen::V,дан,face
1198,herstellen::V,яраг ишла бувиу бан,fabrica
1199,herstellen::V,яраг ишла бувиу бан,confecționa
1200,bauen::V,дан,clădi
1201,bauen::V,дан,construi
1202,reparieren::V,дакьин дан,repara
1203,verbessern::V,ххуй дан,ameliora
1204,verbessern::V,ххуй дан,îmbunătăți
1205,ändern::V,баххана бан,schimba
1206,ändern::V,баххана бан,modifica
1207,graben::V,дуклан,săpa
1208,beugen::V,лахӏан бан,curba
1209,beugen::V,кьус бикӏан,curba
1210,biegen::V,баччин,îndoi
1211,biegen::V,баччин,încovoia
1212,biegen::V,лахӏан бан,îndoi
1213,biegen::V,лахӏан бан,încovoia
1214,drehen::V,гьанан,învârti
1215,wenden::V,кӏура баен бан,întoarce
1216,umdrehen::V,кӏура баен бан,învârti
1217,umdrehen::V,кӏура баен бан,întoarce
1218,heben::V,гьаз бан,ridica
1219,hochheben::V,гьаз бан,ridica
1220,ergreifen::V,хъап дан,lua
1221,ergreifen::V,хъап дан,apuca
1222,ergreifen::V,хъап увиу угьан,lua
1223,ergreifen::V,хъап увиу угьан,apuca
1224,halten::V,бугьлан,ține
1225,drücken::V,кьюч бигьлан,apăsa
1226,drücken::V,кьюч бигьлан,strânge
1227,schieben::V,щун,împinge
1228,lecken::V,ланцӏа тӏун,linge
1229,beißen::V,хъапа тӏун,mușca
1230,beißen::V,кьацӏа тӏун,mușca
1231,abreißen::V,буцан,rupe
1232,abreißen::V,буцан,smulge
1233,abschneiden::V,бухъан,scurta
1234,abschneiden::V,кьукьин,scurta
1235,binden::V,бахӏин,lega
1236,binden::V,дахӏин,lega
1237,brechen::V,гъагъан,rupe
1238,brechen::V,гъагъан,frânge
1239,klopfen::V,кьутӏа тӏун,ciocăni
1240,hauen::V,рищун,lovi
1241,kleben::V,лачӏун буллан,lipi
1242,reiben::V,ссуку буллан,freca
1243,reiben::V,ссуку буллан,fricționa
1244,streichen::V,дугъан,unge
1245,streichen::V,аьгъу дан,unge
1246,schneiden::V,духълан,tăia
1247,schneiden::V,кьукьлан,tăia
1248,schütteln::V,хъюлчу буллан,scutura
1249,schwenken::V,палцӏ дуллан,agita
1250,schütten::V,рутӏин,vărsa
1251,füllen::V,буцӏин бан,umple
1252,einwickeln::V,кай-кай бан,înveli
1253,einwickeln::V,кай-кай бан,înfășura
1254,tragen::V,ларсун занан,căra
1255,tragen::V,ларсун ачин,căra
1256,schleppen::V,ххилан,târî
1257,aufbewahren::V,ядан,păstra
1258,aufbewahren::V,ядан,conserva
1259,aufbewahren::V,ядуллан,păstra
1260,aufbewahren::V,ядуллан,conserva
1261,werfen::V,личин,arunca
1262,fangen::V,бугьан,prinde
1263,fangen::V,бугьлан,prinde
1264,verstecken::V,ладитан,ascunde
1265,verstecken::V,кьюлтӏ дан,ascunde
1266,verstecken::V,дахьлаган дан,ascunde
1267,teilen::V,бачӏин,împărți
1268,teilen::V,бутӏа бан,împărți
1269,schicken::V,тӏайла буккан,trimite
1270,bringen::V,диян дан,aduce
1271,hinzufügen::V,ххи бан,adăuga
1272,bekommen::V,ласун,obține
1273,bekommen::V,ласун,dobândi
1274,erhalten::V,ласун,primi
1275,erhalten::V,ласун,căpăta
1276,nehmen::V,ласун,lua
1277,wählen::V,бувчӏин,opta
1278,wählen::V,бувчӏин,alege
1279,auswählen::V,бувчӏин,selecta
1280,auswählen::V,язи бугьан,selecta
1281,bewahren::V,ядан,păstra
1282,behindern::V,дайщишруду дуллан,stingheri
1283,verderben::V,зия дан,strica
1284,beschädigen::V,зарал буллан,strica
1285,zerbrechen::V,гьагъан,rupe
1286,zerbrechen::V,гьагъан,frânge
1287,zerbrechen::V,гьагъан бан,rupe
1288,zerbrechen::V,гьагъан бан,frânge
1289,zerreißen::V,ххяхха дуккан,rupe
1290,zerreißen::V,ххяхха дуккан,sfâșia
1291,zerstören::V,лекьан дан,distruge
1292,verbrennen::V,ччуччин,arde
1293,verbrennen::V,ччуччин,incendia
1294,geben::V,дулун,da
1295,reichen::V,дулун,întinde
1296,schenken::V,пишкаш дан,dărui
1297,schenken::V,багъишла дан,dărui
1298,schenken::V,ихӏсандалун дуллун,dărui
1299,versprechen::V,банна чин,făgădui
1300,loben::V,цӏа дан,lăuda
1301,küssen::V,ппай тӏун,săruta
1302,wiegen::V,гьуркку тӏун,legăna
1303,wiegen::V,гьуркку буллан,legăna
1304,wiegen::V,гьуркку бан,legăna
1305,wecken::V,чантӏ учин ан,trezi
1306,wecken::V,чантӏ учин ан,deștepta
1307,zeigen::V,ккаккан бан,arăta
1308,führen::V,буцин,călăuzi
1309,lehren::V,лахьхьин бан,preda
1310,lehren::V,лахьхьин бан,învăța
1311,lehren::V,лахьхьин буллан,preda
1312,lehren::V,лахьхьин буллан,învăța
1313,unterrichten::V,дарс дишаван,învăța
1314,unterrichten::V,дарс дишаван,instrui
1315,aufziehen::V,хъуна ан,crește
1316,aufziehen::V,тарбия ан,crește
1317,leiten::V,каялувшиву дан,duce
1318,leiten::V,каялувшиву дан,conduce
1319,einladen::V,хъамалу оьвчин,invita
1320,vereinigen::V,ца бан,uni
1321,vereinigen::V,ца бан,întruni
1322,besuchen::V,ялун уххан,vizita
1323,besuchen::V,ялун уххан,face o vizită
1324,treffen::V,хьуна бакьин,întâlni
1325,sich versammeln::V,батӏин,se aduna
1326,spielen::V,тӏуркӏу тӏун,se juca
1327,singen::V,балай тӏун,cânta
1328,tanzen::V,къавтӏун,dansa
1329,sich trennen::V,ппив хьун,se separa
1330,sich trennen::V,ппив хьун,se despărți
1331,verlassen::V,увккун гьан,părăsi
1332,verlassen::V,увккун гьан,abandona
1333,retten::V,ххассал бан,salva
1334,bewachen::V,къарал бан,păzi
1335,schützen::V,ябан,ocroti
1336,schützen::V,ябан,proteja
1337,verteidigen::V,буруччин,apăra
1338,sich schlagen::V,биян,se bate
1339,schießen::V,битлан,trage
1340,siegen::V,ххув хьун,birui
1341,siegen::V,ххув хьун,învinge
1342,siegen::V,ххувшаву ласун,birui
1343,siegen::V,ххувшаву ласун,învinge
1344,ärgern::V,ссибизан уллан,supăra
1345,schlagen::V,рищун,lovi
1346,stechen::V,кьутӏин,înțepa
1347,stechen::V,кьутӏин,împunge
1348,stoßen::V,щун,împinge
1349,stehlen::V,дацин,fura
1350,stören::V,кьючин,deranja
1351,belästigen::V,бизар уллан,importuna
1352,verbergen::V,лабитан,ascunde
1353,verbergen::V,кӏучӏ бан,ascunde
1354,täuschen::V,хъяврин ан,amăgi
1355,betrügen::V,аьикьин ан,înșela
1356,töten::V,ивчӏан,omorî
1357,wohnen::V,оьрму бутлан,sta
1358,wohnen::V,оьрму бутлан,locui
1359,arbeiten::V,зун,lucra
1360,sammeln::V,ттихӏин,aduna
1361,sammeln::V,ттихӏин,colecționa
1362,sammeln::V,вив дишин,aduna
1363,sammeln::V,вив дишин,colecționa
1364,pflücken::V,риттун,culege
1365,jagen::V,авли занан,vâna
1366,fischen::V,чавахъру бугьлан,pescui
1367,fassen::V,бугьан,prinde
1368,hüten::V,урттуйн бакьлан,paște
1369,treiben::V,дачин дуллан,mână
1370,treiben::V,лихъан буллан,mână
1371,anbinden::V,бахӏин,lega
1372,füttern::V,канаки буллан,da de mâncare
1373,melken::V,ттизин,mulge
1374,hacken::V,мюрш буллан,toca
1375,hacken::V,мюрш буллан,sparge
1376,hacken::V,мюрш бан,toca
1377,hacken::V,мюрш бан,sparge
1378,gießen::V,щин дишин,uda
1379,reifen::V,диян,pârgui
1380,zubereiten::V,хӏадур дан,găti
1381,zubereiten::V,хӏадур бан,găti
1382,kochen::V,шашан,găti
1383,kochen::V,шашан дуллан,găti
1384,backen::V,бишлан,coace
1385,backen::V,шахьлан,coace
1386,braten::V,цӏарайх дуллан,coace
1387,umrühren::V,хӏала бан,mesteca
1388,stricken::V,щащлан,împleti
1389,stricken::V,щащан,împleti
1390,nähen::V,дуруххан,coase
1391,färben::V,ранг щун,vopsi
1392,färben::V,ранг щун,colora
1393,reinigen::V,марцӏ бан,curăți
1394,waschen::V,шюшин,spăla
1395,abwischen::V,лишин,șterge
1396,spülen::V,вилаган,clăti
1397,fegen::V,башин,mătura
1398,kehren::V,бахьлан,mătura
1399,baden::V,щинавун учӏлан,se scălda
1400,sich waschen::V,диссун,se spăla
1401,sich waschen::V,лажин диссун,se spăla
1402,sich waschen::V,лажин дислан,se spăla
1403,sich waschen::V,биссун,se spăla
1404,sich waschen::V,чурх бислан,se spăla
1405,ausziehen::V,ликкан,și scoate
1406,anziehen::V,лаххан,îmbrăca
1407,sich anziehen::V,янна лаххан,se îmbrăca
1408,kämmen::V,ттарал дуккан,pieptăna
1409,schmücken::V,чӏюлу бан,împodobi
1410,sagen::V,учин,zice
1411,sagen::V,учин,spune
1412,sprechen::V,гъалгъа тӏун,vorbi
1413,reden::V,гъалгъа тӏун,vorbi
1414,reden::V,гъалгъа тӏун,discuta
1415,sich unterhalten::V,гъалгъа тӏун,conversa
1416,sich unterhalten::V,гъалгъа тӏун,sta de vorbă
1417,fragen::V,цӏуххин,întreba
1418,bitten::V,тавакъю буллан,ruga
1419,erzählen::V,хавар бусан,spune
1420,erzählen::V,хавар бусан,povesti
1421,mitteilen::V,баян бан,comunica
1422,mitteilen::V,баян бан,înștiința
1423,mitteilen::V,хавар бан,comunica
1424,mitteilen::V,хавар бан,înștiința
1425,nennen::V,цӏа дизан,numi
1426,nennen::V,цӏа дизан,chema
1427,rufen::V,оьвтӏун,chema
1428,prahlen::V,цӏа дуллан,se făli
1429,übersetzen::V,таржума бан,traduce
1430,denken::V,пикри буллан,gândi
1431,glauben::V,вих хьун,crede
1432,bemerken::V,хӏисав хъун,observa
1433,erkennen::V,увчӏин,cunoaște
1434,erkennen::V,увчӏин,recunoaște
1435,begreifen::V,бувчӏин,pricepe
1436,begreifen::V,бувчӏин,înțelege
1437,lernen::V,лахьлан,învăța
1438,lernen::V,лахьхьин,învăța
