,Concept_ID,cs,sq
814,oben::ADV,navrchu,sipër
815,hinauf::ADV,nahoru,lart
816,hinauf::ADV,nahoru,përpjetë
817,überall::ADV,všude,kudo
818,nicht::ADV,ne,s'
819,nicht::ADV,ne,nuk
820,ein wenig::ADV,trochu,një tis
821,kaum::ADV,sotva,mezi
822,sehr::ADV,velmi,fort
823,sehr::ADV,velmi,shumë
824,sehr::ADV,velice,fort
825,sehr::ADV,velice,shumë
826,so::ADV,tak,ashtu
827,so::ADV,tak,kështu
828,so::ADV,takto,ashtu
829,so::ADV,takto,kështu
830,noch::ADV,ještě,ende
831,noch::ADV,ještě,akoma
832,nur::ADV,jen,vetëm
833,nur::ADV,jenom,vetëm
834,schon::ADV,už,tashmë
835,schon::ADV,již,tashmë
836,wieder::ADV,zase,përsëri
837,vergebens::ADV,marně,kot
838,vor::PRP,před,para
839,hinter::PRP,za,prapa
840,hinter::PRP,za,mbrapa
841,unter::PRP,pod,nën
842,durch::PRP,skrz,nëpër
843,neben::PRP,vedle,pranë
844,neben::PRP,vedle,përbri
845,zwischen::PRP,mezi,midis
846,zwischen::PRP,mezi,ndërmjet
847,wegen::PRP,pro,për
848,dies::PRN,toto,ky
849,dies::PRN,tohle,ky
850,das::PRN,to,ky
851,alles::PRN,všechno,gjithçka
852,ich::PRN,já,unë
853,du::PRN,ty,ti
854,er::PRN,on,ai
855,wir::PRN,my,ne
856,ihr::PRN,vy,ju
857,sie::PRN,oni,ata
858,was::FPRN,co,ç'
859,was::FPRN,co,çfarë
860,wer::FPRN,kdo,kush
861,wo::FADV,kde,ku
862,wohin::FADV,kam,për ku
863,wie::FADV,jak,si
864,warum::FADV,proč,pse
865,warum::FADV,proč,përse
866,wieviel::FNUM,kolik,sa
867,eins::NUM,jeden,një
868,zwei::NUM,dva,dy
869,drei::NUM,tři,tre
870,vier::NUM,čtyři,katër
871,fünf::NUM,pět,pesë
872,sechs::NUM,šest,gjashtë
873,sieben::NUM,sedm,shtatë
874,acht::NUM,osm,tetë
875,neun::NUM,devět,nëntë
876,zehn::NUM,deset,dhjetë
877,elf::NUM,jedenáct,njëmbëdhjetë
878,zwölf::NUM,dvanáct,dymbëdhjetë
879,zwanzig::NUM,dvacet,njëzet
880,dreißig::NUM,třicet,tridhjetë
881,vierzig::NUM,čtyřicet,dyzet
882,fünfzig::NUM,padesát,pesëdhjetë
883,sechzig::NUM,šedesát,gjashtëdhjetë
884,siebzig::NUM,sedmdesát,shtatëdhjetë
885,achtzig::NUM,osmdesát,tetëdhjetë
886,neunzig::NUM,devadesát,nëntëdhjetë
887,hundert::NUM,sto,qind
888,tausend::NUM,tisíc,mijë
889,und::CNJ,a,e
890,und::CNJ,a,dhe
891,oder::CNJ,nebo,a
892,oder::CNJ,nebo,apo
893,stehen::V,stát,rri
894,sitzen::V,sedět,rri
895,liegen::V,ležet,rri shtrirë
896,hängen::V,viset,varem
897,werden::V,stát se,bëhem
898,passieren::V,stát se,ndodh
899,beginnen::V,počít,filloj
900,enden::V,končit,përfundoj
901,enden::V,skončit,përfundoj
902,wechseln::V,měnit se,ndërroj
903,aufgehen[Sonne]::V,vyjít,hapem
904,untergehen[Sonne]::V,zapadnout,hyj
905,untergehen[Sonne]::V,zapadnout,perëndoj
906,scheinen[Sonne]::V,svítit,ndriçoj
907,donnern::V,hřmět,gjëmoj
908,donnern::V,hřmět,bubulloj
909,wehen::V,vát,fryj
910,wehen::V,vanout,fryj
911,strömen::V,proudit,derdh
912,fließen::V,téct,rrjedh
913,sich drehen::V,točit se,rrotullohem
914,schwanken::V,kolísat,dyzoj
915,schwanken::V,houpat se,dyzoj
916,schwingen::V,kývat se,dridhem
917,fallen::V,padat,bie
918,brennen::V,hořet,digjem
919,rauchen::V,kouřit,nxjerr tym
920,regnen::V,pršet,bie shi
921,gefrieren::V,zamrznout,ngrij
922,tauen::V,tát,shkrij
923,schmelzen::V,tavit,shkrij
924,trocknen::V,schnout,thaj
925,sieden::V,vřít,ziej
926,faulen::V,hnít,kalbem
927,faulen::V,hnít,prishem
928,verfaulen::V,shnít,kalbem
929,reißen::V,roztrhat se,grisem
930,reißen::V,roztrhat se,shqyhem
931,versinken::V,topit se,humboj
932,versinken::V,ponořit se,humboj
933,vergehen::V,plynout,kaloj
934,erscheinen::V,objevit se,dukem
935,verschwinden::V,zmizet,zhdukem
936,sinken::V,klesat,ulem
937,abnehmen::V,ubýt,pakësohem
938,abnehmen::V,ubýt,zvogëlohem
939,zunehmen::V,přibýt,shtohem
940,steigen::V,stoupat,rritem
941,wachsen::V,růst,rritem
942,glänzen::V,lesknout se,vezulloj
943,funkeln::V,jiskřit se,xixoj
944,funkeln::V,jiskřit se,xixëlloj
945,lärmen::V,dělat hluk,oshtij
946,lärmen::V,dělat hluk,zhurmoj
947,läuten::V,zvonit,bie
948,klingeln::V,zvonit,i bie ziles
949,klirren::V,řinčet,kërcëlloj
950,brausen::V,hučet,gjëmoj
951,rauschen::V,šumět,fëshfërij
952,klingen::V,znít,tingëlloj
953,bellen::V,štěkat,leh
954,heulen::V,výt,ulërij
955,blasen::V,foukat,fryj
956,pfeifen::V,pískat,fishkëllej
957,schreien::V,křičet,bërtas
958,stöhnen::V,sténat,rënkoj
959,zittern::V,třást se,trembem
960,leben::V,žít,rroj
961,leben::V,žít,jetoj
962,geboren werden::V,rodit se,lind
963,atmen::V,dýchat,marr frymë
964,trinken::V,pít,pi
965,essen::V,jíst,ha
966,schlucken::V,polykat,gëlltis
967,schlucken::V,polykat,kapërdij
968,müde werden::V,unavit se,lodhem
969,einschlafen::V,usnout,bie të fle
970,schlafen::V,spát,fle
971,aufwachen::V,probudit se,zgjohem
972,aufstehen::V,vstát,çohem
973,aufstehen::V,vstát,ngrihem
974,sich erholen::V,zotavovat se,qetësohem
975,sich erholen::V,zotavovat se,shtendosem
976,krank werden::V,onemocnět,bie i sëmurë
977,krank sein::V,být nemocný,jam i sëmurë
978,schmerzen::V,bolet,dhemb
979,husten::V,kašlat,kollitem
980,genesen::V,uzdravit se,shërohem
981,sterben::V,umřít,vdes
982,umkommen::V,zahynout,vdes
983,umkommen::V,zahynout,mbaroj
984,sich bewegen::V,pohnout se,shkundem
985,sich rühren::V,hnout se,lëviz
986,sich erheben::V,zdvihnout se,ngrihem
987,sich setzen::V,posadit se,ulem
988,hinfallen::V,upadnout,gremisem
989,laufen::V,běžet,eci
990,schreiten::V,kráčet,çapem
991,spazierengehen::V,procházet se,shëtis
992,eilen::V,spěchat,ngas
993,sich beeilen::V,pospíšit si,nxitoj
994,sausen::V,fičet,eci shpejt
995,rennen::V,pádit,vrapoj
996,springen::V,skákat,kërcej
997,klettern::V,lézt,hipi
998,klettern::V,šplhat,hipi
999,schaukeln::V,houpat,kolovitem
1000,kriechen::V,lézt,zvarritem
1001,kriechen::V,plazit se,zvarritem
1002,schwimmen::V,plavat,notoj
1003,tauchen::V,nořit se,zhytem
1004,rudern::V,veslovat,vozis
1005,fahren::V,jet,shkoj
1006,fahren::V,jezdit,shkoj
1007,fliegen::V,létat,fluturoj
1008,gehen::V,jít,eci
1009,gehen::V,jít,shkoj
1010,weggehen::V,odejít,vete
1011,abfahren::V,odjet,nisem
1012,anhalten::V,zastavit se,ndalem
1013,hineingehen::V,vcházet se,futem
1014,eintreten::V,vstoupit,hyj
1015,kommen::V,přijít,vij
1016,ankommen::V,dojít,arrij
1017,ankommen::V,dojít,mbërrij
1018,zurückkommen::V,vrátit se,kthehem
1019,bleiben::V,zůstat,mbetem
1020,bleiben::V,zůstat,qëndroj
1021,warten::V,čekat,pres
1022,erwarten::V,čekat na,pres
1023,suchen::V,hledat,kërkoj
1024,finden::V,najít,gjej
1025,versuchen::V,zkoušet,mundohem
1026,vorbereiten::V,připravit,përgatis
1027,lieben::V,milovat,dashuroj
1028,mögen::V,mít rád,dua
1029,lachen::V,smát se,qesh
1030,rühren::V,dojmout,mallëngjej
1031,weinen::V,plakat,qaj
1032,schimpfen::V,nadávat,shaj
1033,sich ärgern::V,pohoršit se,bëhem verem
1034,sich fürchten::V,bát se,kam frikë
1035,sich fürchten::V,bát se,frikësohem
1036,fürchten::V,bát se,kam frikë nga
1037,fliehen::V,utéct,arratisem
1038,flüchten::V,prchnout,iki
1039,sehen::V,vidět,shoh
1040,anschauen::V,podívat se na,shikoj
1041,ansehen::V,sledovat,shikoj
1042,hören::V,slyšet,dëgjoj
1043,zuhören::V,poslouchat,veshtoj
1044,probieren::V,ochutnávat,provoj
1045,riechen::V,cítit,nuhas
1046,fühlen::V,cítit,ndiej
1047,scheinen::V,zdát se,ndriçoj
1048,zu sehen sein::V,moci být viděn,dukem
1049,vernehmen::V,uslyšet,dëgjoj
1050,frieren::V,mrznout,mërdhij
1051,tun::V,dělat,bëj
1052,können::V,moct,mund
1053,wollen::V,chtít,dua
1054,wollen::V,chtít,dëshiroj
1055,anfangen::V,začít,filloj
1056,beenden::V,ukončit,kryej
1057,beenden::V,ukončit,mbaroj
1058,aufhören::V,přestat,pushoj
1059,gelingen::V,podařit se,më shkon mbarë
1060,geraten::V,dařit se,del
1061,öffnen::V,otevřít,hap
1062,schließen::V,zavřít,mbyll
1063,stellen::V,postavit,vë
1064,setzen::V,posadit,vë
1065,legen::V,klást,vë
1066,legen::V,položit,vë
1067,berühren::V,dotýkat se,rrok
1068,verbinden::V,spojit,bashkoj
1069,bedecken::V,pokrýt,mbuloj
1070,aufhängen::V,oběsit,var
1071,aufhängen::V,pověsit,var
1072,anzünden::V,zapálit,ndez
1073,anzünden::V,podpálit,ndez
1074,aufheben::V,zvednout,ngre
1075,aufheben::V,zdvihnout,ngre
1076,zurücklassen::V,zanechat,lë pas
1077,verlieren::V,ztratit,humb
1078,fallen lassen::V,upustit,lëshoj
1079,machen::V,udělat,bëj
1080,herstellen::V,vyrobit,prodhoj
1081,bauen::V,stavět,ndërtoj
1082,bauen::V,budovat,ndërtoj
1083,reparieren::V,opravit,ndreq
1084,reparieren::V,opravit,meremetoj
1085,verbessern::V,zlepšit,përmirësoj
1086,ändern::V,změnit,ndërroj
1087,graben::V,rýt,gërmoj
1088,graben::V,kopat,gërmoj
1089,beugen::V,ohnout,kërrus
1090,biegen::V,ohnout,përkul
1091,drehen::V,točit,dredh
1092,drehen::V,točit,rrotulloj
1093,wenden::V,obrátit,kthej
1094,umdrehen::V,obrátit,kthej
1095,heben::V,zdvihnout,ngre
1096,hochheben::V,zvednout,ngre
1097,ergreifen::V,chopit se,rrëmbej
1098,halten::V,držet,mbaj
1099,drücken::V,stisknout,shtyp
1100,schieben::V,posouvat,shtyj
1101,kratzen::V,škrábat,kruaj
1102,kratzen::V,škrábat,gërvisht
1103,lecken::V,lízat,lëpij
1104,beißen::V,kousat,kafshoj
1105,abreißen::V,utrhat,shkëpus
1106,abreißen::V,odtrhat,shkëpus
1107,abschneiden::V,uřezat,cungoj
1108,abschneiden::V,ukrojit,cungoj
1109,binden::V,přivázat,lidh
1110,stecken::V,strčit,fus
1111,stecken::V,strčit,ngul
1112,brechen::V,lomit,thyej
1113,klopfen::V,ťukat,trokas
1114,klopfen::V,klepat,trokas
1115,hauen::V,bít,godas
1116,kleben::V,lepit,ngjis
1117,reiben::V,třít,fërkoj
1118,streichen::V,mazat,lyej
1119,schleifen::V,brousit,mpreh
1120,schneiden::V,řezat,pres
1121,schneiden::V,střihat,pres
1122,rütteln::V,třást,shkund
1123,rütteln::V,otřást,shkund
1124,schütteln::V,třást,lëkund
1125,schütteln::V,zatřást,lëkund
1126,schwenken::V,mávat,valëvit
1127,schütten::V,nasypat,mbush
1128,füllen::V,naplnit,mbush
1129,einwickeln::V,zavinout,mbështjell
1130,tragen::V,nést,mbaj
1131,tragen::V,nést,mbart
1132,schleppen::V,vléct,heq
1133,schleppen::V,vléct,zhgërryej
1134,ziehen::V,tahat,tërheq
1135,ziehen::V,táhnout,tërheq
1136,aufbewahren::V,schovat,ruaj
1137,werfen::V,házet,hedh
1138,fangen::V,chytat,kap
1139,packen::V,uchvátit,rrëmbej
1140,verstecken::V,schovat,fsheh
1141,teilen::V,rozdělit,ndaj
1142,schicken::V,posílat,dërgoj
1143,bringen::V,přinést,sjell
1144,hinzufügen::V,připojit,shtoj
1145,bekommen::V,dostat,kap
1146,erhalten::V,uchovat,marr
1147,nehmen::V,vzít,marr
1148,wählen::V,zvolit,zgjedh
1149,auswählen::V,vybrat,përzgjedh
1150,bewahren::V,uchránit,ruaj
1151,behindern::V,překážet,pengoj
1152,verderben::V,zkazit,prish
1153,beschädigen::V,porušit,dëmtoj
1154,beschädigen::V,poškodit,dëmtoj
1155,zerbrechen::V,rozlámat,thyej
1156,zerreißen::V,roztrhnout,çjerr
1157,zerreißen::V,roztrhnout,zheloj
1158,zerstören::V,zničit,prish
1159,zerstören::V,zničit,shkatërroj
1160,verbrennen::V,spálit,djeg
1161,geben::V,dát,jap
1162,reichen::V,podat,jap
1163,schenken::V,darovat,fal
1164,schenken::V,darovat,dhuroj
1165,versprechen::V,slíbit,premtoj
1166,wünschen::V,přát,uroj
1167,loben::V,chválit,lëvdoj
1168,loben::V,chválit,lavdëroj
1169,küssen::V,líbat,puth
1170,wiegen::V,chovat,tund
1171,wiegen::V,kolébat,tund
1172,zudecken::V,přikrýt,mbuloj
1173,zudecken::V,přiklopit,mbuloj
1174,wecken::V,vzbudit,zgjoj
1175,zeigen::V,ukázat,dëftej
1176,führen::V,vést,çoj
1177,lehren::V,učit,arsej
1178,unterrichten::V,vyučovat,arsimoj
1179,aufziehen::V,vychovat,rris
1180,leiten::V,vodit,udhëheq
1181,antreiben::V,nutit,nxis
1182,lassen::V,dát,detyroj
1183,einladen::V,pozvat,ftoj
1184,vereinigen::V,spojit,bashkoj
1185,besuchen::V,návštívit,vizitoj
1186,treffen::V,potkat,ndesh
1187,sich versammeln::V,shromáždit se,tubohem
1188,spielen::V,hrát,loz
1189,spielen::V,hrát,luaj
1190,singen::V,zpívat,këndoj
1191,tanzen::V,tančit,kërcej
1192,tanzen::V,tančit,vallëzoj
1193,sich trennen::V,rozejít se,ndahem
1194,verlassen::V,opustit,braktis
1195,retten::V,zachránit,shpëtoj
1196,bewachen::V,hlídat,ruaj
1197,schützen::V,chránit,ruaj
1198,schützen::V,chránit,mbroj
1199,verteidigen::V,obhájit,mbroj
1200,sich schlagen::V,bít se,zihem
1201,schießen::V,střílet,shtie
1202,siegen::V,zvítězit,fitoj
1203,siegen::V,zvítězit,ngadhënjej
1204,ärgern::V,zlobit,zemëroj
1205,ärgern::V,pohoršit,zemëroj
1206,schlagen::V,udeřit,rrah
1207,schlagen::V,udeřit,godas
1208,schlagen::V,praštit,rrah
1209,schlagen::V,praštit,godas
1210,treten::V,kopnout,shtyj
1211,treten::V,kopnout,shtyj më këmbë
1212,stechen::V,bodnout,ther
1213,stechen::V,bodnout,shpoj
1214,stechen::V,píchnout,ther
1215,stechen::V,píchnout,shpoj
1216,stoßen::V,strčit,shtyj
1217,stehlen::V,ukrást,vjedh
1218,stören::V,vyrušit,pengoj
1219,belästigen::V,obtěžovat,bezdis
1220,verbergen::V,skrýt,fsheh
1221,täuschen::V,klamat,mashtroj
1222,betrügen::V,podvést,kobis
1223,töten::V,zabít,vras
1224,wohnen::V,bydlit,banoj
1225,arbeiten::V,pracovat,punoj
1226,arbeiten::V,pracovat,vardoj
1227,sammeln::V,sebrat,mbledh
1228,sammeln::V,sebrat,grumbulloj
1229,pflücken::V,česat,vjel
1230,pflücken::V,česat,mbledh
1231,jagen::V,uhonit,gjuaj
1232,fischen::V,chytat ryby,peshkoj
1233,fischen::V,chytat ryby,gjuaj peshk
1234,fassen::V,ulovit,zë
1235,hüten::V,pást,kullos
1236,treiben::V,hnát,vë përpara
1237,anbinden::V,přivázat,lidh
1238,füttern::V,krmit,grazhdoj
1239,melken::V,dojit,mjel
1240,hacken::V,seknout,grij
1241,gießen::V,zalít,ujis
1242,reifen::V,uzrát,piqem
1243,zubereiten::V,připravit,gatuaj
1244,kochen::V,vařit,ziej
1245,backen::V,péct,pjek
1246,backen::V,péct,furroj
1247,braten::V,smažit,fërgoj
1248,braten::V,smažit,tiganis
1249,umrühren::V,zamíchat,trazoj
1250,stricken::V,plést,thur
1251,nähen::V,šít,qep
1252,färben::V,nabarvit,ngjyej
1253,färben::V,nabarvit,bojatis
1254,reinigen::V,očistit,qëroj
1255,reinigen::V,očistit,pastroj
1256,waschen::V,mýt,laj
1257,waschen::V,mýt,finjos
1258,abwischen::V,utřít,fshij
1259,spülen::V,spláchnout,kulloj
1260,fegen::V,zamést,fshij
1261,kehren::V,mést,fshij
1262,baden::V,koupat se,lahem
1263,sich waschen::V,mýt se,lahem
1264,ausziehen::V,svléct,heq
1265,ausziehen::V,svléct,zbath
1266,anziehen::V,obléct,vesh
1267,anziehen::V,obléct,mbath
1268,sich anziehen::V,oblékat se,vishem
1269,kämmen::V,učesat,kreh
1270,schmücken::V,ozdobit,hijeshoj
1271,sagen::V,říct,them
1272,sprechen::V,mluvit,flas
1273,reden::V,hovořit,fjalos
1274,reden::V,hovořit,fjalëtoj
1275,sich unterhalten::V,povídat se,bisedoj
1276,fragen::V,zeptat se,pyes
1277,bitten::V,prosit,lus
1278,bitten::V,prosit,lutem
1279,erzählen::V,povídat,rrëfej
1280,mitteilen::V,sdělit,kumtoj
1281,mitteilen::V,oznámit,kumtoj
1282,nennen::V,nazvat,quaj
1283,rufen::V,volat,thërras
1284,rufen::V,zavolat,thërras
1285,prahlen::V,chlubit se,mburrem
1286,prahlen::V,chlubit se,kapardisem
1287,übersetzen::V,přeložit,përkthej
1288,denken::V,myslit,mendoj
1289,glauben::V,věřit,besoj
1290,bemerken::V,zpozorovat,vërej
1291,erkennen::V,poznat,njoh
1292,erkennen::V,poznat,shquaj
1293,begreifen::V,pochopit,marr vesh
1294,verstehen::V,porozumět,marr vesh
1295,lernen::V,učit se,mësoj
1296,wissen::V,vědět,di
1297,sich erinnern an::V,vzpomínat si na,kujtoj
1298,vergessen::V,zapomínat,harroj
1299,messen::V,měřit,mas
1300,zählen::V,spočítat,njeh
1301,rechnen::V,počítat,llogaris
1302,lesen::V,číst,lexoj
1303,lesen::V,číst,këndoj
1304,malen::V,malovat,lyej
1305,zeichnen::V,rýsovat,vizatoj
1306,schreiben::V,psát,shkruaj
1307,besitzen::V,mít,kam
1308,besitzen::V,vlastnit,kam
1309,kaufen::V,koupit,blej
1310,verkaufen::V,prodat,shes
1311,bezahlen::V,zaplatit,paguaj
1312,zahlen::V,platit,paguaj
1313,beherrschen::V,ovládat,zotëroj
1314,ertragen::V,snést,duroj
