,Concept_ID,ga,is
819,fern::A,i bhfad uainn,fjarri
820,fern::A,i bhfad uainn,fjarlægur
821,fern::A,i bhfad i gcéin,fjarri
822,fern::A,i bhfad i gcéin,fjarlægur
823,linker::A,clé,vinstri
824,rechter::A,deas,hægri
825,anderer::A,eile,annar
826,erster::A,céad,fyrsti
827,zweiter::A,dóú,annar
828,zweiter::A,dara,annar
829,dritter::A,tríú,þriðji
830,dritter::A,treas,þriðji
831,letzter::A,déanach,síðasti
832,letzter::A,deireanach,síðasti
833,allein::ADV,i d'aonar,einn
834,allein::ADV,i d'aonar,aleinn
835,auf einmal::ADV,ag an am céanna,allt í einu
836,zusammen::ADV,le chéile,saman
837,zusammen::ADV,in eineacht,saman
838,lange::ADV,fada,lengi
839,plötzlich::ADV,go tobann,skyndilega
840,plötzlich::ADV,i dtobainne,skyndilega
841,sofort::ADV,ar an toirt,strax
842,sofort::ADV,ar an toirt,þegar í stað
843,sofort::ADV,ar an bpointe,strax
844,sofort::ADV,ar an bpointe,þegar í stað
845,später::ADV,níos déanaí,seinna
846,jetzt::ADV,anois,nú
847,jetzt::ADV,anois,núna
848,heute::ADV,inniu,í dag
849,morgen::ADV,amárach,á morgun
850,bald::ADV,go luath,brátt
851,bald::ADV,go luath,bráðum
852,bald::ADV,gan mhoill,brátt
853,bald::ADV,gan mhoill,bráðum
854,dann::ADV,ansin,svo
855,dann::ADV,ansin,síðan
856,gestern::ADV,inné,í gær
857,einst::ADV,tráth,forðum
858,einst::ADV,uair amháin,forðum
859,damals::ADV,ag an am,þá
860,damals::ADV,ag an am,á þeim tímum
861,damals::ADV,an t-am sin,þá
862,damals::ADV,an t-am sin,á þeim tímum
863,danach::ADV,ina dhiaidh sin,á eftir því
864,vorher::ADV,cheana,áður
865,vorher::ADV,roimhe sin,áður
866,zuerst::ADV,ar dtús,fyrst
867,einmal::ADV,uair amháin,einu sinni
868,manchmal::ADV,uaireanta,stundum
869,oft::ADV,minic,oft
870,immer::ADV,i gcónaí,alltaf
871,immer::ADV,i gcónaí,sífellt
872,niemals::ADV,riamh,aldrei
873,hier::ADV,anseo,hér
874,hierhin::ADV,anseo,hingað
875,von hier::ADV,an áit seo,héðan
876,dort::ADV,ann,þar
877,dort::ADV,ann,þarna
878,dort::ADV,ansin,þar
879,dort::ADV,ansin,þarna
880,dorthin::ADV,ann,þangað
881,dorthin::ADV,ansin,þangað
882,geradeaus::ADV,ar aghaidh,beint áfram
883,rückwärts::ADV,siar,aftur á bak
884,zurück::ADV,ar ais,aftur
885,zurück::ADV,ar ais,til baka
886,unten::ADV,thíos,niðri
887,unten::ADV,thíos,fyrir neðan
888,hinab::ADV,síos,niður
889,hinab::ADV,síos,niður eftir
890,oben::ADV,thuas,uppi
891,hinauf::ADV,suas,upp
892,hinauf::ADV,suas,upp eftir
893,überall::ADV,i ngach áit,alls staðar
894,überall::ADV,ar fud na háite,alls staðar
895,nicht::ADV,ní,ekki
896,nicht::ADV,cha,ekki
897,ein wenig::ADV,beagán,dálítið
898,kaum::ADV,ar éigean,varla
899,kaum::ADV,ar éigean,tæplega
900,sehr::ADV,an-,mjög
901,so::ADV,chomh,svo
902,so::ADV,chomh,þannig
903,so::ADV,mar sin,svo
904,so::ADV,mar sin,þannig
905,noch::ADV,fós,enn
906,noch::ADV,fós,ennþá
907,noch::ADV,go fóill,enn
908,noch::ADV,go fóill,ennþá
909,nur::ADV,amháin,bara
910,nur::ADV,amháin,aðeins
911,nur::ADV,níl ach,bara
912,nur::ADV,níl ach,aðeins
913,schon::ADV,cheana,nú þegar
914,schon::ADV,cheana féin,nú þegar
915,wieder::ADV,arís,aftur
916,wieder::ADV,arís,að nýju
917,wieder::ADV,athuair,aftur
918,wieder::ADV,athuair,að nýju
919,vergebens::ADV,amú,árangurslaust
920,vergebens::ADV,in aisce,árangurslaust
921,vor::PRP,ar thosach,fyrir
922,hinter::PRP,laistiar de,bak við
923,hinter::PRP,laistiar de,aftur fyrir
924,hinter::PRP,taobh thiar de,bak við
925,hinter::PRP,taobh thiar de,aftur fyrir
926,unter::PRP,faoi,undir
927,durch::PRP,trí,gegnum
928,neben::PRP,taobh le,hjá
929,neben::PRP,taobh le,við hliðina á
930,neben::PRP,in aice le,hjá
931,neben::PRP,in aice le,við hliðina á
932,zwischen::PRP,idir,milli
933,zwischen::PRP,idir,á milli
934,wegen::PRP,de bharr,vegna
935,wegen::PRP,mar gheall ar,vegna
936,dies::PRN,seo,þetta
937,das::PRN,sin,það
938,alles::PRN,gach rud,allt
939,ich::PRN,mé,ég
940,ich::PRN,mise,ég
941,du::PRN,tú,þú
942,du::PRN,tusa,þú
943,er::PRN,sé,hann
944,er::PRN,seisean,hann
945,wir::PRN,sinn,við
946,ihr::PRN,sibh,þið
947,ihr::PRN,sibhse,þið
948,sie::PRN,siad,þær
949,sie::PRN,siad,þeir
950,sie::PRN,siadsan,þær
951,sie::PRN,siadsan,þeir
952,was::FPRN,cad,hvað
953,was::FPRN,céard,hvað
954,wer::FPRN,cé,hver
955,wo::FADV,cá,hvar
956,wo::FADV,cén áit,hvar
957,wohin::FADV,cá,hvert
958,wohin::FADV,cén áit,hvert
959,wie::FADV,conas,hvernig
960,wie::FADV,cén chaoi,hvernig
961,warum::FADV,cén fáth,hvers vegna
962,warum::FADV,cad chuige,hvers vegna
963,wieviel::FNUM,cá mhéad,hve mikill
964,eins::NUM,aon,einn
965,zwei::NUM,dhá,tveir
966,drei::NUM,trí,þrír
967,vier::NUM,ceathair,fjórir
968,fünf::NUM,cúig,fimm
969,sechs::NUM,sé,sex
970,sieben::NUM,seacht,sjö
971,acht::NUM,ocht,átta
972,neun::NUM,naoi,níu
973,zehn::NUM,deich,tíu
974,elf::NUM,aon déag,ellefu
975,zwölf::NUM,dó dhéag,tólf
976,zwanzig::NUM,fiche,tuttugu
977,dreißig::NUM,tríocha,þrjátíu
978,vierzig::NUM,daichead,fjörutíu
979,vierzig::NUM,ceathracha,fjörutíu
980,fünfzig::NUM,caoga,fimmtíu
981,sechzig::NUM,seasca,sextíu
982,siebzig::NUM,seachtó,sjötíu
983,achtzig::NUM,ochtó,áttatíu
984,neunzig::NUM,nócha,níutíu
985,hundert::NUM,céad,hundrað
986,tausend::NUM,míle,þúsund
987,und::CNJ,agus,og
988,oder::CNJ,nó,eða
989,stehen::V,seas,standa
990,sitzen::V,suigh,sitja
991,liegen::V,luigh,liggja
992,hängen::V,tá crochta,hanga
993,werden::V,éirigh,verða
994,passieren::V,tarlaigh,gerast
995,beginnen::V,tosaigh,byrja
996,enden::V,críochnaigh,enda
997,enden::V,críochnaigh,lykta
998,wechseln::V,athraigh,skipta
999,aufgehen[Sonne]::V,éirigh,koma upp
1000,untergehen[Sonne]::V,fuin,ganga til viðar
1001,untergehen[Sonne]::V,téigh faoi,ganga til viðar
1002,scheinen[Sonne]::V,taitin,skína
1003,scheinen[Sonne]::V,soilsigh,skína
1004,donnern::V,tá toirneach ann,þruma
1005,wehen::V,séid,blása
1006,strömen::V,sil,streyma
1007,fließen::V,rith,fljóta
1008,fließen::V,snigh,fljóta
1009,sich drehen::V,cas,snúast
1010,sich drehen::V,imrothlaigh,snúast
1011,schwanken::V,luasc,riða
1012,schwanken::V,luasc,rugga
1013,schwingen::V,luasc,sveiflast
1014,fallen::V,tit,falla
1015,brennen::V,dóigh,brenna
1016,rauchen::V,plúch toite,reykja
1017,regnen::V,báistigh,rigna
1018,regnen::V,tá ag cur báistí,rigna
1019,gefrieren::V,sioc,frjósa
1020,gefrieren::V,reoigh,frjósa
1021,tauen::V,leáigh,þiðna
1022,tauen::V,coscair,þiðna
1023,schmelzen::V,leáigh,bráðna
1024,trocknen::V,triomaigh,þorna
1025,sieden::V,fiuch,sjóða
1026,sieden::V,beirigh,sjóða
1027,faulen::V,lobh,rotna
1028,faulen::V,dreoigh,rotna
1029,verfaulen::V,lobh,rotna
1030,verfaulen::V,feoigh,rotna
1031,reißen::V,bris,rifna
1032,versinken::V,téigh síos,sökkva
1033,vergehen::V,téigh thart,líða
1034,erscheinen::V,tar,birtast
1035,verschwinden::V,imigh,hverfa
1036,sinken::V,tit,síga
1037,sinken::V,ísligh,síga
1038,abnehmen::V,maolaigh,lækka
1039,abnehmen::V,maolaigh,minnka
1040,abnehmen::V,laghdaigh,lækka
1041,abnehmen::V,laghdaigh,minnka
1042,zunehmen::V,méadaigh,aukast
1043,steigen::V,éirigh,stíga
1044,wachsen::V,fás,vaxa
1045,glänzen::V,lonraigh,glóa
1046,glänzen::V,lonraigh,glampa
1047,funkeln::V,drithligh,leiftra
1048,lärmen::V,tóg callán,hafa hátt
1049,läuten::V,buail,hringja
1050,klingeln::V,buail,hringja
1051,klirren::V,cling,glamra
1052,klirren::V,cling,skrölta
1053,brausen::V,búir,ólga
1054,rauschen::V,tá ag siosarnach,suða
1055,klingen::V,tá glór ag,hljóma
1056,bellen::V,amhastraigh,gelta
1057,heulen::V,glam,væla
1058,heulen::V,glam,ýlfra
1059,blasen::V,séid,blása
1060,pfeifen::V,lig fead,blístra
1061,schreien::V,béic,æpa
1062,schreien::V,glaoigh,æpa
1063,stöhnen::V,lig cnead,stynja
1064,zittern::V,crith,titra
1065,zittern::V,crith,skjálfa
1066,zittern::V,creathnaigh,titra
1067,zittern::V,creathnaigh,skjálfa
1068,leben::V,mair,lifa
1069,geboren werden::V,rugadh,fæðast
1070,atmen::V,análaigh,anda
1071,atmen::V,análaigh,draga andann
1072,trinken::V,ól,drekka
1073,essen::V,ith,borða
1074,schlucken::V,slog,kingja
1075,müde werden::V,tuirsigh,þreytast
1076,einschlafen::V,tit ina chodladh,sofna
1077,schlafen::V,codail,sofa
1078,aufwachen::V,múscail,vakna
1079,aufstehen::V,éirigh,fara á fætur
1080,sich erholen::V,lig scíth,hvíla sig
1081,krank werden::V,éirigh tinn,veikjast
1082,krank werden::V,éirigh tinn,verða veikur
1083,krank sein::V,tá tinn,vera veikur
1084,schmerzen::V,tá pian i,kenna til
1085,husten::V,déan casacht,hósta
1086,genesen::V,téarnaigh,batna
1087,genesen::V,téarnaigh,frískast
1088,sterben::V,éag,deyja
1089,sterben::V,faigh bás,deyja
1090,umkommen::V,caill,farast
1091,sich bewegen::V,bog,bifast
1092,sich bewegen::V,gluais,bifast
1093,sich rühren::V,corraigh,hreyfast
1094,sich erheben::V,seas suas,standa upp
1095,sich setzen::V,suigh,setjast
1096,hinfallen::V,tit,detta
1097,laufen::V,siúil,labba
1098,schreiten::V,siúil,ganga
1099,spazierengehen::V,téigh ag spaisteoireacht,ganga sér til skemmtunar
1100,eilen::V,deifrigh,fara hratt
1101,eilen::V,brostaigh,fara hratt
1102,sich beeilen::V,deifrigh,flýta sér
1103,sich beeilen::V,déan deifir,flýta sér
1104,sausen::V,luathaigh,þjóta
1105,rennen::V,rith,hlaupa
1106,springen::V,léim,stökkva
1107,klettern::V,dreap,klifra
1108,schaukeln::V,téigh ar an maide corrach,róla
1109,schaukeln::V,téigh ar an maide corrach,rugga
1110,kriechen::V,snámh,skríða
1111,schwimmen::V,snámh,synda
1112,tauchen::V,tum,kafa
1113,rudern::V,iomair,róa
1114,rudern::V,rámhaigh,róa
1115,fahren::V,tiomáin,aka
1116,fahren::V,tiomáin,fara
1117,fliegen::V,eitil,fljúga
1118,gehen::V,téigh,fara
1119,gehen::V,téigh,ganga
1120,weggehen::V,imigh,fara burt
1121,weggehen::V,imigh,ganga burt
1122,abfahren::V,imigh,aka burt
1123,anhalten::V,stad,stöðva
1124,hineingehen::V,téigh isteach,ganga inn
1125,eintreten::V,téigh isteach,koma inn
1126,eintreten::V,téigh isteach,ganga inn
1127,kommen::V,tar,koma
1128,ankommen::V,tar,koma til
1129,zurückkommen::V,fill,koma til baka
1130,bleiben::V,fan,haldast
1131,bleiben::V,fan,vera kyrr
1132,warten::V,fan,bíða
1133,erwarten::V,tá ag súil le,búast við
1134,erwarten::V,tá ag súil le,eiga von á
1135,erwarten::V,tá ag dréim le,búast við
1136,erwarten::V,tá ag dréim le,eiga von á
1137,suchen::V,lorg,leita
1138,finden::V,faigh,finna
1139,finden::V,aimsigh,finna
1140,versuchen::V,triail,reyna
1141,vorbereiten::V,réitigh,undirbúa
1142,lieben::V,gráigh,elska
1143,mögen::V,taitin le,þykja gott
1144,mögen::V,taitin le,falla í geð
1145,mögen::V,is maith le,þykja gott
1146,mögen::V,is maith le,falla í geð
1147,lachen::V,gáir,hlæja
1148,rühren::V,téigh i bhfeidhm ar,snerta
1149,weinen::V,goil,gráta
1150,weinen::V,caoin,gráta
1151,schimpfen::V,tá ag clamhsán,skammast
1152,sich ärgern::V,tá corraithe,sárna
1153,sich ärgern::V,tá corraithe,gremjast
1154,sich fürchten::V,tá eagla ar,óttast
1155,fürchten::V,tá eagla ar,óttast
1156,fliehen::V,teith,flýja
1157,flüchten::V,éalaigh,strjúka
1158,sehen::V,feic,sjá
1159,anschauen::V,dearc,horfa á
1160,anschauen::V,féach ar,horfa á
1161,ansehen::V,breathnaigh,líta á
1162,hören::V,cluin,heyra
1163,zuhören::V,éist,hlusta
1164,probieren::V,bliais,smakka
1165,riechen::V,bolaigh,þefa
1166,fühlen::V,braith,finna til
1167,fühlen::V,mothaigh,finna til
1168,scheinen::V,tá an chuma ar,virðast
1169,zu sehen sein::V,tá le feiceáil,vera að sjá
1170,vernehmen::V,clois,heyra
1171,vernehmen::V,clois,greina
1172,frieren::V,tá fuar,frjósa
1173,tun::V,déan,gera
1174,können::V,féad,geta
1175,können::V,is féidir le,geta
1176,wollen::V,tá ag iarraidh,ætla
1177,wollen::V,tá ag iarraidh,vilja
1178,anfangen::V,tosaigh,hefja
1179,anfangen::V,cuir tús le,hefja
1180,beenden::V,críochnaigh,enda
1181,beenden::V,críochnaigh,ljúka
1182,beenden::V,cuir deireadh le,enda
1183,beenden::V,cuir deireadh le,ljúka
1184,aufhören::V,stad,lykta
1185,gelingen::V,éirigh le,heppnast
1186,geraten::V,tá deireadh ar,lukkast
1187,öffnen::V,oscail,opna
1188,schließen::V,dún,loka
1189,schließen::V,iaigh,loka
1190,stellen::V,cuir,láta
1191,stellen::V,cuir,setja
1192,setzen::V,cuir,láta
1193,setzen::V,cuir,setja
1194,setzen::V,socraigh,láta
1195,setzen::V,socraigh,setja
1196,legen::V,cuir,láta
1197,legen::V,cuir,leggja
1198,berühren::V,teagmhaigh le,koma við
1199,verbinden::V,ceangail,sameina
1200,bedecken::V,clúdaigh,hylja
1201,bedecken::V,cumhdaigh,hylja
1202,aufhängen::V,croch,hengja
1203,aufhängen::V,croch,hengja upp
1204,anzünden::V,las,kveikja í
1205,anzünden::V,adhain,kveikja í
1206,aufheben::V,tóg,taka upp
1207,aufheben::V,tóg,lyfta upp
1208,aufheben::V,ardaigh,taka upp
1209,aufheben::V,ardaigh,lyfta upp
1210,zurücklassen::V,fág,skilja eftir
1211,verlieren::V,caill,týna
1212,verlieren::V,caill,glata
1213,fallen lassen::V,lig uait,missa
1214,fallen lassen::V,caith uait,missa
1215,machen::V,déan,búa til
1216,machen::V,réitigh,búa til
1217,herstellen::V,táirg,framleiða
1218,bauen::V,tóg,smíða
1219,bauen::V,tóg,byggja
1220,reparieren::V,deisigh,gera við
1221,verbessern::V,feabhsaigh,bæta
1222,ändern::V,athraigh,breyta
1223,graben::V,tochail,grafa
1224,beugen::V,crom,beygja
1225,biegen::V,lúb,sveigja
1226,drehen::V,cas,snúa
1227,wenden::V,tiontaigh,snúa
1228,wenden::V,tiontaigh,venda
1229,umdrehen::V,iompaigh,venda
1230,umdrehen::V,iompaigh,snúa við
1231,umdrehen::V,tiontaigh,venda
1232,umdrehen::V,tiontaigh,snúa við
1233,heben::V,ardaigh,hefja
1234,hochheben::V,tóg,lyfta upp
1235,ergreifen::V,beir ar,grípa
1236,halten::V,coimeád,rúma
1237,halten::V,coimeád,halda
1238,halten::V,coinnigh,rúma
1239,halten::V,coinnigh,halda
1240,drücken::V,brúigh,þjá
1241,drücken::V,brúigh,þrýsta
1242,schieben::V,brúigh,ýta
1243,kratzen::V,scríob,klóra
1244,lecken::V,ligh,sleikja
1245,lecken::V,leadhb,sleikja
1246,beißen::V,bain greim as,bíta
1247,abreißen::V,stróic,rífa af
1248,abreißen::V,stróic,rífa frá
1249,abreißen::V,tarraing,rífa af
1250,abreißen::V,tarraing,rífa frá
1251,abschneiden::V,scoith,skera af
1252,abschneiden::V,scoith,klippa af
1253,binden::V,ceangail,binda
1254,stecken::V,sáigh,stinga
1255,brechen::V,bris,brjóta
1256,klopfen::V,cnag,berja
1257,klopfen::V,cnag,klappa
1258,hauen::V,buail,berja
1259,hauen::V,buail,höggva
1260,kleben::V,gliúáil,líma
1261,reiben::V,cuimil,núa
1262,streichen::V,leath,smyrja
1263,schleifen::V,líomh,slípa
1264,schneiden::V,gearr,skera
1265,schneiden::V,gearr,klippa
1266,rütteln::V,croith,skaka
1267,schütteln::V,croith,hrista
1268,schwenken::V,luasc,sveifla
1269,schütten::V,doirt,hella
1270,füllen::V,líon,fylla
1271,einwickeln::V,cuach,vefja inn í
1272,einwickeln::V,clúdaigh,vefja inn í
1273,tragen::V,iompair,bera
1274,schleppen::V,tarraing,draga
1275,ziehen::V,tarraing,toga
1276,ziehen::V,tarraing,draga
1277,aufbewahren::V,coinnigh,geyma
1278,werfen::V,caith,kasta
1279,fangen::V,ceap,grípa
1280,packen::V,beir ar,þrífa í
1281,verstecken::V,folaigh,fela
1282,verstecken::V,cuir i bhfolach,fela
1283,teilen::V,roinn,deila
1284,schicken::V,seol,senda
1285,bringen::V,beir,færa
1286,bringen::V,beir,flytja
1287,bringen::V,tabhair,færa
1288,bringen::V,tabhair,flytja
1289,hinzufügen::V,cuir le,bæta við
1290,bekommen::V,faigh,hljóta
1291,bekommen::V,faigh,ná
1292,erhalten::V,faigh,fá
1293,nehmen::V,tóg,taka
1294,nehmen::V,glac,taka
1295,wählen::V,pioc,velja
1296,wählen::V,roghnaigh,velja
1297,auswählen::V,roghnaigh,velja úr
1298,bewahren::V,caomhnaigh,gæta
1299,bewahren::V,caomhnaigh,vernda
1300,behindern::V,cuir bac ar,varna
1301,verderben::V,mill,spilla
1302,beschädigen::V,loit,skemma
1303,beschädigen::V,déan damáiste do,skemma
1304,zerbrechen::V,bris,brjóta
1305,zerreißen::V,stiall,rífa
1306,zerreißen::V,stiall,rífa sundur
1307,zerstören::V,mill,rífa niður
1308,zerstören::V,scrios,rífa niður
1309,verbrennen::V,las,brenna
1310,verbrennen::V,dóigh,brenna
1311,geben::V,tabhair,gefa
1312,reichen::V,sín,rétta
1313,reichen::V,cuir,rétta
1314,schenken::V,bronn,gefa
1315,schenken::V,tabhair,gefa
1316,versprechen::V,geall,lofa
1317,versprechen::V,geall,heita
1318,wünschen::V,guigh,óska
1319,loben::V,mol,lofa
1320,loben::V,mol,hrósa
1321,küssen::V,póg,kyssa
1322,wiegen::V,bog,rugga
1323,wiegen::V,luasc,rugga
1324,zudecken::V,clúdaigh,þekja
1325,zudecken::V,clúdaigh,breiða yfir
1326,wecken::V,dúisigh,vekja
1327,zeigen::V,taispeáin,sýna
1328,führen::V,treoraigh,leiða
1329,lehren::V,múin,kenna
1330,lehren::V,teagasc,kenna
1331,unterrichten::V,múin,fræða
1332,unterrichten::V,teagasc,fræða
1333,aufziehen::V,tóg,ala upp
1334,leiten::V,tá i gceannas ar,stjórna
1335,antreiben::V,gríosaigh,hvetja
1336,lassen::V,cuir ag,láta
1337,einladen::V,cuir cuireadh ar,bjóða heim
1338,vereinigen::V,aontaigh,sameina
1339,besuchen::V,tabhair cuairt ar,heimsækja
1340,treffen::V,cas ar,hitta
1341,treffen::V,buail le,hitta
1342,sich versammeln::V,bailigh,safnast saman
1343,sich versammeln::V,cruinnigh,safnast saman
1344,spielen::V,imir,leika sér
1345,spielen::V,tá ag spraoi,leika sér
1346,singen::V,can,syngja
1347,tanzen::V,rinc,dansa
1348,tanzen::V,damhsaigh,dansa
1349,sich trennen::V,scar,skiljast
1350,verlassen::V,fág,yfirgefa
1351,retten::V,tarrtháil,bjarga
1352,bewachen::V,cosain,gæta
1353,bewachen::V,cosain,hafa vörð á
1354,bewachen::V,gardáil,gæta
1355,bewachen::V,gardáil,hafa vörð á
1356,schützen::V,cosain,vernda
1357,verteidigen::V,cosain,verja
1358,sich schlagen::V,tá ag bruíon,slást
1359,sich schlagen::V,tá ag bruíon,berjast
1360,schießen::V,caith,skjóta
1361,schießen::V,scaoil,skjóta
1362,siegen::V,bain,sigra
1363,siegen::V,buaigh,sigra
1364,ärgern::V,cuir isteach ar,ergja
1365,ärgern::V,cuir isteach ar,skaprauna
1366,schlagen::V,buail,slá
1367,schlagen::V,buail,lemja
1368,treten::V,ciceáil,sparka
1369,stechen::V,sáigh,stinga
1370,stoßen::V,brúigh,hrinda
1371,stoßen::V,soncáil,hrinda
1372,stehlen::V,goid,stela
1373,stören::V,cuir isteach ar,trufla
1374,belästigen::V,cuir as do,ónáða
1375,verbergen::V,ceil,leyna
1376,täuschen::V,cuir dallamullóg ar,gabba
1377,täuschen::V,cuir dallamullóg ar,blekkja
1378,betrügen::V,déan calaois ar,svíkja
1379,betrügen::V,déan calaois ar,blekkja
1380,töten::V,maraigh,drepa
1381,wohnen::V,cuir faoi,búa
1382,wohnen::V,tá ina chónaí,búa
1383,arbeiten::V,oibrigh,vinna
1384,sammeln::V,bailigh,safna
1385,sammeln::V,cruinnigh,safna
1386,pflücken::V,pioc,tína
1387,pflücken::V,pioc,reyta
1388,jagen::V,seilg,veiða
1389,fischen::V,iasc,fiska
1390,fassen::V,beir ar,veiða
1391,hüten::V,aoirigh,gæta
1392,hüten::V,aoirigh,vakta
1393,treiben::V,seol,reka
1394,treiben::V,tiomáin,reka
1395,anbinden::V,ceangail,binda við
1396,anbinden::V,ceangail,binda fast
1397,füttern::V,cothaigh,fóðra
1398,füttern::V,beathaigh,fóðra
1399,melken::V,bligh,mjólka
1400,melken::V,crúigh,mjólka
1401,hacken::V,gearr,höggva
1402,gießen::V,uiscigh,hella
1403,reifen::V,aibigh,þroskast
1404,zubereiten::V,cócaráil,elda
1405,zubereiten::V,cócaráil,tilbúa
1406,kochen::V,bruith,sjóða
1407,kochen::V,beirigh,sjóða
1408,backen::V,bácáil,baka
1409,braten::V,róst,steikja
1410,braten::V,frioch,steikja
1411,umrühren::V,measc,hræra í
1412,stricken::V,cniotáil,prjóna
1413,nähen::V,fuaigh,sauma
1414,färben::V,dathaigh,lita
1415,reinigen::V,glan,hreinsa
1416,waschen::V,nigh,þvo
1417,abwischen::V,glan,þerra
1418,spülen::V,sruthlaigh,skola
1419,spülen::V,sruthlaigh,þvo upp
1420,fegen::V,scuab,sópa
1421,fegen::V,scuab,hreinsa
1422,kehren::V,scuab,sópa
1423,baden::V,folc,baða sig
1424,sich waschen::V,nigh é féin,þvo sér
1425,ausziehen::V,bain de,fara úr
1426,anziehen::V,cuir ar,fara í
1427,sich anziehen::V,gléas é féin,klæðast
1428,kämmen::V,cíor,greiða
1429,schmücken::V,maisigh,prýða
1430,schmücken::V,maisigh,skreyta
1431,sagen::V,abair,segja
1432,sprechen::V,labhair,tala
1433,reden::V,caintigh,ræða
1434,sich unterhalten::V,caintigh,spjalla
1435,sich unterhalten::V,caintigh,ræðast við
1436,sich unterhalten::V,tá ag comhrá,spjalla
1437,sich unterhalten::V,tá ag comhrá,ræðast við
1438,fragen::V,fiafraigh,spyrja
1439,fragen::V,cuir ceist,spyrja
1440,bitten::V,iarr,biðja
1441,erzählen::V,inis,segja frá
1442,erzählen::V,eachtraigh,segja frá
1443,mitteilen::V,aithris,tilkynna
1444,mitteilen::V,cuir in iúl,tilkynna
1445,nennen::V,ainmnigh,nefna
1446,rufen::V,glaoigh,kalla
1447,prahlen::V,maígh,gorta
1448,übersetzen::V,aistrigh,þýða
1449,denken::V,síl,hugsa
1450,denken::V,ceap,hugsa
1451,glauben::V,creid,trúa
1452,bemerken::V,tabhair faoi deara,taka eftir
1453,erkennen::V,aithin,þekkja
1454,begreifen::V,tuig,skilja
1455,verstehen::V,tuig,skilja
1456,lernen::V,foghlaim,læra
1457,wissen::V,tá a fhios ag,vita
1458,sich erinnern an::V,cuimhnigh ar,minnast
1459,sich erinnern an::V,is cuimhne ar,minnast
1460,vergessen::V,dearmad,gleyma
1461,messen::V,tomhais,mæla
1462,zählen::V,cuntais,telja
1463,rechnen::V,ríomh,reikna
1464,rechnen::V,áirigh,reikna
1465,lesen::V,léigh,lesa
1466,malen::V,péinteáil,mála
1467,zeichnen::V,línigh,teikna
1468,zeichnen::V,tarraing,teikna
1469,schreiben::V,scríobh,skrifa
1470,besitzen::V,is le,hafa
1471,kaufen::V,ceannaigh,kaupa
1472,verkaufen::V,díol,selja
1473,bezahlen::V,íoc as,borga
1474,zahlen::V,íoc,borga
1475,beherrschen::V,rialaigh,hafa á valdi sínu
1476,ertragen::V,seas,þola
1477,ertragen::V,fulaing,þola
1478,ertragen::V,foighnigh,þola
1479,Ader::N,,æð
1480,vorwärts::ADV,,áfram
