,Concept_ID,hr,fa
1508,fragen::V,pitati,پرسیدن
1509,fragen::V,pitati,سؤال کردن
1510,bitten::V,moliti,خواهش کردن
1511,bitten::V,moliti,درخواست کردن
1512,erzählen::V,ispričati,نقل کردن
1513,erzählen::V,ispričati,حکایت کردن
1514,erzählen::V,pripovjediti,نقل کردن
1515,erzählen::V,pripovjediti,حکایت کردن
1516,mitteilen::V,saopćiti,خبر دادن
1517,nennen::V,nazvati,نامیدن
1518,rufen::V,zvati,صدا کردن
1519,rufen::V,dozvati,صدا کردن
1520,prahlen::V,hvalisati se,پز آمدن
1521,übersetzen::V,prevesti,ترجمه کردن
1522,denken::V,misliti,فکر کردن
1523,glauben::V,vjerovati,باور کردن
1524,glauben::V,vjerovati,عقیده داشتن
1525,bemerken::V,zapaziti,متوجه شدن
1526,bemerken::V,primijetiti,متوجه شدن
1527,erkennen::V,prepoznati,شناختن
1528,erkennen::V,prepoznati,تشخیص دادن
1529,begreifen::V,pojmiti,فهمیدن
1530,begreifen::V,pojmiti,درک کردن
1531,begreifen::V,shvatiti,فهمیدن
1532,begreifen::V,shvatiti,درک کردن
1533,verstehen::V,razabrati,فهمیدن
1534,lernen::V,učiti se,آموختن
1535,lernen::V,učiti se,یاد گرفتن
1536,wissen::V,znati,دانستن
1537,sich erinnern an::V,sjetiti se,به یاد آوردن
1538,vergessen::V,zaboraviti,فراموش کردن
1539,messen::V,mjeriti,اندازه گرفتن
1540,zählen::V,brojiti,شمردن
1541,rechnen::V,računati,حساب کردن
1542,lesen::V,čitati,خواندن
1543,malen::V,slikati,نقاشی کردن
1544,zeichnen::V,crtati,کشیدن
1545,zeichnen::V,crtati,رسم کردن
1546,schreiben::V,pisati,نوشتن
1547,besitzen::V,imati,داشتن
1548,besitzen::V,posjedovati,داشتن
1549,kaufen::V,kupiti,خریدن
1550,kaufen::V,kupiti,خرید کردن
1551,verkaufen::V,prodati,فروختن
1552,verkaufen::V,raspačati,فروختن
1553,bezahlen::V,platiti,پرداختن
1554,zahlen::V,plaćati,پرداخت کردن
1555,beherrschen::V,vladati,مسلط بودن
1556,beherrschen::V,gospodariti,مسلط بودن
1557,ertragen::V,trpjeti,تحمل کردن
1558,ertragen::V,podnijeti,تحمل کردن
1559,Gehirn::N,,مخ
1560,Gehirn::N,,مغز
