,Concept_ID,mrj,lbe
1312,backen::V,кӱктӓш,бишлан
1313,backen::V,кӱктӓш,шахьлан
1314,braten::V,жӓрӓш,цӏарайх дуллан
1315,umrühren::V,намалаш,хӏала бан
1316,stricken::V,пидӓш,щащлан
1317,stricken::V,пидӓш,щащан
1318,nähen::V,ыргаш,дуруххан
1319,färben::V,пидӓш,ранг щун
1320,reinigen::V,чиӓлтӓш,марцӏ бан
1321,waschen::V,мышкаш,шюшин
1322,abwischen::V,ӹштӓш,лишин
1323,spülen::V,шӱӓлтӓш,вилаган
1324,fegen::V,ӹштӓш,башин
1325,kehren::V,ӹштӓш,бахьлан
1326,baden::V,нӱштӹлӓш,щинавун учӏлан
1327,sich waschen::V,мышкылташ,диссун
1328,sich waschen::V,мышкылташ,лажин диссун
1329,sich waschen::V,мышкылташ,лажин дислан
1330,sich waschen::V,мышкылташ,биссун
1331,sich waschen::V,мышкылташ,чурх бислан
1332,ausziehen::V,кыдашаш,ликкан
1333,anziehen::V,чиӓш,лаххан
1334,sich anziehen::V,чиӓш,янна лаххан
1335,kämmen::V,шерӓш,ттарал дуккан
1336,schmücken::V,цеверемдӓш,чӏюлу бан
1337,sagen::V,манаш,учин
1338,sagen::V,келесӓш,учин
1339,sprechen::V,манаш,гъалгъа тӏун
1340,reden::V,шайышташ,гъалгъа тӏун
1341,sich unterhalten::V,хытыраш,гъалгъа тӏун
1342,sich unterhalten::V,хытыргаш,гъалгъа тӏун
1343,fragen::V,ядаш,цӏуххин
1344,bitten::V,ядаш,тавакъю буллан
1345,erzählen::V,келесӓш,хавар бусан
1346,mitteilen::V,попаш,баян бан
1347,mitteilen::V,попаш,хавар бан
1348,mitteilen::V,увертӓш,баян бан
1349,mitteilen::V,увертӓш,хавар бан
1350,mitteilen::V,увертӓрӓш,баян бан
1351,mitteilen::V,увертӓрӓш,хавар бан
1352,nennen::V,лӹмдӓш,цӏа дизан
1353,rufen::V,ӱжӓш,оьвтӏун
1354,prahlen::V,хайзаш,цӏа дуллан
1355,prahlen::V,шаргаланаш,цӏа дуллан
1356,übersetzen::V,вашташ,таржума бан
1357,denken::V,машанаш,пикри буллан
1358,glauben::V,ӹнянӓш,вих хьун
1359,bemerken::V,цаклаш,хӏисав хъун
1360,erkennen::V,пӓлӓш,увчӏин
1361,begreifen::V,ынгылаш,бувчӏин
1362,verstehen::V,ынгылаш,
1363,lernen::V,тыменяш,лахьлан
1364,lernen::V,тыменяш,лахьхьин
1365,wissen::V,пӓлӓш,кӏулну бикӏан
1366,wissen::V,пӓлӓш,хавар бикӏан
1367,sich erinnern an::V,ышештӓрӓш,дакӏнин бутан
1368,vergessen::V,монден кодаш,хъама битан
1369,messen::V,висӓш,дуцин дуллан
1370,messen::V,висӓш,дуцин дан
1371,zählen::V,шотаяш,дуккин
1372,rechnen::V,шотаяш,хӏисав дан
1373,lesen::V,лыдаш,ккалан
1374,malen::V,рисуяш,сурат дуллан
1375,zeichnen::V,ыдырка́лаш,сурат дуллан
1376,schreiben::V,вазаш,чичин
1377,schreiben::V,вазаш,чичлан
1378,besitzen::V,кы́чаш,дуну икӏан
1379,besitzen::V,кы́чаш,дуну дикӏан
1380,besitzen::V,кы́чаш,заллуну икӏан
1381,kaufen::V,нӓлӓш,машан ласун
1382,verkaufen::V,выжалаш,баххан
1383,bezahlen::V,тӱлӓш,арцу дулун
1384,bezahlen::V,тӱлӓш,багьа булун
1385,zahlen::V,тӱлӓш,арцу дулун
1386,zahlen::V,тӱлӓш,багьа булун
1387,beherrschen::V,кы́чаш,дуну икӏан
1388,beherrschen::V,кы́чаш,заллуну икӏан
1389,ertragen::V,цӹтӓш,бухӏан
1390,Linie::N,,щва
1391,Strich::N,,щва
1392,jetzt::ADV,,утти
1393,jetzt::ADV,,цӏана
1394,hinzufügen::V,,ххи бан
