,Concept_ID,it,ar
809,dann::ADV,allora,ثم
810,gestern::ADV,ieri,أمس
811,gestern::ADV,ieri,البارحة
812,einst::ADV,prima,قديما
813,einst::ADV,un tempo,قديما
814,damals::ADV,allora,حينئذ
815,danach::ADV,poi,ثم
816,danach::ADV,poi,بعد ذلك
817,danach::ADV,dopo,ثم
818,danach::ADV,dopo,بعد ذلك
819,vorher::ADV,prima,من قبل
820,vorher::ADV,prima,قبل ذلك
821,zuerst::ADV,prima,أولا
822,zuerst::ADV,dapprima,أولا
823,einmal::ADV,una volta,مرة
824,manchmal::ADV,talvolta,أحيانا
825,manchmal::ADV,qualche volta,أحيانا
826,oft::ADV,spesso,كثيرا
827,immer::ADV,sempre,دائما
828,niemals::ADV,non mai,لا أبدا
829,hier::ADV,qua,هنا
830,hierhin::ADV,qua,إلى هنا
831,von hier::ADV,ne,من هنا
832,von hier::ADV,da qui,من هنا
833,dort::ADV,lì,هناك
834,dorthin::ADV,là,إلى هناك
835,geradeaus::ADV,diritto,إلى الأمام
836,vorwärts::ADV,avanti,إلى الأمام
837,rückwärts::ADV,all'indietro,إلى الوراء
838,zurück::ADV,di indietro,عودا
839,zurück::ADV,di indietro,إلى الخلف
840,unten::ADV,giù,تحت
841,unten::ADV,giù,في الأسفل
842,unten::ADV,sotto,تحت
843,unten::ADV,sotto,في الأسفل
844,hinab::ADV,giù,إلى تحت
845,hinab::ADV,in giù,إلى تحت
846,oben::ADV,su,فوق
847,oben::ADV,su,في الأعلى
848,oben::ADV,sopra,فوق
849,oben::ADV,sopra,في الأعلى
850,hinauf::ADV,in sù,إلى فوق
851,hinauf::ADV,in sù,إلى الأعلى
852,hinauf::ADV,in alto,إلى فوق
853,hinauf::ADV,in alto,إلى الأعلى
854,überall::ADV,dappertutto,في كل مكان
855,nicht::ADV,non,لا
856,nicht::ADV,non,لم
857,ein wenig::ADV,un po',قليلا
858,ein wenig::ADV,un poco,قليلا
859,kaum::ADV,a appena,كاد لا
860,sehr::ADV,molto,جدا
861,sehr::ADV,molto,كثيرا
862,so::ADV,così,كذا
863,so::ADV,così,كذلك
864,so::ADV,tanto,كذا
865,so::ADV,tanto,كذلك
866,noch::ADV,ancora,ما زال
867,nur::ADV,solo,فقط
868,nur::ADV,soltanto,فقط
869,schon::ADV,già,قد
870,wieder::ADV,di nuovo,من جديد
871,wieder::ADV,di nuovo,مرة أخرى
872,vergebens::ADV,invano,عبثا
873,vor::PRP,davanti a,أمام
874,hinter::PRP,dietro,خلف
875,hinter::PRP,dietro,وراء
876,unter::PRP,sotto,تحت
877,durch::PRP,per,عبر
878,durch::PRP,per,خلال
879,durch::PRP,attraverso,عبر
880,durch::PRP,attraverso,خلال
881,neben::PRP,a accanto a,جنب
882,neben::PRP,a accanto a,بجانب
883,zwischen::PRP,fra,بين
884,wegen::PRP,a causa di,بسبب
885,dies::PRN,ciò,هذا
886,dies::PRN,questo,هذا
887,das::PRN,ciò,ذلك
888,das::PRN,quello,ذلك
889,alles::PRN,tutto,الكل
890,ich::PRN,ìo,أنا
891,du::PRN,tu,أنت
892,er::PRN,lui,هو
893,er::PRN,egli,هو
894,wir::PRN,noi,نحن
895,ihr::PRN,voi,أنتم
896,ihr::PRN,voi,أنتن
897,sie::PRN,loro,هم
898,sie::PRN,loro,هن
899,was::FPRN,che,ما
900,was::FPRN,che cosa,ما
901,wer::FPRN,chi,من
902,wo::FADV,dove,أين
903,wohin::FADV,dove,إلى أين
904,wie::FADV,come,كيف
905,warum::FADV,perche,لماذا
906,wieviel::FNUM,quanto,كم
907,eins::NUM,uno,واحد
908,zwei::NUM,due,اثنين
909,drei::NUM,tre,ثلاثة
910,vier::NUM,quattro,أربعة
911,fünf::NUM,cinque,خمسة
912,sechs::NUM,sei,ستة
913,sieben::NUM,sette,سبعة
914,acht::NUM,otto,ثمانية
915,neun::NUM,nove,تسعة
916,zehn::NUM,dieci,عشرة
917,elf::NUM,ùndici,أحد عشر
918,zwölf::NUM,dodici,اثنا عشر
919,zwanzig::NUM,venti,عشرون
920,dreißig::NUM,trenta,ثلاثون
921,vierzig::NUM,quaranta,أربعون
922,fünfzig::NUM,cinquanta,خمسون
923,sechzig::NUM,sessanta,ستون
924,siebzig::NUM,settanta,سبعون
925,achtzig::NUM,ottanta,ثمانون
926,neunzig::NUM,novanta,تسعون
927,hundert::NUM,cento,مئة
928,tausend::NUM,mille,ألف
929,und::CNJ,e,و
930,oder::CNJ,o,أو
931,stehen::V,stare in piedi,وقف
932,sitzen::V,sedere,جلس
933,sitzen::V,stare seduto,جلس
934,liegen::V,giacere,رقد
935,hängen::V,pèndere,تعلق
936,hängen::V,èssere appeso,تعلق
937,werden::V,farsi,صار
938,werden::V,farsi,أصبح
939,werden::V,diventare,صار
940,werden::V,diventare,أصبح
941,passieren::V,succèdere,حدث
942,beginnen::V,cominciare,ابتدأ
943,enden::V,finire,انتهى
944,enden::V,terminare,انتهى
945,wechseln::V,variare,تغير
946,wechseln::V,cambiare,تغير
947,aufgehen[Sonne]::V,sòrgere,شرق
948,aufgehen[Sonne]::V,spuntare,شرق
949,untergehen[Sonne]::V,tramontare,غرب
950,scheinen[Sonne]::V,splèndere,أضاء
951,donnern::V,tonare,رعد
952,wehen::V,soffiare,هب
953,strömen::V,fluire,جرى
954,fließen::V,fluire,سال
955,fließen::V,scorrere,سال
956,sich drehen::V,girarsi,دار
957,schwanken::V,oscillare,ترنح
958,schwanken::V,barcollare,ترنح
959,schwingen::V,vibrare,ترجح
960,schwingen::V,oscillare,ترجح
961,fallen::V,cadere,سقط
962,brennen::V,àrdere,احترق
963,brennen::V,bruciare,احترق
964,rauchen::V,fumare,دخن
965,regnen::V,piòvere,أمطر
966,gefrieren::V,gelarsi,تجمد
967,gefrieren::V,congelarsi,تجمد
968,tauen::V,sciògliersi,ذاب
969,schmelzen::V,fòndere,ذاب
970,schmelzen::V,sciògliersi,ذاب
971,trocknen::V,asciugarsi,نشف
972,sieden::V,bollire,غلى
973,faulen::V,marcire,فسد
974,verfaulen::V,imputridire,تعفن
975,reißen::V,strapparsi,انقطع
976,versinken::V,affondare,غرق
977,vergehen::V,passare,مضى
978,erscheinen::V,apparire,لاح
979,erscheinen::V,apparire,ظهر
980,erscheinen::V,comparire,لاح
981,erscheinen::V,comparire,ظهر
982,verschwinden::V,sparire,غاب
983,verschwinden::V,scomparire,غاب
984,sinken::V,calare,هبط
985,sinken::V,scendere,هبط
986,abnehmen::V,diminuire,نقص
987,zunehmen::V,aumentare,ازداد
988,steigen::V,salire,صعد
989,steigen::V,salire,ارتفع
990,steigen::V,montare,صعد
991,steigen::V,montare,ارتفع
992,wachsen::V,crescere,نما
993,wachsen::V,crescere,نبت
994,glänzen::V,splèndere,لمع
995,funkeln::V,brillare,تلألأ
996,funkeln::V,scintillare,تلألأ
997,lärmen::V,strepitare,ضج
998,lärmen::V,strepitare,صخب
999,lärmen::V,fare chiasso,ضج
1000,lärmen::V,fare chiasso,صخب
1001,läuten::V,suonare,قرع
1002,klingeln::V,suonare,دق
1003,klirren::V,tintinnare,قعقع
1004,brausen::V,rombare,عج
1005,brausen::V,rumoreggiare,عج
1006,rauschen::V,frusciare,حف
1007,klingen::V,suonare,رن
1008,bellen::V,latrare,نبح
1009,bellen::V,abbaiare,نبح
1010,heulen::V,urlare,عوى
1011,heulen::V,ululare,عوى
1012,blasen::V,soffiare,نفخ
1013,pfeifen::V,fischiare,صفر
1014,schreien::V,gridare,صرخ
1015,stöhnen::V,gèmere,أن
1016,zittern::V,tremare,ارتعش
1017,leben::V,vìvere,عاش
1018,geboren werden::V,nàscere,ولد
1019,atmen::V,respirare,تنفس
1020,trinken::V,bere,شرب
1021,essen::V,mangiare,أكل
1022,schlucken::V,inghiottire,جرع
1023,müde werden::V,stancarsi,تعب
1024,einschlafen::V,addormentarsi,نام
1025,schlafen::V,dormire,نام
1026,aufwachen::V,svegliarsi,استيقظ
1027,aufstehen::V,levarsi,قام
1028,sich erholen::V,riposarsi,استجم
1029,krank werden::V,ammalarsi,مرض
1030,krank sein::V,èssere malato,مرض
1031,schmerzen::V,dolere,آلم
1032,husten::V,tossire,كح
1033,husten::V,tossire,سعل
1034,genesen::V,guarire,نقه
1035,sterben::V,morire,مات
1036,umkommen::V,perire,هلك
1037,sich bewegen::V,agitarsi,تحرك
1038,sich rühren::V,muòversi,تحرك
1039,sich erheben::V,alzarsi,قام
1040,sich setzen::V,sedersi,جلس
1041,hinfallen::V,cadere,وقع
1042,laufen::V,camminare,مشى
1043,laufen::V,andare a piedi,مشى
1044,schreiten::V,andare,خطا
1045,schreiten::V,procedere,خطا
1046,spazierengehen::V,passeggiare,تنزه
1047,spazierengehen::V,andare a passeggio,تنزه
1048,eilen::V,andare in fretta,عجل
1049,sich beeilen::V,affrettarsi,استعجل
1050,sausen::V,volare,أسرع
1051,sausen::V,correre,أسرع
1052,rennen::V,correre,عدا
1053,rennen::V,correre,ركض
1054,springen::V,saltare,قفز
1055,klettern::V,arrampicarsi,تسلق
1056,schaukeln::V,fare l'altalena,تأرجح
1057,kriechen::V,strisciare,دب
1058,kriechen::V,strisciare,زحف
1059,schwimmen::V,nuotare,سبح
1060,tauchen::V,tuffarsi,غطس
1061,tauchen::V,immèrgersi,غطس
1062,rudern::V,remare,جذف
1063,fahren::V,andare,ركب
1064,fahren::V,andare,سافر
1065,fahren::V,viaggiare,ركب
1066,fahren::V,viaggiare,سافر
1067,fliegen::V,volare,طار
1068,gehen::V,andare,سار
1069,gehen::V,andare,ذهب
1070,weggehen::V,andàrsene,ذهب
1071,weggehen::V,andàrsene,انصرف
1072,weggehen::V,andare via,ذهب
1073,weggehen::V,andare via,انصرف
1074,abfahren::V,partire,رحل
1075,anhalten::V,fermarsi,توقف
1076,hineingehen::V,entrare,دخل
1077,eintreten::V,entrare,دخل
1078,kommen::V,venire,أتى
1079,kommen::V,venire,جاء
1080,ankommen::V,arrivare,وصل
1081,zurückkommen::V,ritornare,عاد
1082,zurückkommen::V,ritornare,رجع
1083,bleiben::V,restare,مكث
1084,bleiben::V,rimanere,مكث
1085,warten::V,aspettare,انتظر
1086,erwarten::V,attèndere,ترقب
1087,erwarten::V,attèndere,انتظر
1088,suchen::V,cercare,بحث
1089,finden::V,trovare,وجد
1090,versuchen::V,tentare,حاول
1091,vorbereiten::V,preparare,أعد
1092,vorbereiten::V,preparare,حضر
1093,lieben::V,amare,أحب
1094,mögen::V,piacere a,أحب
1095,mögen::V,volere bene a,أحب
1096,lachen::V,rìdere,ضحك
1097,rühren::V,commuòvere,أثر
1098,weinen::V,piàngere,بكى
1099,schimpfen::V,imprecare,سب
1100,schimpfen::V,imprecare,شتم
1101,sich ärgern::V,stizzirsi,زعل
1102,sich ärgern::V,arrabbiarsi,زعل
1103,sich fürchten::V,avere paura,هاب
1104,fürchten::V,temere,خاف
1105,fürchten::V,temere,خشي
1106,fliehen::V,fuggire,هرب
1107,flüchten::V,sfuggire,فر
1108,sehen::V,vedere,رأى
1109,anschauen::V,guardare,نظر
1110,ansehen::V,guardare,نظر
1111,hören::V,udire,سمع
1112,hören::V,sentire,سمع
1113,zuhören::V,ascoltare,أصغى
1114,probieren::V,degustare,ذاق
1115,probieren::V,assaggiare,ذاق
1116,riechen::V,sentire,شم
1117,riechen::V,sentire,استنشق
1118,fühlen::V,sentire,شعر
1119,scheinen::V,parere,ظهر
1120,scheinen::V,sembrare,ظهر
1121,zu sehen sein::V,vedersi,ظهر
1122,vernehmen::V,sentire,سمع
1123,vernehmen::V,percepire,سمع
1124,frieren::V,aver freddo,بردان
1125,tun::V,fare,فعل
1126,können::V,sapere,قدر
1127,können::V,sapere,استطاع
1128,wollen::V,volere,شاء
1129,wollen::V,volere,أراد
1130,anfangen::V,iniziare,بدأ
1131,anfangen::V,cominciare,بدأ
1132,beenden::V,finire,أنهى
1133,beenden::V,terminare,أنهى
1134,aufhören::V,finire,توقف
1135,aufhören::V,finire,انقطع
1136,aufhören::V,cessare,توقف
1137,aufhören::V,cessare,انقطع
1138,gelingen::V,riuscire,نجح
1139,geraten::V,stare,طلع
1140,öffnen::V,aprire,فتح
1141,schließen::V,chiùdere,أغلق
1142,stellen::V,porre,وضع
1143,stellen::V,porre,أقام
1144,stellen::V,mettere,وضع
1145,stellen::V,mettere,أقام
1146,setzen::V,porre,أجلس
1147,setzen::V,mettere,أجلس
1148,legen::V,posare,وضع
1149,legen::V,mettere,وضع
1150,berühren::V,toccare,مس
1151,berühren::V,toccare,لمس
1152,verbinden::V,unire,ربط
1153,verbinden::V,unire,وصل
1154,verbinden::V,congiùngere,ربط
1155,verbinden::V,congiùngere,وصل
1156,bedecken::V,coprire,غطى
1157,bedecken::V,ricoprire,غطى
1158,aufhängen::V,attaccare,علق
1159,anzünden::V,accèndere,أوقد
1160,anzünden::V,incendiare,أوقد
1161,aufheben::V,raccògliere,لقط
1162,zurücklassen::V,lasciare,ترك
1163,zurücklassen::V,lasciare indietro,ترك
1164,verlieren::V,pèrdere,فقد
1165,fallen lassen::V,lasciare cadere,أسقط
1166,machen::V,fare,فعل
1167,herstellen::V,produrre,صنع
1168,herstellen::V,produrre,أنتج
1169,herstellen::V,fabbricare,صنع
1170,herstellen::V,fabbricare,أنتج
1171,bauen::V,costruire,بنى
1172,bauen::V,costruire,شيد
1173,reparieren::V,riparare,صلح
1174,verbessern::V,migliorare,صحح
1175,ändern::V,mutare,غير
1176,ändern::V,cambiare,غير
1177,graben::V,scavare,حفر
1178,beugen::V,chinare,ثنى
1179,beugen::V,chinare,أحنى
1180,beugen::V,flettere,ثنى
1181,beugen::V,flettere,أحنى
1182,biegen::V,tòrcere,لوى
1183,drehen::V,girare,أدار
1184,drehen::V,girare,دور
1185,wenden::V,girare,قلب
1186,wenden::V,voltare,قلب
1187,umdrehen::V,rivoltare,قلب
1188,heben::V,levare,رفع
1189,hochheben::V,levare,رفع
1190,hochheben::V,sollevare,رفع
1191,ergreifen::V,afferrare,مسك
1192,halten::V,tenere,مسك
1193,drücken::V,premere,ضغط
1194,schieben::V,spìngere,حرك
1195,kratzen::V,grattare,خدش
1196,kratzen::V,graffiare,خدش
1197,lecken::V,leccare,لعق
1198,beißen::V,mòrdere,عض
1199,abreißen::V,staccarsi,قلع
1200,abreißen::V,strapparsi,قلع
1201,abschneiden::V,tagliare,قطع
1202,binden::V,legare,ربط
1203,binden::V,bendare,ربط
1204,stecken::V,ficcare,دس
1205,brechen::V,rompere,كسر
1206,klopfen::V,bàttere,طرق
1207,hauen::V,picchiare,ضرب
1208,kleben::V,incollare,ألصق
1209,reiben::V,fregare,حك
1210,streichen::V,spalmare,نشر
1211,schleifen::V,arrotare,سن
1212,schneiden::V,tagliare,قطع
1213,rütteln::V,scuòtere,رج
1214,schütteln::V,agitare,هز
1215,schütteln::V,scuòtere,هز
1216,schwenken::V,agitare,لوح
1217,schwenken::V,sventolare,لوح
1218,schütten::V,versare,صب
1219,füllen::V,riempire,ملأ
1220,einwickeln::V,involtare,لف
1221,tragen::V,portare,حمل
1222,schleppen::V,trainare,سحب
1223,schleppen::V,trascinare,سحب
1224,ziehen::V,tirare,سحب
1225,aufbewahren::V,custodire,حفظ
1226,aufbewahren::V,conservare,حفظ
1227,werfen::V,gettare,رمى
1228,werfen::V,gettare,ألقى
1229,werfen::V,lanciare,رمى
1230,werfen::V,lanciare,ألقى
1231,fangen::V,prèndere,التقط
1232,fangen::V,acchiappare,التقط
1233,packen::V,pigliare,مسك
1234,packen::V,afferrare,مسك
1235,verstecken::V,nascondere,خبأ
1236,teilen::V,divìdere,قسم
1237,schicken::V,inviare,بعث
1238,schicken::V,inviare,أرسل
1239,bringen::V,portare,جلب
1240,bringen::V,apportare,جلب
1241,hinzufügen::V,aggiùngere,أضاف
1242,bekommen::V,ricevere,حصل
1243,erhalten::V,ricevere,استلم
1244,nehmen::V,prèndere,أخذ
1245,wählen::V,elèggere,اختار
1246,wählen::V,scegliere,اختار
1247,auswählen::V,scegliere,انتقى
1248,bewahren::V,conservare,حافظ
1249,behindern::V,impedire,عاق
1250,verderben::V,guastare,أفسد
1251,beschädigen::V,danneggiare,أضر
1252,zerbrechen::V,rompere,كسر
1253,zerbrechen::V,spezzare,كسر
1254,zerreißen::V,stracciare,مزق
1255,zerstören::V,distrùggere,دمر
1256,verbrennen::V,bruciare,حرق
1257,geben::V,dare,أعطى
1258,reichen::V,pòrgere,ناول
1259,schenken::V,regalare,وهب
1260,versprechen::V,promettere,وعد
1261,wünschen::V,augurare,تمنى
1262,loben::V,lodare,مدح
1263,küssen::V,baciare,قبل
1264,wiegen::V,cullare,هدهد
1265,wiegen::V,dondolare,هدهد
1266,zudecken::V,coprire,غطى
1267,wecken::V,svegliare,أيقظ
1268,zeigen::V,indicare,أرى
1269,führen::V,guidare,دل
1270,führen::V,condurre,دل
1271,lehren::V,insegnare,علم
1272,unterrichten::V,istruire,علم
1273,unterrichten::V,insegnare,علم
1274,aufziehen::V,allevare,ربى
1275,leiten::V,avviare,دل
1276,leiten::V,avviare,أدار
1277,leiten::V,dirìgere,دل
1278,leiten::V,dirìgere,أدار
1279,antreiben::V,incitare,حث
1280,lassen::V,fare,حدا
1281,einladen::V,invitare,دعا
1282,vereinigen::V,unire,وحد
1283,besuchen::V,visitare,زار
1284,besuchen::V,far vìsita a,زار
1285,treffen::V,incontrare,قابل
1286,sich versammeln::V,rinunirsi,اجتمع
1287,spielen::V,giocare,لعب
1288,singen::V,cantare,غنى
1289,tanzen::V,danzare,رقص
1290,sich trennen::V,separarsi,افترق
1291,verlassen::V,lasciare,ترك
1292,verlassen::V,abbandonare,ترك
1293,retten::V,salvare,نجى
1294,retten::V,salvare,أنقذ
1295,bewachen::V,custodire,حرس
1296,schützen::V,protèggere,حمى
1297,verteidigen::V,difèndere,دافع
1298,sich schlagen::V,bàttersi,تضارب
1299,schießen::V,sparare,أطلق
1300,siegen::V,vìncere,انتصر
1301,ärgern::V,stizzire,أزعل
1302,schlagen::V,bàttere,ضرب
1303,treten::V,calciare,رفس
1304,stechen::V,pùngere,شك
1305,stoßen::V,urtare,دفع
1306,stoßen::V,spìngere,دفع
1307,stehlen::V,rubare,سرق
1308,stören::V,disturbare,ضايق
1309,belästigen::V,molestare,أزعج
1310,belästigen::V,importunare,أزعج
1311,verbergen::V,celare,كتم
1312,verbergen::V,nascondere,كتم
1313,täuschen::V,ingannare,خدع
1314,betrügen::V,frodare,غش
1315,betrügen::V,truffare,غش
1316,töten::V,uccìdere,قتل
1317,wohnen::V,abitare,سكن
1318,arbeiten::V,lavorare,عمل
1319,arbeiten::V,lavorare,اشتغل
1320,sammeln::V,raccògliere,جمع
1321,sammeln::V,collezionare,جمع
1322,pflücken::V,cògliere,جنى
1323,pflücken::V,cògliere,قطف
1324,jagen::V,cacciare,صاد
1325,fischen::V,pescare,اصطاد
1326,fassen::V,catturare,قبض
1327,fassen::V,acchiappare,قبض
1328,hüten::V,pascolare,رعى
1329,treiben::V,spìngere,ساق
1330,anbinden::V,legare,ربط
1331,anbinden::V,attaccare,ربط
1332,füttern::V,dar da mangiare a,علف
1333,melken::V,mùngere,حلب
1334,hacken::V,tritare,فرم
1335,hacken::V,spaccare,فرم
1336,gießen::V,annaffiare,سقى
1337,reifen::V,maturare,نضج
1338,zubereiten::V,preparare,حضر
1339,kochen::V,cuòcere,طبخ
1340,backen::V,cuòcere,خبز
1341,backen::V,cuòcere al forno,خبز
1342,braten::V,frìggere,قلى
1343,braten::V,frìggere,حمر
1344,braten::V,arrostire,قلى
1345,braten::V,arrostire,حمر
1346,umrühren::V,mescolare,قلب
1347,stricken::V,llavorare a maglia,حاك
1348,nähen::V,cucire,خاط
1349,färben::V,tìngere,صبغ
1350,färben::V,tìngere,لون
1351,reinigen::V,pulire,نظف
1352,reinigen::V,nettare,نظف
1353,waschen::V,lavare,غسل
1354,abwischen::V,asciugare,مسح
1355,spülen::V,lavare,شطف
1356,spülen::V,sciacquare,شطف
1357,fegen::V,spazzare,كنس
1358,kehren::V,spazzare,كنس
1359,baden::V,bagnarsi,استحم
1360,baden::V,fare il bagno,استحم
1361,sich waschen::V,lavarsi,اغتسل
1362,ausziehen::V,tògliersi,خلع
1363,anziehen::V,mettersi,لبس
1364,anziehen::V,indossare,لبس
1365,sich anziehen::V,vestirsi,اكتسى
1366,kämmen::V,pettinare,مشط
1367,schmücken::V,ornare,زين
1368,schmücken::V,decorare,زين
1369,sagen::V,dire,قال
1370,sprechen::V,parlare,تكلم
1371,reden::V,parlare,تكلم
1372,sich unterhalten::V,conversare,تحادث
1373,fragen::V,chièdere,سأل
1374,fragen::V,domandare,سأل
1375,bitten::V,pregare,رجا
1376,erzählen::V,narrare,حكي
1377,erzählen::V,raccontare,حكي
1378,mitteilen::V,comunicare,بلغ
1379,nennen::V,nominare,سمى
1380,rufen::V,chiamare,نادى
1381,prahlen::V,vantarsi,فشر
1382,prahlen::V,vantarsi,تفاخر
1383,übersetzen::V,tradurre,ترجم
1384,denken::V,pensare,فكر
1385,glauben::V,credere,اعتقد
1386,bemerken::V,notare,لاحظ
1387,bemerken::V,osservare,لاحظ
1388,erkennen::V,riconoscere,عرف
1389,begreifen::V,capire,فهم
1390,begreifen::V,capire,أدرك
1391,begreifen::V,comprèndere,فهم
1392,begreifen::V,comprèndere,أدرك
1393,verstehen::V,intèndere,فهم
1394,verstehen::V,comprèndere,فهم
1395,lernen::V,imparare,درس
1396,lernen::V,apprèndere,درس
1397,wissen::V,sapere,علم
1398,sich erinnern an::V,ricordare,تذكر
1399,sich erinnern an::V,ricordarsi di,تذكر
1400,vergessen::V,dimenticare,نسي
1401,messen::V,misurare,قاس
1402,zählen::V,contare,عد
1403,zählen::V,contare,أحصى
1404,rechnen::V,contare,حسب
1405,rechnen::V,calcolare,حسب
1406,lesen::V,lèggere,قرأ
1407,malen::V,dipìngere,صور
1408,zeichnen::V,disegnare,رسم
1409,schreiben::V,scrìvere,كتب
1410,besitzen::V,possedere,حاز
1411,besitzen::V,possedere,ملك
1412,kaufen::V,comprare,اشترى
1413,kaufen::V,acquistare,اشترى
1414,verkaufen::V,vendere,باع
1415,bezahlen::V,pagare,دفع
1416,zahlen::V,pagare,سدد
1417,beherrschen::V,dominare,حكم
1418,ertragen::V,sopportare,أطاق
1419,ertragen::V,sopportare,تحمل
