,Concept_ID,fa,ja
827,zwischen::PRP,بین,間に
828,zwischen::PRP,میان,間に
829,wegen::PRP,برای,為に
830,wegen::PRP,برای,せいで
831,wegen::PRP,بخاطر,為に
832,wegen::PRP,بخاطر,せいで
833,dies::PRN,این,これ
834,das::PRN,آن,それ
835,alles::PRN,تمام,全部
836,alles::PRN,همه‌چیر,全部
837,ich::PRN,من,私
838,du::PRN,تو,あなた
839,er::PRN,او,彼
840,wir::PRN,ما,私達
841,ihr::PRN,شما,あなた達
842,sie::PRN,آنها,彼ら
843,was::FPRN,چه,何
844,wer::FPRN,کی,誰
845,wer::FPRN,کی,どなた
846,wo::FADV,کجا,どこ
847,wo::FADV,کجا,どこに
848,wohin::FADV,بکجا,どこへ
849,wie::FADV,چطور,どう
850,wie::FADV,چگونه,どう
851,warum::FADV,چرا,何故
852,warum::FADV,چرا,どうして
853,warum::FADV,برای چه,何故
854,warum::FADV,برای چه,どうして
855,wieviel::FNUM,چند,どのくらい
856,wieviel::FNUM,چقدر,どのくらい
857,eins::NUM,یک,一
858,zwei::NUM,دو,二
859,zwei::NUM,دو,二つ
860,drei::NUM,سه,三
861,drei::NUM,سه,三つ
862,vier::NUM,چهار,四
863,vier::NUM,چهار,四つ
864,fünf::NUM,پنج,五
865,fünf::NUM,پنج,五つ
866,sechs::NUM,شش,六
867,sechs::NUM,شش,六つ
868,sieben::NUM,هفت,七
869,sieben::NUM,هفت,七つ
870,acht::NUM,هشت,八
871,acht::NUM,هشت,八つ
872,neun::NUM,نه,九
873,neun::NUM,نه,九つ
874,zehn::NUM,ده,十
875,elf::NUM,یازده,十一
876,zwölf::NUM,دوازده,十二
877,zwanzig::NUM,بیست,二十
878,dreißig::NUM,سی,三十
879,vierzig::NUM,چهل,四十
880,fünfzig::NUM,پنجاه,五十
881,sechzig::NUM,شصت,六十
882,siebzig::NUM,هفتاد,七十
883,achtzig::NUM,هشتاد,八十
884,neunzig::NUM,نود,九十
885,hundert::NUM,صد,百
886,tausend::NUM,هزار,千
887,und::CNJ,و,-と
888,und::CNJ,و,そして
889,oder::CNJ,یا,或いは
890,stehen::V,ایستادن,立っている
891,sitzen::V,نشستن,座っている
892,liegen::V,خوابیدن,横になっている
893,liegen::V,دراز کشیدن,横になっている
894,hängen::V,آویزان بودن,掛かっている
895,werden::V,شدن,なる
896,passieren::V,گذشتن,起こる
897,passieren::V,اتفاق افتادن,起こる
898,beginnen::V,شروع شدن,始まる
899,enden::V,تمام شدن,終わる
900,wechseln::V,عوض شدن,変わる
901,aufgehen[Sonne]::V,برآمدن,出る
902,aufgehen[Sonne]::V,طلوع کردن,出る
903,untergehen[Sonne]::V,غروب کردن,沈む
904,scheinen[Sonne]::V,تابیدن,輝く
905,donnern::V,رعد زدن,雷が鳴る
906,wehen::V,دمیدن,吹く
907,strömen::V,روان شدن,流れる
908,fließen::V,روان شدن,流れる
909,sich drehen::V,چرخیدن,回転する
910,schwanken::V,خم و راست شدن,揺れる
911,schwingen::V,تاب خوردن,振動する
912,schwingen::V,نوسان کردن,振動する
913,fallen::V,افتادن,落ちる
914,fallen::V,سقوط کردن,落ちる
915,brennen::V,سوزاندن,燃える
916,rauchen::V,دود کردن,煙を出す
917,regnen::V,باران آمدن,雨が降る
918,gefrieren::V,یخ بستن,凍る
919,tauen::V,آب شدن,溶ける
920,schmelzen::V,آب شدن,溶ける
921,trocknen::V,خشک شدن,乾く
922,sieden::V,جوشیدن,沸く
923,faulen::V,فاسد شدن,腐る
924,verfaulen::V,پوسیدن,朽ちる
925,reißen::V,پاره شدن,切れる
926,versinken::V,غرق شدن,沈む
927,vergehen::V,گذشتن,経つ
928,erscheinen::V,ظاهر شدن,現れる
929,verschwinden::V,گم شدن,消える
930,verschwinden::V,از بین رفتن,消える
931,sinken::V,پایین آمدن,下がる
932,abnehmen::V,کم شدن,減る
933,zunehmen::V,زیاد شدن,増える
934,steigen::V,بالا رفتن,上がる
935,wachsen::V,قد کشیدن,伸びる
936,glänzen::V,برق زدن,輝く
937,funkeln::V,جرقه زدن,ぴかぴか光る
938,lärmen::V,شلوغ کردن,騒ぐ
939,läuten::V,زنگ زدن,鳴る
940,klingeln::V,زنگ زدن,鳴る
941,klirren::V,جرنگ جرنگ صدا کردن,がらんがらんと鳴る
942,brausen::V,طوفانی بودن,逆巻く
943,rauschen::V,خش‌خش کردن,戦ぐ
944,klingen::V,صدا دادن,鳴る
945,bellen::V,عوعو کردن,吠える
946,heulen::V,زوزه کشیدن,きゃんきゃん鳴く
947,blasen::V,فوت کردن,吹く
948,pfeifen::V,سوت زدن,口笛を吹く
949,schreien::V,فریاد زدن,叫ぶ
950,stöhnen::V,نالیدن,うめく
951,zittern::V,لرزیدن,震える
952,leben::V,زیستن,生きている
953,leben::V,زندگی کردن,生きている
954,geboren werden::V,متولد شدن,生まれる
955,atmen::V,تنفس کردن,呼吸する
956,trinken::V,نوشیدن,飲む
957,essen::V,خوردن,食べる
958,schlucken::V,بلعیدن,飲み込む
959,schlucken::V,قورت دادن,飲み込む
960,müde werden::V,خسته شدن,眠くなる
961,einschlafen::V,خواب رفتن,寝付く
962,schlafen::V,خوابیدن,眠る
963,aufwachen::V,از خواب بیدار شدن,目が覚める
964,aufstehen::V,بیدار شدن,起きる
965,sich erholen::V,استراحت کردن,休養する
966,krank werden::V,مریض شدن,病気になる
967,krank sein::V,بیمار بودن,病気である
968,schmerzen::V,درد کردن,痛む
969,husten::V,سرفه کردن,咳をする
970,genesen::V,بهبود یافتن,元気になる
971,sterben::V,مردن,死ぬ
972,sterben::V,مردن,亡くなる
973,umkommen::V,کشته شدن,死亡する
974,sich bewegen::V,حرکت کردن,移動する
975,sich rühren::V,تکان خوردن,動く
976,sich erheben::V,برخواستن,立ち上がる
977,sich setzen::V,نشستن,座る
978,hinfallen::V,زمین خوردن,転ぶ
979,laufen::V,پیاده رفتن,歩く
980,schreiten::V,قدم زدن,跨ぐ
981,spazierengehen::V,گردش رفتن,散歩する
982,eilen::V,شتاب کردن,急ぐ
983,sich beeilen::V,عجله کردن,焦る
984,sausen::V,صفیر کشیدن,疾駆する
985,rennen::V,دویدن,走る
986,springen::V,پریدن,跳ぶ
987,klettern::V,بالا رفتن,よじ登る
988,schaukeln::V,تاب خوردن,ぶらんこに乗る
989,kriechen::V,خزیدن,這う
990,schwimmen::V,شنا کردن,泳ぐ
991,tauchen::V,غواصی کردن,潜る
992,rudern::V,پارو زدن,漕ぐ
993,fahren::V,سواره رفتن,行く
994,fahren::V,سواره رفتن,乗車する
995,fliegen::V,پریدن,飛ぶ
996,gehen::V,رفتن,行く
997,weggehen::V,رفتن,立ち去る
998,abfahren::V,حرکت کردن,出発する
999,anhalten::V,ایست کردن,止まる
1000,hineingehen::V,داخل شدن,入る
1001,eintreten::V,وارد شدن,中に入る
1002,kommen::V,آمدن,来る
1003,ankommen::V,رسیدن,着く
1004,ankommen::V,رسیدن,到着する
1005,zurückkommen::V,برگشتن,帰る
1006,bleiben::V,ماندن,留まる
1007,warten::V,منتظر بودن,待つ
1008,erwarten::V,انتظار داشتن,期待する
1009,suchen::V,جستجو کردن,探る
1010,finden::V,یافتن,見つける
1011,finden::V,پیدا کردن,見つける
1012,versuchen::V,سعی کردن,試す
1013,versuchen::V,کوشش کردن,試す
1014,vorbereiten::V,آماده کردن,準備する
1015,lieben::V,عاشق بودن,愛する
1016,mögen::V,میل داشتن,好きである
1017,mögen::V,دوست داشتن,好きである
1018,lachen::V,خندیدن,笑う
1019,rühren::V,به رقت آوردن,感情を動かす
1020,weinen::V,گریه کردن,泣く
1021,schimpfen::V,فحاشی کردن,叱る
1022,sich ärgern::V,ناراحت شدن,怒る
1023,sich ärgern::V,ناراحت شدن,腹を立てる
1024,sich fürchten::V,واهمه کردن,怖がる
1025,fürchten::V,ترسیدن,恐れる
1026,fliehen::V,گریختن,逃げる
1027,flüchten::V,فرار کردن,逃亡する
1028,sehen::V,دیدن,見る
1029,anschauen::V,نگاه کردن,眺める
1030,ansehen::V,تماشا کردن,見る
1031,hören::V,شنیدن,聞く
1032,zuhören::V,گوش دادن,聴く
1033,probieren::V,چشیدن,食べてみる
1034,riechen::V,بوییدن,気取る
1035,riechen::V,بو کردن,気取る
1036,fühlen::V,احساس کردن,感じる
1037,scheinen::V,بنظر آمدن,ように見える
1038,zu sehen sein::V,دیده شدن,見える
1039,vernehmen::V,شنیدن,承る
1040,frieren::V,سرد بودن,寒気がする
1041,tun::V,کردن,する
1042,können::V,توانستن,出来る
1043,wollen::V,خواستن,-たい
1044,anfangen::V,شروع کردن,始める
1045,beenden::V,تمام کردن,終える
1046,beenden::V,پایان دادن,終える
1047,aufhören::V,دست کشیدن,止める
1048,gelingen::V,موفق شدن,成功する
1049,geraten::V,نتیجه دادن,当たる
1050,öffnen::V,گشودن,開く
1051,öffnen::V,گشودن,開ける
1052,öffnen::V,باز کردن,開く
1053,öffnen::V,باز کردن,開ける
1054,schließen::V,بستن,閉める
1055,schließen::V,قفل کردن,閉める
1056,stellen::V,گذاردن,置く
1057,stellen::V,گذاردن,据える
1058,setzen::V,نشاندن,座らせる
1059,legen::V,گذاشتن,置く
1060,berühren::V,دست زدن,触る
1061,berühren::V,دست زدن,触れる
1062,berühren::V,لمس کردن,触る
1063,berühren::V,لمس کردن,触れる
1064,verbinden::V,وصل کردن,結びつける
1065,bedecken::V,پوشاندن,覆う
1066,aufhängen::V,آویختن,掛ける
1067,anzünden::V,سوزاندن,燃やす
1068,anzünden::V,سوزاندن,火をつける
1069,aufheben::V,برداشتن,拾う
1070,aufheben::V,بلند کردن,拾う
1071,zurücklassen::V,گذاشتن,残す
1072,verlieren::V,گم کردن,無くす
1073,fallen lassen::V,انداختن,落とす
1074,machen::V,کردن,作る
1075,machen::V,ساختن,作る
1076,herstellen::V,ساختن,製造する
1077,herstellen::V,تولید کردن,製造する
1078,bauen::V,ساختن,建設する
1079,bauen::V,بنا کردن,建設する
1080,reparieren::V,درست کردن,直す
1081,reparieren::V,درست کردن,修理する
1082,reparieren::V,تعمیر کردن,直す
1083,reparieren::V,تعمیر کردن,修理する
1084,verbessern::V,بهتر کردن,改良する
1085,ändern::V,تغییر دادن,変える
1086,graben::V,کندن,掘る
1087,graben::V,گود کردن,掘る
1088,beugen::V,کج کردن,折る
1089,biegen::V,خم کردن,曲げる
1090,drehen::V,چرخاندن,回す
1091,wenden::V,برگرداندن,裏返す
1092,umdrehen::V,برگرداندن,裏返す
1093,heben::V,برداشتن,挙げる
1094,hochheben::V,برآوردن,持ち上げる
1095,hochheben::V,بلند کردن,持ち上げる
1096,ergreifen::V,گرفتن,取り上げる
1097,halten::V,نگاه داشتن,持つ
1098,drücken::V,فشار دادن,押す
1099,drücken::V,فشار آوردن,押す
1100,schieben::V,هل دادن,ずらす
1101,kratzen::V,خاریدن,引っ掻く
1102,lecken::V,لیسیدن,なめる
1103,beißen::V,گاز زدن,噛む
1104,abreißen::V,پاره کردن,剝ぎ取る
1105,abschneiden::V,بریدن,切り取る
1106,abschneiden::V,قطع کردن,切り取る
1107,binden::V,بستن,縛る
1108,stecken::V,فرو کردن,差し込む
1109,brechen::V,شکستن,破る
1110,klopfen::V,کوبیدن,とんとん叩く
1111,hauen::V,زدن,叩く
1112,kleben::V,چسباندن,貼る
1113,kleben::V,چسباندن,くっ付ける
1114,reiben::V,مالش دادن,擦る
1115,streichen::V,مالیدن,塗る
1116,schleifen::V,تیز کردن,研ぐ
1117,schneiden::V,چیدن,切る
1118,schneiden::V,بریدن,切る
1119,rütteln::V,لرزاندن,揺さぶる
1120,rütteln::V,تکان دادن,揺さぶる
1121,schütteln::V,تکان دادن,振る
1122,schütteln::V,تکان دادن,揺さぶる
1123,schwenken::V,تاب دادن,振る
1124,schütten::V,ریختن,注ぐ
1125,füllen::V,پر کردن,いっぱいにする
1126,einwickeln::V,پیچیدن,包む
1127,tragen::V,بردن,運ぶ
1128,tragen::V,حمل کردن,運ぶ
1129,schleppen::V,کشیدن,引きずる
1130,ziehen::V,کشیدن,引く
1131,aufbewahren::V,نگهداری کردن,預かる
1132,werfen::V,انداختن,投げる
1133,werfen::V,پرتاب کردن,投げる
1134,fangen::V,گرفتن,受ける
1135,packen::V,گرفتن,掴む
1136,verstecken::V,قایم کردن,隠す
1137,verstecken::V,پنهان کردن,隠す
1138,teilen::V,قسمت کردن,分ける
1139,teilen::V,تقسیم کردن,分ける
1140,schicken::V,فرستادن,送る
1141,schicken::V,ارسال کردن,送る
1142,bringen::V,آوردن,持って行く
1143,hinzufügen::V,افزودن,加える
1144,hinzufügen::V,اضافه کردن,加える
1145,bekommen::V,گرفتن,得る
1146,erhalten::V,دریافت کردن,受ける
1147,nehmen::V,گرفتن,取る
1148,nehmen::V,برداشتن,取る
1149,wählen::V,انتخاب کردن,選ぶ
1150,auswählen::V,برگزیدن,選ぶ
1151,bewahren::V,حفظ کردن,保存する
1152,bewahren::V,حفاظت کردن,保存する
1153,behindern::V,مانع بودن,妨害する
1154,verderben::V,از بین بردن,台無しにする
1155,beschädigen::V,صدمه زدن,損傷する
1156,zerbrechen::V,شکستن,割る
1157,zerreißen::V,دریدن,引き裂く
1158,zerreißen::V,پاره کردن,引き裂く
1159,zerstören::V,خراب کردن,破壊する
1160,zerstören::V,ویران کردن,破壊する
1161,verbrennen::V,سوزاندن,焼く
1162,geben::V,دادن,上げる
1163,reichen::V,دادن,渡す
1164,schenken::V,هدیه دادن,贈る
1165,versprechen::V,قول دادن,約束する
1166,versprechen::V,وعده دادن,約束する
1167,wünschen::V,آرزو کردن,望む
1168,loben::V,ستایش کردن,褒める
1169,küssen::V,بوسیدن,キスする
1170,wiegen::V,نوسان کردن,揺する
1171,zudecken::V,پوشاندن,覆う
1172,wecken::V,بیدار کردن,起こす
1173,zeigen::V,نشان دادن,見せる
1174,führen::V,رهنمائی کردن,案内する
1175,lehren::V,آموختن,教える
1176,lehren::V,یاد دادن,教える
1177,unterrichten::V,درس دادن,通知する
1178,unterrichten::V,تدریس کردن,通知する
1179,aufziehen::V,تربیت کردن,育てる
1180,leiten::V,اداره کردن,導く
1181,antreiben::V,عجله دادن,励ます
1182,lassen::V,وادار کردن,～させる
1183,einladen::V,دعوت کردن,誘う
1184,einladen::V,دعوت کردن,招待する
1185,einladen::V,مهمان کردن,誘う
1186,einladen::V,مهمان کردن,招待する
1187,vereinigen::V,یکی کردن,一つにする
1188,vereinigen::V,متحد کردن,一つにする
1189,besuchen::V,دیدار کردن,訪ねる
1190,treffen::V,ملاقات کردن,出会う
1191,sich versammeln::V,جمع شدن,集まる
1192,spielen::V,بازی کردن,遊ぶ
1193,singen::V,آواز خواندن,歌う
1194,tanzen::V,رقصیدن,踊る
1195,sich trennen::V,جدا شدن,別れる
1196,verlassen::V,ترک کردن,別れる
1197,retten::V,نجات دادن,救う
1198,retten::V,نجات دادن,助ける
1199,bewachen::V,حراست کردن,見張る
1200,bewachen::V,حراست کردن,軽微する
1201,schützen::V,حفظ کردن,保護する
1202,verteidigen::V,دفاع کردن,守る
1203,sich schlagen::V,کتک‌کاری کردن,殴る
1204,schießen::V,تیر زدن,撃つ
1205,siegen::V,پیروز شدن,勝つ
1206,ärgern::V,ناراحت کردن,怒らせる
1207,schlagen::V,زدن,殴る
1208,schlagen::V,کوبیدن,殴る
1209,treten::V,لگد زدن,蹴る
1210,stechen::V,چاقو زدن,突く
1211,stoßen::V,هل دادن,突く
1212,stehlen::V,دزدیدن,盗る
1213,stören::V,مزاحم شدن,構う
1214,belästigen::V,زحمت دادن,邪魔する
1215,verbergen::V,پنهان کردن,隠す
1216,täuschen::V,گول زدن,だます
1217,täuschen::V,فریب دادن,だます
1218,betrügen::V,گول زدن,だます
1219,betrügen::V,فریب دادن,だます
1220,töten::V,کشتن,殺す
1221,wohnen::V,منزل داشتن,住む
1222,wohnen::V,سکونت داشتن,住む
1223,arbeiten::V,کار کردن,働く
1224,sammeln::V,جمع کردن,集める
1225,sammeln::V,جمع کردن,収集する
1226,pflücken::V,چیدن,摘む
1227,jagen::V,شکار کردن,狩りをする
1228,fischen::V,صید کردن,釣る
1229,fischen::V,ماهی‌گیری کردن,釣る
1230,fassen::V,گرفتن,捕る
1231,hüten::V,چراندن,放牧する
1232,hüten::V,مراقبت کردن,放牧する
1233,treiben::V,راندن,追う
1234,anbinden::V,متصل کردن,繋ぐ
1235,füttern::V,غذا دادن,餌をやる
1236,melken::V,دوشیدن,搾乳する
1237,hacken::V,خرد کردن,刻む
1238,gießen::V,ریختن,水をやる
1239,reifen::V,رسیدن,熟す
1240,zubereiten::V,طبخ کردن,調理する
1241,zubereiten::V,آماده کردن,調理する
1242,kochen::V,پختن,煮る
1243,kochen::V,آشپزی کردن,煮る
1244,backen::V,پختن,焼く
1245,braten::V,سرخ کردن,焼く
1246,braten::V,سرخ کردن,炒める
1247,umrühren::V,هم زدن,混ぜる
1248,stricken::V,بافتن,編む
1249,nähen::V,دوختن,縫う
1250,färben::V,رنگ زدن,染める
1251,reinigen::V,پاک کردن,掃除する
1252,reinigen::V,تمیز کردن,掃除する
1253,waschen::V,شستن,洗う
1254,waschen::V,شستن,洗濯する
1255,abwischen::V,زدودن,拭く
1256,spülen::V,شستن,洗う
1257,spülen::V,شستن,すすぐ
1258,fegen::V,جارو کردن,掃除する
1259,kehren::V,جارو کردن,掃く
1260,baden::V,شنا کردن,入浴する
1261,baden::V,حمام کردن,入浴する
1262,sich waschen::V,شستشو کردن,洗う
1263,ausziehen::V,درآوردن,脱ぐ
1264,anziehen::V,پوشیدن,着る
1265,sich anziehen::V,لباس پوشیدن,着る
1266,kämmen::V,شانه زدن,梳く
1267,schmücken::V,زینت دادن,飾る
1268,sagen::V,گفتن,言う
1269,sprechen::V,حرف زدن,話す
1270,sprechen::V,صحبت کردن,話す
1271,reden::V,حرف زدن,話す
1272,reden::V,صحبت کردن,話す
1273,sich unterhalten::V,گپ زدن,話をする
1274,fragen::V,پرسیدن,聞く
1275,fragen::V,سؤال کردن,聞く
1276,bitten::V,خواهش کردن,頼む
1277,bitten::V,خواهش کردن,お願いする
1278,bitten::V,درخواست کردن,頼む
1279,bitten::V,درخواست کردن,お願いする
1280,erzählen::V,نقل کردن,物語る
1281,erzählen::V,حکایت کردن,物語る
1282,mitteilen::V,خبر دادن,伝える
1283,nennen::V,نامیدن,名づける
1284,rufen::V,صدا کردن,呼ぶ
1285,prahlen::V,پز آمدن,自慢する
1286,übersetzen::V,ترجمه کردن,訳す
1287,denken::V,فکر کردن,考える
1288,glauben::V,باور کردن,信じる
1289,glauben::V,عقیده داشتن,信じる
1290,bemerken::V,متوجه شدن,気が付く
1291,erkennen::V,شناختن,認識する
1292,erkennen::V,تشخیص دادن,認識する
1293,begreifen::V,فهمیدن,分かる
1294,begreifen::V,درک کردن,分かる
1295,verstehen::V,فهمیدن,聞き取る
1296,lernen::V,آموختن,学ぶ
1297,lernen::V,آموختن,勉強する
1298,lernen::V,یاد گرفتن,学ぶ
1299,lernen::V,یاد گرفتن,勉強する
1300,wissen::V,دانستن,知っている
1301,sich erinnern an::V,به یاد آوردن,思い出す
1302,vergessen::V,فراموش کردن,忘れる
1303,messen::V,اندازه گرفتن,計る
1304,messen::V,اندازه گرفتن,測定する
1305,zählen::V,شمردن,数える
1306,rechnen::V,حساب کردن,計算する
1307,lesen::V,خواندن,読む
1308,malen::V,نقاشی کردن,描く
1309,zeichnen::V,کشیدن,写生する
1310,zeichnen::V,رسم کردن,写生する
1311,schreiben::V,نوشتن,書く
1312,besitzen::V,داشتن,所持する
1313,kaufen::V,خریدن,買う
1314,kaufen::V,خرید کردن,買う
1315,verkaufen::V,فروختن,売る
1316,bezahlen::V,پرداختن,払う
1317,zahlen::V,پرداخت کردن,支払う
1318,beherrschen::V,مسلط بودن,支配する
1319,ertragen::V,تحمل کردن,耐える
